Department,SGH - CODE  ,SGH NAME ,Price 2021,SGH Service type,LOS
ORTHOPAEDIC,FMORT-0594,CERVICAL RHIZOTOMY LEVEL I,3633.8399999999997,service,
ORTHOPAEDIC,FMORT-0595,CERVICAL RHIZOTOMY LEVEL II,3955.6944000000003,service,
ORTHOPAEDIC,FMORT-0611,FRACTURE MEDIAL AND LATERAL   MALLEOLUS,3986.8415999999997,service,
ORTHOPAEDIC,FMORT-0612,FRACTURE AT MEDIAL OR LATERAL MALLEOLUS,3955.6944000000003,service,
ORTHOPAEDIC,FMORT-0616,MANUAL KYROPRACTIC MANIPULA-  TION,519.12,service,
ORTHOPAEDIC,FMORT-0618,THUMB & FINGER ORTHOSIS,519.12,service,
ORTHOPAEDIC,FMORT-0638,REPAIR -NERVE INJURY W/O GRAFT,3607.884,service,
ORTHOPAEDIC,FMORT-0639,REPAIR-NERVE INJURY WITH GRAFT,4807.0512,service,
ORTHOPAEDIC,FMORT-0642,SPINAL DISCOGRAPHY,3010.8959999999997,service,
ORTHOPAEDIC,FMORT-0648,CHIRO PRACTICE,434.76300000000003,service,
ORTHOPAEDIC,FMORT-0658,SCOLIOSIS CORRECTION,4152.96,service,
ORTHOPAEDIC,FMORT-0665,PLEURAL DECORTICATION,2595.6,service,
ORTHOPAEDIC,FMORT-0673,REMOVAL OF FOREIGN BODIES UNSP SITE,726.768,service,
ORTHOPAEDIC,FMORT-0674,TIGGES BANDAGE,1907.7659999999998,service,
ORTHOPAEDIC,FMORT-0676,"REPAIR OF LATERAL COLLATERAL   LIGAMENT, ANKLE",3588.417,service,
ORTHOPAEDIC,FMORT-0684,EVAC. OF PSOAS ABCESS W/TRANS- PEDICULAR SPINAL FUSION,4578.6384,service,
ORTHOPAEDIC,FMORT-0689,SACRO ILIAC JOINT ARTHRODESIS,5450.76,service,
ORTHOPAEDIC,FMORT-0703,REPAIR OF BANKART LESION SHOUL DER PER ARTHROSCOPY,3633.8399999999997,service,
ORTHOPAEDIC,FMORT-0707,MENERVA CAST,2154.348,service,
ORTHOPAEDIC,FMORT-0710,ENDOSCOPIC DISCECTOMY,3114.72,service,
ORTHOPAEDIC,FMORT-0711,HIGH TIBIAL OSTEOTOMY THROUGH  SINGLE INCISION,3244.5,service,
ORTHOPAEDIC,FMORT-0715,SHOCK WAVE PER SOFT TISSUE,1174.509,service,
ORTHOPAEDIC,FMORT-0717,ARTHROSCOPIC CARBON PINS INPLANTATION,4158.1512,service,
ORTHOPAEDIC,FMORT-0718,ULTRASOUND OF HIP FOLLOW UP,311.472,service,
ORTHOPAEDIC,FMORT-0719,LUMBAR PUNCTURE,421.785,service,
ORTHOPAEDIC,FMORT-0720,APPLICATION OF SKULL TRACTION ( HALO TRACTION ),830.5920000000001,service,
ORTHOPAEDIC,FMORT-0721,APPLICATION OF HALO VEST,1654.695,service,
ORTHOPAEDIC,FMORT-0722,COLCHICINE INJECTION ( 3 DOSES ),1927.233,service,
ORTHOPAEDIC,FMORT-0723,COLCHICINE INJECTION COURSE,5040.6552,service,
ORTHOPAEDIC,FMORT-0724,RHIZOTOMY ( ONE LEVEL ),1323.7559999999999,service,
ORTHOPAEDIC,FMORT-0725,RHIZOTOMY ( MULTIPLE LEVELS ),2816.226,service,
ORTHOPAEDIC,FMORT-0730,POSTERIOR CERVICAL DECOMPRESSION W/O FIXATION,3114.72,service,
ORTHOPAEDIC,FMORT-0731,POSTERIOR CERVICAL DECOMPRESSION WITH FIXATION,4152.96,service,
ORTHOPAEDIC,FMORT-0734,POSTERIOR THORACIC DISECTOMY,4152.96,service,
ORTHOPAEDIC,FMORT-0735,OPEN LUMBAR DISCECTOMY ( ONE LEVEL ),3244.5,service,
ORTHOPAEDIC,FMORT-0736,OPEN LUMBAR DISCECTOMY ( MULTIPLE LEVEL ),4152.96,service,
ORTHOPAEDIC,FMORT-0743,POSTERIOR FIXATION OF CERVICAL FRACTURE,5502.672,service,
ORTHOPAEDIC,FMORT-0744,POSTERIOR CERVICAL WIRING,4158.1512,service,
ORTHOPAEDIC,FMORT-0750,OCCIPITO-CERVICAL SPINAL FUSION,9338.3199,service,
ORTHOPAEDIC,FMORT-0751,POSTERIOR THORACIC SIPNAL FUSION W/GRAFTING,5539.010399999999,service,
ORTHOPAEDIC,FMORT-0754,POSTERIOR OSTEOTOMY WITH FUSION,6914.6784,service,
ORTHOPAEDIC,FMORT-0756,REVISION OF SPINAL FUSION,9338.3199,service,
ORTHOPAEDIC,FMORT-0759,FUSION IN SITU FOR CONGENTIAL,6914.6784,service,
ORTHOPAEDIC,FMORT-0765,COSTOPLASTY,3462.5304,service,
ORTHOPAEDIC,FMORT-0770,REPAIR DURAL RENT,3462.5304,service,
ORTHOPAEDIC,FMORT-0777,OZON INJECTION,480.18600000000004,service,
ORTHOPAEDIC,FMORT-0779,LUMBAR COCKTAIL INJECT + FACET BLOCK,2336.04,service,
ORTHOPAEDIC,FMORT-0800,LOCAL INJECTION FACET JOINT,538.587,service,
ORTHOPAEDIC,FMORT-0807,SEQUESTRECTOMY LONG BONE,1265.355,service,
ORTHOPAEDIC,FMORT-0808,REMOVAL OF INTRA MEDULLARY NAIL (IM,1427.5800000000002,service,
ORTHOPAEDIC,FMORT-0812,DEBRIDEMENT LARGE,843.57,service,
ORTHOPAEDIC,FMORT-1000,DAY CARE SUPERVISION,350.406,service,
ORTHOPAEDIC,FMORT-1001,DOCTOR'S DAYCARE SUPERVISION,123.291,service,
ORTHOPAEDIC,FMORT-3000,PULSED SIGNAL THERAPY ONE SESSION,609.966,service,
ORTHOPAEDIC,FMORT-3001,PULSED SIGNAL THERAPY 9 SESSION,3519.6336,service,
ORTHOPAEDIC,FMORT-3002,PULSED SIGNAL THERAPY 12 SESSION,4220.4456,service,
ORTHOPAEDIC,FMORT-3003,PST,3666.2850000000003,service,
ORTHOPAEDIC,FMORT-3004,PULSED SIGNAL THERAPY 6 SESSIONS,2491.776,service,
ORTHOPAEDIC,FMORTIC000,OR01 CONSULTATION PRICE DEFFERENCE,532.0980000000001,service,
ORTHOPAEDIC,FNORT-0661,CORRECTION OF FRACTURE -SPINE,5269.068,service,
ORTHOPAEDIC,FRMORT-078,CORE DECOMPRESSION,2336.04,service,
ORTHOPAEDIC,MTORT-0000,CLOSED REDUCT OF DISLOCATION ATSHOULDER,986.328,service,
ORTHOPAEDIC,MTORT-0001,ARTHROSCOPY OF KNEE SURGICAL,3114.72,service,
ORTHOPAEDIC,MTORT-0002,ARTROSCOPY OF KNEE DIAGNOSTIC,3244.5,service,
ORTHOPAEDIC,MTORT-0003,ARTHROTOMY OF SEPTIC KNEE,2595.6,service,
ORTHOPAEDIC,MTORT-0004,ARTROSCOPIC ANKLE DIAGNOSTIC,2595.6,service,
ORTHOPAEDIC,MTORT-0005,CARPAL TUNNEL DECOMPRESSCION,3244.5,service,
ORTHOPAEDIC,MTORT-0007,CLOSED REDUCT OF DISLOCATION THIP,1505.4479999999999,service,
ORTHOPAEDIC,MTORT-0009,RELEASE OF TRIGGER FINGER,1297.8,service,
ORTHOPAEDIC,MTORT-0010,REMOVAL OF BAND OR STAPLE,1297.8,service,
ORTHOPAEDIC,MTORT-0011,REMOVAL OF EXTERNAL FIXATOR,2433.375,service,
ORTHOPAEDIC,MTORT-0012,REMOVAL OF K WIRE,648.9,service,
ORTHOPAEDIC,MTORT-0013,REMOVAL OF STITCHES,90.846,service,
ORTHOPAEDIC,MTORT-0014,REMVL OF INT. FIXATN DEVICE ATFEMUR,3244.5,service,
ORTHOPAEDIC,MTORT-0016,REMVL. OF K WIRE UNDERL LOCAL ANAESTHESIA DP. SUBCUTANEOUS,759.213,service,
ORTHOPAEDIC,MTORT-0017,REMVL OF K WIRE UNDERL LOCAL  ANAESTHESIA SUBCUTANEOUS,648.9,service,
ORTHOPAEDIC,MTORT-0019,SEQUESTROMY OF SMALL SHORT    BONES,1946.7,service,
ORTHOPAEDIC,MTORT-0020,SPICA PELVIC,986.328,service,
ORTHOPAEDIC,MTORT-0021,SYNOVECTOMY OF JOINT REUMOHOD,2595.6,service,
ORTHOPAEDIC,MTORT-0022,ARTROSCOPIC ANKLE DIAGNOSTIC,1947.2191200000002,service,
ORTHOPAEDIC,MTORT-0023,ARTROSCOPY ANKLE SURGICAL,2595.6,service,
ORTHOPAEDIC,MTORT-0024,EXCISION OF LISION (GANGLION) OF TENDON EXCEPT HAND,2258.172,service,
ORTHOPAEDIC,MTORT-0026,RELEASE OF DE QUERVIANS SYNDROME,1946.7,service,
ORTHOPAEDIC,MTORT-009,RELEASE OF TRIGGER FINGER,908.4599999999999,service,
ORTHOPAEDIC,MTORT-0157,"RELEASE OF ADHERENT JNT CAPSULLIGAMENT, CARTILAGE-HAND FINGR",759.213,service,
ORTHOPAEDIC,MTORT-0158,JOINT WASHOUT1,493.164,service,
ORTHOPAEDIC,ORT-0004,Skin and / or Skeletal Traction on Thoma Splint or Bobler Spine,2206.26,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0005,Tendon Release of Finger/Wrist L.A.,4639.635,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0006,Excision  of Olecranon Bursa,4639.635,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0008,Removal of Implants/Big Bones,5969.879999999999,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0009,Amputation of Finger/Toe,3763.62,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0011,Change of POP Under Anesthesia,3763.62,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0012,L.A. 2 K Wire Removal,1038.24,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0013,Excision of Ganglion,4282.74,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0014,G.A. 2 K Wire Removal,1946.7,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0016,Terminalization of Finger L.A,4542.3,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0018,Repair of Lacerated Wound not involving Tendon or Nerve L.A,3309.39,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0019,Plaster Spica or Jacket,5191.2,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0023,Carpal Tunnel Syndrome Operation,5710.320000000001,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0028,One Repair of Flexor Tendon of Finger (Direct),8176.139999999999,PACKAGE DEAL,1 Day
ORTHOPAEDIC,ORT-0029,Reconstruction of Amputated Finger without Graft ,9538.83,PACKAGE DEAL,1 Day
ORTHOPAEDIC,ORT-0030,G.A. Mobilization of Frozen Shoulder,4023.1800000000003,PACKAGE DEAL,1 Day
ORTHOPAEDIC,ORT-0031,Capsulotomy of Finger Joints,5191.2,PACKAGE DEAL,1 Day
ORTHOPAEDIC,ORT-0034,G.A. Bone Swelling Biopsy without Histopath,4152.96,PACKAGE DEAL,1 Day
ORTHOPAEDIC,ORT-0035,Excision of Head of Radius,4866.75,PACKAGE DEAL,1 Day
ORTHOPAEDIC,ORT-0037,More Repair of Flexor Tendon of Finger (Direct),10901.52,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0038,Repair of Flexor Tendon of Finger with Graft (Direct),14308.245,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0039,Digital Nerve Repair,15573.6,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0040,Correction of Hallux Valgus,8630.37,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0041,Arthrodeasis of the Big Toe,8630.37,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0042,Achilles Tendon Length,7786.8,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0043,"O.R.I.F for Dislocation of Ankle, Wrist and Elbow",15573.6,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0044,Nerve Suture,19467,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0045,Correction of Hand & Finger Deformity,14989.59,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0046,Cruciate Ligament Reconstruction without Prothesis,14275.8,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0047,Arthroscopy Menisectomy,10382.4,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0048,ACL Reconstruction of Knee Ligament,14275.8,PACKAGE DEAL,3 Days
ORTHOPAEDIC,ORT-0051,Synovectomy (Open),12264.21,PACKAGE DEAL,3 Days
ORTHOPAEDIC,ORT-0052,Bone Grafting,10901.52,PACKAGE DEAL,3 Days
ORTHOPAEDIC,ORT-0056,Excision of Cyst & Bone Graft,19467,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0057,O.R.I.F. of Fracture Pelvis without prosthesis ,19467,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0058,Osteotomy,11745.09,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0061,High Tibial Osteotomy,17844.75,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0062,Laminectormy & Lumbar Disectomy Recurrent One Level,19467,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0063,Lumbar / Cervical Disectomy One Level,18558.54,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0064,CLR w/ Ligament Patella Band + P.T./I.P.,18428.76,PACKAGE DEAL,5 Days
ORTHOPAEDIC,ORT-0065,Excision of Cervical Rib,14989.59,PACKAGE DEAL,5 Days
ORTHOPAEDIC,ORT-0066,Laminectomy- Laser Conclusive,21803.04,PACKAGE DEAL,5 Days
ORTHOPAEDIC,ORT-0068,O.R.I.F. & Partial or Total Excision of Patella without prothesis ,11550.42,PACKAGE DEAL,5 Days
ORTHOPAEDIC,ORT-0072,Partial Knee Replacement (Hermiarthroplasty),44125.2,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0073,Total Knee Replacement -Unilateral,50095.08,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0074,Total Hip Replacement (Unilateral),49056.84,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0075,Hind Quarter Amputation,21803.04,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0076,Lumbar Laminectormy one Level ,21803.04,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0077,Cervical Laminectormy one Level,23360.4,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0078,"O.R.I.F. for Comminuted or Mal-United Fracture of the Femur, Tibia, Humerus without prothesis",18039.420000000002,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0079,Arthrodesis (Knee/HIP/TB),24528.42,PACKAGE DEAL,7 Days
ORTHOPAEDIC,ORT-0080,Arthroplasties,29434.104000000003,PACKAGE DEAL,7 Days
ORTHOPAEDIC,FMORT-0056,"RED. OF FRAC.&DISLOC.INCL.CASTSPLINT,TRACT DEV. UNSPEC. SITE",1349.712,service,
ORTHOPAEDIC,FMORT-0116,CLOSED REDUCT OF DISLOCATN AT UNSPEC. SITE,856.548,service,
ORTHOPAEDIC,FMORT-0192,OTHER CERVICAL SPINAL FUSION,6104.8512,service,
ORTHOPAEDIC,FMORT-0225,ADDITIONAL CHARGES OF ANY TWO OPERATIONS,2504.754,service,
ORTHOPAEDIC,FMORT-0285,REPAIR OF CLEFT HAND,4578.6384,service,
ORTHOPAEDIC,FMORT-0290,REPAIR OF FACIA HERNIA,2874.627,service,
ORTHOPAEDIC,FMORT-0391,PARAVETEBRAL INJ. W/ MEDICINE,519.12,service,
ORTHOPAEDIC,FMORT-0438,MANIPULATION UNDER G.A. UNSPECSITE (SINGLE JOINT),1265.355,service,
ORTHOPAEDIC,FMORT-0491,IF P/S R.U.F.T.E.,3986.8415999999997,service,
ORTHOPAEDIC,FMORT-0545,CLOSURE OF CAST,155.736,service,
ORTHOPAEDIC,FMORT-0577,EVACUATION OF HEMATOMA,759.213,service,
ORTHOPAEDIC,FMORT-0610,SCIENTIFIC SLIDES (OUTSIDE DR),58.401,service,
ORTHOPAEDIC,FMORT-0615,SCIENTIFIC SLIDES (SGH),32.445,service,
ORTHOPAEDIC,FMORT-0640,SGH COCKTAIL PEDIA,577.5210000000001,service,
ORTHOPAEDIC,FMORT-0643,USAGE OF LASER,2504.754,service,
ORTHOPAEDIC,FMORT-0645,ADD'L FEE FOR COM.OR OVER 3HRS,1077.174,service,
ORTHOPAEDIC,FMORT-0661,COTREL BUILT EXERCISES,123.291,service,
ORTHOPAEDIC,FMORT-0709,CRYOTHERAPY,350.406,service,
ORTHOPAEDIC,FMORT-0716,SHOCK WAVE FOR PSEUDOARTHROSIS OF DELAYED UNION UNDER G.A. (DAY CARE) P.D.,3955.6944000000003,service,
ORTHOPAEDIC,FMORT-0774,INTRO OP-MONITORING (IOM),1129.086,service,
ORTHOPAEDIC,FMORT-0775,INTRA-OPERATIVE MONITORING (IOM),2407.4190000000003,service,
ORTHOPAEDIC,FMORT-0786,ORTHO KIN,4547.4912,service,
ORTHOPAEDIC,FMORT-2000,ADDITIONAL FEE FOR COMPLICATEDOPERATIONS,1927.233,service,
ORTHOPAEDIC,FMORT-9000,C.P. PROGRAM - 2 SESSION (P.D),558.054,service,
ORTHOPAEDIC,FMORT-9905,REDUCTION AND CORRECTION OF   SIMPLE FRACTURE,3731.175,service,
ORTHOPAEDIC,MTORT-0008,CLOSED REDUCT OF FRACT W/ INT.FIX AT UNSPEC. SITE,1356.201,service,
ORTHOPAEDIC,MTORT-0015,REMVL OF INT. FIXATN DEVICE ATUNSPEC. SITE,2595.6,service,
ORTHOPAEDIC,MTORT-0018,SEQUESTROMY OF LONG BONES,3244.5,service,
ORTHOPAEDIC,ORT-0001,Fracture Small Bones of Hand/ Foot +POP ,1713.096,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0002,POP Simple Fracture w/o Displacement,1713.096,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0003,POP Foot Deformity Correction,3426.192,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0007,Reduction of Fracture or Dislocation and P.O.P.,2076.48,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0010,Reduction of Fracture or Dislocation of  Finger & Splintage in ER,2141.37,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0015,Tendon Shealth Splitting L.A.,7786.8,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0017,Removal of Implants/Small Bones,4931.639999999999,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0020,Fracture of Coles,7786.8,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0021,Close Reduction-Fracture Tibia,4931.639999999999,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0022,Close Reduction-Fracture Radius/Ulna,4931.639999999999,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0024,Sequestractomy of Small Bones,5580.54,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0025,Close Reduction-Simple Fracture G.A.,3244.5,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0026,Close Reduction-Disclocate Phalanges GA,1946.7,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0027,Diagnostic Arthroscopy,4996.53,PACKAGE DEAL,Day Case
ORTHOPAEDIC,ORT-0032,"Arthroscopy Washout, Trimming, Removal of Loose Body",7137.9,PACKAGE DEAL,1 Day
ORTHOPAEDIC,ORT-0033,Excision of Lower End of Ulna,5710.320000000001,PACKAGE DEAL,1 Day
ORTHOPAEDIC,ORT-0036,Repair of Ruptured Superficial Ligament Knee or Ankle,9279.27,PACKAGE DEAL,2 Days
ORTHOPAEDIC,ORT-0049,Operation of Recurrent Dislocation Shoulder,15703.38,PACKAGE DEAL,3 Days
ORTHOPAEDIC,ORT-0050,Congenital Dislocation,15703.38,PACKAGE DEAL,3 Days
ORTHOPAEDIC,ORT-0053,Congenital Dislocation of Hip (CHD),27253.8,PACKAGE DEAL,3 Days
ORTHOPAEDIC,ORT-0054,O.R.I.F of Fracture of  Tibia & Fibula ,15573.6,PACKAGE DEAL,3 Days
ORTHOPAEDIC,ORT-0055,Amputation of Long Bones (Trauma/Congenital),24658.2,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0059,Travera Band for Cruciate Ligament Reconstruction-PT/IP,16702.686,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0060,Core Tax Band for Cruciate Ligament Reconstruction-PT/IP,16702.686,PACKAGE DEAL,4 Days
ORTHOPAEDIC,ORT-0067,Lumbar Disc Prolapse- Recurrent,24528.42,PACKAGE DEAL,5 Days
ORTHOPAEDIC,ORT-0069,Major Joints Disarticulation,23165.730000000003,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0070,Excision  of Malignant Tumors & Bone Graft,21413.7,PACKAGE DEAL,6 Days
ORTHOPAEDIC,ORT-0071,Decompression of Spine w/ Arthrodesis,40880.7,PACKAGE DEAL,6 Days
ORTHOPAEDIC,FMORT-0006,"TRANSPLANT BONE TO SCAPULA,   CLAVICLE,THORAX (RIBS/STERNUM)",986.328,service,
ORTHOPAEDIC,FMORT-0649,SUPRA-PATELLAR NEURECTOMY,1297.8,service,
ORTHOPAEDIC WORKSHOP,FMORW-0001,ORTHOSIS I,3010.8959999999997,service,
ORTHOPAEDIC WORKSHOP,FMORW-0002,ORTHOSIS II,6008.813999999999,service,
ORTHOPAEDIC WORKSHOP,FMORW-0003,ORTHOSIS III,9999.549,service,
ORTHOPAEDIC WORKSHOP,FMORW-0004,ORTHOSIS IV,15216.705,service,
ORTHOPAEDIC WORKSHOP,FMORW-0005,ORTHOSIS V,19006.281000000003,service,
ORTHOPAEDIC WORKSHOP,FMORW-0006,ORTHOSIS VI,616.4549999999999,service,
ORTHOPAEDIC WORKSHOP,FMORW-0007,ORTHOSIS,979.839,service,
ORTHOPAEDIC WORKSHOP,FMORW-0008,ORTHOSIS VII,214.137,service,
ORTHOPAEDIC WORKSHOP,FMORW-0009,ORTHOSIS VIII,116.802,service,
ORTHOPAEDIC WORKSHOP,FMORW-0010,ORTHOSIS IX,415.29600000000005,service,
ORTHOPAEDIC WORKSHOP,FMORW-0011,FOOT SLAB,1434.0690000000002,service,
ORTHOPAEDIC WORKSHOP,FMORW-0012,FOREARM SLAB W/O COVER,519.12,service,
ORTHOPAEDIC WORKSHOP,FMORW-0013,ABOVE ELBOW ORTH. W/O COVER,726.768,service,
ORTHOPAEDIC WORKSHOP,FMORW-0014,THUMB & FINGER ORTHOSIS,415.29600000000005,service,
ORTHOPAEDIC WORKSHOP,FMORW-0015,FOREARM ORTHOSIS WITH COVER,1018.7729999999999,service,
ORTHOPAEDIC WORKSHOP,FMORW-0016,BELOW KNEE ORTHOSIS AGE 3 YRS,1018.7729999999999,service,
ORTHOPAEDIC WORKSHOP,FMORW-0017,BELOW KNEE ORTH. 3- 10 YRS.,1816.9199999999998,service,
ORTHOPAEDIC WORKSHOP,FMORW-0018,BEL.KNEE ORTH.UPTO AGE 10 YRS.,3010.8959999999997,service,
ORTHOPAEDIC WORKSHOP,FMORW-0019,ABOVE KNEE ORTHOSIS 3 YRS,1018.7729999999999,service,
ORTHOPAEDIC WORKSHOP,FMORW-0020,ABOVE KNEE ORTHOSIS 3-10 YRS.,2413.908,service,
ORTHOPAEDIC WORKSHOP,FMORW-0021,ABOVE KNEE ORTHO. UPTO 10 YRS.,7001.631,service,
ORTHOPAEDIC WORKSHOP,FMORW-0022,SITTING BRACE W/O HEAD SUPPORT,2816.226,service,
ORTHOPAEDIC WORKSHOP,FMORW-0023,HIP SPICA ABDUCTION ORTHOSIS,5405.337,service,
ORTHOPAEDIC WORKSHOP,FMORW-0024,HIP ORTHO. BOTH SIDES FIXED ON WOOD STABILATOR,5612.985000000001,service,
ORTHOPAEDIC WORKSHOP,FMORW-0025,ORTHOSIS-SHORTENING HIP SPICA  UPTO 6 YEARS,5204.178000000001,service,
ORTHOPAEDIC WORKSHOP,FMORW-0026,ABOVE ELBOW ORTHOSIS W/O COVER UP TO 10 YEARS OF AGE,1018.7729999999999,service,
ORTHOPAEDIC WORKSHOP,FMORW-0027,BOSTON SCOLIOSIS BRACE,17968.041,service,
ORTHOPAEDIC WORKSHOP,FMORW-0028,CHENEAU SCOLIOSIS BRACE,25397.945999999996,service,
ORTHOPAEDIC WORKSHOP,FMORW-0029,STAGNARA SCOLIOSIS BRACE,19953.675,service,
ORTHOPAEDIC WORKSHOP,FMORW-0030,SPINE BACE BY SPONDYLITIS,24813.935999999998,service,
ORTHOPAEDIC WORKSHOP,FMORW-0031,LUMBAR SPINE BRACE,7994.448,service,
ORTHOPAEDIC WORKSHOP,FMORW-0032,TIGGERS OR REVERSE LUMBAR SUP- PORT,3997.224,service,
ORTHOPAEDIC WORKSHOP,FMORW-0033,FOOTSLABS FROM GERMANY,1018.7729999999999,service,
ORTHOPAEDIC WORKSHOP,FMORW-0034,FINGERS PROSTHESIS,2219.2380000000003,service,
ORTHOPAEDIC WORKSHOP,FMORW-0035,PARTIAL HAND PROSTHESIS COSME- TIC,7001.631,service,
ORTHOPAEDIC WORKSHOP,FMORW-0036,PARTIAL HAND PROSTEHSIS COSME- TIC FOREARM CUFF,7994.448,service,
ORTHOPAEDIC WORKSHOP,FMORW-0037,TOTAL HAND PROSTHESIS COSMETIC,13977.306,service,
ORTHOPAEDIC WORKSHOP,FMORW-0038,FOREARM PROSTHESIS COSMETIC,17572.212,service,
ORTHOPAEDIC WORKSHOP,FMORW-0039,FOREARM PROSTHESIS ELECTRIC    (MYOELECTRIC),89749.359,service,
ORTHOPAEDIC WORKSHOP,FMORW-0040,FOREARM PROSTHESIS COSMETIC &  WORK HOOK,27935.144999999997,service,
ORTHOPAEDIC WORKSHOP,FMORW-0041,UPPERARM PROSTHESIS & ELBOW    JOINT COSMETIC,27935.144999999997,service,
ORTHOPAEDIC WORKSHOP,FMORW-0042,UPPERARM PROSTHESIS (MYOELECTR IC 2 CHANNELS),111675.69,PACKAGE DEAL,
ORTHOPAEDIC WORKSHOP,FMORW-0043,UPPERARM PROSTHESIS (MYOELECTR IC 4 CHANNELS),115666.425,service,
ORTHOPAEDIC WORKSHOP,FMORW-0044,UPPERARM PROSTHESIS WORK PROST HESIS,63819.314999999995,service,
ORTHOPAEDIC WORKSHOP,FMORW-0045,BELOW KNEE PROSTHESIS WITHOUT  CUFF,33918.003,service,
ORTHOPAEDIC WORKSHOP,FMORW-0046,BELOW KNEE PROSTHESIS WITH     CUFF,45591.714,service,
ORTHOPAEDIC WORKSHOP,FMORW-0047,BELOW KNEE PROSTHESIS WITH     CUFF PLUS ISCHIEDICUS SUPPORT,38895.066,service,
ORTHOPAEDIC WORKSHOP,FMORW-0048,KNEE EXARTICULATION PROSTHESIS,57849.435000000005,service,
ORTHOPAEDIC WORKSHOP,FMORW-0049,KNEE EXTARTICULATION WITH TEH  LINA KNEE,65824.416,service,
ORTHOPAEDIC WORKSHOP,FMORW-0050,ABOVE KNEE PROSTHESIS WITH TEH LINA KNEE,59835.069,service,
ORTHOPAEDIC WORKSHOP,FMORW-0051,ABOVE KNEE PROSTHESIS KNEE     ADJUSTABLE,51860.088,service,
ORTHOPAEDIC WORKSHOP,FMORW-0052,ABOVE KNEE PROSTHESIS FREE     KNEE,55844.334,service,
ORTHOPAEDIC WORKSHOP,FMORW-0053,HIP EXARTICULATION PROSTHESIS  FREE KNEE,59835.069,service,
ORTHOPAEDIC WORKSHOP,FMORW-0054,TRICOT TUBE,64.89,service,
ORTHOPAEDIC WORKSHOP,FMORW-0055,NYLON STOCKING,162.225,service,
ORTHOPAEDIC WORKSHOP,FMORW-0056,WOOL STOCKING,330.93899999999996,service,
