SER,SERVICE CODE,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,الـوصـــــــــــــــــــف ,VIP & A,B,Unnamed: 8
1591.0,7121491,LABORATORY,CHEMISTRY,PNEUMOCYSTIC CARINII,تحليل فطريات للرئة,2910,2910,
1592.0,7121492,LABORATORY,CHEMISTRY,POLIO VIRUS ANTIBODY, مضادات فيروس شلل الأطفال ,413,413,
1593.0,7121493,LABORATORY,CHEMISTRY,POLYOMA JCV-DNA,اختبار لفيروس التورام في الحامض النووي,1048,1048,
1594.0,7121494,LABORATORY,CHEMISTRY,PORPHOBILINOGEN QUANT.,قياس البروفوبيلينوجين,238,238,
1595.0,7121495,LABORATORY,CHEMISTRY,PORPHYRINS, قيـاس الـبـروفـريـن,1261,1261,
1596.0,7121496,LABORATORY,CHEMISTRY,POTASSIUM URINE, بوتاسيوم بول ,64,64,
1598.0,7121498,LABORATORY,CHEMISTRY,"POTASSIUM, STOOL",  بوتاسيوم البراز ,127,127,
1599.0,7121499,LABORATORY,CHEMISTRY,PR,مستقبل البروجستون ,873,873,
1600.0,7121500,LABORATORY,CHEMISTRY,PRA (PANEL REACTIVE ANTIBODY),بي ار ايه ( بنل رياكتيفي انتي بدي ),1746,1746,
1601.0,7121501,LABORATORY,CHEMISTRY,PREGNANDIOL, هرمون بريجتندول,413,413,
1602.0,7121502,LABORATORY,CHEMISTRY,PRENATAL SCREENING FOR HIGH RISK PREGNANCY/CRYPTOGENETIC TEST,اختبار الكربتوجنتك للحمل عالي الخطورة,7857,7857,
1603.0,7121503,LABORATORY,CHEMISTRY,PRESEPSIN,البريسيبسين,340,340,
1604.0,7121504,LABORATORY,CHEMISTRY,PRICKLE CELL DESMOSMES ABS,مضادات بريكل سل ديسموسوفر,224,224,
1605.0,7121505,LABORATORY,CHEMISTRY,PRO INSULIN INTACT,برو انسلوين السليم,311,311,
1606.0,7121506,LABORATORY,CHEMISTRY,PROGESTERONE, هرمون بروجستيرون,194,194,
1607.0,7121507,LABORATORY,CHEMISTRY,PROLACTIN, هرمون برولاكتين ,558,558,delete duplicxate
1608.0,7121508,LABORATORY,CHEMISTRY,PROLACTIN,هرمون الحليب,558,558,
1609.0,7121509,LABORATORY,CHEMISTRY,PROSTATE SPECIFIC ANTIGEN, المستضدات النوعيـة للبروستات,558,558,
1610.0,7121510,LABORATORY,CHEMISTRY,PROSTATIC ACID PHOSPHATASE,بروستاتيك اسيد فوسفاتاز,437,437,
1611.0,7121511,LABORATORY,CHEMISTRY,PROTEIN A AND LEUCOCYTE,بروتين ايه والكريات البيضاء,476,476,
1612.0,7121512,LABORATORY,CHEMISTRY,PROTEIN C (ANTIGEN & ACTIVITY), مستضـادات البروتيـن  سي,1247,1247,
1613.0,7121513,LABORATORY,CHEMISTRY,PROTEIN C ACTIVITY,قياس نشاط بروتين سى,631,631,
1614.0,7121514,LABORATORY,CHEMISTRY,"PROTEIN S (TOTAL,FREE & ACTIVITY)", بروتيـن أس ( الكلي و الحتر ),1940,1940,
1615.0,7121515,LABORATORY,CHEMISTRY,PROTEIN S ACTIVITY,قياس نشاط بروتين اس,631,631,
1616.0,7121516,LABORATORY,CHEMISTRY,PROTEIN TOTAL, قياس البروتيـن الكلي,146,146,
1617.0,7121517,LABORATORY,CHEMISTRY,PROTHROMBIN MUTATION ,بروتين متحول,893,893,
1618.0,7121518,LABORATORY,CHEMISTRY,PSAP (PROSTATIC ACID PHOSPHATASE), مستضد البروستات المختص (فوسفاتيز) ,558,558,
1619.0,7121519,LABORATORY,CHEMISTRY,PSEUDOCHOLINESTERASE, أنـزيم الكولين استيراز الكاذب,117,117,
1620.0,7121520,LABORATORY,CHEMISTRY,PTEN,ب ت ي ن,776,776,
1621.0,7121521,LABORATORY,CHEMISTRY,PTEN (Breast Cancer), ب ت ي ن (سرطان الثدي),1067,1067,
1622.0,7121522,LABORATORY,CHEMISTRY,PTH INTACT, عيار  هرمون الغــدد جـارات الـدرق,597,597,
1623.0,7121523,LABORATORY,CHEMISTRY,PYRILINKS D, بيريلنيك دي ( لأمتصاص العظام ),413,413,
1624.0,7121524,LABORATORY,CHEMISTRY,PYRUVATE KINASE,بيروفات كيناز,127,127,
1625.0,7121525,LABORATORY,CHEMISTRY,Q FEVER (COXIELLA BURNETTI IGG & IGM ABS),كيوفيفر,650,650,
1626.0,7121526,LABORATORY,CHEMISTRY,QUALITATIVE MOLECULAR BLR/ABL DIAGNOSTICS,تحليل جزيئين نوعي بي سي ار / أ بي ال,3376,3376,
1627.0,7121527,LABORATORY,CHEMISTRY,QUANTIFERON (TB GOLD),كوانتيفيرون,1048,1048,
1628.0,7121528,LABORATORY,CHEMISTRY,QUANTIFERON TBGOLD PLUS,معايرة الكوانتيفيرون لمرض السل,1582,1582,
1629.0,7121529,LABORATORY,CHEMISTRY,QUANTITATIVE MOLECULAR BCR/ABL DIAGONOSTICS,تحليل جزئي كمي ب سي ار / أ بي ال,6752,6752,
1630.0,7121530,LABORATORY,CHEMISTRY,RAST, قيـاس أر. ‘يه. اس. تـي.,413,413,
1631.0,7121531,LABORATORY,CHEMISTRY,RCC,سرطان الخليه الكلويه ,558,558,
1632.0,7121532,LABORATORY,CHEMISTRY,"RENAL (KIDNEY) FUNCTION TESTS (BUN, CR, NA, K, CL & URIC ACID)",  إختبار وظائف الكلى,388,388,
1633.0,7121533,LABORATORY,CHEMISTRY,RENAL TUBULAR DYSGENESIS (AGT) SINGLE GENE ANALYSIS,تحليل جين أيه جي تي,3153,3153,
1634.0,7121534,LABORATORY,CHEMISTRY,RENIN ., عيــار الـرنيــن,442,442,
1635.0,7121535,LABORATORY,CHEMISTRY,RESPIRATORY SYNCTIAL VIRUS ABS., مضادات فيروس الرئوي,413,413,
1636.0,7121536,LABORATORY,CHEMISTRY,RETT SYNDROME (MECP2-GENE) TEST,متلازمة ريت,14405,14405,
1637.0,7121537,LABORATORY,CHEMISTRY,RHINOVIRUS RNA,رينو فيروس ار ان أ,1795,1795,
1638.0,7121538,LABORATORY,CHEMISTRY,RIBOSOMAL ABS, مضادات الريبوسوم,549,549,
1639.0,7121539,LABORATORY,CHEMISTRY,RICKETTSIA ABS,مضادات الركتيسيا,699,699,
1640.0,7121540,LABORATORY,CHEMISTRY,RIVOTRIL, عـيـار الريـفـوتـريـل,340,340,
1641.0,7121541,LABORATORY,CHEMISTRY,RNP / SM, أر إن بي / سيمس,253,253,
1642.0,7121542,LABORATORY,CHEMISTRY,RO,انتي رو & انتي لا,573,573,
1643.0,7121543,LABORATORY,CHEMISTRY,"RUBELLA, IGG SPECIFIC", روبيــلا أي ج جي الخــاص,413,413,
1644.0,7121544,LABORATORY,CHEMISTRY,"RUBELLA, IGM SPECIFIC", روبيــلا اي جي أم الخــاص,413,413,
1645.0,7121545,LABORATORY,CHEMISTRY,"SACCAROMYCES IGA, IGG, IGM ABS STRUCTURE","مضادات ساكساروميسيس ام,جي,أ",340,340,
1646.0,7121546,LABORATORY,CHEMISTRY,SALMONEILA ABS,مضادات السالمونيلا,398,398,
1647.0,7121547,LABORATORY,CHEMISTRY,SCHAWACHMAN DIAMOND SYNDROME,متلازمة شواخمان دايموند ,22116,22116,
1648.0,7121548,LABORATORY,CHEMISTRY,SCHISTOSOMA ANTIBODY, فحص مضادات الـشـيـسـتـوزومــا,413,413,
1649.0,7121549,LABORATORY,CHEMISTRY,SCL 70 ABS, مضادات اس سي إل 7,340,340,
1650.0,7121550,LABORATORY,CHEMISTRY,SECRETOR IGA (SALIVA),أي جي أ أفراز من اللعاب,330,330,
1651.0,7121551,LABORATORY,CHEMISTRY,SELENIUM,سيلينيوم,398,398,
1652.0,7121552,LABORATORY,CHEMISTRY,SEMEN ANALYSIS, فحـص السائـل المـنـوي,117,117,
1653.0,7121553,LABORATORY,CHEMISTRY,SEROTONIN,سيروتونتين,253,253,
1654.0,7121554,LABORATORY,CHEMISTRY,Serum B-CROSSLAPS (CTX),أختبار سي تي أكس لهشاشة العظام,582,582,
1657.0,7121557,LABORATORY,CHEMISTRY,SHBG (SEX HORMONE BINDING GLOBULIN), عيـار الجلوبوليـن الرابط للهرمون الجنسي,418,418,
1658.0,7121558,LABORATORY,CHEMISTRY,SHIGELLA ABS, أضـداد الـشيـكـلا,388,388,
1659.0,7121559,LABORATORY,CHEMISTRY,SIROLIMUS,سيروليموس,573,573,
1660.0,7121560,LABORATORY,CHEMISTRY,SMOOTH MUSCLE ANTIBODY, مضادات العضــلات الملـســـاء,413,413,
1661.0,7121561,LABORATORY,CHEMISTRY,SODIUM URINE, عيار الصوديوم في البول,64,64,
1663.0,7121563,LABORATORY,CHEMISTRY,"SODIUM, STOOL", عيار الصوديوم في البراز,127,127,
1664.0,7121564,LABORATORY,CHEMISTRY,SOLUBLE LIVER ANTIGEN ABS,مضادات سليوبل ليفر انتجمن,291,291,
1665.0,7121565,LABORATORY,CHEMISTRY,SPERM VITALITY, عـدد حـيـويـة السـائـل المـنـوي,194,194,
1666.0,7121566,LABORATORY,CHEMISTRY,SPERMATOZOAL ANTIBODIES, مضادات تكويـن الحيوان المنوي,485,485,
1667.0,7121567,LABORATORY,CHEMISTRY,"SPINAL MUSCULAR ATROPHY (SMN1,MLPA)",فحص ضمور عضلات النخاع الشوكي,4656,4656,
1668.0,7121568,LABORATORY,CHEMISTRY,SSA AND SSB ABS (ANTI RO / ANTI LA),مضادات رو و لا,694,694,
1669.0,7121569,LABORATORY,CHEMISTRY,STONE ANALYSIS, فحـص الحصـيـات ,194,194,
1670.0,7121570,LABORATORY,CHEMISTRY,STRIATED MUSCLE ANTIBODY, مضادات العضـلات المخـططــة,413,413,
1671.0,7121571,LABORATORY,CHEMISTRY,SULFONYLUREA STRUCTURE,هيكل سلفونيل يوريا,1116,1116,
1672.0,7121572,LABORATORY,CHEMISTRY,SV40,فيروس سيميان 40,776,776,
1673.0,7121573,LABORATORY,CHEMISTRY,SYNOVIAL FLUID EXAMINATION, تحليل السائـل الخـلوي للمفـاصــل,131,131,
1674.0,7121574,LABORATORY,CHEMISTRY,T + B LYMPHOCYTE DIFFERENTIATION,توصيف الخلايا اللمفاوية,1358,1358,
1675.0,7121575,LABORATORY,CHEMISTRY,T B G, أختبار بروتين الغدة الدرقيـــة,243,243,
1676.0,7121576,LABORATORY,CHEMISTRY,T.B MONOCLONAL ANTIBODIES, مضادات الـدرن وحيـدة القمــة,413,413,
1677.0,7121577,LABORATORY,CHEMISTRY,T4 AND T8 LIMPHOCYTES,"تي ع , تي 8 خلايا ليمفاوية",485,485,
1678.0,7121578,LABORATORY,CHEMISTRY,TACROLIMUS,تاكروليمس,519,519,
1679.0,7121579,LABORATORY,CHEMISTRY,TAENIA ABS,مضادات التينيا,471,471,
1680.0,7121580,LABORATORY,CHEMISTRY,TAG-72,ت ا ج-72,558,558,
1681.0,7121581,LABORATORY,CHEMISTRY,TAU-PROTEIN, بروتين تي ايه يو,801,801,
1682.0,7121582,LABORATORY,CHEMISTRY,TB PCR, اختبـار ( بي سي أر ) للـدرن,1703,1703,
1683.0,7121583,LABORATORY,CHEMISTRY,TDT,ت د ت,558,558,
1684.0,7121584,LABORATORY,CHEMISTRY,TESTOSTERONE, هرمون تسترون,485,485,
1685.0,7121585,LABORATORY,CHEMISTRY,THEOPHYLLIN LEVEL, عيار مستوى التيوفيللين في الــدم,194,194,
1686.0,7121586,LABORATORY,CHEMISTRY,"THIAMINE-RESPONSIVE MEGALOBLASTIC ANEMIA SYNDROME(SLC19A2, REF)",أس إل سي 19 أيه 2 ,9254,9254,
1687.0,7121587,LABORATORY,CHEMISTRY,THIOCYANATE & CYANIDE,ثيوسيانات و سيانين,301,301,
1688.0,7121588,LABORATORY,CHEMISTRY,THYREOGLOBULIN,مضادات ثيروجلوبيولين,418,418,
1689.0,7121589,LABORATORY,CHEMISTRY,THYROGLOBULIN ANTIBODY, مضادات ثيروجلوبيــن,413,413,
1690.0,7121590,LABORATORY,CHEMISTRY,THYROID ANTIBODY, مضادات الغدة الدرقية ,413,413,
1691.0,7121591,LABORATORY,CHEMISTRY,THYROID MICROSOMAL ABS,مضادات ثايرويد الميكروسومية,117,117,
1692.0,7121592,LABORATORY,CHEMISTRY,THYROID UPTAKE, فحص كفاءة الغدة الدرقيــة ,194,194,
1693.0,7121593,LABORATORY,CHEMISTRY,THYROXINE BINDING GLOBULIN,جلوبين رابط للثيروكسين,214,214,
1694.0,7121594,LABORATORY,CHEMISTRY,TORCH SCREENING,اختبار تورش,679,679,
1695.0,7121595,LABORATORY,CHEMISTRY,TOTAL AND DIRECT BILIBURIN, الصفراء الكلـي المباشــر,117,117,
1696.0,7121596,LABORATORY,CHEMISTRY,"TOTAL BILIBURIN, NEONATAL", الصفراء عند الأطفال حديثي الولادة,59,59,
1699.0,7121599,LABORATORY,CHEMISTRY,TOTAL CO2, ثاني أكسيد الكربون الكلي,64,64,
1700.0,7121600,LABORATORY,CHEMISTRY,TOTAL HLA TYPING, أختبار التوافــق النسجــي,2571,2571,
1701.0,7121601,LABORATORY,CHEMISTRY,TOTAL IRON BINDING CAPACITY (TIBC), عيار السعة الرابطة للحديــد,165,165,
1702.0,7121602,LABORATORY,CHEMISTRY,"TOTAL PROTEIN, SERUM", إجمالي البروتين ( في المصل ),73,73,
1703.0,7121603,LABORATORY,CHEMISTRY,TOXOCARA ABS CANIS IGG & IGM WESTERNBLOT,"مضادات كوكسوكارا كاينز (جي,أم) وسترن بلورت",893,893,
1704.0,7121604,LABORATORY,CHEMISTRY,"TOXOPLASMOSIS, IGG SPECIFIC", توكسوبلازموس أي جي جي خاصة,413,413,
1705.0,7121605,LABORATORY,CHEMISTRY,"TOXOPLASMOSIS, IGM SPECIFIC", توكسوبلازموس خاص اي جي أم,413,413,
1706.0,7121606,LABORATORY,CHEMISTRY,TPMT ACTIVITY,الأجسام المضادة للصفيحات,291,291,
1707.0,7121607,LABORATORY,CHEMISTRY,TRACP,ت ر ا س ب,558,558,
1708.0,7121608,LABORATORY,CHEMISTRY,"TRANFERRITIN, SERUM", ترانفيرتين من الــدم,413,413,
1709.0,7121609,LABORATORY,CHEMISTRY,TRANSFERRIN,ترانسقرين,306,306,
1710.0,7121610,LABORATORY,CHEMISTRY,TREPONEMAL IGG AND IGG ABS IMMUNOBLOT,اختبار IGG و IGG AB في اللولبية الشاحبة,1397,1397,
1711.0,7121611,LABORATORY,CHEMISTRY,TREPONEMAL PALLIDUM ANTIBODIES,اختبار الأجسام المضادة للولبية الشاحبة,369,369,
1713.0,7121613,LABORATORY,CHEMISTRY,TRIPLE TEST,التحليل الثلاثي,573,573,
1714.0,7121614,LABORATORY,CHEMISTRY,TROP T., أختبار القلب السريع,194,194,
1715.0,7121615,LABORATORY,CHEMISTRY,TRYPSIN, عيـار أنـزيـم الـتـربسيــن,413,413,
1716.0,7121616,LABORATORY,CHEMISTRY,TRYPTASE,تريبتاز,558,558,delete duplicxate
1717.0,7121617,LABORATORY,CHEMISTRY,TRYPTASE, تريبتيز (الوذمه الوعائيه),558,558,
1718.0,7121618,LABORATORY,CHEMISTRY,TSC 1 GENE,ت اس س ا جين,24978,24978,
1719.0,7121619,LABORATORY,CHEMISTRY,TSC 2 GENE,ت اس س 2 جين,24978,24978,
1721.0,7121621,LABORATORY,CHEMISTRY,TSH,هرمون المنشط الدرقي,558,558,delete duplicxate
1722.0,7121622,LABORATORY,CHEMISTRY,TSH RECEPTOR ANTIBODY    , مضـاد مستـقـبـلات  تي اس اتش,568,568,
1723.0,7121623,LABORATORY,CHEMISTRY,TSH-NEONATAL, تي اس تش ( حديثي الولادة ),194,194,
1724.0,7121624,LABORATORY,CHEMISTRY,U1-NRNP,يو 1 ان ار ان بى,291,291,
1726.0,7121626,LABORATORY,CHEMISTRY,UROPLAKIN III,يورو بلاكن 3 ,558,558,
1727.0,7121627,LABORATORY,CHEMISTRY,VANCOMYCIN PEAK, قياس الفانكومايسين,616,616,
1728.0,7121628,LABORATORY,CHEMISTRY,VANCOMYCIN TROUGH, قياس الفانكومايسين,616,616,
1729.0,7121629,LABORATORY,CHEMISTRY,"VANILLYMANDELIC ACID (VMA), URINE", أف أم  أي من البول فحص إفراز حمض الفـينيـل مندليك بالبول ,413,413,
1730.0,7121630,LABORATORY,CHEMISTRY,VARICELLA ZOSTER IGM & IGG SPEC ABS, قياس القلوبين المناعي الخاص بداء المنطقة بأنواعه أم + جي,873,873,
1731.0,7121631,LABORATORY,CHEMISTRY,VASOPRESSIN (ADH), أي دي اتش الهرمون المضاد للإدرار البولي,922,922,
1732.0,7121632,LABORATORY,CHEMISTRY,VENOUS BLOOD GASES, غازات بالدم - شرياني,243,243,
1733.0,7121633,LABORATORY,CHEMISTRY,VERY LONG CHAIN FATTY ACIDS (VLCFA),الأحماض الدهنية طويلة السلسلة,1446,1446,
1734.0,7121634,LABORATORY,CHEMISTRY,VIGABATRIN,قياس فيجابترين,568,568,
1735.0,7121635,LABORATORY,CHEMISTRY,VILLIN,فيلين ,558,558,
1736.0,7121636,LABORATORY,CHEMISTRY,VIMENTIN,فايتمن ,558,558,
1737.0,7121637,LABORATORY,CHEMISTRY,VITAMIN A (RETINOL),فيتامين أ,253,253,
1738.0,7121638,LABORATORY,CHEMISTRY,VITAMIN B2 (FAD),فيتامين بي 2,427,427,
1739.0,7121639,LABORATORY,CHEMISTRY,VITAMIN C (ASCORBIC ACID),فيتامين ج,704,704,
1740.0,7121640,LABORATORY,CHEMISTRY,"VITAMIN D1,25 (1.25 DIHYDROXY-CHOLECALCIFEROL)", فيتامين دي 1.25,970,970,
1741.0,7121641,LABORATORY,CHEMISTRY,VITAMIN E, فـيـتــاميــن أي,413,413,
1742.0,7121642,LABORATORY,CHEMISTRY,VITAMIN K1,فيتامين ك 1,447,447,
1743.0,7121643,LABORATORY,CHEMISTRY,VITAMINE B1 THIAMINE,فيامين بي 1 ثيامين,301,301,
1744.0,7121644,LABORATORY,CHEMISTRY,"VITAMINE B12, SERUM", فيتاميـن بـي 12 مـن الــدم,413,413,
1745.0,7121645,LABORATORY,CHEMISTRY,VITAMINE B6 (PYRIDOXYL PHOSPHATE),فيتامين بي 6,437,437,
1746.0,7121646,LABORATORY,CHEMISTRY,VITAMINE D3 (25 HYDROXICHOLICALCIFEROL), فيتامين    D3,558,558,
1747.0,7121647,LABORATORY,CHEMISTRY,VORICONAZOLE,فوريكونازول,568,568,
1748.0,7121648,LABORATORY,CHEMISTRY,WAALER ROSE, أختبـار  روز والـيـــر,413,413,
1749.0,7121649,LABORATORY,CHEMISTRY,WARFARIN,وارفارين,427,427,
1750.0,7121650,LABORATORY,CHEMISTRY,WESTERNBLOT ECHINOCOCCUS GRANULOSA IGG & IGM,مضادات اكينو كوكس جوانيولوز  وسترن بلوت اي جي جي & اي جي ام,1630,1630,
1751.0,7121651,LABORATORY,CHEMISTRY,WESTERNBLOT ECHINOCOCCUS MULTIOCULARIS IGG & IGM,مضادات اكينوكوكس التي اكيولاريس اي جي جي & اي جي ام,1630,1630,
1752.0,7121652,LABORATORY,CHEMISTRY,XYLOSE,زيلوس,151,151,
1753.0,7121653,LABORATORY,CHEMISTRY,ZAP-70,زاب 70,873,873,
1754.0,7121654,LABORATORY,CHEMISTRY,ZINC, زنك,340,340,
1755.0,7121655,LABORATORY,CHEMISTRY,ZONISAMIDE,زونيساميد,350,350,
1756.0,7122001,LABORATORY,HEMATOLOGY,ANTI FACTOR Xa DETERMINATION (anti-Xa),عامل رقم 10 أي,437,437,
1757.0,7122002,LABORATORY,HEMATOLOGY,BLEEDING TIME, زمــن الـنـزف,39,39,
1758.0,7122003,LABORATORY,HEMATOLOGY,BONE MARROW ( B.M. ) ASPIRATIONAL BIOPSY,اجراء خزعة من نقي النخاع العظمي مع اخذ عينة من العظام,3880,3880,
1759.0,7122004,LABORATORY,HEMATOLOGY,BONE MARROW EXAMINATION, فحص عينه النخاع الشوكي,413,413,
1761.0,7122006,LABORATORY,HEMATOLOGY,CLOTTING TIME, زمــن التـجــلــط,39,39,
1762.0,7122007,LABORATORY,HEMATOLOGY,COMPLETE BLOOD COUNT (CBC), صورة دم كامــلة,117,117,
1763.0,7122008,LABORATORY,HEMATOLOGY,D-DIMER, دى - ديمر,243,243,
1765.0,7122010,LABORATORY,HEMATOLOGY,FIBRINOGEN, عيـار فـايـبـرونجيـن,243,243,
1766.0,7122011,LABORATORY,HEMATOLOGY,FILARIAL EXAMIANTION, فحص ( الخيطيات ),64,64,
1767.0,7122012,LABORATORY,HEMATOLOGY,G6PD (QUANTITATIVE), تحليل ج 6 بي. دي.,165,165,
1768.0,7122013,LABORATORY,HEMATOLOGY,GLYCOSYLATED HEMOGLOBIN (HB AIC), هيموجلوبين جلايكستيلاتيد,413,413,
1769.0,7122014,LABORATORY,HEMATOLOGY,HEINZ BODY STAIN, فحص جسيمات هيـنـز,64,64,
1770.0,7122015,LABORATORY,HEMATOLOGY,HEMATOCRITE, هيموماتكرديت ( رسابة الـدم ),34,34,
1771.0,7122016,LABORATORY,HEMATOLOGY,HEMOGLOBIN, نسبة هيموجلوبيـن - من الدم ( الخصاب ),34,34,
1772.0,7122017,LABORATORY,HEMATOLOGY,HEMOGLOBIN F DETERMINATION (KLEINHAUER), تحديد نسبة خضاب الدم نوع ف,165,165,
1773.0,7122018,LABORATORY,HEMATOLOGY,HEMOGLOBIN H INCLUSION,معايرة الهيموغلوبين H,243,243,
1774.0,7122019,LABORATORY,HEMATOLOGY,"IMMUNOPHENOTYPING FOR LEUKOMIA / LYMPHOMA (WHOLE BLOOD, BONE MARROW)",تحليل المناعي لسرطان الدم / الأورام اللمفاوية (الدم الكامل، نخاع العظام),3783,3783,
1775.0,7122020,LABORATORY,HEMATOLOGY,L.E. PREPARATION, اختبار الذئبة الحمامية ,83,83,
1776.0,7122021,LABORATORY,HEMATOLOGY,LEISHMANIA SMEAR, عينة ليشمانيا,97,97,
1777.0,7122022,LABORATORY,HEMATOLOGY,LOW MOLECULAR WEIGHT HEPARIN DETERMINATION (LMWH),الهيبارين منخفض الوزن الجزيئي ,437,437,
1778.0,7122023,LABORATORY,HEMATOLOGY,MALARIA EXAMINATION, طفيليات الملاريــا,64,64,
1779.0,7122024,LABORATORY,HEMATOLOGY,OSMOTIC FRAGILITY TEST, أختبار الهشاشة الكروية ,243,243,
1780.0,7122025,LABORATORY,HEMATOLOGY,"PARTIAL THROMBOPLASTINE TIME (PTT,APTT)", زمـن جزئـي الترومتبوبلاستيـن,243,243,
1781.0,7122026,LABORATORY,HEMATOLOGY,PERIPHERAL SMEAR, فحص عينة دم طرفية,64,64,
1782.0,7122027,LABORATORY,HEMATOLOGY,PLATELET COUNT, عـد الصفائـح الدمـويـة,34,34,
1783.0,7122028,LABORATORY,HEMATOLOGY,PROTHROMBINE TIME (PT), زمــن البـروتـرومبيــن,97,97,
1784.0,7122029,LABORATORY,HEMATOLOGY,RETICULOCYTE COUNT, الخـلايـا الشبكـيــة,34,34,
1785.0,7122030,LABORATORY,HEMATOLOGY,SICKLE CELL SCREEN, فحص خلايـا الدم المنجليــة,49,49,
1786.0,7122031,LABORATORY,HEMATOLOGY,THALASSEMIA SCREENING, فحص الثالاسيميا,388,388,
1787.0,7122032,LABORATORY,HEMATOLOGY,WBC COUNT, عـد كريــات الـدم البيـضــاء,34,34,
1788.0,7123001,LABORATORY,MICROBIOLOGY,ACID FAST STAINING, الفحص الجرثومي للعصيات المقاومة للحمض بالتلوين ,64,64,
1789.0,7123002,LABORATORY,MICROBIOLOGY,ANAEROBIC CULTURE, مزرعة لا هوائية ,151,151,
1790.0,7123003,LABORATORY,MICROBIOLOGY,BLOOD CULTURE, مـزرعــة لـلـــدم,165,165,
1791.0,7123004,LABORATORY,MICROBIOLOGY,C & S (CULTURE & SENSITIVITY), مزرعـة و الحساسيـة,141,141,
1792.0,7123005,LABORATORY,MICROBIOLOGY,C & S AXILLA, مزرعـة و حسـاسـيـة  من الإبــط,131,131,
1793.0,7123006,LABORATORY,MICROBIOLOGY,C & S BLOOD, مزرعـة و حسـاسـيـة  للـــدم,131,131,
1794.0,7123007,LABORATORY,MICROBIOLOGY,C & S CERVICAL SMEAR, مزرعـة و حسـاسـيـة  لـعينـه من عنـق الرحـم,131,131,
1795.0,7123008,LABORATORY,MICROBIOLOGY,C & S CONJUNCTIVA, مزرعـة و حسـاسـيـة  لمسحـة من العيـن,131,131,
1796.0,7123009,LABORATORY,MICROBIOLOGY,C & S EAR DISCHARGE, مزرعـة و حسـاسـيـة  لإفرازات الأذن,131,131,
1797.0,7123010,LABORATORY,MICROBIOLOGY,C & S GASTRIC ASPIRATE, مزرعـة و حسـاسـيـة  للعـصـارة المعـديــة,131,131,
