STANDARD SERVICE CODE,PROVIDERSERVICECODE,PROVIDER SERVICE DESCRIPTION,price 2022,EFFECTIVE DATE,DISCOUNT,Category Code,Group Code
,FMLAB-9893,Cbcwithautomateddiff.(Sghradiologystaff),55.125,2022-01-01,20,L,200
,FMLAB-9895,Daycaseprofile,198.45000000000002,2022-01-01,20,L,200
,FMLAB-9896,Daycaseprofilechildren,132.3,2022-01-01,20,L,200
,FMLAB-9897,Serologyforhemodialysissinglesession,551.25,2022-01-01,20,L,200
,FMLAB-9898,Octaplasffp,826.875,2022-01-01,20,L,200
,FMLAB-9899,Maigaigg&Igmquant,441.0,2022-01-01,20,L,200
,FMLAB-9900,Chlamydiapneumoniaeiga&Iggabs,515.97,2022-01-01,20,L,200
,FMLAB-9901,Coxsakievirusabs,294.36750000000006,2022-01-01,20,L,200
,FMLAB-9905,Philadelphiachromosome(Blood),2388.0150000000003,2022-01-01,20,L,200
,FMLAB-9906,Physio-Check(Stool+Urine),103.635,2022-01-01,20,L,200
,FMLAB-9908,Plateletpheresis(Patients),2205.0,2022-01-01,20,L,200
,FMLAB-9964,Preparationofsemensforartificialinsemination,457.5375,2022-01-01,20,L,200
,FMLAB-9966,Scecopre-Employmentcheckup,264.6,2022-01-01,20,L,200
,FMLAB-9967,Hcv-Riba,606.375,2022-01-01,20,L,200
,FMLAB-9968,17-Ketosteroidfractionation,661.5,2022-01-01,20,L,200
,FMLAB-9969,Earlydetectionofcancergeneral,992.25,2022-01-01,20,L,200
,FMLAB-9970,Earlydetectionofcancerforbreastca,1819.125,2022-01-01,20,L,200
,FMLAB-9971,Earlydetectionofcancerforcervical,1212.75,2022-01-01,20,L,200
,FMLAB-9973,Earlydetectionofcancerforprostate,1267.875,2022-01-01,20,L,200
,FMLAB-9975,Earlydetectionofcancerforgitca,1323.0,2022-01-01,20,L,200
,FMLAB-9977,Earlydetectionofcancerforbronchoge,1157.625,2022-01-01,20,L,200
,FMLAB-9978,Earlydetectionofcancerforurinaryb,1157.625,2022-01-01,20,L,200
,FMLAB-9979,Tissuetransgiutaminaseabs(Iga),350.59499999999997,2022-01-01,20,L,200
,FMLAB-9980,Tnfalpha(Tumournecrosesfactoralpha),617.4,2022-01-01,20,L,200
,FMLAB-9981,Interleukin-6(Il-6),643.8600000000001,2022-01-01,20,L,200
,FMLAB-9982,Saudicateringpre-Employmentcheckup,467.46,2022-01-01,20,L,200
,FMLAB-9984,Saccharomycescerevisiaeigaiggrigmabs(Asca),526.995,2022-01-01,20,L,200
,FMLAB-9985,Cystatinc,340.6725,2022-01-01,20,L,200
,FMLAB-9986,Heparininducedthronbocytopenia(Antiheparinpf4co,727.65,2022-01-01,20,L,200
,FMLAB-9987,Hepatitisdvirusantibodies(Igm),454.23,2022-01-01,20,L,200
,FMLAB-9988,Hepatitisevirusantibodieshev(Igm),396.90000000000003,2022-01-01,20,L,200
,FMLAB-9989,Inhibinb,619.605,2022-01-01,20,L,200
,FMLAB-9990,Premaritalcheckup(Female),1466.325,2022-01-01,20,L,200
,FMLAB-9991,Chlamydiatrabs.(Igm),330.75,2022-01-01,20,L,200
,FMLAB-9992,Activatedproteincresistance(Apcresistance),646.0649999999999,2022-01-01,20,L,200
,FMLAB-9993,Estradiolfori.V.F,802.62,2022-01-01,20,L,200
,FMLAB-9995,Al-Rajhipre-Employmentcheckup,441.0,2022-01-01,20,L,200
,FMLAB-9996,Alcocompanycheckup(Iqamacheckup),454.23,2022-01-01,20,L,200
,FMLAB-9997,Tbsensitivity,2271.15,2022-01-01,20,L,200
,FMLAB-9998,Hemoglobinabnormality(Hplc),732.0600000000001,2022-01-01,20,L,200
,FMLAB-9999,Methadone,286.65000000000003,2022-01-01,20,L,200
,FMNBD-0001,Nicui24hrs.(Vent.P-Oximetercar.Mon.O2incubator),1945.9125000000001,2022-01-01,20,P,212
,FMNBD-0002,Nicuii24hrs.(Incubatorp-Oximeterc.Mon.O2+Hood),1339.5375000000001,2022-01-01,20,P,212
,FMNBD-0003,Ticu(Incubatormonitoroxygen),308.7,2022-01-01,20,P,212
,FMNBD-0004,Borrow.Ofp.Incubator/Ventila-Tor,1218.2625,2022-01-01,20,P,212
,FMNBD-0005,Jaundicemeter,38.5875,2022-01-01,20,P,212
,FMNEP-0002,Regularhemodialysis,578.8125,2022-01-01,20,P,201
,FMNEP-0004,Urgenthemodialysis(Patienthasvascularaccess,1157.625,2022-01-01,20,P,200
,FMNEP-0006,Urgentperitonealdialysisintraperitonialcatheter,3472.875,2022-01-01,20,P,200
,FMNEP-0007,Regularperitonealdialysis,1157.625,2022-01-01,20,P,201
,FMNEP-0008,Tinkoffcatheterplacement,1389.15,2022-01-01,20,P,200
,FMNEP-0009,Arterio-Venousfistulacreat.,1157.625,2022-01-01,20,P,200
,FMNEP-0010,Contineousartero-Veinehemo-Dialysis,2315.25,2022-01-01,20,P,200
,FMNEP-0011,Hemoperfusion(Specialtechniq,4051.6875,2022-01-01,20,P,201
,FMNEP-0012,Follow-Uphaemodialysis,385.875,2022-01-01,20,P,200
,FMNEP-0013,Hemodialysistypea1(8se),4167.45,2022-01-01,20,P,201
,FMNEP-0014,Hemodialysistypea2(12se),6080.2875,2022-01-01,20,P,201
,FMNEP-0015,Hemodialysistypeb1(24se),11807.775,2022-01-01,20,P,201
,FMNEP-0016,Hemodialysistypeb2(36se),17193.4875,2022-01-01,20,P,201
,FMNEP-0017,Hemodialysistypec1(48se),22226.4,2022-01-01,20,P,201
,FMNEP-0019,Femoralcathetedoublelumen,1323.0,2022-01-01,20,P,200
,FMNEP-0020,Femoralorsubclavicencathetr,716.625,2022-01-01,20,P,200
,FMNEP-0021,Centralveincatheterforiv,242.55,2022-01-01,20,P,200
,FMNEP-0022,Singleuseofvanflowcanula,60.6375,2022-01-01,20,P,200
,FMNEP-0023,Suddenneedofoxygeninreg.,60.6375,2022-01-01,20,P,200
,FMNEP-0024,Suddenuseofecgmonitoring,60.6375,2022-01-01,20,P,200
,FMNEP-0025,Plasmapharesis(Tpe),3649.275,2022-01-01,20,P,200
,FMNEP-0026,Reg.Hemodialysisstand.Invest.,1218.2625,2022-01-01,20,P,201
,FMNEP-0027,Urgenthemo.(Pat.W/Vasc.Access,1824.6375,2022-01-01,20,P,200
,FMNEP-0028,Urg.Hemo.W/Femoralv.Sub.Cath,3649.275,2022-01-01,20,P,200
,FMNEP-1000,Daycaresuppervision,181.9125,2022-01-01,20,P,200
,FMNEP-2000,Additionalfeeforcomplicated,1218.2625,2022-01-01,20,P,200
,FMNEU-0086,Skulltraction,617.4,2022-01-01,20,P,200
,FMNEU-0088,Chemrhizotomy,2431.0125000000003,2022-01-01,20,P,200
,FMNEU-0089,Coilingofaneurysm,27562.5,2022-01-01,20,P,200
,FMNEU-0090,Ventriculartapping,270.1125,2022-01-01,20,P,200
,FMNUM-0000,Neurologyconsultation(In-Pt),110.25,2022-01-01,20,P,100
,FMNUM-0003,E.E.G.Withoutprovocation,424.46250000000003,2022-01-01,20,I,200
,FMNUM-0004,Brainmapper,1278.9,2022-01-01,20,P,200
,FMNUM-0005,E.M.G.Face12,573.3000000000001,2022-01-01,20,I,200
,FMNUM-0006,Ultrasonography(Brain),358.3125,2022-01-01,20,I,200
,FMNUM-0007,Epilepsycenterpkg,4217.0625,2022-01-01,20,P,200
,FMNUM-0008,Headachecenterpkg,1063.9125000000001,2022-01-01,20,P,200
,FMNUM-0009,E.P.,1278.9,2022-01-01,20,I,200
,FMNUM-0010,Zeentrainerpersetting,71.66250000000001,2022-01-01,20,P,200
,FMNUM-0011,Videoe.E.G.,2205.0,2022-01-01,20,I,200
,FMNUM-0012,E.M.G.For1muscleornerve,242.55,2022-01-01,20,I,200
,FMNUM-0015,Digitaleegw/Brainmapping,1278.9,2022-01-01,20,P,200
,FMNUM-0016,Eegmonitoring-Packagedeal12hours(9:00pm-9:00am),2673.5625,2022-01-01,20,I,200
,FMNUM-0017,Onevesselstudy,242.55,2022-01-01,20,I,200
,FMNUM-0018,Twovesselsstudy,485.1,2022-01-01,20,I,200
,FMNUM-0019,Completestudy,584.325,2022-01-01,20,I,200
,FMNUM-0020,24hoursmonitoring,4630.5,2022-01-01,20,I,200
,FMNUM-0021,48hoursmonitoring,9261.0,2022-01-01,20,I,200
,FMNUM-0022,5daysmonitoring,17364.375,2022-01-01,20,I,200
,FMNUM-0023,Sleeplab,2756.25,2022-01-01,20,P,200
,FMNUM-0024,Emgcomp.2nurse,330.75,2022-01-01,20,I,200
,FMNUM-0025,Eeg,496.125,2022-01-01,20,I,200
,FMNUM-0026,Routineeeg,716.625,2022-01-01,20,I,200
,FMNUM-0027,Eegvideomonitoring,3307.5,2022-01-01,20,I,200
,FMNUM-0028,Subdural,3307.5,2022-01-01,20,I,200
,FMNUM-0029,Intraoperative,1653.75,2022-01-01,20,I,200
,FMNUM-0030,Sleepanalysis,2756.25,2022-01-01,20,P,200
,FMNUM-0031,Emg,264.6,2022-01-01,20,I,200
,FMNUM-0032,Evokedpotential,1102.5,2022-01-01,20,I,200
,FMNUM-0033,Digitaleeg,496.125,2022-01-01,20,I,200
,FMNUM-0034,Emg2units,529.2,2022-01-01,20,I,200
,FMNUM-0035,Emg3units,793.8000000000001,2022-01-01,20,I,200
,FMNUM-0036,Emg4units,1058.4,2022-01-01,20,I,200
,FMNUM-2001,Injectionofone-1-Muscle,110.25,2022-01-01,20,P,200
,FMNUM-2002,Injectionoftwo-2-Muscle,220.5,2022-01-01,20,P,200
,FMNUM-2003,Injectionofthree-3-Muscle,330.75,2022-01-01,20,P,200
,FMNUM-2004,Injectionoffour-4-Muscle,441.0,2022-01-01,20,P,200
,FMNUM-2005,Proceduremuscle(Biopsy)Andhistochemicalstriving1,2122.3125,2022-01-01,20,P,200
,FMNUM-2006,Proceduremuscle(Biopsy)Andhistochemicalstriving2,2668.05,2022-01-01,20,P,200
,FMNUM-2007,Proceduremuscle(Biopsy)Andhistochemicalstriving3,2789.3250000000003,2022-01-01,20,P,200
,FMOBG-0000,Ob-Gyneconsultation-(In-Pt),110.25,2022-01-01,20,P,100
,FMOBG-0002,Ultrasoundscanwithphoto,121.275,2022-01-01,20,P,200
,FMOBG-0003,Cryocautery,242.55,2022-01-01,20,P,200
,FMOBG-0004,Insertionofi.U.D.,286.65000000000003,2022-01-01,20,P,218
,FMOBG-0005,Colposcopicexamination,121.275,2022-01-01,20,P,200
,FMOBG-0006,Colposcopicexam.&Photo,181.9125,2022-01-01,20,P,200
,FMOBG-0008,Colposcopyw/Biopsyorvaginaltreatment,358.3125,2022-01-01,20,P,200
,FMOBG-0009,Epiduralanalgesia,975.7125000000001,2022-01-01,20,P,200
,FMOBG-0010,Normaldelivery,1653.75,2022-01-01,20,P,301
,FMOBG-0011,Forcepsdelivery(Routine),2205.0,2022-01-01,20,P,301
,FMOBG-0012,Forcepsdeliverycomplicatedkieland,3042.9,2022-01-01,20,P,301
,FMOBG-0013,Ventousedeliveryw/Vacuum,2205.0,2022-01-01,20,P,301
,FMOBG-0016,Antenatal(Ctg)Monitoring/Hr,121.275,2022-01-01,20,P,300
,FMOBG-0017,Manualremovalofplacenta,611.8875,2022-01-01,20,P,301
,FMOBG-0018,Twindelivery,2431.0125000000003,2022-01-01,20,P,301
,FMOBG-0019,Tripletsdelivery,3042.9,2022-01-01,20,P,301
,FMOBG-0065,A.I.H.,329.6475,2022-01-01,20,P,208
,FMOBG-0066,Semenwash&Swimup,261.2925,2022-01-01,20,P,208
,FMOBG-0070,Highvaginalswab,121.275,2022-01-01,20,P,200
,FMOBG-0071,Inductionoflabour,611.8875,2022-01-01,20,P,301
,FMOBG-0073,Episiotomy-Localanaesthesia,490.6125,2022-01-01,20,P,301
,FMOBG-0074,Amniotomy(Arm),242.55,2022-01-01,20,P,300
,FMOBG-0075,Breechdelivery,2431.0125000000003,2022-01-01,20,P,301
,FMOBG-0090,Cryocauteryofcervix,363.825,2022-01-01,20,P,200
,FMOBG-0091,Thermo-Cauteryofcervix,363.825,2022-01-01,20,P,200
,FMOBG-0122,Intrauterinedeviceremoval,286.65000000000003,2022-01-01,20,P,218
,FMOBG-0123,Aspirationofvulvalcyst,99.22500000000001,2022-01-01,20,P,200
,FMOBG-0124,Exam.Undergeneralanaesthesia,181.9125,2022-01-01,20,P,200
,FMOBG-0137,Ultrasoundscanw\Ophoto,181.9125,2022-01-01,20,I,200
,FMOBG-0138,Pudendalblockanaesthesia,308.7,2022-01-01,20,P,200
,FMOBG-0140,Ultrasoundscanw/Ophoto,60.6375,2022-01-01,20,I,200
,FMOBG-0141,Oxytocinchallengetest(Lessthan4hrs.)Inc.Ctgmon.500,363.825,2022-01-01,20,P,301
,FMOBG-0142,Oxytocinchall.Testmore4hrs,611.8875,2022-01-01,20,P,301
,FMOBG-0143,Endometrialpremesntrualcurr.(Withorw/Thoutanaesthesia),363.825,2022-01-01,20,P,200
,FMOBG-0144,Suctioncurretage,611.8875,2022-01-01,20,P,303
,FMOBG-0152,Cerlagesutureremov.W/Oanaesthesia,242.55,2022-01-01,20,P,300
,FMOBG-0172,Vestibulehematomasmall,363.825,2022-01-01,20,P,200
,FMOBG-0175,Ultrasoundguided,1102.5,2022-01-01,20,I,200
,FMOBG-0177,Removalofintrauterinedeviceunderg.A,551.25,2022-01-01,20,P,218
,FMOBG-1002,Terminationofpregnancy,1218.2625,2022-01-01,20,P,303
,FMOBG-1003,Underg.Aextendedrepairepisiotomy,551.25,2022-01-01,20,P,200
,FMOBG-1005,Polypectomy,606.375,2022-01-01,20,P,200
,FMOBG-1006,Amniocentisis,678.0375,2022-01-01,20,P,300
,FMOBG-1007,Colposcopywithdirectedcervicalbiopsy,551.25,2022-01-01,20,P,200
,FMOBG-1008,Transvaginalu/Sguidedovariancystaspiration,584.325,2022-01-01,20,P,200
,FMOBGZ9999,Useofdeliveryrooms,363.825,2022-01-01,20,P,130
,FMODT-0030,Retaineruperorlower,551.25,2022-01-01,20,P,405
,FMODT-0031,Retainersupper&Lower,992.25,2022-01-01,20,P,405
,FMODT-0034,Spacemaintinersimple,551.25,2022-01-01,20,P,405
,FMODT-0035,Spacemaintainercompound,882.0,2022-01-01,20,P,405
,FMODT-0036,Biteplane,1102.5,2022-01-01,20,P,405
,FMODT-0037,Habitbreakingappliance,1102.5,2022-01-01,20,P,405
,FMODT-0040,Orthodonticdiagnosticrecords,959.1750000000001,2022-01-01,20,P,405
,FMODT-0044,Appointmentcancell.W/Onotice,165.375,2022-01-01,20,P,405
,FMODT-0045,Orthodonticdeposit,1102.5,2022-01-01,20,P,405
,FMODT-0052,Orthodonticfollowuptypei,330.75,2022-01-01,20,P,405
,FMODT-0053,Orthodonticfollowuptypeii,441.0,2022-01-01,20,P,405
,FMODT-0054,Orthodonticfollowuptypeiii,551.25,2022-01-01,20,P,405
,FMOHU-0001,E.C.G.Portable,115.7625,2022-01-01,20,I,200
,FMOHU-0002,Portableventalator,60.6375,2022-01-01,20,P,200
,FMOHU-0003,Airmattressper24hours,60.6375,2022-01-01,20,P,200
,FMOHU-0004,Epiduralcatheterinsertion,231.525,2022-01-01,20,P,200
,FMOHU-0006,Pacemaker,578.8125,2022-01-01,20,P,200
,FMOHU-0007,Defebrilatorshock,231.525,2022-01-01,20,P,200
,FMOHU-0010,Ohudailyroomrate,1323.0,2022-01-01,20,P,200
,FMONC-0002,Chemotheraphy1daytreatmentinclinicorward,501.63750000000005,2022-01-01,20,P,200
,FMONC-0005,Chemotherapyonemo.Treatment(Inj3days/Wk+Fllowup)Clinic,1653.75,2022-01-01,20,P,200
,FMONC-0008,Chemo.Intracavit.Istillationinerorinward,854.4375,2022-01-01,20,P,200
,FMONC-0009,Thyrotoxicosis(Eachdose),1339.5375000000001,2022-01-01,20,P,200
,FMONC-0010,Cancerthyroid(Ablativedose),3351.6000000000004,2022-01-01,20,P,200
,FMONC-0012,Polycythemia(Therap.Dose),3351.6000000000004,2022-01-01,20,P,200
,FMONC-0015,Stroniumbetairradiationafteroperation(Eachsession),203.9625,2022-01-01,20,P,200
,FMONC-0016,Profilestroniumbetairradia-Tioncompletepkg(3session),540.225,2022-01-01,20,P,200
,FMONC-0017,Profilestroniumbetairradia-Tioncompletepackage,672.525,2022-01-01,20,P,200
,FMONC-0018,Radiation(Fullcost),10032.75,2022-01-01,20,P,200
,FMONC-0019,Radiation(Halfcost),5352.6375,2022-01-01,20,P,200
,FMONC-0021,Radiotherapyonesession,672.525,2022-01-01,20,P,200
,FMONC-0022,Tappingofascitis,402.4125,2022-01-01,20,P,200
,FMONC-0023,Tappingofpleuraleffusion,474.07500000000005,2022-01-01,20,P,200
,FMONC-0024,Intrathecalchemotherapy,496.125,2022-01-01,20,P,200
,FMONC-0026,Intracavitaryinadiation1ses,1764.0,2022-01-01,20,P,200
,FMONC-0027,Intraarterialchemotherapy,551.25,2022-01-01,20,P,200
,FMONC-0028,Metastroncradioactivestron-Tium,11025.0,2022-01-01,20,P,200
,FMONC-0030,Radicaltreatmentstartpayment,6615.0,2022-01-01,20,P,200
,FMONC-0031,Radicaltreatmentrestpayment,3417.75,2022-01-01,20,P,200
,FMONC-0032,Radical-Planning,1504.9125000000001,2022-01-01,20,P,200
,FMONC-0033,Treatment-Ct-Simulation,1003.2750000000001,2022-01-01,20,P,200
,FMONC-0035,Treatmet-Calculation,2006.5500000000002,2022-01-01,20,P,200
,FMONC-0037,Palliativetreatment-Startpayment,2205.0,2022-01-01,20,P,200
,FMONC-0038,Palliativetreatment-Restpayment,1102.5,2022-01-01,20,P,200
,FMONC-0044,Twoweeks10fractions,2205.0,2022-01-01,20,P,200
,FMONC-0050,Oneweek5fractions,1102.5,2022-01-01,20,P,200
,FMONC-0056,Onefraction,330.75,2022-01-01,20,P,200
,FMONC-0062,Onefractionhalfbody,551.25,2022-01-01,20,P,200
,FMONC-0068,Halfbody6-8-Fraction,1433.25,2022-01-01,20,P,200
,FMONC-0073,Halfbody6-8-Followup,286.65000000000003,2022-01-01,20,P,200
,FMONC-0074,C.T.Planning,551.25,2022-01-01,20,P,200
,FMONC-0075,X-Raycheckfilm,275.625,2022-01-01,20,I,200
,FMONC-0076,Bonemarrowunderg.A.,551.25,2022-01-01,20,P,200
,FMONC-0077,I.Th.Chemounderg.A.,551.25,2022-01-01,20,P,200
,FMONC-1002,Chemotherapyonemo.Treatment(Inj5days/Wk+Fllowup)Clinic,2315.25,2022-01-01,20,P,200
,FMONC-1003,Intrathecalinjectionofmedication,181.9125,2022-01-01,20,P,200
,FMONC-1004,Chemotherapysingleinjection,165.375,2022-01-01,20,P,200
,FMONC-1005,Chemotherapymultipleagentsinjections,330.75,2022-01-01,20,P,200
,FMOPT-0000,Ophthalmologyconsultation(Ip),110.25,2022-01-01,20,P,100
,FMOPT-0022,Removalofsuperficialconjunctivaforeignbody,126.78750000000001,2022-01-01,20,P,200
,FMOPT-1004,Lasicprocedurei(Outside),8820.0,2022-01-01,20,P,200
,FMOPT-1007,Uppereyeliddermoidcyst,1653.75,2022-01-01,20,P,200
,FMOPT-1009,Lasercapsulectomy(Oneeye),2205.0,2022-01-01,20,P,200
,FMOPTA0004,Fundus,60.6375,2022-01-01,20,P,200
,FMOPTA0005,Prescriptionforglasses,110.25,2022-01-01,20,P,200
,FMOPTA0007,Perimetry,518.1750000000001,2022-01-01,20,P,200
,FMOPTA0008,Fuorescineangiography,771.75,2022-01-01,20,P,200
,FMOPTA0009,Ultrasonography,463.05,2022-01-01,20,P,200
,FMOPTA0010,Fundusphotography,154.35,2022-01-01,20,P,200
,FMOPTA0012,Sutureremoval(Eye),126.78750000000001,2022-01-01,20,P,200
,FMOPTC0002,Excisnoflargechalazion,463.05,2022-01-01,20,P,200
,FMOPTC0003,Excisnofmultiplechalazia,644.9625,2022-01-01,20,P,200
,FMOPTC0004,Incisnofstyeofeyelid,154.35,2022-01-01,20,P,200
,FMOPTC0017,Eyelasheselectrolysis,154.35,2022-01-01,20,P,200
,FMOPTC0018,Electrolysis(Botheyelids),231.525,2022-01-01,20,P,200
,FMOPTC0019,Epilaitonoftheeyelashes,71.66250000000001,2022-01-01,20,P,200
,FMOPTD0001,Remvlofsuperficialconj.F.B.,126.78750000000001,2022-01-01,20,P,200
,FMOPTD0002,Remvlofmultipleconj.F.B.,198.45000000000002,2022-01-01,20,P,200
,FMOPTD0003,Remvlofembededf.B.Ofconj.Byincision,385.875,2022-01-01,20,P,200
,FMOPTD0004,Repairofmildconj.Laceratn,259.08750000000003,2022-01-01,20,P,200
,FMOPTD0008,Pickingofp.T.D.,259.08750000000003,2022-01-01,20,P,200
,FMOPTD0009,Remvlofsmallconj.Cyst.,385.875,2022-01-01,20,P,200
,FMOPTD0010,Remvloflargeconj.Cyst,644.9625,2022-01-01,20,P,200
,FMOPTE0001,Superficialcornealf.B.,154.35,2022-01-01,20,P,200
,FMOPTE0002,Superficialmulti.Cornealf.B.,231.525,2022-01-01,20,P,200
,FMOPTE0003,Neglectedcornealf.B.,259.08750000000003,2022-01-01,20,P,200
,FMOPTE0007,Excisnofprimarypterygium,1234.8,2022-01-01,20,P,200
,FMOPTE0008,Excisnofrecurrentpterygium,1918.3500000000001,2022-01-01,20,P,200
,FMOPTE0009,Excisnofpterygiumw/Graft,2557.8,2022-01-01,20,P,200
,FMOPTH-0012,Laseriridotomy,3087.0,2022-01-01,20,P,200
,FMOPTH0008,Laserforretinopathy1settng,1543.5,2022-01-01,20,P,200
,FMOPTH0009,Laserforretinopathy2settng,1918.3500000000001,2022-01-01,20,P,200
,FMOPTH0010,Laserforretinopathy3or>Setting,3197.25,2022-01-01,20,P,200
,FMOPTH0013,Lasercapsulectomy,3087.0,2022-01-01,20,P,200
,FMOPTH0014,Mole'Scyst,1102.5,2022-01-01,20,P,200
,FMOPTI0006,Lacrimalductprobing,126.78750000000001,2022-01-01,20,P,200
,FMORT-0021,Closedreductionofhipdisclocation,1664.775,2022-01-01,20,P,200
,FMORT-0067,Closedreductoffrac.W/Oint.Fixatcarpals&Metacarpals,606.375,2022-01-01,20,P,200
,FMORT-0117,Closedreductofdislocationatshoulder,837.9000000000001,2022-01-01,20,P,200
,FMORT-0118,Closedreductofdislocationatelbow,837.9000000000001,2022-01-01,20,P,200
,FMORT-0119,Closereductionofdislocationofonewrist,661.5,2022-01-01,20,P,200
,FMORT-0120,Closedreductofdislocatnathand&Finger,937.125,2022-01-01,20,P,200
,FMORT-0124,Closedreductofdislocatnatfoot&Toe,501.63750000000005,2022-01-01,20,P,200
,FMORT-0128,Cashorthosis,661.5,2022-01-01,20,P,200
,FMORT-0172,Intra-Artinj.Toshoulder&Medication,336.2625,2022-01-01,20,P,200
,FMORT-0241,Inj.Oftherapeuticsubstanceintojointorligament,259.08750000000003,2022-01-01,20,P,200
,FMORT-0252,Ganglioctomyattendonsheath(Wrist),1664.775,2022-01-01,20,P,200
,FMORT-0293,Inj.Oftherapeuticsubs.Intobursaofhand,259.08750000000003,2022-01-01,20,P,200
,FMORT-0355,Colchicinecourse(6weeks),5484.9375,2022-01-01,20,P,200
,FMORT-0358,Bobathcoursepersession,259.08750000000003,2022-01-01,20,P,200
,FMORT-0359,Zinkleihmbandageofknee,336.2625,2022-01-01,20,P,200
,FMORT-0360,Zinkleihmbandageofankle,336.2625,2022-01-01,20,P,200
,FMORT-0361,Forearmslab,259.08750000000003,2022-01-01,20,P,200
,FMORT-0362,Aboveelbowslab,336.2625,2022-01-01,20,P,200
,FMORT-0363,Belowkneeslab,336.2625,2022-01-01,20,P,200
,FMORT-0364,Abovekneeslab,424.46250000000003,2022-01-01,20,P,200
,FMORT-0365,Forearmcircularcast,336.2625,2022-01-01,20,P,200
,FMORT-0366,Aboveelbowcircularcast,606.375,2022-01-01,20,P,200
,FMORT-0367,Belowknee,424.46250000000003,2022-01-01,20,P,200
,FMORT-0368,Abovekneecast,501.63750000000005,2022-01-01,20,P,200
,FMORT-0369,Cylindercast,501.63750000000005,2022-01-01,20,P,200
,FMORT-0370,Spicapelviccasting,837.9000000000001,2022-01-01,20,P,200
,FMORT-0372,Desaulettebandage,336.2625,2022-01-01,20,P,200
,FMORT-0374,Elasticbandageforearmwithmedicine,165.375,2022-01-01,20,P,200
,FMORT-0375,Elasticbandageforearmw/Outmedicine,93.7125,2022-01-01,20,P,200
,FMORT-0376,Elasticbandagebelowkneew/Medicine,259.08750000000003,2022-01-01,20,P,200
,FMORT-0377,Elasticbandagebelowkneew/Omedicine,121.275,2022-01-01,20,P,200
,FMORT-0391,Paravetebralinj.W/Medicine,336.2625,2022-01-01,20,P,200
,FMORT-0392,Intra-Artinjofotherjoint,259.08750000000003,2022-01-01,20,P,200
,FMORT-0393,Infiltrationinsofttissueorperiarticular,165.375,2022-01-01,20,P,200
,FMORT-0394,Ribbelt,259.08750000000003,2022-01-01,20,P,200
,FMORT-0395,Slingforupperlimb,137.8125,2022-01-01,20,P,200
,FMORT-0396,Gilchristbandage,259.08750000000003,2022-01-01,20,P,200
,FMORT-0397,Leucotapbandage,336.2625,2022-01-01,20,P,200
,FMORT-0398,Walkingheel,121.275,2022-01-01,20,P,200
,FMORT-0399,Claviclestrip,259.08750000000003,2022-01-01,20,P,200
,FMORT-0422,Dressingofwound-Small,33.075,2022-01-01,20,P,200
,FMORT-0423,Dressingofwound-Medium,60.6375,2022-01-01,20,P,200
,FMORT-0424,Dressingofwound-Large,88.2,2022-01-01,20,P,200
,FMORT-0426,Removalofcast,93.7125,2022-01-01,20,P,200
,FMORT-0432,Singlecolchicineinj.W/Othermedicine,551.25,2022-01-01,20,P,200
,FMORT-0440,P.O.P.Tosimplefracture2ndvisit,165.375,2022-01-01,20,P,200
,FMORT-0441,Removalofkwire,259.08750000000003,2022-01-01,20,P,200
,FMORT-0444,P.O.P.Tosimplefracturew/Odisplacement,165.375,2022-01-01,20,P,200
,FMORT-0445,Skintraction,165.375,2022-01-01,20,P,200
,FMORT-0519,Remvlofkwireunderlocalanaesthesiasubcutaneo,501.63750000000005,2022-01-01,20,P,200
,FMORT-0520,Removelremvlofkwireunderlocalanaesthesia,837.9000000000001,2022-01-01,20,P,200
,FMORT-0534,Ultrasoundofinfanthip[,336.2625,2022-01-01,20,P,200
,FMORT-0535,Ultrasoundofsofttissue,336.2625,2022-01-01,20,P,200
,FMORT-0540,Malletsplint,336.2625,2022-01-01,20,P,200
,FMORT-0545,Closureofcast,93.7125,2022-01-01,20,P,200
,FMORT-0560,Colchicine3doses,1664.775,2022-01-01,20,P,200
,FMORT-0567,Fingersplint,93.7125,2022-01-01,20,P,200
,FMORT-0568,Cervicaltraction,385.875,2022-01-01,20,P,200
,FMORT-0578,Secondarysuturingofwound1stgrade,501.63750000000005,2022-01-01,20,P,200
,FMORT-0579,2ndarysuturingofwound2ndgrade,837.9000000000001,2022-01-01,20,P,200
,FMORT-0592,Lumbarpercutaneousrhizotomylevelone,2425.5,2022-01-01,20,P,200
,FMORT-0593,Lumbarpercutaneousrhizotomylevelii,3031.875,2022-01-01,20,P,200
,FMORT-0594,Cervicalrhizotomyleveli,3031.875,2022-01-01,20,P,200
,FMORT-0595,Cervicalrhizotomylevelii,3307.5,2022-01-01,20,P,200
,FMORT-0610,Scientificslides(Outsidedr),22.05,2022-01-01,20,P,200
,FMORT-0615,Scientificslides(Sgh),5.5125,2022-01-01,20,P,200
,FMORT-0640,Sghcocktailpedia,374.85,2022-01-01,20,P,200
,FMORT-0661,Cotrelbuiltexercises,71.66250000000001,2022-01-01,20,P,200
,FMORT-9000,C.P.Program-2session(P.D),363.825,2022-01-01,20,P,200
,FMORT-9001,Closereductionofdislocationoflefthand,661.5,2022-01-01,20,P,200
,FMORT-9002,Closereductionofdislocationofrighthand,661.5,2022-01-01,20,P,200
