Departemnt,code,Discription,Price,SBS
CSS,MS-S-004645,SCREW LOCKING CANNULATED 5.0x35MM SYNTHES #02.205.035,2262.23,56642
CSS,MS-S-004653,SUTURE MENISCAL CINCH DEVICE ARTHREX #AR-4500,2718,65038
CSS,MS-S-004662,SCREW LOCKING STARDRIVE 2.4x20MM SELF TAPPING SYNTHES #212.820,1855.35,56642
CSS,MS-S-004663,SCREW CORTEX STARDRIVE 2.7x12MM SELF TAPPING SYNTHES #202.872,1644.71,56642
CSS,MS-S-004664,SCREW CORTEX STARDRIVE 2.7x18MM SELF TAPPING SYNTHES #202.878,1644.71,56642
CSS,MS-S-004668,SCREW LOCKING 3.5x34MM SELF TAPPING IRENE #T500935034,1181.57,45039
CSS,MS-S-004669,SCREW LOCKING 3.5x36MM SELF TAPPING IRENE #T500935036,1181.57,45039
CSS,MS-S-004670,SCREW LOCKING 3.5x38MM SELF TAPPING IRENE #T500935038,1181.57,45039
CSS,MS-S-004673,SCREW LOCKING STARDRIVER 5.0X54MM MEDULLAR #04.005.544,1259.69,56642
CSS,MS-S-004675,SCREW LP METAPHYS 2.7 MM X ALL LENGTH SYNTHES # 02.118.000,1630.76,56642
CSS,MS-S-004676,SCREW CORTEX 3.5 X 18 SYNTHES # 02.206.218,373.67,56642
CSS,MS-S-004689,SCREW LOCKING 2.7×22MM SELF TAPPING IRENE #T50092722,930.93,56642
CSS,MS-S-004698,SCREW LOCKING 2.7×55MM SELF TAPPING IRENE #T50092755,1795.37,56642
CSS,MS-S-004701,SCREW LOCKING 2.4×8MM SELF TAPPING IRENE #T50092408,930.93,56642
CSS,MS-S-004702,SCREW LOCKING 2.4×10MM SELF TAPPING IRENE #T50092410,1772.35,56642
CSS,MS-S-004703,SCREW LOCKING 2.4×12MM SELF TAPPING IRENE #T50092412,930.93,56642
CSS,MS-S-004705,SCREW LOCKING 2.4×16MM SELF TAPPING IRENE #T50092416,930.93,56642
CSS,MS-S-004706,SCREW LOCKING 2.4×18MM SELF TAPPING IRENE #T50092418,930.93,56642
CSS,MS-S-004707,SCREW LOCKING 2.4×20MM SELF TAPPING IRENE #T50092420,930.93,56642
CSS,MS-S-004708,SCREW LOCKING 2.4×22MM SELF TAPPING IRENE #T50092422,930.93,56642
CSS,MS-S-004709,SCREW LOCKING 2.4×24MM SELF TAPPING IRENE #T50092424,930.93,56642
CSS,MS-S-004715,SCREW LOCKING 2.7×10MM SELF TAPPING IRENE #T50092710,1835.82,56642
CSS,MS-S-004720,SCREW LOCKING 2.7×14MM SELF TAPPING IRENE #T50092714,937.44,56642
CSS,MS-S-004729,SCREW CAPTURE INTERNAL HEX 5.0x35MM #71642235,2128.77,56642
CSS,MS-S-004731,SCREW INTERLOCKING LAG 90MM TI-BAL-4V #71677090,6311.45,56642
CSS,MS-S-004751,SCREW MULTI AXIAL 4.0 X 42 MM  SOFAMOR # 6958842,4186.74,46651
CSS,MS-S-004755,SUTURE STRATAFIX PDS 0 X 45 CM ETHICON # SXPP1A401,1109.43,44829
CSS,MS-S-004763,SHEATH 8FR X 11CM WITH GUIDEWIRE 0.038,830.03,64235
CSS,MS-S-004788,SCREW PEDICLE POLYAXIAL 7.0×45MM IRENE #T04767045,1957.3,46651
CSS,MS-S-004807,SCREW SCHANZE PIN 4 X 70MM JMS #14-70,1367.1,56642
CSS,MS-S-004965,SODIUM BICARB 8.4% PSI # 6000031 (CAN/5LTR ),227.85,43583
CSS,MS-S-004966,SYRINGE INFLATION KYOHON SOFAMOR # 11010564,2905.09,59040
CSS,MS-S-004969,SCREW 4.5X35MM CDH LEGACY SOFAMOR #75444535/8454535,3987.38,56642
CSS,MS-S-004972,SCREW LOCKING 4.0MM X ALL LENGTHES SYNTHES # 04.005.000,1679.58,16101
CSS,MS-S-004976,SCREW MAS REDUCTION 5.5 X 30MM SOFAMOR # 75495530,4813.33,46651
CSS,MS-S-005006,STENT BIOMIME DES LONG LENGTH SIZES FROM FROM 44-48MM MERIL LIFE,5235,99999
CSS,MS-S-005030,SCREW ILIAC 8.5 X 70MM MEDTRONIC # 70468570,6607.65,46651
CSS,MS-S-005035,SCREW 7.5X45MM CDH LEGACY PEEK MAS SOFAMOR #7227545/MEDTRONIC#75447545,3987.38,56642
CSS,MS-S-005039,SCREW SCHANZ 2.0MM X ALL LENGTH # 2.0M,1113.21,56642
CSS,MS-S-005040,SCREW SCHANZ 3.0MM X ALL LENGTH # 3.0M,1171.8,56642
CSS,MS-S-005045,SCREW SCHANZ 4.0MM X ALL LENGTH # 4.0M,1188.08,56642
CSS,MS-S-005046,SCREW SCHANZ 5.0MM X ALL LENGTH # 5.0M,976.5,56642
CSS,MS-S-005047,SCREW SCHANZ 6.0MM X ALL LENGTH # 6.0M,1073.27,56642
CSS,MS-S-005063,SHEET DRESSING GEL CICA-CARE 12X15CM S&N # 66250707,1660.05,63428
CSS,MS-S-005072,SUPER TURBOVAC 90 IPS 3.7MM 90° SUCTION SMITH&NEPHEW #ASH4250-01,4386.11,10217
CSS,MS-S-005075,STENT GRAFT CAPTIVIA 36/36/100CM MEDTRONIC #VAMF3636C100T,115087.5,43583
CSS,MS-S-005080,SCREW HIP STARDRIVER 6.5X80MM SELF-TAPP  SYNTHES #04.003.026,3144.33,56642
CSS,MS-S-005081,SCREW CORTICAL SIZE 4.5 X 52MM #AR-13380-52,1025.33,56642
CSS,MS-S-005082,SCREW CANCELLOUS SIZE 6.5 X 45MM # AR-13280-45,2278.5,56642
CSS,MS-S-005083,SCREW CANCELLOUS SIZE 6.5 X 55MM # AR-13280-55,1953,56642
CSS,MS-S-005084,SCREW CORTICAL SIZE 4.5 X 44MM # AR-13380-44,373.67,56642
CSS,MS-S-005085,SCREW CORTEX SIZE 2.7 X 16 # 202.876,1644.71,45039
CSS,MS-S-005086,SCREW CORTICAL SIZE 3.5 X 65MM #204.665,1835.82,56642
CSS,MS-S-005100,STONE EXTRACTOR DORMIA 4WIRES1.5FR 120CM COLOPLAST # EXN934,3702.56,35808
CSS,MS-S-005116,SCREW HCS-HEADLESS COMPRESSION 3.0MMX19 SYNTHES #02.226.119,2990.53,56642
CSS,MS-S-005121,SCREW ILIAC MAS 7.5 X 80 MM  MEDTRONIC # 70467580,6607.65,46651
CSS,MS-S-005124,SYNTH SKIN ADHESIVE GLUBRAN TISS2 X 0.5ML  GEM ITALY#G -NBOC,878.85,58300
CSS,MS-S-005137,SCREW LOCKING CANNULATED 4.5MM X ALL LENGTHS  ZIMMER # 235945,1302,56642
CSS,MS-S-005138,SCREW LOCKING CANNULATED 5.5MM X ALL LENGTHS  ZIMMER # 2359 -55,1629.36,56642
CSS,MS-S-005139,STEM STRAIGHT CEMENTLESS 30MM X 127MM ZIMMER # 5988-12-12,13601.25,39702
CSS,MS-S-005141,SCREW INTERFERENCE 8 X 24 MM  ACTIVA # B-AI-0824,2473.8,45039
CSS,MS-S-005142,SCREW INTERFERENCE 9 X 24 MM  ACTIVA # B-AI-0924,3417.75,45039
CSS,MS-S-005152,STEM STANDARD SIZE 2 ENDOPROSTETIC ENDOPROTHETIC # 11402 ZIMMER,14647.5,39702
CSS,MS-S-005159,SCREW CANNULATED 7.0X32MM THRD. 90MM HIPOKRAT# 400032417090,1227.6,56642
CSS,MS-S-005162,SPONGE SOAPY FOR BABY  NINONET LAYERTEX # 1EN1210300-21,16.99,47305
CSS,MS-S-005225,"SPONGE LAP PREWASHED 12X12"" (30X30CM) 12PLY STERILE X-RAY DETECTABLE CHANNELMED# SD010",13.51,61965
CSS,MS-S-005231,SUTURE LASSO 90 DEGREE W/WIRE ARTHREX # AR-4065-90W,3255,44829
CSS,MS-S-005240,SCREW DISTAL 5.0x40MM MICROMED #3.5159.040,2441.25,47633
CSS,MS-S-005241,SCREW 6.5MMX45MM SEXTANT SOFAMOR DANEK# 7576545,6351.32,56642
CSS,MS-S-005253,SCREW DISTAL 5.0x60MM MICROMED #3.5159.060,2197.13,47633
CSS,MS-S-005264,SCREW 6.5MMX20MM CANCELLOUS BONE J&J # 1217-20-500,1674,56642
CSS,MS-S-005266,SCREW 6.5MMX15MM CANCELLOUS BONE J&J #1217-15-500,2242.7,56642
CSS,MS-S-005283,SUTURE ANCHOR 4.75X 24.5MM SELF-PUNCHING ARTHREX # AR-2324BCM,5411.44,45062
CSS,MS-S-005286,SMARSET BONE CEMENT 40G GHV GENTAMICIN 1.0 M.I.U. J&J# 3095-040,1395,46031
CSS,MS-S-005287,SUTURE ANCHOR 11.7x2.5MM FASTAK II ARTHREX #AR-1324HF,2014.85,45062
CSS,MS-S-005289,SYRINGE MIXER KAISER W/GUN IMPLANTCAST #5000-5-4T,2685.38,59040
CSS,MS-S-005293,SYRINGE ACP DOUBLE ARTHREX# ABS-10014,2441.25,59040
CSS,MS-S-005297,SCREW PRE-DRILLING 1.95x6MM OSTEONIC #O19006,1171.8,46536
CSS,MS-S-005298,SCREW E/M 2.3x6MM OSTEONIC #O23006,1236.9,32859
CSS,MS-S-005299,STEM FEMORAL 16 MM COATED CEMENT LESS MUTARS # 5760-0016,14438.25,33175
CSS,MS-S-005306,SCREW 6.5 X 75 MM PARTIALLY THREAD TITANIUM,3144.33,56642
CSS,MS-S-005315,SCREW PRE-DRILLING 2x8MM OSTEONIC #O19008,1171.8,46536
CSS,MS-S-005316,SCREW PRE-DRILLING 2x10MM OSTEONIC #O19010,1171.8,46536
CSS,MS-S-005318,SCREW PRE-DRILLING 2X12MM OSTEONIC # O19012,1171.8,46536
CSS,MS-S-005319,STENT  CAROTID X. ACT FREESTYLE 40X8-6MM TAPERED ABBOTT# XRX04008T,12355,99999
CSS,MS-S-005422,SCREW CORT MINI STAINLESS-S 1.5X7MM AESCULAP# LB007S,455.7,56642
CSS,MS-S-005438,SYRINGE ORAL FEEDING 60ML W/O NEEDLE STERILE BD #305863,47.85,59040
CSS,MS-S-005452,SUTURE ANCHOR 2.8 MM # 2 SMITH&NEPHEW #72200750,5269.03,45062
CSS,MS-S-005457,SYRINGE 3CC AMBER MEDICATION ORAL TIP CAP DISPOSABLE BD # 071305210,7.97,59040
CSS,MS-S-005458,SYRINGE 5CC AMBER MEDICATION ORAL TIP CAP DISPOSABLE BD #071305208,8.54,59040
CSS,MS-S-005459,SYRINGE 10CC AMBER MEDICATION ORAL TIP CAP DISPOSABLE BD #071305209,9.11,59040
CSS,MS-S-005460,SUTURE FIBER LOOP W/STRAIGHT NEEDLE ARTHREX #AR-7234,1636.86,16584
CSS,MS-S-005465,SCREW EMERGENCY SELF-TAPPING 1.8MM X 6MM IRENE # T51081806 / F18006,1171.8,61837
CSS,MS-S-005468,SCREW SELF-TAPPING 1.5MM X 6MM IRENE # T51001506,1302,46536
CSS,MS-S-005478,SCREW ROUND TAPERED INTERFERENCE 11x 28MM  ARTHREX #AR-5028P-11,1953,56642
CSS,MS-S-005481,SCREW OPEN PEDICULAR POLYAXIAL 5.5.0X45MM # 75445545,3987.38,46651
CSS,MS-S-005483,SCREW CANNULATED HEADLESS 3.0X26MM TITANIUM  OSTEONIC #D2E.30260,1860,56642
CSS,MS-S-005484,SUCTION FLOOR PUDDLEVAC CONMED LINVATEC # 9321,1367.1,63648
CSS,MS-S-005510,SOLUTION CARBACHOL 0.01% W/V INTRA OCULAR 01ML SINGLE DOSE USP #OMC160901,541.14,43583
CSS,MS-S-005511,STENT JR FRED FLOW RE-DIRECTION 2.5X18X13MM  MICRO VENTION # FREDJR2513,115087.5,43583
CSS,MS-S-005522,SOLUTION ANTI-FOG W/SPONGE 6GM #DF-3100,182.28,15281
CSS,MS-S-005533,SCREW 6.5X50MM CDH LEGACY SOFAMOR DANEK # 75446550,3987.38,56642
CSS,MS-S-005541,SUTURE 2/0 VICRYL L-90CM R NEEDLE TAPER CUT ETHICON # W9962,267.72,44829
CSS,MS-S-005542,SUTURE 0 VICRYL L-90CM R NEEDLE TAPER POINT ETHICON # W9977,335.17,44829
CSS,MS-S-005547,SUTURE ANCHOR 3.0MM WITH # 2 FIBER WIRE ARTHREX # AR-1934PS,3477.56,45062
CSS,MS-S-005558,SCREW PEDICLE POLYAXIAL 5.5 X 40MM IRINE # T04765540,3987.38,46651
CSS,MS-S-005564,SESSION CRRT TREATMENT. (MULTIFILTRET KIT4 EACH 1 + FILTRATE BAG 10 LTRS EACH 1 + MULTIBIC SOLUTIO,4129.78,47084
CSS,MS-S-005567,SCREW UCSS SET 4.0x40MM SOFAMOR #873.140,1962.77,56642
CSS,MS-S-005653,SUTURE ANCHOR 2.8 MM Y-KNOT . W/TOW HI-FI  DRILL CONMED # YRC02,4272.19,45062
CSS,MS-S-005654,SUTURE ANCHOR 6.5 MM X 17 MM .W/ TOW HI-FI CONMED # CFBC-6502,4272.19,45062
CSS,MS-S-005661,SCREW HEADLESS CANNULATED 2.2 MM X 18 MM SHORT TIT. OSTEONIC D1D.22180,2888.81,56642
CSS,MS-S-005663,SCREW HEADLESS CANNULATED 2.2 MM X 20 MM SHORT TIT.OSTEONIC#D1D.22200,3255,56642
CSS,MS-S-005665,SCREW HEADLESS CANNULATED 2.2 MM X 22 MM LONG TIT. OSTEONIC  # D1E.22220,3255,56642
CSS,MS-S-005667,SCREW HEADLESS CANNULATED 2.2 MM X 24 MM LONG TIT. OSTEONIC  # D1E.22240.,3255,56642
CSS,MS-S-005671,SCREW HEADLESS CANNULATED 2.2 MM X 28 MM LONG TIT. OSTEONIC  # D1E.22280,3255,56642
CSS,MS-S-005678,SCREW INTERFERENCE 8.0x28MM PEEK W/DISPOSABLE SHEATH ARTHREX #AR-5028P-08,1684.46,56642
CSS,MS-S-005695,SCREW CANCELLOUS 4.0 X 18 MM F/THREAD TIT IRENE # T520040018,375.95,56642
CSS,MS-S-005699,SCREW CORTICAL 2.4X26MM TIT IRENE # T50022426,1138.32,56642
CSS,MS-S-005704,SCREW CORTICAL 2.7 X 26 MM TIT IRENE # T50022726,1171.8,56642
CSS,MS-S-005714,SCREW CORTICAL 2.4 X 16 MM TIT S/TAPPING IRENE # T50022416,501.27,56642
CSS,MS-S-005715,SCREW CORTICAL 2.4 X 18 MM TIT S/TAPPING IRENE # T50022418,501.27,56642
CSS,MS-S-005716,SCREW CORTICAL 2.4 X 20 MM TIT S/TAPPING IRENE # T50022420,1517.76,56642
CSS,MS-S-005721,SUTURE ANCHOR SWIVELOCK 6.25 MM X 19.1 MM ARTHREX # AR-1662BC,4751.24,45062
CSS,MS-S-005726,STONE EXTRACTOR 4-WIRES NITINOL 4 FR X 85 CM UROVISION # DO-904475,2766.75,35808
CSS,MS-S-005736,SOLUTION MEDISOL DISINFECTANT SPRAY 99.99% CHG ISOPROPYL ALCOHOL 500 ML AVALON # PPB029,102.53,41550
CSS,MS-S-005737,SUTURE # 2 FIBER WIRE W/TAPERED NEEDLE 26.5 MM BLUE 97 CM ARTHREX # AR-7200,991.93,35685
CSS,MS-S-005743,SCREWDRIVER SHAFT-QUICK-COUPLING SIZE 2.5 IRENE # C19040,1191.33,64122
CSS,MS-S-005786,SPLINT FOAM PRE-CUT TECHFORM 3 X 12 INCH (7.5 X 30 CM) F/ARM & LEG OSSUR # TC03312,1328.04,16210
CSS,MS-S-005787,SPLINT FOAM PRE-CUT TECHFORM 3 X 35 INCH (7.5 X 88 CM) F/ARM & LEG OSSUR # TC0335,1367.1,16210
CSS,MS-S-005788,SPLINT FOAM PRE-CUT TECHFORM 4 X 15 INCH (10 X 38 CM) F/ARM & LEG OSSUR # TC0415,1119.72,16210
CSS,MS-S-005789,SPLINT FOAM PRE-CUT TECHFORM 4 X 30 INCH (10 X 75 CM) F/ARM & LEG OSSUR # TC0430,1145.76,16210
CSS,MS-S-005793,SCREW CERVICAL MULTI AXIAL 3.5MMX16MMVERTEX SOFAMOR DANEK #6958716,4505.73,46651
CSS,MS-S-005795,SUTURE ANCHORE 4.5MM POPLOK WITH TWO NO. 2 CONMED LINVATEC # CKP-4502,5411.44,45062
CSS,MS-S-005799,STENT BIOMIME DES LONG LENGTH  MORPH DRUG ELUTIN ALL SIZES MERIL LIFE # BIO22513,7096,99999
CSS,MS-S-005800,SUTURE FIBERWIRE 2-0 BRAIDED POLYBLEND WITH TAPERED NEEDLE BLUE . ARTHREX # AR-7242,976.5,44829
CSS,MS-S-005801,SCREW DISTAL 5.0x65MM MICROMED #3.5159.065,2441.25,47633
CSS,MS-S-005826,SCREW 2.8MM CONICAL OSTEONIC # S1D.28240,976.5,61030
CSS,MS-S-005827,SCREW 2.8MM LOCKING OSTEONIC # C1B.28280,1339.2,56642
CSS,MS-S-005831,SCREW TAPERED PEEK 9MMX28MM WITH DISPOSABLE SHEATH ARTHREX # AR-5028P-09,1684.46,56642
CSS,MS-S-005839,STENT VALEO VASCULAR EXPANDABLE BALLOON UNCOVERED BARD #EV2C,9581.91,43691
CSS,MS-S-005840,STENT VENOUS UNCOVERED LARGE DIAMETER VENOVO DIFF. SIZES BARD #VENEL,16740,62528
CSS,MS-S-005841,STENT SELF EXPANDABLE F/ SFA FULL POPLITIAL LIFESTENT DIFF. SIZES BARD #EV1C,12555,57959
CSS,MS-S-005844,SCREW HEADLESS CANNULATED 3.0MM TITANIUM. OSTEONIC D2E.30380,3255,56642
CSS,MS-S-005851,SLEEVE THIGH LENGTH SIZE LARGE KENDAL # 73013,1339.2,58148
CSS,MS-S-005852,SCREW CANNULATED 3.0MM X 24CM HEADLESS TITANIUM. OSTEONIC  # D2E.30240,3255,56642
CSS,MS-S-005854,SUTURE ANCHOR MICRO CORKSCREW FT WITH 2-0 FIBERWIRE ARTHREX # AR-1318FT,3508.89,45062
CSS,MS-S-005878,SCREW SHANZ 5.0MMX150MM # SS20501545,1255.5,32859
CSS,MS-S-005886,SCREW LOCKING 2.4x18MM VARIABLE ANGLE OSTEONIC #B1G.24180,1395,56642
CSS,MS-S-005888,SUTURES TIGHTROPE ACL DOUBLE LOADED PASSING. ARTHREX # AR-1588RT-J,2901.6,65038
CSS,MS-S-005889,SCREW SCHANZ 3.3 X 70 MM OSTEONIC 1003370,1093.68,56642
CSS,MS-S-005903,SCREW DISTAL 5.0x45MM MICROMED #3.5159.045,2197.13,47633
CSS,MS-S-005909,SUTURE ANCHOR W/ 2 HI-FI SIZE 5.5 MM CONMED # CFBC-5502,3663,45062
CSS,MS-S-005915,SHEET COLLAGEN ELASTIN MATRIX SIZE 210 X 297 X 1 MM  MATRIDERM # 83500-200 MATRIDERM # 83500-200,31387.5,37165
CSS,MS-S-007866,STAPLER MESH CAPSURE 5MM W.30 PERMNENT FASTENERS BARD#113230,6265.88,62382
CSS,MS-S-007889,SCREW LOCKING HEAD 2.7MM SELF-TAPPING 36MM CHANGZHOU KANGHUI # 32580036,1795.37,61689
CSS,MS-S-007893,SCREW LOCKING HEAD 2.7MM SELF-TAPPING 44MM CHANGZHOU KANGHUI # 32580044,1795.37,61689
CSS,MS-S-007899,SOLUTION ANTISEPTIC POVIDONE IODINE 10% 240ML,19,99999
CSS,MS-S-007900,SCREW CANNULATED 3.0MM HEADLESS. OSTEONIC D2E.30320,3255,56642
CSS,MS-S-007919,STEM EXTENSION MALE TAPER 14X25MM # 42014225 # 42004225,2790,38155
CSS,MS-S-007920,SQUARE POST 3 HOLES # 301002-03,1647.84,43583
CSS,MS-S-007921,SQUARE POST 4 HOLES # 301002-04,1977.41,43583
CSS,MS-S-007922,SCREW SHANZ 4.0MMX120MM # SS20401240,1790.25,32859
CSS,MS-S-007933,STENT FRED FLOW SIZE 4.0/23/17MMMICROVISON FRED4017 MICROVISON FRED4017,74423.25,43583
CSS,MS-S-008186,SCREW CANNULATED 4.0×45MMTITANIUM CHANGZHOU KANGHUI # 31421045,1953,56642
CSS,MS-S-008272,SCREW CORTICAL 1.3 OSTEONIC # A5.13060,391,47875
CSS,MS-S-008273,SCREW LOCKING 3.5MM OSTEONIC#S1B.35280,1302,56642
CSS,MS-S-008275,SCREW CORTICAL 3.5MM OSTEONIC # S1F.35220,878.85,56642
CSS,MS-S-008281,STENT PERIPHERAL SELF-EXPANDABLE NITINOL LEO+BABY 2.5X25 BALTON # LEO.25X2,25668,46352
CSS,MS-S-008283,SCREW LOCKING 1.5X12 OSTEONIC #A6.15120,1227.6,56642
CSS,MS-S-008284,SCREW LOCKING 1.5X10 OSTEONIC A6.15100,1227.6,56642
CSS,MS-S-008285,SCREW 1.5X8 CORTICAL OSTEONIC  # A5.15080,781.2,56642
CSS,MS-S-008286,SCREW 1.5X10 CORTICAL OSTEONIC  # A5.15100,781.2,56642
CSS,MS-S-008324,SCREW CANNULATED CANCELLOUS 4.5X40MM PARTIALLY THREADED IRENE # T56034540,1977.41,56642
CSS,MS-S-008359,SHEATH MEDIKET 5FR BOSTONM00115705B0 BOSTON M00115705B0,830.03,64235
CSS,MS-S-008371,SCREW LOCKING 1.5MM STARDRIVE SELF-TAPPING 14MM CHANGZHOU KANGHUI # 39475814,1227.6,56642
CSS,MS-S-008373,SCREW LOCKING 1.5MM STARDRIVE SELF-TAPPING 18MM CHANGZHOU KANGHUI # 39475818,1227.6,56642
CSS,MS-S-008374,SCREW LOCKING 1.5MM STARDRIVE SELF-TAPPING 20MM CHANGZHOU KANGHUI # 39475820,1926.96,56642
CSS,MS-S-008375,SCREW LOCKING 1.5MM STARDRIVE SELF-TAPPING 22MM CHANGZHOU KANGHUI # 39475822,1926.96,56642
CSS,MS-S-008417,SCREW LOCKING 2.8MM OSTEONIC#S1B.28220,1367.1,56642
CSS,MS-S-008418,SCREW CONICAL 2.8MM OSTEONIC  # S1D.28200,1041.6,56642
CSS,MS-S-008429,SCREW CORTICAL 2.0x14MM FULLY THREADED IMPLANTCAST #803019143,455.7,56642
CSS,MS-S-008432,SCREW 1.5MMX6MM SELF DRILLING OSTEONIC  # F15A06,1283.4,56642
CSS,MS-S-008435,SCREW DISTAL 5.0x75MM TITANIUM MICROMED #3.5159.075,2441.25,47633
CSS,MS-S-008455,SCREW LOCKING 3.5MM X 22MM. OSTEONIC # S1B.35220,1302,56642
CSS,MS-S-008456,SCREW LOCKING 3.5MM X 30MM.OSTEONIC#S1B.35300,1302,56642
CSS,MS-S-008457,SCREW LOCKING 3.5MM X 40MM OSTEONIC#S1B.35400,1302,56642
CSS,MS-S-008462,SCREW LOCKING 2.4MM X 20MM VARIABLE ANGLED. OSTEONIC  # B1G.24200,1339.2,56642
CSS,MS-S-008463,SCREW LOCKING 2.4MM X 22MM VARIABLE ANGLED OSTEONIC  # B1G.24220,1395,56642
CSS,MS-S-008464,SCREW LOCKING 2.4MM X 24MM VARIABLE ANGLED OSTEONIC  # B1G.24240,1395,56642
CSS,MS-S-008474,SCREW LOCKING 5.0 X 36MM CHM # 3.5210.036,1227.6,16101
CSS,MS-S-008475,SCREW LOCKING 5.0 X 85MM CHM # 3.5210.085,1227.6,16101
CSS,MS-S-008476,SCREW LOCKING 5.0 X 80MM CHM # 3.5210.080,1074.15,16101
CSS,MS-S-008498,SCREW LOCKING 3.5 X 12MM CHM # 3.5200.012,1074.15,16101
CSS,MS-S-008500,SCREW COMPRESSION 3.5 X 14MM CHM # 3.1306.014,455.7,56642
CSS,MS-S-008546,SCREW LOCKING 3.5 X 14MM CHM # 3.5200.014,1074.15,16101
CSS,MS-S-008547,SCREW LOCKING 3.5 X 16MM CHM # 3.5200.016,1757.7,16101
CSS,MS-S-008563,SUTURER ANCHOR BLUE HI-FI WHITE TAPEONE 2MM W/BLACK TAPE. CODMAN # YRC02STB,3987.38,45062
CSS,MS-S-008568,SCREW SET BREAK OFF TITANIUM MEDTRONIC # 7540020,1171.8,32859
CSS,MS-S-008589,SUTURE MONOCRYL UND 45CM 5/0 ETHICON ETHICON # MPY495H,313.61,17471
CSS,MS-S-008590,SUTURE VICRYL RAPID UND 45CM 4/0ETHICON ETHICON # MPVR4940H,188,44829
CSS,MS-S-008596,SUTURE SUPER SHUTTLE PASSING SYSTEM  CONMED # C6005 CONMED # C6005,1953,44829
CSS,MS-S-008597,STERLING DARGON 4.2 MM  CONMED # C9291 CONMED # C9291,2115.75,43583
CSS,MS-S-008606,SUTURE MONOCRYL PLUS 3-0  REVERRSE CUTTING 45CM ETHICON # MCP497H,284.81,17471
CSS,MS-S-008609,SOLUTION SPARY SURFACE DISINFICTANT BIO SANITIZER 750 ML  SANISWISS SANTINO # 132001,1590.3,17803
CSS,MS-S-008622,SCREW LOCKING 2.4x16MM ANGLED VARIABLE OSTEONIC #B1G.24160,1395,56642
CSS,MS-S-008623,SCREW LOCKING METAGLENE 4.5X36MMJ&J#1307-90-036 JOH. & JOH. # 1307-90-036,4159.4,61689
CSS,MS-S-008624,SCREW LOCKING METAGLENE 4.5X30MMJ&J#1307-90-030 JOH. & JOH. # 1307-90-020,4159.4,61689
CSS,MS-S-008625,SCREW NON LOCKING METAGLENE 4.5X18MMJ&J#1307-70-018 JOH. & JOH. # 1307-70-018,4159.4,56642
CSS,MS-S-008626,STEM MODULAR HUMERAL 12MM CEMENTLESSJ&J#1307-12-000 JOH. & JOH. # 1307-12-000,11779.31,60512
CSS,MS-S-008674,SCREW CORTICAL 4.5X40 L SELF-TAPPING. SYNTHES # 214.840,917.91,45039
CSS,MS-S-008675,SCREW CORTICAL 4.5X38 L SELF-TAPPING. SYNTHES # 214.838,917.91,45039
CSS,MS-S-008679,SCREW LOCKING 5X18 L SELF TAPPING SYNTHES # 213.318,1456.38,56642
CSS,MS-S-008682,SCREW LOCKING VA 3.5X32 L SELF TAPPING. SYNTHES # 02.127.132,2202.01,56642
CSS,MS-S-008683,SCREW LOCKING VA 3.5X36 L SELF TAPPING. SYNTHES # 02.127.136,2202.01,56642
CSS,MS-S-008701,SCREW MULTIAXIAL 6.5X40 TI MEDTRONIC # 75446540,3987.38,46651
CSS,MS-S-008716,SHANZE 5MM CHANGZHOU KANGHUI OH-4005,767.25,45038
CSS,MS-S-008717,STEM ASSEMBLY 7.5 MM KATALYSTINTEGRA # 221675 INTEGRA LIFE SCIENCES # 221675,12555,33989
CSS,MS-S-008718,SCREW CORTICAL MINI 2.7MM X 34MM S/STEEL. TIPMED # 062080,1540.08,56642
CSS,MS-S-008722,SUTURE ANCHOR PEEK PUSHLOCK 2.9x15.5MM ARTHREX #AR-1923PS,4480.1,65038
CSS,MS-S-008730,SOLUTION TRYPAN BLUE OPTHALMIC 0.06%1ML AJL #AJLBLUE,878.85,58077
CSS,MS-S-008744,SCREW LOCKING 2.7MMX10MM SELF TAPPING. IRENE # T50092710,1835.82,56642
CSS,MS-S-008761,SUTURE ANCHOR 1.8MM Y-KNOT 2HI-FI CONMED # Y1802A,3663,45062
CSS,MS-S-008764,SCREW CORTICAL SELFTAPPING 3.5X28MM SYNTHES#02.200.028 SYNTHES # 02.200.028,1573.56,56642
CSS,MS-S-008765,SCREW CORTICAL SELFTAPPING 3.5X30MM SYNTHES#02.200.030 SYNTHES # 02.200.030,1573.56,56642
CSS,MS-S-008767,SCREW CORTICAL SELFTAPPING 3.5X34MM SYNTHES#02.200.034 SYNTHES # 02.200.034,1690.74,56642
CSS,MS-S-008768,SCREW CORTICAL SELFTAPPING 3.5X36MM SYNTHES#02.200.036 SYNTHES # 02.200.036,1746.54,56642
CSS,MS-S-008769,SCREW CORTICAL SELFTAPPING 3.5X40MM SYNTHES#02.200.040 SYNTHES # 02.200.040,1630.76,56642
CSS,MS-S-008770,SCREW CORTICAL SELFTAPPING 3.5X55MM SYNTHES#02.200.055 SYNTHES # 02.200.055,2241.07,56642
CSS,MS-S-008795,SCREW NEURO 4.5X5MM SELF DRILLING OSTEONIC  # N15A05,1302,46879
CSS,MS-S-008803,SYRINGE MEDDALLION 1ML LUER LOCK  MERIT # MSS011,227.85,59040
CSS,MS-S-008807,SCREW CORTICAL 2.7MMX18MM. OSTEONIC  # C5.28180,1171.8,47875
