Category,code,Service Description,Price as of 01/08/2024,Price as of 01/08/2025 and onward,LOS,Service type,LOS.1,Gross/Net,Discount % Yes/No,MCA Category Code,Service Category Description,Nphies Code,Nphies Description
,P17FENCI2+,FENCINO 50MCG/HR TRANSDERMAL PATCH X 5 (FENTANYL) .,183.75,192.50000000000003,,,,Gross,yes,67.0,Portal Medical Supplies,,
,PP15ACCUC3+,ACCU-CHECK SOFTCLIX LANCETS X 100 .,57.75,60.50000000000001,,,,Gross,yes,67.0,Portal Medical Supplies,,
,PP15ONE-T3+,ONE TOUCH SELECT SUGAR TEST STRIPS X 50 .,113.4,118.80000000000001,,,,Gross,yes,67.0,Portal Medical Supplies,,
,SMY5168,OXYGEN CONCENTRATOR SMY5168-OXYGEN CONCENTRATOR 5 LTR.110/220V SUNRISE U.S.A,4777.5,5005,,,,Gross,yes,67.0,Portal Medical Supplies,12873,Stationary oxygen concentrator
,P-3-N-010315-25460,PROMISE PE GOLD 400 GM,56.7,59.400000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-010517-72238,Swisslac 400 g,34.02,35.64,,,,Gross,yes,68.0,0,,
,P-3-N-010520-66854,SIMILAC GOLD NO-4 6x1700gm,148.17600000000002,155.23200000000003,,,,Gross,yes,68.0,0,,
,P-3-N-010616-83565,PROMISE PE GOLD 900 GM,119.7,125.4,,,,Gross,yes,68.0,0,,
,P-3-N-010622-84834,Lactonic Gold EASE TO CALM 350 g,31.5,33,,,,Gross,yes,68.0,0,,
,P-3-N-020215-13052,GALACTOMINE 19,277.2,290.40000000000003,,,,Gross,yes,68.0,0,,
,P-3-N-020215-13372,BLEMIL PLUS 1HR RICE NO-1 400gm,59.434200000000004,62.2644,,,,Gross,yes,68.0,0,,
,P-3-N-020417-54100,SWISSLAC MILK AR-1 400gm,57.96000000000001,60.720000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-020620-77352,BLEMIL PLUS MAX 400gm,59.3964,62.2248,,,,Gross,yes,68.0,0,,
,P-3-N-020918-130537,LIPTOMIL GOLD LOW LACTOSE MILK 400gm,60.480000000000004,63.36000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-021019-150801,PEDIASURE 1+ CHOCOLATE 400 GM,49.14,51.480000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-021019-150822,PEDIASURE 1+ CHOCOLATE 900 GM,105.84,110.88000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-021019-150839,PEDIASURE 1+ HONEY 900 GM,105.84,110.88000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-021019-150854,PEDIASURE 1+ STRAWBERRY 900 GM,105.84,110.88000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-021019-150864,PEDIASURE 1+ VANILLA 900 GM,105.84,110.88000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-021019-150874,PEDIASURE 3+ CHOCOLATE 400 GM,49.14,51.480000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-021019-150881,PEDIASURE 3+ CHOCOLATE 900 GM,105.84,110.88000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-021019-150895,PEDIASURE 3+ VANILLA 900 GM,105.84,110.88000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-021218-175416,Primalac Premium WH2 400 g,57.96000000000001,60.720000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-030116-530,NURALAC PREMATURE 400gm,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-030719-104832,RESOURCE JUNIOR 1.5 (VNILLACHOCLT) 200ML  *24,11.340000000000002,11.880000000000003,,,,Gross,yes,68.0,0,,
,P-3-N-040214-26987,SIMILAC ELECARE 400 GM,214.20000000000002,224.4,,,,Gross,yes,68.0,0,,
,P-3-N-040421-64239,Bibena 400 g,39.438,41.316,,,,Gross,yes,68.0,0,,
,P-3-N-040821-132761,NAN SUPREME PRO-1 12x400gm,72.4248,75.87360000000001,,,,Gross,yes,68.0,0,,
,P-3-N-050115-882,EXCEEDA MILK CHOCOLATE 400GM,54.18000000000001,56.760000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-050214-28503,MONOGEN 400 GM,166.32000000000002,174.24,,,,Gross,yes,68.0,0,,
,P-3-N-050319-33514,S 26 GOLD ALPHALAC MILK 400 GM,36.54,38.28,,,,Gross,yes,68.0,0,,
,P-3-N-050515-61238,BLEMIL PLUS PRETERM 12x400gm,59.22,62.040000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-050515-61382,PRIMALAC MILK AR-1 400gm,57.96000000000001,60.720000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-050515-61387,PRIMALAC MILK AR-2 400gm,57.96000000000001,60.720000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-050520-68448,Lactonic 350 g,31.5,33,,,,Gross,yes,68.0,0,,
,P-3-N-050717-104922,PEDIASURE PLUS FIBER VANILLA 200 ML,10.08,10.56,,,,Gross,yes,68.0,0,,
,P-3-N-050821-133309,NAN SUPREME PRO-2 12x400gm,72.4248,75.87360000000001,,,,Gross,yes,68.0,0,,
,P-3-N-050821-133311,NAN SUPREME PRO-3 12x400gm,70.1316,73.47120000000001,,,,Gross,yes,68.0,0,,
,P-3-N-060322-37152,PHENEX-1 400 G,110.88,116.16,,,,Gross,yes,68.0,0,,
,P-3-N-060414-62921,EXCEEDA MILK VANILLA 400GM,54.18000000000001,56.760000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-060618-94507,BLEMIL PLUS 2HR RICE NO-2 400gm,59.434200000000004,62.2644,,,,Gross,yes,68.0,0,,
,P-3-N-061016-137759,SIMILAC SENSITIVE NO.1 24x360gm,56.7,59.400000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-070319-35194,NAN LF.MILK 12x400gm,65.74680000000001,68.8776,,,,Gross,yes,68.0,0,,
,P-3-N-070319-35207,S 26 GOLD ALPHALAC MILK 900 GM,79.38,83.16,,,,Gross,yes,68.0,0,,
,P-3-N-070515-62654,BIOMIL LF MILK POWDER 400gm,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-070618-94958,BLEMIL PLUS AR 400gm,54.243,56.826,,,,Gross,yes,68.0,0,,
,P-3-N-070922-140347,NOVALAC COLINOVA LOW LACTOSE 400gm,56.372400000000006,59.05680000000001,,,,Gross,yes,68.0,0,,
,P-3-N-071019-153341,PRE  NAN STAGE-1 12x400gm,70.68599999999999,74.05199999999999,,,,Gross,yes,68.0,0,,
,P-3-N-080216-16667,NURALAC AR 400gm,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-080315-28815,SIMILAC NEOSURE(I.Q) INFANT MILK 24x370g,57.708000000000006,60.456,,,,Gross,yes,68.0,0,,
,P-3-N-081018-145891,Primalac LACTOSE FREE LF 400 g,52.92,55.440000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-081018-145893,SWISSLAC MILK LF 400gm,56.7,59.400000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-090914-131246,Fabimilk Comfort 1 400 g,41.580000000000005,43.56,,,,Gross,yes,68.0,0,,
,P-3-N-090914-131248,Fabimilk Comfort 1 800 g,89.46000000000001,93.72000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-090914-131249,Fabimilk Comfort 2 400 g,41.580000000000005,43.56,,,,Gross,yes,68.0,0,,
,P-3-N-090914-131251,Fabimilk Comfort 2 800 g,89.46000000000001,93.72000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-100515-63440,RONALAC MILK GENTLE(PHP) PWD 400gm,61.74,64.68,,,,Gross,yes,68.0,0,,
,P-3-N-100816-115755,SIMILAC SENSITIVE NO.3 24x360gm,56.7,59.400000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-100816-115759,SIMILAC SENSITIVE NO.3 12x820gm,123.102,128.964,,,,Gross,yes,68.0,0,,
,P-3-N-101021-169589,SWISSLAC MILK AR-2 400gm,57.96000000000001,60.720000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-101021-169604,SWISSLAC MILK WH-1 400gm,61.74,64.68,,,,Gross,yes,68.0,0,,
,P-3-N-110214-31711,FANTOMALT MILK -400GM,25.200000000000003,26.400000000000002,,,,Gross,yes,68.0,0,,
,P-3-N-111018-147938,NUTRIMILK PREMIUM LF 400 GM,54.18000000000001,56.760000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-120214-32699,POLYCOSE MILK,29.61,31.020000000000003,,,,Gross,yes,68.0,0,,
,P-3-N-120313-1282,HUMANA BEBEMIL AR 24x350gm,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-120416-53943,S-26 PDF GOLD MILK 12x400gm,68.21640000000001,71.46480000000001,,,,Gross,yes,68.0,0,,
,P-3-N-120515-64788,RONALAC PREMATURE INFANT FORMULA 450gm,65.142,68.244,,,,Gross,yes,68.0,0,,
,P-3-N-120814-119856,NURALAC LF 400gm,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-120919-142153,PEDIASURE 1+ VANILLA 400 GM,49.14,51.480000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-120919-142154,PEDIASURE 3+ VANILLA 400 GM,49.14,51.480000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-120921-155025,NAN SUPREME PRO-1 6x800gm,133.7616,140.1312,,,,Gross,yes,68.0,0,,
,P-3-N-120921-155033,NAN SUPREME PRO-2 6x800gm,133.7616,140.1312,,,,Gross,yes,68.0,0,,
,P-3-N-120921-155074,NAN SUPREME PRO-3 6x800gm,132.5772,138.8904,,,,Gross,yes,68.0,0,,
,P-3-N-130114-9224,NEOCATE INFANT MILK,252,264,,,,Gross,yes,68.0,0,,
,P-3-N-130121-8047,LACTONIC HA PLUS NO-1 400gm,60.480000000000004,63.36000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-130121-8052,LACTONIC HA PLUS NO-2 400gm,60.480000000000004,63.36000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-130121-8061,Lactonic Gold LF 350 g,40.32,42.24,,,,Gross,yes,68.0,0,,
,P-3-N-131117-177642,Celia LF 400 g,36.54,38.28,,,,Gross,yes,68.0,0,,
,P-3-N-131119-171777,PEPTAMEN JUNIOR 400GM,151.20000000000002,158.4,,,,Gross,yes,68.0,0,,
,P-3-N-140114-10661,NUTRINI DRINK POWDER -400GM,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-140114-10667,NUTRINI DRINK NEUTRL POWDR -400GM,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-140114-10689,NUTRICIA INFATRINI MILK 0-18m 400gm,75.60000000000001,79.2,,,,Gross,yes,68.0,0,,
,P-3-N-140322-42191,LACTONIC AR GOLD 400gm,54.18000000000001,56.760000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-140520-72560,SIMILAC PRO-S NO-2 820gm,126,132,,,,Gross,yes,68.0,0,,
,P-3-N-140520-72599,SIMILAC PRO-S NO-1 820gm,126,132,,,,Gross,yes,68.0,0,,
,P-3-N-140619-93842,FRANCE LAIT PRE 400 g,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-140619-93843,FRANCE LAIT AR 400 g,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-140814-120761,NURALAC COMFORT 400gm,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-150115-5570,S-26 (LF) GOLD 400gm,65.74680000000001,68.8776,,,,Gross,yes,68.0,0,,
,P-3-N-150115-5782,BLEMIL PLUS AC 1 - 400GM,36.54,38.28,,,,Gross,yes,68.0,0,,
,P-3-N-150115-5783,BLEMIL PLUS AC 2 - 400GM,36.54,38.28,,,,Gross,yes,68.0,0,,
,P-3-N-150118-8377,PRIMALAC MILK PRE 400gm,61.74,64.68,,,,Gross,yes,68.0,0,,
,P-3-N-150421-72089,Biomil plus 400 g,44.1,46.2,,,,Gross,yes,68.0,0,,
,P-3-N-160114-12188,BEBELAC HA 400GM MILK,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-160114-12242,BEBELAC MILK LF 400 GM,39.1734,41.0388,,,,Gross,yes,68.0,0,,
,P-3-N-160216-21649,S-26 (LF) GOLD 400gm,65.74680000000001,68.8776,,,,Gross,yes,68.0,0,,
,P-3-N-160720-102121,PEDIASURE PEPTIDE VANILLA 200 ML,25.200000000000003,26.400000000000002,,,,Gross,yes,68.0,0,,
,P-3-N-170517-82585,HERO BABY MILK LF 400gm,58.086000000000006,60.852000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-170517-82604,HERO BABY MILK AR 400gm,58.0734,60.838800000000006,,,,Gross,yes,68.0,0,,
,P-3-N-170520-73451,BLEMIL PLUS FLA 250gm,59.3964,62.2248,,,,Gross,yes,68.0,0,,
,P-3-N-170915-117561,novalac AR Digest 400 g,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-180718-110204,NUTRIMILK PREMIUM AR1 400 GM,56.7,59.400000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-180718-110212,NUTRIMILK PREMIUM AR2 400 GM,61.74,64.68,,,,Gross,yes,68.0,0,,
,P-3-N-190116-7020,FRISOLAC-2 GOLD 12x400gm,36.54,38.28,,,,Gross,yes,68.0,0,,
,P-3-N-191121-192669,Primalac Ultima LF 400 g,63,66,,,,Gross,yes,68.0,0,,
,P-3-N-191121-192671,NUTRIMILK WH-1 400gm,61.74,64.68,,,,Gross,yes,68.0,0,,
,P-3-N-191121-192673,NUTRIMILK WH-2 400gm,61.74,64.68,,,,Gross,yes,68.0,0,,
,P-3-N-191220-203145,RONALAC MILK AR 400gm,49.14,51.480000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-200219-26922,APTAMIL HA2 MILK 400 GM,52.92,55.440000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-200219-27093,NEOCATE JUNIOR 400 GM,176.4,184.8,,,,Gross,yes,68.0,0,,
,P-3-N-200313-1457,FABI MILK (LF-88) 400gm,54.054,56.628,,,,Gross,yes,68.0,0,,
,P-3-N-200313-1459,FABI MILK AR 400gm,54.054,56.628,,,,Gross,yes,68.0,0,,
,P-3-N-200420-61852,FRISOLAC GOLD LF 400 GM,46.62,48.84,,,,Gross,yes,68.0,0,,
,P-3-N-200420-61857,FRISOLAC GOLD AR 400 GM,34.02,35.64,,,,Gross,yes,68.0,0,,
,P-3-N-200420-61873,FRISOLAC GOLD HYDROPRO PLUS 400 GM,104.58,109.56,,,,Gross,yes,68.0,0,,
,P-3-N-200819-130595,SIMILAC ELECARE JR 400 GM,171.99,180.18000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-200819-130763,SIMILAC HIGH ENERGY RTF 200 ML,16.38,17.16,,,,Gross,yes,68.0,0,,
,P-3-N-200916-131030,RESOURCE JUNIOR PWDR VANILA FLVR -400G  *12,47.25,49.50000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-201022-171188,PRIMALAC MILK CMA 400 GM,119.7,125.4,,,,Gross,yes,68.0,0,,
,P-3-N-201217-201130,RONALAC HYPOLAIT MILK 400gm,64.26,67.32000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-210114-16084,APTAMIL COMFORT 1 MILK 400 GM,54.18000000000001,56.760000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-210114-16104,APTAMIL COMFORT 2 MILK 400 GM,54.18000000000001,56.760000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-210216-24283,S-26 AR GOLD 400gm,69.3,72.60000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-210622-97255,Babywell 400 g,31.5,33,,,,Gross,yes,68.0,0,,
,P-3-N-211117-183140,NEOCATE SPOON 400gm,108.04500000000002,113.19000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-220216-25124,S-26 PDF GOLD MILK 12x400gm,68.21640000000001,71.46480000000001,,,,Gross,yes,68.0,0,,
,P-3-N-220517-85148,PEDIASURE 1+ HONEY 400 GM,49.14,51.480000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-220613-4467,Lactonic AR 400 g,44.1,46.2,,,,Gross,yes,68.0,0,,
,P-3-N-230114-18420,LACTONIC HA PLUS 400gm,57.96000000000001,60.720000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-230214-40362,SAHHA  LF-INFANT FORMULA MILK 400gm,46.62,48.84,,,,Gross,yes,68.0,0,,
,P-3-N-230420-63419,NUTRIMILK PREMIUM SENSIBLE 400 GM,56.7,59.400000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-230513-3621,BLEMIL PLUS AD 250 GM,44.1,46.2,,,,Gross,yes,68.0,0,,
,P-3-N-230817-132223,LIPTOGROW GOLD-3 MILK 900gm,79.38,83.16,,,,Gross,yes,68.0,0,,
,P-3-N-240821-144169,VITAFOS JUNIOR MILK 400 GM,46.62,48.84,,,,Gross,yes,68.0,0,,
,P-3-N-241220-206823,Novalac Aminova 400 g,210.42000000000002,220.44000000000003,,,,Gross,yes,68.0,0,,
,P-3-N-250417-68338,Primalac 400 g,34.02,35.64,,,,Gross,yes,68.0,0,,
,P-3-N-250719-118571,Humana Plus 700 g,85.67999999999999,89.76,,,,Gross,yes,68.0,0,,
,P-3-N-251114-156183,EXCEEDA MILK VANILLA 850 GM,109.62,114.84000000000002,,,,Gross,yes,68.0,0,,
,P-3-N-251220-207533,NOVALAC MILK ALLERNOVA INFANT FOR.400gm,123.48,129.36,,,,Gross,yes,68.0,0,,
,P-3-N-251220-207543,NOVALAC MILK AR PLUS 400gm,52.8696,55.3872,,,,Gross,yes,68.0,0,,
,P-3-N-260714-115365,PRIMALAC MILK AC -400GM,54.18000000000001,56.760000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-261218-187847,Novalac Diarinova 400 g,54.18000000000001,56.760000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-270318-52902,RESOURCE JUNIOR 1.0 (VNILLACHOCLT) 237ML  *24,8.82,9.240000000000002,,,,Gross,yes,68.0,0,,
,P-3-N-270616-98042,SIMILAC SENSITIVE NO.1 12x820gm,123.102,128.964,,,,Gross,yes,68.0,0,,
,P-3-N-270616-98046,SIMILAC SENSITIVE NO.2 24x360gm,56.7,59.400000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-270616-98049,SIMILAC SENSITIVE NO.2 12x820gm,123.102,128.964,,,,Gross,yes,68.0,0,,
,P-3-N-271019-163354,FRANCE LAIT LF 400 g,50.400000000000006,52.800000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-271218-188762,Primalac Premium WH2 900 g,119.7,125.4,,,,Gross,yes,68.0,0,,
,P-3-N-280922-155368,NAN LF.MILK 12x400gm,65.74680000000001,68.8776,,,,Gross,yes,68.0,0,,
,P-3-N-281013-10214,Novalac AR 1 400 g,46.62,48.84,,,,Gross,yes,68.0,0,,
,P-3-N-281019-163714,Humana Special 350 g,47.88,50.160000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-281121-197579,BIOMIL PLUS AR 400gm,51.660000000000004,54.120000000000005,,,,Gross,yes,68.0,0,,
,P-3-N-290322-51828,NAN (A.R)ANTI-REGURGITATION MILK 12x380g,59.9886,62.845200000000006,,,,Gross,yes,68.0,0,,
,P-3-N-290620-91164,BLEMIL PLUS LF. MILK PWD 400gm,59.4468,62.27760000000001,,,,Gross,yes,68.0,0,,
,P-3-N-290718-115598,Bibena LF 400 g,39.438,41.316,,,,Gross,yes,68.0,0,,
,P-3-N-291013-10367,Novalac AR 2 400 g,46.62,48.84,,,,Gross,yes,68.0,0,,
,P-3-N-291020-170620,RONALAC MILK LF 400gm,49.14,51.480000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-300420-66650,BLEVIT PLUS AC (ANTI CONST )-250GM,25.200000000000003,26.400000000000002,,,,Gross,yes,68.0,0,,
,P-3-N-300822-136282,PRIMALAC MILK HA1 400 GM,61.74,64.68,,,,Gross,yes,68.0,0,,
,P-3-N-300822-136284,PRIMALAC MILK HA2 400 GM,61.74,64.68,,,,Gross,yes,68.0,0,,
,P-3-N-301121-198548,SIMILAC PRO-S NO-2 360gm,59.22,62.040000000000006,,,,Gross,yes,68.0,0,,
,P-3-N-310515-74812,Biomil GASTRO-FIX INFANT FOR.400gm,60.480000000000004,63.36000000000001,,,,Gross,yes,68.0,0,,
,P-3-N-310816-125305,BRIGHT LF 400 G,49.14,51.480000000000004,,,,Gross,yes,68.0,0,,
,P-3-N-311021-182203,Lactonic Gold LF 350 g,40.32,42.24,,,,Gross,yes,68.0,0,,
,P-3-N-311218-190552,SWISSLAC MILK WH-2 400gm,61.74,64.68,,,,Gross,yes,68.0,0,,
,HC-0019,SAUDI ELECTRICITY CHECKUP PROGRAM,1300,1300,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,HC-0020,SAUDI ELECTRICITY CHECKUP PROGRAM FOR SECURITY,1400,1400,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,im000042793,SAUDI ELECTRICITY CHECKUP PROGRAM - VIP,9000,9000,,,,Flate rate,no,75.0,Portal check up,83700-00-00,Unlisted services yet to be defined.
,MGSEC-2401,Sececo Occupational Medical Examination Standard,1500,1500,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,MGSEC-2402,Sececo Occupational Skin Surveillance,150,150,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,MGSEC-2403,Sececo Occupational Vibration Examination,150,150,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,MGSEC-2404,Sececo Occupational Welder Examination,750,750,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,MGSEC-2405,Sececo Occupational Confined Space Examination,150,150,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,MGSEC-2406,Sececo Occupational Driving Examination,150,150,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,MGSEC-2407,Sececo Occupational working at heights Examination,150,150,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,MGSEC-2408,Sececo Occupational Fire Fighters Examination,550,550,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
,MGSEC-2409,Sececo Occupational Drug Panel Test,650,650,,,,Flate rate,no,75.0,Portal check up,96034-00-00,Alcohol and other drug assessment
,MGSEC-2410,Sececo Occupational Medical Examination Standard & Drug Panel Examination,2150,2150,,,,Flate rate,no,75.0,Portal check up,83600-02-10,A comprehensive Health Check-up
UROLOGY,2132001,CYSTOSCOPY WITH BIOPSY ,735,770.0000000000001,,Service,,Gross,yes,85.0,Portal Medical Procedures,36812-00-00,Cystoscopy
UROLOGY,2132002,FLEXIBLE / RIGID CYSTOSCOPY,1837.5,1925.0000000000002,,Service,,Gross,yes,85.0,Portal Medical Procedures,36812-00-00,Cystoscopy
UROLOGY,2132003,CYSTOLYSIS IRRIGATION - BLADDER WASH,42,44,,Service,,Gross,yes,85.0,Portal Medical Procedures,11921-00-00,Bladder washout test study
UROLOGY,2132004,CYSTOSCOPY + RETROGRADE URETERIC CATHER UNDER G.A.,1365,1430.0000000000002,,Service,,Gross,yes,85.0,Portal Medical Procedures,36818-00-00,"Endoscopic ureteric catheterisation with fluoroscopic imaging of upper urinary tract, unilateral"
UROLOGY,2132005,REMOVAL OF URINERY CATHETER,52.5,55.00000000000001,,Service,,Gross,yes,85.0,Portal Medical Procedures,36800-03-00,Endoscopic removal of indwelling urinary catheter
UROLOGY,2132006,PENILE DOPPLER TEST,892.5,935.0000000000001,,Service,,Gross,yes,85.0,Portal Medical Procedures,55282-00-00,Duplex ultrasound of artery of penis
UROLOGY,2132007,UROFLOWMETRY ,210,220.00000000000003,,Service,,Gross,yes,85.0,Portal Medical Procedures,11900-00-00,Urine flow study
UROLOGY,2132008,CYSTOMETRY,1155,1210,,Service,,Gross,yes,85.0,Portal Medical Procedures,11903-00-00,Cystometrography
UROLOGY,2132009,CYSTOMETRY AND URETHRAL PRESSURE STUDY,1470,1540.0000000000002,,Service,,Gross,yes,85.0,Portal Medical Procedures,11917-00-00,Cystometrography with 1 or more measurements
UROLOGY,2132010,CYSTOMETRY  URETHRAL PRESSURE STUDY & EMG,1785,1870.0000000000002,,Service,,Gross,yes,85.0,Portal Medical Procedures,11917-00-00,Cystometrography with 1 or more measurements
UROLOGY,2132011,VIDEO URODYNAMICS,2205,2310,,Service,,Gross,yes,85.0,Portal Medical Procedures,11917-00-00,Cystometrography with 1 or more measurements
UROLOGY,2132012,INTRA CORPORAL INJECTION WITH DRUG,288.75,302.5,,Service,,Gross,yes,85.0,Portal Medical Procedures,37415-00-00,Administration of agent into penis
UROLOGY,2132013,DIVERTICULAM - EXCISION OF BLADDER,2205,2310,,Service,,Gross,yes,85.0,Portal Medical Procedures,37020-01-00,Excision of bladder diverticulum
UROLOGY,2132014,SPS CHANGING (SUPRAPUBIC CATHETHER CHANGING),262.5,275,,Service,,Gross,yes,85.0,Portal Medical Procedures,36800-01-00,Endoscopic replacement of indwelling urinary catheter
UROLOGY,2132015,SUPRAPUBIC CATHETER,262.5,275,,Service,,Gross,yes,85.0,Portal Medical Procedures,37011-00-00,Percutaneous cystotomy [cystostomy]
UROLOGY,2132016,URETHERAL SWAB CULTURE,229.95000000000002,240.9,,Service,,Gross,yes,85.0,Portal Medical Procedures,73050-40-90,"Swab culture sensitivity,presumptive,stap,srep screening test"
UROLOGY,2132017,URETHRAL DILATION BY METAL DILATORS,787.5,825.0000000000001,,Service,,Gross,yes,85.0,Portal Medical Procedures,36812-00-00,Cystoscopy
UROLOGY,2132018,URINARY STENT REMOVAL (CLINIC PROCEDURE ULA),2625,2750,,Service,,Gross,yes,85.0,Portal Medical Procedures,36833-01-00,Endoscopic removal of ureteric stent
RESPIRATORY,2152001,FLEXIBLE BRONCHOSCOPY,3675,3850.0000000000005,,Service,,Gross,yes,85.0,Portal Medical Procedures,41889-05-01,"Bronchoscopy, unilateral"
XRY,9031049,DRAINAGE OF PERINEPHRIC ABSCESS / INTERVENTIONAL RADIOLOGY,11919.6,12487.2,D/C,Package,D/C,Gross,yes,88.0,Portal Package Deals,30394-00-00,"Drainage of intra-abdominal abscess, haematoma or cyst"
RESPIRATORY,2152003,AIR MIST THERAPY,36.75,38.5,,Service,,Gross,yes,85.0,Portal Medical Procedures,92043-00-00,Respiratory medication administered by nebuliser
RESPIRATORY,2152004,PULMONARY FUNCTION TEST,357,374.00000000000006,,Service,,Gross,yes,85.0,Portal Medical Procedures,11506-00-00,Other measurement of respiratory function
RESPIRATORY,2152005,SMALL VOLUME NEBULIZER AND INCENTIVE SPIROMETER,42,44,,Service,,Gross,yes,85.0,Portal Medical Procedures,92043-00-00,Respiratory medication administered by nebuliser
RESPIRATORY,2152006,O2 THERAPY (COST PER HOUR),68.25,71.5,,Service,,Gross,yes,85.0,Portal Medical Procedures,92044-00-00,Other oxygen enrichment
RESPIRATORY,2152007,O2 THERAPY (COST PER DAY),183.75,192.50000000000003,,Service,,Gross,yes,85.0,Portal Medical Procedures,92044-00-00,Other oxygen enrichment
RESPIRATORY,2152008,BLOOD GAS ANALYSIS (POINT OF CARE) ,262.5,275,,Service,,Gross,yes,85.0,Portal Medical Procedures,13842-00-00,Intra-arterial cannulation for blood gas analysis
RESPIRATORY,2152009,CEREBRAL STIMULATOR,367.5,385.00000000000006,,Service,,Gross,yes,85.0,Portal Medical Procedures,39134-01-00,Insertion of subcutaneously implanted neurostimulator
