Service Code,Service Description,Service Category Description,Nphies Code,Nphies Description,Service Price Up to 2024,Service Price as of 2025,Service Discount,Service Category Code,additional date
7121332,HEPARIN INDUCED THROMBOCYTOPHENIA,Portal Laboratory,73100-07-30,Assay for Quantitative heparin analysis,790.0,829.5,20.0,31.0,
4112019,HEPATECT (2ML) VACCINATION,Portal Vaccination,92168-00-00,Vaccination against hepatitis B,715.0,750.75,5.0,92.0,
9031078,HEPATIC ANGIOGRAPHY / CELIAC ARTERIOGRAM,Portal Package Deals,59970-04-00,Other arteriography,2256.0,2368.8,10.0,88.0,
2013014,HEPATIC CYST EXCISION,Portal Package Deals,30414-00-00,Excision of lesion of liver,12120.0,12726.0,10.0,88.0,
9031079,HEPATIC MAPPING AND EMBOLIZATION ONE (1) ARTERY,Portal Package Deals,35321-05-00,"Transcatheter embolisation of blood vessels, abdomen",5760.0,6048.0,10.0,88.0,
9031080,HEPATIC MAPPING AND EMBOLIZATION THREE (3) ARTERIES,Portal Package Deals,35321-05-00,"Transcatheter embolisation of blood vessels, abdomen",8448.0,8870.4,10.0,88.0,
9031081,HEPATIC MAPPING AND EMBOLIZATION TWO (2) ARTERIES,Portal Package Deals,35321-05-00,"Transcatheter embolisation of blood vessels, abdomen",7120.0,7476.0,10.0,88.0,
7121333,HEPATITIS DELTA ABS,Portal Laboratory,73100-22-80,Hepatitis delta agent antbdy,485.0,509.25,20.0,31.0,
7121334,HEPATITIS E ANTIBODY,Portal Laboratory,73100-23-90,Hepatitis b (E) antibody (HBE AB),425.0,446.25,20.0,31.0,
7121335,HEPATITIS E ANTIGEN,Portal Laboratory,73050-49-10,"Detection of infectious antigen by immunoAssay( EIA,ELISA,IMCA) technique ;hepatitis be antigen",425.0,446.25,20.0,31.0,
2182013,HEPATITIS PROFILE (HP  B  HP-C & HIV),Portal Medical Procedures,73100-23-80,Hepatitis b virus surface antibody HBS AB,850.0,892.5,20.0,85.0,
4112020,HEPATITIS VACCINATION,Portal Vaccination,92169-00-00,Vaccination against hepatitis A,130.0,136.5,5.0,92.0,
7121336,HEPATOCYTE,Portal Laboratory,73200-08-40,"Immunocytochemistry  or immunohistochemistry, per specimen; initial single antibody stain procedure",800.0,840.0,20.0,31.0,
7121337,HER2 DUAL ISH DNA PROBE,Portal Laboratory,73200-09-30,"Tumor immunohistochemistry, morphometric analysis , Quantitative or semiQuantitative, per specimen, each single antibody stain procedure; using computer-assisted technology",2600.0,2730.0,20.0,31.0,
7129059,HER2-NEU (E-ERBB-2) ONCOPROTEIN,Portal Laboratory,73050-26-50,Measurement of OncoProtein her-2/neu,575.0,603.75,20.0,31.0,
2014012,HERNIA / LAPARASCOPIC ,Portal Package Deals,30609-02-00,"Laparoscopic repair of inguinal hernia, unilateral",15908.0,16703.4,10.0,88.0,
2013034,HERNIA REPAIR / LAPAROSCOPIC PEDIATRIC,Portal Package Deals,30609-02-00,"Laparoscopic repair of inguinal hernia, unilateral",17500.0,18375.0,10.0,88.0,
2013033,HERNIA REPAIR / PEDIATRIC,Portal Package Deals,30614-02-00,"Repair of inguinal hernia, unilateral",12500.0,13125.0,10.0,88.0,
2013031,HERNIA REPAIR / UNILATERAL ,Portal Package Deals,30614-02-00,"Repair of inguinal hernia, unilateral",6313.0,6628.650000000001,10.0,88.0,
2013002,HERNIA REPAIR BILATERAL,Portal Package Deals,30614-03-00,"Repair of inguinal hernia, bilateral",9090.0,9544.5,10.0,88.0,
2014013,HERNIA REPAIR BILATERAL / LAPARASCOPIC ,Portal Package Deals,30609-03-00,"Laparoscopic repair of inguinal hernia, bilateral",22852.0,23994.600000000002,10.0,88.0,
2014011,HERNIA WITH MESH LAPARASCOPIC ,Portal Package Deals,30609-02-00,"Laparoscopic repair of inguinal hernia, unilateral",17675.0,18558.75,10.0,88.0,
2014038,HERNIOPLASTY / SILS TAPP ,Portal Package Deals,30403-01-00,Repair of other abdominal wall hernia,17600.0,18480.0,10.0,88.0,
2014020,HERNOPLASTY WITH MESH (LICHTENSTEIN REPAIR),Portal Package Deals,30614-02-00,"Repair of inguinal hernia, unilateral",12120.0,12726.0,10.0,88.0,
7121338,HERPES SIMPLEX ABS IGG & IGM,Portal Laboratory,73100-22-90,Antibody herpes smplx non-specific type test,715.0,750.75,20.0,31.0,
7121339,HERPES SIMPLEX VIRUS (1 X 2) ANTIGEN,Portal Laboratory,73050-46-30,Detection of antigen by immunofluorecent technique ; herpes simplex virus 2,250.0,262.5,20.0,31.0,
7121340,HERPES SIMPLEX VIRUS 1X2 PCR,Portal Laboratory,73100-22-90,Antibody herpes smplx non-specific type test,1755.0,1842.75,20.0,31.0,
7121341,HERPES SIMPLEX VIRUS ANTIBODY  TYPE I IGG SPECIFIC,Portal Laboratory,73100-23-00,"Herpes simplex virus antibody, type 1 igG specific",425.0,446.25,20.0,31.0,
7121342,HERPES SIMPLEX VIRUS ANTIBODY  TYPE II IGG SPECIFIC,Portal Laboratory,73100-23-10,Herpes virus (hsv) 2 igG,425.0,446.25,20.0,31.0,
7121343,HERPES TYPE I ANTIBODIES IGM SPECIFIC,Portal Laboratory,73050-46-40,Infectious Antigen detection by immunofluorescent technique; Herpes simplex virus type 1,500.0,525.0,20.0,31.0,
7121344,HERPES TYPE II ANTIBODIES IGM SPECIFIC,Portal Laboratory,73050-46-30,Detection of antigen by immunofluorecent technique ; herpes simplex virus 2,500.0,525.0,20.0,31.0,
7121345,HHV-8,Portal Laboratory,73050-51-20,"Central nervous system pathogen (eg, neisseria meningitidis, streptococcus pneumoniae, listeria, haemophilus influenzae, e. coli, streptococcus agalactiae, enterovirus, human parechovirus, herpes simplex virus type 1 and 2, human herpesvirus 6, cytomegalovirus, varicella zoster virus, cryptococcus), includes multiplex reverse transcription, when performed, and multiplex amplified probe technique, multiple types or subtypes, 12-25 targets",900.0,945.0,20.0,31.0,
2014015,HIATUS HERNIA  / SURGICAL-OPEN,Portal Package Deals,30601-00-00,"Repair of diaphragmatic hernia, abdominal approach",15150.0,15907.5,10.0,88.0,
2014014,HIATUS HERNIA / LAPRASCOPIC ,Portal Package Deals,30601-00-00,"Repair of diaphragmatic hernia, abdominal approach",26260.0,27573.0,10.0,88.0,
4112021,HIBREX 10 MG VACCINE,Portal Vaccination,92167-00-00,Vaccination against Haemophilus influenzae type B,170.0,178.5,5.0,92.0,
9031082,HICKMAN LINE INSERTION,Portal Package Deals,13815-00-00,Central vein catheterisation,10208.0,10718.4,10.0,88.0,
FMURO-4027,HIGH ANAL FISTULA LASER CLOSURE - 1DAY,Portal Package Deals,32162-00-00,Excision of anal fistula involving upper half of anal sphincter mechanism,8000.0,8400.0,17.0,88.0,
2152047,HIGH FREQUENCY VENTILATION ASSIST AND MANAGEMENT  INITIATION OF PRESSURE OR VOLUME PRESET VENTILATORS FOR ASSISTED OR CONTROLLED BREATHING / HOUR ,Portal Medical Procedures,13882-00-00,"Management of continuous ventilatory support, <= 24 hours",250.0,262.5,20.0,85.0,
FMPTD-2601,HIGH INTENSITY SCANNING LASER,Portal Physiotherapy,96234-00-00,"Technology-assisted intervention, not elsewhere classified",175.0,183.75,20.0,14.0,
6014028,HIGH TIBIAL OSTEOTOMY,Portal Package Deals,48418-00-01,"Osteotomy of tibia, unilateral",15878.0,16671.9,10.0,88.0,
P16HIPAB1+,HIP ABDUCTION ORTHOSIS .,Portal Medical Supplies,,,1470.0,1543.5,20.0,67.0,
7128006,HISTOLOGY PROCESSING ONLY FOR TISSUES (OUTSIDE REF),Portal Laboratory,73200-06-40,"Surgcal pathology- level i,gross examination only",250.0,262.5,20.0,31.0,
7121346,HISTONE ABS,Portal Laboratory,73100-10-70,Measurement of antinuclear antibodies  (ANA),590.0,619.5,20.0,31.0,
7128003,HISTOPATHOLOGY  GROSS ONLY,Portal Laboratory,73200-06-40,"Surgcal pathology- level i,gross examination only",85.0,89.25,20.0,31.0,
7128002,HISTOPATHOLOGY BIOPSY (MEDIUM OR MORE THAN 5 BLOCKS),Portal Laboratory,73200-06-70,"Surgical pathology-level iv , gross and microscopic examination abortion - spontaneous/missed artery, biopsy bone marrow, biopsy bone exostosis brain/meninges, other than for tumor resection breast, biopsy, not requiring microscopic evaluation of surgical margins breast, reduction mammoplasty bronchus, biopsy cell block, any source cervix, biopsy colon, biopsy duodenum, biopsy endocervix, curettings/biopsy endometrium, curettings/biopsy esophagus, biopsy extremity, amputation, traumatic fallopian tube, biopsy fallopian tube, ectopic pregnancy femoral head, fracture fingers/toes,  uterine myomectomy - without uterus lip, biopsy/wedge resection lung, transbronchial biopsy lymph node, biopsy muscle, biopsy nasal mucosa, biopsy nasopharynx/oropharynx, biopsy nerve, biopsy odontogenic/dental cyst omentum, biopsy ovary with or without tube, non-neoplastic ovary, biopsy/wedge resection parathyroid gland peritoneum, biopsy pituitary tumor placenta, other than third trimester pleura/pericardium - biopsy/tissue polyp, cervical/endometrial polyp, colorectal polyp, stomach/small intestine prostate, needle biopsy prostate, tur salivary gland, biopsy sinus, paranasal biopsy skin, other than cyst/tag/debridement/plastic repair small intestine, biopsy soft tissue, other than tumor/mass/lipoma/debridement spleen stomach, biopsy synovium testis, other than tumor/biopsy/castration thyroglossal duct/brachial cleft cyst tongue, biopsy tonsil, biopsy trachea, biopsy ureter, biopsy urethra, biopsy urinary bladder, biopsy uterus, with or without tubes and ovaries, for prolapse vagina, biopsy vulva/labia, biopsy",700.0,735.0,20.0,31.0,
7128001,HISTOPATHOLOGY BIOPSY (SMALL OR LESS THAN 5 BLOCKS,Portal Laboratory,73200-06-50,"Surgical pathology -level ii , gross and microscopic examination appendix, incidental fallopian tube, sterilization fingers/toes, amputation, traumatic foreskin, newborn hernia sac, any location hydrocele sac nerve skin, castration vaginal mucosa, incidental vas deferens, sterilization",425.0,446.25,20.0,31.0,
7128012,HISTOPATHOLOGY BX (10 TO 15 BLOCKS),Portal Laboratory,73200-06-90,"Surgical pathology - level vi , gross and microscopic examination bone resection breast, mastectomy - with regional lymph nodes colon, segmental resection for tumor colon, total resection esophagus, partial/total resection extremity, disarticulation fetus, with dissection larynx, partial/total resection - with regional lymph nodes lung - total/lobe/segment resection pancreas, total/subtotal resection prostate, radical resection small intestine, resection for tumor soft tissue tumor, extensive resection stomach - subtotal/total resection for tumor testis, tumor tongue/tonsil -resection for tumor urinary bladder, partial/total resection uterus, with or without tubes and ovaries, neoplastic vulva, total/subtotal resection",1250.0,1312.5,20.0,31.0,
7128013,HISTOPATHOLOGY BX (15 TO 20 BLOCKS0,Portal Laboratory,73200-06-70,"Surgical pathology-level iv , gross and microscopic examination abortion - spontaneous/missed artery, biopsy bone marrow, biopsy bone exostosis brain/meninges, other than for tumor resection breast, biopsy, not requiring microscopic evaluation of surgical margins breast, reduction mammoplasty bronchus, biopsy cell block, any source cervix, biopsy colon, biopsy duodenum, biopsy endocervix, curettings/biopsy endometrium, curettings/biopsy esophagus, biopsy extremity, amputation, traumatic fallopian tube, biopsy fallopian tube, ectopic pregnancy femoral head, fracture fingers/toes,  uterine myomectomy - without uterus lip, biopsy/wedge resection lung, transbronchial biopsy lymph node, biopsy muscle, biopsy nasal mucosa, biopsy nasopharynx/oropharynx, biopsy nerve, biopsy odontogenic/dental cyst omentum, biopsy ovary with or without tube, non-neoplastic ovary, biopsy/wedge resection parathyroid gland peritoneum, biopsy pituitary tumor placenta, other than third trimester pleura/pericardium - biopsy/tissue polyp, cervical/endometrial polyp, colorectal polyp, stomach/small intestine prostate, needle biopsy prostate, tur salivary gland, biopsy sinus, paranasal biopsy skin, other than cyst/tag/debridement/plastic repair small intestine, biopsy soft tissue, other than tumor/mass/lipoma/debridement spleen stomach, biopsy synovium testis, other than tumor/biopsy/castration thyroglossal duct/brachial cleft cyst tongue, biopsy tonsil, biopsy trachea, biopsy ureter, biopsy urethra, biopsy urinary bladder, biopsy uterus, with or without tubes and ovaries, for prolapse vagina, biopsy vulva/labia, biopsy",2000.0,2100.0,20.0,31.0,
7121347,HISTOPLASMOSIS ABS,Portal Laboratory,73100-23-20,Detection of antibody; Histoplasma,710.0,745.5,20.0,31.0,
7125011,HIV (AIDS) SCREEN,Portal Laboratory,73100-22-70,Antibody htlv/hiv antibody confirmatory test,75.0,78.75,20.0,31.0,
7121348,HIV 1/2 (W.B),Portal Laboratory,73100-23-50,Human immunodefficiency virus 1/2 abs.,560.0,588.0,20.0,31.0,
7125012,HIV P24 AG,Portal Laboratory,73100-22-70,Antibody htlv/hiv antibody confirmatory test,200.0,210.0,20.0,31.0,
7121349,HIV-I RNA QUANT,Portal Laboratory,73050-55-20,"Human Immunodeficiency Virus 1 (HIV-1), Quantitative, Real-time PCR (Graphical) (DNA or RNA); with reverse transcriptions",1350.0,1417.5,20.0,31.0,
7121350,HLA FULL TYPING (A  B  C  DQ & DR),Portal Laboratory,73100-28-30,HLA typing a/b/c multiple antigens,5330.0,5596.5,20.0,31.0,
FMLABM0165,HLA INITIAL CROSS MATCH DONOR,Portal Laboratory,73100-28-80,"Human leukocyte antigen (HLA) crossmatch, non-cytotoxic  each additional serum sample or sample dilution",1200.0,1260.0,20.0,31.0,
FMLABM0166,HLA INITIAL CROSS MATCH RECIPIENT,Portal Laboratory,73100-28-80,"Human leukocyte antigen (HLA) crossmatch, non-cytotoxic  each additional serum sample or sample dilution",1200.0,1260.0,20.0,31.0,
FMLABM0167,HLA PRA CLASS I SA - LUMINEX,Portal Laboratory,73350-03-20,"HLA Class I typing, low resolution complete (eg, antigen equivalents)",1760.0,1848.0,20.0,31.0,
FMLABM0170,HLA PRA CLASS II SA - LUMINEX,Portal Laboratory,73350-03-50,"HLA Class II typing, low resolution , HLA-DRB1/3/4/5 and -DQB1 (eg, antigen equivalents)",1540.0,1617.0,20.0,31.0,
FMLABM0164,HLA Resolution Typing (Class I and Class II)/ Recipient,Portal Laboratory,73100-29-00,"Antibody to human leukocyte antigens (HLA), solid phase Assays Qualitative assessment of the presence or absence of antibody(ies) to HLA Class I or Class II HLA antigens",3300.0,3465.0,20.0,31.0,
7121351,HLA-B27,Portal Laboratory,73100-28-20,HLA B27 genotyping by pcr,1170.0,1228.5,20.0,31.0,
7129060,HMB-45,Portal Laboratory,73350-06-00,Unlisted molelcular pathology procedure,450.0,472.5,20.0,31.0,
6113054,HOFFMAN EXTERNAL FIXATOR,Portal Medical Procedures,83700-00-00,Unlisted services yet to be defined.,4250.0,4462.5,20.0,85.0,
8017009,HOLMIUM LASER FOR GLAUCOMA (ONE EYE),Portal Package Deals,90075-00-01,"Other procedures for glaucoma, unilateral",5555.0,5832.75,10.0,88.0,
8015017,HOLMIUM THERMOKERATOPLASTY LTK ,Portal Package Deals,90064-01-01,"Refractive keratoplasty, unilateral",6230.0,6541.5,10.0,88.0,
3171002,HOLTER MONITORING,Portal Medical Procedures,11709-00-00,Holter ambulatory continuous ECG recording,950.0,997.5,20.0,85.0,
3112064,HOLTER MONITORING FOR 48 HOURS,Portal Hospital Services,11709-00-00,Holter ambulatory continuous ECG recording,1400.0,1470.0,20.0,62.0,
FMHC-0069,HOME PHYSIOTHERPY CEREBERAL PALSY ( 1 SESSION,Portal Physiotherapy,83620-00-10,to be billed per seeion,280.0,294.0,20.0,14.0,
FMHC-0071,HOME PHYSIOTHERPY CEREBERAL PALSY( 12 SESSION),Portal Physiotherapy,83620-00-10,to be billed per seeion,3300.0,3465.0,20.0,14.0,
FMHC-0070,HOME PHYSIOTHERPY CEREBERAL PALSY( 6 SESSIONS),Portal Physiotherapy,83620-00-10,to be billed per seeion,1650.0,1732.5,20.0,14.0,
FMHC-0068,HOME PHYSIOTHERPY FACIAL PALSY ( 12 SESSION /MONTH ),Portal Physiotherapy,83620-00-10,to be billed per seeion,2400.0,2520.0,20.0,14.0,
FMHC-0066,HOME PHYSIOTHERPY FACIAL PALSY ( 1SESSION ),Portal Physiotherapy,83620-00-10,to be billed per seeion,200.0,210.0,20.0,14.0,
FMHC-0067,HOME PHYSIOTHERPY FACIAL PALSY (6 SESSIONS ),Portal Physiotherapy,83620-00-10,to be billed per seeion,1500.0,1575.0,20.0,14.0,
FMHC-0063,HOME PHYSIOTHERPY OF HEMIPLEGIA ( 1 SESSION ),Portal Physiotherapy,83620-00-10,to be billed per seeion,280.0,294.0,20.0,14.0,
FMHC-0064,HOME PHYSIOTHERPY OF HEMIPLEGIA ( 6 SESSION ),Portal Physiotherapy,83620-00-10,to be billed per seeion,1650.0,1732.5,20.0,14.0,
FMHC-0065,HOME PHYSIOTHERPY OF HEMIPLEGIA (12 SESSION/MONTH ),Portal Physiotherapy,83620-00-10,to be billed per seeion,3300.0,3465.0,20.0,14.0,
FMHC-0109,Home Sleep Study,Portal Medical Procedures,92012-00-00,Other sleep disorder function tests,4000.0,4200.0,20.0,85.0,
1112040,ORTHODONTIST CONSULTATION,Portal Professional Fees,83600-00-10,Office Assessment  for diagnosis  treatment and counselling of a new or established patient by Specialist,150.0,190.0,0.0,11.0,
1112041,ORTHOPAEDIC CONSULTATION,Portal Professional Fees,83600-00-10,Office Assessment  for diagnosis  treatment and counselling of a new or established patient by Specialist,150.0,190.0,0.0,11.0,
FMERDA0112,HOME VISIT - COVID - 19 SWAB,Portal Hospital Services,73100-26-20,Detection of antibody; severe acute respiratory syndrome Coronavirus 2 (SARS-CoV-2) (Coronavirus disease [COVID-19]),65.0,68.25,0.0,62.0,
FMHC-0010,Home Visit - Laboratory Service (Transportation + Sample Collection + Disposables),Portal Hospital Services,83620-00-80,"Bundled Base Payment of home care (Simple)  .Includes all medical services and transportation - Supportive services: includes Physiotherapy, Speech Therapy, Occupational Therapy, Respiratory Therapy . Exclude medication, consumables and equipment which will be paid separately",80.0,84.0,0.0,62.0,
FMERDA0052,HOME VISIT - NURSE ESCORT PER 12 HOURS,Portal Hospital Services,83600-02-00,A comprehensive Health Check-up,550.0,577.5,20.0,62.0,
FMERDC002X,HOME VISIT - NURSE PER HOURE,Portal Hospital Services,83620-00-70,Home Assessment  for diagnosis  treatment  and counselling of a new or established patient by Consultant,200.0,210.0,0.0,62.0,
FMHC-0062,Home Visit - Physiotherapist  Physiotherapy / Visit + evaluation (Transportation + Providing Servi,Portal Physiotherapy,83620-00-80,"Bundled Base Payment of home care (Simple)  .Includes all medical services and transportation - Supportive services: includes Physiotherapy, Speech Therapy, Occupational Therapy, Respiratory Therapy . Exclude medication, consumables and equipment which will be paid separately",200.0,210.0,20.0,14.0,
FMERDA0078,HOME VISIT - SPECIALIST OFF DUTY,Portal Professional Fees,83620-00-60,Home Assessment  for diagnosis  treatment  and counselling of a new or established patient by Specialist,275.0,288.75,0.0,11.0,
FMERDA0077,HOME VISIT - SPECIALIST ON DUTY,Portal Professional Fees,96028-00-00,Home management assessment,275.0,288.75,0.0,11.0,
1112044,PAEDIATRIC CONSULTATION,Portal Professional Fees,83600-00-10,Office Assessment  for diagnosis  treatment and counselling of a new or established patient by Specialist,150.0,190.0,0.0,11.0,
1112060,HOME VISIT / G.P. WITH NURSE,Portal Professional Fees,83620-00-50,Home Assessment  for diagnosis  treatment  and counselling of a new or established patient by General Practitioner,300.0,315.0,0.0,11.0,
1112066,HOME VISIT / GENERAL PRACTITIONER,Portal Professional Fees,83620-00-50,Home Assessment  for diagnosis  treatment  and counselling of a new or established patient by General Practitioner,150.0,157.5,0.0,11.0,
1112059,HOME VISIT / NURSE,Portal Professional Fees,83620-00-00,"Include  all medical services and transportation - Supportive services: includes Physiotherapy, Speech Therapy, Occupational Therapy, Respiratory Therapy. Exclude medication, consumables and equipment which will be paid separately. Billed on daily basis each day is for 8 hours work",200.0,210.0,0.0,11.0,
1112061,HOME VISIT / SPECIALIST WITH NURSE,Portal Professional Fees,96237-00-40,Comprehensive mental health assessment - Home visit - Established Patient,400.0,420.0,0.0,11.0,
1112067,HOME VISIT / VACCINATION,Portal Professional Fees,92157-00-00,"Vaccination against viral diseases, not elsewhere classified",150.0,157.5,0.0,11.0,
7121352,HOMOCYSTEINE ( P ),Portal Laboratory,73050-19-70,Homocystein,465.0,488.25,20.0,31.0,
7121353,HOMOVANILLIC ACID URINE,Portal Laboratory,73050-19-80,Measurement of (Quantitative) homovanillic Acid,425.0,446.25,20.0,31.0,
9112002,HORMONAL THERAPY ADMINISTRATION SUBCUTANEOUS OR INTRAMUSCULAR  HORMONAL ANTI NEOPLASTIC,Portal Medical Procedures,96200-00-00,"Subcutaneous administration of pharmacological agent, antineoplastic agent",400.0,420.0,20.0,85.0,
7128190,HPV + LBC PROFILE,Portal Laboratory,73050-57-40,Detection of infectious agent by nucleic Acid;human papillomavirus low-risk types,650.0,682.5,20.0,31.0,
7128189,HPV PCR,Portal Laboratory,73050-57-40,Detection of infectious agent by nucleic Acid;human papillomavirus low-risk types,600.0,630.0,20.0,31.0,
7112010,H-REFLEX - EACH NERVE,Portal Medical Procedures,99999-99-99,Unlisted Procedure,275.0,288.75,20.0,85.0,
7121354,HSV-TYPE 1,Portal Laboratory,73100-23-00,"Herpes simplex virus antibody, type 1 igG specific",900.0,945.0,20.0,31.0,
7125013,HTLV,Portal Laboratory,73100-22-50,Detection of antibody; HTLV-I,200.0,210.0,20.0,31.0,
7129061,HUMAN CHORIONIC GONADOTROPIN,Portal Laboratory,73000-01-70,"Human chorionic gonadotropin stimulation; testosterone Profile, includes testosterone x 2 on 3 pooled blood samples",450.0,472.5,20.0,31.0,
7121355,HUMAN GROWTH HORMONE,Portal Laboratory,73000-02-60,"Growth Hormone stimulation Panel, includes human growth Hormone x 4",425.0,446.25,20.0,31.0,
