Service Code,Service Description,Serv ice Type,Disco unt,Gross price Applicabl eEffective 1/5/2024,Gross price ApplicableEffective 1/1/2025    ,"Gross price Applicabl e
Effective 1/1/2026",Effective Date,Naphies,Notes
017538,MASK LARYNGEAL SIZE 4 DISPOSABLE #321400000.,OS,0.25,91.4,95.97,100.77,,,
18566,MASK LARYNGEAL SIZE 4 INTRAVENT/LMA #LMA4.0,OS,0.25,510.72,536.26,563.07,,,
020244,MASK LARYNGEAL SIZE 5 DISPOSABLE #321500000,OS,0.25,88.1,92.51,97.13,,,
17539,MASK LARYNGEAL SZ 3 CHILD 30-50KG DISP. #100/220/300,OS,0.25,80,84,88.2,,,
MS-M-000247,MASK N95 SMALL VFLEX 3M # 1805S,OS,0.25,12,12.6,13.23,,,
MS-M-000159,MASK NEONATAL LARGE F/CPAP DRAGER #8418619,OS,0.25,344.74,361.98,380.08,,,
MS-M-000264,MASK NEONATAL MEDIUM F/CPAP DRAGER #8418490,OS,0.25,344.74,361.98,380.08,,,
MS-M-000263,MASK NEONATAL SMALL F/CPAP DRAGER #8418491,OS,0.25,344.74,361.98,380.08,,,
18822,MASK OXYGEN ADULT W/NEBULIZER SALTER LABS #8924/1483,OS,0.25,8,8.4,8.82,,,
18736,MASK OXYGEN N/REBREATHER ADULT SALTER LAB #8130/1102/64060,OS,0.25,12,12.6,13.23,,,
017679,MASK OXYGEN PEDIA NON-REBREATHING AIRLIFE DRAGER #MP01930,OS,0.25,26.81,28.15,29.56,,,
18640,MASK OXYGEN PEDIATRIC W/1.8MTR TUBING #JM- Y1002M/1196,OS,0.25,12,12.6,13.23,,,
18823,MASK OXYGEN W/CONNECTOR ADULT #JM-Y1003M,OS,0.25,14.32,15.04,15.79,,,
MS-M-000240,MASK PARTICULATE RESPIRATOR & SURGICAL N95 3M # 1805,OS,0.25,12,12.6,13.23,,,
MS-M-000239,MASK PARTICULATE RESPIRATOR & SURGICAL N95 3M # 1860S,OS,0.25,10.94,11.49,12.06,,,
MS-M-000611,MASK RESPIRATE KN95 FILTER EFFICIENCY 95% STANDARD SIZE CHANGZHOU JINPENG CHINA #RA4-KN95-20,OS,0.25,49.8,52.29,54.9,,,
MS-M-000249,MASK RESUSCITATION ROUND 50MM DISP# RD805-10,OS,0.25,114.91,120.66,126.69,,,
MS-M-000272,MASKCOMFOFACIALMEDIUM#10344,OS,0.25,784.85,824.09,865.3,,,
MS-M-000505,MASKFACENON-VENTEDMEDIUMDRAGER#113531,OS,0.25,574.56,603.29,633.45,,,
19451,MASKLARYNGEALSIZE1DISPOSABLEINTRAVENT/LMA#LMA1.0,OS,0.25,99.59,104.57,109.8,,,
38539,MASKLARYNGEALSIZE2DISPOSABLE#321200000/8002000,OS,0.25,99.59,104.57,109.8,,,
20244,MASKLARYNGEALSIZE5DISPOSABLE#321500000,OS,0.25,88.1,92.51,97.13,,,
SUR-0037,Mastectomy Male,P1,0,3556,3733.8,"3,920.4
9",,,
FMXRY-0005,MASTOID SCHULLERS AND STENVERS,OS,0.25,150,157.5,165.38,,,
EDDM070731,MAX PETER,CO,0,100,125,150,,,
FMDNTS0279,MAXILLARY SINUS CURRETAGE,OS,0.25,1462.05,1535.15,"1,611.9
1",,,
FMDNTS0393,MAXILLARY TUMOR RESECTION TYPE I,OS,0.25,29241,30703.05,"32,238.
20",,,
OBG-0014,Mcdonal Suture,P1,0,1750,1837.5,"1,929.3
8",,,
FMORT-0679,"OPEN REDUC. & INT. FIX. SACRAL
FRACTURE",P1,0,16000,16000,16800,,,
049865,MCT OIL 946ML,OS,0.25,1.45,1.52,1.6,,,
49865,MCT OIL 946ML.,OS,0.25,1.45,1.52,1.6,,,
FMLAB-9193,MEASLES ANTIBOY (SERUM),OS,0.25,400,420,441,,,
URO-0016,Meatoplasty,P1,0,2000,2100,"2,205.0
0",,,
URO-0004,Meatotomy,P1,0,1813,1903.65,"1,998.8
3",,,
FMURO-0020,MEATOTOMY.,OS,0.25,561.6,589.68,619.16,,,
FMPTD-0118,MECHANICAL VENTILATION 24 HOURS,OS,0.25,640,640,640,,,
IMIM010966,MEDHAT ABD ELSAMAD SAKRANA,CO,0,100,125,150,,,
ANAN011271,MEDHAT ABDELFATTAH MOHAMED,CO,0,100,125,150,,,
FMERDA0066,MEDIUM DRESSING,OS,0.25,55,57.75,60.64,,,
FMLAB-8159,MEMBRANEOUS NEPHROPATHY SCREENING ABS.,OS,0.25,820.8,861.84,904.93,,,
IMIM031371,MENATULLAH MAHMOUD BAGHAT,CO,0,100,125,150,,,
FMLAB-9588,"MERCURY (BREAST MILK, BLOOD, URINE & FAECES)",OS,0.25,352,369.6,388.08,,,
PAPE080998,MERVAT TALAAT ZAKARIA,CO,0,100,125,150,,,
21582,MESH PROLENE 15X15CM ETHICON # PVMM1,OS,0.25,1608.77,1689.21,"1,773.6
7",,,
021582,MESH PROLENE 15X15CM ETHICON # PVMM1.,OS,0.25,1608.77,1689.21,"1,773.6
7",,,
22821,MESH PROLENE 30x30CM ETHICON #PML/P1-3030,OS,0.25,1747.2,1834.56,"1,926.2
9",,,
022821,MESH PROLENE 30x30CM ETHICON #PML1/P1-3030,OS,0.25,1783.87,1873.06,"1,966.7
2",,,
050565,MESH ULTRA PRO 15X15CM ETHICON#UMM3,OS,0.25,1575.94,1654.74,"1,737.4
7",,,
MS-M-000314,MESH VICRYL KNITTED 26.5x34CM ETHICON #VM95,OS,0.25,2250.36,2362.88,"2,481.0
2",,,
FMDER-4049,MESOTHERAPY INJ SMALL AND SCARLET FOR ACNE SCAR,OS,0.25,682.29,716.4,752.22,,,
FMDER-4036,MESOTHERAPY INJECTION80 LARGE AREA,OS,0.25,487.35,511.72,537.3,,,
6128061,Metalic Casting Crown,OS,0.25,1300,1300,1300,,,
FMLAB-9092,METANEPHRINE,OS,0.25,670,703.5,738.68,,,
008394,METENIX 5MG TABLET X 100 (10 STRIP/BOX),OS,0.25,166.25,174.56,183.29,,,
P02METEN2T,METENIX 5MG TABLET X 50 (METOLAZONE),OS,0.25,166.25,174.56,183.29,,,
8014,METHYLENEBLUE1%10MLAMPOULEX10,OS,0.25,33.25,34.91,36.66,,,
FMPSDJ0041,MICRO SURGERY PROCEDURE,OS,0.25,5848.2,6140.61,"6,447.6
4",,,
FMLAB-2057,MICROALBUMINURIA,OS,0.25,85,89.25,93.71,,,
NEU-0011,Microdiscectomy for Lumbar Disc Prolapse,P1,0,12658,13290.9,"13,955.
45",,,
ENT-0036,Microlaryngoscopy with Procedure,P1,0,4000,4200,"4,410.0
0",,,
FMNEU-9929,MICROSCOPIC LUMBAR DISCECTOMY,OS,0.25,5280,5544,"5,821.2
0",,,
P18MIDAZ5J,MIDAZOLAM 100MG/50ML VIAL 50ML X 1,OS,0.25,71.25,74.81,78.55,,,
DNT-0027,MIDFACE OSTEOTOMY LE FORT  I,P1,0,18773,19711.65,"20,697.
23",,,
DNT-0034,MIDFACE OSTEOTOMY LE FORT  II,P1,0,23467,24640.35,"25,872.
37",,,
DNT-0041,MIDFACE OSTEOTOMY LE FORT  III,P1,0,32853,34495.65,"36,220.
43",,,
VAS-0012,Midtarsal Amputation,P1,0,3911,4106.55,"4,311.8
8",,,
FMDER-0166,MILIA EXTRACTION - SMALL,OS,0.25,194.94,204.69,214.92,,,
MS-M-000601,MILK FRISOLAC GOLD RFT LIQUID 90ML FRISOLAC No.1780791,OS,0.25,5.36,5.63,5.91,,,
MS-M-000260,MILK NAN 1 LIQUID 70ML NESTLE #1-RTF,OS,0.25,8,8.4,8.82,,,
MS-M-000259,MILK PRENAN LIQUID 100ML NESTLE #RTF,OS,0.25,31.85,33.44,35.11,,,
MS-M-000194,MILK PRENAN LIQUID 90ML NESTLE (32X90ML),OS,0.25,23.88,25.07,26.33,,,
MS-M-000527,MILK SIMILAC HUMAN FORTIFIED 48/SAC ABBOTT # AB-54598,OS,0.25,1.02,1.07,1.12,,,
MS-M-000525,MILK SIMILAC SENSITIVE 1 KCAL LIQUID/2OZ 48/CRT ABBOTT # AB-66063,OS,0.25,14.36,15.08,15.83,,,
MS-M-000528,MILK SPECIAL CARE 2.OZ LIQUID 30 KCAL/OZ ABBOTT # AB- 59439,OS,0.25,0.47,0.49,0.52,,,
MS-M-000281,MILK SPECIAL CARE LIQUID 24 KCAL/OZ,OS,0.25,0.4,0.42,0.44,,,
FSEXTR-007,MINERALWATER,OS,0.25,1.82,1.91,2.01,,,
XR-M-000046,MINI STICK MAX 4F×10CM STD018 ANGIODYNAMICS #H965457481,OS,0.25,437.76,459.65,482.63,,,
FMLAB-9094,MITOCHONDRIAL ABS,OS,0.25,528.39,554.81,582.55,,,
007653,MITOMYCIN 10MG INJ.X 1,OS,0.25,380,399,418.95,,,
FMOHS-0002,MITRAL VALVE REPLACEMENT 3 HRS,OS,0.25,5932.8,6229.44,"6,540.9
1",,,
FMCTS-0072,MITRALVALVE REPLACEMENT W/MECHANICAL VALVE,OS,0.25,7017.84,7368.73,"7,737.1
7",,,
EDUR091427,MOATH MANSOUR BINHAZZA,CO,0,100,125,150,,,
OROP030989,MOHAMED ABDALLA MOHAMED ISSA,CO,0,100,125,150,,,
OROP031047,MOHAMED ABDELLATIF,CO,0,100,125,150,,,
DMDL030659,MOHAMED ABOULSEOUD ELSAID,CO,0,100,100,150,,,
PAPE011159,MOHAMED AHMED ABDELHADY HASSAN,CO,0,100,125,150,,,
PAPE010857,MOHAMED AHMED DIAB,CO,0,100,125,150,,,
IMIM080884,MOHAMED ALI KHALIL,CO,0,100,125,150,,,
OROP031050,MOHAMED BADAWI ELFEKI,CO,0,100,125,150,,,
PANE081093,MOHAMED BAKR AMIN BAKR,CO,0,100,125,150,,,
ONON010600,MOHAMED EL SHERBINI AHMED,CO,0,100,125,150,,,
PAPE030919,MOHAMED ELSAID RASHED ELFEKY,CO,0,100,125,150,,,
IMIM010981,MOHAMED ELSAYED MOHAMED EISSA SELIM,CO,0,100,125,150,,,
SRGS030985,MOHAMED HAMDI ABDELAAL SAYED AHMED,CO,0,100,125,150,,,
ERER080994,MOHAMED KAMAL AWAD BAKHEET,CO,0,100,125,150,,,
OGDR010763,MOHAMED LOTFY EL SAYED,CO,0,100,125,150,,,
OROP030628,MOHAMED SAMY ELHADIDY,CO,0,100,125,150,,,
SRSR030888,MOHAMEDABDELFATTAHELSAYEDHAMMAD,CO,0,100,125,150,,,
NUNS011286,MOHAMMAD ABDELKHALEK HASAN,CO,0,100,125,150,,,
OPOT010608,MOHAMMAD IDREES,CO,0,100,125,150,,,
OROP036134,MOHAMMAD METWALY ABDELSALAM,CO,0,100,125,150,,,
PLPL011378,MOHAMMAD SALAH ALSABBAHI AMIN,CO,0,100,125,150,,,
PAPE011308,MOHAMMED ABDEL GABER ABD EL NAEEM,CO,0,100,125,150,,,
NUNS010674,MOHAMMED ADEL YEHIA,CO,0,100,125,150,,,
IMIM011373,MOHAMMED AHMED ABDULLAH,CO,0,100,125,150,,,
EDOP091412,MOHAMMED AL SHOULI,CO,0,100,125,150,,,
EDIM091229,MOHAMMED ALGHOBAIN,CO,0,100,125,150,,,
ERER030983,MOHAMMED ALI KHALIL ALI,CO,0,100,125,150,,,
EDIM090591,MOHAMMED EL NASSER,CO,0,100,125,150,,,
OROP040419,MOHAMMED FAWZI MOHD EMAM SHAABAN,CO,0,100,125,150,,,
CSCS011364,MOHAMMED FOUAD,CO,0,100,125,150,,,
ONON011086,MOHAMMED GHAREEB MAHMOUD SALEM,CO,0,100,125,150,,,
IMIM050788,MOHAMMED HASSAN,CO,0,100,125,150,,,
URUR011291,MOHAMMED HOSSAM ABOZAMEL,CO,0,100,125,150,,,
IMNP011367,MOHAMMED MAHER,CO,0,100,125,150,,,
SRSR011397,MOHAMMED METWALLY SALAMA,CO,0,100,125,150,,,
VSSR010376,MOHAMMED MOHAMMED TAWFIK,CO,0,100,125,150,,,
URUR011372,MOHAMMED RADWAN MAHMOUD,CO,0,100,125,150,,,
EDPL091242,MOHAMMED SALEH MANSOUR SHAMIKH,CO,0,100,125,150,,,
SRGS031031,MOHAMMED YASEEN RAMADAN RAGAB,CO,0,100,125,150,,,
NENR030963,MOHAMMED YOSRI EZZ ELDIN MAHMOUD,CO,0,100,125,150,,,
EDOR090470,MOHAMMEDELRAKAYBI,CO,0,100,125,150,,,
ANAN011288,MOHANADFAKHRIABDULLAHAFIFI,CO,0,100,125,150,,,
NENR030980,MOHMED RAGAB ALI MOHAMED ABDOU,CO,0,100,125,150,,,
PAPI031076,MONA IBRAHIM MOHAMED IBRAHIM,CO,0,100,125,150,,,
PAPE030758,MONA OMAR ABDULQAYYUM,CO,0,100,125,150,,,
FMLAB-5047,MONONUCLEOSIS (PAUL BUNNEL) (MONO SPOT),OS,0.25,95,99.75,104.74,,,
ORT-0037,More Repair of Flexor Tendon of Finger (Direct),P1,0,6000,6300,"6,615.0
0",,,
215-11-84,MOSEGOR TAB. X 30 TAB.,OS,0.25,16.82,17.66,18.54,,,
PAPE010946,MOSTAFA ELSAYED MOHAMED,CO,0,100,125,150,,,
PSPY010142,MOSTAFA KAMEL OMAR,CO,0,100,125,150,,,
DRDE010993,MOUSTAFA AHMED ELSAIED HUSSEIN,CO,0,100,125,150,,,
19998,MOUTH PIECE UNIVERSAL T-KIT #1485,OS,0.25,16,16.8,17.64,,,
FMORT-0812,MPFL RECONSTRUCTION KNEE,OS,0.25,5848.2,6140.61,"6,447.6
4",,,
FMXRY-1012,MRI ANO-RECTAL PRE & POST CONTRAST,OS,0.25,2660.93,2793.98,"2,933.6
8",,,
FMXRY-0552,MRI BREAST BILATERAL,P2,0,833.33,833.33,833.33,,,
FMXRY-0694,MRI OF BOTH KNEES,P1,0,750,787.5,826.88,,,
FMXRY-0632,MRV BRAIN,P2,0,833.33,833.33,833.33,,,
OPT-0017,Mucous Mem. Grafting/ Trichiasis,P1,0,4480,4704,"4,939.2
0",,,
SRGS011307,MUJAHED MOHAMMED GHANEM,CO,0,100,125,150,,,
FMICU-0012,MULTI PARAMETERFMICU-0012,OS,0.25,200,210,220.5,,,
20428,MULTIFILTRATE KIT 4 CVVHDF600 #5038931,OS,0.25,1345.28,1412.54,"1,483.1
7",,,
45747,MULTIFILTRATE KIT 6 MPS2 #5038951,OS,0.25,1920,2016,"2,116.8
0",,,
MS-M-000542,MULTIFILTRATE KIT MIDI CVVHDF 400 FRESENIUS No.F00003317,OS,0.25,1860.48,1953.5,"2,051.1
8",,,
MS-M-000331,MULTIPLE PERFUSION SET W/VENT LINE 15x38CM MEDITRONIC #14001,OS,0.25,517.1,542.96,570.1,,,
FMLAB-4608,Multiplex PCR STIs testing,OS,0.25,,650,650,,,
MS-M-000593,MULTI-SPAN TI CROSS CONNECTOR SPINECRAFT- USA #IX6- 3750,OS,0.25,7373.52,7742.2,"8,129.3
1",,,
FMLAB-9095,MUMPS ABS IgG & IgM,OS,0.25,272.92,286.57,300.89,,,
FMDNTS0067,MURSUPILALIZATION OF RANULA LARGE,OS,0.25,2262.33,2375.45,"2,494.2
2",,,
FMXRY-0573,MUSCULO SKELETAL ULTRASOUND,OS,0.25,389.88,409.37,429.84,,,
IMIM011390,MUSHABBAB ALMOFREH,CO,0,100,125,150,,,
IMIM060856,MUSTAFA MOHAMED OSMAN,CO,0,100,125,150,,,
IMIM080991,MUTAMIN ABDALLA EL BASHIR,CO,0,100,125,150,,,
EDOT091388,MUTLAQ ALOTAIBI,CO,0,100,125,150,,,
FMLAB-5048,MYCOPLASMA ABS,OS,0.25,460,483,507.15,,,
8780,MYCOSTATINORAL30MLSUSP.,OS,0.25,26.45,27.77,29.16,,,
FMDNTS0073,"MYOFACIAL PAIN DISFUNCTION SYDROME, P. D.",OS,0.25,4233.6,4445.28,"4,667.5
4",,,
FMOBG-0035,MYOMECTOMY,OS,0.25,4617,4847.85,"5,090.2
4",,,
OBG-0031,Myomectomy Abdominal,P1,0,7111,7466.55,"7,839.8
8",,,
ENT-0021,Myringotomy & Grommet Tube Insertion  ( Unilaterall),P1,0,1636,1717.8,"1,803.6
9",,,
ENT-0011,Myringotomy & Grommet Tube Insertion (Bilateral),P1,0,2133,2239.65,"2,351.6
3",,,
FMENTE4006,MYRINGOTOMY & GROMMET-BILAT.,OS,0.25,1339.2,1406.16,"1,476.4
7",,,
FMENTS0024,MYRINGOTOMY& T-TUBE INSERTION (Uni Lateral),OS,0.25,576,604.8,635.04,,,
OGOB011124,NABATA ABDULLAHI AHMED,CO,0,100,125,150,,,
PAPE010695,NABIL BASSUONI SHEHATA,CO,0,100,125,150,,,
FMOPP-0002,NABULIZATION (OPD PRO. ROOM),OS,0.25,68.23,71.64,75.22,,,
EDOG091259,NADA ALAYED,CO,0,100,125,150,,,
SRSR010895,NADER MOHAMED KOTB ABDU,CO,0,100,125,150,,,
PAPE061246,NAGLAA MOHAMMED ABDELKADER,CO,0,100,125,150,,,
EDSR091171,NAIF ABDULLAH ALENAZI,CO,0,100,125,150,,,
MS-N-000218,NAIL SMALL F/TISSUE CHONDRO#SMART-114,OS,0.25,1920,2016,"2,116.8
0",,,
MS-N-000547,NAILANATOMICALFEMORAL10x400MMTITANIUMMICROMED#3. 5105.400,OS,0.25,8426.88,8848.22,"9,290.6
4",,,
PAPE030753,NAMRA KHALED,CO,0,100,125,150,,,
FMDER-4009,NARROUBAND THERAPY ONE SESSION,OS,0.25,58.48,61.4,64.47,,,
FMDER-0033,NARROW BAND THERAPY,OS,0.25,130,136.5,143.33,,,
FMDNTS0159,NASAL BONE DEFORMITY,OS,0.25,5375.47,5644.24,"5,926.4
6",,,
FMXRY-0004,NASAL BONES LATERAL,OS,0.25,100,105,110.25,,,
MS-N-000793,NASAL BONNET CPAP LARGE DISPOSABLE DRAGER #8418536,OS,0.25,229.82,241.31,253.38,,,
FMNBD-0009,NASAL BUBBLE CPAP,OS,0.25,1000,1050,"1,102.5
0",,,
MS-N-001393,NASAL CANNULA INFANT OPTIFLOW F&P #OPT316,OS,0.25,727.78,764.17,802.38,,,
MS-N-001383,NASAL CANNULA PEDIATRIC OPTIFLOW F&P #OPT318,OS,0.25,438.98,460.93,483.98,,,
MS-N-001391,NASAL CANNULA PREMATURE OPTIFLOW F&P #OPT312,OS,0.25,727.78,764.17,802.38,,,
ENT-0004,Nasal Cauterization for Epistaxis,P1,0,1173,1231.65,"1,293.2
3",,,
MS-N-000509,NASAL CPAP SYSTEM BABYFLOW DRAGER #MP03701/8418583,OS,0.25,287.28,301.64,316.73,,,
MS-N-000760,NASAL INFANT HIGH FLOW SYSTEM F&P #RT330,OS,0.25,400,420,441,,,
MS-N-001016,NASAL MASK LARGE F/BUBBLE CPAP F&P #BC802-10,OS,0.25,183.86,193.05,202.71,,,
MS-N-000463,NASAL MASK MEDIUM F/BUBBLE CPAP F&P #B801-10,OS,0.25,183.86,193.05,202.71,,,
MS-N-000462,NASAL MASK SMALL F/BUBBLE CPAP F&P #BC800-10,OS,0.25,174.28,182.99,192.14,,,
018519,NASAL PACK EPISTAXIS 8.0x1.5x2.0CM BOSTON #NP-801520,OS,0.25,114.91,120.66,126.69,,,
ENT-0020,Nasal Polypectomy,P1,0,1200,1260,"1,323.0
0",,,
MS-N-000459,NASAL PRONG SIZE 3 F&P #BC3020-10-3020,OS,0.25,80,84,88.2,,,
MS-N-000792,NASAL PRONG X-LARGE F/CPAP DRAGER #8418417,OS,0.25,344.74,361.98,380.08,,,
FMENTN2062,NASAL SINUSCOPY,OS,0.25,90,94.5,99.23,,,
FMNUR-0035,NASAL TUBE SUCTIONING,OS,0.25,13.68,14.36,15.08,,,
FMERDA0051,NASAL TUBE SUNCTIONING,OS,0.25,15,15.75,16.54,,,
MS-N-000748,NASAL TUBING UNIVERSAL-70MM F&P #BC191,OS,0.25,120,126,132.3,,,
MS-N-000508,NASALPRONGLARGEF/CPAPDRAGER#8418531,OS,0.25,344.74,361.98,380.08,,,
MS-N-000507,NASALPRONGMEDIUMF/CPAPDRAGER#8418416,OS,0.25,344.74,361.98,380.08,,,
EDVS091376,NASHWAN AHMED ALATTAB,CO,0,100,125,150,,,
FMANAP0021,Nasogastirc tube insertion,OS,0.25,150,157.5,165.38,,,
FMNUR-0052,NASOGASTRIC TUBE,OS,0.25,12,12.6,13.23,,,
FMNUR-0054,NASOGASTRIC TUBE FEEDING,OS,0.25,10.94,11.49,12.06,,,
ENT-0009,Nasopharngoscopy with Biopsy,P1,0,2000,2100,"2,205.0
0",,,
ENT-0010,Nasopharngoscopy without Biopsy,P1,0,1500,1575,"1,653.7
5",,,
18624,NASOPHARYNGEAL AIRWAY 7.0MM 28/30FR #100/210/070/8888-247031,OS,0.25,24,25.2,26.46,,,
19917,NASOPHARYNGEAL AIRWAY 7.5MM 30/32FR W/RUESCH #185200,OS,0.25,24,25.2,26.46,,,
FMENTP0002,NASOPHARYNGEAL EXAM. & BIOPSY,OS,0.25,1113.6,1169.28,"1,227.7
4",,,
FMENTP0001,NASOPHARYNGOSCOPY,OS,0.25,92.34,96.96,101.8,,,
FMXRY-0009,NASOPHARYNX LAT. VIEW,OS,0.25,150,157.5,165.38,,,
OGOB016113,NASRAT MOHAMED ABDELBAKI YOUSSEF,CO,0,100,125,150,,,
045934,NAVELBINE 30MG CAPSULE,OS,0.25,570,598.5,628.43,,,
EDOB091382,NAWAL AHMED MOHAMMED ASSIRI,CO,0,100,125,150,,,
FMSUP-0012,NC-A,OS,0.25,91.2,95.76,100.55,,,
FMPTD-0160,NCCI Physiotherapy Session,OS,0.25,70,73.5,77.18,,,
FMICU-0104,NEB. PER SESSION,OS,0.25,77,80.85,84.89,,,
OGOB081105,NEBATA ABDULLAHI AHMED,CO,0,100,125,150,,,
FMFMD-0019,NEBULIZER,OS,0.25,123.12,129.28,135.74,,,
FMINT-0075,NEBULIZER A/C VENTOLIN,OS,0.25,50,52.5,55.13,,,
FMERDA0073,NEBULIZER A/C VENTOLIN.,OS,0.25,48.74,51.18,53.74,,,
036856,NEBULIZER MACHINE MADE IN ITALY 220V,OS,0.25,296.93,311.78,327.37,,,
MM04426SFD AA0002,NEBULIZER MACHINE MADE IN ITALY 220V .,OS,0.25,296.93,311.78,327.37,,,
36856,NEBULIZER MACHINE MADE IN ITALY 220V.,OS,0.25,296.93,311.78,327.37,,,
MM04426SFD AA00,NEBULIZER MACHINE MADE IN ITALY 220V..,OS,0.25,296.93,311.78,327.37,,,
017762,NEBULIZER MISTY PEDIATRIC #64095/1484/8906,OS,0.25,12.71,13.35,14.01,,,
17762,NEBULIZER MISTY PEDIATRIC #64095/1484/8906.,OS,0.25,12.71,13.35,14.01,,,
P15NEBUL4+,NEBULIZER PIC AIR CUBE,OS,0.25,273.6,287.28,301.64,,,
FMPDTO0002,NEBULIZER WITH VENTOLIN,OS,0.25,90,94.5,99.23,,,
FMSUR-4022,NECK EXPLORATION,OS,0.25,4512.86,4738.5,"4,975.4
3",,,
OGOB030962,NEDAL ABDELMAGEED MOHAMED,CO,0,100,125,150,,,
XR-N-000065,NEEDLE BIOPSY TRU GUIDE COAXIAL 17G X 13.8CM 5/B BARD #C1816AGMBH,OS,0.25,100,105,110.25,,,
XR-N-000070,NEEDLE BIOPSY W/GUN MAX CORE 18Gx10CM 2016MSK BARD # MC1810,OS,0.25,200,210,220.5,,,
MS-N-001429,NEEDLE COUNTER 60 COUNT DUAL MAGNETIC KEY SURGICAL NO. NC-60-121B,OS,0.25,32.56,34.19,35.9,,,
22664,NEEDLE HYPO,OS,0.25,0.25,0.26,0.28,,,
23124,"NEEDLE HYPO 18Gx1.5"" STERILE #NN*1838R",OS,0.25,0.27,0.28,0.3,,,
022668,"NEEDLE HYPO 19Gx1.5"" STERILE #NN*1938R",OS,0.25,0.3,0.32,0.33,,,
22668,"NEEDLE HYPO 19Gx1.5"" STERILE #NN*1938R.",OS,0.25,0.3,0.32,0.33,,,
22663,"NEEDLE HYPO 20Gx1.5"" STERILE #NN*2038R",OS,0.25,0.26,0.27,0.29,,,
22665,"NEEDLE HYPO 22Gx1.5"" STERILE #NN*2238R",OS,0.25,0.26,0.27,0.29,,,
22672,"NEEDLE HYPO 23Gx11/4"" STERILE #NN*2332R",OS,0.25,0.27,0.28,0.3,,,
022664,"NEEDLE HYPO 25Gx5/8"" STERILE #NN*2516R",OS,0.25,0.38,0.4,0.42,,,
MS-N-001440,NEEDLE INTRODUCER 4FRx10CM COAXIAL MINI ACCESS KIT MERIT #MAK401,OS,0.25,500,525,551.25,,,
XR-N-000073,NEEDLE MISSION BIOPSY COAXIAL 20GX16CM BARD #2016MSK,OS,0.25,200,210,220.5,,,
XR-N-000067,NEEDLE ONE WELL STYLE COLR/ HUB NORMAL ANGIOGRAPHIC 18-.038”(0.97MM)9.0.3/2” #AD18N91W,OS,0.25,10,10.5,11.03,,,
MS-N-000903,NEEDLE PNEUMOPERITONEUM 150MM # 172016,OS,0.25,90,94.5,99.23,,,
22669,"NEEDLE SPINAL 20Gx3.5"" SPINOCAN #SN*2090/450990/0",OS,0.25,16,16.8,17.64,,,
23122,"NEEDLE SPINAL 22Gx3.5"" STERILE #SN*2290/5181",OS,0.25,20,21,22.05,,,
47797,"NEEDLE SPINAL 25Gx3.5"" STERILE #S",OS,0.25,12,12.6,13.23,,,
MS-N-000899,NEEDLE SPINAL 27G X 3½ 90 MM W/MAGNIFING EFFECT PAJUNK # 121151-27A,OS,0.25,70,73.5,77.18,,,
MS-N-001385,NEEDLE SPINAL PENCIL POINT 25Gx38MM W/STYLET & INTRODUCER POLYMED #2040-P-25/90,OS,0.25,107.2,112.56,118.19,,,
MS-N-001387,NEEDLE SPINAL PENCIL POINT 27Gx38MM W/STYLET & INTRODUCER POLYMED #2040-P-27/90,OS,0.25,114.91,120.66,126.69,,,
MS-N-000498,NEEDLE SUREFIRE SCORPION #AR-13991N,OS,0.25,1466.5,1539.83,"1,616.8
2",,,
23586,NEEDLE SURGICAL AESCULAP #BL207N,OS,0.25,16,16.8,17.64,,,
47071,NEEDLE TROCAR TWO-PART 18G DISPOSABLE COOK #090020,OS,0.25,200,210,220.5,,,
MS-N-001010,"NEEDLESPINALG22x1.5""STERILEDISP",OS,0.25,167.58,175.96,184.76,,,
PAPE031343,NEHAL MOHAMMED IBRAHIM BADR,CO,0,100,125,150,,,
P09NEOCA2W,NEOCATE INFANT POWDER 400GM,OS,0.25,255,267.75,281.14,,,
FMPDT-0195,NEONATAL AND PEDIATRIC THORACTOMY TUBE INSERTION- CHEST TUBE,OS,0.25,2436.75,2558.59,"2,686.5
2",,,
FMSUR-9188,NEONATAL INGUINAL HERNIA REPAIR(OBSTRUCTION)- BILATERAL,OS,0.25,7797.6,8187.48,"8,596.8
5",,,
FMSUR-9183,NEONATAL INGUINAL HERNIA REPAIR(OBSTRUCTION)- UNILATERAL,OS,0.25,5760,6048,"6,350.4
0",,,
FMSUR-9171,"NEONATAL LAPAROTOMY, MICROSURGICAL PROCEDURE",OS,0.25,11696.4,12281.22,"12,895.
28",,,
FMLAB-7014,NEONATAL PROFILE               BL.GRP O,OS,0.25,311,326.55,342.88,,,
FMLAB-3032,NEONATAL T4,OS,0.25,250,262.5,275.63,,,
FMLAB-3031,NEONATAL TSH,OS,0.25,250,262.5,275.63,,,
URO-0045,Nephrectomy (Simple),P1,0,6756,7093.8,"7,448.4
9",,,
URO-0043,Nephrolithotomy,P1,0,7822,8213.1,"8,623.7
6",,,
URO-0050,Nephrouretectomy,P1,0,8000,8400,"8,820.0
0",,,
ORT-0044,Nerve Suture,P1,0,10667,11200.35,"11,760.
37",,,
PAPE030833,NESRINE AHMED AHMED,CO,0,100,125,150,,,
NENR031414,NEVEN GALAL TWALA,CO,0,100,125,150,,,
FMBED-00021,SUITEA - Accommodation,OS,0.25,700,735,771.75,,,
