Service Code,Description,Price 2022 ,Type,LOS
FMORT-0615,SCIENTIFIC SLIDES (SGH),6.38138025,service,
FMORT-0640,SGH COCKTAIL PEDIA,433.93573124999995,service,
FMORT-0661,COTREL BUILT EXERCISES,82.958274,service,
FMORT-9000,C.P. PROGRAM - 2 SESSION (P.D),421.17297075,service,
FMORW-0001,ORTHOSIS I,2322.83244375,service,
FMORW-0002,ORTHOSIS II,4652.046267749999,service,
FMORW-0003,ORTHOSIS III,7747.0291394999995,service,
FMORW-0004,ORTHOSIS IV,11792.8416375,service,
FMORW-0005,ORTHOSIS V,14741.052102,service,
FMORW-0006,ORTHOSIS VI,465.84274275,service,
FMORW-0007,ORTHOSIS,740.24330625,service,
FMORW-0008,ORTHOSIS VII,159.53516775,service,
FMORW-0009,ORTHOSIS VIII,76.57689375,service,
FMORW-0010,ORTHOSIS IX,312.68895525000005,service,
FMORW-0011,FOOT SLAB,1091.2207635,service,
FMORW-0012,FOREARM SLAB W/O COVER,389.265849,service,
FMORW-0013,ABOVE ELBOW ORTH. W/O COVER,542.4196364999999,service,
FMORW-0014,THUMB & FINGER ORTHOSIS,312.68895525000005,service,
FMORW-0015,FOREARM ORTHOSIS WITH COVER,778.5318082499999,service,
FMORW-0016,BELOW KNEE ORTHOSIS AGE 3 YRS,778.5318082499999,service,
FMORW-0017,BELOW KNEE ORTH. 3- 10 YRS.,1397.5283385,service,
FMORW-0018,BEL.KNEE ORTH.UPTO AGE 10 YRS.,2322.83244375,service,
FMORW-0019,ABOVE KNEE ORTHOSIS 3 YRS,778.5318082499999,service,
FMORW-0020,ABOVE KNEE ORTHOSIS 3-10 YRS.,1863.3710812499999,service,
FMORW-0021,ABOVE KNEE ORTHO. UPTO 10 YRS.,5424.19669575,service,
FMORW-0022,SITTING BRACE W/O HEAD SUPPORT,2169.67865625,service,
FMORW-0024,HIP ORTHO. BOTH SIDES FIXED ON WOOD STABILATOR,4339.3573125,service,
FMORW-0025,ORTHOSIS-SHORTENING HIP SPICA  UPTO 6 YEARS,4033.0497375,service,
FMORW-0026,ABOVE ELBOW ORTHOSIS W/O COVER UP TO 10 YEARS OF AGE,778.5318082499999,service,
FMORW-0027,BOSTON SCOLIOSIS BRACE,13936.9946625,service,
FMORW-0028,CHENEAU SCOLIOSIS BRACE,21671.26093125,service,
FMORW-0029,STAGNARA SCOLIOSIS BRACE,15481.29540825,service,
FMORW-0030,SPINE BACE BY SPONDYLITIS,17031.977424,service,
FMORW-0031,LUMBAR SPINE BRACE,6196.3470135,service,
FMORW-0032,TIGGERS OR REVERSE LUMBAR SUP- PORT,3094.9827615000004,service,
FMORW-0033,FOOTSLABS FROM GERMANY,778.5318082499999,service,
FMORW-0034,FINGERS PROSTHESIS,1710.21729375,service,
FMORW-0035,PARTIAL HAND PROSTHESIS COSME- TIC,5424.19669575,service,
FMORW-0036,PARTIAL HAND PROSTEHSIS COSME- TIC FOREARM CUFF,6196.3470135,service,
FMORW-0037,TOTAL HAND PROSTHESIS COSMETIC,10842.011901000002,service,
FMORW-0038,FOREARM PROSTHESIS COSMETIC,13624.30570725,service,
FMORW-0039,FOREARM PROSTHESIS ELECTRIC    (MYOELECTRIC),69659.44768124999,service,
FMORW-0040,FOREARM PROSTHESIS COSMETIC &  WORK HOOK,21671.26093125,service,
FMORW-0041,UPPERARM PROSTHESIS & ELBOW    JOINT COSMETIC,21671.26093125,service,
FMORW-0042,UPPERARM PROSTHESIS (MYOELECTR IC 2 CHANNELS),86678.66234474999,service,
FMORW-0043,UPPERARM PROSTHESIS (MYOELECTR IC 4 CHANNELS),89773.64510625,service,
FMORW-0044,UPPERARM PROSTHESIS WORK PROST HESIS,49532.48749574999,service,
FMORW-0045,BELOW KNEE PROSTHESIS WITHOUT  CUFF,26316.92581875,service,
FMORW-0046,BELOW KNEE PROSTHESIS WITH     CUFF,35378.524912500005,service,
FMORW-0047,BELOW KNEE PROSTHESIS WITH     CUFF PLUS ISCHIEDICUS SUPPORT,30184.059008250002,service,
FMORW-0048,KNEE EXARTICULATION PROSTHESIS,44893.203988500005,service,
FMORW-0049,KNEE EXTARTICULATION WITH TEH  LINA KNEE,51083.169511500004,service,
FMORW-0050,ABOVE KNEE PROSTHESIS WITH TEH LINA KNEE,46437.504623999994,service,
FMORW-0051,ABOVE KNEE PROSTHESIS KNEE     ADJUSTABLE,40247.539101,service,
FMORW-0052,ABOVE KNEE PROSTHESIS FREE     KNEE,43342.5218625,service,
FMORW-0053,HIP EXARTICULATION PROSTHESIS  FREE KNEE,46437.504623999994,service,
FMORW-0054,TRICOT TUBE,31.907011500000003,service,
FMORW-0055,NYLON STOCKING,114.86539575,service,
FMORW-0056,WOOL STOCKING,236.11206149999998,service,
FMORW-0057,UPPER AND FOREARM ORTHOSIS     THERMOPLASTIC,10842.011901000002,service,
FMORW-0058,UPPER & FOREARM ORTHOSIS + ELB OW JOINT,16259.827106249999,service,
FMORW-0059,OTTO BECK PERENEURAL SPLINT,2482.3676115,service,
FMORW-0060,VALENSER PERENEURAL SPLINT,4652.046267749999,service,
FMORW-0061,BELOW KNEE ORTHOSIS THERMOPLAS T,7747.0291394999995,service,
FMORW-0062,BELOW KNEE ORTHOSIS THERMOPLAS T LIGHT,10842.011901000002,service,
FMORW-0063,BELOW KNEE ORTHOSIS LEATHER,13936.9946625,service,
FMORW-0064,ABOVE KNEE ORTHOSIS THERMOPLAS T FREE KNEE,13936.9946625,service,
FMORW-0065,KNEE ORTHOSIS SYNCHRON 600,2322.83244375,service,
FMORW-0066,KNEE ORTHOSIS FREE KNEE RADL,8519.17945725,service,
FMORW-0067,KNEE ORTHOSIS JOINT KNEE,11614.162218750002,service,
FMORW-0068,KNEE ORTHOSIS DONJOY,8519.17945725,service,
FMORW-0069,POLIO ABOVE KNEE WALKING BRACE WITH TUBER SYSTEM,20126.96029575,service,
FMORW-0070,POLIO ABOVE KNEE WALKING BRACE THIGH CUFF,24766.243692750002,service,
FMORW-0071,CASH BRACE - LARGE ORTHOSIS,4652.046267749999,service,
FMORW-0072,CASH BRACE - MEDIUM ORTHOSIS,3094.9827615000004,service,
FMORW-0073,CASH BRACE - SMALL ORTHOSIS,2322.83244375,service,
FMORW-0074,HIP SPICA - LARGE ORTHOSIS,778.5318082499999,service,
FMORW-0075,HIP SPICA - MEDIUM ORTHOSIS,625.37802075,service,
FMORW-0076,HIP SPICA - SMALL ORTHOSIS,548.801127,service,
FMORW-0077,CORRECTION OF SHOE - LARGE,312.68895525000005,service,
FMORW-0078,CORRECTION OF SHOE - MIDIUM,236.11206149999998,service,
FMORW-0079,CORRECTION OF SHOE - SMALL,159.53516775,service,
FMORW-0080,ABV.KNEE ORTH.UP-10YRS.W/O COV,1180.56041775,service,
FMORW-0081,ABV.KNEE ORTH.UP-10YRS W/COVER,1474.10523225,service,
FMORW-0082,CYLINDER (WITH COVER) ORTHOSIS,1180.56041775,service,
FMORW-0083,SITTING BRACE W/HEAD SUPPORT,1474.10523225,service,
FMORW-0084,HIP SPICA ABDUCTION ORTHOSIS,446.698602,service,
FMORW-0085,HIP ORTH.BILAT.FIX.W/O TAB.STA W/COVER,2214.3485385,service,
FMORW-0086,HIP ORTH.BILAT.FIX.W/O TAB.STA W/O COVER,2507.89324275,service,
FMORW-0087,HIP ORTH.BOTH SIDES FIX.TAB.ST WITH COVER AND WHEEL,2948.2104645,service,
FMORW-0088,CORRECTION OF HEAL 1 CM,76.57689375,service,
FMORW-0089,CORRECTION OF SHOE,76.57689375,service,
FMORW-0090,CASH BRACE SMALL,963.5926072499999,service,
FMORW-0091,CASH BRACE MEDIUM,1110.3650145,service,
FMORW-0092,CASH BRACE LARGE,1403.90971875,service,
FMORW-0093,ORTHOPAEDIC SHOES (ONE PAIR),740.24330625,service,
FMORW-0094,ARCH SUPPORT WITH LEATHER,299.92619475000004,service,
FMORW-0096,FOREARM SLAB WITH COVER,376.5030885,service,
FMORW-0097,ABOVE ELBOW ORTHO. W/O COVER,376.5030885,service,
FMORW-0098,ABOVE ELBOW ORTHO. W/ COVER,446.698602,service,
FMORW-0099,THUMB AND FINGER ORTHOSIS,229.73068125,service,
FMORW-0100,BEL.KNEE ORT.UPTO 3YRS W/O COV,446.698602,service,
FMORW-0101,BEL.KNEE ORTHO.UPTO 3YRS W/COV,523.27549575,service,
FMORW-0102,BEL.KNEE ORTHO.3-10 YRS W/COV.,593.470899,service,
FMORW-0103,BEL.KNEE ORT.UP 10YRS W/O COV.,740.24330625,service,
FMORW-0104,BEL.KNEE ORT.UP 10 YRS W/COVER,887.0157135000001,service,
FMORW-0105,ABOVE KNEE ORTH. 3 YRS W/O COV,1033.78812075,service,
FMORW-0106,ABOVE KNEE ORT. 3-10YRS W/ COV,670.04779275,service,
FMORW-0107,ABOVE KNEE ORT.3-10YRS W/O COV,740.24330625,service,
FMORW-0108,ABOVE KNEE ORT.3-10YRS W/COVER,740.24330625,service,
FMORW-0109,G-II UNLOADER OA KNEE BRACE,15040.9781865,service,
FMORW-0110,G-II UNLOADER ADJ KNEE BRACE,15040.9781865,service,
FMORW-0112,EXERCISE HAND SPLINT,670.04779275,service,
FMORW-0113,PELVIC-THIGH ORTHOSIS - SMALL,3248.1365490000003,service,
FMORW-0114,PELVIC-THIGH ORTHOSIS - MEDIUM,4422.3155865,service,
FMORW-0115,PELVIC-THIGH ORTHOSIS - LARGE,5896.42081875,service,
FMORW-0116,HALUX VALGUS BRACE,146.77240725,service,
FMORW-0117,SHOULDER ARM ABDUCTION SPLINT  (ORTHOPLAST),3471.4858499999996,service,
FMORW-0118,ABOVE KNEE OTHOSIS W/ 1 JOINT,3248.1365490000003,service,
FMORW-0119,ABOVE KNEE ORTHOSIS W/2 JOINTS,4869.014188499999,service,
FMORW-0120,FINGER THUMB SPLINT,268.01918325,service,
FMORW-0121,DROP BOOT SPLINT ORTHOPLAST,1110.3650145,service,
FMORW-0122,MILWAIKEE BRACE ORTHOP.- SMALL,7370.526051,service,
FMORW-0123,MAILWAIKEE BRACE ORTHOP.MEDIUM,9584.874589500001,service,
FMORW-0124,MILWAIKEE BRACE ORTHOP. -LARGE,11792.8416375,service,
FMORW-0125,"DROP FOOT SPLINT ""POLYMOPYLENE """,408.4101,service,
FMORW-0126,SOFT CERVICAL COLLAR,76.57689375,service,
FMORW-0127,ROM HINGED KNEE BRACE,740.24330625,service,
FMORW-0129,UNIVERSAL KNEE IMMOBILIZE,223.349301,service,
FMORW-0130,RIB BINDER SUPPORT,95.72114475,service,
FMORW-0131,TENNIS ELBOW SUPPORT,95.72114475,service,
FMORW-0132,SILICON HEEL,159.53516775,service,
FMORW-0133,HINGED KNEE SUPPORT,287.163324,service,
FMORW-0134,KNEE SUPPORT,159.53516775,service,
FMORW-0135,HIGH DORSO-LUMBAR SUPPORT,287.163324,service,
FMORW-0136,"MEDICAL SHOES ""FLAT FOOT""SMALL",478.6056135,service,
FMORW-0137,"MEDICAL SHOES ""FLAT FOOT""LARGE",510.51262499999996,service,
FMORW-0138,"MEDICAL SHOES ""ANTI VARUS""SML",510.51262499999996,service,
FMORW-0139,"MEDICAL SHOES ""ANTI VARUS""LARG E",542.4196364999999,service,
FMORW-0140,"MEDICAL SHOES ""STRAIGHT"" SMALL",510.51262499999996,service,
FMORW-0141,"MEDICAL SHOES ""STRAINGT"" LARGE",542.4196364999999,service,
FMORW-0142,SHOES SPECIAL ORTHO DENNIS     BROWN,408.4101,service,
FMORW-0143,SPREADER BAR/DENNIS BROWN,76.57689375,service,
FMORW-0144,RIVET TYPE SHOE PLATES,89.33976449999999,service,
FMPDS-0002,"INJECTION OF KELOID,PER SITE",70.1955135,service,
FMPDS-0003,"INJ.OF SCLEROTHERAPY FOR HAE-  MANGIOMA, TONGUE/SITE",134.0095365,service,
FMPDS-0022,LIGATION OF UMBILICAL POLYP,70.1955135,service,
FMPDS-0081,EMERGENCY P.SURGERY CONSUL.,402.02871975,service,
FMPDS-0084,PEDIATRIC SURGEON EMERGE. CALL,268.01918325,service,
FMPDT-0002,FOLLOW-UP & EXAM. & CONSULTATN NURSERY,150.49124999999998,service,
FMPDT-0003,EXCHANGE TRANSFUSION EXCLUDING BLOOD MEDICINE & INSTRUMENTS,1129.50915525,service,
FMPDT-0004,ENDOTRACHEAL INTUBATN OF CHILD INCLUDING SHORT RESPIRATION,638.1407812499999,service,
FMPDT-0005,EXAMINATN OF BABY & CHILD UPTO 4 YEARS OLD,150.49124999999998,service,
FMPDT-0006,EXAMINATION OF NEW BORN        INCLUDING SIMPLE NEURO TEST,150.49124999999998,service,
FMPDT-0008,INTRAVENOUS INFUSION MORE THAN 30 MINS. - CHILDREN 5 +,140.391027,service,
FMPDT-0009,OXYGEN TENT-UP TO 24 HRS,708.33629475,service,
FMPDT-0010,HEART MONITOR - 24 HOURS,421.17297075,service,
FMPDT-0011,INSERTION OF UMBILICAL CANNULA AND STERILE BANDAGING,357.3588375,service,
FMPDT-0012,INSERTION & INDWELLING URINE   CATH.OR GET STRL.UR SPL/CAT SP,70.1955135,service,
FMPDT-0013,URINE BAG (COLLECTOR),19.144251,service,
FMPDT-0014,PHOTOTHERAPY PER 24HRS+EYEPADS,140.391027,service,
FMPDT-0015,EAR CANAL WASH (EVACUATION OF  CERUMEN OR PUS),114.86539575,service,
FMPDT-0016,I.M. INJECTION UP TO 4 YEARS,6.38138025,service,
FMPDT-0017,I.V. INJECTION UP TO 4 YEARS,12.762870750000001,service,
FMPDT-0018,I.V. INJ. FROM 5 YEARS TO PUB- ISCENCE,31.907011500000003,service,
FMPDT-0019,COMPLETE NEURO PROFILE AND     TESTING INFANT DEVELOPMENT,497.7498645,service,
FMPDT-0020,ALLERGY SKIN TEST (PRICK TEST) 1-5 ALLERGIES,197.82366975000002,service,
FMPDT-0021,ALLERGY SKIN TEST (PRICK TEST) SIX AND MORE ALLERGIES,280.78194375000004,service,
FMPDT-0022,EARLOBE PIERCING,114.86539575,service,
FMPDT-0023,BLOOD EXTRACTN FOR LAB PURPOSE CUBITAL VN OR PERIPHERAL VN,38.288502,service,
FMPDT-0024,BLOOD EXTRACTN BY DOCTOR FOR   LAB PURPOSES FM JUGULAR VEIN,38.288502,service,
FMPDT-0026,NEBULIZER (STEAM OR MEDICATION ULTRASOUND FOR 24 HRS,114.86539575,service,
FMPDT-0027,OXYGEN APPLICATION W/ FUNNEL   FOR 24 HRS INCLUDING O2,421.17297075,service,
FMPDT-0028,HEAT CRIB FROM 1 TO 4 HRS.,38.288502,service,
FMPDT-0029,"NEURO EXAM - CONCUSSION,CONT-  USION OF CEREBRUM OR SUSP.",210.58643025000003,service,
FMPDT-0030,REANIMATION INCL. RESPIRATION  & EXTRATHOR MAN.HEART MASSAGE,848.7272115000001,service,
FMPDT-0031,ENDOTRACHEAL SUCTION MUCOUS    OR ASPIRATION INFANT OVER 3 YR,210.58643025000003,service,
FMPDT-0032,"SUCTION OF MUCOUS OR ASPIRATN  MOUTH, NOSE & PHARYNX",57.43264275,service,
FMPDT-0033,INTRACARDIAL INJECTION,172.29803850000002,service,
FMPDT-0034,PHONOCARDIOGRAPHY - CHILD OVER 4 YRS,114.86539575,service,
FMPDT-0035,DESENSITIZATION FOR 1 S.C. INJ,31.907011500000003,service,
FMPDT-0036,DRUG ADMINISTRATION,70.1955135,service,
FMPDT-0037,1 X DPT VACCINATION INCLUDING  CONSULTATION & VACCINE,140.391027,service,
FMPDT-0038,MEASLES VACCINATION INCLUDING  CONSULTATION & VACCINE,140.391027,service,
FMPDT-0039,MMR VACCINATION INCLUDING      VACCINATION CONSULT & VACCINE,140.391027,service,
FMPDT-0040,M/M VACCINATION INCLUDING      CONSULTATION AND VACCINE,140.391027,service,
FMPDT-0041,BONE MARROW ASPIRATION,708.33629475,service,
FMPDT-0042,"TINE TEST, INCLUDING PRICE OF  TEST STAMP",19.144251,service,
FMPDT-0043,GT-TEST (INTRADERMAL TB TEST),140.391027,service,
FMPDT-0044,ULTRASOUND OF ONE ORGAN-BABIES & INFANT UPTO 4 YRS,172.29803850000002,service,
FMPDT-0045,ULTRASOUND OF MORE THAN 1 ORGN CHILDREN 5 YEARS & OLDER,280.78194375000004,service,
FMPDT-0046,INHALATION WITH ULTRASOUND     NEBULIZER 1 SESSION,38.288502,service,
FMPDT-0047,TREATMENT W/ MICROWAVE 1 ORGAN 1 SESSION,70.1955135,service,
FMPDT-0048,INSERTION OF I.V. BLOOD        BLOOD PRODUCTS W/O BIO TEST,70.1955135,service,
FMPDT-0049,1 X DT VACCINATION INCLUDING   CONSULTATION & VACC,140.391027,service,
FMPDT-0050,1 X POLIO VACCINE INCLUDING    CONSULTATION & VACCINE,140.391027,service,
FMPDT-0051,R-VACCINATION (GERMAN MEASLES) INCL VACCINATION & VACCINE,140.391027,service,
FMPDT-0052,ULTRASOUND OF 1 ORGAN CHILDREN 5 YEARS AND OVER,159.53516775,service,
FMPDT-0053,ULTRASOUND OF MORE THAN 1 ORGN BABIES & INFANT TO 4 YEARS,299.92619475000004,service,
FMPDT-0054,EXAMINATION OF CHILDREN 5 YRS  AND OLDER,150.49124999999998,service,
FMPDT-0055,1 X DI-VACCINE FOR CHILDREN    INCL CONSULTATION & VACCINE,140.391027,service,
FMPDT-0056,1XDI-VACCINE FOR ADULT INCL    CONSULTATION & VACCINE,140.391027,service,
FMPDT-0057,ENDOTRACHEAL INTUBATION OF NB  & BABY INCL SHORT RESPIRATION,708.33629475,service,
FMPDT-0058,I.C. & RESPIRATION OF BABY UP  TO 3 YRS FOR 24 HRS,1410.291099,service,
FMPDT-0059,1.C. & RESPIRATION OF CHILD    OLDER THAN 4 YRS,1691.07304275,service,
FMPDT-0060,I.C. & RESPIRATION OF N.B. FOR 24 HRS & INCUBATOR,1550.6821260000002,service,
FMPDT-0061,I.C.OF NEWBORN-24HRS INCUBATOR,1480.4866125,service,
FMPDT-0062,I.C.BABY FOR 24HRS UPTO 3 YRS,1410.291099,service,
FMPDT-0063,I.C. CHILD FOR 24 HRS,1410.291099,service,
FMPDT-0064,RESPIRATION MONITOR FOR 24HRS,172.29803850000002,service,
FMPDT-0065,PHONOCARDIOGRAPHY-N.B. UPTO 3Y,210.58643025000003,service,
FMPDT-0066,TREATMENT WITH MICROWAVES MORE THAN 1 ORGAN - SESSION,140.391027,service,
FMPDT-0067,"REPEAT I.V. INFUSION N.B.BABIE INFANT, 30MIN +UP",76.57689375,service,
FMPDT-0068,REPEAT I.V. INFUSION OF FLUIDS OF CHILDREN OVER 5 YRS 30+MIN.,70.1955135,service,
FMPDT-0069,"I.V. SHORT INF.BABY & INFANT   UPTO 3YRS.,UP TO 30MIN +29ML",108.48390524999999,service,
FMPDT-0070,SCHELLONG-TEST (B.P. TEST),114.86539575,service,
FMPDT-0073,CONTINUAL MANUAL CONTROL OF    TEMP UP TO 12 HRS,70.1955135,service,
FMPDT-0074,CONT. MAN. CONTROL OF TEMP. -  UP TO 24 HRS,280.78194375000004,service,
FMPDT-0075,CONT. MAN. CONTROL OF TEMP BY  MONITOR UP TO 12 HRS,497.7498645,service,
FMPDT-0076,CONT. MAN CONTROL OF B.P. BY   MONITOR UP TO 24 HRS,497.7498645,service,
FMPDT-0077,CONT. MAN.CONTROL OF PULSE UP  TO 12 HRS,280.78194375000004,service,
FMPDT-0078,CONT.CONTROL OF PULSE BY       MONITOR UP TO 24 HRS,357.3588375,service,
FMPDT-0079,"CONT. CONTROL PULSE,ECG,RESP.  TEMP.ETC.BY MONITOR UPTO 24HRS",989.1182385000001,service,
FMPDT-0080,CHANGE OF I.V. INFUSION BOTTLE,19.144251,service,
FMPDT-0081,CHANGE OF I.V.FLUID (BLOOD OR  BLOOD PRODUCT) NEXT BOTTLE,140.391027,service,
FMPDT-0082,INJ.OF FLUID TO INFUSION SET   I.V. INJ.,19.144251,service,
FMPDT-0083,I.M.INJ.-CHILDREN OVER 5 YRS,19.144251,service,
FMPDT-0084,T-VACCINE(TETANUS)INCLUDING    CONSULTATION & VACCINE,140.391027,service,
FMPDT-0085,T-VACCINE(TETANUS)& T-ANTITOX  COMB.INCL.CONS.VACCINE SERUM,140.391027,service,
FMPDT-0086,"ALLERGY NASAL-PROVOCATION TEST EACH ALLERGN,INCL.CONTROL PTNT",140.391027,service,
FMPDT-0087,"ALLERGY INHALATION PROVOCATION TST,EACH LLGN,INCL.CRTL PTNT",172.29803850000002,service,
FMPDT-0088,I.V.SHOCK TRT(PLASMA EX.)INC.  B.P. FOR 1HR W/O MEDICATION,421.17297075,service,
FMPDT-0089,"ENDOTRACHEAL SUCCTION MUCOUS - OR ASPRN,BAABY OR INF UPTO 3YR",70.1955135,service,
FMPDT-0090,INSRT.ORO-CASTRIC NUTRIT.TUBE  INCL.FEED UPTO 34 HRS UPTO 3YR,70.1955135,service,
FMPDT-0091,INSRT.ORO-GASTRIC NUTRIT TUBE  UPTO 24HRS CHDRN OVER 3 YRS,140.391027,service,
FMPDT-0092,REANIMATION INCL.RESPIR. &     EXTRATHOR.HT.MSG./CARDIOVERTER,1129.50915525,service,
FMPDT-0093,RECTAL EXAMINATION,44.66988224999999,service,
FMPDT-0095,REMOVAL OF FOREING BODY CANAL,127.62815624999999,service,
FMPDT-0096,REDUCTION OR TRIAL ENCLAMPED   INGUINAL HERNIA W/O OPERATION,280.78194375000004,service,
FMPDT-0097,LOOSENING OF ABDOMINAL INVAGI- NATION W/O OPERATION,280.78194375000004,service,
FMPDT-0098,ENEMA,44.66988224999999,service,
FMPDT-0099,PSYCHP. CONS.INCLUDING PRNTS.  DISTURBED BEHAVIOR 1 SESSION,357.3588375,service,
FMPDT-0100,CONSULTATION OF PARENTS,150.49124999999998,service,
FMPDT-0109,STOMACH WASHING OR INDUCED     VOMITING W/ EXTRACT IPECAC.,357.3588375,service,
FMPDT-0110,INCISION OF SMALL ABSCESS,114.86539575,service,
FMPDT-0111,APPLICATION OF SMALL BANDAGE,44.66988224999999,service,
FMPDT-0112,APPLICATION OF LARGE OR COMPL- ICATED BANDAGE,70.1955135,service,
FMPDT-0113,INCISION & REMOVAL OF BLISTER  BY SMALL BURNING/SCALDING SKIN,102.102525,service,
FMPDT-0114,INCISION & REMOVAL OF BLISTER  BY LGE.BURNING/SCALDING SKIN,102.102525,service,
FMPDT-0115,APPLICATION OF SIMPLE BANDAGE  WITH SPLINT,70.1955135,service,
FMPDT-0116,APPLICATN OF LARGE COMPLICATED BANDAGE WITH SPLINT,140.391027,service,
FMPDT-0117,INCISION OF PARONCHIA (FINGER  OR TOE),57.43264275,service,
FMPDT-0118,REMOVAL OF NAIL-FINGER/TOE,57.43264275,service,
FMPDT-0119,INFILTRATION ANAESTHESIA OF 1  NERVE (FINGER OR TOE),44.66988224999999,service,
FMPDT-0120,INFILTRATION ANAESTHESIA OF    LARGE REGION,70.1955135,service,
FMPDT-0121,MEASURING OF CENTRAL VENOUS    PRES.INFANT TO 2 YRS-24HRS,210.58643025000003,service,
FMPDT-0122,MEASURING OF CENTRAL VENOUS    PRESS.-CHILD OVER 2YRS. 24HRS,280.78194375000004,service,
FMPDT-0123,APPLICATN OF JUGULAR OR SUBCLA CATHETER-BABY TO 3YRS,210.58643025000003,service,
FMPDT-0128,HEPATITIS-B VACCINATION+EXAM   CONSULTATION & VACCINE,248.87493225,service,
FMPDT-0129,SUBOCCIPITAL PUNCTURE,567.94526775,service,
FMPDT-0131,VENTRICULAR PUNCTURE,638.1407812499999,service,
FMPDT-0132,CRANIAL PUNCTURE DOR REMOVAL   OF BLOOD OR SECRETION,708.33629475,service,
FMPDT-0133,PUNCTURE OF LUNG TO REMOVE     SECRETION,51.0512625,service,
FMPDT-0134,MECONIUM TEST OF N.B.,44.66988224999999,service,
FMPDT-0135,PERSPIRATION TEST-SUSPECT      MUCOVISCIDOSIS,114.86539575,service,
FMPDT-0136,OXYGEN FOR 1 HR,31.907011500000003,service,
FMPDT-0137,OXYGEN FROM 1 TO 4 HOURS,140.391027,service,
FMPDT-0140,INTRATHECAL INJECTION OF MED.,421.17297075,service,
FMPDT-0141,I.V. INFUSION MORE THAN 30 MIN N.B. UP TO 4 YRS,70.1955135,service,
FMPDT-0142,INCUBATION/HOUR UPTO 9 INCLUD. 5 HRS,70.1955135,service,
FMPDT-0143,INCUBATOR 5 TO 24 HRS,357.3588375,service,
FMPDT-0144,CONT. CONTRL. PLSE. ECG 1-4 HR,140.391027,service,
FMPDT-0145,CONT. CNTRL.PLSE. ECG 5-12 HRS,357.3588375,service,
FMPDT-0146,CONT.CNTRL.PLSE. ECG 13-24 HRS,638.1407812499999,service,
FMPDT-0147,HEAT CRIB FROM 5 - 24 HRS.,70.1955135,service,
FMPDT-0148,OXYGEN FROM 5 TO 24 HOURS,280.78194375000004,service,
FMPDT-0149,ASSESS.OF GROWTH CLINICAL EXAM MONTHLY FOR 1 YEAR,1410.291099,service,
FMPDT-0150,CHECK UP & VACC. 1 (CLINICAL   EXAM.&ROUTINE VACC.FR.1DY-1YR.,708.33629475,service,
FMPDT-0151,CHECK UP & VACC.II (CLINICAL   EXAM.&ROUT. VACC FOR 2 YEARS,421.17297075,service,
FMPDT-0152,CHECK UP & VACC.III (CLINICAL  EXAM.&VACC. FOR 2 YEARS,989.1182385000001,service,
FMPDT-0153,MANAGEMENT OF DISEASE(CLINICAL EXAM. FOR ONE YEAR ONLY),1410.291099,service,
FMPDT-0154,COMB.FOR ASSES.OF GROWTH&MNGT. OF DISEASE &C.-UP VACC.FOR 1YR,3235.3737885,service,
FMPDT-0155,"SCHL.STUD,PAED,CLIN.DNT,OPT,   CBC, STOOL & URINE ANALYSIS",357.3588375,service,
FMPDT-0156,PRELIMENARY INVESTIGATIONS,140.391027,service,
FMPDT-0157,PULSE OXIMTER  1 - 4 HOURS,140.391027,service,
FMPDT-0158,PULSE OXIMETER  4  - 12 HOURS,210.58643025000003,service,
FMPDT-0159,PULSE OXIMETER 12 - 24 HOURS,357.3588375,service,
FMPDT-0160,USE OF CORD CLIPPER,31.907011500000003,service,
FMPDT-0161,PDT SPECIAL NURSE MIN. 12 HRS.,140.391027,service,
FMPDT-0162,PDT SPECIAL NURSE FOR 24 HRS.,280.78194375000004,service,
FMPDT-0163,USE OF DINAMAP B/P PEDIATRIC,31.907011500000003,service,
FMPDT-0166,STEAM INHALATION - VIRAL GROUP,51.0512625,service,
FMPDT-0167,C.P. PROGRAM (PACKAGE DEAL),2680.1912812499995,service,
FMPDT-0168,TYLENOL 100MG SUPPOSITORY,6.38138025,service,
FMPDT-0169,TYLENO01 200MG SUPPOSITORY,6.38138025,service,
FMPDT-0170,TYLENOL 350MG SUPPOSITORY,6.38138025,service,
FMPDT-0172,GROWTH HORMONE TEST,127.62815624999999,service,
FMPDT-0173,GLUCOSTRIP,6.38138025,service,
FMPDT-0174,PRIMPERAN INJECTION,7.657744500000001,service,
FMPDT-0175,OLACADRON INJECTION,22.97312325,service,
FMPDT-0176,SOLUMEDROL INJECTION,31.907011500000003,service,
FMPDT-0177,JAUNTICE METER,12.762870750000001,service,
FMPDT-0178,DEPO-MEDROL 4Omg/ml,25.52563125,service,
FMPDT-0179,SULU-CORTEF 100mg,25.52563125,service,
FMPDT-0180,GLYCERIN INFANT SUPP.,6.38138025,service,
FMPDT-0181,SPIROMETRY,127.62815624999999,service,
FMPDT-0182,SPIROMETRY B D,191.4422895,service,
FMPDT-0183,DIAZEPAM SUPPOSITORY,63.81413325,service,
FMPDT-9998,MEDICAL SUPERVISION,150.49124999999998,service,
FMPDT-9999,USE OF FACILITIES (R & B),204.20505,service,
FMPDTC0004,STRESS/TRANOESPHAGEAL ECHO,1531.537875,service,
FMPDTO0002,NEBULIZER WITH VENTOLIN,114.86539575,service,
FMPDTO0003,COLD COMPRESS (PLAIN),70.1955135,service,
