Code,Name,Gross Price
FMDNTS0090,SURGICAL EXCISION OF MALIGNANT TUMOUR LARGE,11039.6
FMDNTS0091,STICHES FOR SUPERFICIAL WOUND,872.3
FMDNTS0092,STICHES FOR DEEP WOUND,1738
FMDNTS0093,REMOVAL OF FOREIGN BODY SUPER.,872.3
FMDNTS0094,REMOVAL OF FOREIGN BODY DEEP,1580.7
FMDNTS0095,REMOVAL OF PLATE OR WIRES ANT.,872.3
FMDNTS0096,REMOVAL OF PLATE / WIRE MIDDLE,1580.7
FMDNTS0097,REMOVAL OF PLATE OR WIRE POST.,2367.2
FMDNTS0098,REPAIR OF LACERATION UPPER OR LOWER LIP (MILD),2367.2
FMDNTS0099,REPAIR OF LACERATION UPPER OR LOWER LIP (MODERATE),3153.7
FMDNTS0100,REPAIR OF LACERATION UPPER OR LOWER LIP (SEVERE),4733.3
FMDNTS0101,REPAIR OF LACERATION OF ORAL MUCOSA (MILD),2367.2
FMDNTS0102,REPAIR OF LACERATION ORAL MUCOSA (MODERATE),3153.7
FMDNTS0103,REPAIR OF LACERATION ORAL MUCOSA (SEVERE),4733.3
FMDNTS0104,DENTO ALVEOLAR FRACTURE,2367.2
FMDNTS0105,SIMPLE FRACTURE,3468.3
FMDNTS0106,COMPOUND FRACTURE,4347.2
FMDNTS0107,COMPLEX FRACTURE,6077.5
FMDNTS0108,COMMINUTED FRACTURE,6306.3
FMDNTS0109,MULTIPLE FRACTURE,7887
FMDNTS0110,ARCH BAR MAX. OR MAND.,1580.7
FMDNTS0111,INTER MAX. ELASTIC TRACTION,2367.2
FMDNTS0112,INTER MAX. FIXATION,1738
FMDNTS0113,INTER DENTAL WIRING HALF JAW,1580.7
FMDNTS0114,INTER DENTAL WIRING ONE JAW,3153.7
FMDNTS0115,CLOSED REDUCTION,2367.2
FMDNTS0116,OPEN REDUCTION INTRA-ORAL ANT.,3153.7
FMDNTS0117,OPEN REDUCTION INTRA-ORAL POST,4733.3
FMDNTS0118,TRANS OSSIUS WIRING,794.2
FMDNTS0119,OPEN REDUCTION EXTRA-ORAL MILD,4733.3
FMDNTS0120,OPEN REDUCTION EXTRA-ORAL MOD.,6306.3
FMDNTS0121,OPEN REDUC. EXTRA-ORAL SEVERE,7887
FMDNTS0125,STITCHES REMOVAL (SMALL),143
FMDNTS0126,STITCHES REMOVAL (MEDIUM),214.5
FMDNTS0127,STITCHES REMOVAL (LARGE),286
FMDNTS0128,EXCISION OF TONGUE (LOCALIZED),1430
FMDNTS0129,EXCISION OF TONGUE (PARTIAL),3468.3
FMDNTS0130,HEMIGLOSSECTOMY,5212.9
FMDNTS0131,TOTAL GLOSSECTOMY,8680.1
FMDNTS0132,SCAR CORRECTION (SMALL),1738
FMDNTS0133,SCAR CORRECTION (MODERATE),3468.3
FMDNTS0134,SCAR CORRECTION (LARGE),5212.9
FMDNTS0135,EXCISION OF LARGE KELOID FACE,5005
FMDNTS0139,TRANSPOSITION FLAP (SMALL),6077.5
FMDNTS0140,TRANSPOSITION FLAP (MODERATE),6943.2
FMDNTS0141,TRANSPOSITION FLAP (LARGE),8680.1
FMDNTS0142,CLEFT LIP UNILATERAL INCOMPLET,3468.3
FMDNTS0143,CLEFT LIP UNILATERAL COMPLETE,4347.2
FMDNTS0144,CLEFT LIP BILATERAL INCOMPLETE,5212.9
FMDNTS0145,CLEFT LIP BILATERAL COMPLETE,6943.2
FMDNTS0146,REPAIR OF 2ND CLEFT LIP,8680.1
FMDNTS0147,CLEFT UVULES,3468.3
FMDNTS0148,CLEFT PALATE ISOLATED,5212.9
FMDNTS0149,CLEFT PALATE (SOFT & HARD),6943.2
FMDNTS0150,REPAIR SECONDARY CLEFT PALATE,8680.1
FMDNTS0151,PHARYNGOPLASTY,6943.2
FMDNTS0152,SEPTOPLASTY,4733.3
FMDNTS0153,PARTIAL RHINOPLASTY,5519.8
FMDNTS0154,RHINOSEPTOPLASTY,6306.3
FMDNTS0155,REVISION OF SEPTOPLASTY,6306.3
FMDNTS0156,REVISION OF RHINOPLASTY,7100.5
FMDNTS0157,REVISION OF RHINOSEPTOPLASTY,7887
FMDNTS0158,COMPLETE RHINOPLASTY,7887
FMDNTS0159,NASAL BONE DEFORMITY,7887
FMDNTS0161,CHIN CORRECTION (MILD),5212.9
FMDNTS0162,CHIN CORRECTION (MODERATE),6306.3
FMDNTS0163,CHIN CORRECTION (SEVERE),7887
FMDNTS0164,CHIN AUGMENTATION (SMALL),3468.3
FMDNTS0165,CHIN AUGMENTATION (MEDIUM),5212.9
FMDNTS0166,CHIN AUGMENTATION (LARGE),6943.2
FMDNTS0167,OSTEOTOMY BODY MANDIBLE (I/O),6943.2
FMDNTS0168,OSTEOTOMY BODY MANDIBLE (E/O),7815.5
FMDNTS0169,OSTEOTOMY SAGITTAL INTRA-ORAL,8680.1
FMDNTS0170,OSTEOTOMY SEGMENTAL MANDIBLE,8680.1
FMDNTS0171,OSTEOTOMY IN THE CONDYLAR NECK,6943.2
FMDNTS0172,OSTEOTOMY VERTICAL RAMUS,8680.1
FMDNTS0173,CONDYLECTOMY,8680.1
FMDNTS0174,CRONOIDECTOMY,4347.2
FMDNTS0175,OSTEOTOMY MAXILLA (LOCALIZED),6943.2
FMDNTS0176,OSTEOTOMY MAXILLA SEGMENTAL,7815.5
FMDNTS0177,OSTEOTOMY MAXILLA TOTAL,8680.1
FMDNTS0184,INSERTION OF IMPLANT,1738
FMDNTS0185,T. IMPLANT ANT. (L),1738
FMDNTS0186,T. IMPLANT ANT. (G),2602.6
FMDNTS0187,IMMEDIATE T IMPLANT ANT. (L),3125.1
FMDNTS0188,IMMEDIATE T IMPLANT ANT.(G),3468.3
FMDNTS0189,T. IMPLANT POST (L),2087.8
FMDNTS0190,T IMPLANT PIRT (G),2953.5
FMDNTS0191,IMMEDIATE T IMPLANT ANT. (L),3468.3
FMDNTS0192,IMMEDIATE T IMPLANT ANT. (G),3989.7
FMDNTS0193,REMOVAL OF T IMPLANT,522.5
FMDNTS0194,INSERTION OF I.M.Z. IMPLANT FIRST STAGE,1738
FMDNTS0195,INSERTION OF I.M.Z. IMPLANT 2ND STAGE,350.9
FMDNTS0196,I.M.Z. IMPLANT TIT.L 1ST STAGE,2602.6
FMDNTS0197,I.M.Z. IMPLANT TIT.L 2ND STAGE,872.3
FMDNTS0198,I.M.Z. IMPLANT H.A.L 1ST STAGE,3468.3
FMDNTS0199,I.M.Z. IMPLANT H.A.L 2ND STAGE,872.3
FMDNTS0200,I.M.Z. IMPLANT TIT.G 1ST STAGE,1223.2
FMDNTS0201,I.M.Z. IMPLANT TIT.G 2ND STAGE,522.5
FMDNTS0202,I.M.Z. IMPLANT H.A.G 1ST STAGE,1738
FMDNTS0203,I.M.Z. IMPLANT H.A.G 2ND STAGE,872.3
FMDNTS0204,REMOVAL OF I.M.Z. IMPLANT,522.5
FMDNTS0205,INSERTION OF T.P.S. IMPLANT,872.3
FMDNTS0206,T.P.S. IMPLANT 2,1738
FMDNTS0207,T.P.S. IMPLANT 3,2602.6
FMDNTS0208,T.P.S. IMPLANT 4,3468.3
FMDNTS0209,SUBPERIOSTEAL IMPLANT COMPLETE 1ST STAGE,872.3
FMDNTS0210,SUBPERIOSTEAL IMPLANT COMPLETE 2ND STAGE,350.9
FMDNTS0211,SUBPERIOSTEAL IMPLANT PARTIAL 1ST STAGEB 1/2 JAW,350.9
FMDNTS0212,SUBPERIOSTEAL IMPLANT PARTIAL 2ND STAGE 1/2 JAW,179.3
FMDNTS0213,SUBPERIOSTEAL IMPLANT PARTIAL 1ST STAGE,522.5
FMDNTS0214,SUBPERIOSTEAL IMPLANT PARTIAL 2ND STAGE,179.3
FMDNTS0215,REMOVAL OF SUBPERIOSTEAL - IMPLANT - COMPLETE,522.5
FMDNTS0216,REMOVAL OF SUBPERIOSTEAL - IMPLANT - PARTIAL,350.9
FMDNTS0217,INSERTION OF LINKOW ANT.,350.9
FMDNTS0218,INSERTION OF LINKOW - POST,872.3
FMDNTS0219,REMOVAL OF LINKOW - ANT.\,265.1
FMDNTS0220,REMOVAL OF LINKOW - POST,522.5
FMDNTS0221,LINKOW WITH 1 PFOSTEN,1738
FMDNTS0222,LINKOW 10 WITH 1 PFOSTEN,2602.6
FMDNTS0223,LINKOW WITH 2 PFOSTEN,3468.3
FMDNTS0224,LINKOW 10 WITH 2 PFOSTEN,4347.2
FMDNTS0233,MANIPULATION OF TMJ DISLOCATION,1051.6
FMDNTS0234,TRNASPLANTATION W/ LARGE FLAB,2602.6
FMDNTS0235,REIMPLANTATION W/ WIRE FIXATN,1738
FMDNTS0244,DOUBLE FRACTURE OF MANDIBLE,14300
FMDNTS0245,IMPACTED 3RD MOLAR MOD. CASE,2602.6
FMDNTS0246,IMPACTED 3RD MOLAR SEVERE CASE,3468.3
FMDNTS0247,Excision of Cystic Tumor indemandable,5720
FMDNTS0257,SINUS LEFT WITH AUGMENTATION,4290
FMDNTS0262,MANDIBULAR SURGERY,2145
FMDNTS0266,IMPACTED 3RD MOLAR SEVERE CASE X2,6935.5
FMDNTS0267,IMPACTED 3RD MOLAR SEVERE CASE X3,10403.8
FMDNTS0268,IMPACTED 3RD MOLAR SEVERE CASE X4,13871
FMDNTS0269,IMPACTED 3RD MOLAR MILD CASE X2,3929.2
FMDNTS0270,IMPACTED 3RD MOLAR MILD CASE X3,5894.9
FMDNTS0271,IMPACTED 3RD MOLAR MILD CASE X4,7859.5
FMDNTS0272,REMOVAL OF PLATE POST X2,5339.4
FMDNTS0273,REMOVAL OF PLATE POST X3,8009.1
FMDNTS0274,REMOVAL OF PLATE POST X4,10678.8
FMDNTS0275,REMOVAL OF PLATE OF WIRE MIDDLE X2,3564
FMDNTS0276,EXPLORATION OF WOUND & EVACUATION OF SMALL HEMATOMA,715
FMDNTS0278,SURGICAL REMOVAL OF EMBEDED SUPER NUMERARY TOOTH,1430
FMDNTS0279,MAXILLARY SINUS CURRETAGE,2145
FMDNTS0283,BIOPSY OF SOFT TISSUE-MEDIUM,794.2
FMDNTS0284,ENUCLEATION OF INFECTED DENTEGERIOUS CYST AROUND 3RD MOLAR,3718
FMDNTS0285,ENUCLEATION OF INFECTED DENTEGERIOUS CYST AROUND 3RD MOLARX2,7436
FMDNTS0286,ENUCLEATION OF INFECTED DENTEGERIOUS CYST AROUND 3RD MOLARX3,11154
FMDNTS0287,ENUCLEATION OF INFECTED DENTEGERIOUS CYST AROUND 3RD MOLARX4,14872
FMDNTS0290,REMOVAL OF REMAINING ROOT X8,11440
FMDNTS0291,SURGICAL REMOVAL OF REMAINING ROOT X5,5005
FMDNTS0294,NORMAL EXT. UPPER 3RD MOLAR X2,1043.9
FMDNTS0302,COMMINUTED FRACTURE ZYGOMA (ORIF) 3 POINT FIXATION,13442
FMDNTS0303,COMMINUTED FRACTURE ZYGOMATIC ARCH (ORIF) EXTENDED PERIA APP,9295
FMDNTS0304,ENUCLEATION AND CURRETTAGE OF LARGE KERATOCYST,12870
FMDNTS0305,CLOSED REDUCTION OF TMJ FRACTURE,3575
FMDNTS0309,COMANDO OPERATION WITH MICROVASCULAR FREE FLAB,50050
FMDNTS0310,MAJOR THROMBECTOMY IJV,11440
FMDNTS0311,TRANSECTION & REANASTOMASIS OF IJV,14300
FMDNTS0312,MARGINAL MANDIBULAR RESECTION,10010
FMDNTS0314,EXCISION OF CALCIFIED MUSCLE TOGETHER WITH CORONOIDECTOMY,24024
FMDNTS0315,ORIF OF BIA LATERAL SUB CONDYLAR FRACTURE,29458
FMDNTS0316,INTER MAXILLARY FIXATION,5720
FMDNTS0317,CLOSED REDUCTION OF BILATERAL SUBCONDYLAR FRACTURE,11440
FMDNTS0318,ORIF OF PARASYMPHYSIS FRACTURE,11440
FMDNTS0319,THROUGH AND THROUGH LACERATED WOUND LOWER LIP,5720
FMDNTS0320,FIXATION OF DENTOALVEOLAR FRACTURE UPPER & LOWER JOINT,8580
FMDNTS0321,DEGLOVERING INJURY UPPER GUM DEBRIDEMENT & SUTURE OF WOUND,8580
FMDNTS0324,SUBTOTAL MAXILLECTOMY FOR MALIGNANT TUMOR W/ INTRAORAL SKIN,14300
FMDNTS0326,EXCISION OF CHECK MALIGNANT TUMOUR W/ MODIFIED FUCTIONAL NE,85800
FMDNTS0327,OPEN REDUCTION + INT. FIXATION FOR MANDIBLE & MAXILLA + MMF,21450
FMENDE0023,INSERTION OF GASTRIC BALLOON FOR WEIGHT REDUCTION,6306.3
FMENDE0024,ENDOSCOPIC POLYPECTOMY,751.3
FMENDE0028,BALLOON DILATATION OF GI STRICTURE,1580.7
FMENDE0029,BOUGIE DILATATION OF GI STRICTURE,1580.7
FMENDE0030,IMPLANTATION OF PLASTIC STENT,2367.2
FMENDE0031,IMPLANTATION OF EXPANDABLE STENT,1501.5
FMENDE0032,ENDOSCOPIC PAPILLOTOMY,794.2
FMENDE0034,E. STONE EXTRACTION 1 STONE,794.2
FMENDE0035,E. STONE EXTRACTION 2-5 STONES,2367.2
FMENDE0036,E. STONE EXTRACTION 5 OR MORE STONES,3946.8
FMENDE0049,INCISION OF PERIANAL THROMB0- SIS,400.4
FMENDE0052,BILIARY/PANCREATIC STRICTURE DILATATION,1501.5
FMENDE0053,VARICEAL LIGATION 5 BANDS BANDS OR LESS,1501.5
FMENDE0054,VARICEAL LIGATION > 5 BAND,2252.8
FMENDE0061,ACHALASIA DILATATION SESSION,7150
FMENT-0020,CHANGE OF TRACHEOSTOMY TUBA,422.4
FMENT-0021,CONTROL OF EPISTAXIS by Anterior Nasal Packing,522.5
FMENT-0022,CONTROL OF EPISTAXIS by Posterior Nasal Packing,715
FMENT-0023,CONTROL OF EPISTAXIS BY ELECT. CAUTERIZATION - BILATERAL,522.5
FMENT-0036,DEVICE OF SENSO-HEARING DEVICE,6199.6
FMENT-0138,RADIO FREQ. APPL. TO THE PALAT E,2860
FMENTD0003,OESOPHAGOSCOPY FOR F.B.REMOVAL,2488.2
FMENTD0004,BRONCHOSCOPY FOR F.B. REMOVAL FORM TRACHEA,4147
FMENTD0007,TRIPLE ENDOSCOPY (E-B-L),4969.8
FMENTD0008,TRIPLE ENDOSCOPY & BIOPSY,5799.2
FMENTD0009,LASER BIOSY ANY ORGAN,3317.6
FMENTE0023,SIMPLE MYRINGO PLASTY,2252.8
FMENTE2007,EXCISION OF PRE-AURICULAR CYST,4147
FMENTE2008,EXCISION OF PRE-AURICULAR - SINUS,4147
FMENTE2009,EXCISION OF PRE-AURICULAR - REMNANT,4147
FMENTE2012,EXCISION OF KELOID,1658.8
FMENTE2013,SURGICAL CORRECTN OF PROMINENT EARS,6620.9
FMENTE2014,PARTIAL EXCISION & RECONSRUCTN OF THE PINNA,4147
FMENTE2015,AMPUTATION OF EXTERNAL EAR,5799.2
FMENTE3003,TREATMENT OF OTOMYCOSIS-UNILAT,257.4
FMENTE3004,TREATMENT OF OTOMYCOSIS-BILAT.,422.4
FMENTE3006,INCISION OF ABSCESS OF EXTERNL EAR CANAL,336.6
FMENTE3013,MIC. EXCISION OF EXOSTOSIS,4147
FMENTE3014,RECONSTRUCTION OF EXTERNAL EAR EAR STENOSIS,4147
FMENTE4001,MYRINGOTOMY - UNILATERAL,672.1
FMENTE4002,MYRINGOTOMY - BILATERAL,1329.9
FMENTE4003,MYRINGOTOMY ANS ASPIRATION OF MIDDLE EAR FLUID - UNILATERAL,837.1
FMENTE4004,MYRINGOTOMY AND ASPIRATION OF MIDDLE EAR FLUID,1658.8
FMENTE4005,MYRINGOTOMY & GROMMET-UNILAT.,1329.9
FMENTE4006,MYRINGOTOMY & GROMMET-BILAT.,1995.4
FMENTE4009,MIDDLE EAR OSSICULOPLASSTY HEARING,5799.2
FMENTE4011,CORTICAL MASTOIDECTOMY,6620.9
FMENTE4012,CLOSURE OF MASTOID FISTULA,6620.9
FMENTE4013,MASTOIDECTOMY - RADICAL,3575
FMENTE4014,MASTOIDECTOMY - REVISION,9109.1
FMENTE4015,MASTOID - TYMPANOPLASTY,8279.7
FMENTE4016,TYMPANOPLASTY - TYPE I (MYRINGOPLASTY),5770.6
FMENTE4017,TYMPANOPLASTY - TYPE II,7407.4
FMENTE4018,TYMPANOPLASTY - TYPE III,5799.2
FMENTE4019,TYMPANOPLASTY - TYPE IV,6620.9
FMENTE4020,TYMPANOPLASTY - TYPE V,7458
FMENTE4021,REVISION TYMPANOPLASTY,9109.1
FMENTE4022,STAPEDECTOMY,7407.4
FMENTE4023,REVISION STAPEDECTOMY,9946.2
FMENTE4024,MYRINGOTOMY AD ASP. OF FLUID BEHIND TYMPANIC MEMBRANE UNIL.,672.1
FMENTE4025,MYRINGOTOMY & ASP. OF FLUIDS BEHIND TYMPANIC MEMBRANE-BILAT,1329.9
FMENTE5001,LABYRINTHECTOMY,4969.8
FMENTE5002,DECOMPRESSION OF TEMPORAL PORTION OF THE 7TH NERVE,9946.2
FMENTE6025,LASER STAPEDECTOMY,9109.1
FMENTE6026,COCHLEAR IMPLANT SURGERY,18225.9
FMENTE6027,CREATING A MAP FOR COCHLEAR IMPLANT,715
FMENTE6028,REVISING A MAP FOR COCHLEAR IMPLANT,429
FMENTG0002,TRANSFER OF SKIN FLAP,1201.2
FMENTK0001,TRACHEOTOMY,5405.4
FMENTK0002,CHANGE OF TRACHEOSTOMY TUBA,422.4
FMENTK0003,EXCISION OF THYROGLOSSAL CYST,3317.6
FMENTK0004,CERVICAL NODE BIOPSY,1658.8
FMENTK0005,EXCISION OF SUBMANDIBULAR - SALIVARY GLAND,4969.8
FMENTK0007,SUB-TOTAL THYROIDECTOMY,7865
FMENTK0008,CLOSURE OF TRACHEOSTOMY,500.5
FMENTK0009,PARTIAL THYROIDECTOMY,3954.5
FMENTL0004,MICROLARYNGO SURGERY,2488.2
FMENTL0005,SURGERY OF VOCAL CORDS,4969.8
FMENTL0006,EXCISION OF VOCAL CORDS MICRO- SURGERY,4147
FMENTL0007,MICROSCOPIC SURGERY OF CORAL - PARALYSIS,5799.2
FMENTL0008,OPEN SURGERY FOR CORAL PARALYSIS,4969.8
FMENTL0009,EXCISION OF LARYNGOCELE,4969.8
FMENTL0010,EXCISION OF PHARYNGEAL POUCH,4147
FMENTL0012,SURGERY FOR CA. OF LARYNX - PARTIAL,8279.7
FMENTL0013,SURGERY FOR CA.LARYNX - TOTAL,8279.7
FMENTL0016,THYROPLASTY,4969.8
FMENTL0018,LASER MIRCOSURGERY OF LARYNX FROM THE BENIGN TUMOUR,5405.4
FMENTL0019,LASER MICROSURGERY OF THE LARY FOR MALIGNANT TUMOUR,7286.4
FMENTL0020,LASER BIOPSY OF THE LARYNX,3654.2
FMENTL0021,LASER ARETENOIDECTOMY,7407.4
FMENTM0001,CONDYLECTOMY,3153.7
FMENTN0002,EXCISION OF LIMITED TUMOUR OF EXTERNAL NOSE & NASAL RECONST.,5799.2
FMENTN0003,NASOVESTIBULAR CYST,3317.6
FMENTN2002,RHINOLITH EXTRACTION,2488.2
FMENTN2003,CLOSED REDUCTN OF NASAL FRACT.,1658.8
FMENTN2004,REDUCTION OF NASAL FRACTURE - OPEN,3317.6
FMENTN2005,INCISION & DRAINAGE OF SEPTAL HEMATOMA,1001
FMENTN2006,INCISION & DRAINAGE OF SEPTAL ABSCESS,1329.9
FMENTN2008,CONTROL OF EPISTAXIS BY ANT. & POSTERIOR NASAL PACKING,1658.8
FMENTN2014,CAUTERY - SUBMUCOSAL DIATHERMY OF THE TURBINATE - UNILATERAL,500.5
FMENTN2015,CAUTERY - SUBMUCOSAL DIATHERMY OFTHE TURBINATE - BILATERAL,837.1
FMENTN2016,TURBINECTOMY LATERAL FRACTURE UNILATERAL,837.1
FMENTN2017,TURBINECTOMY LATERAL FRACTURE BILATERAL,1329.9
FMENTN2018,TURBINECTOMY-CRYOSURGERY-UNILA,672.1
FMENTN2019,TURBINECTOMY-CRYOSURGERY-BILAT,1166
FMENTN2020,TURBINECTOMY-PARTIAL EXCISION- UNILATERAL,1995.4
FMENTN2021,TURBINECTOMY-PARTIAL EXCISION BILATERAL,2653.2
FMENTN2022,TURBINECTOMY - TOTAL,3317.6
FMENTN2023,OTHER TURBINECTOMIES (MIDDLE- TURBINECTOMY),1995.4
FMENTN2024,PERNASAL REMOVAL OF ALLERGIC POLYP - UNILATERAL,1995.4
FMENTN2025,PERNASAL REMOVAL OF ALLERGIC POLYP - BILATERAL,2488.2
FMENTN2026,PERNASAL REMOVAL OF POLYPI - INFLAMMATORY - UNILATERAL,2488.2
FMENTN2027,PERNASAL REMOVAL OF POLYPI - INFLAMMATORY - BILATERAL,3317.6
FMENTN2028,PERNASAL REMOVAL OF POLYPI - HAEMORRHAGIC,2488.2
FMENTN2029,PERNASAL REMOVAL OF POLYPI - MALIGNANT,2488.2
FMENTN2030,ANTROCHOANAL POLYPECTOMY WITH CALDWELL - LUC,4969.8
FMENTN2031,ANTROCHOANAL POLYPECTOMY WITH- OUT CALDWELL LUC,1995.4
FMENTN2032,NASAL ADHESIONS-UNILATERAL,1658.8
FMENTN2033,NASAL ADHESIONS - BILATERAL,2488.2
FMENTN2036,SILASTIC IMPLANTATION ATROFIC RHINITIS,4969.8
FMENTN2037,REPAIR OF CHOANAL ATRESIA-UNIL,4147
FMENTN2038,REPAIR OF CHOANAL ATRESIA-BILA,6620.9
FMENTN2039,NOSE RECONSTRUCTION-RHINOPLAST,6620.9
FMENTN2040,LIMITED RHINOPLASTY,4147
FMENTN2041,AUGMENTATION RHINOPLASTY,4147
FMENTN2042,REVISION OF RHINOPLASTY,6620.9
FMENTN2043,RHINOSEPTOPLASTY,6620.9
FMENTN2044,REVISION RHINOSEPTOPLASTY,8279.7
FMENTN2045,SEPTOPLASTY,3403.4
FMENTN2046,REVISION SEPTOPLASTY,5799.2
FMENTN2047,SUBMUCOUS RESECTION OF SEPTUM,3317.6
FMENTN2048,REPAIR OF SEPTAL PERFORATION,4969.8
FMENTN2050,SURGERY OFTUMOUR OF NASAL - CAVITY - BENIGN,4147
FMENTN2051,SURGERY OF TUMOUR OF NASAL - CAVITY - MALIGNANT,6620.9
FMENTN2052,SURGERY OF TUMOUR OF NASAL - SEPTUM - BENIGN,4147
FMENTN2053,SURGERY OF TUMOUR OF NASAL - SEPTUM - MALIGNANT,6620.9
FMENTN2056,LASER APPLIC.TO INT.TURBINATES (UNILATERAL),2488.2
FMENTN2057,LASER APPLIC.TO INFER.TURBINA- TES (BILATERAL),3317.6
FMENTN2061,TRANS-NASAL HYPOPHYSECTOMY,14579.4
FMENTN2062,NASAL SINUSCOPY,128.7
FMENTN2065,INCISSION OF NASAL ABSCESS,336.6
FMENTN2068,CLOSURE OF ORO-NASAL FISTULA,1895.3
FMENTN2069,CONTROL OF EPISTAXIS BY ELECT. CAUTERIZATION - UNILATERAL,350.9
FMENTN2070,CONTROL OF EPISTAXIS BY ELECT. CAUTERIZATION( BILATERAL),522.5
FMENTO0004,REPAIR OF PARTIAL CLEFT PALATE (SOFT PAL. & UVULA),3317.6
FMENTO0005,PARTIAL EXCISION OF PALATE (SOFT PALATE),1658.8
FMENTO0006,BONY TUMOURS OF THE PALATE,4147
FMENTO0007,UVULECTOMY,1115.4
FMENTO0008,FRENOTOMY,1329.9
FMENTO0013,MARSIPULIZATION OF RANULA,2488.2
FMENTO0015,LASER UVULECTOMY,1895.3
FMENTO0016,LASER EXCISSION OF MALIGNANT TUMOUR OF THE TONGUE,6620.9
FMENTO0017,SUPERFICIAL PAROTIDECTOMY,5720
FMENTO0018,SUBMANDIBULAR SAILADERECTOMY,3654.2
FMENTO0019,GLOSSOPLASTY,3954.5
FMENTP0002,NASOPHARYNGEAL EXAM. & BIOPSY,1658.8
FMENTP0003,ADENOIDECTOMY,1166
FMENTP0004,REVISION ADENOIDECTOMY,1995.4
FMENTP0005,ADENOTONSILLECTOMY,1929.4
FMENTP0006,CONTROL OF HAEMORRHAGE AFTER - ADENOIDECTOMY (IN SGH),422.4
FMENTP0007,CONTROL OF HAEMORRHAGE AFTER - ADENOIDECTOMY (OUTSIDE),1494.9
FMENTP2003,INCISION & DRAINAGE OF TONSIL- LAR ABSCESS,422.4
FMENTP2004,INCISION & DRAINAGE OF PERIT- ONSILLAR ABSCESS,422.4
FMENTP2005,INCISION & DRAINAGE OF RETRO- PHARYNGEAL ABSCESS,1658.8
FMENTP2006,INCISION & DRAINAGE OF PARA- PHARYNGEAL ABSCESS,3317.6
FMENTP2007,TONSILLECTOMY UNDER 12 YEARS,1215.5
FMENTP2008,TONSILLECTOMY - 12 YEAR & OVER,1215.5
FMENTP2010,EXCISION OF TONSILAR TAG,1658.8
FMENTP2012,CONTROL OF HAEMORRHAGE AFTER- TONSILLECTOMY - REACTIONARY,500.5
FMENTP2013,CONTROL OF HAEMORRHAGE AFTER- TONSILLECTOMY 2NDARY (IN SGH),837.1
FMENTP2014,CONTROL OF HAEMORRHAGE AFTER - TONSILLECTOMY-2NDARY (OUTSIDE),2488.2
FMENTP2015,ORAL BIOPSY,500.5
FMENTP2017,EXCISION OF VALLECULAR CYST,3317.6
FMENTP2018,PALATOPHARYNGOPLASTY,6620.9
FMENTP3002,HYPOPHARYNGOSCOPY UNDER G.A.,1658.8
FMENTP3005,LASER TONSILLECTOMY,2488.2
FMENTP3006,LASER PALATOPLASTY,8279.7
FMENTP3007,LASER EXCISSION OF BENIGN TUM. OF THE PHARYNX,4147
FMENTP3008,CRICO-PHARYNGEAL MYOTOMY,5470.3
FMENTP3009,LASER EXCISSION OR LINGUAL,3153.7
FMENTP3010,EXCISION OF ELONGATED STYLOID PROCESS,2209.9
FMENTP3011,LASER ASSISTED UVULOPALATOPLAS TY W/O TONSILECTOMY (LAUP),4290
FMENTP3012,LASER ASSISTED UVULOPALATOPLAS TY WITH TONSILECTOMY,5005
FMENTP3016,C P A P,2574
FMENTR0001,RADIO FREQENCY APPLIACATION TO INFERIOR TURBINATES (UNILATERA,2145
FMENTR0002,RADIO FREQUENCY APPLICATION TO INFERIOR TURBINATES (BILATERAL,2860
FMENTR0003,RADIO FREQUENCY APPLICATION TO THE PALATE,2860
FMENTR0004,RADIO FREQUENCY APPLICATION TO THE TONGUE,2860
FMENTR0005,RADIO FREQUENCY APPLICATION TO THE INFERIOR TURBINATES AND P,4290
FMENTR0006,RADIO FREQUENCY APPLICATION TO THE INFERIOR TURBINATES AND PA,4290
FMENTR0007,RADIO FREQUENCY APPLICATION IN FERIOR TURB. TONGUE AND PALATE,5720
FMENTR0008,RADIO FREQUENCY APPLICATION TO THE PALATE AND TONGUE,4290
FMENTR0009,REPAIR OF SOFT PALATE UNDER G/A,2860
FMENTS0003,INTRANASAL ANTROSTOMY-BILAT.,3403.4
FMENTS0004,INTRANASAL ANTROSTOMY -UNILAT.,1166
FMENTS0005,ANTRAL SINUSCOPY - UNILATERAL,1166
FMENTS0006,ANTRAL SINUSCOPY - BILATERAL,1995.4
FMENTS0007,EXCISION OF LESION MAXILLARY SINUS BY SINUSCOPY,1658.8
FMENTS0008,EXCISN OF LESION OF MAXILLARY SINUS BY EXT. AX. ANTROTOMY,1995.4
FMENTS0010,TRANSANTRAL APPROACH FOR CORR- ECTION BLOW-OUT FRACT. ORBIT,4147
FMENTS0011,BIOPSY OF MAXILLIARY SINUS,1658.8
FMENTS0012,RADICAL MAXILLECTOMY,9946.2
FMENTS0013,REPAIR OF ORO-ANTRAL FISTULA,4969.8
FMENTS0015,TRANSNASAL ETHMOIDECTOMY,4147
FMENTS0016,TREPHINE OF THE FRONTAL SINUS,1658.8
FMENTS0018,BONY TUMOURS OF NASAL SINUSES- BENIGN,6620.9
FMENTS0019,BONY TUMPURS OF NASAL SINUSES- MALIGNANT,9946.2
FMENTS0022,FUNCTIONAL ENDOSCOPIC SINUS SURGERY UNILATERAL,3003
