PACKAGE CODE ,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,TCS /TOTAL CARE SAUDI
9021004,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH TRANSBRONCHIAL LUNG BIOPSY UNDER FLUOROSCOPY WITHOUT HISTOPATHOLOGY  TEST,6764.0
9021005,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH TRANSBRONCHIAL NEEDLE ASPIRATE OF PERIPHERAL PULMONARY MASSES GUIDED BY FLOROSCOPY,8360.0
9021006,PULMONOLOGY,BRONCHIAL,THERAPEUTIC BRONCHOSCOPY,6764.0
9021007,PULMONOLOGY,BRONCHIAL,THORACOSCOPY,20187.5
9021008,PULMONOLOGY,BRONCHIAL,VIDEO ASSISTED THORASCOPY (VATS) THERAPEUTIC - ,24225.0
9021009,PULMONOLOGY,PLEURAL,PLEURAL BIOPSY (ABRAM’S NEEDLE) WITHOUT HISTOPATHOLOGY  TEST,1786.0
9021010,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (DIAGNOSTIC AND TITRATION BY CPAP OR BIPAP) SPLIT NIGHT,5130.0
9021011,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST AND MULTIPLE SLEEP LATENCY TEST),5918.5
9021012,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST ONLY),4275.0
9021013,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (TITRATION TEST ONLY BY CPAP OR BIPAP),5557.5
9031001,RADIOLOGY,INTERVEN'L RADIOLOGY,A.V FISTULA DILATION ,9697.6
9031002,RADIOLOGY,INTERVEN'L RADIOLOGY,ABDOMINAL ANGIOGRAPHY,2143.2
9031003,RADIOLOGY,INTERVEN'L RADIOLOGY,ABDOMINAL/PELVIC ABSCESS DRAINAGE,1368.0
9031004,RADIOLOGY,INTERVEN'L RADIOLOGY,ADRENAL ANGIOGRAPHY,3392.6400000000003
9031005,RADIOLOGY,INTERVEN'L RADIOLOGY,AMNIOCENTESIS/ CORDOCENTESIS,912.0
9031006,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - CEREBRAL/ SPINAL  3-4 VESSELS,3876.0
9031007,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - SUBCLAVIAN ARTERY (BILATERAL),2796.7999999999997
9031008,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - SUBCLAVIAN ARTERY (UNILATERAL),2500.4
9031009,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOPLASTY- BILATERAL SUPERFICIAL FEMORAL/ POPLITEAL ARTERY,10700.8
9031010,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOPLASTY- UNILATERAL SUPERFICIAL FEMORAL / POPLITEAL ARTERY,6764.0
9031011,RADIOLOGY,INTERVEN'L RADIOLOGY,AORTOGRAPHY,3534.0
9031012,RADIOLOGY,INTERVEN'L RADIOLOGY,ARCH ANGIOGRAPHY,1696.3200000000002
9031013,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL ANEURYSM COILING ,2684.928
9031014,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL GRAFT STENT FOR ARTERY ( LEFT / RIGHT HEPATIC ARTERY),5472.0
9031015,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL THROMBOLYSIS,2143.2
9031016,RADIOLOGY,INTERVEN'L RADIOLOGY,"BALLOON OCCLUSION TEST (WITHOUT BALLOONS, MICRO WIRE)",16720.0
9031017,RADIOLOGY,INTERVEN'L RADIOLOGY,"BASILAR ARTERY ANGIOPLASTY (IMPLANTS, STENTS, BALLOONS, CATHETERS, AND WIRES NOT INCLUDED)",14546.4
9031018,RADIOLOGY,INTERVEN'L RADIOLOGY,BILATERAL CAROTID ANGIOGRAPHY,9363.199999999999
9031019,RADIOLOGY,INTERVEN'L RADIOLOGY,BILATERAL SFA STENT GRAFT,18726.399999999998
9031020,RADIOLOGY,INTERVEN'L RADIOLOGY,BONE BIOPSY (EXCLUDING LABORATORY),5472.0
9031021,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID ARTERY STENTING (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",18726.399999999998
9031022,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID CAVERNOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",43966.0
9031023,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID OR CEREBRAL ARTERY OCCLUSION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",19380.0
9031024,RADIOLOGY,INTERVEN'L RADIOLOGY,CATHETER REMOVAL,1459.1999999999998
9031025,RADIOLOGY,INTERVEN'L RADIOLOGY,CATHETEROGRAM,2286.0799999999995
9031026,RADIOLOGY,INTERVEN'L RADIOLOGY,CECOSTOMY TUBE INSERTION I ,2143.2
9031027,RADIOLOGY,INTERVEN'L RADIOLOGY,CECOSTOMY TUBE INSERTION II,2143.2
9031028,RADIOLOGY,INTERVEN'L RADIOLOGY,CEREBRAL ANGIOGRAPHY USING MICRO CATHETER UNDER GENERAL ANAESTHESIA (WITHOUT MICRO CATHETER COST),13224.0
9031029,RADIOLOGY,INTERVEN'L RADIOLOGY,"CEREBRAL ARTERIOVENOUS MALFORMATIONS EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",30780.0
9031030,RADIOLOGY,INTERVEN'L RADIOLOGY,"CERVICAL CAROTID ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",13885.199999999999
9031031,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (1 SESSION),456.0
9031032,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (10 SESSIONS),3625.2
9031033,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (3 SESSIONS),1292.0
9031034,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (5 SESSIONS),1928.8799999999999
9031035,RADIOLOGY,INTERVEN'L RADIOLOGY,CHOLANGIOGRAM-MULTIPLE PROJECTION,912.0
9031036,RADIOLOGY,INTERVEN'L RADIOLOGY,"CHOLANGIOSCOPE  WITH MATERIAL COST (INCLUDES/TUBE CHOLANGOGRAM, EMBOLIZATION GELFOAM, CATHETER CHANGE, PTC AND CHOLANGIOSCOPY)",40584.0
9031037,RADIOLOGY,INTERVEN'L RADIOLOGY,CHOLECYSTOSTOMY,14050.5
9031038,RADIOLOGY,INTERVEN'L RADIOLOGY,ADDITIONAL COIL / EACH INTERVEN'L RADIOLOGY,8878.32
9031039,RADIOLOGY,INTERVEN'L RADIOLOGY,COLONIC STENTING,8828.159999999998
9031040,RADIOLOGY,INTERVEN'L RADIOLOGY,CT  LIVER - ANGIOGRAPHY,3534.0
9031041,RADIOLOGY,INTERVEN'L RADIOLOGY,CT - VENOGRAPHY,2143.2
9031042,RADIOLOGY,INTERVEN'L RADIOLOGY,CT ANGIOGRAPHY,2143.2
9031043,RADIOLOGY,INTERVEN'L RADIOLOGY,CT GUIDED EPIDURAL INJECTION,10700.8
9031044,RADIOLOGY,INTERVEN'L RADIOLOGY,CT SCAN- GUIDED BIOPSIES,6201.599999999999
9031045,RADIOLOGY,INTERVEN'L RADIOLOGY,CUTANOUS LASER THERAPY FOR SPIDER VEINS / SESSION,2796.7999999999997
9031046,RADIOLOGY,INTERVEN'L RADIOLOGY,DIAGNOSTIC EXTRA CRANIAL HEAD AND NECK ANGIOGRAPHY,8025.599999999999
9031047,RADIOLOGY,INTERVEN'L RADIOLOGY,DIALYSIS LINE INSERTION,9697.6
9031048,RADIOLOGY,INTERVEN'L RADIOLOGY,DIRECT CT PORTOGRAM WITH WITH W/OUT CONTRAST,1786.0
9031049,RADIOLOGY,INTERVEN'L RADIOLOGY,DRAINAGE OF PERINEPHRIC ABSCESS,10784.4
9031050,RADIOLOGY,INTERVEN'L RADIOLOGY,DUODENAL STENTING,13224.0
9031051,RADIOLOGY,INTERVEN'L RADIOLOGY,"DURAL ARTERIOVENOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",21318.0
9031052,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION - PROSTATE,8025.599999999999
9031053,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION - TRACT FOR POST BIOPSY,2968.56
9031054,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION  TRANS CATHETER THERAPY,4104.0
9031055,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- PERIPHERAL ARTERIES VEIN MALFORMATION,7440.4
9031056,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- TRACT FOR POST BIOPSY,4104.0
9031057,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION UTERINE ARTERIES,8025.599999999999
9031058,RADIOLOGY,INTERVEN'L RADIOLOGY,EMBOLIZATION- UTERINE FIBROID,25840.0
9031059,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVASCULAR EMBOLIZATION FOR EPISTAXIS (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",11369.6
9031060,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVASCULAR REPAIR OF AORTIC ANEURYSM W/O STENT GRAFT,60876.0
9031061,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVASULAR REPAIR OF AORTIC ANEURYSM WITHOUT STENT OR GRAFT,75240.0
9031062,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS ABLATION FOR VARICOSE VEIN  (UNILATERAL),12112.5
9031063,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY,  PERCUTANEOUS, LASER; FIRST VEIN",16720.0
9031064,RADIOLOGY,INTERVEN'L RADIOLOGY,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY, , PERCUTANEOUS, RADIOFREQUENCY; FIRST VEIN TREATED",16720.0
9031065,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS LASER ABLATION - BILATERAL,12439.679999999998
9031066,RADIOLOGY,INTERVEN'L RADIOLOGY,ENDOVENOUS LASER ABLATION - UNILATERAL,11102.08
9031067,RADIOLOGY,INTERVEN'L RADIOLOGY,EPIDURAL INJECTION UNDER CT,4104.0
9031068,RADIOLOGY,INTERVEN'L RADIOLOGY,EPIDURAL INJECTION UNDER FLUOROSCOPY,3534.0
9031069,RADIOLOGY,INTERVEN'L RADIOLOGY,ESOPHAGEAL DILATATION,6425.799999999999
9031070,RADIOLOGY,INTERVEN'L RADIOLOGY,ESOPHAGEAL STENTING IR,12038.4
9031071,RADIOLOGY,INTERVEN'L RADIOLOGY,"EXTRA CRANIAL HEAD AND NECK EMBOLIZATION (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",14546.4
9031072,RADIOLOGY,INTERVEN'L RADIOLOGY,FACETS JOINT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),4104.0
9031073,RADIOLOGY,INTERVEN'L RADIOLOGY,FALLOPIAN TUBE EMBOLIZATION,6087.599999999999
9031074,RADIOLOGY,INTERVEN'L RADIOLOGY,FALLOPIAN TUBE RECANULIZATION,3534.0
9031075,RADIOLOGY,INTERVEN'L RADIOLOGY,GASTRIC BAND INFLATION / DEFLATION,1140.0
9031076,RADIOLOGY,INTERVEN'L RADIOLOGY,"GASTROSTOMY, COLOSTOMY (WITHOUT CONSUMABLES)",10157.4
9031077,RADIOLOGY,INTERVEN'L RADIOLOGY,GREATER SAPHENOUS VEIN ABLATION / VENOSEAL - UNILATERAL,17388.8
9031078,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC ANGIOGRAPHY / CELIAC ARTERIOGRAM,2143.2
9031079,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION ONE (1) ARTERY,5472.0
9031080,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION THREE (3) ARTERIES,8025.599999999999
9031081,RADIOLOGY,INTERVEN'L RADIOLOGY,HEPATIC MAPPING AND EMBOLIZATION TWO (2) ARTERIES,6764.0
9031082,RADIOLOGY,INTERVEN'L RADIOLOGY,HICKMAN LINE INSERTION,9697.6
9031083,RADIOLOGY,INTERVEN'L RADIOLOGY,ILIAC ARTERY/ FEMORAL STENTING,5581.44
9031084,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR PETROSAL VEIN SAMPLING BILATERAL,9630.72
9031085,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR VENA CAVA FILTER INSERTION ,12093.119999999999
9031086,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR VENA CAVA FILTER REMOVAL ,3534.0
9031087,RADIOLOGY,INTERVEN'L RADIOLOGY,INFERIOR/ SUPERIOR MESENTERIC ANGIOGRAPHY,2143.2
9031088,RADIOLOGY,INTERVEN'L RADIOLOGY,INSERTION OF ESOPHAGEAL STENT ,10567.04
9031089,RADIOLOGY,INTERVEN'L RADIOLOGY,INSERTION OF TRACHEAL / BRONCHIAL STENT ,10567.04
9031090,RADIOLOGY,INTERVEN'L RADIOLOGY,INTERNAL ILIAC BALLOON OCCLUSION,25840.0
9031091,RADIOLOGY,INTERVEN'L RADIOLOGY,"INTRACRANIAL ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",22610.0
9031092,RADIOLOGY,INTERVEN'L RADIOLOGY,INTRAGASTRIC BALLOON INSERTION UNDER MODERATE SEDATION,6764.0
9031093,RADIOLOGY,INTERVEN'L RADIOLOGY,"JOINTS INJECTION (SHOULDER, ELBOW, WRIST, FINGERS, HIP, KNEE, ANKLE, FOOT AND TOES)",4104.0
9031094,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPH NODE BIOPSY,1140.0
9031095,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPH NODE BIOPSY CT GUIDED,1459.1999999999998
9031096,RADIOLOGY,INTERVEN'L RADIOLOGY,LYMPHANGIOGRAM,6764.0
9031097,RADIOLOGY,INTERVEN'L RADIOLOGY,"MECHANICAL THROMBECTOMY FOR ACUTE ISCHEMIC STORK (WITHOUT STENTS, BALLOONS, BALLOON GUIDE CATHETER, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",26486.0
9031098,RADIOLOGY,INTERVEN'L RADIOLOGY,MICROCATHETER ADDITIONAL EACH,4924.8
9031099,RADIOLOGY,INTERVEN'L RADIOLOGY,"MICROWAVE ABLATION (SITE/ LIVER, BONE, LUNG, AND OTHERS) /EACH ORGAN",28522.8
9031100,RADIOLOGY,INTERVEN'L RADIOLOGY,NEPHROSTOGRAM- MULTIPLE PROJECTION,912.0
9031101,RADIOLOGY,INTERVEN'L RADIOLOGY,NEPHROSTOMY,4873.5
9031102,RADIOLOGY,INTERVEN'L RADIOLOGY,NERVE ROOT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),4104.0
9031103,RADIOLOGY,INTERVEN'L RADIOLOGY,NERVE ROOT BLOCK LUMBAR (BILATERAL – 1 LEVEL),6087.599999999999
9031104,RADIOLOGY,INTERVEN'L RADIOLOGY,PELVIC ANGIOGRAPHY,2143.2
9031105,RADIOLOGY,INTERVEN'L RADIOLOGY,PELVIC VARICOCELE (FLUOROSCOPY) FOR PELVIC CONGESTION SYNDROME USING COILS,18726.399999999998
9031106,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS ABLATION OF TUMOURS,14050.5
9031107,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS ALCOHOL INJECTION,6425.799999999999
9031108,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DILATION UNDER RADIOLOGICAL SUPERVISION,3693.6
9031109,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DRAINAGE UNDER RADIOLOGICAL SUPERVISION,2571.8399999999997
9031110,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS BILIARY DUCT STONE EXTRACTION W/ RADIOLOGICAL SUPERVISION,2968.56
9031111,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS CAECOSTOMY,9363.199999999999
9031112,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS COMMON BILE DUCT BRUSH BIOPSY,6764.0
9031113,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS CORE NEEDLE ASPIRATION/BIOPSY,912.0
9031114,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS DRUG ELUTED BALLOON IN SINGLE VESSEL,23126.8
9031115,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS DRUG ELUTED STENT IN SINGLE VESSEL,33721.2
9031116,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS FLUID DRAINAGE,5130.0
9031117,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS GASTROJEJUNOSTOMY ,2143.2
9031118,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS GASTROSTOMY,2143.2
9031119,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS JOINT INJECTION  OF THERAPEUTIC SUBSTANCE (FLUOROSCOPY GUIDED),1786.0
9031120,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS JUJENOSTOMY,9363.199999999999
9031121,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS LIVER BIOPSY WITH US,3048.075
9031122,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS NEPHROSTOMY,2571.8399999999997
9031123,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS PANCREATIC DUCTOGRAM,4104.0
9031124,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS PERITONEAL DIALYSIS CATHETER INSERTION,16720.0
9031125,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS RENAL BIOPSY,2232.5
9031126,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS RENAL STONE EXTRACTION,2968.56
9031127,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS SCLEROTHERAPY FOR VENOUS MALFORMATION ,10032.0
9031128,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS STENT INSERTION,3392.6400000000003
9031129,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS STENT WITHDRAWAL,1368.0
9031130,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS THROMBECTOMY,20349.0
9031131,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS THROMBOLYSIS,17723.2
9031132,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRACHEAL STENTING,18734.0
9031133,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANS HEPATIC BILIARY STENT INSERTION ,16051.199999999999
9031134,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSHEPATIC BIOPSY,4446.0
9031135,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSHEPATIC CHOLANGIOGRAPHY,5472.0
9031136,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSLUMINAL BALLOON DILATION,14546.4
9031137,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS TRANSLUMINAL DRUG INJ.,4104.0
9031138,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS URETERAL DILATION,2968.56
9031139,RADIOLOGY,INTERVEN'L RADIOLOGY,PERCUTANEOUS URETERAL STONE EXTRACTION,2968.56
9031140,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL ANGIOGRAPHY,2143.2
9031141,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL ANGIOPLASTY,3223.0080000000003
9031142,RADIOLOGY,INTERVEN'L RADIOLOGY,PERIPHERAL INSERTION OF CENTRAL LINE (PICC) .,7778.599999999999
9031143,RADIOLOGY,INTERVEN'L RADIOLOGY,PERITONEAL DIALYSIS CATHETER INSERTION,12707.199999999999
9031144,RADIOLOGY,INTERVEN'L RADIOLOGY,PERPHERAL ANGIOPLASTY ,14546.4
9031145,RADIOLOGY,INTERVEN'L RADIOLOGY,PETROSAL SINUS SAMPLING,11704.0
9031146,RADIOLOGY,INTERVEN'L RADIOLOGY,PLEUREX BOTTLE DRAINAGE (SPR),247.0
9031147,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTA CATH INSERTION,14728.8
9031148,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTACATH,5472.0
9031149,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTOGRAPHY - TRANS-HEPATIC,2571.8399999999997
9031150,RADIOLOGY,INTERVEN'L RADIOLOGY,PORTOGRAPHY - TRANS-SPLENIC,2571.8399999999997
9031151,RADIOLOGY,INTERVEN'L RADIOLOGY,PRE-CYBERKNIFE TISSUE MARKER - BODY,2796.7999999999997
9031152,RADIOLOGY,INTERVEN'L RADIOLOGY,PRE-CYBERKNIFE TISSUE MARKER - BONE,2796.7999999999997
9031153,RADIOLOGY,INTERVEN'L RADIOLOGY,PROCEDURE REPORT AMD IMAGES PER EXAM ON CD,47.5
9031154,RADIOLOGY,INTERVEN'L RADIOLOGY,PROSTATE ARTERY EMBOLIZATION (PAE),34200.0
9031155,RADIOLOGY,INTERVEN'L RADIOLOGY,PROSTATIC ARTERY EMBOLIZATION,31806.0
9031156,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIO FREQUENCY ABLATION – OSTEOID OSTEOMA ,19380.0
9031157,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIO FREQUENCY ABLATION FOR TUMORS,19380.0
9031158,RADIOLOGY,INTERVEN'L RADIOLOGY,RADIOFREQUENCY ABLATION,18726.399999999998
9031159,RADIOLOGY,INTERVEN'L RADIOLOGY,RECURRENT VARICOCELE LONG COILS EMBOLIZATION BILATERAL,13620.72
9031160,RADIOLOGY,INTERVEN'L RADIOLOGY,RECURRENT VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,12439.679999999998
9031161,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL ANGIOGRAPHY,2143.2
9031162,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL ARTERIAL VENOUS MALFORMATION EMBOLIZATION,47348.0
9031163,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL ARTERY ANGIOPLASTY ,3223.0080000000003
9031164,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL ARTERY ARTERY STENTING ,5581.44
9031165,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL DENERVATION,67640.0
9031166,RADIOLOGY,INTERVEN'L RADIOLOGY,RENAL DENERVATION ( RADIO FREQUENCY ),67640.0
9031167,RADIOLOGY,INTERVEN'L RADIOLOGY,REVISED TIPPS WITH ANGIOPLASTY ,23579.0
9031168,RADIOLOGY,INTERVEN'L RADIOLOGY,REVISED TIPPS WITH ANGIOPLASTY WITH STENTING,23902.0
9031169,RADIOLOGY,INTERVEN'L RADIOLOGY,SACROILIAC JOINT INJECTION,5472.0
9031170,RADIOLOGY,INTERVEN'L RADIOLOGY,SCLEROTHERAPY,3534.0
9031171,RADIOLOGY,INTERVEN'L RADIOLOGY,"SIMPLE CEREBRAL ANEURYSM COILING (WITHOUT STENTS, COILS, BALLOONS, CATHETERS AND WIRES)",50730.0
9031172,RADIOLOGY,INTERVEN'L RADIOLOGY,SIR-SPHERE EMBOLIZATION FOR TUMOR (SIRASPHERE),103360.0
9031173,RADIOLOGY,INTERVEN'L RADIOLOGY,SPHERE EMBOLIZATION FOR TUMOR ( SPHERE),103360.0
9031174,RADIOLOGY,INTERVEN'L RADIOLOGY,SPINAL ANGIOGRAPHY,13224.0
9031175,RADIOLOGY,INTERVEN'L RADIOLOGY,"SPINAL EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",22610.0
9031176,RADIOLOGY,INTERVEN'L RADIOLOGY,STENTING- BILATERAL SUPERFICIAL FEMORAL ARTERY,14546.4
9031177,RADIOLOGY,INTERVEN'L RADIOLOGY,STENTING- UNILATERAL SUPERFICIAL  FEMORAL ARTERY,8694.4
9031178,RADIOLOGY,INTERVEN'L RADIOLOGY,SVC/IVC ANGIOGRAPHY,3223.0080000000003
9031179,RADIOLOGY,INTERVEN'L RADIOLOGY,SVC/IVC ANGIOPLASTY,14546.4
9031180,RADIOLOGY,INTERVEN'L RADIOLOGY,SVC/IVC STENTING ,22610.0
9031181,RADIOLOGY,INTERVEN'L RADIOLOGY,SVC/IVC VENOPLASTY,21964.0
9031182,RADIOLOGY,INTERVEN'L RADIOLOGY,TESTICULAR VARICOCELE EMBOLIZATION (FLUOROSCOPY) USING COILS,16720.0
9031183,RADIOLOGY,INTERVEN'L RADIOLOGY,THORACIC AORTOGRAPHY,2143.2
9031184,RADIOLOGY,INTERVEN'L RADIOLOGY,THORASIC/ ABDOMINAL AORTIC STENTING ,5335.2
9031185,RADIOLOGY,INTERVEN'L RADIOLOGY,THROMBIN INJECTION FOR PSEUDO-ANEURISM,9363.199999999999
9031186,RADIOLOGY,INTERVEN'L RADIOLOGY,THROMBOLYSIS 1ST SESSION,42275.0
9031187,RADIOLOGY,INTERVEN'L RADIOLOGY,THROMBOLYSIS 2ND SESSION,20187.5
9031188,RADIOLOGY,INTERVEN'L RADIOLOGY,THROMBOLYSIS 3RD SESSION,12540.0
9031189,RADIOLOGY,INTERVEN'L RADIOLOGY,TIPPS (TRANS JUGULAR INTRAHEPATIC PORTAL SYSTEM SHUNT),57494.0
9031190,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS CATHETER ANURYSM COLLING WITH STENTING,30780.0
9031191,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS CATHETER ANURYSM COLLING WITHOUT STENTING,25840.0
9031192,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS CATHETER ARTERIAL EMBOLIZATION – WITHOUT IMPLANT,25840.0
9031193,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANSABDOMINAL/TRANSLUMBAR  ARTERIOGRAPHY,3392.6400000000003
9031194,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS-ARTERIAL CHEMOEMBOLIZATION,28728.0
9031195,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANS-HEPATIC PERCUTANEOUS PORTAL VEIN EMBOLIZATION,30780.0
9031196,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANSJUGULAR LIVER BIOPSY,30780.0
9031197,RADIOLOGY,INTERVEN'L RADIOLOGY,TRANSRECTAL ABSCESS DRAINAGE,5814.0
