CODE,NAME,CODE.1,current price ,price of 1/2/2021
FMORT-0109,DEBRIDEMENT OF COMPOUND FRACT. AT RADIUS & ULNA,FMORT-0109,12727.272727272728,14000.0
FMORT-0110,DEBRIDEMENT OF COMPOUND FRACT. AT CARPALS & METACARPALS,FMORT-0110,10909.09090909091,12000.0
FMORT-0111,DEBRIDEMENT OF COMPOUND FRACT. AT PHALANGES-HAND,FMORT-0111,10909.09090909091,12000.0
FMORT-0112,DEBRIDEMENT OF COMPOUND FRACT. AT FEMUR,FMORT-0112,12727.272727272728,14000.0
FMORT-0113,DEBRIDEMENT OF COMPOUND FRACT. AT TIBIA & FIBULA,FMORT-0113,12727.272727272728,14000.0
FMORT-0114,DEBRIDEMENT OF COMPUND FRACT.  AT TARSALS & METATARSALS,FMORT-0114,10909.09090909091,12000.0
FMORT-0115,DEBRIDEMENT OF COMPOUND FRACT. AT PHALANGES -FOOT,FMORT-0115,10909.09090909091,12000.0
FMORT-0116,CLOSED REDUCT OF DISLOCATN AT UNSPEC. SITE,FMORT-0116,546.0,600.6
FMORT-0117,CLOSED REDUCT OF DISLOCATN AT SHOULDER,FMORT-0117,10909.09090909091,12000.0
FMORT-0118,CLOSED REDUCT OF DISLOCATN AT  ELBOW,FMORT-0118,10909.09090909091,12000.0
FMORT-0119,CLOSED REDUCT OF DISLOCATN AT  WRIST,FMORT-0119,9090.909090909092,10000.0
FMORT-0120,CLOSED REDUCT OF DISLOCATN AT  HAND & FINGER,FMORT-0120,9090.909090909092,10000.0
FMORT-0121,CLOSED REDUCT OF DISLOCATN AT  HIP,FMORT-0121,10909.09090909091,12000.0
FMORT-0122,CLOSED REDUCT OF DISLOCATN AT  KNEE,FMORT-0122,10909.09090909091,12000.0
FMORT-0123,CLOSED REDUCT OF DISLOCATN AT  ANKLE,FMORT-0123,10909.09090909091,12000.0
FMORT-0124,CLOSED REDUCT OF DISLOCATN AT  FOOT & TOE,FMORT-0124,9090.909090909092,10000.0
FMORT-0125,OPEN REDUCT OF DISLOCATN AT    UNSPEC. SITE,FMORT-0125,22727.272727272724,25000.0
FMORT-0126,OPEN REDUCT OF DISLOCATN AT    SHOULDER,FMORT-0126,27272.727272727276,30000.0
FMORT-0127,OPEN REDUCT OF DISLOCATN AT    ELBOW,FMORT-0127,27272.727272727276,30000.0
FMORT-0128,OPEN REDUCT OF DILOCATION AT WRIST,FMORT-0128,27272.727272727276,30000.0
FMORT-0129,OPEN REDUCT OF DISLOCATION AT  HAND & FINGER,FMORT-0129,18181.818181818184,20000.0
FMORT-0130,OPEN REDUCT OF DISLOCATION AT  HIP,FMORT-0130,27272.727272727276,30000.0
FMORT-0131,OPEN REDUCT OF DISLOCATION AT  KNEE,FMORT-0131,27272.727272727276,30000.0
FMORT-0132,OPEN REDUCT OF DISLOCATION AT  ANKLE,FMORT-0132,27272.727272727276,30000.0
FMORT-0133,OPEN REDUCT OF DISLOCATION AT  FOOT & TOE,FMORT-0133,18181.818181818184,20000.0
FMORT-0134,DIAGNOSTIC ARTROSC.OF SHOULDER,FMORT-0134,1804.0,1984.4
FMORT-0135,DIAGNOSTIC ARTROSC. OF KNEE,FMORT-0135,1804.0,1984.4
FMORT-0136,EXCISN OF MINISCUS PER ARTROSC,FMORT-0136,10909.09090909091,12000.0
FMORT-0137,CRUCIATE LIGAMENT REPAIR PER   ARTHROSCOPE,FMORT-0137,3608.0,3968.8
FMORT-0138,ARTHROTOMY FOR REMOVAL OF      PROSTHESIS AT KNEE,FMORT-0138,23636.363636363636,26000.0
FMORT-0139,ARTHROTOMY FOR REMOVAL OF      PROSTHESIS AT HIP,FMORT-0139,25454.545454545456,28000.0
FMORT-0140,ARTHROTOMY FOR REMOVAL OF     PROSTHESIS AT ANKLE,FMORT-0140,21818.18181818182,24000.0
FMORT-0141,BIOPSY-JOINT STRUCTURE  OF -   SHOULDER,FMORT-0141,11818.181818181818,13000.0
FMORT-0142,BIOPSY-JOINT STRUCTURE OF      UNSPEC. SITE,FMORT-0142,10909.09090909091,12000.0
FMORT-0143,BIOPSY-JOINT STRUCTURE OF      ELBOW,FMORT-0143,10909.09090909091,12000.0
FMORT-0144,BIOPSY-JOINT STRUCTURE OF      WRIST,FMORT-0144,10909.09090909091,12000.0
FMORT-0145,BIOPSY-JOINT STRUCTURE OF HAND & FINGER,FMORT-0145,8181.818181818181,9000.0
FMORT-0146,BIOPSY-JOINT STRUCTURE OF HIP,FMORT-0146,11818.181818181818,13000.0
FMORT-0147,BIOPSY-JOINT STRUCTURE OF KNEE,FMORT-0147,11818.181818181818,13000.0
FMORT-0148,BIOPSY-JOINT STRUCTURE OF      ANKLE,FMORT-0148,10909.09090909091,12000.0
FMORT-0149,BIOPSY-JOINT STRUCTURE OF FOOT & TOE,FMORT-0149,8181.818181818181,9000.0
FMORT-0150,BIOPSY-JOINT STRUCTURE OF      SPINE,FMORT-0150,18181.818181818184,20000.0
FMORT-0151,CLUB FOOT RELEASE,FMORT-0151,18181.818181818184,20000.0
FMORT-0152,CORRECTIN OF METATARSUS VARUS,FMORT-0152,14545.454545454544,16000.0
FMORT-0153,RELEASE OF ADHERENT JNT CAPSUL CARTILAGE-UNSPEC. SITE.,FMORT-0153,9090.909090909092,10000.0
FMORT-0154,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-SHOULDER",FMORT-0154,13636.363636363638,15000.0
FMORT-0155,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-ELBOW",FMORT-0155,13636.363636363638,15000.0
FMORT-0156,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-WRIST",FMORT-0156,10909.09090909091,12000.0
FMORT-0157,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-HAND*FINGER",FMORT-0157,8181.818181818181,9000.0
FMORT-0158,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-HIP",FMORT-0158,13636.363636363638,15000.0
FMORT-0159,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-KNEE",FMORT-0159,13636.363636363638,15000.0
FMORT-0160,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-ANKLE",FMORT-0160,9090.909090909092,10000.0
FMORT-0161,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-FOOT & TOE",FMORT-0161,8181.818181818181,9000.0
FMORT-0162,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-SPINE",FMORT-0162,13636.363636363638,15000.0
FMORT-0163,EXCISION OF DESTRUCTION INTER- VERTEBRAL DISC,FMORT-0163,36363.63636363637,40000.0
FMORT-0164,EXCISN OF SEMILUNAR CARTILAGE  OF KNEE,FMORT-0164,3825.0,4207.5
FMORT-0165,COMPLETE OR PARTL.RESEC OF     SYNOVIAL MEMB.UNSPEC.SITE,FMORT-0165,10000.0,11000.0
FMORT-0166,COMPLETE OR PARTL.RESECTION OF SYNOVIAL MEMBR.-SHOULDER,FMORT-0166,10000.0,11000.0
FMORT-0167,COMPLETE OR PARTL.RESECTION OF SYNOVIAL MEMB.-ELBOW,FMORT-0167,10000.0,11000.0
FMORT-0168,COMPLETE OR PARTL.RESECTION OF SYNOVIAL MEMB.-WRIST,FMORT-0168,10000.0,11000.0
FMORT-0169,COMPLETE OR PARTL.RESECTION OF SYNOVIAL MEMB.-HAND & FINGER,FMORT-0169,8181.818181818181,9000.0
FMORT-0170,COMPLETE OR PARTL. RESECTION   OF HIP,FMORT-0170,18181.818181818184,20000.0
FMORT-0171,COMPLETE OF PARTL RESECTION OF KNEE,FMORT-0171,18181.818181818184,20000.0
FMORT-0172,INTRA ART. INJ. TO SHOULDER AND MEDICATION,FMORT-0172,334.0,367.4
FMORT-0173,COMPLETE OR PARTL. RESECTION   OF ANKLE,FMORT-0173,16363.636363636362,18000.0
FMORT-0174,OTHER LOCAL EXCISN OR DESTRCTNOF LESION OF JNT.-UNSPEC.SITE,FMORT-0174,12727.272727272728,14000.0
FMORT-0175,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-SHOULDER,FMORT-0175,14545.454545454544,16000.0
FMORT-0176,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - ELBOW,FMORT-0176,14545.454545454544,16000.0
FMORT-0177,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-WRIST,FMORT-0177,12727.272727272728,14000.0
FMORT-0178,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-HAND & FINGER,FMORT-0178,10909.09090909091,12000.0
FMORT-0179,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - HIP,FMORT-0179,14545.454545454544,16000.0
FMORT-0180,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-KNEE,FMORT-0180,14545.454545454544,16000.0
FMORT-0181,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - ANKLE,FMORT-0181,10909.09090909091,12000.0
FMORT-0191,ATLAS AXIS SPINAL FUSION,FMORT-0191,62727.27272727273,69000.0
FMORT-0193,DORSAL SPINAL FUSION (POSTERIOR SCOLOSIS CORRECTION),FMORT-0193,109090.9090909091,120000.0
FMORT-0194,DORSO-LUMBAR SPINAL FUSION W/  HARRINGTON ROD LONG SEGMENT,FMORT-0194,109090.9090909091,120000.0
FMORT-0195,OTHER DORSO-LUMBAR SPINAL -    FUSION,FMORT-0195,8228.0,9050.8
FMORT-0196,LUMBAR SPINAL FUSION ( MULTIPLE LEVEL ),FMORT-0196,45454.54545454545,50000.0
FMORT-0197,LUMBO-SACRAL SPINAL FUSION,FMORT-0197,45454.54545454545,50000.0
FMORT-0198,REFUSION OF SPINE (CORRECTION OF PSEUDO-ARTHROSIS OF SPINE),FMORT-0198,63636.36363636364,70000.0
FMORT-0199,ARTHRODESIS OF FOOT & ANKLE W/ BONE GRAFT,FMORT-0199,25454.545454545456,28000.0
FMORT-0200,ANKLE FUSION(TIBUTALAR FUSION),FMORT-0200,18181.818181818184,20000.0
FMORT-0201,TRIPLE ARTHRODESIS (TALUS TO   CALCANEUS TO CABOID &NAVICULAR,FMORT-0201,18181.818181818184,20000.0
FMORT-0202,SUBTALAR FUSION,FMORT-0202,13636.363636363638,15000.0
FMORT-0203,MIDTARSAL FUSION,FMORT-0203,18181.818181818184,20000.0
FMORT-0204,TARSOMETATARSAL FUSION,FMORT-0204,18181.818181818184,20000.0
FMORT-0205,METATARSO PHALANGEAL FUSION,FMORT-0205,3825.0,4207.5
FMORT-0206,OTHER FUSION OF FOOT,FMORT-0206,18181.818181818184,20000.0
FMORT-0207,OTHER FUSION OF TOE,FMORT-0207,13636.363636363638,15000.0
FMORT-0208,ARTHRODESIS OF UNSPECIFIED JNT,FMORT-0208,21818.18181818182,24000.0
FMORT-0209,ARTHRODESIS OF HIP,FMORT-0209,40909.09090909091,45000.0
FMORT-0210,ARTHRODESIS OF KNEE,FMORT-0210,36363.63636363637,40000.0
FMORT-0211,ARTHRODESIS OF SHOULDER,FMORT-0211,36363.63636363637,40000.0
FMORT-0212,ARTHRODESIS OF ELBOW,FMORT-0212,27272.727272727276,30000.0
FMORT-0213,ARTHRODESIS OF CARPORADIAL JNT,FMORT-0213,3300.0,3630.0
FMORT-0214,METACARPO-CARPAL FUSION,FMORT-0214,18181.818181818184,20000.0
FMORT-0215,METACARPO PHALANGEAL FUSION,FMORT-0215,18181.818181818184,20000.0
FMORT-0216,INTRPHALANGEAL FUSION,FMORT-0216,13636.363636363638,15000.0
FMORT-0218,TOTAL KNEE REPLACEMENT,FMORT-0218,40909.09090909091,45000.0
FMORT-0219,MEDIAL COLLATERAL LIGAMENT     REPAIR,FMORT-0219,16363.636363636362,18000.0
FMORT-0220,VASTUS MEDIALIS ADVANCEMENT,FMORT-0220,12727.272727272728,14000.0
FMORT-0221,SEMITENDINOSUS ADVANCEMENT,FMORT-0221,13636.363636363638,15000.0
FMORT-0222,PES ASERINUS TRANSFER,FMORT-0222,16363.636363636362,18000.0
FMORT-0223,TOTAL HIP REPLACEMENT W/USE OF METHYL METHACRYLATE,FMORT-0223,38181.81818181818,42000.0
FMORT-0224,REVISN OF TOTAL HIP REPLACEMNT (INCLUDE IMPLANT),FMORT-0224,109090.9090909091,120000.0
FMORT-0225,ADDITIONAL CHARGES OF ANY TWO OPERATIONS,FMORT-0225,1656.0,1821.6
FMORT-0229,ARTHROPLASTY OF HAND & FINGER W/ SYNTHETIC PROSTHESIS,FMORT-0229,22727.272727272724,25000.0
FMORT-0230, REPAIR OF HAND FINGER,FMORT-0230,11818.181818181818,13000.0
FMORT-0231,ARTHROPLASTY OF HAND & FINGER W/O TRACTION FIXATION,FMORT-0231,22727.272727272724,25000.0
FMORT-0232,ARTHROPLASTY OF HAND & FINGER W/ INT. FIX. DEV.OR PROSTHESIS,FMORT-0232,22727.272727272724,25000.0
FMORT-0233,ARTHROPLASTY OF SHOULDER W/   SYNTHETIC PROSTHESIS,FMORT-0233,40909.09090909091,45000.0
FMORT-0235, REPAIR OF SHOULDER,FMORT-0235,25454.545454545456,28000.0
FMORT-0237, REPAIR OF ELBOW,FMORT-0237,13636.363636363638,15000.0
FMORT-0238,ARTHROPLASTY OF CARPALS WITH  SYNTHETIC PROSTHESIS,FMORT-0238,22727.272727272724,25000.0
FMORT-0239,ARTHROPLASTY OF CARPALS W/O    SYNTHETIC PROSTHESIS,FMORT-0239,4944.0,5438.4
FMORT-0240,ARTHOCENTESIS (JNT ASPIRATION),FMORT-0240,334.0,367.4
FMORT-0241,INJ. OF THERAPEUTIC SUBSTANCE INTO JOINT OR LIGAMENT,FMORT-0241,260.0,286.0
FMORT-0242,SUTURE OF CAPSULE OR LIGAMENT OF UPPER EXTREMITY,FMORT-0242,15454.545454545456,17000.0
FMORT-0243,SUTURE OF CAPSULE OF LIGAMENT OF ANKLE & FOOT,FMORT-0243,15454.545454545456,17000.0
FMORT-0244,SUTURE OF DIAGNOSTIC PROCEDUREON JNT STRUCTURE-LOWER EXTR.,FMORT-0244,4545.454545454546,5000.0
FMORT-0245,EXPLORATION OF TENDON SHEAT OF HAND,FMORT-0245,9090.909090909092,10000.0
FMORT-0246,MYOTOMY OF HAND,FMORT-0246,9090.909090909092,10000.0
FMORT-0247,BURSOTOMY OF HAND,FMORT-0247,1656.0,1821.6
FMORT-0248,INCISION & DAINAGE OF PALMAR   OR THENAR SPACE,FMORT-0248,9090.909090909092,10000.0
FMORT-0250,TENOTOMY OF HAND,FMORT-0250,13636.363636363638,15000.0
FMORT-0251,FACIOTOMY OF HAND,FMORT-0251,1984.0,2182.4
FMORT-0252,GANGLIOCTOMY AT TENDON SHEATH  (WRIST),FMORT-0252,1656.0,1821.6
FMORT-0253,EXCISION OF LESION OF MUSCLE   OF HAND,FMORT-0253,10000.0,11000.0
FMORT-0254,EXCISION OF LESION OF OTHER    LESION OF SOFT TISSUE-HAND,FMORT-0254,10000.0,11000.0
FMORT-0255,SKIN GRAFT OF HAND,FMORT-0255,10909.09090909091,12000.0
FMORT-0256,BURSECTOMY OF HAND,FMORT-0256,11818.181818181818,13000.0
FMORT-0257,EXCISION OF TENDON OF HAND FOR GRAFT,FMORT-0257,7636.363636363636,8400.0
FMORT-0258,TENOTOMY OF HAND,FMORT-0258,10909.09090909091,12000.0
FMORT-0259,TENOSYNOVECTOMY OF HAND,FMORT-0259,16363.636363636362,18000.0
FMORT-0260,EXCISION OF MUSCLE OR FACIA OF HAND FOR GRAFT,FMORT-0260,9090.909090909092,10000.0
FMORT-0261, FACIECTOMY OF HAND,FMORT-0261,9090.909090909092,10000.0
FMORT-0262,RELEASE OF DUPUYTREN`S CONTRA- CTURE,FMORT-0262,2472.0,2719.2
FMORT-0263, MYECTOMY OF HAND,FMORT-0263,9090.909090909092,10000.0
FMORT-0265,SUTURE OF TENDON SHEATH OF    HAND,FMORT-0265,13636.363636363638,15000.0
FMORT-0266,DELAYED SUTURE OF FLEXOR TENDN OF HAND,FMORT-0266,3300.0,3630.0
FMORT-0267,DELAYED SUTURE OF OTHER TENDON OF HAND,FMORT-0267,4944.0,5438.4
FMORT-0268,OTHER SUTURE OF FLEXOR TENDON OF HAND,FMORT-0268,16363.636363636362,18000.0
FMORT-0269,OTHER SUTURE OF OTHER TENDON  OF HAND,FMORT-0269,13636.363636363638,15000.0
FMORT-0270,TRANSPLANT OF MUSCLE & TENDON OF HAND,FMORT-0270,13636.363636363638,15000.0
FMORT-0271,ADVANCEMENT OF TENDON OF HAND,FMORT-0271,10909.09090909091,12000.0
FMORT-0272,RECESSION OF TENDON OF HAND,FMORT-0272,16363.636363636362,18000.0
FMORT-0273,REATTACHEMNT OF TENDON OF HAND,FMORT-0273,16363.636363636362,18000.0
FMORT-0274,REATTACHEMNT OF MUSCLE OF HAND,FMORT-0274,16363.636363636362,18000.0
FMORT-0275, HAND TENDON TRANSFER OF TRANSPLANT,FMORT-0275,20000.0,22000.0
FMORT-0276,RECONSTRUCTION OF THUMB,FMORT-0276,25454.545454545456,28000.0
FMORT-0277,RECONSTRUCTION OF THUMB INCL. DIGITAL TRANSFR TO ACT AS THUM,FMORT-0277,38181.81818181818,42000.0
FMORT-0279,GRAFT RECONSTRUCTION OF THUMB,FMORT-0279,13636.363636363638,15000.0
FMORT-0280,BONE RECONSTRUCTION OF THUMB,FMORT-0280,13636.363636363638,15000.0
FMORT-0281,RECONSTRUCTION OF OPPONEUSPLA- STY,FMORT-0281,24545.454545454544,27000.0
FMORT-0282,PLASTIC OPERATION ON HAND WITHGRAFT OF MUSCLE OR FASCIA,FMORT-0282,13636.363636363638,15000.0
FMORT-0283,PLASTIC OPERATION ON HAND W/   OTHER GRAFT OR IMPLANT,FMORT-0283,18181.818181818184,20000.0
FMORT-0284,TRANSFER OF FINGER EXCPT THUMB,FMORT-0284,18181.818181818184,20000.0
FMORT-0287,REPAIR OF MALLET FINGER,FMORT-0287,2472.0,2719.2
FMORT-0288,TENDESIS OF HAND,FMORT-0288,13636.363636363638,15000.0
FMORT-0289,PLICATION OF FASCIA,FMORT-0289,18181.818181818184,20000.0
FMORT-0291,LYSIS OF ADHESIONS OF HAND,FMORT-0291,11818.181818181818,13000.0
FMORT-0292,ASPIRATION OF BURSA OF HAND,FMORT-0292,4545.454545454546,5000.0
FMORT-0293,INJ.OF THERAPEUTIC SUBS.INTO   BURSA OF HAND,FMORT-0293,260.0,286.0
FMORT-0295,ACHILLOOTENOTOMY,FMORT-0295,11818.181818181818,13000.0
FMORT-0296,ADDUCTIONTENOTOMY OF HIP,FMORT-0296,9090.909090909092,10000.0
FMORT-0297,APONAROTOMY,FMORT-0297,1984.0,2182.4
FMORT-0298,STRIP OF TENDON,FMORT-0298,9818.181818181818,10800.0
FMORT-0299,TENDON RELEASE,FMORT-0299,10909.09090909091,12000.0
FMORT-0300,STRIP OF ILIO-TIBIAL BOND,FMORT-0300,10909.09090909091,12000.0
FMORT-0301,RELEASE OF VOLKMANNS CONTRAC- TURE BY FASCIOTOMY,FMORT-0301,2472.0,2719.2
FMORT-0302,BIOPSY OF SOFT TISSUE OF HAND,FMORT-0302,10000.0,11000.0
FMORT-0303,"OTHER DIAGN.PROC.ON MUSCLE    TENDON FACIA,BURSA,INCL. HAND",FMORT-0303,10909.09090909091,12000.0
FMORT-0304,EXCISION OF LESION (GANGLION) OF TENDON EXCEPT HAND,FMORT-0304,9090.909090909092,10000.0
FMORT-0305,EXCISION OF HETEROPTIC BONE,FMORT-0305,10909.09090909091,12000.0
FMORT-0306,EXCISION OF MUSCLE SCAR OF     VOLMANN'S CONTRACTURE,FMORT-0306,12000.0,13200.0
FMORT-0307,EXCISN OF MYOSITIS OSSIFICANS,FMORT-0307,12727.272727272728,14000.0
FMORT-0308,EXCISION OF BAKER'S CYST,FMORT-0308,13636.363636363638,15000.0
FMORT-0309,ACHILLORAPHY,FMORT-0309,9090.909090909092,10000.0
FMORT-0310,RELEASE OF CLUBFOOT W/ DORSAL  CAPSULATORY,FMORT-0310,2536.0,2789.6
FMORT-0311,HAM STRING LENGHTENING,FMORT-0311,13636.363636363638,15000.0
FMORT-0312,HEEL CORD SHORTENING,FMORT-0312,13636.363636363638,15000.0
FMORT-0314,QUADRICEPS PLASTY,FMORT-0314,13636.363636363638,15000.0
FMORT-0315,INSERTION OR REPLACE OF SKELE- TAL MUSCLE STIMULATOR,FMORT-0315,27272.727272727276,30000.0
FMORT-0316,REMOVAL OF SKELETAL MUSCLE -  STIMULATOR,FMORT-0316,7272.727272727272,8000.0
FMORT-0317,AMPUTATION OF UPPER LIMB,FMORT-0317,27272.727272727276,30000.0
FMORT-0318,REVISION OF CURRENT TRAUMATIC AMPUTATION,FMORT-0318,14545.454545454544,16000.0
FMORT-0319,AMPUTATION & DISARTICULATION   OF THUMB,FMORT-0319,13636.363636363638,15000.0
FMORT-0320,AMPUTATION THROUGH CARPALS,FMORT-0320,16363.636363636362,18000.0
FMORT-0321,DISARTICULATION OF WRIST,FMORT-0321,23636.363636363636,26000.0
FMORT-0322,AMPUTATION THROUGH FOREARM,FMORT-0322,16363.636363636362,18000.0
FMORT-0323,AMPUTATION THROUGH HUMERUS,FMORT-0323,20000.0,22000.0
FMORT-0324,DISARTICULATION OF SHOULDER,FMORT-0324,25454.545454545456,28000.0
FMORT-0325,INTERTHORACOSCAPULAR AMPUTATN,FMORT-0325,54545.45454545455,60000.0
FMORT-0326,LOWER LIMB AMPUTATION,FMORT-0326,27272.727272727276,30000.0
FMORT-0327,AMPUTATION OF TOE,FMORT-0327,13636.363636363638,15000.0
FMORT-0328,AMPUTATION OF FOREFOOT,FMORT-0328,16363.636363636362,18000.0
FMORT-0329,AMPUTATION THRU MIDDLE OF FOOT,FMORT-0329,16363.636363636362,18000.0
FMORT-0330,CHOPART ARTHRODESIS,FMORT-0330,22727.272727272724,25000.0
FMORT-0331,MIDTARSALS AMPUTATION,FMORT-0331,13636.363636363638,15000.0
FMORT-0332,TRANSMETATARSAL AMPUTATION,FMORT-0332,2472.0,2719.2
FMORT-0333,DISARTICULATION OF ANKLE,FMORT-0333,23636.363636363636,26000.0
FMORT-0334,DISARTICULATION OF KNEE,FMORT-0334,25454.545454545456,28000.0
FMORT-0335,AMPUTATION OF LEG THRU FEMUR,FMORT-0335,27272.727272727276,30000.0
FMORT-0336,AMPUTATION OF THIGH,FMORT-0336,27272.727272727276,30000.0
FMORT-0337,CONVERSION OF BELOW KNEE AMPUTATN TO ABOVE KNEE AMPUTATION,FMORT-0337,27272.727272727276,30000.0
FMORT-0338,DISARTICULATION OF HIP,FMORT-0338,25454.545454545456,28000.0
FMORT-0339,HEMIPELVECTOMY,FMORT-0339,54545.45454545455,60000.0
FMORT-0340,THUMB REATTACHEMENT,FMORT-0340,19090.90909090909,21000.0
FMORT-0341,FINGER REATTACHEMENT,FMORT-0341,34545.454545454544,38000.0
FMORT-0342,"FOREARM,WRIST&HAND REATTACHMNT",FMORT-0342,11527.0,12679.7
FMORT-0343,TOE REATTACHEMENT,FMORT-0343,1818.181818181818,2000.0
FMORT-0345,REVISN OF AMPUTATN STUMP -    (REAMPUTATION),FMORT-0345,16363.636363636362,18000.0
FMORT-0346,REVISION OF AMPUTAITON STUMP -(2ND CLOSE),FMORT-0346,13636.363636363638,15000.0
FMORT-0347,REVISION OF AMPUTATION STUMP - (TRIMMING),FMORT-0347,10000.0,11000.0
FMORT-0349,CPR 1 FOR DAY,FMORT-0349,1656.0,1821.6
FMORT-0350,CPR 2 FOR THE DAY,FMORT-0350,998.0,1097.8
FMORT-0351,CPR 3 FOR THE DAY,FMORT-0351,668.9999999999999,735.9
FMORT-0352,VERTEBROTOMY - TRANSTHORACIC,FMORT-0352,63636.36363636364,70000.0
FMORT-0353,VERTEBROTOMY RETROPERITONEAL,FMORT-0353,63636.36363636364,70000.0
FMORT-0354,FLEXOR BRACHIRADIALIS RELEASE,FMORT-0354,2472.0,2719.2
FMORT-0355,COLCHICINE COURSE (6 WEEKS),FMORT-0355,5438.000000000001,5981.8
FMORT-0356,FOOT SLAP MADE IN GERMANY,FMORT-0356,1284.0,1412.4
FMORT-0358,BOBATH COURSE PER SESSION,FMORT-0358,260.0,286.0
FMORT-0359,ZINKLEIHM BANDAGE OF KNEE,FMORT-0359,334.0,367.4
FMORT-0360,ZINKLEIHM BANDAGE OF ANKLE,FMORT-0360,334.0,367.4
FMORT-0361,FOREARM SLAB,FMORT-0361,260.0,286.0
FMORT-0362,ABOVE ELBOW SLAB,FMORT-0362,334.0,367.4
FMORT-0363,BELOW KNEE SLAB,FMORT-0363,334.0,367.4
FMORT-0364,ABOVE KNEE SLAB,FMORT-0364,425.0,467.5
FMORT-0365,FOREARM CIRCULAR CAST,FMORT-0365,334.0,367.4
FMORT-0366,ABOVE ELBOW CIRCULAR CAST,FMORT-0366,605.0,665.5
FMORT-0367,BELOW KNEE,FMORT-0367,425.0,467.5
FMORT-0368,ABOVE KNEE CAST,FMORT-0368,499.0,548.9
FMORT-0369,CYLINDER CAST,FMORT-0369,499.0,548.9
FMORT-0371,GIPS CARSETTE,FMORT-0371,1162.0,1278.2
FMORT-0372,DESAULETTE BANDAGE,FMORT-0372,334.0,367.4
FMORT-0373,DESAULETTE CAST,FMORT-0373,1162.0,1278.2
FMORT-0374,ELASTIC BANDAGE FOREARM WITH   MEDICINE,FMORT-0374,165.0,181.5
FMORT-0375,ELASTIC BANDAGE FOREARM W/OUT  MEDICINE,FMORT-0375,96.0,105.6
FMORT-0376,ELASTIC BANDAGE BELOW KNEE W/  MEDICINE,FMORT-0376,260.0,286.0
FMORT-0377,ELASTIC BANDAGE BELOW KNEE W/O MEDICINE,FMORT-0377,122.0,134.2
FMORT-0378,HIGH TIBIAL OSTEOTOMY W\O GRFT,FMORT-0378,20000.0,22000.0
FMORT-0379,HIGH TIBIAL OSTEOTOMY W/ GRAFT,FMORT-0379,22727.272727272724,25000.0
FMORT-0380,THREE DIMENSIONAL OSTEOTOMY OF HIP (SCHNEIDER),FMORT-0380,27272.727272727276,30000.0
FMORT-0381,VALGUS OSTEOTOMY OF HIP,FMORT-0381,17272.727272727272,19000.0
FMORT-0382,VARUS OSTEOTOMY OF HIP,FMORT-0382,17272.727272727272,19000.0
FMORT-0383,OSTEOTOMY OF SHOULDER,FMORT-0383,20000.0,22000.0
FMORT-0384,OSTEOTOMY OF WRIST,FMORT-0384,18181.818181818184,20000.0
FMORT-0385,OSTEOTOMY OF HUMERUS,FMORT-0385,20000.0,22000.0
FMORT-0386,OSTEOTOMY OF ELBOW,FMORT-0386,18181.818181818184,20000.0
FMORT-0387,OSTEOTOMY OF HAND & FINGER,FMORT-0387,18181.818181818184,20000.0
FMORT-0388,OSTEOTOMY OF KNEE,FMORT-0388,18181.818181818184,20000.0
FMORT-0389,OSTEOTOMY OF ANKLE,FMORT-0389,18181.818181818184,20000.0
FMORT-0390,OSTEOTOMY OF TIBIA CHILDREN,FMORT-0390,13636.363636363638,15000.0
FMORT-0391,PARAVETEBRAL INJ. W/ MEDICINE,FMORT-0391,334.0,367.4
FMORT-0392,INTRA-ART INJ OF OTHER JOINT,FMORT-0392,260.0,286.0
FMORT-0393,INFILTRATION IN SOFT TISSUE ORPERITICULAR,FMORT-0393,165.0,181.5
FMORT-0394,RIB BELT,FMORT-0394,260.0,286.0
FMORT-0395,SLING FOR UPPER LIMB,FMORT-0395,334.0,367.4
FMORT-0396,GILCHRIST BANDAGE,FMORT-0396,260.0,286.0
FMORT-0397,LEUCOPTAB BANDAGE,FMORT-0397,334.0,367.4
FMORT-0398,WALKING HEEL,FMORT-0398,122.0,134.2
FMORT-0399,CLAVICLE STRIP,FMORT-0399,260.0,286.0
FMORT-0400,REDUCTION OF CDH UNDER ANAES &CAST,FMORT-0400,2472.0,2719.2
