SERVICE CODE,CATEGORY,SUB-CATEGORY,SERVICE DESCRIPTION,REVISED PRICES,5
7121500,LABORATORY,CHEMISTRY,PRA (PANEL REACTIVE ANTIBODY),1800.0,1841
7121501,LABORATORY,CHEMISTRY,PREGNANDIOL,425.0,1842
7121502,LABORATORY,CHEMISTRY,PRENATAL SCREENING FOR HIGH RISK PREGNANCY/CRYPTOGENETIC TEST,8100.0,1843
7121503,LABORATORY,CHEMISTRY,PRESEPSIN,350.0,1844
7121504,LABORATORY,CHEMISTRY,PRICKLE CELL DESMOSMES ABS,230.0,1845
7121505,LABORATORY,CHEMISTRY,PRO INSULIN INTACT,320.0,1846
7121506,LABORATORY,CHEMISTRY,PROGESTERONE,200.0,1847
7121508,LABORATORY,CHEMISTRY,PROLACTIN,575.0,1848
7121509,LABORATORY,CHEMISTRY,PROSTATE SPECIFIC ANTIGEN,575.0,1849
7121510,LABORATORY,CHEMISTRY,PROSTATIC ACID PHOSPHATASE,450.0,1850
7121511,LABORATORY,CHEMISTRY,PROTEIN A AND LEUCOCYTE,490.0,1851
7121512,LABORATORY,CHEMISTRY,PROTEIN C (ANTIGEN & ACTIVITY),1285.0,1852
7121513,LABORATORY,CHEMISTRY,PROTEIN C ACTIVITY,650.0,1853
7121514,LABORATORY,CHEMISTRY,"PROTEIN S (TOTAL,FREE & ACTIVITY)",2000.0,1854
7121515,LABORATORY,CHEMISTRY,PROTEIN S ACTIVITY,650.0,1855
7121516,LABORATORY,CHEMISTRY,PROTEIN TOTAL,150.0,1856
7121517,LABORATORY,CHEMISTRY,PROTHROMBIN MUTATION ,920.0,1857
7121518,LABORATORY,CHEMISTRY,PSAP (PROSTATIC ACID PHOSPHATASE),575.0,1858
7121519,LABORATORY,CHEMISTRY,PSEUDOCHOLINESTERASE,120.0,1859
7121520,LABORATORY,CHEMISTRY,PTEN,800.0,1860
7121521,LABORATORY,CHEMISTRY,PTEN (BREAST CANCER),1100.0,1861
7121522,LABORATORY,CHEMISTRY,PTH INTACT,615.0,1862
7121523,LABORATORY,CHEMISTRY,PYRILINKS D,425.0,1863
7121524,LABORATORY,CHEMISTRY,PYRUVATE KINASE,130.0,1864
7121525,LABORATORY,CHEMISTRY,Q FEVER (COXIELLA BURNETTI IGG & IGM ABS),670.0,1865
7121526,LABORATORY,CHEMISTRY,QUALITATIVE MOLECULAR BLR/ABL DIAGNOSTICS,3480.0,1866
7121527,LABORATORY,CHEMISTRY,QUANTIFERON (TB GOLD),1080.0,1867
7121528,LABORATORY,CHEMISTRY,QUANTIFERON TBGOLD PLUS,1630.0,1868
7121529,LABORATORY,CHEMISTRY,QUANTITATIVE MOLECULAR BCR/ABL DIAGONOSTICS,6960.0,1869
7121530,LABORATORY,CHEMISTRY,RAST,425.0,1870
7121531,LABORATORY,CHEMISTRY,RCC,575.0,1871
7121532,LABORATORY,CHEMISTRY,"RENAL (KIDNEY) FUNCTION TESTS (BUN, CR, NA, K, CL & URIC ACID)",400.0,1872
7121533,LABORATORY,CHEMISTRY,RENAL TUBULAR DYSGENESIS (AGT) SINGLE GENE ANALYSIS,3250.0,1873
7121534,LABORATORY,CHEMISTRY,RENIN .,455.0,1874
7121535,LABORATORY,CHEMISTRY,RESPIRATORY SYNCTIAL VIRUS ABS.,425.0,1875
7121536,LABORATORY,CHEMISTRY,RETT SYNDROME (MECP2-GENE) TEST,14850.0,1876
7121537,LABORATORY,CHEMISTRY,RHINOVIRUS RNA,1850.0,1877
7121538,LABORATORY,CHEMISTRY,RIBOSOMAL ABS,565.0,1878
7121539,LABORATORY,CHEMISTRY,RICKETTSIA ABS,720.0,1879
7121540,LABORATORY,CHEMISTRY,RIVOTRIL,350.0,1880
7121541,LABORATORY,CHEMISTRY,RNP / SM,260.0,1881
7121542,LABORATORY,CHEMISTRY,RO,590.0,1882
7121543,LABORATORY,CHEMISTRY,"RUBELLA, IGG SPECIFIC",425.0,1883
7121544,LABORATORY,CHEMISTRY,"RUBELLA, IGM SPECIFIC",425.0,1884
7121545,LABORATORY,CHEMISTRY,"SACCAROMYCES IGA, IGG, IGM ABS STRUCTURE",350.0,1885
7121546,LABORATORY,CHEMISTRY,SALMONEILA ABS,410.0,1886
7121547,LABORATORY,CHEMISTRY,SCHAWACHMAN DIAMOND SYNDROME,22800.0,1887
7121548,LABORATORY,CHEMISTRY,SCHISTOSOMA ANTIBODY,425.0,1888
7121549,LABORATORY,CHEMISTRY,SCL 70 ABS,350.0,1889
7121550,LABORATORY,CHEMISTRY,SECRETOR IGA (SALIVA),340.0,1890
7121551,LABORATORY,CHEMISTRY,SELENIUM,410.0,1891
7121552,LABORATORY,CHEMISTRY,SEMEN ANALYSIS,120.0,1892
7121553,LABORATORY,CHEMISTRY,SEROTONIN,260.0,1893
7121554,LABORATORY,CHEMISTRY,SERUM B-CROSSLAPS (CTX),600.0,1894
7121555,LABORATORY,CHEMISTRY,SGOT (AST),75.0,1895
7121556,LABORATORY,CHEMISTRY,SGPT (ALT),75.0,1896
7121557,LABORATORY,CHEMISTRY,SHBG (SEX HORMONE BINDING GLOBULIN),430.0,1897
7121558,LABORATORY,CHEMISTRY,SHIGELLA ABS,400.0,1898
7121559,LABORATORY,CHEMISTRY,SIROLIMUS,590.0,1899
7121560,LABORATORY,CHEMISTRY,SMOOTH MUSCLE ANTIBODY,425.0,1900
7121561,LABORATORY,CHEMISTRY,SODIUM URINE,65.0,1901
7121562,LABORATORY,CHEMISTRY,"SODIUM, SERUM OR URINE",75.0,1902
7121563,LABORATORY,CHEMISTRY,"SODIUM, STOOL",130.0,1903
7121564,LABORATORY,CHEMISTRY,SOLUBLE LIVER ANTIGEN ABS,300.0,1904
7121565,LABORATORY,CHEMISTRY,SPERM VITALITY,200.0,1905
7121566,LABORATORY,CHEMISTRY,SPERMATOZOAL ANTIBODIES,500.0,1906
7121567,LABORATORY,CHEMISTRY,"SPINAL MUSCULAR ATROPHY (SMN1,MLPA)",4800.0,1907
7121568,LABORATORY,CHEMISTRY,SSA AND SSB ABS (ANTI RO / ANTI LA),715.0,1908
7121569,LABORATORY,CHEMISTRY,STONE ANALYSIS,200.0,1909
7121570,LABORATORY,CHEMISTRY,STRIATED MUSCLE ANTIBODY,425.0,1910
7121571,LABORATORY,CHEMISTRY,SULFONYLUREA STRUCTURE,1150.0,1911
7121572,LABORATORY,CHEMISTRY,SV40,800.0,1912
7121573,LABORATORY,CHEMISTRY,SYNOVIAL FLUID EXAMINATION,135.0,1913
7121574,LABORATORY,CHEMISTRY,T + B LYMPHOCYTE DIFFERENTIATION,1400.0,1914
7121575,LABORATORY,CHEMISTRY,T B G,250.0,1915
7121576,LABORATORY,CHEMISTRY,T.B MONOCLONAL ANTIBODIES,425.0,1916
7121577,LABORATORY,CHEMISTRY,T4 AND T8 LIMPHOCYTES,500.0,1917
7121578,LABORATORY,CHEMISTRY,TACROLIMUS,535.0,1918
7121579,LABORATORY,CHEMISTRY,TAENIA ABS,485.0,1919
7121580,LABORATORY,CHEMISTRY,TAG-72,575.0,1920
7121581,LABORATORY,CHEMISTRY,TAU-PROTEIN,825.0,1921
7121582,LABORATORY,CHEMISTRY,TB PCR,1755.0,1922
7121583,LABORATORY,CHEMISTRY,TDT,575.0,1923
7121584,LABORATORY,CHEMISTRY,TESTOSTERONE,500.0,1924
7121585,LABORATORY,CHEMISTRY,THEOPHYLLIN LEVEL,200.0,1925
7121586,LABORATORY,CHEMISTRY,"THIAMINE-RESPONSIVE MEGALOBLASTIC ANEMIA SYNDROME(SLC19A2, REF)",9540.0,1926
7121587,LABORATORY,CHEMISTRY,THIOCYANATE & CYANIDE,310.0,1927
7121588,LABORATORY,CHEMISTRY,THYREOGLOBULIN,430.0,1928
7121589,LABORATORY,CHEMISTRY,THYROGLOBULIN ANTIBODY,425.0,1929
7121590,LABORATORY,CHEMISTRY,THYROID ANTIBODY,425.0,1930
7121591,LABORATORY,CHEMISTRY,THYROID MICROSOMAL ABS,120.0,1931
7121592,LABORATORY,CHEMISTRY,THYROID UPTAKE,200.0,1932
7121593,LABORATORY,CHEMISTRY,THYROXINE BINDING GLOBULIN,220.0,1933
7121594,LABORATORY,CHEMISTRY,TORCH SCREENING,700.0,1934
7121595,LABORATORY,CHEMISTRY,TOTAL AND DIRECT BILIBURIN,120.0,1935
7121596,LABORATORY,CHEMISTRY,"TOTAL BILIBURIN, NEONATAL",60.0,1936
7121597,LABORATORY,CHEMISTRY,TOTAL BILIRUBIN,75.0,1937
7121598,LABORATORY,CHEMISTRY,TOTAL CHOLESTEROL,100.0,1938
7121599,LABORATORY,CHEMISTRY,TOTAL CO2,65.0,1939
7121600,LABORATORY,CHEMISTRY,TOTAL HLA TYPING,2650.0,1940
7121601,LABORATORY,CHEMISTRY,TOTAL IRON BINDING CAPACITY (TIBC),170.0,1941
7121602,LABORATORY,CHEMISTRY,"TOTAL PROTEIN, SERUM",75.0,1942
7121603,LABORATORY,CHEMISTRY,TOXOCARA ABS CANIS IGG & IGM WESTERNBLOT,920.0,1943
7121604,LABORATORY,CHEMISTRY,"TOXOPLASMOSIS, IGG SPECIFIC",425.0,1944
7121605,LABORATORY,CHEMISTRY,"TOXOPLASMOSIS, IGM SPECIFIC",425.0,1945
7121606,LABORATORY,CHEMISTRY,TPMT ACTIVITY,300.0,1946
7121607,LABORATORY,CHEMISTRY,TRACP,575.0,1947
7121608,LABORATORY,CHEMISTRY,"TRANFERRITIN, SERUM",425.0,1948
7121609,LABORATORY,CHEMISTRY,TRANSFERRIN,315.0,1949
7121610,LABORATORY,CHEMISTRY,TREPONEMAL IGG AND IGG ABS IMMUNOBLOT,1440.0,1950
7121611,LABORATORY,CHEMISTRY,TREPONEMAL PALLIDUM ANTIBODIES,380.0,1951
7121612,LABORATORY,CHEMISTRY,TRIGLYCERIDES,200.0,1952
7121613,LABORATORY,CHEMISTRY,TRIPLE TEST,590.0,1953
7121614,LABORATORY,CHEMISTRY,TROP T.,200.0,1954
7121615,LABORATORY,CHEMISTRY,TRYPSIN,425.0,1955
7121617,LABORATORY,CHEMISTRY,TRYPTASE,575.0,1956
7121618,LABORATORY,CHEMISTRY,TSC 1 GENE,25750.0,1957
7121619,LABORATORY,CHEMISTRY,TSC 2 GENE,25750.0,1958
7121620,LABORATORY,CHEMISTRY,TSH,300.0,1959
7121622,LABORATORY,CHEMISTRY,TSH RECEPTOR ANTIBODY    ,585.0,1960
7121623,LABORATORY,CHEMISTRY,TSH-NEONATAL,200.0,1961
7121624,LABORATORY,CHEMISTRY,U1-NRNP,300.0,1962
7121625,LABORATORY,CHEMISTRY,URIC ACID (SERUM),75.0,1963
7121626,LABORATORY,CHEMISTRY,UROPLAKIN III,575.0,1964
7121627,LABORATORY,CHEMISTRY,VANCOMYCIN PEAK,635.0,1965
7121628,LABORATORY,CHEMISTRY,VANCOMYCIN TROUGH,635.0,1966
7121629,LABORATORY,CHEMISTRY,"VANILLYMANDELIC ACID (VMA), URINE",425.0,1967
7121630,LABORATORY,CHEMISTRY,VARICELLA ZOSTER IGM & IGG SPEC ABS,900.0,1968
7121631,LABORATORY,CHEMISTRY,VASOPRESSIN (ADH),950.0,1969
7121632,LABORATORY,CHEMISTRY,VENOUS BLOOD GASES,250.0,1970
7121633,LABORATORY,CHEMISTRY,VERY LONG CHAIN FATTY ACIDS (VLCFA),1490.0,1971
7121634,LABORATORY,CHEMISTRY,VIGABATRIN,585.0,1972
7121635,LABORATORY,CHEMISTRY,VILLIN,575.0,1973
7121636,LABORATORY,CHEMISTRY,VIMENTIN,575.0,1974
7121637,LABORATORY,CHEMISTRY,VITAMIN A (RETINOL),260.0,1975
7121638,LABORATORY,CHEMISTRY,VITAMIN B2 (FAD),440.0,1976
7121639,LABORATORY,CHEMISTRY,VITAMIN C (ASCORBIC ACID),725.0,1977
7121640,LABORATORY,CHEMISTRY,"VITAMIN D1,25 (1.25 DIHYDROXY-CHOLECALCIFEROL)",1000.0,1978
7121641,LABORATORY,CHEMISTRY,VITAMIN E,425.0,1979
7121642,LABORATORY,CHEMISTRY,VITAMIN K1,460.0,1980
7121643,LABORATORY,CHEMISTRY,VITAMINE B1 THIAMINE,310.0,1981
7121644,LABORATORY,CHEMISTRY,"VITAMINE B12, SERUM",425.0,1982
7121645,LABORATORY,CHEMISTRY,VITAMINE B6 (PYRIDOXYL PHOSPHATE),450.0,1983
7121646,LABORATORY,CHEMISTRY,VITAMINE D3 (25 HYDROXICHOLICALCIFEROL),575.0,1984
7121647,LABORATORY,CHEMISTRY,VORICONAZOLE,585.0,1985
7121648,LABORATORY,CHEMISTRY,WAALER ROSE,425.0,1986
7121649,LABORATORY,CHEMISTRY,WARFARIN,440.0,1987
7121650,LABORATORY,CHEMISTRY,WESTERNBLOT ECHINOCOCCUS GRANULOSA IGG & IGM,1680.0,1988
7121651,LABORATORY,CHEMISTRY,WESTERNBLOT ECHINOCOCCUS MULTIOCULARIS IGG & IGM,1680.0,1989
7121652,LABORATORY,CHEMISTRY,XYLOSE,155.0,1990
7121653,LABORATORY,CHEMISTRY,ZAP-70,900.0,1991
7121654,LABORATORY,CHEMISTRY,ZINC,350.0,1992
7121655,LABORATORY,CHEMISTRY,ZONISAMIDE,360.0,1993
7122001,LABORATORY,HEMATOLOGY,ANTI FACTOR XA DETERMINATION (ANTI-XA),450.0,1994
7122002,LABORATORY,HEMATOLOGY,BLEEDING TIME,40.0,1995
7122003,LABORATORY,HEMATOLOGY,BONE MARROW ( B.M. ) ASPIRATIONAL BIOPSY,4000.0,1996
7122004,LABORATORY,HEMATOLOGY,BONE MARROW EXAMINATION,425.0,1997
7122005,LABORATORY,HEMATOLOGY,CBC WITH DIFFERENTIAL COUNT,130.0,1998
7122006,LABORATORY,HEMATOLOGY,CLOTTING TIME,40.0,1999
7122007,LABORATORY,HEMATOLOGY,COMPLETE BLOOD COUNT (CBC),120.0,2000
7122008,LABORATORY,HEMATOLOGY,D-DIMER,250.0,2001
7122009,LABORATORY,HEMATOLOGY,ERYTHROCYTE SEDIMENTATION RATE (ESR),40.0,2002
7122010,LABORATORY,HEMATOLOGY,FIBRINOGEN,250.0,2003
7122011,LABORATORY,HEMATOLOGY,FILARIAL EXAMIANTION,65.0,2004
7122012,LABORATORY,HEMATOLOGY,G6PD (QUANTITATIVE),170.0,2005
7122013,LABORATORY,HEMATOLOGY,GLYCOSYLATED HEMOGLOBIN (HB AIC),425.0,2006
7122014,LABORATORY,HEMATOLOGY,HEINZ BODY STAIN,65.0,2007
7122015,LABORATORY,HEMATOLOGY,HEMATOCRITE,35.0,2008
7122016,LABORATORY,HEMATOLOGY,HEMOGLOBIN,35.0,2009
7122017,LABORATORY,HEMATOLOGY,HEMOGLOBIN F DETERMINATION (KLEINHAUER),170.0,2010
7122018,LABORATORY,HEMATOLOGY,HEMOGLOBIN H INCLUSION,250.0,2011
7122019,LABORATORY,HEMATOLOGY,"IMMUNOPHENOTYPING FOR LEUKOMIA / LYMPHOMA (WHOLE BLOOD, BONE MARROW)",3900.0,2012
7122020,LABORATORY,HEMATOLOGY,L.E. PREPARATION,85.0,2013
7122021,LABORATORY,HEMATOLOGY,LEISHMANIA SMEAR,100.0,2014
7122022,LABORATORY,HEMATOLOGY,LOW MOLECULAR WEIGHT HEPARIN DETERMINATION (LMWH),450.0,2015
7122023,LABORATORY,HEMATOLOGY,MALARIA EXAMINATION,65.0,2016
7122024,LABORATORY,HEMATOLOGY,OSMOTIC FRAGILITY TEST,250.0,2017
7122025,LABORATORY,HEMATOLOGY,"PARTIAL THROMBOPLASTINE TIME (PTT,APTT)",250.0,2018
7122026,LABORATORY,HEMATOLOGY,PERIPHERAL SMEAR,65.0,2019
7122027,LABORATORY,HEMATOLOGY,PLATELET COUNT,35.0,2020
7122028,LABORATORY,HEMATOLOGY,PROTHROMBINE TIME (PT),100.0,2021
7122029,LABORATORY,HEMATOLOGY,RETICULOCYTE COUNT,35.0,2022
7122030,LABORATORY,HEMATOLOGY,SICKLE CELL SCREEN,50.0,2023
7122031,LABORATORY,HEMATOLOGY,THALASSEMIA SCREENING,400.0,2024
7122032,LABORATORY,HEMATOLOGY,WBC COUNT,35.0,2025
7123001,LABORATORY,MICROBIOLOGY,ACID FAST STAINING,65.0,2026
7123002,LABORATORY,MICROBIOLOGY,ANAEROBIC CULTURE,155.0,2027
7123003,LABORATORY,MICROBIOLOGY,BLOOD CULTURE,170.0,2028
7123004,LABORATORY,MICROBIOLOGY,C & S (CULTURE & SENSITIVITY),145.0,2029
7123005,LABORATORY,MICROBIOLOGY,C & S AXILLA,135.0,2030
7123006,LABORATORY,MICROBIOLOGY,C & S BLOOD,135.0,2031
7123007,LABORATORY,MICROBIOLOGY,C & S CERVICAL SMEAR,135.0,2032
7123008,LABORATORY,MICROBIOLOGY,C & S CONJUNCTIVA,135.0,2033
7123009,LABORATORY,MICROBIOLOGY,C & S EAR DISCHARGE,135.0,2034
7123010,LABORATORY,MICROBIOLOGY,C & S GASTRIC ASPIRATE,135.0,2035
7123011,LABORATORY,MICROBIOLOGY,C & S PROSTRATE,135.0,2036
7123012,LABORATORY,MICROBIOLOGY,C & S PUS,135.0,2037
7123013,LABORATORY,MICROBIOLOGY,C & S RECTAL,135.0,2038
7123014,LABORATORY,MICROBIOLOGY,C & S SEMEN,135.0,2039
7123015,LABORATORY,MICROBIOLOGY,C & S SKIN,135.0,2040
7123016,LABORATORY,MICROBIOLOGY,C & S SPUTUM,135.0,2041
7123017,LABORATORY,MICROBIOLOGY,C & S STOOL,135.0,2042
7123018,LABORATORY,MICROBIOLOGY,C & S SWINE FLU (H1N1),150.0,2043
7123019,LABORATORY,MICROBIOLOGY,C & S THROAT,135.0,2044
7123020,LABORATORY,MICROBIOLOGY,C & S UMBILICAL,135.0,2045
7123021,LABORATORY,MICROBIOLOGY,C & S URINE,135.0,2046
7123022,LABORATORY,MICROBIOLOGY,C & S VAGINAL,135.0,2047
7123023,LABORATORY,MICROBIOLOGY,DIRECT FUNGAL WET MOUNT,65.0,2048
7123024,LABORATORY,MICROBIOLOGY,"FERN TEST (TEST FOR LEAKAGE OF THE
AMNIOTIC FLUID)",50.0,2049
7123025,LABORATORY,MICROBIOLOGY,FOOD TESTING FOR COLIFORMS,340.0,2050
7123026,LABORATORY,MICROBIOLOGY,GENE XPERT MTB/RIF,2500.0,2051
7123027,LABORATORY,MICROBIOLOGY,GRAM STAINING,65.0,2052
7123028,LABORATORY,MICROBIOLOGY,GROUP A STREPTOCOCCAL AG,200.0,2053
7123029,LABORATORY,MICROBIOLOGY,NASAL SWAB FOR MRSA AND S. AUREUS BY PCR,500.0,2054
7123030,LABORATORY,MICROBIOLOGY,"ROUTINE CULTURE, MYCOLOGY",135.0,2055
7123031,LABORATORY,MICROBIOLOGY,WATER TESTING: ROUTINE BACTERIOLOGICAL ANALYSIS,425.0,2056
7124001,LABORATORY,URINE AND STOOL ANALYSIS,ROUTINE URINE ANALYSIS,75.0,2057
7124002,LABORATORY,URINE AND STOOL ANALYSIS,"GLUCOSE, URINE",65.0,2058
7124003,LABORATORY,URINE AND STOOL ANALYSIS,"KETONES, URINE",35.0,2059
7124004,LABORATORY,URINE AND STOOL ANALYSIS,"PROTEIN, URINE",35.0,2060
7124005,LABORATORY,URINE AND STOOL ANALYSIS,"PROTEIN, 24 HOURS URINE",170.0,2061
7124006,LABORATORY,URINE AND STOOL ANALYSIS,"CREATININE, 24 HOURS URINE",170.0,2062
7124007,LABORATORY,URINE AND STOOL ANALYSIS,"CALCIUM, 24 HOURS URINE",170.0,2063
7124008,LABORATORY,URINE AND STOOL ANALYSIS,ROUTINE STOOL ANALYSIS,75.0,2064
7124009,LABORATORY,URINE AND STOOL ANALYSIS,"OCCULT BLOOD, STOOL",65.0,2065
7124010,LABORATORY,URINE AND STOOL ANALYSIS,"FECAL FAT, STAIN",65.0,2066
7124011,LABORATORY,URINE AND STOOL ANALYSIS,"REDUCING SUBSTANCE, STOOL",65.0,2067
7124012,LABORATORY,URINE AND STOOL ANALYSIS,"SODIUM, 24 HOURS URINE",170.0,2068
7124013,LABORATORY,URINE AND STOOL ANALYSIS,"POTASSIUM, 24 HOURS URINE",170.0,2069
7124014,LABORATORY,URINE AND STOOL ANALYSIS,"PHOSPHOROUS, 24 HOURS URINE",170.0,2070
7124015,LABORATORY,URINE AND STOOL ANALYSIS,APT TEST,85.0,2071
7124016,LABORATORY,URINE AND STOOL ANALYSIS,URINARY UREA NITROGEN,65.0,2072
7124017,LABORATORY,URINE AND STOOL ANALYSIS,"BENCE JONES PROTEIN, URINE",170.0,2073
7124018,LABORATORY,URINE AND STOOL ANALYSIS,URINE URIC ACID,65.0,2074
7124019,LABORATORY,URINE AND STOOL ANALYSIS,ROTA VIRUS ( STOOL),65.0,2075
7124020,LABORATORY,URINE AND STOOL ANALYSIS,ADENO VIRUS ( STOOL),65.0,2076
7124021,LABORATORY,URINE AND STOOL ANALYSIS,"URIC ACID, 24 HOURS URINE",170.0,2077
7124022,LABORATORY,URINE AND STOOL ANALYSIS,"COPPER, 24 HOURS URINE",130.0,2078
7124023,LABORATORY,URINE AND STOOL ANALYSIS,"AMYLASE, 24 HOURS URINE",200.0,2079
7124024,LABORATORY,URINE AND STOOL ANALYSIS,"GLUCOSE, 24 HOURS URINE",200.0,2080
7124025,LABORATORY,URINE AND STOOL ANALYSIS,"UREA, 24 HOURS URINE",200.0,2081
7124026,LABORATORY,URINE AND STOOL ANALYSIS,"MAGNESIUM, 24 HOURS URINE",200.0,2082
7125001,LABORATORY,IMMUNO/SEROLOGY,ANTI-NUCLEAR ANTIBODY (ANA),200.0,2083
7125002,LABORATORY,IMMUNO/SEROLOGY,ASO TITER,135.0,2084
7125003,LABORATORY,IMMUNO/SEROLOGY,BRUCELLA AGGLUTINATION,65.0,2085
7125004,LABORATORY,IMMUNO/SEROLOGY,C-REACTIVE PROTEIN (CRP),200.0,2086
7125005,LABORATORY,IMMUNO/SEROLOGY,CRYPTOSPORRIDIUM PAVUM ANTIGEN IN STOOL,150.0,2087
7125006,LABORATORY,IMMUNO/SEROLOGY,ENTAMOEBA HISTOLYTICA ANTIGEN IN STOOL,150.0,2088
7125007,LABORATORY,IMMUNO/SEROLOGY,FEBRILE ANTIGENS (WIDAL TEST),135.0,2089
7125008,LABORATORY,IMMUNO/SEROLOGY,GIARDIA LAMBLIA ANTIGEN IN STOOL,150.0,2090
7125009,LABORATORY,IMMUNO/SEROLOGY,"HBSAG, SCREEN",200.0,2091
7125010,LABORATORY,IMMUNO/SEROLOGY,HELICOBACTOR PYLORI,675.0,2092
7125011,LABORATORY,IMMUNO/SEROLOGY,"HIV (AIDS),SCREEN",75.0,2093
7125012,LABORATORY,IMMUNO/SEROLOGY,HIV P24 AG,200.0,2094
7125013,LABORATORY,IMMUNO/SEROLOGY,HTLV,200.0,2095
7125014,LABORATORY,IMMUNO/SEROLOGY,INFECTIOUS MONONUCLEOSIS TEST,135.0,2096
7125015,LABORATORY,IMMUNO/SEROLOGY,NAT FOR BLOOD DONORS,300.0,2097
7125016,LABORATORY,IMMUNO/SEROLOGY,"PREGNANCY TEST, SERUM",130.0,2098
7125017,LABORATORY,IMMUNO/SEROLOGY,"PREGNANCY TEST, URINE",65.0,2099
7125018,LABORATORY,IMMUNO/SEROLOGY,PROCALICTONIN,200.0,2100
7125019,LABORATORY,IMMUNO/SEROLOGY,RHEUMATOID FACTOR,320.0,2101
7125020,LABORATORY,IMMUNO/SEROLOGY,TPHA,200.0,2102
7125021,LABORATORY,IMMUNO/SEROLOGY,UREA BREATH TEST,675.0,2103
7125022,LABORATORY,IMMUNO/SEROLOGY,RPR FOR SYPHILIS,93.75,2104
7125023,LABORATORY,IMMUNO/SEROLOGY,VDRL FOR SYPHILIS,65.0,2105
7126001,LABORATORY,ELECTROPHORESIS,HEMOGLOBIN ELECTROPHORESIS,250.0,2106
7126002,LABORATORY,ELECTROPHORESIS,"PROTEIN ELECTROPHORESIS (SERUM, CSF, URINE)",250.0,2107
7127001,LABORATORY,FLOWCYTOMETRY,"ANTI PLATELETS, ABS DIRECT (S-F)",1750.0,2108
7127002,LABORATORY,FLOWCYTOMETRY,"ANTI PLATELETS, ABS INDIRECT (S-F)",1750.0,2109
7127003,LABORATORY,FLOWCYTOMETRY,BURST TEST,650.0,2110
7127004,LABORATORY,FLOWCYTOMETRY,"CD34 + ENUMERATION (WHOLE BLOOD, BONE MARROW, APHERESIS)",800.0,2111
7127005,LABORATORY,FLOWCYTOMETRY,DNA INDEX,1550.0,2112
7127006,LABORATORY,FLOWCYTOMETRY,"IMMUNOPHENOTYPING FOR LEUKEMIA / LYMPHOMA PANEL (WHOLE BLOOD, BONE MARROW)",3900.0,2113
7127007,LABORATORY,FLOWCYTOMETRY,LYMPHOCYTES SUBSET ANALYSIS,1300.0,2114
7127008,LABORATORY,FLOWCYTOMETRY,PHAGO TEST,1500.0,2115
7127009,LABORATORY,FLOWCYTOMETRY,PLATELET GLYCOPROTEIN BY FLOWCYTOMETRY,1500.0,2116
7127010,LABORATORY,FLOWCYTOMETRY,PNH BY FLOCYTOMETRY,1500.0,2117
7128001,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOPATHOLOGY BIOPSY (SMALL OR LESS THAN 5 BLOCKS,425.0,2118
7128002,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOPATHOLOGY BIOPSY (MEDIUM OR MORE THAN 5 BLOCKS),700.0,2119
7128003,LABORATORY,HYSTOPATH. & CYTOLOGY,"HISTOPATHOLOGY, GROSS ONLY",85.0,2120
7128004,LABORATORY,HYSTOPATH. & CYTOLOGY,"SPECIAL STAINS, HISTOPATHOLOGY, EACH",85.0,2121
7128005,LABORATORY,HYSTOPATH. & CYTOLOGY,"FROZEN SECTION HISTOLOGY, EACH SPECIMEN",675.0,2122
7128006,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOLOGY PROCESSING ONLY FOR TISSUES (OUTSIDE REF),250.0,2123
7128007,LABORATORY,HYSTOPATH. & CYTOLOGY,"CYTOLOGY, CERVICAL (PAP) SMEAR",320.0,2124
7128008,LABORATORY,HYSTOPATH. & CYTOLOGY,"CYTOLOGY, SPECIAL (SPUTUM, RESPIRATORY, URINE,...E",170.0,2125
7128009,LABORATORY,HYSTOPATH. & CYTOLOGY,BUCCAL SMEAR (BARR BODY),170.0,2126
7128010,LABORATORY,HYSTOPATH. & CYTOLOGY,FINE NEEDLE ASPIRATION CYTOLOGY,425.0,2127
7128011,LABORATORY,HYSTOPATH. & CYTOLOGY,"CYTOLOGY,SURFACE SKIN BX FOR FUNGUS",170.0,2128
7128012,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOPATHOLOGY BX (10 TO 15 BLOCKS),1250.0,2129
7128013,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOPATHOLOGY BX (15 TO 20 BLOCKS0,2000.0,2130
7128014,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR ADENOIDECTOMY,510.0,2131
7128015,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR APPENDECTOMY,510.0,2132
7128016,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BONE,510.0,2133
7128017,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BONE MASS/ CYST,510.0,2134
7128018,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BRAIN ,510.0,2135
7128019,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BREAST CORE ,510.0,2136
7128020,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BREAST LUMB EXCISION,510.0,2137
