Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,2026 Price,2027 Price,Discount 3 years contract
FMXRAY1210,X-Ray Elbow For Coronoid Process (4 Views) - Right,Radiology,57506-01-21,-,163.18,175.4185,185.94361,0.15
FMXRAY1211,X-RAY ELBOW FOR SULCRUS ULNARIS VIEW,Radiology,57506-01-11,-,163.18,175.4185,185.94361,0.15
FMXRAY1559,X-RAY FEET AP & LAT. & OBL.,Radiology,57518-04-21,-,255.22,274.3615,290.82319,0.15
FMXRAY1249,X-RAY FEET AP & LAT. IN STANDING (BILATERAL),Radiology,57518-04-12,-,308.22,331.3365,351.21669,0.15
FMXRAY1231,X-RAY FEMUR AP & LAT.,Radiology,57518-00-11,-,239.88,257.871,273.34326,0.15
FMXRAY1222,X-RAY FINGERS AP & LAT. & OBL.,Radiology,57506-04-21,-,224.54,241.3805,255.86333,0.15
FMXRAY1223,X-RAY FINGERS STRESS VIEW,Radiology,57506-04-11,-,178.52,191.909,203.42354,0.15
FMXRAY1247,X-Ray Foot Ap & Lat. & Obl. - Right,Radiology,57518-04-21,-,209.0,224.675,238.1555,0.15
FMXRAY1246,X-RAY FOOT AP & OBL.,Radiology,57518-04-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1248,X-RAY FOOT TANGENTIAL & LAT. IN STANDING,Radiology,57518-04-11,-,163.18,175.4185,185.94361,0.15
FMXRAY1212,X-RAY FOREARM AP. & LAT.,Radiology,57506-02-01,-,224.54,241.3805,255.86333,0.15
FMXRAY1218,X-Ray Hand Ap & Lat. & Obl. - Right,Radiology,57506-04-21,-,209.0,224.675,238.1555,0.15
FMXRAY1217,X-RAY HAND AP. & OBL.,Radiology,57506-04-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1219,X-RAY HAND FOR PISIFORM/NAVICULAR,Radiology,57506-04-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1625,X-Ray Hip - 3 To 4 Views,Radiology,57712-00-11,-,240.0,258.0,273.48,0.15
FMXRAY1227,X-RAY HIP AP & FROG POSITION (BILATERAL),Radiology,57712-00-22,-,255.22,274.3615,290.82319,0.15
FMXRAY1228,X-RAY HIP FOR HEAD OF FEMUR(30 CA/AG),Radiology,57712-00-11,-,178.52,191.909,203.42354,0.15
FMXRAY1229,X-RAY HIP SCHNEIDER POSITION (1 SIDE),Radiology,57712-00-11,-,255.22,274.3615,290.82319,0.15
FMXRAY1226,X-RAY HIP-BILATERAL AP/LAUENSTEIN,Radiology,57712-00-22,-,292.88,314.846,333.73676,0.15
FMXRAY1225,X-RAY HIP-UNILATERAL AP/LAUENSTEIN,Radiology,57712-00-11,-,239.88,257.871,273.34326,0.15
FMXRAY1207,X-RAY HUMERUS AP & LAT.,Radiology,57700-00-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1232,X-RAY KNEE AP & LAT.,Radiology,57518-01-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1233,X-RAY KNEE AP & LAT. & SPECIAL.VIEW,Radiology,57518-01-21,-,277.54,298.3555,316.25683,0.15
FMXRAY1235,X-RAY KNEE STRESS (1 SIDE),Radiology,57518-01-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1234,X-RAY KNEE TUNNEL FRIK POSITION,Radiology,57518-01-11,-,163.18,175.4185,185.94361,0.15
FMXRAY1626,X-Ray Leg - 3 Views,Radiology,57518-02-01,-,200.0,215.0,227.9,0.15
FMXRAY1263,X-Ray Lower Limb Standing Ap (Leg Length),Radiology,57524-02-01,-,362.61,389.80575,413.194095,0.15
FMXRAY1196,X-RAY LUMBAR SPINE AP & LAT & OBL.,Radiology,58106-00-00,-,347.27,373.31525,395.714165,0.15
FMXRAY1195,X-RAY LUMBAR SPINE AP & LATERAL,Radiology,58106-00-00,-,246.86,265.3745,281.29697,0.15
FMXRAY1197,X-Ray Lumber Spine Flex. & Ext.,Radiology,58106-00-00,-,362.61,389.80575,413.194095,0.15
FMXRAY1172,X-RAY MANDIBLE PA & OBL.,Radiology,57915-00-00,-,224.54,241.3805,255.86333,0.15
FMXRAY1170,X-RAY MASTOID SCHULLERS & STENVERS,Radiology,57906-00-01,-,292.88,314.846,333.73676,0.15
FMXRAY1169,X-RAY NASAL BONES LATERAL,Radiology,57921-00-00,-,146.44,157.423,166.86838,0.15
FMXRAY1627,X-Ray Nasal Bones/Sinuses - 4 Views,Radiology,57903-00-00,-,250.0,268.75,284.875,0.15
FMXRAY1174,X-Ray Nasopharrynx Lateral,Radiology,57921-00-00,-,163.18,175.4185,185.94361,0.15
FMXRAY1230,X-RAY OBTURATE FORAMEN & ALA.(1 SIDE),Radiology,57715-00-00,-,239.88,257.871,273.34326,0.15
FMXRAY1660,X-RAY OESOPHAGUS (BARIUM SWALLOW),Radiology,58500-00-10,-,224.54,241.3805,255.86333,0.15
FMXRAY1173,X-RAY ORBITS PA WATERS & OBL.,Radiology,57912-00-00,-,255.22,274.3615,290.82319,0.15
FMXRAY1244,X-RAY OS-CALSIS (HEEL)TANGENTIAL LAT.,Radiology,57518-04-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1168,X-RAY P.N.S./ SKULL PA. & LAT. & WATERS,Radiology,57901-00-10,-,255.22,274.3615,290.82319,0.15
FMXRAY1166,X-RAY PARANASAL SINUSES 1 VIEW WATER,Radiology,57903-00-00,-,146.44,157.423,166.86838,0.15
FMXRAY1259,X-RAY PELVIMETRY,Radiology,59503-00-00,-,454.66,488.7595,518.08507,0.15
FMXRAY1224,X-RAY PELVIS AP,Radiology,57715-00-00,-,146.44,157.423,166.86838,0.15
FMXRAY1260,X-RAY PORTABLE CHARGE,Radiology,96093-00-00,-,178.52,191.909,203.42354,0.15
FMXRAY1187,X-RAY RIBS BILATERAL (1 VIEW),Radiology,58524-00-00,-,324.96,349.3319999999999,370.2919199999999,0.15
FMXRAY1185,X-RAY RIBS UNILATERAL (1 VIEW),Radiology,58521-01-00,-,239.88,257.871,273.34326,0.15
FMXRAY1748,X-Ray Ribs Unilateral (2 View) - Left,Radiology,58521-01-00,-,155.0,166.625,176.6225,0.15
FMXRAY1199,X-Ray Sacroilac Joint Ap & Obl.,Radiology,58109-00-00,-,255.22,274.3615,290.82319,0.15
FMXRAY1198,X-RAY SACRUM COCCYX AP & LAT.,Radiology,58109-00-00,-,239.88,257.871,273.34326,0.15
FMXRAY1628,X-Ray Scaphoid - 1 View,Radiology,57506-03-11,-,109.0,117.175,124.2055,0.15
FMXRAY1215,X-Ray Scaphoid (4 Views) - Right,Radiology,57506-03-21,-,212.0,227.9,241.574,0.15
FMXRAY1180,X-RAY SCAPULA AP & LAT.,Radiology,57700-00-11,-,239.88,257.871,273.34326,0.15
FMXRAY1200,X-RAY SCOLIOSIS STUDY AP VIEW,Radiology,58108-00-00,-,362.61,389.80575,413.194095,0.15
FMXRAY1203,X-RAY SHOULDER AP & AXIAL,Radiology,57700-00-21,-,255.22,274.3615,290.82319,0.15
FMXRAY1204,X-RAY SHOULDER AP INT. & EXT. ROTATION,Radiology,57700-00-11,-,277.54,298.3555,316.25683,0.15
FMXRAY1202,X-RAY SHOULDER AP.,Radiology,57700-00-11,-,146.44,157.423,166.86838,0.15
FMXRAY1206,X-RAY SHOULDER OF INTERTUBECULARIS GROOVE,Radiology,57700-00-11,-,178.52,191.909,203.42354,0.15
FMXRAY1205,X-RAY SHOULDER SPECIAL VIEW FOR GLENOID,Radiology,57700-00-11,-,178.52,191.909,203.42354,0.15
FMXRAY1656,X-Ray Skull - 1 View,Radiology,57901-00-10,-,109.0,117.175,124.2055,0.15
FMXRAY1165,X-RAY SKULL AP & LAT.,Radiology,57901-00-10,-,224.54,241.3805,255.86333,0.15
FMXRAY1239,X-RAY SKYLINE VIEW FOR PATELLA (BILATERAL),Radiology,57518-01-11,-,178.52,191.909,203.42354,0.15
FMXRAY1238,X-Ray Skyline View For Patella (Unilateral) - Right,Radiology,57518-01-11,-,100.0,107.5,113.95,0.15
FMXRAY1184,X-RAY STERNO-CLAVICULAR JOINTS,Radiology,58521-00-00,-,178.52,191.909,203.42354,0.15
FMXRAY1182,X-RAY STERNUM LAT.,Radiology,58521-00-00,-,178.52,191.909,203.42354,0.15
FMXRAY1183,X-RAY STERNUM MULTIPLE VIEWS,Radiology,58521-00-00,-,239.88,257.871,273.34326,0.15
FMXRAY1739,X-Ray T.M.J.  - Left,Radiology,57927-00-01,-,292.88,314.846,333.73676,0.15
FMXRAY1192,X-RAY THORACIC SPINE AP & LAT.,Radiology,58103-00-00,-,292.88,314.846,333.73676,0.15
FMXRAY1194,X-RAY THORACIC SPINE AP & LAT. SWIMM.,Radiology,58103-00-00,-,362.61,389.80575,413.194095,0.15
FMXRAY1193,X-RAY THORACIC SPINE AP STANDING,Radiology,58112-00-00,-,292.88,314.846,333.73676,0.15
FMXRAY1250,X-RAY TOES AP & LATERAL & OBL.,Radiology,57518-04-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1201,X-RAY WHOLE SPINE AP & LAT.,Radiology,58108-00-00,-,647.12,695.654,737.39324,0.15
FMXRAY1214,X-RAY WRIST PA. & LAT. & OBLIQUE,Radiology,57506-03-11,-,255.22,274.3615,290.82319,0.15
FMXRAY1213,X-RAY WRIST PA. & LATERAL,Radiology,57506-03-11,-,224.54,241.3805,255.86333,0.15
FMXRAY1175,X-RAY ZYGOMATIC ARCH -TOWNES JUG LER,Radiology,90909-00-00,-,239.88,257.871,273.34326,0.15
FMPSYB0034,(1) SESSION OF BIOFEEDBACK,Service,96152-00-00,-,246.86,265.3745,281.29697,0.15
FMPSYB0035,(15) SESSION OF BIOFEEDBACK,Service,96152-00-00,-,3230.04,3472.293,3680.63058,0.15
FMPSYB0036,(20) SESSION OF BIOFEEDBACK,Service,96152-00-00,-,4037.55,4340.36625,4600.788225,0.15
FMCAR-0006,24 Hours ECG Monitoring (HOLTER ),Service,11709-00-00,-,1039.02,1116.9465,1183.96329,0.15
FMORT-0579,2NDARY SUTURING OF WOUND 2ND GRADE,Service,30035-00-10,-,3150.0,3386.25,3589.425,0.15
FMONC-0007,3 Months Chemotherapy (Clinic)  ( Without medication ),Service,96199-00-00,-,2039.0,2191.925,2323.4405,0.15
FMCAR-0021,48 HOURS AMBULATORY BY MONITORING,Service,11708-00-00,-,1013.92,1089.964,1155.36184,0.15
FMCARS0034,48 Hours ECG Monitoring (HOLTER ),Service,11709-00-00,-,1102.5,1185.1875,1256.29875,0.15
FMCARS0035,72 Hours ECG Monitoring (HOLTER ),Service,11709-00-00,-,1433.25,1540.74375,1633.188375,0.15
FMENTS0030,A non-instrumental swallowing assessment,Service,96010-00-00,-,450.0,483.75,512.775,0.15
FMERDA0002,ABCESS INCISION AND DRAINAGE - DEEP,Service,30223-03-01,-,363.83,391.11725,414.584285,0.15
FMERDA0001,ABCESS INCISION AND DRAINAGE - SUPERFECIAL,Service,30223-01-00,-,220.5,237.0375,251.25975,0.15
FMPSD-2092,Abdominal FLAP,Service,45206-08-00,-,2896.0,3113.2,3299.992,0.15
FMENDE0066,ABDOMINAL PARACENTESIS,Service,30406-00-00,-,269.0,289.175,306.5255,0.15
FMICU-0010,ABDOMINAL TAPPING,Service,30406-00-00,-,324.96,349.3319999999999,370.2919199999999,0.15
FMINTR0014,ABG Extraction,Service,13839-00-00,-,77.18,82.9685,87.94661,0.15
FMORT-0366,ABOVE ELBOW CIRCULAR CAST,Service,90595-00-61,-,454.66,488.7595,518.08507,0.15
fmort-1062,Above elbow open cast,Service,90595-00-61,-,550.0,591.25,626.725,0.15
FMORW-0013,Above Elbow Orth. W/O Cover,Service,96092-00-31,-,655.49,704.65175,746.9308550000001,0.15
FMORW-0098,Above Elbow Ortho. W/ Cover,Service,96092-00-00,-,539.73,580.20975,615.022335,0.15
FMORW-0026,Above Elbow Orthosis W/O Cover Up To 10 Years Of Age,Service,90595-00-61,-,940.0,1010.5,1071.13,0.15
FMORT-0362,ABOVE ELBOW SLAB,Service,90595-00-61,-,362.61,389.80575,413.194095,0.15
FMORT-0368,ABOVE KNEE CAST,Service,90595-00-81,-,539.73,580.20975,615.022335,0.15
fmort-1063,Above knee open cast,Service,90595-00-81,-,700.0,752.5,797.6500000000001,0.15
FMORW-0106,Above Knee Ort. 3-10Yrs W/ Cover,Service,96092-00-00,-,892.58,959.5235,1017.09491,0.15
FMORW-0107,Above Knee Ort.3-10Yrs W/O Cover,Service,96092-00-00,-,892.58,959.5235,1017.09491,0.15
FMORW-0105,Above Knee Orth. 3 Yrs W/O Cover,Service,96092-00-00,-,1246.83,1340.34225,1420.762785,0.15
FMORW-0021,Above Knee Ortho. Upto 10 Yrs,Service,96092-00-00,-,6536.78,7027.0385,7448.66081,0.15
FMORW-0081,Above Knee Ortho.Up to 10Yrs W/Cover,Service,96092-00-00,-,1776.8,1910.06,2024.6636,0.15
FMORW-0080,Above Knee Ortho.Up to 10Yrs W/O Cover,Service,96092-00-00,-,1423.95,1530.74625,1622.591025,0.15
FMORW-0019,Above Knee Orthosis 3 Yrs,Service,96092-00-00,-,940.0,1010.5,1071.13,0.15
FMORW-0020,Above Knee Orthosis 3-10 Yrs,Service,96092-00-31,-,2245.41,2413.81575,2558.644695,0.15
FMORW-0064,Above Knee Orthosis Thermoplas T Free Knee,Service,96092-00-00,-,16791.74,18051.1205,19134.18773,0.15
FMORW-0119,Above Knee Orthosis W/ 2 Joints,Service,96092-00-00,-,5867.35,6307.40125,6685.845325,0.15
FMORW-0118,Above Knee Othosis W/ 1 Joint,Service,96092-00-00,-,3914.82,4208.4315,4460.93739,0.15
FMORW-0156,Above Knee Prosthesis,Service,97823-00-00,-,39938.06,42933.4145,45509.41937,0.15
FMORW-0052,Above Knee Prosthesis Free Knee,Service,96092-00-00,-,52217.56,56133.87699999999,59501.90962,0.15
FMORW-0051,Above Knee Prosthesis Knee Adjustable,Service,96092-00-00,-,48489.63,52126.35225,55253.933385,0.15
FMORW-0050,Above Knee Prosthesis With Teh Lina Knee,Service,96092-00-00,-,55948.28,60144.401,63753.06506,0.15
FMORT-0364,ABOVE KNEE SLAB,Service,90595-00-61,-,454.66,488.7595,518.08507,0.15
FMENTE0050,ABR NUEROTOLOGY,Service,11300-00-00,-,1130.0,1214.75,1287.635,0.15
FMENTE0051,ABR SCREENING FOR NEW BORN,Service,11300-00-00,-,990.0,1064.25,1128.105,0.15
FMERDA0111,Ac Bandage,Service,90676-00-00,-,57.0,61.275,64.9515,0.15
FMENTL0022,ADDITIONAL USE OF LASER,Service,41861-00-00,-,861.9,926.5424999999999,982.13505,0.15
FMPSYC0007,ADHD,Service,96184-00-10,-,320.77,344.82775,365.517415,0.15
FMSUR-0285,ADJ. NEDDLE FOR GASTRIC BANDING,Service,30511-13-00,-,209.48,225.191,238.70246,0.15
FMNEU-3464,Adjustment Of Dbs Electrodes,Service,39131-02-00,-,840.98,904.0535,958.2967100000001,0.15
FMPTD-0123,ADULT ABG EXTRACTION,Service,13842-00-00,-,110.25,118.51875,125.629875,0.15
FMERDA202,ADVANCED VENUS ULCER/ PER DRESSING,Service,30055-00-00,-,240.0,258.0,273.48,0.15
FMICU-0008,AIR MATRESS PER DAY FMNUR-0040,Service,83700-00-00,-,85.07,91.45024999999998,96.93726499999998,0.15
FMERDA203,AIRWAY,Service,90179-02-00,-,30.0,32.25,34.185,0.15
FMINT-0058,AIRWAY RESISTENCE & CONDUCTANE,Service,11503-13-00,-,324.96,349.3319999999999,370.2919199999999,0.15
FMPDT-0087,ALLERGY INHALATION PROVOCATION TST EACH LLGN INCL.CRTL PTNT,Service,11503-17-00,-,209.2,224.89,238.3834,0.15
FMPDT-0086,ALLERGY NASAL-PROVOCATION TEST EACH ALLERGN INCL.CONTROL PTNT,Service,12000-00-00,-,170.15,182.91125,193.885925,0.15
FMPSYB0064,ALPHA STIM AID BRAIN STIMULATION 1 SESSION,Service,11024-00-00,-,82.69,88.89174999999999,94.22525499999999,0.15
FMPSYB0065,ALPHA STIM AID BRAIN STIMULATION 12 SESSIONS,Service,96155-00-00,-,661.5,711.1125,753.7792499999999,0.15
FMPSYB0067,ALPHA STIM AID BRAIN STIMULATION 24 SESSIONS,Service,11024-00-00,-,1543.5,1659.2625,1758.81825,0.15
FMERD-0039,Ambulance Fee Less Than 50 Kms,Service,83500-00-10,-,380.0,408.5,433.01,0.15
FMAD49785,AMBULANCE FEE MORE THAN 50 KMS LESS THAN 100 KMS,Service,83500-00-20,-,650.0,698.75,740.6750000000001,0.15
FMERDC0003,"Ambulance Service - Local Airport With Nurse Or Emt/ Paramedic, 20 - 40 Km (Round Trip)",Service,83520-00-00,-,1362.59,1464.78425,1552.671305,0.15
FMERDC0004,"Ambulance Service - Local Airport With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 40 -",Service,83520-00-10,-,2039.0,2191.925,2323.4405,0.15
FMERD-0018,"Ambulance Service - With Nurse Or Emt/ Paramedic, 150 - 250 Km (Single Trip)",Service,83520-00-10,-,1335.0,1435.125,1521.2325,0.15
FMERDC0022,"Ambulance Service - With Nurse Or Emt/ Paramedic, 250 - 400 Km (Single Trip)",Service,83520-00-00,-,615.05,661.1787499999999,700.849475,0.15
FMERDC0025,"Ambulance Service - With Nurse Or Emt/ Paramedic, 400 - 800 Km (Single Trip)",Service,83520-00-00,-,2768.41,2976.04075,3154.603195,0.15
FMERDC0018,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 250 - 400 Km (Roun",Service,83520-00-10,-,3391.82,3646.2065,3864.97889,0.15
FMERD-0025,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 250 - 400 Km (Single",Service,83520-00-10,-,769.85,827.58875,877.2440750000001,0.15
FMERDC0020,"Ambulance Service - With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 400 - 800 Km (Singl",Service,83520-00-10,-,461.63,496.2522499999999,526.027385,0.15
FMERD-0017,"Ambulance Service - Without Nurse Or Physician, 150 - 250 Km (Single Trip)",Service,83500-00-20,-,1362.59,1464.78425,1552.671305,0.15
FMERDC0024,AMBULANCE TO ABHA-KHAMIS DOCTO R PLUS NURSE,Service,83500-00-90,-,9533.91,10248.95325,10863.890445,0.15
FMERDC0023,AMBULANCE TO ABHA-KHAMIS WITH  NURSE,Service,83500-00-80,-,6458.68,6943.081,7359.66586,0.15
FMERDC0021,AMBULANCE TO DURRAT AL AROUS   WITH NURSE,Service,83500-00-20,-,769.85,827.58875,877.2440750000001,0.15
FMERDC0026,AMBULANCE TO KUNFUDA DOCTOR    NURSE,Service,99999-99-99,-,4305.32,4628.218999999999,4905.912139999999,0.15
FMERDC0006,"Ambulance W/ Doctor G.P,Nurse",Service,83500-00-90,-,2122.68,2281.881,2418.79386,0.15
FMERDC0008,AMBULANCE W/ DOCTOR G.P. NURSE (RETURN MEDINA),Service,83500-00-80,-,4753.01,5109.48575,5416.054895,0.15
FMERDC0007,AMBULANCE W/ OR W/O NURSE      (RETURN MEDINA),Service,83500-00-20,-,3391.82,3646.2065,3864.97889,0.15
FMERDC0001,AMBULANCE W/ OR W/OUT NURSE  (RETURN JEDDAH),Service,83500-00-10,-,255.22,274.3615,290.82319,0.15
FMERDC0019,AMBULANCE W/DOCTOR  G.P. NURSE (RETURN MEDINA) -MERCEDES BENZ,Service,83500-00-80,-,4753.01,5109.48575,5416.054895,0.15
FMERDC0013,AMBULANCE W/DOCTOR G.P & NURSE (RETURN JEDDAH)-MERCEDES BENZ,Service,83500-00-80,-,769.85,827.58875,877.2440750000001,0.15
FMERDC0016,AMBULANCE W/OUT NURSE(RETURN   TAIF) - MERCEDES  BENZ,Service,83500-00-80,-,2039.0,2191.925,2323.4405,0.15
FMERDC0005,AMBULANCE WITHOUT NURSE        (RETURN TAIF),Service,83500-00-80,-,2039.0,2191.925,2323.4405,0.15
FMCARS0009,Ambulatory Bp Monitoring,Service,11708-00-00,-,503.0,540.725,573.1685000000001,0.15
FMOBG-0074,Amniotomy (Arm),Service,90477-00-00,-,166.0,178.45,189.157,0.15
FMPDS-0037,ANAL FISS.EXCIS.SPHINCTEROTOMY,Service,90338-00-00,-,2545.26,2736.1545,2900.32377,0.15
FMSUR-3090,Anal Fissurectomy,Service,32159-02-00,-,2039.0,2191.925,2323.4405,0.15
FMGEN0020,Anal Incontinence Treatment By Infrared Coagulation,Service,32135-01-00,-,509.05,547.22875,580.0624750000001,0.15
FMANA-9917,Anasthesia In Mri In The Mri Room,Service,92515-99-00,-,840.98,904.0535,958.2967100000001,0.15
FMSUR-0141,ANASTOMOSIS OF ABDOMINAL VSCLT,Service,33836-09-00,-,8903.53,9571.294750000001,10145.572435,0.15
FMORW-0171,Ankle Foot Orthosis (Above Knee),Service,96092-00-31,-,892.58,959.5235,1017.09491,0.15
FMPSYA0055,ANOREXIA NERVOSA SCALE (A.N.S.),Service,96237-00-00,-,172.94,185.9105,197.06513,0.15
FMOBG-0016,Antenatal (CTG)Monitoring/HR,Service,16514-01-00,-,170.15,182.91125,193.885925,0.15
FMENT9523,ANTERIOR NASAL PACK (L.A.),Service,41677-00-00,-,391.0,420.325,445.5445,0.15
FMURO-3060,Anterior Urethrotomy For Stone,Service,37224-03-00,-,2500.0,2687.5,2848.75,0.15
FMENTS0002,Antral washout,Service,41704-00-00,-,461.28,495.876,525.62856,0.15
FMVAS-0014,AORTA BIFEMORAL BYPASS GRAFT,Service,32751-00-01,-,13000.0,13975.0,14813.5,0.15
FMSUR-0292,AORTA BIFERMORAL GRAFT,Service,32708-01-00,-,42007.23,45157.77225,47867.23858500001,0.15
FMORT-0721,Application Of Halo Vest,Service,47711-00-00,-,1538.31,1653.68325,1752.904245,0.15
FMPDT-0112,APPLICATION OF LARGE OR COMPLICATED BANDAGE,Service,96092-00-00,-,85.07,91.45024999999998,96.93726499999998,0.15
FMPDT-0115,APPLICATION OF SIMPLE BANDAGE  WITH SPLINT,Service,96092-00-00,-,85.07,91.45024999999998,96.93726499999998,0.15
FMORT-0720,Application Of Skull Traction ( Halo Traction ),Service,47717-00-00,-,574.0,617.05,654.073,0.15
FMPDT-0111,APPLICATION OF SMALL BANDAGE,Service,96092-00-00,-,54.39,58.46925,61.977405,0.15
FMPDT-0124,APPLICATN DRESSING TO 2NDARY  HEALING SM.INFECTD WOUND 3YRS,Service,30055-00-10,-,54.39,58.46925,61.977405,0.15
FMPDT-0126,APPLICATN OF DRESSING TO LARGE2NDARY HEALING WOUND UPTO 3YRS,Service,30055-00-30,-,139.47,149.93025,158.926065,0.15
FMPDT-0127,APPLICATN OF DRESSING TO LARGEWOUND 2NDARY HEALING-4+ YEARS,Service,30055-00-30,-,85.07,91.45024999999998,96.93726499999998,0.15
FMPDT-0125,APPLICATN OF DRESSING TO SMALL2NDARY HEALING WOUND 4+YRS,Service,30055-00-10,-,54.39,58.46925,61.977405,0.15
FMPDT-0116,APPLICATN OF LARGE COMPLICATED BANDAGE WITH SPLINT,Service,90595-00-91,-,170.15,182.91125,193.885925,0.15
FMORW-0094,Arch Support With Leather,Service,96092-00-31,-,362.61,389.80575,413.194095,0.15
FMENDE0067,Argon plasma coagulation (APC),Service,90335-01-00,-,3367.0,3619.525,3836.6965,0.15
FMNEP-0009,Arterio-Venous Fistula Creation,Service,34512-00-00,-,1616.41,1737.64075,1841.899195,0.15
FMORT-0240,ARTHOCENTESIS (JNT ASPIRATION),Service,50124-00-01,-,4926.852,5296.3659,5614.147854,0.15
FMENTL0025,ARTICULATION SESSION FOR DEFECT,Service,95550-05-00,-,523.0,562.225,595.9585000000001,0.15
FMENTL0029,ARTICULATION TEST,Service,96012-00-00,-,220.5,237.0375,251.25975,0.15
FMURO-0074,Aspiration & Injection Of Renal Cyst,Service,36624-01-01,-,3567.55,3835.11625,4065.223225,0.15
FMPTD-0084,Aspiration Joint,Service,50124-00-01,-,166.0,178.45,189.157,0.15
FMORT-0292,ASPIRATION OF BURSA OF HAND,Service,50124-00-11,-,855.0,919.125,974.2725,0.15
FMCTS-0042,ASPIRATION OF COLD ABSCESS,Service,30216-01-00,-,363.83,391.11725,414.584285,0.15
FMENTE2005,Aspiration Of Hematoma,Service,30216-00-00,-,882.0,948.15,1005.039,0.15
FMSUR-8006,ASPIRATION OF SYNOVIAL FLUID EM00515035,Service,50124-00-01,-,277.54,298.3555,316.25683,0.15
FMOBG-0123,ASPIRATION OF VULVAL CYST,Service,35513-00-00,-,165.38,177.7835,188.45051,0.15
FMPDT-0149,ASSESS.OF GROWTH CLINICAL EXAM MONTHLY FOR 1 YEAR,Service,96037-00-00,-,1701.49,1829.10175,1938.847855,0.15
FMNEU-3506,Atlanto Axial Posterior Fusion W/Out Implant,Service,90011-02-00,-,4993.0,5367.474999999999,5689.523499999999,0.15
FMCARS0004,ATRIAL PACING,Service,38256-00-00,-,1538.31,1653.68325,1752.904245,0.15
FMENTE6048,AUDIO BRAIN EVOKED RESPONSE,Service,11300-00-00,-,2756.25,2962.96875,3140.746875,0.15
FMENTE0002,AUDIOMETRY - PURE TONE,Service,11306-00-00,-,370.81044,398.6212229999999,422.53849638,0.15
FMENTE0003,AUDIOMETRY - SPEECH,Service,11306-00-00,-,362.61,389.80575,413.194095,0.15
FMENTE0001,AUDIOMETRY (PURE TONE + Speech ),Service,11309-00-00,-,553.014,594.49005,630.159453,0.15
FMNUM-0009,AUDITORY EVOKED POTENTIAL,Service,92015-00-01,-,1783.77,1917.55275,2032.605915,0.15
FMENTE0040,AUDITORY TRAINING SESSION,Service,96132-00-00,-,344.48,370.316,392.5349600000001,0.15
FMPSYB0057,AUTISM 6 SESSIONS,Service,96180-00-20,-,1091.48,1173.341,1243.74146,0.15
FMPSYB0054,AUTISM PER SESSIOSN,Service,96180-00-20,-,196.25,210.96875,223.626875,0.15
FMPSYA0052,AUTISTIC TEST,Service,92204-00-00,-,255.22,274.3615,290.82319,0.15
FMSUR-0214,AUTOGENOUS SKIN GRAFTING(SMALL,Service,45451-09-00,-,900.95,968.52125,1026.632525,0.15
FMNEU-3413,Awake Cranitomy And Cortical Resection For Epilespy,Service,39706-00-00,-,5242.0,5635.15,5973.259,0.15
FMPSYA0035,BACK DEPRSS`N INVENTORY TEST,Service,96237-00-00,-,170.15,182.91125,193.885925,0.15
FMERDA0123,Back Slab Short - Below Elbow,Service,90595-00-51,-,125.0,134.375,142.4375,0.15
FMERDA0124,Back Slab Short - Below Knee,Service,90595-00-71,-,277.54,298.3555,316.25683,0.15
FMCAR-0563,BALLOON ARTERIAL SEPTOSTOMY ,Service,38739-00-00,-,2496.0,2683.2,2844.192,0.15
FMENT-3175,Bat Ear Surgery,Service,45659-00-01,-,5344.35,5745.17625,6089.886825,0.15
FMPSYB0007,Behavioral Therapy Session,Service,96101-00-00,-,430.95,463.27125,491.067525,0.15
FMPSYB0008,BEHAVIORAL THERAPY UNDER ANAES,Service,96103-00-00,-,940.0,1010.5,1071.13,0.15
FMPSYB0002,BEHAVIORAL THERAPY X 4 SESSION,Service,96101-00-00,-,1131.07,1215.90025,1288.854265,0.15
FMPSYB0001,BEHAVIORAL THERAPY X 8 SESSION,Service,96101-00-00,-,2245.41,2413.81575,2558.644695,0.15
FMPSYA0056,BEHAVIOURAL DISORDER SCALE(B.D.S.),Service,96101-00-00,-,255.22,274.3615,290.82319,0.15
FMORW-0104,Bel.Knee Ort.Up 10 Yrs W/Cover,Service,96092-00-00,-,1069.71,1149.93825,1218.934545,0.15
FMORW-0103,Bel.Knee Ort.Up 10Yrs W/O Cover,Service,96092-00-00,-,892.58,959.5235,1017.09491,0.15
FMORW-0100,Bel.Knee Ort.Upto 3Yrs W/O Cover,Service,96092-00-00,-,539.73,580.20975,615.022335,0.15
FMORW-0018,Bel.Knee Orth.Upto Age 10 Yrs,Service,96092-00-00,-,2799.09,3009.02175,3189.563055,0.15
