HCP Name,S. Type,Code,Provider Service Description,Prie,Discount,LOS
SGH Madina,PD,9031029,"CEREBRAL ARTERIOVENOUS MALFORMATIONS EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",32400,0.15,D/C
SGH Madina,PD,9031030,"CERVICAL CAROTID ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",14616,0.15,D/C
SGH Madina,PD,9031031,CHEMICAL ABLATION FOR VARICOSE VEINS (1 SESSION),480,0.15,D/C
SGH Madina,PD,9031032,CHEMICAL ABLATION FOR VARICOSE VEINS (10 SESSIONS),3816,0.15,D/C
SGH Madina,PD,9031033,CHEMICAL ABLATION FOR VARICOSE VEINS (3 SESSIONS),1360,0.15,D/C
SGH Madina,PD,9031034,CHEMICAL ABLATION FOR VARICOSE VEINS (5 SESSIONS),2031,0.15,D/C
SGH Madina,PD,9031035,CHOLANGIOGRAM-MULTIPLE PROJECTION,960,0.15,D/C
SGH Madina,PD,9031036,,42720,0.15,D/C
SGH Madina,PD,9031037,CHOLECYSTOSTOMY,14790,0.15,D/C
SGH Madina,PD,9031038,ADDITIONAL COIL / EACH INTERVEN'L RADIOLOGY,9346,0.15,D/C
SGH Madina,PD,9031039,COLONIC STENTING,9293,0.15,D/C
SGH Madina,PD,9031040,CT  LIVER - ANGIOGRAPHY,3720,0.15,D/C
SGH Madina,PD,9031041,CT - VENOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031042,CT ANGIOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031043,CT GUIDED EPIDURAL INJECTION,11264,0.15,D/C
SGH Madina,PD,9031044,CT SCAN- GUIDED BIOPSIES,6528,0.15,D/C
SGH Madina,PD,9031045,CUTANOUS LASER THERAPY FOR SPIDER VEINS / SESSION,2944,0.15,D/C
SGH Madina,PD,9031046,DIAGNOSTIC EXTRA CRANIAL HEAD AND NECK ANGIOGRAPHY,8448,0.15,D/C
SGH Madina,PD,9031047,DIALYSIS LINE INSERTION,10208,0.15,D/C
SGH Madina,PD,9031048,DIRECT CT PORTOGRAM WITH WITH W/OUT CONTRAST,1880,0.15,D/C
SGH Madina,PD,9031049,DRAINAGE OF PERINEPHRIC ABSCESS / INTERVENTIONAL RADIOLOGY,11352,0.15,D/C
SGH Madina,PD,9031050,DUODENAL STENTING,13920,0.15,D/C
SGH Madina,PD,9031051,"DURAL ARTERIOVENOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",22440,0.15,D/C
SGH Madina,PD,9031052,EMBOLIZATION - PROSTATE,8448,0.15,D/C
SGH Madina,PD,9031053,EMBOLIZATION - TRACT FOR POST BIOPSY,3125,0.15,D/C
SGH Madina,PD,9031054,EMBOLIZATION  TRANS CATHETER THERAPY,4320,0.15,D/C
SGH Madina,PD,9031055,EMBOLIZATION- PERIPHERAL ARTERIES VEIN MALFORMATION,7832,0.15,D/C
SGH Madina,PD,9031056,EMBOLIZATION- TRACT FOR POST BIOPSY,4320,0.15,D/C
SGH Madina,PD,9031057,EMBOLIZATION UTERINE ARTERIES,8448,0.15,D/C
SGH Madina,PD,9031058,EMBOLIZATION- UTERINE FIBROID,27200,0.15,D/C
SGH Madina,PD,9031059,"ENDOVASCULAR EMBOLIZATION FOR EPISTAXIS (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",11968,0.15,D/C
SGH Madina,PD,9031060,ENDOVASCULAR REPAIR OF AORTIC ANEURYSM W/O STENT GRAFT,64080,0.15,D/C
SGH Madina,PD,9031061,ENDOVASULAR REPAIR OF AORTIC ANEURYSM WITHOUT STENT OR GRAFT,79200,0.15,D/C
SGH Madina,PD,9031062,ENDOVENOUS ABLATION FOR VARICOSE VEIN  (UNILATERAL),12750,0.15,D/C
SGH Madina,PD,9031063,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY,  PERCUTANEOUS, LASER; FIRST VEIN",17600,0.15,D/C
SGH Madina,PD,9031064,"ENDOVENOUS ABLATION THERAPY OF INCOMPETENT VEIN (EVLT), EXTREMITY, , PERCUTANEOUS, RADIOFREQUENCY; FIRST VEIN TREATED",17600,0.15,D/C
SGH Madina,PD,9031065,ENDOVENOUS LASER ABLATION - BILATERAL,13095,0.15,D/C
SGH Madina,PD,9031066,ENDOVENOUS LASER ABLATION - UNILATERAL,11687,0.15,D/C
SGH Madina,PD,9031067,EPIDURAL INJECTION UNDER CT,4320,0.15,D/C
SGH Madina,PD,9031068,EPIDURAL INJECTION UNDER FLUOROSCOPY,3720,0.15,D/C
SGH Madina,PD,9031069,ESOPHAGEAL DILATATION,6764,0.15,D/C
SGH Madina,PD,9031070,ESOPHAGEAL STENTING IR,12672,0.15,D/C
SGH Madina,PD,9031071,"EXTRA CRANIAL HEAD AND NECK EMBOLIZATION (WITHOUT COILS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",15312,0.15,D/C
SGH Madina,PD,9031072,FACETS JOINT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),4320,0.15,D/C
SGH Madina,PD,9031073,FALLOPIAN TUBE EMBOLIZATION,6408,0.15,D/C
SGH Madina,PD,9031074,FALLOPIAN TUBE RECANULIZATION,3720,0.15,D/C
SGH Madina,PD,9031075,GASTRIC BAND INFLATION / DEFLATION,1200,0.15,D/C
SGH Madina,PD,9031077,GREATER SAPHENOUS VEIN ABLATION / VENOSEAL - UNILATERAL,18304,0.15,D/C
SGH Madina,PD,9031078,HEPATIC ANGIOGRAPHY / CELIAC ARTERIOGRAM,2256,0.15,D/C
SGH Madina,PD,9031079,HEPATIC MAPPING AND EMBOLIZATION ONE (1) ARTERY,5760,0.15,D/C
SGH Madina,PD,9031080,HEPATIC MAPPING AND EMBOLIZATION THREE (3) ARTERIES,8448,0.15,D/C
SGH Madina,PD,9031081,HEPATIC MAPPING AND EMBOLIZATION TWO (2) ARTERIES,7120,0.15,D/C
SGH Madina,PD,9031082,HICKMAN LINE INSERTION,10208,0.15,D/C
SGH Madina,PD,9031083,ILIAC ARTERY/ FEMORAL STENTING,5876,0.15,D/C
SGH Madina,PD,9031084,INFERIOR PETROSAL VEIN SAMPLING BILATERAL,10138,0.15,D/C
SGH Madina,PD,9031085,INFERIOR VENA CAVA FILTER INSERTION ,12730,0.15,D/C
SGH Madina,PD,9031086,INFERIOR VENA CAVA FILTER REMOVAL ,3720,0.15,D/C
SGH Madina,PD,9031087,INFERIOR/ SUPERIOR MESENTERIC ANGIOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031088,INSERTION OF ESOPHAGEAL STENT ,11124,0.15,D/C
SGH Madina,PD,9031089,INSERTION OF TRACHEAL / BRONCHIAL STENT ,11124,0.15,D/C
SGH Madina,PD,9031090,INTERNAL ILIAC BALLOON OCCLUSION,27200,0.15,D/C
SGH Madina,PD,9031091,"INTRACRANIAL ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",23800,0.15,D/C
SGH Madina,PD,9031092,INTRAGASTRIC BALLOON INSERTION UNDER MODERATE SEDATION,7120,0.15,D/C
SGH Madina,PD,9031093,"JOINTS INJECTION (SHOULDER, ELBOW, WRIST, FINGERS, HIP, KNEE, ANKLE, FOOT AND TOES)",4320,0.15,D/C
SGH Madina,PD,9031094,LYMPH NODE BIOPSY,1200,0.15,D/C
SGH Madina,PD,9031095,LYMPH NODE BIOPSY CT GUIDED,1536,0.15,D/C
SGH Madina,PD,9031096,LYMPHANGIOGRAM,7120,0.15,D/C
SGH Madina,PD,9031097,"MECHANICAL THROMBECTOMY FOR ACUTE ISCHEMIC STORK (WITHOUT STENTS, BALLOONS, BALLOON GUIDE CATHETER, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",27880,0.15,D/C
SGH Madina,PD,9031098,MICROCATHETER ADDITIONAL EACH,5184,0.15,D/C
SGH Madina,PD,9031099,"MICROWAVE ABLATION (SITE/ LIVER, BONE, LUNG, AND OTHERS) /EACH ORGAN",30024,0.15,D/C
SGH Madina,PD,9031100,NEPHROSTOGRAM- MULTIPLE PROJECTION,960,0.15,D/C
SGH Madina,PD,9031101,NEPHROSTOMY / Interventional Radiology,5130,0.15,D/C
SGH Madina,PD,9031102,NERVE ROOT BLOCK - LUMBAR (UNILATERAL - 1 LEVEL),4320,0.15,D/C
SGH Madina,PD,9031103,NERVE ROOT BLOCK LUMBAR (BILATERAL – 1 LEVEL),6408,0.15,D/C
SGH Madina,PD,9031104,PELVIC ANGIOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031105,PELVIC VARICOCELE (FLUOROSCOPY) FOR PELVIC CONGESTION SYNDROME USING COILS,19712,0.15,D/C
SGH Madina,PD,9031106,PERCUTANEOUS ABLATION OF TUMOURS,14790,0.15,D/C
SGH Madina,PD,9031107,PERCUTANEOUS ALCOHOL INJECTION,6764,0.15,D/C
SGH Madina,PD,9031108,PERCUTANEOUS BILIARY DILATION UNDER RADIOLOGICAL SUPERVISION,3888,0.15,D/C
SGH Madina,PD,9031109,PERCUTANEOUS BILIARY DRAINAGE UNDER RADIOLOGICAL SUPERVISION,2708,0.15,D/C
SGH Madina,PD,9031110,PERCUTANEOUS BILIARY DUCT STONE EXTRACTION W/ RADIOLOGICAL SUPERVISION,3125,0.15,D/C
SGH Madina,PD,9031111,PERCUTANEOUS CAECOSTOMY,9856,0.15,D/C
SGH Madina,PD,9031112,PERCUTANEOUS COMMON BILE DUCT BRUSH BIOPSY,7120,0.15,D/C
SGH Madina,PD,9031113,PERCUTANEOUS CORE NEEDLE ASPIRATION/BIOPSY,960,0.15,D/C
SGH Madina,PD,9031114,PERCUTANEOUS DRUG ELUTED BALLOON IN SINGLE VESSEL,24344,0.15,D/C
SGH Madina,PD,9031115,PERCUTANEOUS DRUG ELUTED STENT IN SINGLE VESSEL,35496,0.15,D/C
SGH Madina,PD,9031116,PERCUTANEOUS FLUID DRAINAGE,5400,0.15,D/C
SGH Madina,PD,9031117,PERCUTANEOUS GASTROJEJUNOSTOMY ,2256,0.15,D/C
SGH Madina,PD,9031118,PERCUTANEOUS GASTROSTOMY,2256,0.15,D/C
SGH Madina,PD,9031119,PERCUTANEOUS JOINT INJECTION  OF THERAPEUTIC SUBSTANCE (FLUOROSCOPY GUIDED),1880,0.15,D/C
SGH Madina,PD,9031120,PERCUTANEOUS JUJENOSTOMY,9856,0.15,D/C
SGH Madina,PD,9031121,PERCUTANEOUS LIVER BIOPSY WITH US,3209,0.15,D/C
SGH Madina,PD,9031122,PERCUTANEOUS NEPHROSTOMY,2708,0.15,D/C
SGH Madina,PD,9031123,PERCUTANEOUS PANCREATIC DUCTOGRAM,4320,0.15,D/C
SGH Madina,PD,9031124,PERCUTANEOUS PERITONEAL DIALYSIS CATHETER INSERTION,17600,0.15,D/C
SGH Madina,PD,9031125,PERCUTANEOUS RENAL BIOPSY,2350,0.15,D/C
SGH Madina,PD,9031126,PERCUTANEOUS RENAL STONE EXTRACTION,3125,0.15,D/C
SGH Madina,PD,9031127,PERCUTANEOUS SCLEROTHERAPY FOR VENOUS MALFORMATION ,10560,0.15,D/C
SGH Madina,PD,9031128,PERCUTANEOUS STENT INSERTION,3572,0.15,D/C
SGH Madina,PD,9031129,PERCUTANEOUS STENT WITHDRAWAL,1440,0.15,D/C
SGH Madina,PD,9031130,PERCUTANEOUS THROMBECTOMY,21420,0.15,D/C
SGH Madina,PD,9031131,PERCUTANEOUS THROMBOLYSIS,18656,0.15,D/C
SGH Madina,PD,9031132,PERCUTANEOUS TRACHEAL STENTING,19720,0.15,D/C
SGH Madina,PD,9031133,PERCUTANEOUS TRANS HEPATIC BILIARY STENT INSERTION ,16896,0.15,D/C
SGH Madina,PD,9031134,PERCUTANEOUS TRANSHEPATIC BIOPSY,4680,0.15,D/C
SGH Madina,PD,9031135,PERCUTANEOUS TRANSHEPATIC CHOLANGIOGRAPHY,5760,0.15,D/C
SGH Madina,PD,9031136,PERCUTANEOUS TRANSLUMINAL BALLOON DILATION,15312,0.15,D/C
SGH Madina,PD,9031137,PERCUTANEOUS TRANSLUMINAL DRUG INJ.,4320,0.15,D/C
SGH Madina,PD,9031138,PERCUTANEOUS URETERAL DILATION,3125,0.15,D/C
SGH Madina,PD,9031139,PERCUTANEOUS URETERAL STONE EXTRACTION,3125,0.15,D/C
SGH Madina,PD,9031140,PERIPHERAL ANGIOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031141,PERIPHERAL ANGIOPLASTY,3393,0.15,D/C
SGH Madina,PD,9031142,PERIPHERAL INSERTION OF CENTRAL LINE (PICC) .,8188,0.15,D/C
SGH Madina,PD,9031143,PERITONEAL DIALYSIS CATHETER INSERTION,13376,0.15,D/C
SGH Madina,PD,9031144,PERPHERAL ANGIOPLASTY ,15312,0.15,D/C
SGH Madina,PD,9031145,PETROSAL SINUS SAMPLING,12320,0.15,D/C
SGH Madina,PD,9031146,PLEUREX BOTTLE DRAINAGE (SPR),260,0.15,D/C
SGH Madina,PD,9031147,PORTA CATH INSERTION,15504,0.15,D/C
SGH Madina,PD,9031148,PORTACATH,5760,0.15,D/C
SGH Madina,PD,9031149,PORTOGRAPHY - TRANS-HEPATIC,2708,0.15,D/C
SGH Madina,PD,9031150,PORTOGRAPHY - TRANS-SPLENIC,2708,0.15,D/C
SGH Madina,PD,9031151,PRE-CYBERKNIFE TISSUE MARKER - BODY,2944,0.15,D/C
SGH Madina,PD,9031152,PRE-CYBERKNIFE TISSUE MARKER - BONE,2944,0.15,D/C
SGH Madina,PD,9031153,PROCEDURE REPORT AMD IMAGES PER EXAM ON CD,50,0.15,D/C
SGH Madina,PD,9031154,PROSTATE ARTERY EMBOLIZATION (PAE),36000,0.15,D/C
SGH Madina,PD,9031155,PROSTATIC ARTERY EMBOLIZATION,33480,0.15,D/C
SGH Madina,PD,9031156,RADIO FREQUENCY ABLATION – OSTEOID OSTEOMA ,20400,0.15,D/C
SGH Madina,PD,9031157,RADIO FREQUENCY ABLATION FOR TUMORS,20400,0.15,D/C
SGH Madina,PD,9031158,RADIOFREQUENCY ABLATION,19712,0.15,D/C
SGH Madina,PD,9031159,RECURRENT VARICOCELE LONG COILS EMBOLIZATION BILATERAL,14338,0.15,D/C
SGH Madina,PD,9031160,RECURRENT VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,13095,0.15,D/C
SGH Madina,PD,9031161,RENAL ANGIOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031162,RENAL ARTERIAL VENOUS MALFORMATION EMBOLIZATION,49840,0.15,D/C
SGH Madina,PD,9031163,RENAL ARTERY ANGIOPLASTY ,3393,0.15,D/C
SGH Madina,PD,9031164,RENAL ARTERY ARTERY STENTING ,5876,0.15,D/C
SGH Madina,PD,9031165,RENAL DENERVATION,71200,0.15,D/C
SGH Madina,PD,9031166,RENAL DENERVATION ( RADIO FREQUENCY ),71200,0.15,D/C
SGH Madina,PD,9031167,REVISED TIPPS WITH ANGIOPLASTY ,24820,0.15,D/C
SGH Madina,PD,9031168,REVISED TIPPS WITH ANGIOPLASTY WITH STENTING,25160,0.15,D/C
SGH Madina,PD,9031169,SACROILIAC JOINT INJECTION,5760,0.15,D/C
SGH Madina,PD,9031170,SCLEROTHERAPY,3720,0.15,D/C
SGH Madina,PD,9031171,"SIMPLE CEREBRAL ANEURYSM COILING (WITHOUT STENTS, COILS, BALLOONS, CATHETERS AND WIRES)",53400,0.15,D/C
SGH Madina,PD,9031172,SIR-SPHERE EMBOLIZATION FOR TUMOR (SIRASPHERE),108800,0.15,D/C
SGH Madina,PD,9031173,SPHERE EMBOLIZATION FOR TUMOR ( SPHERE),108800,0.15,D/C
SGH Madina,PD,9031174,SPINAL ANGIOGRAPHY,13920,0.15,D/C
SGH Madina,PD,9031175,"SPINAL EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",23800,0.15,D/C
SGH Madina,PD,9031176,STENTING- BILATERAL SUPERFICIAL FEMORAL ARTERY,15312,0.15,D/C
SGH Madina,PD,9031177,STENTING- UNILATERAL SUPERFICIAL  FEMORAL ARTERY,9152,0.15,D/C
SGH Madina,PD,9031178,SVC/IVC ANGIOGRAPHY,3393,0.15,D/C
SGH Madina,PD,9031179,SVC/IVC ANGIOPLASTY,15312,0.15,D/C
SGH Madina,PD,9031180,SVC/IVC STENTING ,23800,0.15,D/C
SGH Madina,PD,9031181,SVC/IVC VENOPLASTY,23120,0.15,D/C
SGH Madina,PD,9031182,TESTICULAR VARICOCELE EMBOLIZATION (FLUOROSCOPY) USING COILS,17600,0.15,D/C
SGH Madina,PD,9031183,THORACIC AORTOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031184,THORASIC/ ABDOMINAL AORTIC STENTING ,5616,0.15,D/C
SGH Madina,PD,9031185,THROMBIN INJECTION FOR PSEUDO-ANEURISM,9856,0.15,D/C
SGH Madina,PD,9031186,THROMBOLYSIS 1ST SESSION,44500,0.15,D/C
SGH Madina,PD,9031187,THROMBOLYSIS 2ND SESSION,21250,0.15,D/C
SGH Madina,PD,9031188,THROMBOLYSIS 3RD SESSION,13200,0.15,D/C
SGH Madina,PD,9031189,TIPPS (TRANS JUGULAR INTRAHEPATIC PORTAL SYSTEM SHUNT),60520,0.15,D/C
SGH Madina,PD,9031190,TRANS CATHETER ANURYSM COLLING WITH STENTING,32400,0.15,D/C
SGH Madina,PD,9031191,TRANS CATHETER ANURYSM COLLING WITHOUT STENTING,27200,0.15,D/C
SGH Madina,PD,9031192,TRANS CATHETER ARTERIAL EMBOLIZATION – WITHOUT IMPLANT,27200,0.15,D/C
SGH Madina,PD,9031193,TRANSABDOMINAL/TRANSLUMBAR  ARTERIOGRAPHY,3572,0.15,D/C
SGH Madina,PD,9031194,TRANS-ARTERIAL CHEMOEMBOLIZATION,30240,0.15,D/C
SGH Madina,PD,9031195,TRANS-HEPATIC PERCUTANEOUS PORTAL VEIN EMBOLIZATION,32400,0.15,D/C
SGH Madina,PD,9031196,TRANSJUGULAR LIVER BIOPSY,32400,0.15,D/C
SGH Madina,PD,9031197,TRANSRECTAL ABSCESS DRAINAGE,6120,0.15,D/C
SGH Madina,PD,9031198,TUBE EXCHANGE,1440,0.15,D/C
SGH Madina,PD,9031199,ULTRASOUND GUIDED DRAINAGE,5100,0.15,D/C
SGH Madina,PD,9031200,ULTRASOUND GUIDED DRUG INJECTION ( BOTOX INJECTION),3348,0.15,D/C
SGH Madina,PD,9031201,ULTRASOUND GUIDED THYROID NEEDLE ASPIRATION-MULTIPLE PASSES,3348,0.15,D/C
SGH Madina,PD,9031202,UNILATERAL CAROTID ANGIOGRAPHY,5760,0.15,D/C
SGH Madina,PD,9031203,UNILATERAL FEMORAL AND SUPERFICIAL FEMORAL ARTERY STENT GRAFT ( WITHOUT MATERIAL COST ),18304,0.15,D/C
SGH Madina,PD,9031204,US GUIDANCE BURSA INJECTION,5760,0.15,D/C
SGH Madina,PD,9031205,UTERINE EMBOLIZATION,21250,0.15,D/C
SGH Madina,PD,9031206,VARICOCELE LONG COILS EMBOLIZATION BILATERAL,11687,0.15,D/C
SGH Madina,PD,9031207,VARICOCELE LONG COILS EMBOLIZATION UNILATERAL,10279,0.15,D/C
SGH Madina,PD,9031208,VENOGRAPHY- ADRENAL,2708,0.15,D/C
SGH Madina,PD,9031209,VENOGRAPHY- NECK,2256,0.15,D/C
SGH Madina,PD,9031210,VENOGRAPHY- RENAL VEINS,2256,0.15,D/C
SGH Madina,PD,9031211,VENOGRAPHY- VENA CAVA,1786,0.15,D/C
SGH Madina,PD,9031212,VENOGRAPHY-ADRENAL SAMPLING,8260,0.15,D/C
SGH Madina,PD,9031213,VENOUS ANGIOPLASTY-,3393,0.15,D/C
SGH Madina,PD,9031214,VENOUS BLOOD SAMPLING,2708,0.15,D/C
SGH Madina,PD,9031215,VENOUS STENTING -,5012,0.15,D/C
SGH Madina,PD,9031216,VERTEBRAL - BASILAR ANGIOGRAPHY,7120,0.15,D/C
SGH Madina,PD,9031217,VERTEBRAL ARTERIOGRAPHY,2256,0.15,D/C
SGH Madina,PD,9031218,"VERTEBRAL ARTERY ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",15312,0.15,D/C
SGH Madina,PD,9031219,VERTEBROPLASTY / FLUOROSCOPY GUIDED ,17600,0.15,1
SGH Madina,PD,9041001,BURN SCAR - EXTRA LARGE AREA ,12120,0.15,2
SGH Madina,PD,9041002,BURN SCAR - LARGE AREA,10100,0.15,2
SGH Madina,PD,9041003,BURN SCAR - MEDIUM AREA ,8080,0.15,1
SGH Madina,PD,9041004,BURN SCAR - SMALL AREA ,6120,0.15,1
SGH Madina,PD,9041005,PUNCH GRAFT - SMALL AREA ,4040,0.15,1
SGH Madina,PD,9041006,PUNCH GRAFT - MEDIUM AREA ,6060,0.15,1
SGH Madina,PD,9041007,PUNCH GRAFT - LARGE AREA ,8080,0.15,1
SGH Madina,PD,9041008,"PUNCH GRAFT - LARGE ""A"" AREA ",10100,0.15,1
SGH Madina,PD,9041009,SCAR REVISION - SMALL AREA ,816,0.15,0
SGH Madina,PD,9041010,SCAR REVISION - MEDIUM AREA ,1224,0.15,0
SGH Madina,PD,9041011,SCAR REVISION - LARGE AREA ,1530,0.15,0
SGH Madina,PD,9041012,"SCAR REVISION - LARGE ""A"" AREA ",2525,0.15,1
SGH Madina,PD,9041013,"SCAR REVISION - LARGE ""B"" AREA ",5050,0.15,1
SGH Madina,PD,9041014,DEBRIDEMENT OF BIG  WOUND  /U.L.A.  ,1200,0.15,0
SGH Madina,PD,9041015,DEBRIDEMENT OF SMALL WOUND (PD) / U.L.A. ,750,0.15,0
SGH Madina,PD,9041016,"DEBRIDEMENT SKIN, SUBQ TISSUE, MUSCLE WITH FASCIA, NECROTIZING SOFT TISSUE INFECTION",2990,0.15,1
SGH Madina,PD,9041017,"DEBRIDEMENT W/ RMOVL FOREIGN MAT., SKIN/SUBQ T./MUSCLE FASCIA/MUSCLE",2115,0.15,0
SGH Madina,PD,9041018,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; EACH ADD'L 10% BODY SURFACE",875,0.15,0
SGH Madina,PD,9041019,"DEBRIDEMENT, EXTENSIVE ECZEMATOUS/INFECTED SKIN; UP TO 10%, BODY SURFACE",1250,0.15,0
SGH Madina,PD,9041020,"DEBRIDEMENT, WOUND, INFECTION OR BURN <10%",1250,0.15,0
SGH Madina,PD,9041021,"DEBRIDEMENT, WOUND, INFECTION OR BURN >10%",1744,0.15,0
SGH Madina,PD,9041022,DERMABRASION,5850,0.15,1
SGH Madina,PD,9041023,"DERMAL OUTOGRAFT TRUNK/ARMS/LEGS  EACH ADDITIONAL 100 SQ CM OR LESS, 1% BODY ARE",7677,0.15,1
SGH Madina,PD,9041024,"DERMAL OUTOGRAFT TRUNK/ARMS/LEGS 1ST 100 SQ CM OR LESS, 1% BODY AREA INFANT,CHILD",7677,0.15,1
SGH Madina,PD,9041025,"DESTRUCTION ANY METHOD; WARTS, MLOOUSCIPOXVIRUS, MILIA ADD'L LESIONS",250,0.15,0
SGH Madina,PD,9041026,"DESTRUCTION ANY METHOD; WARTS, MLOOUSCIPOXVIRUS, MILIA PER LESIONS",500,0.15,0
SGH Madina,PD,9041027,"DESTRUCTION, MALIGNANT / PREMALIGNANT LESION, ANY METHOD; LESION DIAMETER > 4CM",3825,0.15,1
SGH Madina,PD,9041028,"DESTRUCTION, MALIGNANT / PREMALIGNANT LESION, ANY METHOD; LESION DIAMETER 0.5-3.9CM",2990,0.15,1
SGH Madina,PD,9041029,DRESSINGS WITH DEBRIDEMENT INITIAL/SUBSEQUENT UNDER GA MIDDLE/LARGE,2468,0.15,1
SGH Madina,PD,9041030,DRESSINGS WITH DEBRIDEMENT INITIAL/SUBSEQUENT UNDER GA SMALL,2045,0.15,0
SGH Madina,PD,9041031,"DRESSINGS WITH/ DEBRIDEMENT INITIAL/SUBSEQUENT; UNDER L. ANESTHESIA, SMALL",750,0.15,0
SGH Madina,PD,9041032,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF >10% TOTAL BODY SURF A.",5085,0.15,1
SGH Madina,PD,9041033,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF MEDIUM <10% - > 5% TOTAL BODY SURF A.",3255,0.15,1
SGH Madina,PD,9041034,"DRESSINGS/DEBRIDEMENT OF PARTIAL THICKNESS BURNS,INTIAL OR SUBSEQUENT OF SMALL,< 5% TOTAL BODY SURF A.",2115,0.15,0
SGH Madina,PD,9041035,"DRESSINGS/DEBRIDEMENT; W/ L. ANESTHESIA, MEDIUM/LARGE",625,0.15,0
SGH Madina,PD,9041036,"ESCHAROTOMY,EACH ADD'L INCISION",450,0.15,0
SGH Madina,PD,9041037,"EXC.,BNIGN SK.LESN.INCLUD MARGN, ANY BODY PART; DIAM.> 4.0 CM",3720,0.15,1
SGH Madina,PD,9041038,"EXC.,BNIGN SK.LESN.INCLUD. MARGN, ANY BODY PART;DIAM. <0.5 CM",2115,0.15,0
SGH Madina,PD,9041039,"EXC.,BNIGN SK.LESN.INCLUD. MARGN, ANY BODY PART;DIAM.0.6-3.9 CM",2875,0.15,1
SGH Madina,PD,9041040,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY ABDOMEN / MAJOR,8344,0.15,1
SGH Madina,PD,9041041,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY ABDOMEN / MINOR,2350,0.15,D/C
SGH Madina,PD,9041042,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY ARM/FOREARM / MINOR,2115,0.15,0
SGH Madina,PD,9041043,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY ARM/FOREARM/ MAJOR,5400,0.15,1
SGH Madina,PD,9041044,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY BUTTOCK / MAJOR,8010,0.15,1
SGH Madina,PD,9041045,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY BUTTOCK / MINOR,2115,0.15,0
SGH Madina,PD,9041046,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY HIP / MAJOR,8010,0.15,1
SGH Madina,PD,9041047,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY HIP / MINOR,2115,0.15,0
SGH Madina,PD,9041048,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY OTHER AREA/  MAJOR,7009,0.15,1
SGH Madina,PD,9041049,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY OTHER AREA/ MINOR,2115,0.15,0
SGH Madina,PD,9041050,EXCISION EXCESSIVE SKINWITH SUB CATANOUS TISSUE WITH LIPECTOMY SUBMENTAL FAT PAD / MAJOR,5400,0.15,1
SGH Madina,PD,9041051,EXCISION EXCESSIVE SKIN WITH SUB CATANOUS TISSUE WITH LIPECTOMY SUBMENTAL FAT PAD / MINOR,2115,0.15,0
