WIPRO CODE,NAME,Price,SBS
MS-S-005266,SCREW 6.5MMX15MM CANCELLOUS BONE J&J #1217-15-500,2411.5,56642
MS-S-005264,SCREW 6.5MMX20MM CANCELLOUS BONE J&J # 1217-20-500,1800,56642
MS-S-005241,SCREW 6.5MMX45MM SEXTANT SOFAMOR DANEK# 7576545,6829.375,56642
MS-S-002381,SCREW 6.5x40MM SEXTANT SOFAMOR #7576540,6829.375,56642
MS-S-005533,SCREW 6.5X50MM CDH LEGACY SOFAMOR DANEK # 75446550,4287.5,56642
MS-S-005035,SCREW 7.5X45MM CDH LEGACY PEEK MAS SOFAMOR #7227545/MEDTRONIC#75447545,4287.5,56642
MS-S-001143,SCREW 8.0MM X 25MM MATRYX INTERFERENCE LINVATEC #238025T5,3339,45041
MS-S-001144,SCREW 9.0MM X 25MM MATRYX INTERFERENCE LINVETEC #239025T5,3512.6875,56642
MS-S-002396,SCREW 9.0MM X 30MM MATRYX INTERFERENCE LINVATEC #239030T5,3360.875,56642
MS-S-002789,SCREW ACETABULAR LOW PROFILE 6.5X20MM BIOMET #103531,1190,56642
MS-S-002791,SCREW ACETABULAR LOW PROFILE 6.5X25MM BIOMET #103532,1190,56642
MS-S-002891,"SCREW BIO INTERFERENCE 6X23MM,ARTHREX #AR-1360B",3234,56642
MS-S-002890,"SCREW BIO INTERFERENCE 7X28MM,ARTHREX #AR-1370TB",3150,56642
MS-S-004042,SCREW BIO-INTERFERENCE 8x28MM FULL THREADED ARTHREX #AR-1380TB,3307.5,56642
MS-S-004106,SCREW BONE 6.5X30 SELF TAPING ZIMMER #625006530,1800,56642
MS-S-002408,SCREW BONE CORTICAL 4.5MM DIAM 52.5MM LENGTH ZIMMER #2253-52-45,1225,56642
MS-S-003581,SCREW BONE CORTICAL M/DN 5.5MM DIAM 40MM LENGTH ZIMMER #2253-40-55,1400,56642
MS-S-002459,SCREW BONE CORTICAL M/DN 5.5MM DIAM 50MM LENGTH ZIMMER #2253-50-55,1400,56642
MS-S-002460,SCREW BONE CORTICAL M/DN 5.5MM DIAM 60MM LENGTH ZIMMER #2253-60-55,1400,56642
MS-S-002410,SCREW BONE CORTICAL M/DN 5.5MM DIAM 65MM LENGTH ZIMMER #2253-65-55,1400,56642
MS-S-002409,SCREW BONE CORTICAL M/DN 5.5MM DIAM 70MM LENGTH ZIMMER #2253-70-55,1225,56642
MS-S-003580,SCREW BONE CORTICAL M/DN 5.5MM DIAM 75MM LENGTH ZIMMER #2253-75-55,1400,56642
MS-S-001129,SCREW BONE LOCKING 4.8 X 50MM SANATMETAL #SAN-932148050,798,56642
MS-S-004596,SCREW BONE SELF TAPP 6.5 X 20MM ZIMMER #6250-65-20,1800,56642
MS-S-004597,SCREW BONE SELF TAPP 6.5 X 25MM ZIMMER #6250-65-25,1800,56642
MS-S-002788,SCREW BONE SELF-TAPPING 6.5X60MM ZIMMER #6250-65-60,1837.5,56642
MS-S-009820,"SCREW CACELLOUS 4.5X50MM, CHM # 3.1455.050",1500,56642
MS-S-004270,SCREW CANCELLOUS 3.5 MM ALL LENGTH # ZIMMER,1942.5,56642
MS-S-004271,"SCREW CANCELLOUS 3.5 MM X 30 MM , ZIMMER # 47-2484-030-60",2441.25,56642
MS-S-004272,"SCREW CANCELLOUS 3.5 MM X 35 MM , ZIMMER # 47-2484-035-60",2126.25,56642
MS-S-004273,"SCREW CANCELLOUS 3.5 MM X 45 MM , ZIMMER # 47-2484-045-60",2441.25,56642
MS-S-004274,"SCREW CANCELLOUS 3.5 MM X 65 MM , ZIMMER # 47-2484-065-60",2441.25,56642
MS-S-010565,"SCREW CANCELLOUS 3.5 X 24 MM, CHM #3.1283.024",1500,56642
MS-S-004275,"SCREW CANCELLOUS 3.5 X 55 MM , ZIMMER # 47-2484-055-60",2441.25,56642
MS-S-004276,"SCREW CANCELLOUS 3.5 X 60 MM , ZIMMER # 47-2483-060-60",2441.25,56642
MS-S-009803,"SCREW CANCELLOUS 3.5X16MM, IRENE # T500035016",404.25,56642
MS-S-009457,"SCREW CANCELLOUS 3.5X45MM, CHM # 3.1300.040",1890,56642
MS-S-005695,SCREW CANCELLOUS 4.0 X 18 MM F/THREAD TIT IRENE # T520040018,404.25,56642
MS-S-004518,SCREW CANCELLOUS 4.0MM X ALL LENGTH FULL THREAD S/S JINDAL #123¿4,693,56642
MS-S-004517,SCREW CANCELLOUS 4.0MM X ALL LENGTH SHORT THREAD S/S JINDAL #123¿3,404.25,56642
MS-S-001629,SCREW CANCELLOUS 4.0x34MM FULL THREADED IRINE #S52004034,267.9075,56642
MS-S-009374,"SCREW CANCELLOUS 4.0X55MM, CHM # 3.1366.055",1837.5,56642
MS-S-009375,SCREW CANCELLOUS 4.0X60MM CHM # 3.1366.060,1837.5,56642
MS-S-010272,"SCREW CANCELLOUS 4.5X20MM, CHM # 3.1455.020",1350,56642
MS-S-010273,"SCREW CANCELLOUS 4.5X22MM, CHM # 3.1455.022",1350,56642
MS-S-009689,SCREW CANCELLOUS 4.5X32MM CHM # 3.1455.032,1350,56642
MS-S-010274,"SCREW CANCELLOUS 4.5X38MM, CHM # 3.1455.038",1350,56642
SMO10039,SCREW CANCELLOUS 6.5 MM F/T HIPO #30604031060,465.5,56642
MS-S-004576,SCREW CANCELLOUS 6.5 X 25MM J&J #121725500,1800,56642
MS-S-010515,"SCREW CANCELLOUS 6.5 X 50 MM, CHM #3.1603.050",2310,56642
MS-S-010480,"SCREW CANCELLOUS 6.5 X 70MM, SYNTHES #217.070",1230,56642
MS-S-010481,SCREW CANCELLOUS 6.5 X 75MM SYNTHES #217.075,1230,56642
MS-S-002155,SCREW CANCELLOUS 6.5MM #400032250850,2310,56642
MS-S-002648,SCREW CANCELLOUS BONE 4.0 X 13MM #876.713,1785,56642
SMO4207,"SCREW CANCELLOUS BONE 4.0X18MM , 1/2 THREAD # 400032210180",404.25,56642
MS-S-009022,"SCREW CANCELLOUS BONE 6.5 X 35 MM , JOH. & JOH. # 1217-35-500",1800,45039
MS-S-009021,"SCREW CANCELLOUS BONE 6.5 X 40 MM , JOH. & JOH. # 1217-40-500",1800,56642
MS-S-008952,SCREW CANCELLOUS BONE SELF-TAPPING 6.5 X 30MM MICRO PORT # 18080303,2450,56642
MS-S-008953,SCREW CANCELLOUS BONE SELF-TAPPING 6.5 X 35 MM MICRO PORT # 18080304,2450,56642
MS-S-004550,SCREW CANCELLOUS BONE TITANIUM 5.0MM ALL LENGTH SYNTHES # 04.015.000,1974,56642
MS-S-004333,SCREW CANCELLOUS CANNULATED 4.5x45MM PARTIALLY THREADED S/STEEL IRINE #S56034545,1320,56642
MS-S-009804,"SCREW CANCELLOUS FT 4.0X44MM, IRENE # T520040044",693,56642
MS-S-004506,"SCREW CANCELLOUS FULL THREAD 6.5 X 50MM , SYNTHES # 216.060",1438.5,56642
MS-S-001632,SCREW CANCELLOUS FULL THREADED S.STEEL 4X40MM IRINE #S52004040,267.9075,56642
MS-S-009799,"SCREW CANCELLOUS FULLY THREADED 4.0X40MM, IRENE # T52004040",404.25,56642
MS-S-009800,"SCREW CANCELLOUS FULLY THREADED 4.0X42MM, IRENE # T52004042",693,56642
SMO4222,SCREW CANCELLOUS HALF SMALL 4.0X22MM # 400 3221 0220,171.5,56642
MS-S-004519,SCREW CANCELLOUS LARGE 7.0MM X ALL LENGTH TITANIUM JINDAL #123¿5,1908,56642
MS-S-001269,SCREW CANCELLOUS PARTIALLY THRD. 6.5X45MM IRINE# T52036545,2100,56642
MS-S-001271,SCREW CANCELLOUS PARTIALLY THRD. 6.5X55MM IRINE# T52036555,2100,56642
MS-S-000163,SCREW CANCELLOUS PARTIALLY THREAD 6.5X60MM,808.5,56642
MS-S-000164,SCREW CANCELLOUS PARTIALLY THREAD 6.5X65MM #T52036565,808.5,56642
MS-S-000165,SCREW CANCELLOUS PARTIALLY THREAD 6.5X70MM,808.5,56642
MS-S-000166,SCREW CANCELLOUS PARTIALLY THREAD 6.5X75MM,808.5,56642
MS-S-000168,SCREW CANCELLOUS PARTIALLY THREAD 6.5X85MM,1365,56642
MS-S-009790,"SCREW CANCELLOUS PARTIALLY THREADED 4.0X60MM, IRENE # T521540060",539,56642
MS-S-001597,SCREW CANCELLOUS PARTIALLY THREADED S/STEEL 4X40MM IRINE #S52034040,203.203,56642
MS-S-001598,SCREW CANCELLOUS PARTIALLY THREADED S/STEEL 4X45MM IRINE #S52034045,203.203,56642
MS-S-001599,SCREW CANCELLOUS PARTIALLY THREADED S/STEEL 4X50MM IRINE #S52034050,203.203,56642
MS-S-005082,SCREW CANCELLOUS SIZE 6.5 X 45MM # AR-13280-45,2450,56642
MS-S-005083,SCREW CANCELLOUS SIZE 6.5 X 55MM # AR-13280-55,2100,56642
MS-S-001449,SCREW CANCELLOUS VARIABLE ANGLE SELF-TAPPING 4.0X16MM #876.816,1785,56642
MS-S-002488,SCREW CANCELLOUS VARIABLE ANGLE SOFAMOR # 876.357,2257.5,56642
MS-S-009458,"SCREW CANELLOUS 3.5X45 MM, CHM # 3.1300.045",1890,56642
MS-S-009684,"SCREW CANELLOUS TITANIUM 6.5X25MM, HIPOKRAT # 091.1500",2625,56642
MS-S-009685,"SCREW CANELLOUS TITANYUM 6.5X35MM, HIPOKRAT # 091.1700",2625,56642
MS-S-002806,SCREW CANELLOUS VARIABLE ANGLE 4.5MM X 13MM SOFAMOR #876.353,2257.5,56642
MS-S-002662,SCREW CANNU. LARGE 7.0 X 50 X 32MM SYNTHES #209.050,1320,56642
MS-S-002657,SCREW CANNU. LARGE 7.0 X 65 X 16MM SYNTHES #208.065,1320,56642
MS-S-002661,SCREW CANNU. LARGE 7.0 X 85 X 16MM SYNTHES #208.085/5-013,1320,56642
MS-S-003023,SCREW CANNUL. 4.5X56MM FULL THREAD TRAUMED#5-248#,660,56642
MS-S-003025,SCREW CANNUL.4.5X40MM 13MML THREAD TRAUMED #5-210#,660,56642
MS-S-008935,SCREW CANNULATED 3.0 X 30 MM HEADLESS TITANIUM OSTEONIC#D2E.30300,3500,56642
MS-S-008936,SCREW CANNULATED 3.0 X 36 MM HEADLESS TITANIUM. OSTEONIC#D2E.30360,3500,56642
MS-S-007900,SCREW CANNULATED 3.0MM HEADLESS. OSTEONIC D2E.30320,3500,56642
MS-S-005852,SCREW CANNULATED 3.0MM X 24CM HEADLESS TITANIUM. OSTEONIC  # D2E.30240,3500,56642
MS-S-009429,"SCREW CANNULATED 3.5X50MM, CHM # 3.1447.050",2126.25,56642
MS-S-009620,"SCREW CANNULATED 3.5X55MM, CHM # 3.1300.055",2362.5,56642
MS-S-009621,"SCREW CANNULATED 3.5X60MM, CHM # 3.1300.060",2362.5,56642
MS-S-004019,SCREW CANNULATED 4.0x50MM SELF TAPPING S/STEEL SHORT THREAD PROSIM,2100,56642
MS-S-009630,"SCREW CANNULATED 4.0X60MM, CHM # 3.1447.060",2100,56642
MS-S-009613,"SCREW CANNULATED 4.5X38MM, CHM # 3.1447.038",2126.25,56642
MS-S-009566,SCREW CANNULATED 4.5X44MM CHM POLAND CHM # 3.1447.044,2625,56642
MS-S-009612,"SCREW CANNULATED 4.5X46MM, CHM # 3.1447.046",1320,56642
MS-S-004158,SCREW CANNULATED 4.5x48MM SELF TAPPING S/STEEL SHORT THREAD PROSIM,1320,56642
MS-S-009848,"SCREW CANNULATED 4.5X54MM, CHM # 3.1447.054",2310,56642
MS-S-009179,"SCREW CANNULATED 5.0 X 65MM,OSTEONIC#S1H.50650",2100,56642
MS-S-009448,"SCREW CANNULATED 7 X 100MM, CHM # 3.1662.100",2362.5,56642
MS-S-009168,"SCREW CANNULATED 7 X 85MM, CHM # 3.1662.085",2625,56642
MS-S-009169,"SCREW CANNULATED 7 X 90MM, CHM # 3.1662.090",2362.5,56642
MS-S-009449,"SCREW CANNULATED 7 X 95MM, CHM # 3.1662.095",2362.5,56642
MS-S-005159,SCREW CANNULATED 7.0X32MM THRD. 90MM HIPOKRAT# 400032417090,1320,56642
MS-S-010786,"SCREW CANNULATED 7.0X75MM, CHM POLAND # 3.1661.075",1254,56642
MS-S-009814,"SCREW CANNULATED 7.0X80MM, CHM # 3.1661.080",2310,56642
MS-S-009813,"SCREW CANNULATED 7.0X90MM, CHM # 3.1661.090",1320,56642
MS-S-009033,"SCREW CANNULATED 7.3 X 65 MM,OSTEONIC #S1H73065",4103.75,56642
MS-S-009032,"SCREW CANNULATED 7.3 X 95 MM,OSTEONIC #S1H.73095",3500,56642
MS-S-009821,"SCREW CANNULATED 7.3X85MM, IRENE # T56037385",2126.25,56642
MS-S-009281,"SCREW CANNULATED 7.5X50MM POLAND, CHM # 3.5168.050",2231.25,56642
MS-S-010262,"SCREW CANNULATED 7X50MM, CHM # 3.1661.050",2310,56642
MS-S-010263,"SCREW CANNULATED 7X60MM, CHM # 3.1661.060",2310,56642
MS-S-009688,"SCREW CANNULATED 7X65MM, CHM # 3.1662.065",1320,56642
MS-S-009486,"SCREW CANNULATED 7X70MM, CHM # 3.1662.070",2625,56642
MS-S-009502,"SCREW CANNULATED 7X75MM, CHM # 3.1662.075",1320,56642
MS-S-009501,"SCREW CANNULATED 7X80MM, CHM # 3.1662.080",2362.5,56642
MS-S-008324,SCREW CANNULATED CANCELLOUS 4.5X40MM PARTIALLY THREADED IRENE # T56034540,2126.25,56642
MS-S-005483,"SCREW CANNULATED HEADLESS 3.0X26MM TITANIUM , OSTEONIC #D2E.30260",2000,56642
MS-S-010479,"SCREW CANNULATED LOCKING 5.0 X 70MM, SYNTHES #02.231.670",2940,56642
MS-S-010440,"SCREW CANNULATED LOCKING 7.3X70MM, OSTEONIC #S1H.73070",4103.75,56642
MS-S-010441,"SCREW CANNULATED LOCKING 7.3X90MM, OSTEONIC #S1H.73090",2000,56642
MS-S-009849,"SCREW CANNULATED LONG 3.0X50MM, OSTEONIC  # D2E.30500",3500,56642
MS-S-008892,"SCREW CANNULATED LONG THREAD 2.2 X 38 MM ,#OSTEONIC D1E.22380",3500,56642
MS-S-004522,SCREW CANNULATED RACK LARGE 7.0MM JINDAL #123¿8,5971.875,56642
MS-S-009801,"SCREW CANNULATED SHORT 3X20MM, OSTEONIC  # D2D.30200",3500,56642
MS-S-009847,"SCREW CANNULATED THREADED LONG 30X34MM, OSTEONIC  # D2E.30340",3500,56642
MS-S-008896,SCREW CANNULATED UCSS TIT 4.0 X 42MM SOFAMOR # 873-042,1960,56642
MS-S-008897,SCREW CANNULATED UCSS TIT 4.0 X 44 MM SOFAMOR # 873-044,1960,56642
MS-S-009516,SCREW CANNULATED VA LOCKING 5.0MM 02.231.630 SYNTHES # 02.231.630,2831.5,56642
MS-S-009517,SCREW CANNULATED VA LOCKING 5.0MM 02.231.635 SYNTHES # 02.231.635,2831.5,56642
MS-S-009518,SCREW CANNULATED VA LOCKING 5.0MM 02.231.640 SYNTHES # 02.231.640,2831.5,56642
MS-S-009519,SCREW CANNULATED VA LOCKING 5.0MM 02.231.665 SYNTHES # 02.231.665,2831.5,56642
MS-S-009520,SCREW CANNULATED VA LOCKING 5.0MM 02.231.680 SYNTHES # 02.231.680,2831.5,56642
MS-S-009521,SCREW CANNULATED VA LOCKING 5.0MM 02.231.685 SYNTHES # 02.231.685,2831.5,56642
MS-S-008186,"SCREW CANNULATED, 4.0×45MM,TITANIUM CHANGZHOU KANGHUI # 31421045",2100,56642
MS-S-004729,SCREW CAPTURE INTERNAL HEX 5.0x35MM #71642235,2289,56642
SMO1601,SCREW CARPAL SCAP 3.5X28MM LONG AESCULAP # LB268S,317.8875,56642
MS-S-002538,"SCREW CDH 5.5X40MM,SOFAMOR #7545540",7077.4375,56642
MS-S-003566,SCREW CDH ANGLE MONOAXIAL 5.5X35MM# SOFAMOR,3644.375,56642
MS-S-003565,SCREW CDH ANGLE MONOAXIAL 6.0X40MM # SOFAMOR,3736.25,56642
MS-S-004496,SCREW CDH LEGACY 5.5x35MM MAS #75445535,4287.5,56642
MS-S-004497,SCREW CDH LEGACY 5.5x40MM MAS SOFAMOR #75445540,4287.5,56642
MS-S-002781,SCREW CDH LEGACY 6.5X30MM SOFAMOR# 7546530,5267.5,56642
MS-S-009568,SCREW CDH LEGACY 6.5X35MM MAS SOFAMOR DANEK AMICO MEDICAL INSTRUMENT CO. # 75446535,4287.5,56642
MS-S-009567,SCREW CDH LEGACY 6.5X40MM MAS SOFAMOR DANEK AMICO MEDICAL INSTRUMENT CO. # 75446540,4287.5,56642
MS-S-004286,SCREW CDH LEGACY 6.5x45MM MAS TITANIUM SOFAMAR #75446545,4287.5,56642
MS-S-001717,SCREW CDH LEGACY 7.5 X 35MNM # 41000014854,7077.4375,56642
MS-S-002613,SCREW CDH REDUCTION 6.5 X 45MM SOFAMOR #75496545,4287.5,44896
MS-S-010303,"SCREW CENTRAL 6.5X25MM, BIOMET # 115395",2359,48094
MS-S-009658,"SCREW CERVICAL FIXED ANGLED 4.5MM, SPINE CRAFT # FS14516",2362.5,46651
MS-S-005793,"SCREW CERVICAL MULTI AXIAL 3.5MMX16MM,VERTEX SOFAMOR DANEK #6958716",4844.875,46651
MS-S-004339,"SCREW CERVICAL MULTI AXIAL 3.5MMX18MM,VERTEX SOFAMOR DANEK #6958718",4844.875,46651
MS-S-003742,SCREW CERVICAL MULTI AXIAL VERTEX MAS 3.5MMX14MM SOFAMOR DENEK #6958714,4685.625,46651
MS-S-004617,SCREW CLOSED MAS 7.5X60 TI SOFAMOR #70467560,7105,46651
MS-S-009818,"SCREW COMPERSSION 2.7X14MM, CHM # 3.1220.014",490,56642
MS-S-009817,"SCREW COMPERSSION 2.7X16MM, CHM# 3.1220.016",140,56642
MS-S-009816,"SCREW COMPERSSION 2.7X18MM, CHM # 3.1220.018",490,56642
MS-S-008864,SCREW COMPERSSION 3.5 X 32MM CHM # 3.1306.032,490,56642
MS-S-009827,"SCREW COMPERSSION 3.5X26MM, CHM # 3.1306.026",490,56642
MS-S-008863,SCREW COMPERSSION 3.5x30MM CHM #3.1306.030,490,56642
MS-S-009617,"SCREW COMPERSSION 3.5X36MM, CHM # 3.1306.036",490,56642
MS-S-009590,SCREW COMPERSSION 3.5X40MM CHM # 31306040,490,56642
MS-S-009618,"SCREW COMPERSSION 3.5X44MM, CHM # 3.1306.044",490,56642
MS-S-009619,"SCREW COMPERSSION 3.5X46MM, CHM # 3.1306.046",1890,56642
MS-S-009204,"SCREW COMPERSSION 4.5 X 22 MM, CHM # 3.4171.022",1680,56642
MS-S-009205,"SCREW COMPERSSION 4.5 X 24 MM, CHM # 3.1471.024",1837.5,56642
MS-S-009207,"SCREW COMPERSSION 4.5 X 26 MM, CHM # 3.1471.026",1680,56642
MS-S-009206,"SCREW COMPERSSION 4.5 X 30 MM, CHM # 3.1471.030",673.75,56642
MS-S-009413,"SCREW COMPERSSION 4.5X22MM, CHM # 3.1471.022",1575,56642
MS-S-008857,SCREW COMPERSSION 4.5X28MM CHM # 3.1471.028,1837.5,56642
MS-S-009325,"SCREW COMPERSSION 4.5X36MM POLAND, CHM # 3.1471.036",673.75,56642
MS-S-009414,"SCREW COMPERSSION 4.5X42MM, CHM # 3.1471.042",673.75,56642
MS-S-009415,"SCREW COMPERSSION 4.5X50MM, CHM # 3.1471.050",673.75,56642
MS-S-010305,"SCREW COMPERSSION 4.5X70MM, CHM # 3.1471.070",673.75,56642
MS-S-008858,SCREW COMPERSSION 5.0X32MM CHM # 3.1471.032,640.08,56642
MS-S-009324,"SCREW COMPERSSION 5.0X44M POLAND, CHM # 3.1471.044",1890,56642
MS-S-009336,"SCREW COMPERSSION 5.0X46MM POLAND, CHM # 3.1471.046",1890,56642
MS-S-009337,"SCREW COMPERSSION 5.0X48MM POLAND, CHM # 3.1471.048",1890,56642
MS-S-009350,"SCREW COMPERSSION 5X38MM POLAND, CHM # 3.1471.038",673.75,56642
MS-S-009349,"SCREW COMPERSSION 5X40MM POLAND, CHM # 3.1471.040",1890,56642
MS-S-009323,"SCREW COMPERSSION 6.0X34MM POLAND, CHM # 3.1471.034",640.08,56642
MS-S-009461,"SCREW COMPERSSION FULLY THREADED 14MM, CHM # 803019014",1890,56642
MS-S-008500,SCREW COMPRESSION 3.5 X 14MM CHM # 3.1306.014,490,56642
MS-S-009158,"SCREW COMPRESSION 3.5 X 20 MM, CHM # 3.1306.020",490,56642
MS-S-009157,"SCREW COMPRESSION 3.5 X 22 MM , CHM # .01306.022",447.125,56642
MS-S-009159,"SCREW COMPRESSION 3.5 X 28 MM, CHM # 3.1306.028",490,56642
MS-S-009001,SCREW COMPRESSION 3.5 X22MM CHM # 3.1306.022,490,56642
MS-S-009003,SCREW COMPRESSION 3.5 X24MM CHM # 3.1306.024,490,56642
MS-S-008998,SCREW COMPRESSION 3.5 X34MM CHM # 3.1306.034,490,56642
MS-S-008999,SCREW COMPRESSION 3.5 X38MM CHM # 3.1306.038,490,56642
MS-S-009004,SCREW COMPRESSION 3.5 X50MM CHM # 3.1306.050,1890,56642
MS-S-009251,"SCREW COMPRESSION 3.5X16MM, CHM # 3.1306.016",490,56642
MS-S-009250,"SCREW COMPRESSION 3.5X18MM, CHM # 3.1306.018",490,56642
MS-S-008826,"SCREW COMPRESSION 4.5 X 18 MM , WRIGHT # VDV118",2306.5,56642
MS-S-008825,"SCREW COMPRESSION 4.5 X 32 MM , WRIGHT # VDV118",2306.5,56642
SMO1937,SCREW COMPRESSION HIP 85 MM AESCULAP #KO585S,5359.375,56642
MS-S-002163,SCREW COMPRESSION TREU # 2-440 / JINDAL # 4168.001,367.5,56642
MS-S-009476,"SCREW COMPRESSION, CHM # 3.5808.000",2362.5,56642
MS-S-009839,"SCREW CONICAL 2.0X9MM,OSTEONIC#A5.20090",945,56642
MS-S-008942,SCREW CONICAL 2.3 X 10MM OSTEONIC  # A5.23100,660,56642
MS-S-010289,"SCREW CONICAL 2.3X20MM, OSTEONIC  # A5.23200",1050,56642
MS-S-009148,"SCREW CONICAL 2.8 X 12 MM , OSTEONIC  # S1D.28120",1050,56642
MS-S-009198,SCREW CONICAL 2.8 X 18MM OSTEONIC#S1D.28180,1050,56642
MS-S-008418,SCREW CONICAL 2.8MM OSTEONIC  # S1D.28200,1120,56642
MS-S-010674,SCREW CONICAL 2.8MM X 18 OSTEONIC IRENE # SID.28180,1500,56642
MS-S-009258,"SCREW CONICAL 2.8X14MM, OSTEONIC  # S1D28140",1050,56642
MS-S-009078,SCREW CONICAL 2.8x16MM OSTEONIC #S1D.28160,1050,56642
MS-S-009687,"SCREW CONICAL 3.0MM, OSTEONIC  # A5.20100",315,56642
MS-S-009126,"SCREW CONICAL 3.5 X 26 MM, OSTEONIC  # S1D.35260",1470,56642
MS-S-009127,"SCREW CONICAL 3.5 X 40 MM, OSTEONIC  # S1D.35400",1470,56642
MS-S-009128,"SCREW CONICAL 3.5 X 42 MM, OSTEONIC  # S1D.35420",1470,56642
MS-S-010290,"SCREW CONICAL 3.5X20MM, OSTEONIC  # S1F.35200",945,56642
MS-S-008963,SCREW CONICAL OSTEONIC #A5.20120 OSTEONIC#A5.20120,945,56642
SMO9311,SCREW CONNECTING 16MM # 500100200160 TE,107.8,47779
SMO11478,SCREW CONNECTION HIPO#500 100200 120,122.5,47779
MS-S-005422,SCREW CORT MINI STAINLESS-S 1.5X7MM AESCULAP# LB007S,490,56642
MS-S-004374,SCREW CORTEX 1.3 MM X ALL LENGTH # SYNTHES,1650,56642
MS-S-002710,SCREW CORTEX 1.3X3MM SELF TAPPING # 400.233,1071,56642
MS-S-002711,SCREW CORTEX 1.3X5MM SELF TAPPING # 400.235,1380,56642
MS-S-002712,SCREW CORTEX 1.3X6MM SELF TAPPING # 400.236,1380,56642
SMO9424,SCREW CORTEX 1.5X10MM PURE TITANIUM # 400.710,840,56642
MS-S-002551,SCREW CORTEX 1.5X12MM TITAN SYNTHES# 400.712,1590,56642
SMO3002,SCREW CORTEX 1.5X8MM SELF CUTTING SYNTHES # 400.708,1190,56642
MS-S-009098,"SCREW CORTEX 2.0 X 13 MM, SYNTHES # 201.364",1506,56642
MS-S-009097,"SCREW CORTEX 2.0 X 16 MM , SYNTHES # 201.363",1506,56642
MS-S-009305,"SCREW CORTEX 2.0 X 18 MM, SYNTHES # 201.368",1506,56642
SMO9427,SCREW CORTEX 2.0X10MM PURE TITANIUM # 401.110,404.25,56642
MS-S-002052,SCREW CORTEX 2.0X12MM PURE TITANIUM # 401.112,490,56642
SMO3012,SCREW CORTEX 2.0X4MM PURE TITANIUM # 401.104,1120,56642
SMO3013,SCREW CORTEX 2.0X6MM PURE TITANIUM # 401.106,945,56642
MS-S-004300,SCREW CORTEX 2.7 MM SELF TAP ALL LENGTH # SYNTHES,1260,56642
MS-S-004299,SCREW CORTEX 2.7 MM STAR DRIVE S/S ALL LENGTH # SYNTHES,1874.25,56642
MS-S-004291,SCREW CORTEX 2.7MM SELF TAP ALL LENGTH # SYNTHES,539,56642
MS-S-009278,"SCREW CORTEX 26X2.7MM, SYNTHES # 202.886",2063.25,56642
MS-S-004676,SCREW CORTEX 3.5 X 18 SYNTHES # 02.206.218,401.8,56642
MS-S-008956,SCREW CORTEX 3.5 X 34MM SELF-TAPPING SYNTHES # 204.834,1102.5,56642
MS-S-004409,SCREW CORTEX 3.5 X 38MM SYNTHES #204.838,1102.5,56642
MS-S-003947,SCREW CORTEX 3.5MM ALL LENTHES # SYNTHES,945,56642
MS-S-004116,SCREW CORTEX 3.5MM S/S SELF TAPPING ALL LENGTH # SYNTHES,1207.5,56642
MS-S-003705,SCREW CORTEX 3.5MM X 36MM SYNTHES #204.836,798,56642
MS-S-003704,SCREW CORTEX 3.5MM X 40MM SYNTHES #204.640,1368,56642
MS-S-003703,SCREW CORTEX 3.5MM X 45MM SYNTHES #204.645,1368,56642
MS-S-004532,SCREW CORTEX 3.5x12MM SELF TAPPING SYNTHES #204.812,882,56642
SMO1584,SCREW CORTEX 3.5X16MM LONG 40003218,404.25,56642
MS-C-001490,SCREW CORTEX 3.5x16MM SELF TAPPING SYNTHES #204.816,882,56642
SMO1585,SCREW CORTEX 3.5X18MM LONG 40003218,404.25,56642
MS-C-001491,SCREW CORTEX 3.5x18MM SELF TAPPING SYNTHES #204.818,714,56642
MS-S-003916,SCREW CORTEX 3.5x20MM SELF TAPPING SYNTHES #204.820,693,56642
MS-S-003917,SCREW CORTEX 3.5x22MM SELF TAPPING SYNTHES #204.822,987,56642
MS-S-003918,SCREW CORTEX 3.5x24MM SELF TAPPING SYNTHES #204.824,714,56642
MS-S-003919,SCREW CORTEX 3.5x26MM SELF TAPPING SYNTHES #204.826,1102.5,56642
MS-S-002535,SCREW CORTEX 3.5X26MM#ORTHOMED,1260,56642
MS-S-004417,SCREW CORTEX 3.5x28MM SELF TAPPING SYNTHES #204.828,826.89,56642
MS-S-004436,SCREW CORTEX 3.5x30MM SELF TAPPING SYNTHES #204.830,826.89,56642
MS-S-004437,SCREW CORTEX 3.5x32MM SELF TAPPING SYNTHES #204.832,1102.5,56642
SMO1583,SCREW CORTEX 3.5X38MM LONG 400032180380,110.25,56642
MS-S-004438,SCREW CORTEX 3.5x40MM SELF TAPPING SYNTHES #204.840,1320,56642
MS-S-004558,SCREW CORTEX 3.5x48MM SELF TAPPING SYNTHES #204.848,1260,56642
MS-S-004559,SCREW CORTEX 3.5x50MM SELF TAPPING SYNTHES #204.850,1102.5,56642
MS-S-009279,"SCREW CORTEX 30X2.7MM, SYNTHES # 202.890",2063.25,56642
MS-S-004301,SCREW CORTEX 4.0 MM SELF TAP S/S ALL LENGTH # SYNTHES,1866,56642
SMO9598,SCREW CORTEX 4.5 X 14 MM HIPO # 400032220140,232.75,56642
SMO3750,SCREW CORTEX 4.5 X 16 MM HIPO # 400032220160,232.75,56642
