ServiceCode,Service Description,LOS,Type,NPHIES Code (Hyphenated )2,  PRICE ,additional date
FMOPT-4124,Ferrara Icrs (One Ring),1,PKG,90067-00-01,6541.5,
FMOPT-4125,Ferrara Icrs (Two Rings),1,PKG,90067-00-02,7943.25,
FMOPT-4126,Intacs Sk (Two Ring),2,PKG,90067-00-02,9240,
FMOPT-4127,Refractive Lens Exchange,1,PKG,42707-00-01,9240,
FMOPT-4128,Intacs Sk Corneal Ring,DAY CASE,PKG,90067-00-01,7476,
FMOPT-4129,Cataract Extraction,1,PKG,42698-06-01,13886.25,
FMOPT-4130,Cataract Extraction-I.O.L.,1,PKG,42698-05-01,15093.75,
FMOPT-4131,Secondry I.O.L. Implantation,1,PKG,42701-00-01,12751.2,
FMOPT-4132,Cataract Extraction + Trabeculectomy,1,PKG,42698-06-01,14798.7,
FMOPT-4133,Cataract Extraction + Iol + Trabeculectomy,1,PKG,42698-06-01,18716.25,
FMOPT-4134,Removal Of I.O.L. (Implanted Inside),1,PKG,42704-00-01,5953.5,
FMOPT-4135,Removal Of I.O.L. (Implanted Outside),1,PKG,42704-00-01,10921.68,
FMOPT-4136,Surgical Post. Capsulotomy (Done Inside),1,PKG,42734-01-01,4365.900000000001,
FMOPT-4137,Surgical Post. Capsulotomy (Done Outside),1,PKG,42734-01-01,7681.59,
FMOPT-4138,Cataract Extraction + Iol + Keratoplasty,DAY CASE,PKG,42698-06-01,25357.5,
FMOPT-4139,Secondry Iol+Keratoplasty,2,PKG,42701-00-01,21420,
FMOPT-4140,Glaucoma Extraction,1,PKG,42746-04-01,10921.68,
FMOPT-4141,Glaucoma Extraction + Cataract Extraction + Iol,1,PKG,42698-08-01,16443,
FMOPT-4142,Cyclocryopexy,1,PKG,42806-00-01,8802.99,
FMOPT-4143,Retrobulbar Alcoholic Inj.,DAY CASE,PKG,42824-00-01,1134,
FMOPT-4144,Surgical P.I. Or S.I.,1,PKG,42764-04-01,8410.5,
FMOPT-4145,Glaucoma Ext.+Molteno Tube,1,PKG,42698-08-01,12196.800000000001,
FMOPT-4146,Holmium Laser For Glaucoma (One Eye),DAY CASE,PKG,42782-00-01,6237,
FMOPT-4147,Glaucoma Ext.+Optomide,1,PKG,42698-08-01,16443,
FMOPT-4148,Localized Retinal Detachment,1,PKG,90079-00-01,17740.8,
FMOPT-4149,Total Retinal Detachment,2,PKG,90079-00-02,19958.4,
FMOPT-4150,Parsplana Vitrectomy,1,PKG,42725-00-01,18849.600000000002,
FMOPT-4151,Parsplana Vitrectomy+Scleral Buckle,1,PKG,42725-00-01,19958.4,
FMOPT-4152,Parsplana Vitrectomy+Retinal Detachment,1,PKG,42725-00-01,19958.4,
FMOPT-4153,Parsplana Lensectomy Vitrectomy+Retinal Detachment + Scleral Buckle,2,PKG,42725-00-02,20884.5,
FMOPT-4154,Parsplana Lensectomy+Vit,1,PKG,42725-00-01,19958.4,
FMOPT-4155,Parsplanavitrectomy+Iofb+Retinal Detachment + Scleral Buckle,2,PKG,42725-00-02,20884.5,
FMOPT-4156,Parsplana Len+Vit+Iol,1,PKG,42725-00-02,20884.5,
FMOPT-4157,Parsplana Len+Vit+Scl. Buck +Iol,DAY CASE,PKG,42725-00-02,21420,
FMOPT-4158,Retinal Cryopexy,1,PKG,42809-00-01,6728.400000000001,
FMOPT-4159,Pneumatic Retinopexy,1,PKG,42773-01-01,12751.2,
FMOPT-4160,Retinal Photocoagulation One Setting,DAY CASE,PKG,42809-01-01,2898,
FMOPT-4161,Retinal Photocoagulation Two Setting,DAY CASE,PKG,42809-01-02,4365.900000000001,
FMOPT-4162,Retinal Photocoagulation Three Setting Or More,DAY CASE,PKG,90079-00-02,5386.5,
FMOPT-4163,Removal Of Epiretinal Membrance (Erm Removal),1,PKG,42719-01-01,17740.8,
FMOPT-4164,Silicon Oil,1,PKG,42815-00-01,12751.2,
FMOPT-4165,Parsplana Vitrectomy+Erm,1,PKG,42725-00-01,19958.4,
FMOPT-4166,Parsplana Lens+Vit.+Iol+Erm,1,PKG,42725-00-01,21955.5,
FMOPT-4167,Pplv+Iol,1,PKG,42725-00-01,23400,
FMOPT-4168,Squint Repair (One Or Both Eyes),1,PKG,42833-01-00,9812.880000000001,
FMOPT-4169,Second Stage Squint Repair (One Or Both Eyes),1,PKG,42833-00-00,5443.2,
FMOPT-4170,Yag Laser Post. Capsulotomy (Done Inside),DAY CASE,PKG,42734-01-01,2250.36,
FMOPT-4171,Yag Laser Post. Capsulotomy (Done Outside),DAY CASE,PKG,42734-01-01,4620,
FMOPT-4172,Laser Peripheral Iredectomy,1,PKG,42764-04-01,4819.5,
FMOPT-4173,Laser Trabeculoplasty,DAY CASE,PKG,42782-00-01,6560.1900000000005,
FMOPT-4174,Phototherapeutic Keratectomy (P.T.K.) One Eye,1,PKG,90063-00-01,8410.5,
FMOPT-4175,Photo. Kera. Astigm - Pak Vizx,1,PKG,42810-00-01,8410.5,
FMOPT-4176,Indirect Laser Treatment For Retinal Abnormalities - One Eye,1,PKG,42809-00-01,7849.8,
FMOPT-4177,Anterior Chamber Wash,1,PKG,42743-00-01,8410.5,
FMOPT-4178,Cornea,1,PKG,90066-00-01,8410.5,
FMOPT-4179,Lens Intraocular Lens,DAY CASE,PKG,42701-00-01,945,
FMOPT-4180,Cornial Ring,1,PKG,90067-00-01,8410.5,
FMOPT-4181,Conjunctival Revision,DAY CASE,PKG,90093-00-01,5499.900000000001,
FMOPT-4182,Conjunctival Revision (Inside Hospital),DAY CASE,PKG,90093-00-01,2901.78,
FMOPT-4183,Gluocoma Cyclo Photo – Coagulation ( Cbc),DAY CASE,PKG,42770-00-01,5499.900000000001,
FMOPT-4184,Gluocoma Ext+ Drang Implant,1,PKG,42698-08-01,13305.6,
FMOPT-4185,Iol Repositioning ( Inside Hospital),DAY CASE,PKG,42704-01-01,2664.9,
FMOPT-4186,Iol Repositioning ( Outside Hospital ),DAY CASE,PKG,42704-01-01,7008.75,
FMOPT-4187,Simple Retinal Detachment,1,PKG,90079-00-01,10256.4,
FMOPT-4188,Viterous Wash Out,1,PKG,42740-00-01,10256.4,
FMOPT-4189,Glaucoma Extraction Surgery + Secanry (Iol),1,PKG,42698-08-01,13305.6,
FMOPT-4191,Outolojus Gas Blood Injection (Outside Hospital),DAY CASE,PKG,13706-07-00,2664.9,
FMOPT-4192,Outolojus Blood Injection ( Inside Hospital ),DAY CASE,PKG,13706-07-00,1008,
FMOPT-4193,Ch-Drainage ( Inside Hospita ),DAY CASE,PKG,42569-00-01,1933.4700000000003,
FMOPT-4194,Ch- Draniage ( Outside Hospital),DAY CASE,PKG,42569-00-01,5499.900000000001,
FMOPT-4195,Graft Replacment (Inhospital),1,PKG,42653-00-01,8410.5,
FMOPT-4197,Amniotic Membrane Graft,1,PKG,42641-00-01,13860,
FMOPT-4200,Anterior Chamber Reformation Post Operative (Inside Hospital),DAY CASE,PKG,42743-00-01,2664.9,
FMOPT-4201,Anterior Chamber Reformation Post Operative (Outside Hospital),DAY CASE,PKG,42743-00-01,5499.900000000001,
FMOPT-4206,Intravitreal Injection With Medication,1,PKG,42740-03-01,13612.5,
FMOPT-4207,Pupilloplasty,1,PKG,42764-03-01,6500,
FMOPT-4208,Removal Of Dropped I.O.L,1,PKG,42704-00-01,17500,
FMOPT-4209,Removal Of Dropped Nucleus,1,PKG,42812-00-01,14000,
FMOPT-4210,Removal Of Intraocular Foreign Body,3,PKG,42569-00-01,20000,
FMOPT-4211,Pars Plana Vitrectomy+ Band Insertion,1,PKG,42725-00-01,12500,
FMOPT-4212,Scleral Buckling,1,PKG,42776-00-01,8500,
FMOPT-4213,Endolaser Photocogulation,1,PKG,42809-01-01,3500,
FMOPT-4214,Intra Ocular Gas Injection,1,PKG,42740-02-01,6000,
FMOPT-4215,Readmission For Revision Of Operation,1,PKG,90061-00-01,2500,
FMOPT-4216,Admission For Medical Treatment For Emergencies Excluding Medication,1,PKG,90061-00-01,2000,
FMOPTA0002,Tonometry, ,Service,92016-00-01,155,
FMOPTA0003,Slit Lamp,0,Service,42503-00-01,110.25,
FMOPTA0004,Fundus Examination,,Service,42503-00-01,170,
FMOPTA0005,Prescription For Glasses, ,Service,96024-00-00,156.45000000000002,
FMOPTA0006,Gionioscopy,0,Service,42503-00-01,195,
FMOPTA0007,Perimetry (Visual Field), ,Service,96041-00-00,1070,
FMOPTA0008,Fluroscein Angiography - One Eye,0,Service,83700-00-00,1575,
FMOPTA0009,Biometry - One Eye,0,Service,55030-00-21,970,
FMOPTA0010,Fundus Photography, ,Service,96188-00-00,365,
FMOPTA0011,Eye Dressing,0,Service,30055-00-00,130,
FMOPTA0012,Eye Suture Removal,0,Service,42668-00-01,290,
FMOPTA0016,Opthalmic Pachymetry,0,Service,42503-00-01,825,
FMOPTA0018,Corneal Topography (Pentacam) - One Eye, ,Service,90067-00-31,531.3,
FMOPTA0019,Hess Test,0,Service,83700-00-00,290,
FMOPTA0020,Synptophore Examination,0,Service,96044-00-01,290,
FMOPTA0021,Multivision Contrast Test,0,Service,83700-00-00,290,
FMOPTA0025,Keratometry,0,Service,83700-00-00,75,
FMOPTA0026,Refraction Test, ,Service,96043-00-01,63,
FMOPTA0027,Schirmer'S Test,0,Service,83700-00-00,250,
FMOPTA0055,Biometry - Two Eyes,0,Service,55030-00-22,1500,
FMOPTA0056,Corneal Topography (Pentacam) - Two Eyes,0,Service,90067-00-31,1350,
FMOPTB0003,Tinted Contact Lens (Two),0,Service,96092-00-20,1385,
FMOPTB0006,Extended Wear Contact Lens(One),0,Service,96092-00-20,580,
FMOPTB0008,Therapeutic Contact Lens (One),0,Service,96092-00-20,1435,
FMOPTB0013,Acuvue Disposable Lens,0,Service,83700-00-00,290,
FMOPTB0016,Cosmetic Contact Lens(Two),0,Service,96092-00-20,3195,
FMOPTB0018,Hard Contact Lens (Two),0,Service,96092-00-20,3890,
FMOPTC0002,Excision Of Chalazion - Large, ,Service,42575-00-01,970,
FMOPTC0003,Excision Of Chalazion - Multiple,0,Service,42575-00-01,1325,
FMOPTC0004,Incision Of Eyelid Stye,0,Service,90084-00-01,275,
FMOPTC0005,Excision Of Minor Lesion Of Eyelid,0,Service,90086-00-01,825,
FMOPTC0006,Excision Of Major Lesion Of Eyelid,0,Service,90086-00-01,2535,
FMOPTC0011,Other Repair Of Eyelid,0,Service,90085-00-01,2957.715,
FMOPTC0018,Eye Lid Electrolysis (Both Eyes),0,Service,42587-05-01,505,
FMOPTC0019,Epilaiton Of The Eyelashes, ,Service,90086-00-01,95,
FMOPTC0022,Lash Removal By Argon Laser,0,Service,90076-02-01,3570,
FMOPTD0007,Subconjunctival Injection,0,Service,42824-01-01,195,
FMOPTD0010-O,Removal Of Conjunctiva Cyst - Large,0,Service,42683-00-01,2315,
FMOPTE0001,Foreign Body Removal - Superficial,0,Service,99999-99-99,365,
FMOPTE0005,Foreign Body Removal - Deep,0,Service,42644-03-01,1830,
FMOPTE0011,Corneal Graft Suture Removal,0,Service,42668-00-01,1615.9,
FMOPTE0027,Silicon Oil Removal,0,Service,42815-00-01,9210,
FMOPTF0011,Laser Correction For Both Eyes,0,Service,90076-02-01,4025,
FMOPTH0008,Laser For Retinopathy 1 Setting,0,Service,90080-00-01,3080,
FMOPTH0009,Laser For Retinopathy 2 Setting,0,Service,42809-01-01,3555,
FMOPTH0010,Laser For Retinopathy 3 Setting,0,Service,42809-00-01,6150,
FMOPTH0012,Yag Laser Iridotomy - One Eye,0,Service,42764-00-01,5940,
FMOPTH0013,Laser Capsulectomy,0,Service,90077-00-01,5940,
FMOPTH0014,Removal Of Mole Cyst,0,Service,90110-00-02,1250,
FMOPTH0021,Micropulse Panretinal Treatment (Six Settings 1 Month),0,Service,14106-00-00,7462,
FMOPTH0023 ,Femtolasik For Both Eyes,1,PKG,90064-01-02,15000,
FMOPTI0006,Lacrimal Duct Probing,0,Service,42615-01-00,1200,
FMOPTL0006,Intense Pulsed Light Session (Ipl) - Both Eyes,0,Service,90111-00-01,525,
FMOPTL0068,Punctum Plug Implant - One Eye,0,Service,42620-00-01,1640,
FMOPTL0075,Punctum Plug Implant - Two Eyes,0,Service,42620-00-02,2120,
FMORDZ0001,Operationtheatre Charges, ,Service,83670-00-30,2500,
FMORDZ9998,Recovery Room Fee,0,Service,83670-00-50,688.662,
FMORT-0003,Bone Graft Out Of Iliac Bone- Crest,1,PKG,47726-00-01,10500,
FMORT-0005,Transplantation Of Bone To Unspec. Site,1,PKG,48239-00-00,23100,
FMORT-0006,"Transplant Bone To Scapula, Clavicle,Thorax (Ribs/Sternum)",1,PKG,48239-00-00,5080,
FMORT-0007,Transplant Of Bone Graft To Humerus,1,PKG,48212-00-01,25200,
FMORT-0008,Transplant Of Bone Graft To Radius & Ulna,1,PKG,48224-00-01,25200,
FMORT-0009,Transplant Of Bone Graft To - Carpals & Metacarpals,1,PKG,48239-00-00,2100,
FMORT-0010,Transplant Of Bone Graft To - Femur,1,PKG,48200-00-00,25200,
FMORT-0011,Transplant Of Bone Graft To Patella,1,PKG,48239-00-00,25200,
FMORT-0012,Transplant Of Bone Graft To Tibiaa & Fibula],1,PKG,48206-00-00,25200,
FMORT-0013,Transplant Of Bone Graft To - Tarsal & Metatarsals,1,PKG,48239-00-00,2100,
FMORT-0014,Transplant Of Bone Graft To Vertebrae,2,PKG,48239-00-00,29400,
FMORT-0015,Bone Bank Graft,DAY CASE,PKG,48239-00-00,3675,
FMORT-0016,Bone Lengthening W/Bone Graft At Unspec. Site,1,PKG,50303-00-00,25200,
FMORT-0017,Bone Lenghtening W/Bone Graft At Femur,2,PKG,50303-00-00,24150,
FMORT-0018,Bone Lenghtening W/ Bone Graft At Tibia & Fibula,2,PKG,50303-00-00,24150,
FMORT-0019,Bone Shortening At Unspec.Site,1,PKG,99999-99-99,18900,
FMORT-0020,Bone Shortening At Femur,1,PKG,48424-01-00,18900,
FMORT-0021,Bone Shortening At Tibia And Fibula,1,PKG,48418-00-01,18900,
FMORT-0023,"Int. Fixatn Of One At Scapula, Clavicle,Thorax(Ribs/Sternum)",2,PKG,47921-00-01,25200,
FMORT-0031,Reinsert.Of Int. Fixatn Deviceat Unspec. Site,1,PKG,47921-00-01,31500,
FMORT-0032,"Reinsert.Of Int.Fixatn Device At Scapula.Clavicle,Thorax(R/S",2,PKG,47921-00-01,33600,
FMORT-0034,Reinsert.Of Int. Fixatn Deviceat Radius & Ulna,1,PKG,47921-00-01,27300,
FMORT-0035,Reinsert Of Int.Fixatn Deviceat Carpals & Metacarpals,1,PKG,47921-00-01,27300,
FMORT-0036,Reinsert Of Int. Fixatn Deviceat Femur,1,PKG,47921-00-01,31500,
FMORT-0037,Reinsert Of Int. Fixatn Deviceat Patella,1,PKG,47921-00-01,27300,
FMORT-0038,Reinsert Of Int. Fixatn Deviceat Fibula & Tibula,1,PKG,47921-00-01,31500,
FMORT-0039,Reinsert Of Int. Fixatn Deviceat Tarsals & Metatarsals,1,PKG,47921-00-01,25200,
FMORT-0040,Revisn Of Displ.Or Broken Fix. Devise Unspec. Site,1,PKG,47921-00-01,29400,
FMORT-0041,"Revisn Of Displ.Or Broken Fix. Dev.At Scapula,Clavicle,Thorax",1,PKG,47921-00-01,18900,
FMORT-0042,Revisn Of Displ.Or Broken Fix. Device At Humerus,1,PKG,47921-00-01,29400,
FMORT-0043,Revisn Of Displ.Or Broken Fix. Device At Radius & Ulna,1,PKG,47921-00-01,29400,
FMORT-0044,Revisn Of Displ.Or Broken Fix. Device At Carpals & Metacarpal,1,PKG,47921-00-01,18900,
FMORT-0045,Revisn Of Displ.Or Broken Fix. Device At Femur,1,PKG,47927-01-01,29400,
FMORT-0046,Revisn Of Displ.Or Broken Fix. At Patella,1,PKG,47585-00-01,22050,
FMORT-0047,Revisn Of Displ.Or Broken Fix. Device At Tarsals & Metatarsal,1,PKG,47921-00-01,23100,
FMORT-0049,"Remvl Of Int. Fixatn Device At Scapula,Clavicle,Thorax (R/S)",1,PKG,47930-00-01,18900,
FMORT-0050,Remvl Of Int. Fixatn Device At Humerus,1,PKG,47930-00-01,14700,
FMORT-0051,Removal Of Int. Fixator At Radius And Ulna,1,PKG,47927-00-01,12600,
FMORT-0052,Remvl Of Int. Fixatn Device At Carpals & Metacarpals,1,PKG,47930-00-01,10500,
FMORT-0053,Remvl Of Int. Fixatn Device At Femur,1,PKG,47930-01-01,14700,
FMORT-0054,Remvl Of Int. Fixatn Device At Patella,1,PKG,47930-01-01,12600,
FMORT-0055,Remvl Of Int. Fixatn Device At Tarsals & Metatarsals,1,PKG,47930-00-01,11550,
FMORT-0065,Closed Reduct Of Fract.W/O Int Fix. At Unspec. Site,1,PKG,99999-99-99,12600,
FMORT-0066,Closed Reduct. W/O.Int.Fix.At Radius Ulna,1,PKG,47381-00-01,8400,
FMORT-0067,Closed Reduct Of Frac W/O Int. Fix Carpal,1,PKG,47336-00-01,6300,
FMORT-0068,Closed Reduct Of Fract W/O Int Fix At Phalanges - Hand,DAY CASE,PKG,47300-00-01,9450,
FMORT-0069,Closed Reduct Of Fract W/O Int Fix At Femur,1,PKG,47516-01-01,15750,
FMORT-0070,Closed Reduct Of Fract W/O Int Fix Tibia & Fibula,1,PKG,47564-01-01,12600,
FMORT-0071,Closed Reduct Of Fract W/O Intfix At Tarsal & Mata,DAY CASE,PKG,47621-00-01,9450,
FMORT-0072,Closed Reduct Of Fract W/O Intfix At Phalanges-Foo,DAY CASE,PKG,47672-00-01,9450,
FMORT-0073,Closed Reduct Of Fract W/ Int. Fix At Unspec. Site,1,PKG,99999-99-99,15750,
FMORT-0074,Closed Reduct Of Fract W/ Int. Fix At Humerus,1,PKG,47456-01-01,26250,
FMORT-0075,Closed Reduct Of Fract W/ Int.Fix At Carpals & Met,1,PKG,47336-01-01,14700,
FMORT-0076,Cr Of Fract W/ Int.Fix At Phalanges-Hand,1,PKG,47300-01-01,15750,
FMORT-0077,Closed Reduct Of Fract W/ Int.Fix At Femur,1,PKG,47531-00-01,15750,
FMORT-0078,Closed Reduct Of Fract W/ Int.Fix At Tibia & Fibula,1,PKG,47566-00-01,26250,
FMORT-0079,Closed Reduct Of Fract W/ Int. Fix At Tarsals & Metatarsals],1,PKG,47636-01-01,15750,
FMORT-0080,Closed Reduction Of Fract/W Int.Fix.At Phalange Fo,1,PKG,47036-00-01,15750,
FMORT-0081,Open Reduct Of Fract W/O Int. Fix At Unspec Site,1,PKG,99999-99-99,12600,
FMORT-0082,Open Reduct Of Fract W/O Int. Fix At Humerus,1,PKG,47429-00-01,16800,
FMORT-0083,Open Reduct Of Fract W/O Int. Fix At Radius & Ulna,1,PKG,47393-00-01,12600,
FMORT-0084,Open Reduct Of Fract W/O Int. Fix At Carpals & Metacarpals,1,PKG,47342-00-01,12600,
FMORT-0085,Open Reduct Of Fract. W/O Int.Fix At Phalanges-Hand,1,PKG,47306-00-01,12600,
FMORT-0086,Open Reduct Of Fract W/O Int. Fix At Femur,1,PKG,47528-00-01,16800,
FMORT-0087,Open Reduct Of Fract W/O Int. Fix At Tarsals & Metatarsals,1,PKG,47630-00-01,12600,
FMORT-0088,Open Reduct Of Fract W/O Int. Fix At Phalanges - Foot,1,PKG,47672-02-01,12600,
FMORT-0090,Open Reduct Of Fract W/Int Fix At Unspec Site.,1,PKG,99999-99-99,25200,
FMORT-0091,Open Reduction Internal Fixation Humerus,1,PKG,47429-00-01,31500,
FMORT-0092,Open Reduct Of Fract W/ Int Fix At Radius & Ulna,1,PKG,47366-02-01,23100,
FMORT-0093,Open Reduct Of Fract W/ Int Fix At Carpals & Metac,1,PKG,47342-01-01,21000,
FMORT-0094,Open Reduct Of Fract W/Int Fix At Phalanges-Hand,1,PKG,47306-00-01,18900,
FMORT-0095,Open Reduct Of Fract W/ Int Fix At Femur,1,PKG,47528-01-01,22680,
FMORT-0096,Open Reduct Of Fract W/Int Fixat Tibia & Fibula,1,PKG,47566-01-01,31500,
FMORT-0097,Open Reduct Of Fract W/Int Fix At Tarsals & Metatarsals,1,PKG,47624-01-01,21000,
FMORT-0098,Open Reduct Of Fract W/Int Fix At Phalanges-Fot,1,PKG,47672-03-01,18900,
FMORT-0099,Open Reduct Of Separated - Epiphysis At Unspec Site.,1,PKG,90581-00-01,23100,
FMORT-0100,Open Reduct Of Separated Epiphysis At Radius & Ulna,1,PKG,90581-00-01,14700,
FMORT-0101,Open Reduct Of Separated - Epiphysis At Femur,1,PKG,47525-01-01,23100,
FMORT-0102,Open Reduct Of Separated - Epiphysis At Tibia & Fibula,1,PKG,90581-00-01,23100,
FMORT-0103,Closed Reduct Of Separated - Epiphysis At Unspec. Site,1,PKG,90581-00-01,16800,
FMORT-0104,Closed Reduct Of Separated - Epiphysis At Radius & Ulna,1,PKG,90541-00-01,16800,
FMORT-0105,Closed Reduct Of Separated - Epiphysis At Femur,1,PKG,47525-00-01,21000,
FMORT-0106,Closed Reduct Of Separated - Epiphysis At Tibia & Fibula,1,PKG,90581-00-01,16800,
FMORT-0107,Debridement Of Compound Fract. At Unspec. Site,1,PKG,90580-00-01,14700,
FMORT-0108,Debridement Of Compound Fract.At Humerus,1,PKG,90580-00-01,14700,
FMORT-0109,Debridement Of Compound Fract. At Radius & Ulna,1,PKG,90580-00-01,14700,
FMORT-0110,Debridement Of Compound Fract. At Carpals & Metacarpals,1,PKG,90580-00-01,12600,
FMORT-0111,Debridement Of Compound Fract. At Phalanges-Hand,1,PKG,90580-00-01,12600,
FMORT-0112,Debridement Of Compound Fract. At Femur,1,PKG,90580-00-01,14700,
FMORT-0113,Debridement Of Compound Fract. At Tibia & Fibula,1,PKG,90580-00-01,14700,
FMORT-0114,Debridement Of Compund Fract. At Tarsals & Metatarsals,1,PKG,90580-00-01,12600,
FMORT-0115,Debridement Of Compound Fract. At Phalanges -Foot,1,PKG,90580-00-01,12600,
FMORT-0116,Closed Reduct Of Dislocatn At Unspec. Site,DAY CASE,PKG,90595-00-00,12600,
FMORT-0117,Closed Reduction Of Dislocation Of Shoulder,DAY CASE,PKG,47009-00-01,12600,
FMORT-0118,Closed Reduct Of Dislocatn At Elbow,DAY CASE,PKG,47018-00-01,12600,
FMORT-0119,Closed Reduct Of Dislocatn At Wrist,1,PKG,47030-00-01,10500,
FMORT-0120,Closed Reduct Of Dislocatn At Hand & Finger,DAY CASE,PKG,47042-00-01,10500,
FMORT-0121,Closed Reduct Of Dislocatn At Hip,DAY CASE,PKG,47048-00-01,12600,
FMORT-0122,Closed Reduct Of Dislocatn At Knee,DAY CASE,PKG,47054-00-01,12600,
FMORT-0123,Closed Reduct Of Dislocatn At Ankle,DAY CASE,PKG,47063-00-01,12600,
FMORT-0124,Closed Reduct Of Dislocatn At Foot & Toe,DAY CASE,PKG,47069-00-01,10500,
FMORT-0125,Open Reduct Of Dislocatn At Unspec. Site,1,PKG,99999-99-99,26250,
FMORT-0126,Open Reduct Of Dislocatn At Shoulder,1,PKG,47012-00-01,31500,
FMORT-0127,Open Reduct Of Dislocatn At Elbow,1,PKG,47021-00-01,31500,
FMORT-0128,Open Reduct Of Dilocation At Wrist,1,PKG,90542-00-01,31500,
FMORT-0129,Open Reduct Of Dislocation At Hand & Finger,1,PKG,47033-00-01,21000,
FMORT-0130,Open Reduct Of Dislocation At Hip,1,PKG,47051-00-01,31500,
FMORT-0131,Open Reduct Of Dislocation At Knee,1,PKG,47060-00-01,31500,
FMORT-0132,Open Reduct Of Dislocation At Ankle,1,PKG,47066-00-01,31500,
FMORT-0133,Open Reduct Of Dislocation At Foot & Toe,1,PKG,47072-00-01,21000,
FMORT-0136,Excisn Of Miniscus Per Artrosc,DAY CASE,PKG,49560-03-01,12600,
FMORT-0138,Arthrotomy For Removal Of Prosthesis At Knee,1,PKG,49515-00-01,27300,
FMORT-0139,Arthrotomy For Removal Of Prosthesis At Hip,1,PKG,49312-00-00,29400,
FMORT-0140,Arthrotomy For Removal Of Prosthesis At Ankle,1,PKG,90606-01-00,25200,
FMORT-0141,Biopsy-Joint Structure Of - Shoulder,1,PKG,48945-01-01,13650,
FMORT-0142,Biopsy-Joint Structure Of Unspec. Site,DAY CASE,PKG,50100-01-01,12600,
FMORT-0143,Biopsy-Joint Structure Of Elbow,DAY CASE,PKG,49118-01-01,12600,
FMORT-0144,Biopsy-Joint Structure Of Wrist,DAY CASE,PKG,49218-01-01,12600,
FMORT-0145,Biopsy-Joint Structure Of Hand & Finger,1,PKG,50100-01-01,9450,
FMORT-0146,Biopsy-Joint Structure Of Hip,DAY CASE,PKG,49363-00-00,13650,
FMORT-0147,Biopsy-Joint Structure Of Knee,1,PKG,49557-01-01,13650,
FMORT-0148,Biopsy-Joint Structure Of Ankle,DAY CASE,PKG,49700-01-01,12600,
FMORT-0149,Biopsy Of Structure Of Foot & Toe,1,PKG,50100-01-01,9450,
FMORT-0150,Biopsy-Joint Structure Of Spine,DAY CASE,PKG,50100-01-01,21000,
FMORT-0151,Club Foot Release,1,PKG,50321-00-00,21000,
FMORT-0152,Correctin Of Metatarsus Varus,1,PKG,48400-02-01,16800,
FMORT-0153,Release Of Adherent Jnt Capsul Cartilage-Unspec. Site.,1,PKG,90570-00-01,10500,
FMORT-0154,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Shoulder",1,PKG,90600-01-01,15750,
FMORT-0155,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Elbow",1,PKG,49100-02-01,15750,
FMORT-0156,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Wrist",1,PKG,49221-02-01,12600,
FMORT-0157,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Hand*Finger",1,PKG,90544-00-01,9450,
FMORT-0158,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Hip",1,PKG,90570-00-01,15750,
FMORT-0159,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Knee",1,PKG,49500-04-01,15750,
FMORT-0160,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Ankle",1,PKG,90570-00-01,10500,
FMORT-0161,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Foot & Toe",1,PKG,90570-00-01,9450,
FMORT-0162,"Release Of Adherent Jnt Capsul Ligament,Cartilage-Spine",1,PKG,90570-00-01,15750,
FMORT-0163,Excision Of Destruction Inter- Vertebral Disc,3,PKG,40300-00-00,42000,
FMORT-0165,Complete Or Partl.Resec Of Synovial Memb.Unspec.Site,1,PKG,50104-00-01,11550,
FMORT-0166,Complete Or Partl.Resection Of Synovial Membr.-Shoulder,1,PKG,48936-00-01,11550,
FMORT-0167,Complete Or Partl.Resection Of Synovial Memb.-Elbow,1,PKG,48936-00-01,11550,
FMORT-0168,Complete Or Partl.Resection Of Synovial Memb.-Wrist,1,PKG,46342-00-01,11550,
FMORT-0169,Complete Or Partl.Resection Of Synovial Memb.-Hand & Finger,1,PKG,46336-00-01,9450,
FMORT-0170,Complete Or Partl. Resection Of Hip,1,PKG,49312-00-00,21000,
FMORT-0171,Complete Of Partl Resection Of Knee,1,PKG,90574-01-01,21000,
FMORT-0173,Complete Or Partl. Resection Of Ankle,1,PKG,90574-01-01,18900,
FMORT-0174,Other Local Excisn Or Destrctnof Lesion Of Jnt.-Unspec.Site,1,PKG,90574-00-01,14700,
FMORT-0175,Other Local Excisn Or Destrctnof Lesion-Shoulder,1,PKG,31205-00-10,16800,
FMORT-0176,Other Local Excisn Or Destrctnof Lesion - Elbow,1,PKG,31205-00-10,16800,
FMORT-0177,Other Local Excisn Or Destrctnof Lesion-Wrist,1,PKG,90574-00-01,14700,
FMORT-0178,Other Local Excisn Or Destrctnof Lesion-Hand & Finger,DAY CASE,PKG,90574-00-01,12600,
FMORT-0179,Other Local Excisn Or Destrctnof Lesion - Hip,1,PKG,90574-00-01,16800,
