CODE,NAME,Price,LOS,Service Type,Insurance,SBS CODE 1,Code Hyphanated,Description,SBS CODE 2,Code Hyphanated.1,Description.1,SBS CODE 3,Code Hyphanated.2,Description.2,SBS CODE 4,Code Hyphanated.3,Description.3,SBS CODE 5,Code Hyphanated.4,Description.4,SBS CODE 6,Code Hyphanated.5,Description.5
FMORT-0191,ATLAS AXIS SPINAL FUSION,69000.0,2 DAYS,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0193,DORSAL SPINAL FUSION (POSTERIOR SCOLOSIS CORRECTION),120000.0,3 DAYS,PKG,Total Care PL,486420000,48642-00-00,"Posterior spinal fusion, 1 or 2 levels",,,,,,,,,,,,,,,
FMORT-0194,DORSO-LUMBAR SPINAL FUSION W/  HARRINGTON ROD LONG SEGMENT,120000.0,2 DAYS,PKG,Total Care PL,486810000,48681-00-00,Nonsegmental internal fixation of spine,,,,,,,,,,,,,,,
FMORT-0195,OTHER DORSO-LUMBAR SPINAL -    FUSION,9050.8,,SERVICE,Total Care PL,486420000,48642-00-00,"Posterior spinal fusion, 1 or 2 levels",,,,,,,,,,,,,,,
FMORT-0196,LUMBAR SPINAL FUSION ( MULTIPLE LEVEL ),50000.0,2 DAYS,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0197,LUMBO-SACRAL SPINAL FUSION,50000.0,2 DAYS,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0198,REFUSION OF SPINE (CORRECTION OF PSEUDO-ARTHROSIS OF SPINE),70000.0,2 DAYS,PKG,Total Care PL,486600000,48660-00-00,"Anterior spinal fusion, 1 level",,,,,,,,,,,,,,,
FMORT-0199,ARTHRODESIS OF FOOT & ANKLE W/ BONE GRAFT,28000.0,2 DAYS,PKG,Total Care PL,497120000,49712-00-00,Arthrodesis of ankle,482390000,48239-00-00,"Bone graft, not elsewhere classified",,,,,,,,,,,,
FMORT-0200,ANKLE FUSION(TIBUTALAR FUSION),20000.0,2 DAYS,PKG,Total Care PL,497120000,49712-00-00,Arthrodesis of ankle,,,,,,,,,,,,,,,
FMORT-0201,TRIPLE ARTHRODESIS (TALUS TO   CALCANEUS TO CABOID &NAVICULAR,20000.0,1 DAY,PKG,Total Care PL,498150000,49815-00-00,Triple arthrodesis of foot,,,,,,,,,,,,,,,
FMORT-0202,SUBTALAR FUSION,15000.0,1 DAY,PKG,Total Care PL,501180000,50118-00-00,Arthrodesis of subtalar joint,,,,,,,,,,,,,,,
FMORT-0203,MIDTARSAL FUSION,20000.0,1 DAY,PKG,Total Care PL,501090001,50109-00-01,"Arthrodesis of joint, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0204,TARSOMETATARSAL FUSION,20000.0,1 DAY,PKG,Total Care PL,498450000,49845-00-00,Arthrodesis 1st metatarsophalangeal jt,,,,,,,,,,,,,,,
FMORT-0205,METATARSO PHALANGEAL FUSION,4207.5,,SERVICE,Total Care PL,498450000,49845-00-00,Arthrodesis 1st metatarsophalangeal jt,,,,,,,,,,,,,,,
FMORT-0206,OTHER FUSION OF FOOT,20000.0,1 DAY,PKG,Total Care PL,498450000,49845-00-00,Arthrodesis 1st metatarsophalangeal jt,,,,,,,,,,,,,,,
FMORT-0207,OTHER FUSION OF TOE,15000.0,1 DAY,PKG,Total Care PL,905590000,90559-00-00,Arthrodesis of toe,,,,,,,,,,,,,,,
FMORT-0208,ARTHRODESIS OF UNSPECIFIED JNT,24000.0,1 DAY,PKG,Total Care PL,501090001,50109-00-01,"Arthrodesis of joint, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0209,ARTHRODESIS OF HIP,45000.0,2 DAYS,PKG,Total Care PL,493060000,49306-00-00,Arthrodesis of hip,,,,,,,,,,,,,,,
FMORT-0210,ARTHRODESIS OF KNEE,40000.0,2 DAYS,PKG,Total Care PL,495090100,49509-01-00,Arthrodesis of knee,,,,,,,,,,,,,,,
FMORT-0211,ARTHRODESIS OF SHOULDER,40000.0,2 DAYS,PKG,Total Care PL,489390001,48939-00-01,"Arthrodesis of shoulder, unilateral",,,,,,,,,,,,,,,
FMORT-0212,ARTHRODESIS OF ELBOW,30000.0,1 DAY,PKG,Total Care PL,491060001,49106-00-01,"Arthrodesis of elbow, unilateral",,,,,,,,,,,,,,,
FMORT-0213,ARTHRODESIS OF CARPORADIAL JNT,3630.0,,SERVICE,Total Care PL,492000001,49200-00-01,"Arthrodesis of radiocarpal joint, unilateral",,,,,,,,,,,,,,,
FMORT-0214,METACARPO-CARPAL FUSION,20000.0,Day Case,PKG,Total Care PL,463030001,46303-00-01,"Arthrodesis of carpometacarpal joint, unilateral",,,,,,,,,,,,,,,
FMORT-0215,METACARPO PHALANGEAL FUSION,20000.0,Day Case,PKG,Total Care PL,463000101,46300-01-01,"Arthrodesis metacarpophalangeal joint, unilateral",,,,,,,,,,,,,,,
FMORT-0216,INTRPHALANGEAL FUSION,15000.0,Day Case,PKG,Total Care PL,463000001,46300-00-01,"Arthrodesis interphalangeal joint, hand, unilateral",,,,,,,,,,,,,,,
FMORT-0218,TOTAL KNEE REPLACEMENT,45000.0,5 DAYS,PKG,Total Care PL,495180000,49518-00-00,"Total arthroplasty of knee, unilateral",495190000,49519-00-00,"Total arthroplasty of knee, bilateral",,,,,,,,,,,,
FMORT-0219,MEDIAL COLLATERAL LIGAMENT     REPAIR,18000.0,1 DAY,PKG,Total Care PL,495390101,49539-01-01,"Reconstruction of knee, unilateral",495390002,49539-00-02,"Arthroscopic reconstruction of knee, bilateral",,,,,,,,,,,,
FMORT-0220,VASTUS MEDIALIS ADVANCEMENT,14000.0,1 DAY,PKG,Total Care PL,906110101,90611-01-01,"Patellar tendon advancement, unilateral",,,,,,,,,,,,,,,
FMORT-0221,SEMITENDINOSUS ADVANCEMENT,15000.0,1 DAY,PKG,Total Care PL,479540001,47954-00-01,"Repair of tendon, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0222,PES ASERINUS TRANSFER,18000.0,1 DAY,PKG,Total Care PL,495030300,49503-03-00,Transfer tendon or ligament of knee NEC,,,,,,,,,,,,,,,
FMORT-0223,TOTAL HIP REPLACEMENT W/USE OF METHYL METHACRYLATE,42000.0,2 DAYS,PKG,Total Care PL,493180000,49318-00-00,"Total arthroplasty of hip, unilateral",,,,,,,,,,,,,,,
FMORT-0224,REVISN OF TOTAL HIP REPLACEMNT (INCLUDE IMPLANT),120000.0,2 DAYS,PKG,Total Care PL,493240000,49324-00-00,Revision of total arthroplasty of hip,493270000,49327-00-00,"Rev tot arthroplasty hip, bne gft acetab",493300000,49330-00-00,"Rev tot arthroplasty hip, bone gft femur",,,,,,,,,
FMORT-0225,ADDITIONAL CHARGES OF ANY TWO OPERATIONS,1821.6,,SERVICE,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0229,ARTHROPLASTY OF HAND & FINGER W/ SYNTHETIC PROSTHESIS,25000.0,1 DAY,PKG,Total Care PL,463090001,46309-00-01,"Arthroplasty of IPJ hand, 1 joint, unilateral",463090001,46309-00-01,"Arthroplasty of IPJ hand, 1 joint, unilateral",,,,,,,,,,,,
FMORT-0230, REPAIR OF HAND FINGER,13000.0,1 DAY,PKG,Total Care PL,905480001,90548-00-01,"Other plastic procedures on hand, unilateral",,,,,,,,,,,,,,,
FMORT-0231,ARTHROPLASTY OF HAND & FINGER W/O TRACTION FIXATION,25000.0,1 DAY,PKG,Total Care PL,463090001,46309-00-01,"Arthroplasty of IPJ hand, 1 joint, unilateral",463090001,46309-00-01,"Arthroplasty of IPJ hand, 1 joint, unilateral",501300001,50130-00-01,"Application external fixation dev NEC, unilateral",,,,,,,,,
FMORT-0232,ARTHROPLASTY OF HAND & FINGER W/ INT. FIX. DEV.OR PROSTHESIS,25000.0,1 DAY,PKG,Total Care PL,463090001,46309-00-01,"Arthroplasty of IPJ hand, 1 joint, unilateral",463090001,46309-00-01,"Arthroplasty of IPJ hand, 1 joint, unilateral",,,,,,,,,,,,
FMORT-0233,ARTHROPLASTY OF SHOULDER W/   SYNTHETIC PROSTHESIS,45000.0,1 DAY,PKG,Total Care PL,489180001,48918-00-01,"Total arthroplasty of shoulder, unilateral",,,,,,,,,,,,,,,
FMORT-0235, REPAIR OF SHOULDER,28000.0,1 DAY,PKG,Total Care PL,905330001,90533-00-01,"Other repair of shoulder, unilateral",,,,,,,,,,,,,,,
FMORT-0237, REPAIR OF ELBOW,15000.0,1 DAY,PKG,Total Care PL,905360001,90536-00-01,"Other repair of elbow, unilateral",,,,,,,,,,,,,,,
FMORT-0238,ARTHROPLASTY OF CARPALS WITH  SYNTHETIC PROSTHESIS,25000.0,1 DAY,PKG,Total Care PL,463240001,46324-00-01,"Arthroplasty of carpal bone, unilateral",,,,,,,,,,,,,,,
FMORT-0239,ARTHROPLASTY OF CARPALS W/O    SYNTHETIC PROSTHESIS,5438.4,,SERVICE,Total Care PL,463240001,46324-00-01,"Arthroplasty of carpal bone, unilateral",,,,,,,,,,,,,,,
FMORT-0240,ARTHOCENTESIS (JNT ASPIRATION),367.4,,SERVICE,Total Care PL,501240001,50124-00-01,"Aspiration jt/oth synovial cavity NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0241,INJ. OF THERAPEUTIC SUBSTANCE INTO JOINT OR LIGAMENT,286.0,,SERVICE,Total Care PL,501240121,50124-01-21,"Admin agt into intermed jt/oth synovl cavity, unilateral",,,,,,,,,,,,,,,
FMORT-0242,SUTURE OF CAPSULE OR LIGAMENT OF UPPER EXTREMITY,17000.0,1 DAY,PKG,Total Care PL,905820001,90582-00-01,"Suture of ligament, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0243,SUTURE OF CAPSULE OF LIGAMENT OF ANKLE & FOOT,17000.0,1 DAY,PKG,Total Care PL,905820001,90582-00-01,"Suture of ligament, NEC, unilateral",905820001,90582-00-01,"Suture of ligament, NEC, unilateral",,,,,,,,,,,,
FMORT-0244,SUTURE OF DIAGNOSTIC PROCEDUREON JNT STRUCTURE-LOWER EXTR.,5000.0,Day Case,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0245,EXPLORATION OF TENDON SHEAT OF HAND,10000.0,1 DAY,PKG,Total Care PL,479720001,47972-00-01,"Open procedure on tendon sheath, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0246,MYOTOMY OF HAND,10000.0,Day Case,PKG,Total Care PL,905450001,90545-00-01,"Incision of soft tissue of hand, unilateral",,,,,,,,,,,,,,,
FMORT-0247,BURSOTOMY OF HAND,1821.6,,SERVICE,Total Care PL,905680101,90568-01-01,"Incision of bursa, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0248,INCISION & DAINAGE OF PALMAR   OR THENAR SPACE,10000.0,1 DAY,PKG,Total Care PL,465190001,46519-00-01,"Inc, drain mid palmr thenar hypothnr spc, unilateral",,,,,,,,,,,,,,,
FMORT-0250,TENOTOMY OF HAND,15000.0,Day Case,PKG,Total Care PL,905450001,90545-00-01,"Incision of soft tissue of hand, unilateral",,,,,,,,,,,,,,,
FMORT-0251,FACIOTOMY OF HAND,2182.4,,SERVICE,Total Care PL,479810201,47981-02-01,"Decompression fasciotomy of hand, unilateral",479810202,47981-02-02,"Decompression fasciotomy of hand, bilateral",,,,,,,,,,,,
FMORT-0252,GANGLIOCTOMY AT TENDON SHEATH  (WRIST),1821.6,,SERVICE,Total Care PL,464980001,46498-00-01,"Exc ganglion flexor tendon sheath hand, unilateral",,,,,,,,,,,,,,,
FMORT-0253,EXCISION OF LESION OF MUSCLE   OF HAND,11000.0,Day Case,PKG,Total Care PL,313500001,31350-00-01,"Excision of lesion of soft tissue, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0254,EXCISION OF LESION OF OTHER    LESION OF SOFT TISSUE-HAND,11000.0,Day Case,PKG,Total Care PL,313500001,31350-00-01,"Excision of lesion of soft tissue, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0255,SKIN GRAFT OF HAND,12000.0,1 DAY,PKG,Total Care PL,454510501,45451-05-01,"Full thickness skin graft of hand,unilateral",,,,,,,,,,,,,,,
FMORT-0256,BURSECTOMY OF HAND,13000.0,Day Case,PKG,Total Care PL,301070101,30107-01-01,"Excision of small bursa, unilateral",,,,,,,,,,,,,,,
FMORT-0257,EXCISION OF TENDON OF HAND FOR GRAFT,8400.0,Day Case,PKG,Total Care PL,905780001,90578-00-01,"Procurement of tendon for graft, unilateral",,,,,,,,,,,,,,,
FMORT-0258,TENOTOMY OF HAND,12000.0,Day Case,PKG,Total Care PL,905450001,90545-00-01,"Incision of soft tissue of hand, unilateral",,,,,,,,,,,,,,,
FMORT-0259,TENOSYNOVECTOMY OF HAND,18000.0,Day Case,PKG,Total Care PL,479690001,47969-00-01,"Tenosynovectomy, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0260,EXCISION OF MUSCLE OR FACIA OF HAND FOR GRAFT,10000.0,Day Case,PKG,Total Care PL,905770001,90577-00-01,"Procurement muscle or fascia for graft, unilateral",,,,,,,,,,,,,,,
FMORT-0261, FACIECTOMY OF HAND,10000.0,1 DAY,PKG,Total Care PL,463690001,46369-00-01,"Palmar fasciectomy Dupuytren's contract, unilateral",,,,,,,,,,,,,,,
FMORT-0262,RELEASE OF DUPUYTREN`S CONTRA- CTURE,2719.2,,SERVICE,Total Care PL,463810001,46381-00-01,"Release IPJ capsule Dupuytren's contract, unilateral",,,,,,,,,,,,,,,
FMORT-0263, MYECTOMY OF HAND,10000.0,Day Case,PKG,Total Care PL,302290001,30229-00-01,"Excision of muscle, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0265,SUTURE OF TENDON SHEATH OF    HAND,15000.0,1 DAY,PKG,Total Care PL,479720001,47972-00-01,"Open procedure on tendon sheath, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0266,DELAYED SUTURE OF FLEXOR TENDN OF HAND,3630.0,,SERVICE,Total Care PL,464350001,46435-00-01,"Sec rep flexor tendon hand dstl A1 pully, unilateral",,,,,,,,,,,,,,,
FMORT-0267,DELAYED SUTURE OF OTHER TENDON OF HAND,5438.4,,SERVICE,Total Care PL,479630201,47963-02-01,"Repair of tendon of hand, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0268,OTHER SUTURE OF FLEXOR TENDON OF HAND,18000.0,1 DAY,PKG,Total Care PL,464320001,46432-00-01,"Prim rep flexor tend hand dstl A1 pully, unilateral",,,,,,,,,,,,,,,
FMORT-0269,OTHER SUTURE OF OTHER TENDON  OF HAND,15000.0,1 DAY,PKG,Total Care PL,905820101,90582-01-01,"Suture of tendon, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0270,TRANSPLANT OF MUSCLE & TENDON OF HAND,15000.0,1 DAY,PKG,Total Care PL,479660100,47966-01-00,"Transfer of muscle, NEC",464170001,46417-00-01,"Transfer of tendon of hand, unilateral",,,,,,,,,,,,
FMORT-0271,ADVANCEMENT OF TENDON OF HAND,12000.0,1 DAY,PKG,Total Care PL,479630201,47963-02-01,"Repair of tendon of hand, NEC, unilateral",479630202,47963-02-02,"Repair of tendon of hand, NEC, bilateral",,,,,,,,,,,,
FMORT-0272,RECESSION OF TENDON OF HAND,18000.0,1 DAY,PKG,Total Care PL,479630201,47963-02-01,"Repair of tendon of hand, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0273,REATTACHEMNT OF TENDON OF HAND,18000.0,1 DAY,PKG,Total Care PL,905840101,90584-01-01,"Reattachment of tendon, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0274,REATTACHEMNT OF MUSCLE OF HAND,18000.0,1 DAY,PKG,Total Care PL,905850000,90585-00-00,"Reattachment of muscle, NEC",,,,,,,,,,,,,,,
FMORT-0275, HAND TENDON TRANSFER OF TRANSPLANT,22000.0,1 DAY,PKG,Total Care PL,464170001,46417-00-01,"Transfer of tendon of hand, unilateral",,,,,,,,,,,,,,,
FMORT-0276,RECONSTRUCTION OF THUMB,28000.0,1 DAY,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0277,RECONSTRUCTION OF THUMB INCL. DIGITAL TRANSFR TO ACT AS THUM,42000.0,1 DAY,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0279,GRAFT RECONSTRUCTION OF THUMB,15000.0,1 DAY,PKG,Total Care PL,454510601,45451-06-01,"Full thickness skin graft of thumb,unilateral",,,,,,,,,,,,,,,
FMORT-0280,BONE RECONSTRUCTION OF THUMB,15000.0,1 DAY,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0281,RECONSTRUCTION OF OPPONEUSPLA- STY,27000.0,1 DAY,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0282,PLASTIC OPERATION ON HAND WITHGRAFT OF MUSCLE OR FASCIA,15000.0,1 DAY,PKG,Total Care PL,464110001,46411-00-01,"Recon flexor tend pully hand by tend gft, unilateral",,,,,,,,,,,,,,,
FMORT-0283,PLASTIC OPERATION ON HAND W/   OTHER GRAFT OR IMPLANT,20000.0,1 DAY,PKG,Total Care PL,464110001,46411-00-01,"Recon flexor tend pully hand by tend gft, unilateral",,,,,,,,,,,,,,,
FMORT-0284,TRANSFER OF FINGER EXCPT THUMB,20000.0,Day Case,PKG,Total Care PL,465070001,46507-00-01,"Transposition digit hand on vasc pedicle, unilateral",,,,,,,,,,,,,,,
FMORT-0287,REPAIR OF MALLET FINGER,2719.2,,SERVICE,Total Care PL,464380001,46438-00-01,"Closed fixation of mallet finger, unilateral",,,,,,,,,,,,,,,
FMORT-0288,TENDESIS OF HAND,15000.0,1 DAY,PKG,Total Care PL,479630101,47963-01-01,"Tenoplasty, not elsewhere classified, unilateral",,,,,,,,,,,,,,,
FMORT-0289,PLICATION OF FASCIA,20000.0,1 DAY,PKG,Total Care PL,302380000,30238-00-00,"Repair of fascia, NEC",,,,,,,,,,,,,,,
FMORT-0291,LYSIS OF ADHESIONS OF HAND,13000.0,1 DAY,PKG,Total Care PL,905440001,90544-00-01,"Division of adhesions of hand, unilateral",,,,,,,,,,,,,,,
FMORT-0292,ASPIRATION OF BURSA OF HAND,5000.0,Day Case,PKG,Total Care PL,501240001,50124-00-01,"Aspiration jt/oth synovial cavity NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0293,INJ.OF THERAPEUTIC SUBS.INTO   BURSA OF HAND,286.0,,SERVICE,Total Care PL,501240110,50124-01-10,Admin agt into small jt/oth synovl cavity,,,,,,,,,,,,,,,
FMORT-0295,ACHILLOOTENOTOMY,13000.0,1 DAY,PKG,Total Care PL,497180100,49718-01-00,Repair of Achilles' tendon,,,,,,,,,,,,,,,
FMORT-0296,ADDUCTIONTENOTOMY OF HIP,10000.0,1 DAY,PKG,Total Care PL,503750100,50375-01-00,"Release of hip contracture, unilateral",,,,,,,,,,,,,,,
FMORT-0297,APONAROTOMY,2182.4,,SERVICE,Total Care PL,393240100,39324-01-00,Open neurotomy of superficial perph nrv,,,,,,,,,,,,,,,
FMORT-0298,STRIP OF TENDON,10800.0,1 DAY,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0299,TENDON RELEASE,12000.0,Day Case,PKG,Total Care PL,479630001,47963-00-01,"Open tenotomy, not elsewhere classified, unilateral",,,,,,,,,,,,,,,
FMORT-0300,STRIP OF ILIO-TIBIAL BOND,12000.0,1 DAY,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0301,RELEASE OF VOLKMANNS CONTRAC- TURE BY FASCIOTOMY,2719.2,,SERVICE,Total Care PL,905670000,,,,,,,,,,,,,,,,,
FMORT-0302,BIOPSY OF SOFT TISSUE OF HAND,11000.0,Day Case,PKG,Total Care PL,300750102,30075-01-02,"Biopsy of soft tissue, bilateral",,,,,,,,,,,,,,,
FMORT-0303,"OTHER DIAGN.PROC.ON MUSCLE    TENDON FACIA,BURSA,INCL. HAND",12000.0,Day Case,PKG,Total Care PL,479630201,47963-02-01,"Repair of tendon of hand, NEC, unilateral",905470001,90547-00-01,"Repair of muscle or fascia of hand, NEC, unilateral",,,,,,,,,,,,
FMORT-0304,EXCISION OF LESION (GANGLION) OF TENDON EXCEPT HAND,10000.0,Day Case,PKG,Total Care PL,301070001,30107-00-01,"Excision of ganglion, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0305,EXCISION OF HETEROPTIC BONE,12000.0,1 DAY,PKG,Total Care PL,905720001,90572-00-01,"Ostectomy, not elsewhere classified, unilateral",,,,,,,,,,,,,,,
FMORT-0306,EXCISION OF MUSCLE SCAR OF     VOLMANN'S CONTRACTURE,13200.0,Day Case,PKG,Total Care PL,905470001,90547-00-01,"Repair of muscle or fascia of hand, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0307,EXCISN OF MYOSITIS OSSIFICANS,14000.0,1 DAY,PKG,Total Care PL,313500001,31350-00-01,"Excision of lesion of soft tissue, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0308,EXCISION OF BAKER'S CYST,15000.0,1 DAY,PKG,Total Care PL,301140000,30114-00-00,Excision of Baker's cyst,,,,,,,,,,,,,,,
FMORT-0309,ACHILLORAPHY,10000.0,1 DAY,PKG,Total Care PL,497180100,49718-01-00,Repair of Achilles' tendon,,,,,,,,,,,,,,,
FMORT-0310,RELEASE OF CLUBFOOT W/ DORSAL  CAPSULATORY,2789.6,,SERVICE,Total Care PL,503210000,50321-00-00,Release talipes equinovarus unilateral,,,,,,,,,,,,,,,
FMORT-0311,HAM STRING LENGHTENING,15000.0,1 DAY,PKG,Total Care PL,479570001,47957-00-01,"Lengthening of tendon, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0312,HEEL CORD SHORTENING,15000.0,1 DAY,PKG,Total Care PL,497180100,49718-01-00,Repair of Achilles' tendon,497240000,49724-00-00,Sec (delayed) repair of Achilles' tendon,497240100,49724-01-00,Reconstruction of Achilles' tendon,,,,,,,,,
FMORT-0314,QUADRICEPS PLASTY,15000.0,1 DAY,PKG,Total Care PL,495690001,49569-00-01,"Quadricepsplasty of knee, unilateral",,,,,,,,,,,,,,,
FMORT-0315,INSERTION OR REPLACE OF SKELE- TAL MUSCLE STIMULATOR,30000.0,1 DAY,PKG,Total Care PL,905610001,90561-00-01,"Ins/replace skeletal muscle stimulator, unilateral",,,,,,,,,,,,,,,
FMORT-0316,REMOVAL OF SKELETAL MUSCLE -  STIMULATOR,8000.0,Day Case,PKG,Total Care PL,905660001,90566-00-01,"Removal of skeletal muscle stimulator, unilateral",,,,,,,,,,,,,,,
FMORT-0317,AMPUTATION OF UPPER LIMB,30000.0,2 DAYS,PKG,Total Care PL,443280100,44328-01-00,Amputation through upper arm,,,,,,,,,,,,,,,
FMORT-0318,REVISION OF CURRENT TRAUMATIC AMPUTATION,16000.0,2 DAYS,PKG,Total Care PL,443760001,44376-00-01,"Reamputation of amputation stump, unilateral",,,,,,,,,,,,,,,
FMORT-0319,AMPUTATION & DISARTICULATION   OF THUMB,15000.0,Day Case,PKG,Total Care PL,464650001,46465-00-01,"Amputation of finger, unilateral",,,,,,,,,,,,,,,
FMORT-0320,AMPUTATION THROUGH CARPALS,18000.0,1 DAY,PKG,Total Care PL,443250001,44325-00-01,"Midcarpal amputation, unilateral",,,,,,,,,,,,,,,
FMORT-0321,DISARTICULATION OF WRIST,26000.0,2 DAYS,PKG,Total Care PL,443280201,44328-02-01,"Disarticulation through wrist, unilateral",,,,,,,,,,,,,,,
FMORT-0322,AMPUTATION THROUGH FOREARM,18000.0,2 DAYS,PKG,Total Care PL,443280001,44328-00-01,"Amputation through forearm, unilateral",,,,,,,,,,,,,,,
FMORT-0323,AMPUTATION THROUGH HUMERUS,22000.0,2 DAYS,PKG,Total Care PL,443280100,44328-01-00,Amputation through upper arm,,,,,,,,,,,,,,,
FMORT-0324,DISARTICULATION OF SHOULDER,28000.0,2 DAYS,PKG,Total Care PL,443310001,44331-00-01,"Disarticulation at shoulder, unilateral",,,,,,,,,,,,,,,
FMORT-0325,INTERTHORACOSCAPULAR AMPUTATN,60000.0,2 DAYS,PKG,Total Care PL,443340001,44334-00-01,"Interscapulothoracic amputation, unilateral",,,,,,,,,,,,,,,
FMORT-0326,LOWER LIMB AMPUTATION,30000.0,2 DAYS,PKG,Total Care PL,443670200,44367-02-00,Amputation below knee,,,,,,,,,,,,,,,
FMORT-0327,AMPUTATION OF TOE,15000.0,Day Case,PKG,Total Care PL,443380001,44338-00-01,"Amputation of toe, unilateral",,,,,,,,,,,,,,,
FMORT-0328,AMPUTATION OF FOREFOOT,18000.0,1 DAY,PKG,Total Care PL,443640101,44364-01-01,"Transmetatarsal amputation, unilateral",,,,,,,,,,,,,,,
FMORT-0329,AMPUTATION THRU MIDDLE OF FOOT,18000.0,1 DAY,PKG,Total Care PL,443640101,44364-01-01,"Transmetatarsal amputation, unilateral",,,,,,,,,,,,,,,
FMORT-0330,CHOPART ARTHRODESIS,25000.0,1 DAY,PKG,Total Care PL,501090001,50109-00-01,"Arthrodesis of joint, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0331,MIDTARSALS AMPUTATION,15000.0,1 DAY,PKG,Total Care PL,443640001,44364-00-01,"Midtarsal amputation, unilateral",,,,,,,,,,,,,,,
FMORT-0332,TRANSMETATARSAL AMPUTATION,2719.2,,SERVICE,Total Care PL,443640101,44364-01-01,"Transmetatarsal amputation, unilateral",,,,,,,,,,,,,,,
FMORT-0333,DISARTICULATION OF ANKLE,26000.0,2 DAYS,PKG,Total Care PL,443610001,44361-00-01,"Disarticulation through ankle, unilateral",,,,,,,,,,,,,,,
FMORT-0334,DISARTICULATION OF KNEE,28000.0,2 DAYS,PKG,Total Care PL,443670100,44367-01-00,Disarticulation at knee,,,,,,,,,,,,,,,
FMORT-0335,AMPUTATION OF LEG THRU FEMUR,30000.0,2 DAYS,PKG,Total Care PL,443670000,44367-00-00,Amputation above knee,,,,,,,,,,,,,,,
FMORT-0336,AMPUTATION OF THIGH,30000.0,2 DAYS,PKG,Total Care PL,443670000,44367-00-00,Amputation above knee,,,,,,,,,,,,,,,
FMORT-0337,CONVERSION OF BELOW KNEE AMPUTATN TO ABOVE KNEE AMPUTATION,30000.0,2 DAYS,PKG,Total Care PL,443670000,44367-00-00,Amputation above knee,,,,,,,,,,,,,,,
FMORT-0338,DISARTICULATION OF HIP,28000.0,2 DAYS,PKG,Total Care PL,443700000,44370-00-00,Amputation at hip,,,,,,,,,,,,,,,
FMORT-0339,HEMIPELVECTOMY,60000.0,3 DAYS,PKG,Total Care PL,443730000,44373-00-00,Hindquarter amputation,,,,,,,,,,,,,,,
FMORT-0340,THUMB REATTACHEMENT,21000.0,1 DAY,PKG,Total Care PL,905840101,90584-01-01,"Reattachment of tendon, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0341,FINGER REATTACHEMENT,38000.0,1 DAY,PKG,Total Care PL,,,,,,,,,,,,,,,,,,
FMORT-0342,"FOREARM,WRIST&HAND REATTACHMNT",12679.7,,SERVICE,Total Care PL,905840101,90584-01-01,"Reattachment of tendon, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0343,TOE REATTACHEMENT,2000.0,1 DAY,PKG,Total Care PL,905840101,90584-01-01,"Reattachment of tendon, NEC, unilateral",,,,,,,,,,,,,,,
FMORT-0345,REVISN OF AMPUTATN STUMP -    (REAMPUTATION),18000.0,2 DAYS,PKG,Total Care PL,443760001,44376-00-01,"Reamputation of amputation stump, unilateral",,,,,,,,,,,,,,,
FMORT-0346,REVISION OF AMPUTAITON STUMP -(2ND CLOSE),15000.0,2 DAYS,PKG,Total Care PL,443760001,44376-00-01,"Reamputation of amputation stump, unilateral",,,,,,,,,,,,,,,
