Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
1896,7121567,LABORATORY,CHEMISTRY,"SPINAL MUSCULAR ATROPHY (SMN1,MLPA)",,4560,
1897,7121568,LABORATORY,CHEMISTRY,SSA AND SSB ABS (ANTI RO / ANTI LA),,679.25,
1898,7121569,LABORATORY,CHEMISTRY,STONE ANALYSIS,,190,
1899,7121570,LABORATORY,CHEMISTRY,STRIATED MUSCLE ANTIBODY,,403.75,
1900,7121571,LABORATORY,CHEMISTRY,SULFONYLUREA STRUCTURE,,1092.5,
1901,7121572,LABORATORY,CHEMISTRY,SV40,,760,
1902,7121573,LABORATORY,CHEMISTRY,SYNOVIAL FLUID EXAMINATION,,128.25,
1903,7121574,LABORATORY,CHEMISTRY,T + B LYMPHOCYTE DIFFERENTIATION,,1330,
1904,7121575,LABORATORY,CHEMISTRY,T B G,,237.5,
1905,7121576,LABORATORY,CHEMISTRY,T.B MONOCLONAL ANTIBODIES,,403.75,
1906,7121577,LABORATORY,CHEMISTRY,T4 AND T8 LIMPHOCYTES,,475,
1907,7121578,LABORATORY,CHEMISTRY,TACROLIMUS,,508.25,
1908,7121579,LABORATORY,CHEMISTRY,TAENIA ABS,,460.75,
1909,7121580,LABORATORY,CHEMISTRY,TAG-72,,546.25,
1910,7121581,LABORATORY,CHEMISTRY,TAU-PROTEIN,,783.75,
1911,7121582,LABORATORY,CHEMISTRY,TB PCR,,1667.25,
1912,7121583,LABORATORY,CHEMISTRY,TDT,,546.25,
1913,7121584,LABORATORY,CHEMISTRY,TESTOSTERONE,,475,
1914,7121585,LABORATORY,CHEMISTRY,THEOPHYLLIN LEVEL,,190,
1915,7121586,LABORATORY,CHEMISTRY,"THIAMINE-RESPONSIVE MEGALOBLASTIC ANEMIA SYNDROME(SLC19A2, REF)",,9063,
1916,7121587,LABORATORY,CHEMISTRY,THIOCYANATE & CYANIDE,,294.5,
1917,7121588,LABORATORY,CHEMISTRY,THYREOGLOBULIN,,408.5,
1918,7121589,LABORATORY,CHEMISTRY,THYROGLOBULIN ANTIBODY,,403.75,
1919,7121590,LABORATORY,CHEMISTRY,THYROID ANTIBODY,,403.75,
1920,7121591,LABORATORY,CHEMISTRY,THYROID MICROSOMAL ABS,,114,
1921,7121592,LABORATORY,CHEMISTRY,THYROID UPTAKE,,190,
1922,7121593,LABORATORY,CHEMISTRY,THYROXINE BINDING GLOBULIN,,209,
1923,7121594,LABORATORY,CHEMISTRY,TORCH SCREENING,,665,
1924,7121595,LABORATORY,CHEMISTRY,TOTAL AND DIRECT BILIBURIN,,114,
1925,7121596,LABORATORY,CHEMISTRY,"TOTAL BILIBURIN, NEONATAL",,57,
1926,7121597,LABORATORY,CHEMISTRY,TOTAL BILIRUBIN,,71.25,
1927,7121598,LABORATORY,CHEMISTRY,TOTAL CHOLESTEROL,,95,
1928,7121599,LABORATORY,CHEMISTRY,TOTAL CO2,,61.75,
1929,7121600,LABORATORY,CHEMISTRY,TOTAL HLA TYPING,,2517.5,
1930,7121601,LABORATORY,CHEMISTRY,TOTAL IRON BINDING CAPACITY (TIBC),,161.5,
1931,7121602,LABORATORY,CHEMISTRY,"TOTAL PROTEIN, SERUM",,71.25,
1932,7121603,LABORATORY,CHEMISTRY,TOXOCARA ABS CANIS IGG & IGM WESTERNBLOT,,874,
1933,7121604,LABORATORY,CHEMISTRY,"TOXOPLASMOSIS, IGG SPECIFIC",,403.75,
1934,7121605,LABORATORY,CHEMISTRY,"TOXOPLASMOSIS, IGM SPECIFIC",,403.75,
1935,7121606,LABORATORY,CHEMISTRY,TPMT ACTIVITY,,285,
1936,7121607,LABORATORY,CHEMISTRY,TRACP,,546.25,
1937,7121608,LABORATORY,CHEMISTRY,"TRANFERRITIN, SERUM",,403.75,
1938,7121609,LABORATORY,CHEMISTRY,TRANSFERRIN,,299.25,
1939,7121610,LABORATORY,CHEMISTRY,TREPONEMAL IGG AND IGG ABS IMMUNOBLOT,,1368,
1940,7121611,LABORATORY,CHEMISTRY,TREPONEMAL PALLIDUM ANTIBODIES,,361,
1941,7121612,LABORATORY,CHEMISTRY,TRIGLYCERIDES,,190,
1942,7121613,LABORATORY,CHEMISTRY,TRIPLE TEST,,560.5,
1943,7121614,LABORATORY,CHEMISTRY,TROP T.,,190,
1944,7121615,LABORATORY,CHEMISTRY,TRYPSIN,,403.75,
1946,7121617,LABORATORY,CHEMISTRY,TRYPTASE,,546.25,
1947,7121618,LABORATORY,CHEMISTRY,TSC 1 GENE,,24462.5,
1948,7121619,LABORATORY,CHEMISTRY,TSC 2 GENE,,24462.5,
1949,7121620,LABORATORY,CHEMISTRY,TSH,,546.25,
1950,7121622,LABORATORY,CHEMISTRY,TSH RECEPTOR ANTIBODY    ,,555.75,
1951,7121623,LABORATORY,CHEMISTRY,TSH-NEONATAL,,190,
1952,7121624,LABORATORY,CHEMISTRY,U1-NRNP,,285,
1953,7121625,LABORATORY,CHEMISTRY,URIC ACID (SERUM),,71.25,
1954,7121626,LABORATORY,CHEMISTRY,UROPLAKIN III,,546.25,
1955,7121627,LABORATORY,CHEMISTRY,VANCOMYCIN PEAK,,603.25,
1956,7121628,LABORATORY,CHEMISTRY,VANCOMYCIN TROUGH,,603.25,
1957,7121629,LABORATORY,CHEMISTRY,"VANILLYMANDELIC ACID (VMA), URINE",,403.75,
1958,7121630,LABORATORY,CHEMISTRY,VARICELLA ZOSTER IGM & IGG SPEC ABS,,855,
1959,7121631,LABORATORY,CHEMISTRY,VASOPRESSIN (ADH),,902.5,
1960,7121632,LABORATORY,CHEMISTRY,VENOUS BLOOD GASES,,237.5,
1961,7121633,LABORATORY,CHEMISTRY,VERY LONG CHAIN FATTY ACIDS (VLCFA),,1415.5,
1962,7121634,LABORATORY,CHEMISTRY,VIGABATRIN,,555.75,
1963,7121635,LABORATORY,CHEMISTRY,VILLIN,,546.25,
1964,7121636,LABORATORY,CHEMISTRY,VIMENTIN,,546.25,
1965,7121637,LABORATORY,CHEMISTRY,VITAMIN A (RETINOL),,247,
1966,7121638,LABORATORY,CHEMISTRY,VITAMIN B2 (FAD),,418,
1967,7121639,LABORATORY,CHEMISTRY,VITAMIN C (ASCORBIC ACID),,688.75,
1968,7121640,LABORATORY,CHEMISTRY,"VITAMIN D1,25 (1.25 DIHYDROXY-CHOLECALCIFEROL)",,950,
1969,7121641,LABORATORY,CHEMISTRY,VITAMIN E,,403.75,
1970,7121642,LABORATORY,CHEMISTRY,VITAMIN K1,,437,
1971,7121643,LABORATORY,CHEMISTRY,VITAMINE B1 THIAMINE,,294.5,
1972,7121644,LABORATORY,CHEMISTRY,"VITAMINE B12, SERUM",,403.75,
1973,7121645,LABORATORY,CHEMISTRY,VITAMINE B6 (PYRIDOXYL PHOSPHATE),,427.5,
1974,7121646,LABORATORY,CHEMISTRY,VITAMINE D3 (25 HYDROXICHOLICALCIFEROL),,546.25,
1975,7121647,LABORATORY,CHEMISTRY,VORICONAZOLE,,555.75,
1976,7121648,LABORATORY,CHEMISTRY,WAALER ROSE,,403.75,
1977,7121649,LABORATORY,CHEMISTRY,WARFARIN,,418,
1978,7121650,LABORATORY,CHEMISTRY,WESTERNBLOT ECHINOCOCCUS GRANULOSA IGG & IGM,,1596,
1979,7121651,LABORATORY,CHEMISTRY,WESTERNBLOT ECHINOCOCCUS MULTIOCULARIS IGG & IGM,,1596,
1980,7121652,LABORATORY,CHEMISTRY,XYLOSE,,147.25,
1981,7121653,LABORATORY,CHEMISTRY,ZAP-70,,855,
1982,7121654,LABORATORY,CHEMISTRY,ZINC,,332.5,
1983,7121655,LABORATORY,CHEMISTRY,ZONISAMIDE,,342,
1984,7122001,LABORATORY,HEMATOLOGY,ANTI FACTOR XA DETERMINATION (ANTI-XA),,427.5,
1985,7122002,LABORATORY,HEMATOLOGY,BLEEDING TIME,,38,
1986,7122003,LABORATORY,HEMATOLOGY,BONE MARROW ( B.M. ) ASPIRATIONAL BIOPSY,,3800,
1987,7122004,LABORATORY,HEMATOLOGY,BONE MARROW EXAMINATION,,403.75,
1988,7122005,LABORATORY,HEMATOLOGY,CBC WITH DIFFERENTIAL COUNT,,123.5,
1989,7122006,LABORATORY,HEMATOLOGY,CLOTTING TIME,,38,
1990,7122007,LABORATORY,HEMATOLOGY,COMPLETE BLOOD COUNT (CBC),,114,
1991,7122008,LABORATORY,HEMATOLOGY,D-DIMER,,237.5,
1992,7122009,LABORATORY,HEMATOLOGY,ERYTHROCYTE SEDIMENTATION RATE (ESR),,38,
1993,7122010,LABORATORY,HEMATOLOGY,FIBRINOGEN,,237.5,
1994,7122011,LABORATORY,HEMATOLOGY,FILARIAL EXAMIANTION,,61.75,
1995,7122012,LABORATORY,HEMATOLOGY,G6PD (QUANTITATIVE),,161.5,
1996,7122013,LABORATORY,HEMATOLOGY,GLYCOSYLATED HEMOGLOBIN (HB AIC),,403.75,
1997,7122014,LABORATORY,HEMATOLOGY,HEINZ BODY STAIN,,61.75,
1998,7122015,LABORATORY,HEMATOLOGY,HEMATOCRITE,,33.25,
1999,7122016,LABORATORY,HEMATOLOGY,HEMOGLOBIN,,33.25,
2000,7122017,LABORATORY,HEMATOLOGY,HEMOGLOBIN F DETERMINATION (KLEINHAUER),,161.5,
2001,7122018,LABORATORY,HEMATOLOGY,HEMOGLOBIN H INCLUSION,,237.5,
2002,7122019,LABORATORY,HEMATOLOGY,"IMMUNOPHENOTYPING FOR LEUKOMIA / LYMPHOMA (WHOLE BLOOD, BONE MARROW)",,3705,
2003,7122020,LABORATORY,HEMATOLOGY,L.E. PREPARATION,,80.75,
2004,7122021,LABORATORY,HEMATOLOGY,LEISHMANIA SMEAR,,95,
2005,7122022,LABORATORY,HEMATOLOGY,LOW MOLECULAR WEIGHT HEPARIN DETERMINATION (LMWH),,427.5,
2006,7122023,LABORATORY,HEMATOLOGY,MALARIA EXAMINATION,,61.75,
2007,7122024,LABORATORY,HEMATOLOGY,OSMOTIC FRAGILITY TEST,,237.5,
2008,7122025,LABORATORY,HEMATOLOGY,"PARTIAL THROMBOPLASTINE TIME (PTT,APTT)",,237.5,
2009,7122026,LABORATORY,HEMATOLOGY,PERIPHERAL SMEAR,,61.75,
2010,7122027,LABORATORY,HEMATOLOGY,PLATELET COUNT,,33.25,
2011,7122028,LABORATORY,HEMATOLOGY,PROTHROMBINE TIME (PT),,95,
2012,7122029,LABORATORY,HEMATOLOGY,RETICULOCYTE COUNT,,33.25,
2013,7122030,LABORATORY,HEMATOLOGY,SICKLE CELL SCREEN,,47.5,
2014,7122031,LABORATORY,HEMATOLOGY,THALASSEMIA SCREENING,,380,
2015,7122032,LABORATORY,HEMATOLOGY,WBC COUNT,,33.25,
2016,7123001,LABORATORY,MICROBIOLOGY,ACID FAST STAINING,,61.75,
2017,7123002,LABORATORY,MICROBIOLOGY,ANAEROBIC CULTURE,,147.25,
2018,7123003,LABORATORY,MICROBIOLOGY,BLOOD CULTURE,,161.5,
2019,7123004,LABORATORY,MICROBIOLOGY,C & S (CULTURE & SENSITIVITY),,137.75,
2020,7123005,LABORATORY,MICROBIOLOGY,C & S AXILLA,,128.25,
2021,7123006,LABORATORY,MICROBIOLOGY,C & S BLOOD,,128.25,
2022,7123007,LABORATORY,MICROBIOLOGY,C & S CERVICAL SMEAR,,128.25,
2023,7123008,LABORATORY,MICROBIOLOGY,C & S CONJUNCTIVA,,128.25,
2024,7123009,LABORATORY,MICROBIOLOGY,C & S EAR DISCHARGE,,128.25,
2025,7123010,LABORATORY,MICROBIOLOGY,C & S GASTRIC ASPIRATE,,128.25,
2026,7123011,LABORATORY,MICROBIOLOGY,C & S PROSTRATE,,128.25,
2027,7123012,LABORATORY,MICROBIOLOGY,C & S PUS,,128.25,
2028,7123013,LABORATORY,MICROBIOLOGY,C & S RECTAL,,128.25,
2029,7123014,LABORATORY,MICROBIOLOGY,C & S SEMEN,,128.25,
2030,7123015,LABORATORY,MICROBIOLOGY,C & S SKIN,,128.25,
2031,7123016,LABORATORY,MICROBIOLOGY,C & S SPUTUM,,128.25,
2032,7123017,LABORATORY,MICROBIOLOGY,C & S STOOL,,128.25,
2033,7123018,LABORATORY,MICROBIOLOGY,C & S SWINE FLU (H1N1),,142.5,
2034,7123019,LABORATORY,MICROBIOLOGY,C & S THROAT,,128.25,
2035,7123020,LABORATORY,MICROBIOLOGY,C & S UMBILICAL,,128.25,
2036,7123021,LABORATORY,MICROBIOLOGY,C & S URINE,,128.25,
2037,7123022,LABORATORY,MICROBIOLOGY,C & S VAGINAL,,128.25,
2038,7123023,LABORATORY,MICROBIOLOGY,DIRECT FUNGAL WET MOUNT,,61.75,
2039,7123024,LABORATORY,MICROBIOLOGY,"FERN TEST (TEST FOR LEAKAGE OF THE
AMNIOTIC FLUID)",,47.5,
2040,7123025,LABORATORY,MICROBIOLOGY,FOOD TESTING FOR COLIFORMS,,323,
2041,7123026,LABORATORY,MICROBIOLOGY,GENE XPERT MTB/RIF,,2375,
2042,7123027,LABORATORY,MICROBIOLOGY,GRAM STAINING,,61.75,
2043,7123028,LABORATORY,MICROBIOLOGY,GROUP A STREPTOCOCCAL AG,,190,
2044,7123029,LABORATORY,MICROBIOLOGY,NASAL SWAB FOR MRSA AND S. AUREUS BY PCR,,475,
2045,7123030,LABORATORY,MICROBIOLOGY,"ROUTINE CULTURE, MYCOLOGY",,128.25,
2046,7123031,LABORATORY,MICROBIOLOGY,WATER TESTING: ROUTINE BACTERIOLOGICAL ANALYSIS,,403.75,
2047,7124001,LABORATORY,URINE AND STOOL ANALYSIS,ROUTINE URINE ANALYSIS,,71.25,
2048,7124002,LABORATORY,URINE AND STOOL ANALYSIS,"GLUCOSE, URINE",,61.75,
2049,7124003,LABORATORY,URINE AND STOOL ANALYSIS,"KETONES, URINE",,33.25,
2050,7124004,LABORATORY,URINE AND STOOL ANALYSIS,"PROTEIN, URINE",,33.25,
2051,7124005,LABORATORY,URINE AND STOOL ANALYSIS,"PROTEIN, 24 HOURS URINE",,161.5,
2052,7124006,LABORATORY,URINE AND STOOL ANALYSIS,"CREATININE, 24 HOURS URINE",,161.5,
2053,7124007,LABORATORY,URINE AND STOOL ANALYSIS,"CALCIUM, 24 HOURS URINE",,161.5,
2054,7124008,LABORATORY,URINE AND STOOL ANALYSIS,ROUTINE STOOL ANALYSIS,,71.25,
2055,7124009,LABORATORY,URINE AND STOOL ANALYSIS,"OCCULT BLOOD, STOOL",,61.75,
2056,7124010,LABORATORY,URINE AND STOOL ANALYSIS,"FECAL FAT, STAIN",,61.75,
2057,7124011,LABORATORY,URINE AND STOOL ANALYSIS,"REDUCING SUBSTANCE, STOOL",,61.75,
2058,7124012,LABORATORY,URINE AND STOOL ANALYSIS,"SODIUM, 24 HOURS URINE",,161.5,
2059,7124013,LABORATORY,URINE AND STOOL ANALYSIS,"POTASSIUM, 24 HOURS URINE",,161.5,
2060,7124014,LABORATORY,URINE AND STOOL ANALYSIS,"PHOSPHOROUS, 24 HOURS URINE",,161.5,
2061,7124015,LABORATORY,URINE AND STOOL ANALYSIS,APT TEST,,80.75,
2062,7124016,LABORATORY,URINE AND STOOL ANALYSIS,URINARY UREA NITROGEN,,61.75,
2063,7124017,LABORATORY,URINE AND STOOL ANALYSIS,"BENCE JONES PROTEIN, URINE",,161.5,
2064,7124018,LABORATORY,URINE AND STOOL ANALYSIS,URINE URIC ACID,,61.75,
2065,7124019,LABORATORY,URINE AND STOOL ANALYSIS,ROTA VIRUS ( STOOL),,61.75,
2066,7124020,LABORATORY,URINE AND STOOL ANALYSIS,ADENO VIRUS ( STOOL),,61.75,
2067,7124021,LABORATORY,URINE AND STOOL ANALYSIS,"URIC ACID, 24 HOURS URINE",,161.5,
2068,7124022,LABORATORY,URINE AND STOOL ANALYSIS,"COPPER, 24 HOURS URINE",,123.5,
2069,7124023,LABORATORY,URINE AND STOOL ANALYSIS,"AMYLASE, 24 HOURS URINE",,190,
2070,7124024,LABORATORY,URINE AND STOOL ANALYSIS,"GLUCOSE, 24 HOURS URINE",,190,
2071,7124025,LABORATORY,URINE AND STOOL ANALYSIS,"UREA, 24 HOURS URINE",,190,
2072,7124026,LABORATORY,URINE AND STOOL ANALYSIS,"MAGNESIUM, 24 HOURS URINE",,190,
2073,7125001,LABORATORY,IMMUNO/SEROLOGY,ANTI-NUCLEAR ANTIBODY (ANA),,190,
2074,7125002,LABORATORY,IMMUNO/SEROLOGY,ASO TITER,,128.25,
2075,7125003,LABORATORY,IMMUNO/SEROLOGY,BRUCELLA AGGLUTINATION,,61.75,
2076,7125004,LABORATORY,IMMUNO/SEROLOGY,C-REACTIVE PROTEIN (CRP),,190,
2077,7125005,LABORATORY,IMMUNO/SEROLOGY,CRYPTOSPORRIDIUM PAVUM ANTIGEN IN STOOL,,142.5,
2078,7125006,LABORATORY,IMMUNO/SEROLOGY,ENTAMOEBA HISTOLYTICA ANTIGEN IN STOOL,,142.5,
2079,7125007,LABORATORY,IMMUNO/SEROLOGY,FEBRILE ANTIGENS (WIDAL TEST),,128.25,
2080,7125008,LABORATORY,IMMUNO/SEROLOGY,GIARDIA LAMBLIA ANTIGEN IN STOOL,,142.5,
2081,7125009,LABORATORY,IMMUNO/SEROLOGY,"HBSAG, SCREEN",,190,
2082,7125010,LABORATORY,IMMUNO/SEROLOGY,HELICOBACTOR PYLORI,,641.25,
2083,7125011,LABORATORY,IMMUNO/SEROLOGY,"HIV (AIDS),SCREEN",,71.25,
2084,7125012,LABORATORY,IMMUNO/SEROLOGY,HIV P24 AG,,190,
2085,7125013,LABORATORY,IMMUNO/SEROLOGY,HTLV,,190,
2086,7125014,LABORATORY,IMMUNO/SEROLOGY,INFECTIOUS MONONUCLEOSIS TEST,,128.25,
2087,7125015,LABORATORY,IMMUNO/SEROLOGY,NAT FOR BLOOD DONORS,,285,
2088,7125016,LABORATORY,IMMUNO/SEROLOGY,"PREGNANCY TEST, SERUM",,123.5,
2089,7125017,LABORATORY,IMMUNO/SEROLOGY,"PREGNANCY TEST, URINE",,61.75,
2090,7125018,LABORATORY,IMMUNO/SEROLOGY,PROCALICTONIN,,190,
2091,7125019,LABORATORY,IMMUNO/SEROLOGY,RHEUMATOID FACTOR,,304,
2092,7125020,LABORATORY,IMMUNO/SEROLOGY,TPHA,,190,
2093,7125021,LABORATORY,IMMUNO/SEROLOGY,UREA BREATH TEST,,641.25,
2094,7125022,LABORATORY,IMMUNO/SEROLOGY,RPR FOR SYPHILIS,,89.0625,
2095,7125023,LABORATORY,IMMUNO/SEROLOGY,VDRL FOR SYPHILIS,,61.75,
2096,7126001,LABORATORY,ELECTROPHORESIS,HEMOGLOBIN ELECTROPHORESIS,,237.5,
2097,7126002,LABORATORY,ELECTROPHORESIS,"PROTEIN ELECTROPHORESIS (SERUM, CSF, URINE)",,237.5,
2098,7127001,LABORATORY,FLOWCYTOMETRY,"ANTI PLATELETS, ABS DIRECT (S-F)",,1662.5,
2099,7127002,LABORATORY,FLOWCYTOMETRY,"ANTI PLATELETS, ABS INDIRECT (S-F)",,1662.5,
2100,7127003,LABORATORY,FLOWCYTOMETRY,BURST TEST,,617.5,
2101,7127004,LABORATORY,FLOWCYTOMETRY,"CD34 + ENUMERATION (WHOLE BLOOD, BONE MARROW, APHERESIS)",,760,
2102,7127005,LABORATORY,FLOWCYTOMETRY,DNA INDEX,,1472.5,
2103,7127006,LABORATORY,FLOWCYTOMETRY,"IMMUNOPHENOTYPING FOR LEUKEMIA / LYMPHOMA PANEL (WHOLE BLOOD, BONE MARROW)",,3705,
2104,7127007,LABORATORY,FLOWCYTOMETRY,LYMPHOCYTES SUBSET ANALYSIS,,1235,
2105,7127008,LABORATORY,FLOWCYTOMETRY,PHAGO TEST,,1425,
2106,7127009,LABORATORY,FLOWCYTOMETRY,PLATELET GLYCOPROTEIN BY FLOWCYTOMETRY,,1425,
2107,7127010,LABORATORY,FLOWCYTOMETRY,PNH BY FLOCYTOMETRY,,1425,
2108,7128001,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOPATHOLOGY BIOPSY (SMALL OR LESS THAN 5 BLOCKS,,403.75,
2109,7128002,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOPATHOLOGY BIOPSY (MEDIUM OR MORE THAN 5 BLOCKS),,665,
2110,7128003,LABORATORY,HYSTOPATH. & CYTOLOGY,"HISTOPATHOLOGY, GROSS ONLY",,80.75,
2111,7128004,LABORATORY,HYSTOPATH. & CYTOLOGY,"SPECIAL STAINS, HISTOPATHOLOGY, EACH",,80.75,
2112,7128005,LABORATORY,HYSTOPATH. & CYTOLOGY,"FROZEN SECTION HISTOLOGY, EACH SPECIMEN",,641.25,
2113,7128006,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOLOGY PROCESSING ONLY FOR TISSUES (OUTSIDE REF),,237.5,
2114,7128007,LABORATORY,HYSTOPATH. & CYTOLOGY,"CYTOLOGY, CERVICAL (PAP) SMEAR",,304,
2115,7128008,LABORATORY,HYSTOPATH. & CYTOLOGY,"CYTOLOGY, SPECIAL (SPUTUM, RESPIRATORY, URINE,...E",,161.5,
2116,7128009,LABORATORY,HYSTOPATH. & CYTOLOGY,BUCCAL SMEAR (BARR BODY),,161.5,
2117,7128010,LABORATORY,HYSTOPATH. & CYTOLOGY,FINE NEEDLE ASPIRATION CYTOLOGY,,403.75,
2118,7128011,LABORATORY,HYSTOPATH. & CYTOLOGY,"CYTOLOGY,SURFACE SKIN BX FOR FUNGUS",,161.5,
2119,7128012,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOPATHOLOGY BX (10 TO 15 BLOCKS),,1187.5,
2120,7128013,LABORATORY,HYSTOPATH. & CYTOLOGY,HISTOPATHOLOGY BX (15 TO 20 BLOCKS0,,1900,
2121,7128014,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR ADENOIDECTOMY,,484.5,
2122,7128015,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR APPENDECTOMY,,484.5,
2123,7128016,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BONE,,484.5,
2124,7128017,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BONE MASS/ CYST,,484.5,
2125,7128018,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BRAIN ,,484.5,
2126,7128019,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BREAST CORE ,,484.5,
2127,7128020,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BREAST LUMB EXCISION,,484.5,
2128,7128021,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BRONCHOSCOPIC ,,484.5,
2129,7128022,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR BURSA EXCISION,,484.5,
2130,7128023,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR CECUM,,484.5,
2131,7128024,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR CERVICAL POLYP,,484.5,
2132,7128025,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR CERVICAL PUNCH ,,484.5,
2133,7128026,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR CHOLECYSTECTOMY,,484.5,
2134,7128027,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR CONJUCTIVA ,,484.5,
2135,7128028,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR DENTAL CYST,,484.5,
2136,7128029,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR EAR BX (ONE SIDE),,484.5,
2137,7128030,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR ECTOPIC PREGNANCY,,484.5,
2138,7128031,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR EYE SKIN BX,,484.5,
2139,7128032,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR FALLOPIN TUBE (ONE SIDE),,484.5,
2140,7128033,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR FISTULA ± FISSURE,,484.5,
2141,7128034,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR GANGLION,,484.5,
2142,7128035,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR GINGIVAL,,484.5,
2143,7128036,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR HERNIA SAC,,484.5,
2144,7128037,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR ILEAL ,,484.5,
2145,7128038,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR LID / ONE SIDE,,484.5,
2146,7128039,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR LIP ,,484.5,
2147,7128040,LABORATORY,HYSTOPATH. & CYTOLOGY,INNERE EAR AND /OR MASTOID ,,484.5,
2148,7128041,LABORATORY,HYSTOPATH. & CYTOLOGY, SOFT TISSUE BX (< 5CM),,484.5,
2149,7128042,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR MAXILLARY / MANDIBULAR  MASS OR CYST ,,484.5,
2150,7128043,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR MEDIASTINAL ,,484.5,
2151,7128044,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR NASAL MASS ,,484.5,
2152,7128045,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR NASOPHARYNX MASS,,484.5,
2153,7128046,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR OMENTAL NODULE,,484.5,
2154,7128047,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR ORAL MASS/CYST,,484.5,
2155,7128048,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR PANCREATIC MASS OR CYST,,484.5,
2156,7128049,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR PERICARDIAL ,,484.5,
2157,7128050,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR PHARANGEAL ,,484.5,
2158,7128051,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR PILES,,484.5,
2159,7128052,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR PILONIDAL SINUS,,484.5,
2160,7128053,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR PLEURAL BX,,484.5,
2161,7128054,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR POC (ABORTION),,484.5,
2162,7128055,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR RECTAL BX,,484.5,
2163,7128056,LABORATORY,HYSTOPATH. & CYTOLOGY,AMBULLA OF VATER MASS BX,,484.5,
2164,7128057,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR SCROTAL (ONE SIDE),,484.5,
2165,7128058,LABORATORY,HYSTOPATH. & CYTOLOGY,VAGINAL MASS/CYST,,484.5,
2166,7128059,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR SPINAL CORD,,484.5,
2167,7128060,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR SYNOVIAL,,484.5,
2168,7128061,LABORATORY,HYSTOPATH. & CYTOLOGY,BX HISTOPATH. FOR TOUNGUE,,484.5,
