Service Code;Service Description;Service Type;SBS;"Gross Price Applicable Effective
01. Jan.2026 to 31. Dec.2026 (SR )";"Gross Price Applicable Effective 01.
Jan.2027 to 31. Dec.2027 (SR )";"Gross Price Applicable Effective 01. Jan.2028 (SR )
Onward";Service Discount
FMLAB-1057;PLASMA PHERESIS;OS;83700-00-00;2847.5;2847.5;2847.5;0.2
FMLAB-1058;Platelet count;OS;73100-01-60;95.73;95.73;95.73;0.2
FMLAB-1060;POST OP HEMOSTATIC PROFILE (PT PTT F;OS;73100-09-50;365;365;365;0.2
FMLAB-1061;PREPARATION OF F. PLASMA;OS;83700-00-00;73.75;73.75;73.75;0.2
FMLAB-1062;PREPARATION OF PLATELETS;OS;83700-00-00;180;180;180;0.2
FMLAB-1063;PROTEIN C;OS;73050-30-40;426.89;426.89;426.89;0.2
FMLAB-1064;PROTEIN S;OS;73200-10-00;426.89;426.89;426.89;0.2
FMLAB-1065;PROTHROMBIN TIME (P.T) W/ INR;OS;73100-02-30;80.2;80.2;80.2;0.2
FMLAB-1066;RETICULOCYTE COUNT;OS;73100-01-30;45.28;45.28;45.28;0.2
FMLAB-1067;RH-ANTIBODY TITRE;OS;73250-00-00;170;170;170;0.2
FMLAB-1068;RH-PHENOTYPE;OS;73250-01-30;170;170;170;0.2
FMLAB-1069;SICKLING TEST;OS;73350-02-60;67.26;67.26;67.26;0.2
FMLAB-1070;Sudan Black;OS;73200-08-30;258.75;258.75;258.75;0.2
FMLAB-1071;THERAPEUTIC PLASMA EXCHANGE;OS;83700-00-00;2590;2590;2590;0.2
FMLAB-1072;Thrombin Time;OS;73100-09-20;107.5;107.5;107.5;0.2
FMLAB-1073;WBCS TOTAL & DIFF;OS;73100-00-10;91.25;91.25;91.25;0.2
FMLAB-1074;RED CELL EXCHANGE PROCEDURE;OS;83700-00-00;3330;3330;3330;0.2
FMLAB-1075;LEUKOCYTE FILTER;OS;83700-00-00;170;170;170;0.2
FMLAB-1076;PLATELET PHERESIA;OS;83700-00-00;2466.25;2466.25;2466.25;0.2
FMLAB-1077;FILTERED WHOLE BLOOD UNIT;OS;83700-00-00;1570;1570;1570;0.2
FMLAB-1078;FILTERED PACKED RED BLOOD CELL UNIT;OS;83700-00-00;1232.81;1232.81;1232.81;0.2
FMLAB-1079;NEONATAL FRESH FROZEN PLASMA;OS;83700-00-00;1232.81;1232.81;1232.81;0.2
FMLAB-1080;NEONATAL BLOOD UNIT;OS;83700-00-00;307.88;307.88;307.88;0.2
FMLAB-1081;BONE MARROW TREPHINE NEEDLE;OS;30081-00-00;125;125;125;0.2
FMLAB-1082;ANTICOAGULATION FOLLOW-UP PT x 10;OS;83700-00-00;1233.75;1233.75;1233.75;0.2
FMLAB-1083;FOLLOW UP - CBC;OS;83700-00-00;45.28;45.28;45.28;0.2
FMLAB-1084;D-DIMER;OS;73100-05-70;483.81;483.81;483.81;0.2
FMLAB-1085;ANTI BODY IDENTIFICATION;OS;73250-00-20;170;170;170;0.2
FMLAB-1086;RED CELL PANNELL;OS;83700-00-00;91.25;91.25;91.25;0.2
FMLAB-1087;LEUCOCYTE COUNT (TOTAL);OS;83700-00-00;46.25;46.25;46.25;0.2
FMLAB-1088;LEUCOCYTE COUNT & DIFFERENTIA L;OS;83700-00-00;90.55;90.55;90.55;0.2
FMLAB-1089;NITRO BLUE TETRAZON;OS;73100-17-40;135;135;135;0.2
FMLAB-1090;TOTAL EOSINOPHIL COUNT NASAL SMEAR;OS;83700-00-00;163.75;163.75;163.75;0.2
FMLAB-1091;TOTAL EOSINOPHIL COUNT SPUTU M;OS;83700-00-00;135;135;135;0.2
FMLAB-1092;TOTAL EOSINOPHIL COUNT URINE;OS;83700-00-00;163.75;163.75;163.75;0.2
FMLAB-1093;TOTAL EOSINOPHIL COUNT EY DISC H.;OS;83700-00-00;135;135;135;0.2
FMLAB-1095;Peripheral Smear;OS;73100-00-30;51.25;51.25;51.25;0.2
FMLAB-1097;HUMAN ALBUMIN 50 CC;OS;83700-00-00;545;545;545;0.2
FMLAB-1098;VENESECTION FMLAB-1098;OS;13757-00-00;102.5;102.5;102.5;0.2
FMLAB-1099;TRANSFUSION;OS;83700-00-00;102.5;102.5;102.5;0.2
FMLAB-1100;PLATELETS CONCENTRATE 150ml;OS;83700-00-00;1682.21;1682.21;1682.21;0.2
FMLAB-1101;PLATELETS CONCENTRATE 50ml;OS;83700-00-00;561.42;561.42;561.42;0.2
FMLAB-1106;VULVAL SWAB;OS;73050-40-80;180;180;180;0.2
FMLAB-1116;STONE PROFILE;OS;73050-40-00;538.75;538.75;538.75;0.2
FMLAB-1118;STONE PROFILE URINE;OS;73050-41-10;538.75;538.75;538.75;0.2
FMLAB-1180;DAY CASE PROFILE;OS;73000-00-20;353.75;353.75;353.75;0.2
FMLAB-2001;A.G.RATIO;OS;73050-00-80;67.5;67.5;67.5;0.2
FMLAB-2002;ACID PHOSPHATASE;OS;73050-27-40;67.5;67.5;67.5;0.2
FMLAB-2003;ALBUMIN;OS;73050-00-80;67.26;67.26;67.26;0.2
FMLAB-2004;ALBUMIN & GLOBULIN;OS;73050-00-80;67.5;67.5;67.5;0.2
FMLAB-2005;ALKALINE PHOSPHATASE;OS;73100-07-70;67.26;67.26;67.26;0.2
FMLAB-2006;AMMONIA;OS;73050-02-80;258.74;258.74;258.74;0.2
FMLAB-2007;Amylase;OS;73050-03-00;56.92;56.92;56.92;0.2
FMLAB-2008;BICARBONATE;OS;73050-06-40;214.74;214.74;214.74;0.2
FMLAB-2009;BILIRUBIN DIRECT & TOTAL;OS;83700-00-00;107.37;107.37;107.37;0.2
FMLAB-2010;BILIRUBIN DIRECT;OS;73050-04-40;67.26;67.26;67.26;0.2
FMLAB-2011;BILIRUBIN TOTAL;OS;73050-04-30;56.92;56.92;56.92;0.2
FMLAB-2012;BLOOD GASES & pH(ABG);OS;73050-14-50;225.09;225.09;225.09;0.2
FMLAB-2013;C.K. (CPK);OS;73050-09-40;124.18;124.18;124.18;0.2
FMLAB-2014;C.K.MB;OS;73050-09-60;124.18;124.18;124.18;0.2
FMLAB-2015;Calcium;OS;73050-05-50;82.79;82.79;82.79;0.2
FMLAB-2016;CARBON DIOXIDE;OS;73050-06-40;113.75;113.75;113.75;0.2
FMLAB-2017;CHOLESTEROL;OS;73050-08-10;67.26;67.26;67.26;0.2
FMLAB-2018;CHOLESTEROL (HDL);OS;73050-23-60;90.55;90.55;90.55;0.2
FMLAB-2019;LIPID PROFILE;OS;73000-00-60;432.06;432.06;432.06;0.2
FMLAB-2020;CHOLINESTERASE;OS;73050-08-20;170;170;170;0.2
FMLAB-2021;COMPLEMENT C3;OS;73100-12-50;297.53;297.53;297.53;0.2
FMLAB-2022;Complement C4;OS;73100-12-40;297.53;297.53;297.53;0.2
FMLAB-2023;Creatinine;OS;73050-09-80;82.79;82.79;82.79;0.2
FMLAB-2024;Creatinine Clearance;OS;73050-10-00;169.46;169.46;169.46;0.2
FMLAB-2025;CSF GLUCOSE;OS;73400-00-70;67.26;67.26;67.26;0.2
FMLAB-2026;CSF PROTEIN;OS;73050-25-00;67.5;67.5;67.5;0.2
FMLAB-2027;D-XYLOSE IN URINE;OS;73050-39-00;372.5;372.5;372.5;0.2
FMLAB-2028;ELECTROLYTE CHLORIDE;OS;73050-07-70;67.26;67.26;67.26;0.2
FMLAB-2029;ELECTROLYTE SODIUM;OS;73050-33-10;67.26;67.26;67.26;0.2
FMLAB-2030;ELECTROLYTE POTASSIUM;OS;73050-29-10;67.26;67.26;67.26;0.2
FMLAB-2031;ELECTROLYTES NA & K;OS;83700-00-00;156.52;156.52;156.52;0.2
FMLAB-2032;ELECTROLYTES NA K CL;OS;83700-00-00;225.09;225.09;225.09;0.2
FMLAB-2033;ELECTROPHORESIS S.PROTEIN;OS;73050-30-90;162.99;162.99;162.99;0.2
FMLAB-2034;ELECTROPHORESIS HAEMOGLOBIN;OS;73050-18-00;162.99;162.99;162.99;0.2
FMLAB-2035;ELECTROPHORESIS LIPOPROTEIN;OS;73050-23-30;163.75;163.75;163.75;0.2
FMLAB-2036;Fructosamine;OS;83700-00-00;375.14;375.14;375.14;0.2
FMLAB-2037;G.GT;OS;73050-15-40;102.2;102.2;102.2;0.2
FMLAB-2038;G6 PDH (QUANTITATIVE);OS;73050-16-00;186.28;186.28;186.28;0.2
FMLAB-2039;G6PDH(Qualitative);OS;83700-00-00;129.36;129.36;129.36;0.2
FMLAB-2040;GLUCOSE RBS;OS;66542-00-10;56.92;56.92;56.92;0.2
FMLAB-2041;GLUCOSE FBS;OS;73050-15-50;56.92;56.92;56.92;0.2
FMLAB-2042;GLUCOSE PPBS;OS;73050-15-70;56.92;56.92;56.92;0.2
FMLAB-2043;GLUCOSE FBS & PPBS;OS;83700-00-00;112.54;112.54;112.54;0.2
FMLAB-2044;GLUCOSE FBS & RBS & PPBS;OS;83700-00-00;56.92;56.92;56.92;0.2
FMLAB-2045;GLUCOSE TOLERANCE TEST (OGTT);OS;66542-00-20;225.09;225.09;225.09;0.2
FMLAB-2046;Glycosylated Hb.;OS;73050-18-50;169.46;169.46;169.46;0.2
FMLAB-2048;IMMUNOGLOBULIN A.;OS;73100-10-60;225.09;225.09;225.09;0.2
FMLAB-2049;IMMUNOGLOBULIN G.;OS;73100-10-00;247.08;247.08;247.08;0.2
FMLAB-2050;IMMUNOGLOBULIN M.;OS;73100-10-60;247.08;247.08;247.08;0.2
FMLAB-2051;IMMUNOGLOBULIN E.;OS;73100-10-10;247.08;247.08;247.08;0.2
FMLAB-2052;IMMUNOGLOBULIN G. A. & M.;OS;73100-10-60;304;304;304;0.2
FMLAB-2053;IRON;OS;73050-21-10;67.26;67.26;67.26;0.2
FMLAB-2054;L.D.H.;OS;73050-21-80;214.74;214.74;214.74;0.2
FMLAB-2055;Lipase;OS;73050-23-00;124.18;124.18;124.18;0.2
FMLAB-2056;MAGNESIUM;OS;73050-24-00;56.92;56.92;56.92;0.2
FMLAB-2057;MICROALBUMINURIA;OS;73050-00-90;95.73;95.73;95.73;0.2
FMLAB-2058;OCCULT BLOOD IN STOOL;OS;73050-04-80;45.28;45.28;45.28;0.2
FMLAB-2059;OSMOLALITY (URINE OR SERUM OR FLUID);OS;73050-26-20;225.09;225.09;225.09;0.2
FMLAB-2060;phosphorus;OS;73050-28-20;56.92;56.92;56.92;0.2
FMLAB-2061;SCHOOL CHECK-UP;OS;83600-02-10;91.25;91.25;91.25;0.2
FMLAB-2062;PREGNANCY TEST URINE;OS;73150-01-00;67.26;67.26;67.26;0.2
FMLAB-2063;PREGNANCY TEST SERUM;OS;73150-01-00;169.46;169.46;169.46;0.2
FMLAB-2064;S.G.O.T.;OS;73050-35-90;56.92;56.92;56.92;0.2
FMLAB-2065;S.G.P.T.;OS;73050-36-00;56.92;56.92;56.92;0.2
FMLAB-2066;Semen Fructose;OS;73050-13-60;57.5;57.5;57.5;0.2
FMLAB-2067;STONE ANALYSIS;OS;83700-00-00;247.08;247.08;247.08;0.2
FMLAB-2068;Stool analysis;OS;73050-61-60;62.1;62.1;62.1;0.2
FMLAB-2069;T.I.B.C(IRON BINDING CAPACITY);OS;73050-21-20;112.54;112.54;112.54;0.2
FMLAB-2070;TOTAL PROTEINS;OS;73050-30-70;56.92;56.92;56.92;0.2
FMLAB-2071;Total Lipids;OS;73000-00-60;151.25;151.25;151.25;0.2
FMLAB-2072;TRIGLYCERIDES;OS;73050-36-20;134.54;134.54;134.54;0.2
FMLAB-2073;Urea;OS;73050-37-40;67.26;67.26;67.26;0.2
FMLAB-2074;UREA CLEARANCE;OS;73050-37-60;218.75;218.75;218.75;0.2
FMLAB-2075;URIC ACID;OS;73050-37-70;67.26;67.26;67.26;0.2
FMLAB-2076;URIC ACID CLEARANCE;OS;73050-37-70;113.75;113.75;113.75;0.2
FMLAB-2077;URINE ANALYSIS FMLAB-2077;OS;73150-01-20;45.28;45.28;45.28;0.2
FMLAB-2078;URINE ALBUMIN (24 Hours);OS;83700-00-00;112.54;112.54;112.54;0.2
FMLAB-2079;Urine Bile Pigments;OS;73050-04-30;46.25;46.25;46.25;0.2
FMLAB-2080;URINE UROBILINOGEN;OS;73050-38-00;46.25;46.25;46.25;0.2
FMLAB-2081;URINE BENCE JONES PROTEIN;OS;83700-00-00;45.28;45.28;45.28;0.2
FMLAB-2082;URINE CALCIUM (24 HOURS);OS;73050-05-80;102.2;102.2;102.2;0.2
FMLAB-2083;URINE CREATININE;OS;73050-09-90;102.2;102.2;102.2;0.2
FMLAB-2084;Urine Ketones;OS;73050-00-00;45.28;45.28;45.28;0.2
FMLAB-2085;Urine Sugar;OS;73050-33-80;34.92;34.92;34.92;0.2
FMLAB-2086;Urine Sodium;OS;73050-33-20;67.26;67.26;67.26;0.2
FMLAB-2087;Urine Potassium;OS;73050-29-10;67.26;67.26;67.26;0.2
FMLAB-2088;Urine Amylase;OS;73050-03-00;67.26;67.26;67.26;0.2
FMLAB-2089;Urine Uric Acid;OS;73050-37-80;112.54;112.54;112.54;0.2
FMLAB-2090;URINE PHOSPHORUS;OS;73050-28-30;125;125;125;0.2
FMLAB-2091;URINE CHLORIDE;OS;73050-07-90;91.25;91.25;91.25;0.2
FMLAB-2093;GLUCOSE ACTIVATION TEST;OS;73050-15-50;84.08;84.08;84.08;0.2
FMLAB-2094;SCHOOL CHECK-UP PLUS;OS;83700-00-00;215;215;215;0.2
FMLAB-2095;KETONES AND SUGAR IN URINE;OS;73050-00-00;45.28;45.28;45.28;0.2
FMLAB-2096;C.K. ISOENZYMES;OS;73050-09-50;135;135;135;0.2
FMLAB-2097;LACTIC ACID (LA);OS;73050-21-70;113.75;113.75;113.75;0.2
FMLAB-2098;URINE UREA NITROGEN;OS;73050-37-40;67.5;67.5;67.5;0.2
FMLAB-2099;AMNIOTIC FLUID;OS;83700-00-00;349.27;349.27;349.27;0.2
FMLAB-2100;IONIZED CALCIUM;OS;73050-05-40;382.5;382.5;382.5;0.2
FMLAB-2101;HYDROXY PROLINE;OS;83700-00-00;315;315;315;0.2
FMLAB-2102;Sweat Chloride;OS;73050-33-30;350;350;350;0.2
FMLAB-2103;H.G.H. (GLUCOSE LOAD TEST);OS;73000-02-70;1357.5;1357.5;1357.5;0.2
FMLAB-2105;POST RENAL TRANSPLANT PROFILE;OS;73000-00-70;1010;1010;1010;0.2
FMLAB-2108;ANTI CARDIOLIPIN IgM;OS;73100-11-70;254.84;254.84;254.84;0.2
FMLAB-2110;MRSA Screening;OS;73050-58-30;180;180;180;0.2
FMLAB-2123;FOOD PANEL 20;OS;73050-14-20;1600.2;1600.2;1600.2;0.2
FMLAB-2124;INHALATION PANEL 20;OS;73050-14-20;1600.2;1600.2;1600.2;0.2
FMLAB-2136;A.F.B SMEAR;OS;73050-41-90;360;360;360;0.2
FMLAB-2159;FRESH FROZEN PLASMA UNIT (F.F.P) CBB MOH;OS;73250-02-00;126.25;126.25;126.25;0.2
FMLAB-2162;PLATELET RANDOM UNIT ( WITH DONOR) CBB MOH;OS;73250-02-90;126;126;126;0.2
FMLAB-2166;RED BLOOD CELLS ADULT UNIT (PACKED RBC) CBB MOH;OS;13706-02-00;525;525;525;0.2
FMLAB-2167;RED BLOOD CELLS PEDIATRIC UNIT (PACKED RBC) 1090 C;OS;13706-02-00;525;525;525;0.2
FMLAB-2168;WHOLE BLOOD / UNIT CBB MOH;OS;13706-01-00;525;525;525;0.2
FMLAB-3001;17-KETOSTEROIDS;OS;73050-21-50;350;350;350;0.2
FMLAB-3002;17-OXOGENIC STEROIDS (17-OGS);OS;73300-03-70;350;350;350;0.2
FMLAB-3003;A.F.P.;OS;73050-01-70;247.08;247.08;247.08;0.2
FMLAB-3004;C.E.A.;OS;73050-06-70;353.16;353.16;353.16;0.2
FMLAB-3005;CA 125;OS;73100-14-00;359.63;359.63;359.63;0.2
FMLAB-3006;CA 15-3;OS;73100-13-80;359.63;359.63;359.63;0.2
FMLAB-3007;CA 19-9;OS;73100-13-90;359.63;359.63;359.63;0.2
FMLAB-3008;CA 72 - 4;OS;73100-13-70;403.75;403.75;403.75;0.2
FMLAB-3009;CORTISOL (A.M.);OS;73050-09-00;179.81;179.81;179.81;0.2
FMLAB-3010;Estradiol E2;OS;73050-11-90;225.09;225.09;225.09;0.2
FMLAB-3011;ESTRIOL;OS;73050-12-20;226.25;226.25;226.25;0.2
FMLAB-3012;F.S.H.;OS;73050-16-90;225.09;225.09;225.09;0.2
FMLAB-3013;FERRITIN;OS;73050-13-10;225.09;225.09;225.09;0.2
FMLAB-3014;Folic Acid;OS;73050-13-50;461.81;461.81;461.81;0.2
FMLAB-3015;FREE T4;OS;73050-35-30;225.09;225.09;225.09;0.2
FMLAB-3016;Beta HCG;OS;73050-39-50;225.09;225.09;225.09;0.2
FMLAB-3017;HGH (HUMAN GROWTH HORMONE);OS;73000-02-60;225.09;225.09;225.09;0.2
FMLAB-3018;INSULIN;OS;83700-00-00;261.25;261.25;261.25;0.2
FMLAB-3019;L.H.;OS;73050-17-00;225.09;225.09;225.09;0.2
FMLAB-3020;PROGESTERONE;OS;73050-29-70;225.09;225.09;225.09;0.2
FMLAB-3021;PROLACTIN (PRL);OS;73050-29-90;225.09;225.09;225.09;0.2
FMLAB-3022;PSA;OS;73050-30-10;349.27;349.27;349.27;0.2
FMLAB-3023;T.S.H.;OS;73050-35-50;214.74;214.74;214.74;0.2
FMLAB-3024;T3;OS;73050-36-50;143.59;143.59;143.59;0.2
FMLAB-3025;T4;OS;73050-35-30;170.75;170.75;170.75;0.2
FMLAB-3026;TBG;OS;73050-35-40;298.75;298.75;298.75;0.2
FMLAB-3027;TBK (T4-UPTAKE);OS;12518-00-00;450;450;450;0.2
FMLAB-3028;TESTOSTERONE;OS;73050-34-50;225.09;225.09;225.09;0.2
FMLAB-3029;THYROID PROFILE  (TSH T3;OS;73050-35-50;672.67;672.67;672.67;0.2
FMLAB-3030;VIT B 12;OS;73050-10-40;336.34;336.34;336.34;0.2
FMLAB-3031;NEONATAL TSH;OS;73050-35-50;282.01;282.01;282.01;0.2
FMLAB-3032;NEONATAL T4;OS;83700-00-00;282.01;282.01;282.01;0.2
FMLAB-3033;STIMULATED GROWTH HORMONE;OS;73000-02-60;740;740;740;0.2
FMLAB-3034;FREE P.S.A.;OS;73050-30-30;371.26;371.26;371.26;0.2
FMLAB-3035;HYDROXY PROLINE FMLAB-3035;OS;73050-20-30;353.75;353.75;353.75;0.2
FMLAB-3036;PLASMA 3 PROATIVATOR;OS;73050-35-70;135;135;135;0.2
FMLAB-3037;T3RU;OS;73050-36-50;215;215;215;0.2
FMLAB-3038;HORMONES FOR I.V.F.;OS;73000-02-50;180;180;180;0.2
FMLAB-3039;LHRH (LH+FSHX6 + TEST);OS;73050-17-00;2033.75;2033.75;2033.75;0.2
FMLAB-3040;TRH STM TEST =TSH+PL RSP*6;OS;73000-03-30;813.75;813.75;813.75;0.2
FMLAB-3041;TRH STM TEST =TSH+PL RESP *6);OS;73000-03-30;813.75;813.75;813.75;0.2
FMLAB-3042;TRH STM TEST = (PL RESP*6);OS;73000-03-30;813.75;813.75;813.75;0.2
FMLAB-3043;HGH RESP. (GH * GLUC * 6);OS;73050-17-10;270;270;270;0.2
FMLAB-3044;CORTISOL (P.M.);OS;73050-09-00;179.81;179.81;179.81;0.2
FMLAB-4001;ACETAMINOPHEN;OS;73300-03-60;360;360;360;0.2
FMLAB-4002;ALCOHOL;OS;73300-04-10;270;270;270;0.2
FMLAB-4003;AMPHETAMINE;OS;73300-04-50;170;170;170;0.2
FMLAB-4004;BARBITURATES;OS;73300-06-60;173.75;173.75;173.75;0.2
FMLAB-4005;BENZODIAZEPINES;OS;73300-06-70;360;360;360;0.2
FMLAB-4006;Cannabinoid;OS;73300-07-00;265;265;265;0.2
FMLAB-4007;CARBAMAZEPINE;OS;73300-00-30;225.09;225.09;225.09;0.2
FMLAB-4008;CLONAZEPAM (RIVOTRIL);OS;73300-06-00;376.25;376.25;376.25;0.2
FMLAB-4009;COCAINE;OS;73300-07-40;807.5;807.5;807.5;0.2
FMLAB-4010;COMPLETE DRUG SCREEN (AMPH. CA;OS;73300-03-70;1066.25;1066.25;1066.25;0.2
FMLAB-4011;DIAZEPAM;OS;73300-06-70;590;590;590;0.2
FMLAB-4012;DIGOXIN;OS;73300-00-60;225.09;225.09;225.09;0.2
FMLAB-4013;Lithium;OS;73300-01-80;265;265;265;0.2
FMLAB-4014;OPIATES;OS;73300-08-20;130;130;130;0.2
FMLAB-4015;Phenobarbitone;OS;73300-03-70;265;265;265;0.2
FMLAB-4016;PHENYTOIN;OS;73300-02-20;263.9;263.9;263.9;0.2
FMLAB-4017;PRIMIDONE FMLAB-4017;OS;73300-02-40;427.5;427.5;427.5;0.2
FMLAB-4018;QUINIDINE FMLAB-4018;OS;73300-02-70;276.25;276.25;276.25;0.2
FMLAB-4019;THEOPHYLLINE;OS;73300-03-00;360;360;360;0.2
FMLAB-4020;VALPORIC ACID;OS;73300-00-90;201.8;201.8;201.8;0.2
FMLAB-4021;ETHUSUXIMIDE;OS;83700-00-00;276.25;276.25;276.25;0.2
FMLAB-4022;LIDOCAINE;OS;73300-01-60;298.75;298.75;298.75;0.2
FMLAB-4023;NAPA;OS;73300-02-50;276.25;276.25;276.25;0.2
FMLAB-4024;PROCAINAMIDE;OS;73300-02-50;276.25;276.25;276.25;0.2
FMLAB-4025;Tobramycin (NEBCIN);OS;73300-03-20;35;35;35;0.2
FMLAB-4026;PHENCYCLIDINE;OS;73050-27-00;135;135;135;0.2
FMLAB-4028;NETROMYCIN;OS;73300-03-60;276.25;276.25;276.25;0.2
FMLAB-4030;OLIGOCLONAL BAND;OS;73050-25-70;450;450;450;0.2
FMLAB-4031;PLEURAL/ASCITIC FLUID;OS;83700-00-00;298.75;298.75;298.75;0.2
FMLAB-4032;PROSTATIC SECRETION EXAM. FMLAB-4032;OS;83700-00-00;91.25;91.25;91.25;0.2
FMLAB-4034;TOXIN SCREEN;OS;73050-44-90;618.75;618.75;618.75;0.2
FMLAB-4608;Multiplex PCR STIs testing;OS;73050-59-50;862.5;862.5;862.5;0.2
FMLAB-5001;A.N.A.;OS;73100-10-70;247.08;247.08;247.08;0.2
FMLAB-5002;A.S.O. TITER;OS;73100-11-00;169.46;169.46;169.46;0.2
FMLAB-5003;AMOEBIC ABS;OS;73050-48-50;170;170;170;0.2
FMLAB-5004;ANIT-MITOCHONDRIAL;OS;73050-20-70;185;185;185;0.2
FMLAB-5005;ANTI CMV IgG;OS;73100-20-70;353.16;353.16;353.16;0.2
FMLAB-5006;ANTI CMV IgM;OS;73100-20-80;353.16;353.16;353.16;0.2
FMLAB-5007;ANTI RUBELLA IgG;OS;73100-25-90;169.46;169.46;169.46;0.2
FMLAB-5008;ANTI RUBELLA IgM;OS;73100-25-90;169.46;169.46;169.46;0.2
FMLAB-5009;ANTI TOXOPLASMA IgG;OS;73100-26-50;225.09;225.09;225.09;0.2
FMLAB-5010;ANTI TOXOPLASMA IgM;OS;73100-26-60;282.01;282.01;282.01;0.2
FMLAB-5011;ANTI-DNA;OS;73100-13-00;307.88;307.88;307.88;0.2
FMLAB-5012;ANTI-SMOOTH MUSCLE;OS;73100-13-30;307.88;307.88;307.88;0.2
FMLAB-5013;ANTI-HAV TOTAL;OS;73100-24-00;187.5;187.5;187.5;0.2
FMLAB-5014;Anti-HAV IgM;OS;73100-24-10;247.08;247.08;247.08;0.2
FMLAB-5015;ANTI-HBc IgG (HBc Ab);OS;73100-23-70;186.28;186.28;186.28;0.2
FMLAB-5016;ANTI-HBC IGM;OS;73100-23-70;247.08;247.08;247.08;0.2
FMLAB-5017;ANTI-HEPATITIS C (HCV);OS;73100-27-60;353.16;353.16;353.16;0.2
FMLAB-5019;ANTI-T.B. IGG;OS;83700-00-00;450;450;450;0.2
FMLAB-5020;ANTI-T.B. IGM;OS;83700-00-00;450;450;450;0.2
FMLAB-5021;BALADIA CHECK UP;OS;73000-00-20;372.5;372.5;372.5;0.2
FMLAB-5022;BRUCELLA ABS.(Titer);OS;73100-19-90;162.99;162.99;162.99;0.2
FMLAB-5023;C.R.P.;OS;73100-11-40;90.55;90.55;90.55;0.2
FMLAB-5024;CAMPYLOBACTOR ABS.;OS;73100-20-00;533.75;533.75;533.75;0.2
FMLAB-5025;CHLAMYDIA TR. DIRECT SPECIMEN;OS;73050-45-90;170;170;170;0.2
FMLAB-5026;CHLAMYDIA TR. ABS;OS;73050-51-80;170;170;170;0.2
FMLAB-5027;EBV IgM;OS;73100-21-50;448.88;448.88;448.88;0.2
FMLAB-5028;ECCHINOCOCCUS ABS;OS;73100-22-30;226.25;226.25;226.25;0.2
FMLAB-5029;F.T.A.;OS;83700-00-00;276.25;276.25;276.25;0.2
FMLAB-5030;HBe - Ag;OS;73050-49-10;186.28;186.28;186.28;0.2
FMLAB-5031;HBe - Ab (ANTI-HBe);OS;73100-23-90;186.28;186.28;186.28;0.2
FMLAB-5032;HBs - Ab (ANTI-HBs);OS;73100-23-80;186.28;186.28;186.28;0.2
FMLAB-5033;HBS- AG;OS;73050-48-90;186.28;186.28;186.28;0.2
FMLAB-5034;HCV WESTERN BLOT;OS;73050-53-80;471.25;471.25;471.25;0.2
FMLAB-5035;HEPATITIS B MARKERS (Hbs Ag Anti-Hbs;OS;73050-49-10;684.32;684.32;684.32;0.2
FMLAB-5037;HERPES I DIRECT SPECIMEN;OS;83700-00-00;143.75;143.75;143.75;0.2
FMLAB-5038;HERPES II DIRECT SPECIMEN;OS;83700-00-00;143.75;143.75;143.75;0.2
FMLAB-5039;HERPES I ABS;OS;73100-23-00;143.75;143.75;143.75;0.2
FMLAB-5040;HERPES II ABS;OS;73100-23-10;143.75;143.75;143.75;0.2
FMLAB-5041;HERPES VIRUS IGG (TOTAL);OS;73100-23-10;538.75;538.75;538.75;0.2
FMLAB-5042;HERPES VIRUS IGM (TOTAL);OS;73100-23-10;282.01;282.01;282.01;0.2
FMLAB-5043;HIV;OS;73050-49-40;225.09;225.09;225.09;0.2
FMLAB-5044;HIV-WESTERN BLOT;OS;73050-31-10;807.5;807.5;807.5;0.2
FMLAB-5045;IQAMA CHECK UP;OS;73000-00-20;432.5;432.5;432.5;0.2
FMLAB-5046;L E TEST;OS;73100-08-80;91.25;91.25;91.25;0.2
FMLAB-5047;MONONUCLEOSIS (PAUL BUNNEL);OS;73100-14-20;107.37;107.37;107.37;0.2
FMLAB-5048;MYCOPLASMA ABS;OS;73050-41-80;516.25;516.25;516.25;0.2
FMLAB-5049;R.P.R. OR VDRL;OS;73100-18-70;90.55;90.55;90.55;0.2
FMLAB-5050;RF;OS;73100-17-80;162.99;162.99;162.99;0.2
FMLAB-5051;ROTA VIRUS AG IN STOOL;OS;73050-49-90;134.54;134.54;134.54;0.2
FMLAB-5052;SCHISTOSOMA ABS.;OS;73250-00-20;187.5;187.5;187.5;0.2
FMLAB-5053;T.P.H.A.;OS;73100-26-70;187.5;187.5;187.5;0.2
FMLAB-5054;TOXOPLASMA ABS TOTAL;OS;83700-00-00;226.25;226.25;226.25;0.2
FMLAB-5055;VARICELLA ZOSTER;OS;83700-00-00;225.09;225.09;225.09;0.2
FMLAB-5056;WELL FELIX TEST;OS;83700-00-00;187.5;187.5;187.5;0.2
FMLAB-5057;Widal Test;OS;73100-26-10;186.28;186.28;186.28;0.2
FMLAB-5058;YERSINIA ABS.;OS;73100-27-30;523.75;523.75;523.75;0.2
FMLAB-5059;NEO ANTI HBs;OS;83700-00-00;258.75;258.75;258.75;0.2
FMLAB-5060;HCV IGM;OS;83700-00-00;371.26;371.26;371.26;0.2
FMLAB-5061;Helicobacter Pylori IgG;OS;83700-00-00;275.54;275.54;275.54;0.2
