DEPARTMENT,CODE,SERVICE DESCRIPTION,Price 2022,price 2023,TYPE,LOS
X-RAY,FMXRY-1003,MRA,1852.0320000000002,1981.6742400000003,SERVICE,
X-RAY,FMXRY-0640,MRI ABDOMEN OR PELVIS OR MRCP,2756.0,2948.92,service,
X-RAY,FMXRY-0618,MRI ANY AREA,1500.0,1605.0,SERVICE,
X-RAY,FMXRY-1004,MRI ANY AREA ORGAN,1590.0,1701.3000000000002,SERVICE,
X-RAY,FMXRY-0639,MRI ARTHROGRAM,3307.2,3538.704,service,
X-RAY,FMXRY-0642,MRI BRAIN AND CERVICAL,3307.2,3538.704,service,
X-RAY,FMXRY-0633,MRI BRAIN STROKE PROTOCOL,3996.2,4275.934,service,
X-RAY,FMXRY-0641,MRI BREAST,1500.0,1605.0,service,
X-RAY,FMXRY-0638,MRI MS PROTOCOL,4409.6,4718.272000000001,service,
X-RAY,FMXRY-0634,MRI PERFUSION AND SPECTROSCOPY,2662.296,2848.65672,service,
X-RAY,FMXRY-0625,MRI SPECIAL SEQUENCE,1852.0320000000002,1981.6742400000003,SERVICE,
X-RAY,FMXRY-1001,MRI W/O CONTRAST,1500.0,1605.0,SERVICE,
X-RAY,FMXRY-0643,MRI WHOLE SPINE,3307.2,3538.704,service,
X-RAY,FMXRY-0617,MRI WITH 15% DISCOUNT,1500.0,1605.0,SERVICE,
X-RAY,FMXRY-0650,MRI WITH ANESTHESIA (PACKAGE DEAL),3116.275344,3334.4146180800003,SERVICE,
X-RAY,FMXRY-1002,MRI WITH CONTRAST,1700.0,1819.0,SERVICE,
X-RAY,FMXRY-0616,MRI WITH GADOLONIUM,1700.0,1819.0,SERVICE,
PHYSIOTHERAPY,FMPTD-2174,MS STIMULATION SESSION,270.088,288.99416,service,
LABORATORY,FMLABM0100,MUCOPOLYSACCHARIDES,711.048,760.82136,service,
LABORATORY,FMLAB-9155,MUCOPOLYSACHRORIDE QUANTITATIVE (U).,1254.288672,1342.08887904,SERVICE,
Ophthalmology,OPT-0017,Mucous Mem. Grafting/ Trichiasis,7802.842320000001,8349.041282400001,PKG,2 Days
OPTHALMOLOGY,MTOPG-0027,MUCOUS MEMGRAFTING TRICHIASIS,3704.527008,3963.84389856,SERVICE,
OPTHALMOLOGY,MTOPT-0027,MUCOUS MEMGRAFTING/TRICHIASIS,3889.2672,4161.515904,SERVICE,
X-RAY,FMXRY-0488,MUGA STUDY FOR LEFT VENTRICULAR EJE,2469.3759999999997,2642.23232,service,
CATH LAB,FMCAT-0032,MULTI VESSEL DIRECT CORONARY STENTI,5226.2028,5592.036996000001,SERVICE,
CATH LAB,FMCAT-0030,MULTI VESSEL PCI,8872.390800000001,9493.458156000002,SERVICE,
DERMATOLOGY,MTDER-0039,MULTI ZONES(12X)Body TreatmentLarge Area (Package Deal),5402.43522,5780.605685400001,SERVICE,
DERMATOLOGY,MTDER-0037,MULTI ZONES(12X)Body TreatmentMedium Area (Package Deal),3858.8822999999998,4129.004061,SERVICE,
DERMATOLOGY,MTDER-0035,MULTI ZONES(12X)Body TreatmentSmall Area (Package Deal),1944.6336,2080.757952,SERVICE,
DERMATOLOGY,MTDER-0038,MULTI ZONES(1x) Body TreatmentLarge Area,559.0821599999999,598.2179112,SERVICE,
DERMATOLOGY,MTDER-0036,MULTI ZONES(1x) Body TreatmentMedium Area,395.0037,422.653959,SERVICE,
PLASTIC SURGERY,FMPSDJ0025,MULTIPLE BED SORE OR LARGE ONE 10X10 EXCISION & DEPRIDEMENT,1914.2486999999999,2048.246109,SERVICE,
DENTAL,FMDNTS0109,MULTIPLE FRACTURE,5027.181705,5379.0844243500005,SERVICE,
SURGERY CLINIC,FMSUR-0138,MULTIPLE SEGMENTAL RESECTION  OF LARGE INTESTINE,7141.666896,7641.58357872,SERVICE,
SURGERY CLINIC,FMSUR-0136,MULTIPLE SEGMENTAL RESECTION  OF SMALL INTESTINE,4501.826784,4816.95465888,SERVICE,
NEUROLOGY,FMNUM-0057,MULTIPLE SLEEP LATENCY TEST (MSLT),1713.70836,1833.6679452000003,SERVICE,
PLASTIC SURGERY,FMPSD-0010,MULTIPLE ULCER,8167.46112,8739.1833984,SERVICE,
OPTHALMOLOGY,FMOPTA0021,MULTIVISION CONTRAST TESTING,188.38637999999997,201.57342659999998,SERVICE,
DERMATOLOGY,FMDER-0233,MULTI-ZONES(12X)Body Treatment Large Area (Package Deal),5402.43522,5780.605685400001,SERVICE,
DERMATOLOGY,FMDER-0231,MULTI-ZONES(12X)Body Treatment Medium Area (Package Deal),3858.8822999999998,4129.004061,SERVICE,
DERMATOLOGY,FMDER-0229,MULTI-ZONES(12X)Body Treatment Small Area (Package Deal),1944.6336,2080.757952,SERVICE,
DERMATOLOGY,MTDER-0034,MULTI-ZONES(1x) Body TreatmentSmall Area,200.54034,214.5781638,SERVICE,
DERMATOLOGY,FMDER-0232,MULTI-ZONES(1X)Body Treatment  Large Area,559.0821599999999,598.2179112,SERVICE,
DERMATOLOGY,FMDER-0230,MULTI-ZONES(1X)Body Treatment  Medium Area,395.0037,422.653959,SERVICE,
DERMATOLOGY,FMDER-0228,MULTI-ZONES(1X)Body Treatment  Small Area,200.54034,214.5781638,SERVICE,
LABORATORY,FMLAB-9095,"MUMPS ABS. (IGG, IGM)",743.822352,795.88991664,SERVICE,
LABORATORY,FMLAB-9603,MUMPS CULTURE,1415.93634,1515.0518838,SERVICE,
LABORATORY,FMLABM0150,MUMPS VIRUS (IgG),523.64,560.2948,service,
DENTAL,FMDNTS0067,MURSUPILALIZATION OF RANULA   LARGE,2009.961135,2150.6584144500002,SERVICE,
ORTHOPAEDIC,FMORT-0681,MUSCLE & TENDON TRANSFER @ HIP SHARAAD OR MASTERED OPERATION,5362.327152000001,5737.690052640001,SERVICE,
LABORATORY,FMLAB-9604,MUSCLE AND NERVE BIOPSY,4253.8859999999995,4551.65802,SERVICE,
NEUROSURGERY,MTNEU-0004,MUSCLE BIOPSY L.A.,1154.6262,1235.450034,SERVICE,
NEUROLOGY,FMNUM-0053,MUSCLE BIOPSY PACKAGE,6684.678,7152.605460000001,SERVICE,
NEUROLOGY,FMNUM-0040,MUSCLE BIOPSY PACKAGE (BIOPSY AND H,2479.40784,2652.9663888,SERVICE,
CARDIO THORACIC SURGERY,FMCTS-0034,MUSCLE FLAP FOR CLOSURE OF     PLEURAL POUCH,8933.160599999997,9558.481841999997,SERVICE,
ORTHOPAEDIC,FMORT-0712,MUSCLE REPAIR,3245.10732,3472.2648324,SERVICE,
SURGERY CLINIC,FMSUR-0181,MUSCULAR HERNIA REPAIR,2114.7890399999997,2262.8242727999996,SERVICE,
LABORATORY,FMLAB-5048,MYCOPLASMA ABS.,714.652848,764.67854736,SERVICE,
LABORATORY,FMLAB-9605,MYCOPLASMA CULTURE (SEMEN),145.84752,156.0568464,SERVICE,
LABORATORY,FMLABM0162,MYELIN OLIGODENDROCYTE GLYCOPROTEIN ABS,496.08,530.8056,service,
X-RAY,FMXRY-0226,MYELOGRAM COMBINATION,3038.49,3251.1843,SERVICE,
LABORATORY,FMLAB-7091,MYELOMA PROFILE,2673.8712,2861.0421840000004,SERVICE,
LABORATORY,FMLAB-9607,MYELOPEROXIDASE ABS (MPO),466.712064,499.38190848000005,SERVICE,
LABORATORY,FMLAB-9608,MYOCARDIAL ABS,272.248704,291.30611328,SERVICE,
X-RAY,FMXRY-0408,MYOCARDIAL INFARCTSCITINGRAPH/,972.3168,1040.378976,SERVICE,
X-RAY,FMXRY-1032,MYOCARDIAL PERFUSION SCINTIGRAPHY,2066.1732,2210.8053240000004,SERVICE,
DENTAL,FMDNTS0073,"MYOFACIAL PAIN DISFUNCTION    SYDROME, P. D.",5104.6632,5461.989624,SERVICE,
LABORATORY,FMLAB-9098,MYOGLOBIN QUANT. (U),627.144336,671.04443952,SERVICE,
LABORATORY,FMLAB-9096,"MYOGLOBIN, QUANT. (S)",627.144336,671.04443952,SERVICE,
OBSTETRICS & GYNE,FMOBG-0035,MYOMECTOMY,4375.4256000000005,4681.705392000001,SERVICE,
OBG-YN,OBG-0031,Myomectomy Abdominal,12385.464,13252.44648,PKG,4 Days
I.V.F.,FMIVF-0066,MYOMECTOMY BEFORE ICSI,11613.10878,12426.026394600001,SERVICE,
OPTHALMOLOGY,FMOPTA0017,MYOPIC KEROTMELIUSIS,3942.7446239999995,4218.73674768,SERVICE,
ORTHOPAEDIC,FMORT-0246,MYOTOMY OF HAND,1409.85936,1508.5495152,SERVICE,
E. N. T.,FMENTE4002,MYRINGOTOMY - BILATERAL,1130.31828,1209.4405596,SERVICE,
E. N. T.,FMENTE4001,MYRINGOTOMY - UNILATERAL,571.2361199999999,611.2226483999999,SERVICE,
E. N. T.,FMENTE4025,MYRINGOTOMY & ASP. OF FLUIDS,1130.31828,1209.4405596,SERVICE,
E.N.T,ENT-0021,Myringotomy & Grommet Tube Insertion  ( Unilaterall),2848.6567200000004,3048.0626904000005,PKG,1 Day
E.N.T,ENT-0011,Myringotomy & Grommet Tube Insertion (Bilateral),3715.6392,3975.7339440000005,PKG,1 Day
E. N. T.,FMENTE4006,MYRINGOTOMY & GROMMET-BILAT.,1695.4774200000002,1814.1608394000002,SERVICE,
E. N. T.,FMENTE4005,MYRINGOTOMY & GROMMET-UNILAT.,1215.396,1300.47372,SERVICE,
E. N. T.,FMENTE4024,MYRINGOTOMY AD ASP. OF FLUID,571.2361199999999,611.2226483999999,SERVICE,
E. N. T.,FMENTE4004,MYRINGOTOMY AND ASPIRATION OF,1409.85936,1508.5495152,SERVICE,
E. N. T.,MTENT-0040,MYRINGOTOMY AND ASPIRATION OF FLUID BILATERAL G.A.,3421.33974,3660.8335218,SERVICE,
E. N. T.,MTENT-0039,MYRINGOTOMY AND ASPIRATION OF FLUID BILATERAL L.A.,2284.9444799999997,2444.8905935999996,SERVICE,
E. N. T.,MTENT-0037,MYRINGOTOMY AND ASPIRATION OF FLUID UNILATERAL (LA,1403.78238,1502.0471466000001,SERVICE,
E. N. T.,MTENT-0038,MYRINGOTOMY AND ASPIRATION OF FLUID UNILATERAL G.A,2534.10066,2711.4877062,SERVICE,
E. N. T.,MTENT-0042,MYRINGOTOMY AND GOMMET INSERTION UNILATERAL G.A.,2187.7128000000002,2340.8526960000004,SERVICE,
E. N. T.,MTENT-0043,MYRINGOTOMY AND GROMMET INSER-TION BILATERAL (L.A.),2078.3271600000003,2223.8100612000003,SERVICE,
E. N. T.,MTENT-0044,MYRINGOTOMY AND GROMMET INSERTION BILATERAL G.A.,2552.3316,2730.994812,SERVICE,
E. N. T.,EXENT-0014,MYRINGOTOMY AND GROMMET INSERTION UNILAT. G.A.,486.1584,520.189488,SERVICE,
E. N. T.,MTENT-0041,MYRINGOTOMY AND GROMMET INSERTION UNILATERAL L.A.,1932.4796399999998,2067.7532148,SERVICE,
E. N. T.,FMENTE4003,MYRINGOTOMY ANS ASPIRATION OF,711.00666,760.7771262000001,SERVICE,
E. N. T.,MTENT-0036,MYRINGOTOMY BILATERAL (G.A.),2552.3316,2730.994812,SERVICE,
E. N. T.,MTENT-0035,MYRINGOTOMY BILATERAL (L.A.),1932.4796399999998,2067.7532148,SERVICE,
E. N. T.,FMENTE0048,MYRINGOTOMY UNDER SURFACE ANESTHESIA,580.0477410000001,620.6510828700001,SERVICE,
E. N. T.,MTENT-0033,MYRINGOTOMY UNILAT (L.A),1221.47298,1306.9760886000001,SERVICE,
E. N. T.,MTENT-0034,MYRINGOTOMY UNILATERAL (G.A.),2187.7128000000002,2340.8526960000004,SERVICE,
LABORATORY,FMLAB-9609,N-ACETYL-GLUOCSAMINIDASE,320.864544,343.32506208000007,SERVICE,
LABORATORY,FMLAB-4023,N-ACETYLPROCAINAMIDE (NAPA) / PROCAINAMIDE,418.40007299999996,447.68807811,SERVICE,
LABORATORY,FMLAB-1047,NAPHTHOL ACETATE ESTERASE,418.40007299999996,447.68807811,SERVICE,
PSYCHIATRY,FMPSYB0017,NARCAN CHALLENGE TEST,309.92598,331.6207986,service,
DERMATOLOGY,FMDER-0125,NARROW BAND REGIONAL 1ST COURSE 15 SESSIONS,1804.8630600000001,1931.2034742000003,SERVICE,
DERMATOLOGY,FMDER-0126,NARROW BAND REGIONAL 2ND COURSE 15 SESSIONS,1270.08882,1358.9950374,SERVICE,
DERMATOLOGY,FMDER-0033,NARROW BAND THERAPY,206.61732000000003,221.08053240000004,SERVICE,
E. N. T.,FMENTN2033,NASAL ADHESIONS - BILATERAL,2114.7890399999997,2262.8242727999996,SERVICE,
E. N. T.,FMENTN2032,NASAL ADHISIONS UNILATERAL,1409.85936,1508.5495152,SERVICE,
E. N. T.,MTENT-0127,NASAL BIOPSY,777.8534400000001,832.3031808000002,SERVICE,
DENTAL,FMDNTS0159,NASAL BONE DEFORMITY,5027.181705,5379.0844243500005,SERVICE,
X-RAY,FMXRY-0004,NASAL BONES LATERAL,258.27165,276.35066550000005,SERVICE,
E.N.T,ENT-0004,Nasal Cauterization for Epistaxis,2043.60156,2186.6536692,PKG,Day Case
E. N. T.,FMENTN2063,NASAL ENDOSCOPY,145.84752,156.0568464,SERVICE,
E. N. T.,FMENTN2062,NASAL SINUSCOPY,151.9245,162.559215,SERVICE,
E. N. T.,FMENTN2064,NASAL SINUSCOPY WITH BIOPSY,480.08142000000004,513.6871194,SERVICE,
E. N. T.,MTENT-0074,NASAL SINUSCOPY WITH BIOPSY   (G.A.),1561.78386,1671.1087302,SERVICE,
E. N. T.,MTENT-0073,NASAL SINUSCOPY WITH BIOPSY   (L.A.),862.93116,923.3363412,SERVICE,
HOME CARE,HCHCS-0037,NASAL SUCTIONING,165.36,176.93520000000004,service,
LABORATORY,FMLAB-6012,NASAL SWAB C/S,334.2339,357.63027300000005,SERVICE,
PLASTIC SURGERY,FMPSDB0002,NASAL TIP CORRECTION,3704.527008,3963.84389856,SERVICE,
NURSING ADMINISTRN,FMNUR-0035,NASAL TUBE SUCTIONING,60.7698,65.023686,SERVICE,
EMERGENCY,FMERDA0051,NASAL TUBE SUNCTIONING,42.53886,45.5165802,SERVICE,
NURSING ADMINISTRN,FMNUR-0029,NASO GASTRIC INTUBATION,97.23168000000001,104.03789760000002,SERVICE,
HOME CARE,HCHCS-0038,NASOGASTRIC TUBE - INSERTION,242.52800000000002,259.50496000000004,service,
ANAESTHESIA,FMANA-0021,NASOGASTRIC TUBE INSERTION,218.77127999999996,234.08526959999998,SERVICE,
E.N.T,ENT-0009,Nasopharngoscopy with Biopsy,3418.3880639999998,3657.67522848,PKG,1 Day
E.N.T,ENT-0010,Nasopharngoscopy without Biopsy,2730.9948120000004,2922.1644488400007,PKG,1 Day
X-RAY,FMXRY-0009,NASOPHARRYNX LAT. VIEW,243.0792,260.094744,SERVICE,
E. N. T.,FMENTP0002,NASOPHARYNGEAL EXAM. & BIOPSY,1409.85936,1508.5495152,SERVICE,
E. N. T.,FMENTP0001,NASOPHARYNGOSCOPY,151.9245,162.559215,SERVICE,
X-RAY,FMXRY-0200,NASOPHARYNX WUTH BARRIUM,303.849,325.11843,SERVICE,
E. N. T.,FMENTN0003,NASOVESTIBULAR CYST,2819.71872,3017.0990304,SERVICE,
LABORATORY,FMLABM0107,NAT,2662.296,2848.65672,service,
LABORATORY,FMLAB-9854,NAT for BLOOD BANK,613.77498,656.7392286,SERVICE,
NEUROLOGY,FMNUM-0058,NCV 2 UNITS,1085.864,1161.8744800000002,service,
NEUROLOGY,FMNUM-0059,NCV 3 UNITS,1631.5520000000001,1745.7606400000002,service,
NEUROLOGY,FMNUM-0060,NCV 4 UNITS,2127.632,2276.56624,service,
LABORATORY,FMLAB-9610,N-DESMETHYLMESUXIMIDE,291.69504,312.1136928,SERVICE,
PAEDIATRICS/SUG,FMPDTO0008,NEBULISER WITH EUPHYLLINE,151.9245,162.559215,SERVICE,
PHYSIOTHERAPY,FMPTD-0091,NEBULIZATION FOR ARAMCO PATIENT PER,106.34715,113.79145050000001,SERVICE,
PAEDIATRICS/SUG,FMPDT-0026,NEBULIZER (STEAM OR MEDICATION ULTRASOUND FOR 24 HRS,151.9245,162.559215,SERVICE,
MEDICAL TOWER EMERGENCY UNIT,MTNUR-0014,NEBULIZER (VENTOLIN),145.84752,156.0568464,SERVICE,
PHYSIOTHERAPY,FMPTD-0117,NEBULIZER ADAPTOR FOR COLD  NEB,42.53886,45.5165802,SERVICE,
PHYSIOTHERAPY,FMPTD-0115,NEBULIZER ADAPTOR FOR WARM NEB,42.53886,45.5165802,SERVICE,
NEPHROLOGY,FMNEP-0038,NEBULIZER SESSION,151.9245,162.559215,SERVICE,
PAEDIATRICS/SUG,FMPDTO0002,NEBULIZER WITH VENTOLIN,151.9245,162.559215,SERVICE,
PLASTIC SURGERY,FMPSDE0015,NECK CONTRACTURE (MULTIPLE Z),3101.690592,3318.80893344,SERVICE,
PLASTIC SURGERY,FMPSDE0016,NECK CONTRACTURE(EXCISION AND  REPAIR),4336.5329280000005,4640.090232960001,SERVICE,
SURGERY CLINIC,FMSUR-0134,NECK EXPLORATION,4501.826784,4816.95465888,SERVICE,
UROLOGY CLINIC,FMURO-0098,NEEDLE BIOPSY (KIDNEY),1130.31828,1209.4405596,SERVICE,
UROLOGY CLINIC,FMURO-0101,NEEDLE BIOPSY PROSTATE,923.7009599999999,988.3600272,SERVICE,
PHYSIOTHERAPY,FMPTD-0107,NEEDLE CUPPING,328.15692,351.12790440000003,SERVICE,
PLASTIC SURGERY,MTPSD-0046,NEEDLE FOR HAIR TRANSPLANTATION,328.15692,351.12790440000003,SERVICE,
CARDIO THORACIC SURGERY,FMCTSS0013,NEEDLE LUNG BIOPSY,2284.9444799999997,2444.8905935999996,SERVICE,
CARDIO THORACIC SURGERY,FMCTSS0014,NEEDLE PLEURAL BIOPSY,2284.9444799999997,2444.8905935999996,SERVICE,
OPTHALMOLOGY,FMOPTE0003,NEGLECTED CORNEAL F.B,376.77275999999995,403.14685319999995,SERVICE,
LABORATORY,FMLAB-1080,NEONATAL BLOOD UNIT,1215.396,1300.47372,SERVICE,
LABORATORY,FMLAB-3032,NEONATAL Free T4,364.6188,390.14211600000004,SERVICE,
LABORATORY,FMLAB-1079,NEONATAL FRESH FROZEN PLASMA,1215.396,1300.47372,SERVICE,
LABORATORY,FMLABM0074,NEONATAL PHENYL KETONURIA SCREEN,698.8526999999999,747.772389,SERVICE,
LABORATORY,FMLAB-7092,NEONATAL PROFILE,376.77275999999995,403.14685319999995,SERVICE,
LABORATORY,FMLAB-7013,NEONATAL SCREEN,619.85196,663.2415972,SERVICE,
LABORATORY,FMLAB-3031,NEONATAL TSH,364.6188,390.14211600000004,SERVICE,
LABORATORY,FMLAB-9611,NEOPTERIN,1016.071056,1087.19602992,SERVICE,
LABORATORY,FMLAB-7038,"NEPHLOMETER RHEUMATOLOGY: [RF, CR, ASO, URIC ACID ]",632.00592,676.2463344,SERVICE,
X-RAY,FMXRY-0221,NEPHOSTOMY DYE EXAM.,522.62028,559.2036996,SERVICE,
urology,URO-0045,Nephrectomy (Simple),11766.1908,12589.824156,PKG,4 Days
UROLOGY CLINIC,FMURO-0045,NEPHRECTOMY FOR RENAL TUMOURS,4501.826784,4816.95465888,SERVICE,
urology,URO-0043,Nephrolithotomy,13624.0104,14577.691128,PKG,4 Days
UROLOGY CLINIC,FMURO-0077,NEPHROPEXY,4679.2746,5006.823822,SERVICE,
UROLOGY CLINIC,FMURO-0073,NEPHROSCOPY,2114.7890399999997,2262.8242727999996,SERVICE,
UROLOGY CLINIC,FMURO-0028,NEPHROSTOMY,2819.71872,3017.0990304,SERVICE,
urology,URO-0050,Nephrouretectomy,24770.928,26504.89296,PKG,5 Days
NEPHROLOGY,FMNEP-0036,NEPTROLOGY FOLLOW UP DURING H.D.,151.9245,162.559215,SERVICE,
NEUROSURGERY,MTNEU-0003,NERVE BIOPSY L.A.,1154.6262,1235.450034,SERVICE,
PHYSIOTHERAPY,FMPTD-0051,NERVE CONDUCTION - 1 NERVE,151.9245,162.559215,SERVICE,
PHYSIOTHERAPY,FMPTD-0052,NERVE CONDUCTION - 2 NERVES,297.77202000000005,318.6160614000001,SERVICE,
PHYSIOTHERAPY,FMPTD-0053,NERVE CONDUCTION - 3 NERVES,425.3886,455.16580200000004,SERVICE,
PHYSIOTHERAPY,FMPTD-0054,NERVE CONDUCTION - 4 NERVES,559.0821599999999,598.2179112,SERVICE,
orthopedic,ORT-0044,Nerve Suture,18578.196,19878.66972,PKG,2 Days
ORTHOPAEDIC,FMORT-9915,NERVE SUTURE AND NEUROLYSIS,3252.399696,3480.06767472,SERVICE,
LABORATORY,FMLAB-9612,NETILMYCIN,466.712064,499.38190848000005,SERVICE,
LABORATORY,FMLABM0158,NEURAL PANEL FOR VIRAL ENCEPHALITIS,2094.56,2241.1792,service,
PAEDIATRICS/SUG,FMPDT-0029,"NEURO EXAM - CONCUSSION,CONT-  USION OF CEREBRUM OR SUSP.",273.46410000000003,292.60658700000005,SERVICE,
NEUROLOGY,FMNUM-0000,NEUROLOGY CONSULTATION (IN-PT),121.5396,130.047372,SERVICE,
PHYSIOTHERAPY,FMPTD-2195,NEUROLUMEN 30 MIN MUSCLE STIM COLD LASE INFRARED T,402.37600000000003,430.5423200000001,service,
E. N. T.,FMENTE0014,NEURO-OTOLOGICAL HEARING TEST,704.92968,754.2747576,SERVICE,
PSYCHIATRY,FMPSYA0014,NEW WORDS LEARNING TEST,103.30866000000002,110.54026620000002,service,
NURSING ADMINISTRN,FMNUR-0069,NGT FEEDING PER GENERAL WARD,18.23094,19.5071058,SERVICE,
LABORATORY,FMLAB-9100,NICKEL,656.31384,702.2558088000001,SERVICE,
LABORATORY,FMLAB-9613,NICOTINAMIDE (NIACIN) (vit B3),413.23464000000007,442.1610648000001,SERVICE,
LABORATORY,FMLAB-9614,NICOTINE (S.U),972.3168,1040.378976,SERVICE,
NEWBORN,FMNBD-0001,"NICU I 24 HRS. (VENT.,P-OXIMET ER CAR. MON. O2, INCUBATOR)",2734.641,2926.0658700000004,SERVICE,
NEWBORN,FMNBD-0002,"NICU II 24 HRS.(INCUBATOR,     P-OXIMETER, C. MON. O2+HOOD)",1889.94078,2022.2366346000001,SERVICE,
DENTAL,FMDNTP0057,NIGHT GAURD,954.08586,1020.8718702000001,SERVICE,
LABORATORY,FMLAB-9615,NITRAZEPAM (MOGADAN),466.712064,499.38190848000005,SERVICE,
ANAESTHESIA,FMANA-0015,NITROUS OXIDE (N2O/30 MINS,115.46261999999999,123.5450034,SERVICE,
LABORATORY,FMLABM0115,NMDA RECEPTOR ABS (CSF),666.952,713.63864,service,
LABORATORY,FMLABM0114,NMDA RECEPTOR ABS (SERUM),666.952,713.63864,service,
LABORATORY,FMLAB-9616,NOCARDIA/ ACTINOMYCES DIRECT EXAM,413.23464000000007,442.1610648000001,SERVICE,
DERMATOLOGY,FMDER-0120,NON - SURGICAL FACE LIFT,923.7009599999999,988.3600272,SERVICE,
PSYCHIATRY,FMPSYA0059,NON VERBAL INTELIGENCE TEST,164.07846,175.56395220000002,service,
PSYCHIATRY,FMPSYC0011,NON VERBAL IQ,364.6188,390.14211600000004,SERVICE,
LABORATORY,FMLAB-1049,NON-SPECIFIC ESTERASE,418.40007299999996,447.68807811,SERVICE,
DENTAL,FMDNTC0086,NON-SURGICAL TREATMENT OF T.M. J. CLINICAL RECIPROCAL,4220.4626100000005,4515.894992700001,SERVICE,
OBSTETRICS & GYNE,FMOBG-0010,NORMAL DELIVERY,1701.5544,1820.6632080000002,SERVICE,
OBG-YN,OBG-0020,Normal Delivery ,5573.458799999999,5963.600915999999,PKG,2 Days
DENTAL,FMDNTS0009,NORMAL EXT. LOWER 3RD MOLAR,686.69874,734.7676518000001,SERVICE,
DENTAL,FMDNTS0008,NORMAL EXT.UPPER 3RD MOLLAR,577.3131,617.725017,SERVICE,
LABORATORY,FMLAB-9617,NORTRIPTYLINE,413.23464000000007,442.1610648000001,SERVICE,
E. N. T.,FMENTN2039,NOSE RECONSTRUCTION-RHINOPLAST,4501.826784,4816.95465888,SERVICE,
LABORATORY,FMLAB-7078,NOVARTIS-1 (FEMALE),1554.384,1663.19088,service,
LABORATORY,FMLAB-7077,NOVARTIS-1 (MALE),1234.6879999999999,1321.11616,service,
LABORATORY,FMLAB-7079,NOVARTIS-2,347.25600000000003,371.56392000000005,service,
LABORATORY,FMLAB-7080,NOVARTIS-3,501.592,536.70344,service,
LABORATORY,FMLABM0048,"NSE (NEURONE SPECFIC ENOLASE) (S,CSF)",982.0399679999999,1050.78276576,SERVICE,
HOME CARE,HCNUR-0034,NUR/CG1 PER HOUR,446.472,477.72504,service,
HOME CARE,HCNUR-0035,NUR/CG2 PER HOUR,2535.52,2713.0064,service,
HOME CARE,HCNUR-0036,NUR/CG3 PER HOUR,8874.32,9495.5224,service,
home care,HCNUR-0010,NURSE 24 HOURS 1 MONTH,43754.256,46817.053920000006,SERVICE,
HOME CARE,HCINS-0004,NURSE CONSUMABLES,209.456,224.11792,service,
HOME CARE,HCHCS-0057,NURSE DIALYSIS SESSION AL-RADWAN,551.2,589.7840000000001,service,
EMERGENCY,FMERDA0052,NURSE ESCORT FOR PT. BY AIR    (PER DAY),875.0851199999998,936.3410783999999,SERVICE,
HOME CARE,HCNUR-0103,NURSE HOME VISIT FOR VACCINATION,82.68,88.46760000000002,service,
HOME CARE,HCINS-0003,NURSE VISIT,259.064,277.19848,service,
HOME CARE,HCNUR-0037,NURSE VISIT A PER HOUR,110.24,117.9568,service,
HOME CARE,HCNUR-0038,NURSE VISIT B PER HOUR,165.36,176.93520000000004,service,
NURSING ADMINISTRN,FM39099901,Nursing Administration,265.0,283.55,SERVICE,
NURSING ADMINISTRN,FMNUR-0047,NURSING CARE HOME VISIT PER 1  HOUR,340.31088,364.1326416,SERVICE,
home care,HCNUR-0006,NURSING COVERING PRIVATE DUTY  UP TO 9 HRS,753.5455199999999,806.2937063999999,SERVICE,
HOME CARE,HCNUR-0004,NURSING FOLLOW UP FREE REVISIT HHC DEFICEINCY,0.0,0.0,service,
home care,HCNUR-0002,NURSING FOLLOW UP VISIT UP TO 60 MIN,255.23316,273.0994812,SERVICE,
PHYSIOTHERAPY,FMPTD-2165,NU-SCHROTH EXERCISE 1 HOUR,666.952,713.63864,service,
home care,HCNUR-0007,NUSRING COVERING PRIVATE DUTY UP TO 12  HRS.,1002.7017000000001,1072.8908190000002,SERVICE,
home care,HCNUR-0005,NUSRING COVERING PRIVATE DUTY UP TO 6  HRS.,504.38934,539.6965938000001,SERVICE,
ORTHOPAEDIC WORKSHOP,FMORW-0055,NYLON STOCKING,151.9245,162.559215,SERVICE,
ORTHOPAEDIC,FMORT-0601,O.R. AND I.F.OF FRACTURE SCAPL,2819.71872,3017.0990304,SERVICE,
ORTHOPAEDIC,FMORT-0682,O.R.& I.F.-FRACT.MED.MALLEOLUS,2017.55736,2158.7863752000003,SERVICE,
ORTHOPAEDIC,FMORT-0782,O.R.I.F FEMUR HEAD FRACTURE GRADE 1,3563.5410719999995,3812.98894704,SERVICE,
orthopedic,ORT-0043,"O.R.I.F for Dislocation of Ankle, Wrist and Elbow",14862.5568,15902.935776000002,PKG,2 Days
orthopedic,ORT-0054,O.R.I.F of Fracture of  Tibia & Fibula ,14862.5568,15902.935776000002,PKG,3 Days
orthopedic,ORT-0068,O.R.I.F. & Partial or Total Excision of Patella without prothesis ,11023.06296,11794.6773672,PKG,5 Days
ORTHOPAEDIC,FMORT-0783,O.R.I.F. FEMUR HEAD FRACTURE GRADE 2,4744.905984,5077.04940288,SERVICE,
orthopedic,ORT-0078,"O.R.I.F. for Comminuted or Mal-United Fracture of the Femur, 
Tibia, Humerus without prothesis",17215.79496,18420.9006072,PKG,6 Days
