Departemnt,code,Discription,Price,Revised,SBS
CSS,MS-T-000767,TRACHEOSTOMY TUBE SILICONE 9.0MM CUFFED+FENESTRATED VITALTEC # 5510900 / PORTEX  # 100/812/090,1367.1000000000001,1367.1000000000001,35404
CSS,SMI9685,"GUIDE WIRE 150CM-0.035"" # ST-293502 .",1367.1000000000001,1367.1000000000001,46690
CSS,SMQ4700,KIT INFLATION DEVICE AVE #AC2205/MTY2030,1367.1000000000001,1367.1000000000001,16173
DERMATOLOGY,FMDER-0291,SURGICAL EXCISSION OF LIPOMA SMALL,1366.0,1366.0,99999-99-99
CSS,MS-S-000953,SCREW LOCKING 5X28MM IRINE# T50095028,1364.65875,1364.65875,16101
CSS,MS-I-000192, INTRA OCCULAR LENS TECNIS PRELOADED POWER AMO ALL SIZES,1361.0,1361.0,47724
Surgery,MTSUR-0027,EXCISION OF LIPOMA OR SIMPLE BENIGH TUMOUR OF SKIN,1361.0,1361.0,83700-00-00
CARDIOLOGY,FMCARS0007,PHARMACOLOGICAL TEST,1360.0,1360.0,73300-00-60
CSS,SMI9740,TUBE BRONCHIAL DOUBLE LUMEN 41F RIGHT,1359.6786,1359.6786,31328
LABORATORY,FMLAB-9339,ADENO VIRUS ANTIGEN DTECTION,1358.0,1358.0,73050-47-60
CSS,MS-M-000269,MESH PROLENE 6X11CM ETHICON# PMS3,1357.7814,1357.7814,60300
DENTAL,FMDNTN0149,Active removable appliance   per arch,1357.0,1357.0,83700-00-00
LABORATORY,FMLAB-9392,BISMUTH (U),1357.0,1357.0,73300-03-70
LABORATORY,FMLAB-9035,CH50,1354.0,1354.0,73100-12-60
LABORATORY,FMLAB-9468,DIHYDROTESTOSTERONE,1352.0,1352.0,73050-10-80
LABORATORY,FMLAB-9521,HERPES 6 IGG & IGM,1352.0,1352.0,73100-23-00
CSS,MS-T-000447,TUBE EXTENDER F/CONNECTOR 10MM ORTOSINTESE#2595/01,1351.476,1351.476,47779
CSS,MS-T-000448,TUBE EXTENDER F/CONNECTOR 11MM ORTOSINTESE#2595/02,1351.476,1351.476,47779
OPTHALMOLOGY,OPT-0006,Laser photocoagulation/ EYE /SETTING,1350.03,1350.03,42809-00-01
DERMATOLOGY,FMDER-9000,Filler one shot,1350.0,1350.0,83700-00-00
DERMATOLOGY,FMDER-9013,Threads mono (20),1350.0,1350.0,83700-00-00
DENTAL,FMDNTP0091,READY MADE POST (FOR CHILDREN),1349.0,1349.0,83700-00-00
E. N. T.,FMENTM0039,STANDARDIZED ARABIC LANGUAGE TEST (MULTIPLE SESSIONS),1349.0,1349.0,83700-00-00
CSS,MS-S-004246,SCREW CORTEX LOW PROFLE 3.5 MM ALL LENGTH # SYNTHES,1347.5700000000002,1347.5700000000002,46638
CSS,MS-T-000606,TRANSDUCER DOME F/HEART LUNG MACHINE MAQ #151011,1347.5700000000002,1347.5700000000002,36561
LABORATORY,FMLAB-9495,FLUOXETINE / DESMETHYLFLUOXETIN,1347.0,1347.0,73300-05-90
PEDIATRIC SURGERY,FMPDS-0012,EXCISION OF POST CIRCUMSISION,1347.0,1347.0,90403-00-00
DERMATOLOGY,FMDER-0126,NARROW BAND REGIONAL 2ND COURSE 15 SESSIONS,1344.0,1344.0,14050-02-00
ORTHOPAEDIC,FMORT-0373,DESAULETTE CAST,1344.0,1344.0,96092-00-00
ORTHOPAEDIC,FMORT-0570,DORSOLUMBAR SPICA,1344.0,1344.0,96092-00-00
ENDOSCOPY,FMENDE0003,FOLLOW UP ENDOSCOPY,1343.0,1343.0,30473-00-00
CSS,MS-S-004450, SCREW ROUND DELTA TAPERED INTERFERENCE 10x28MM ARTHREX # AR-5028P-10,1342.92,1342.92,56642
CSS,MS-P-000440,PLATES TITANIUM MAXI. 6HOLESX24L IRENE# A73100624,1342.1574,1342.1574,61573
CSS,MS-P-000592,PLATES MAXILLOFACIAL 1.5MM 12HOLES X 42 LENGTH# A73131242,1342.1574,1342.1574,46642
CSS,MS-P-000605,PLATE ORBITAL CVD 1.5MM 10 HOLE TITAN. #446.200 SYNTHES,1342.1574,1342.1574,46642
CSS,MS-P-002219,PLATE DCP MANDIBLE 1.5MMX6HOLES SYNTHES 04.503.724 IRENE A73130622,1342.1574,1342.1574,46642
CSS,MS-S-001451,SUTURE ENDO GIA 60MM ARTICULATING VASCULAR MEDIUM COVIDIEN #EGIA60AVM,1341.0,1341.0,35615
CSS,MS-C-003832,CUFF DVT THIGH MEDIUM DR.LIFE # DS012,1339.2,1339.2,44784
CSS,MS-G-000276,GUIDE WIRE ANGLED HYDROPHILIC 0.035 X 150COLOPLAST # AEAE35,1339.2,1339.2,46691
CSS,MS-G-000798,GUIDE WIRE ANGELED HYDROPHILIC 0.035 X 180 X 3 CMMERIT#LWSTDA35180,1339.2,1339.2,58115
CSS,MS-S-000744,SCREW IMF DIA 2.0MM LENGTH 8MM SNY#201.928,1339.2,1339.2,61837
CSS,MS-S-003989,SCREW IMF 2.0 MM X 12 MM SYNTHES # 201.932,1339.2,1339.2,61837
CSS,MS-S-005827,SCREW 2.8MM LOCKING OSTEONIC # C1B.28280,1339.2,1339.2,56642
CSS,MS-S-005851,SLEEVE THIGH LENGTH SIZE LARGE KENDAL # 73013,1339.2,1339.2,58148
CSS,MS-S-008462,SCREW LOCKING 2.4MM X 20MM VARIABLE ANGLED. OSTEONIC  # B1G.24200,1339.2,1339.2,56642
CSS,MS-S-009076,SCREW LOCKING 2.8x20MM OSTEONIC #S1B.28200,1339.2,1339.2,56642
CSS,MS-S-009151,SCREW LOCKING 2.8 X 36 MM OSTEONIC  # S1B.28360,1339.2,1339.2,56642
CSS,MS-S-009152,SCREW LOCKING 2.8 X 38 MM OSTEONIC  # S1B.28380,1339.2,1339.2,56642
CSS,MS-S-009153,SCREW LOCKING 2.8 X 32 MM OSTEONIC  # S1B.28320,1339.2,1339.2,56642
CSS,MS-S-009426,SCREW LOCKING 2.8X26MMOSTEONIC #S1B.28260,1339.2,1339.2,56642
CSS,MS-S-009427,SCREW LOCKING 2.8X40MM OSTEONIC  # S1B.28400,1339.2,1339.2,56642
CSS,MS-S-009428,SCREW LOCKING 2.8X50MM OSTEONIC  # S1B.28500,1339.2,1339.2,56642
CSS,MS-S-009443,SCREW LOCKING 2.4MM X 120MM BIG24120 LOCAL . # BIG24120,1339.2,1339.2,56642
CSS,MS-S-009444,SCREW LOCKING 2.4MM X 140MM BIG24140 LOCAL . # BIG24140,1339.2,1339.2,56642
CSS,MS-S-009445,SCREW LOCKING 2.4MM X 160MM BIG24160 LOCAL . # BIG24160,1339.2,1339.2,56642
CSS,MS-S-009446,SCREW LOCKING 2.4MM X 180MM BIG24180 LOCAL . # BIG24180,1339.2,1339.2,56642
CSS,MS-S-009491,SCREW LOCKING 2.7 X 18MM CHM CHM # 3.5165.018,1339.2,1339.2,56642
CSS,MS-S-009574,SCREW LOCKING 2.8MMX16 IRENE # SIB.28160,1339.2,1339.2,56642
CSS,MS-S-009711,SCREW LOCKING 2.8X46MM OSTEONIC#S1B.28460 OSTEONIC#S1B.28460,1339.2,1339.2,56642
CSS,MS-S-009719,SPRAY Z182100 PRIMADO2 # 1000114951 PRIMADO2 # 1000114951,1339.2,1339.2,16529
CSS,MS-S-009835,SCREW LOCKING 2.8X30MM OSTEONIC  # S1B.28300,1339.2,1339.2,56642
CSS,MS-S-009836,SCREW LOCKING 2.8X42MM OSTEONIC  # S1B.28420,1339.2,1339.2,56642
CSS,MS-S-010283,SCREW LOCKING 2.8X14MM OSTEONIC  # S1B.28140,1339.2,1339.2,56642
CSS,SMF3150,DISINFECTANT ALPROCLEANER 5 LITER,1339.2,1339.2,60299
CSS,MS-S-004506,SCREW CANCELLOUS FULL THREAD 6.5 X 50MM  SYNTHES # 216.060,1337.805,1337.805,56642
CSS,SMO10323,PLATE L-BUTTRESS (RIGHT) 4.5 MM 5 HOLES HIPOKRAT # 400022040005,1337.805,1337.805,46268
DERMATOLOGY,FMDER-0201,LASER ABLATION MEDIUM AREA,1337.0,1337.0,30195-02-00
DENTAL,FMDNTS0076,BIOPSY OF SOFT TISSUE - MEDIUM,1335.0,1335.0,30075-01-01
PSYCHIATRY,FMPSY-9001,C.P. PROGRAM - 7 SESSION (P.D),1335.0,1335.0,96129-00-00
CSS,MS-R-000310,RING HALF 180MM ORTHOMED,1332.5040000000001,1332.5040000000001,46453
PEDIATRIC SURGERY,FMPDS-0010,CIRCUMSCION UNDER GA,1330.0,1330.0,30653-00-30
CSS,MS-S-000954,SCREW LOCKING 5X30MM IRINE# T50095030,1329.30945,1329.30945,16101
CSS,MS-C-001821,CANNULA TWIST-IN 7MMX7CM LONG W/NO-SQUIR CAP ARTHREX# AR-6570,1328.04,1328.04,60478
CSS,MS-C-001822,CANNULA TWIST-IN 6MMX7CM ARTHREX# AR-6535,1328.04,1328.04,61510
CSS,MS-C-003436,CANNULA TWIST-IN 8 CM LONG ID ARTHREX # AR-6530,1328.04,1328.04,61510
CSS,MS-S-005786,SPLINT FOAM PRE-CUT TECHFORM 3 X 12 INCH (7.5 X 30 CM) F/ARM & LEG OSSUR # TC03312,1328.04,1328.04,16210
CSS,MS-S-009095,SCREW CORTICAL SELF-TAPP 4.5 X 40 MM  SYNTHES # 414.840,1328.04,1328.04,56642
CSS,MS-S-009096,SCREW CORTICAL SELF-TAPP 4.5 X 44 MM  SYNTHES # 414.842,1328.04,1328.04,56642
CSS,MS-S-010477,SCREW CORTICAL SELF-TAPPING 4.5 X 48MM SYNTHES #214.848,1328.04,1328.04,56642
CSS,SMY6986,POUCH STERILIZATION 150 X 300 MM,1328.04,1328.04,13735
LABORATORY,FMLAB-8065,MARKER FOR HER2-NEU BREAST CANER,1328.0,1328.0,73100-13-80
E. N. T.,FMENTE6045,VIDEO NYSTAGMOGRAPHY(VNG),1327.0,1327.0,11339-00-00
CSS,MS-S-002388,STENT URETERAL F/CHILD 3FRX8CM OPEN TIP UV #ST-190308,1325.25,1325.25,63402
LABORATORY,FMLAB-9391,BIOTIN,1323.0,1323.0,73050-04-60
CSS,MS-S-000961,SCREW LOCKING 5X44MM IRINE# T50095044,1322.757135,1322.757135,56642
X-RAY,FMXRAY1114,CT BRAIN WITHOUT CONTRAST,1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1116,CT. BRAIN WITH CONTRAST (Trauma protocol),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1118,CT. SKULL (Petrous bone protocol),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1119,CT. SKULL (Orbits protocol),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1120,CT sinus,1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1121,CT. SKULL (Facial bones  protocol),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1128,CT. CHEST WITHOUT CONTRAST (HRCT protocol),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1138,CT. ABDOMEN & PELVIS (KUB protocol),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1142,CT. SPINE (CERVICAL REGION),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1143,CT. SPINE (DORSAL REGION),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1144,CT. SPINE (LUMBO-SACRAL REGION),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1146,CT. MSK (SHOULDER JOINT PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1147,CT. MSK (ELBOW JOINT PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1148,CT. MSK (WRIST JOINT PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1149,CT. MSK (SACROILIAC JOINT PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1150,CT. MSK (HIP JOINT PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1151,CT. MSK (KNEE JOINT PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1152,CT. MSK (ANKLE JOINT PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1153,CT. MSK (CLAVICLE BONE PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1154,CT. MSK (HUMEROUS BONE PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1155,CT. MSK (FOREARM BONES PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1156,CT. MSK (HAND BONES PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1157,CT. MSK (PELVIC BONE PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1158,CT. MSK FEMUR BONE PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1159,CT. MSK (LEG BONES PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1160,CT. MSK (FOOT BONES PROTOCOL),1650.0,1320.0,83700-00-00
X-RAY,FMXRAY1268,FLUROSCOPY. BA. STUDY (ENEMA DOUBLE CONTRAST PROTOCOL),1320.0,1320.0,83700-00-00
X-RAY,FMXRAY1308,US. Contrast enhanced (CEUS) - One area,1320.0,1320.0,83700-00-00
X-RAY,FMXRAY1312,US. Portable IN HOME VISIT,1320.0,1320.0,83700-00-00
X-RAY,FMXRAY1333,DOPPLER. PENILE,1320.0,1320.0,83700-00-00
X-RAY,FMXRAY1348,W.H. Mammography with Contrast enhanced,1320.0,1320.0,83700-00-00
X-RAY,FMXRAY1349,W.H. Mammogram Stereotactic Breast Biopsy,1320.0,1320.0,83700-00-00
X-RAY,FMXRAY1523,DEXA (BMD) Whole Body,1320.0,1320.0,83700-00-00
DENTAL,FMDNTM0005,GUM TREATMENT QUAD. (MODERATE),1319.0,1319.0,250
DENTAL,FMDNTM0007,ROOT PLANNING CURRETAGE QUAD.,1319.0,1319.0,97222-00-00
DENTAL,FMDNTP0006,ISOSIT VENEER CROWN,1319.0,1319.0,97629-00-00
DENTAL,FMDNTP0007,METALIC CASTING CROWN,1319.0,1319.0,97618-00-00
DENTAL,FMDNTP0017,INLAY METALLIC,1319.0,1319.0,99999-99-99
DENTAL,FMDNTP0046,VITALIUM BAR,1319.0,1319.0,97762-00-00
DENTAL,FMDNTP0057,NIGHT GAURD,1319.0,1319.0,96215-00-00
DENTAL,FMDNTP0060,SPLINT - ACRYLIC I,1319.0,1319.0,97981-00-00
DENTAL,FMDNTR0002,ROOT CANAL TREATMENT 2RC,1319.0,1319.0,417
CSS,MS-V-000327,VALVE HAOMOSTASIS PHD KIT MERIT #MAP802,1318.275,1318.275,36079
PAEDIATRICS,FMPDTC0001,ECHO CARDIOGRAM FULL STUDY,1318.0,1318.0,55113-00-00
LABORATORY,FMLABM0104,FACTOR II MUTATION (PROTHROMBIN G20210A),1314.0,1314.0,73100-02-30
CSS,MS-B-000906,BIT DRILL 1.8 MM  SYNTHES # 310.508,1311.3000000000002,1311.3000000000002,32390
PLASTIC SURGERY,FMPSD-0004,REMOVAL OF MULTIPLE NAVI MORE THAN 6 UNDER L.A.,1311.0,1311.0,31205-00-10
E. N. T.,FMENTE0017,HEARING AID EVAL.PRE/POST/SEL.,1310.0,1310.0,96092-00-41
CSS,SMI9668,TUBE BRONCHIAL DOUBLE LUMEN 35F LEFT RUSCH,1308.51,1308.51,31328
ANAESTHESIA,FMANA-0042,MODERATE RISK ANESTHESIA,1307.0,1307.0,92500-00-00
ANAESTHESIA,FMANA-0049,CELL SAVER MACHINE,1307.0,1307.0,83700-00-00
ANAESTHESIA,FMANA-0056,BICORE MONITORING/DAY (PULM.),1307.0,1307.0,11600-01-00
LABORATORY,FMLABM0073,ANTI PLA-2R,1305.0,1305.0,73050-23-20
LABORATORY,FMLAB-4035,FRACTIONAL EXCRETION OF SODIUM,1304.0,1304.0,83700-00-00
CSS,MS-R-000344,RETRACTOR IRIS MICRO FLEX ALCON # K3-4970,1303.6275,1303.6275,46698
E. N. T.,FMENTE0024,FITTING OF HEARING AID CLUB 65,1303.0,1303.0,96092-00-41
LABORATORY,FMLAB-5064,"HEPATITIS ""E"" VIRUS Abs",1303.0,1303.0,73350-06-00
CSS,MS-W-000666,WIRE PACING TEMPORARY CARDIAC 2-0 X 60 CM ETHICON # TPW10,1302.0093000000002,1302.0093000000002,45966
CSS,MS-C-000912,CANNULA TWIST-IN 8.25MM I.D.X 7CM #AR-6530-PC,1302.0,1302.0,60478
CSS,MS-C-001426,CANNULA HYDRODISSECTING #KATENA-K7-5054,1302.0,1302.0,42572
CSS,MS-C-001666,CANNULA ARTERIAL 20FR ANDOCOR #A20162V,1302.0,1302.0,34893
CSS,MS-C-001790,CANNULA AORTIC 22 FR CURVET TIP ANDOCOR # A22162V,1302.0,1302.0,65047
CSS,MS-G-000247,GUIDE WIRE DIA 2.5X200 SYNTHES #310.243,1302.0,1302.0,46165
CSS,MS-G-000766,GUIDE WIRE 035/180 STD JUDE # 408009,1302.0,1302.0,58115
CSS,MS-L-000676,LACRIMAL INTUBATION SET 23G MIRADO #180-23T,1302.0,1302.0,47929
CSS,MS-S-002410,SCREW BONE CORTICAL M/DN 5.5MM DIAM 65MM LENGTH ZIMMER #2253-65-55,1302.0,1302.0,56642
CSS,MS-S-002459,SCREW BONE CORTICAL M/DN 5.5MM DIAM 50MM LENGTH ZIMMER #2253-50-55,1302.0,1302.0,56642
CSS,MS-S-002460,SCREW BONE CORTICAL M/DN 5.5MM DIAM 60MM LENGTH ZIMMER #2253-60-55,1302.0,1302.0,56642
CSS,MS-S-002514,SCREW MANDBLE SELF DRILLING 2.0 X 6MM SYNTHES #04.503.506.01C,1302.0,1302.0,61837
CSS,MS-S-002562,SCREW LOCKING 5.5MM X 45MM ZIMMER #2253-45-55,1302.0,1302.0,56642
CSS,MS-S-002717,SCREW CORTICAL 5.5X55MM ZIMMER #2253-055-55,1302.0,1302.0,45039
CSS,MS-S-002805,SCREW CORTICAL 5.5X67.5MMZIMMER#2253-67-55,1302.0,1302.0,56642
CSS,MS-S-002828,SCREW CORTICAL 4.2X55MMZIMMER#2253-55-42,1302.0,1302.0,61689
CSS,MS-S-002829,SCREW CORTICAL 4.2X45MMZIMMER#2253-45-42,1302.0,1302.0,61689
CSS,MS-S-002845,SCREW S/DRILLING 1.5MM L 6MM TITANIUM SYNTHES #04.503.234.01C,1302.0,1302.0,46536
CSS,MS-S-003342,SCREW SELF-DRILL 1.5MM SYNTHES #04.5.3.105.01C,1302.0,1302.0,45041
CSS,MS-S-003580,SCREW BONE CORTICAL M/DN 5.5MM DIAM 75MM LENGTH ZIMMER #2253-75-55,1302.0,1302.0,56642
CSS,MS-S-003581,SCREW BONE CORTICAL M/DN 5.5MM DIAM 40MM LENGTH ZIMMER #2253-40-55,1302.0,1302.0,56642
CSS,MS-S-003991,SCREW MATRIX 2.1MM SELF TAPPING  SYNTHES # 04.511.238.01C,1302.0,1302.0,61837
CSS,MS-S-003992,SCREW MATRIX 2.1MM SELF TAPPING  SYNTHES # 04.511.236.01C,1302.0,1302.0,61837
CSS,MS-S-003993,SCREW MATRIX 1.85MM SELF TAPPING  SYNTHES # 04.511.224.01C,1302.0,1302.0,61837
CSS,MS-S-004092,SCREW 1.85 X 6 MM SELF DRILLING  SYNTHES # 04.511.226.01C,1302.0,1302.0,56642
CSS,MS-S-004093,SCREW 1.85 X 5 MM SELF DRILLING  SYNTHES # 04.511.225.01C,1302.0,1302.0,56642
CSS,MS-S-004094,SCREW 5 MM X 2.1 MM SELF TAPPING  SYNTHES # 04.511.235.01C,1302.0,1302.0,56642
CSS,MS-S-004376,SPLINT LEG THOMAS FULL RING SIZEZ LARGE,1302.0,1302.0,58756
CSS,MS-S-005137,SCREW LOCKING CANNULATED 4.5MM X ALL LENGTHS  ZIMMER # 235945,1302.0,1302.0,56642
CSS,MS-S-005468,SCREW SELF-TAPPING 1.5MM X 6MM IRENE # T51001506,1302.0,1302.0,46536
CSS,MS-S-008273,SCREW LOCKING 3.5MM OSTEONIC#S1B.35280,1302.0,1302.0,56642
CSS,MS-S-008455,SCREW LOCKING 3.5MM X 22MM. OSTEONIC # S1B.35220,1302.0,1302.0,56642
CSS,MS-S-008456,SCREW LOCKING 3.5MM X 30MM.OSTEONIC#S1B.35300,1302.0,1302.0,56642
CSS,MS-S-008457,SCREW LOCKING 3.5MM X 40MM OSTEONIC#S1B.35400,1302.0,1302.0,56642
CSS,MS-S-008795,SCREW NEURO 4.5X5MM SELF DRILLING OSTEONIC  # N15A05,1302.0,1302.0,46879
CSS,MS-S-008902,SCREW LOCKING 2.0MM X 12MM OSTEONIC#A6.20120,1302.0,1302.0,56642
CSS,MS-S-008915,SCREW LOCKING 3.5 MM X 38 MM #OSTEONIC S1B.35380,1302.0,1302.0,56642
CSS,MS-S-008918,SCREW NEURO SELF DRILLING 1.5 X 5 MM OSTEONIC#N15A05,1302.0,1302.0,46879
CSS,MS-S-008919,SCREW NEURO SELF DRILLING 1.5 X 3 MM OSTEONIC#N15A03,1302.0,1302.0,46879
CSS,MS-S-008938,SCREW LOCKING 3.5 X 34 MMOSTEONIC#S1B.35340,1302.0,1302.0,56642
CSS,MS-S-008962,SCREW LOCKING 2MMX16 #A6020160 OSTEONIC #A6020160,1302.0,1302.0,56642
CSS,MS-S-009030,SCREW NEURO SELF DRILLING 1.5X 4MMOSTEONIC#N15A04,1302.0,1302.0,46879
CSS,MS-S-009060,SCREW LOCKING 3.5 MMX 18 OSTEONIC#SIB.350180,1302.0,1302.0,56642
CSS,MS-S-009106,SCREW LOCKING 3.5 X 44MM OSTEONIC#S1B.35440,1302.0,1302.0,56642
CSS,MS-S-009107,SCREW LOCKING 3.5 X 46MM OSTEONIC#S1B.35460,1302.0,1302.0,56642
CSS,MS-S-009108,SCREW LOCKING 3.5 X 50 MM OSTEONIC#S1B.35500,1302.0,1302.0,56642
CSS,MS-S-009149,SCREW CORTICAL 3.5 X 50 MM  OSTEONIC  # S1F.35500,1302.0,1302.0,45039
CSS,MS-S-009197,SCREW LOCKING 3.5 X 20MM OSTEONIC#S1B.35200,1302.0,1302.0,56642
CSS,MS-S-009242,SCREW PRE-DRILLING 1.5X5MMOSTEONIC#F15005,1302.0,1302.0,46536
CSS,MS-S-009243,SCREW PRE-DRILLING 1.5X4MM OSTEONIC  # F15004,1302.0,1302.0,46536
CSS,MS-S-009244,SCREW EMERGENCY 1.8 X 6MMOSTEONIC#F18006,1302.0,1302.0,61837
CSS,MS-S-009303,SCREW FACIAL SELF TAPPING 5X1.3MM OSTEONIC  # F13005,1302.0,1302.0,61837
CSS,MS-S-009304,SCREW FACIAL SELF TAPPING 6X1.3MM OSTEONIC  # F13006,1302.0,1302.0,61837
CSS,MS-S-009573,SCREW LOCKING 3.5MMX16 IRENE # SIB.35160,1302.0,1302.0,45039
CSS,MS-S-009580,SCREW LOCKING 3.5MM X 14 OSTEONIC  IRENE # SIB.35140,1302.0,1302.0,45039
CSS,MS-S-009745,SCREW PRE-DRILLING 1.5X8MM OSTEONIC  # F15008,1302.0,1302.0,46536
CSS,MS-S-009837,SCREW LOCKING 2.0X9MMOSTEONIC#A6.20090,1302.0,1302.0,56642
CSS,MS-S-009838,SCREW LOCKING 2.0X16MMOSTEONIC#A6.20160,1302.0,1302.0,56642
CSS,MS-S-010295,SCREW LOCKING 3.5X60MM OSTEONIC  # S1B.35600,1302.0,1302.0,56642
CSS,MS-S-010296,SCREW LOCKING 3.5X65MM OSTEONIC  # S1B.35650,1302.0,1302.0,56642
CSS,MS-S-010351,SCREW LOCKING 2X7MM OSTEONIC  # A6.20070,1302.0,1302.0,56642
CSS,MS-S-010352,SCREW LOCKING 2X8MM OSTEONIC  # A6.20080,1302.0,1302.0,56642
CSS,MS-S-010356,SCREW LOCKING 3.5X32MM OSTEONIC  # S1B.35320,1302.0,1302.0,56642
CSS,MS-T-000535,TRACHEOSTOMY KIT 6.0MM FENESTRATED W/CANNULA PORTEX #100/812/060,1302.0,1302.0,35404
CSS,SMF3119,DISINFECTANT PURISTERIL FOR FRESINUS MACHIN,1302.0,1302.0,58107
ONCOLOGY/NUCLEAR MED,FMONC-0041,PALLIATIVE TREATMENT CALULATI,1301.0,1301.0,83700-00-00
pain management,FMONC-0095,Lesser occipital nerve block,1301.0,1301.0,83700-00-00
PLASTIC SURGERY,FMPSDD9904,"Lipo-Suction, First Small Area",1301.0,1301.0,83700-00-00
CSS,MS-S-000959,SCREW LOCKING 5X40MM IRINE# T50095040,1300.668705,1300.668705,16101
CSS,MS-W-000378,WIRE GUIDE KITI DEEP INTERMEDIATE INVATEC#MW-I,1300.14,1300.14,35094
DENTAL,FMDNTN0057,Removal of root filling - per canal,1300.0,1300.0,83700-00-00
LABORATORY,FMLAB-1053,PACKED RED BLOOD CELLS RH NEG.,1300.0,1300.0,73250-01-20
OPTHALMOLOGY,FMOPTA9001,INTRA-VITREAL INJECTION for one eye without medication,1300.0,1300.0,83700-00-00
CSS,MS-G-000278,GUIDE WIRE MOVABLE CORE 0.035 X150CMCOLOPLAST # AE0A35,1298.7450000000001,1298.7450000000001,46691
CSS,MS-S-001371,SCREW MAND 1.5S/TAPING L6 SYN#04.503.205.01C,1298.7450000000001,1298.7450000000001,61837
CSS,MS-S-001373,SCREW MATRIX S/TAPING L 8MM TIT SYN#04.503.208.01C,1298.7450000000001,1298.7450000000001,61837
CSS,MS-S-002389,STENT URETERAL OPEN TIP 6FRX26CM UV #ST-190626,1298.7450000000001,1298.7450000000001,63402
CSS,MS-S-002390,STENT URETERAL OPEN TIP 7FRX26CM UV #ST-190726,1298.7450000000001,1298.7450000000001,63402
CSS,MS-S-002391,STENT URETERAL SOFT GREEN 6FRX26CM UV #ST-210626,1298.7450000000001,1298.7450000000001,47035
CSS,SMO9363,ROD THREAD 200MM #500-10-050-0200,1298.7450000000001,1298.7450000000001,63191
PSYCHIATRY,FMPSY-0030,PSY PLAYTHERAPHY,1298.0,1298.0,96148-00-00
CSS,MS-C-003833,CUFF DVT THIGH LARGE DR.LIFE # DS013,1297.3500000000001,1297.3500000000001,44784
ANAESTHESIA,FMANA-0048,IPIDURAL INJECTION,1296.0,1296.0,90018-00-00
CSS,MS-P-001409,PLATE DCP NARROW 4.5X8 HOLE IRENE# S80230815,1295.8434000000002,1295.8434000000002,46642
CSS,MS-S-000950,SCREW LOCKING 5X20MM IRINE# T50095020,1295.8155,1295.8155,16101
CSS,MS-S-000951,SCREW LOCKING 5X24MM IRINE# T50095024,1295.8155,1295.8155,16101
CSS,MS-S-000956,SCREW LOCKING 5X34MM IRINE# T50095034,1295.8155,1295.8155,56642
CSS,MS-S-000962,SCREW LOCKING 5X46MM IRINE# T50095046,1295.8155,1295.8155,16101
CSS,MS-S-000964,SCREW LOCKING 5X50MM IRINE# T50095050,1295.8155,1295.8155,16101
CSS,MS-S-000965,SCREW LOCKING 5X55MM IRINE# T50095055,1295.8155,1295.8155,16101
CSS,MS-S-000966,SCREW LOCKING 5X60MM IRINE# T50095060,1295.8155,1295.8155,16101
CSS,MS-S-000968,SCREW LOCKING 5X70MM IRINE# T50095070,1295.8155,1295.8155,16101
CSS,MS-S-000970,SCREW LOCKING 5X80MM IRINE #T50095080,1295.8155,1295.8155,16101
CSS,MS-S-000972,SCREW LOCKING 5X90MM IRINE# T50095090,1295.8155,1295.8155,16101
DERMATOLOGY,MTDER-0021,SEBACEOUS CYST EXCISION MEDIUM,1295.0,1295.0,83700-00-00
LABORATORY,FMLAB-9049,DEHYDROEPIANDROSTERONE -,1295.0,1295.0,73050-10-90
CSS,MS-B-000307,BLADE SAW DISP RAPID ACTION 90/19/1.27MM AESCULAP #GE241SU,1294.5600000000002,1294.5600000000002,46476
CSS,MS-P-001483,PLATE DCP NARROW 3.5MM 11 HOLES ORTHOMED,1294.5600000000002,1294.5600000000002,46642
