Internal Code,Item Name,Service Type,NPHIES Code (Hyphenated )2,Price,LOS
FMDNTS0236,Add`L Fee For Comp.Proc./ 3Hrs,Service,83610-00-50,1056.0,
FMLAB-4030,Oligoclonal Bands (CSF),Service,73050-25-70,1056.0,
FMLAB-9375,"Arsenic (B, Hair, Nails, U)",Service,73050-03-70,1056.0,
FMLAB-9588,"Mercury (Breast Milk, Blood, Urine & Faeces)",Service,73050-24-40,1056.0,
FMLAB-9716,Selenium,Service,73050-32-60,1056.0,
FMORW-0103,Bel.Knee Ort.Up 10Yrs W/O Cover,Service,96092-00-00,1056.0,
FMORW-0107,Above Knee Ort.3-10Yrs W/O Cover,Service,96092-00-00,1056.0,
FMORW-0108,Above Knee Ort.3-10Yrs W/Cover,Service,96092-00-00,1056.0,
FMPSDA0025,Q-SWITCH FOR PIGMENTATION AND TATOO SMAL AREA,Service,90662-00-00,1056.0,
FMXRAY1268,FLUROSCOPY. BA. STUDY (ENEMA DOUBLE CONTRAST PROTOCOL),Service,58921-00-00,1056.0,
FMXRAY1308,US. Contrast enhanced (CEUS) - One area,Service,55276-00-00,1056.0,
FMXRAY1312,US. Portable IN HOME VISIT,Service,92204-00-00,1056.0,
FMXRAY1316,DOPPLER. PORTAL & HEPATIC VEINS,Service,55276-00-00,1056.0,
FMXRAY1317,DOPPLER. RENAL ARTERIES,Service,55278-00-00,1056.0,
FMXRAY1348,W.H. Mammography with Contrast enhanced,Service,59303-00-00,1056.0,
FMXRAY1349,W.H. Mammogram Stereotactic Breast Biopsy,Service,90724-00-01,1056.0,
FMXRAY1523,DEXA (BMD) Whole Body,Service,12306-00-00,1056.0,
MTPSD-0053,SMALL AREA FOR HAIR REMOVAL,Service,96021-00-00,1056.0,
18459,BLOOD ADMINISTRATION SET #JM-S2422/TB-A200B,Consumables,38569,10.0,
FMLAB-8084,IMMUNOHISTOCHEMISTRY (SINGLE MARKER),Service,73200-08-40,1050.0,
FMXRAY1910,WHOLE BODY BONE SURVEY,Service,58306-00-00,1050.0,
MTSUR-0071,DRAINAGE OF PARI-ANAL HEMATOMA(L.A.),PKG,30223-00-00,1050.0,DAY CASE
FMDER-4031,Rf Rejuvenation Machine(Scarlet) - Small Area,Service,90675-00-00,1044.0,
FMLAB-7047,"Full Natal Profile (HBsAg, HCV Ab, HIV,TPHA)",Service,73100-26-60,1044.0,
FMLAB-9021,Antihyaluronidase Abs,Service,73050-61-60,1044.0,
FMLAB-9069,Gonococcal Abs,Service,73100-19-20,1044.0,
FMLAB-9361,Androstendione,Service,73050-03-20,1044.0,
FMPDT-0189,Retinopathy Of Prematurity (ROP) Screening,Service,90080-00-01,1044.0,
18548,DRAPE TOWEL SURGICAL 50x75CM STERILE #706300,Consumables,62934,10.0,
FMDNTN0057,Removal of root filling – per canal,Service,97451-00-00,1040.0,
FMENTE6082,E.N.G + CALORIC TEST,Service,11339-00-00,1040.0,
FMERDA0088,HOME VISIT - SPECIALIST OFF DUTY,Service,96028-00-00,1040.0,
FMLAB-9067,Glucagon (P),Service,73050-15-20,1040.0,
FMPDT-1010,LEVEL III NICU NURSERY,Service,83610-02-70,1040.0,
19248,BANDAGE ELASTIC LENKELAST 10CM #50414462/19462,Consumables,99999,10.0,
MS-A-000025,CATHETER MOUNT 15FR STRAIGHT CONNECTOR ARMS.#5114(SMA3395),Consumables,18067,10.0,
FMENTP2012,Control of Haemorrhage after tonsillectomy.,Service,30058-01-00,1036.0,
FMENTE2006,DRAINAGE OF AURICULAR ABSCESS AND DEBRIDEMENT,Service,30223-01-00,1032.0,
FMLAB-1021,BONE MARROW TREPHINE SAMPLING,Service,30084-00-00,1032.0,
FMPTD-2123,USE OF A.V.I.MACHINE FOR 24 HS,Service,95550-03-00,1032.0,
FMDER-0262,Alopecia Mesotheraphy - Large Area,Service,90676-00-00,1028.0,
FMXRAY1613,SELECTIVER ANGIOGRAM EACH VES.,Service,59970-00-00,1026.4,
SMC1021,TUBE E.T. O/N 5.5CUFFED PORTEX #100/199/055,Consumables,47691,10.0,
FMCARS0006,Transesophageal ECHOCardiography (TEE),Service,55118-00-00,1024.0,
FMLAB-5026,"Chlamydia Tr. Abs (IgG, IgA)",Service,73100-20-30,1024.0,
FMLAB-9080,Hydroxy Indole Acetic Acid (5-Hiaa),Service,73050-20-00,1024.0,
FMLAB-9093,Anti Thyroid Peroxidase Abs (TPO),Service,73100-17-20,1024.0,
FMLABM0184,METABOLIC DISEASE SCREENING (TANDEM MASS),Service,73050-39-70,1023.0,
FMPTD-2208,PACKAGE DEAL FOR PEDIA 10 SESSIONS 1 HR,Service,95550-04-00,1020.0,
SME1168,MASK NON-REBREATHING (AYRO -TYPE) PEDIA,Consumables,35173,10.0,
ORT-0017,L.A. 2 K Wire Removal,PKG,47927-00-01,1016.0,DAY CASE
FMDER-0157,Sebaceous Cyst Excision - Medium,Service,31205-01-00,1012.0,
FMURO-0101,Needle Biopsy Prostate,Service,37218-00-00,1012.0,
FMURO-0114,Re-Eswl From Admission 2Nd Month,Service,92199-00-00,1012.0,
FMDNTR0010,Rct Decidious Molar,Service,97421-00-00,1008.0,
FMDNTR0015,Retreatment Two Root Canal,Service,97415-00-00,1008.0,
FMDNTS0076,Biopsy Of Soft Tissue - Medium,Service,50200-00-01,1008.0,
FMERDA0009,BURN DRESSING 10 - 20% - BSA,Service,30014-00-00,1008.0,
FMERDA0052,HOME VISIT - NURSE ESCORT PER 12 HOURS,Service,83600-02-00,1008.0,
FMLAB-8009,Histopath/Biopsy (Small Specimen),Service,73200-06-40,1008.0,
FMLAB-9212,Hb Electrophoresis,Service,73050-18-00,1008.0,
FMONC-0007,3 Months Chemotherapy (Clinic),Service,96199-00-00,1008.0,
FMORT-0393,INFILTRATION IN SOFT TISSUE ORPERITICULAR,PKG,50124-01-10,1008.0,DAY CASE
FMPDT-0057,Endotracheal intubation for Newborn,Service,22007-00-00,1008.0,
FMPN-0078,"intra venous medications for acute headache or neuropatic pain ,sick",Service,18230-00-00,1008.0,
FMURO-0058,Diagnostic Sonography,Service,90908-00-11,1008.0,
FMENDE0055,USE OF BILIARY BALLOON,Service,90950-02-00,1006.4000000000001,
SMI1166,CATHETER UMBILICAL ARTERY 5FR SHERWOOD #160226/270-05,Consumables,10759,10.0,
20892,ELECTRODES PREATTACHED LEADWIRE #2269T/13952A-B/13953D,Consumables,35035,10.0,
FMLAB-3001,17-Ketosteroids,Service,73050-21-50,1004.0,
FMLAB-9119,Reducing Substance Faeces,Service,73050-33-90,1004.0,
FMLAB-9157,Erythropoietin,Service,73050-11-80,1004.0,
FMLAB-9341,Adrenal Cortex Abs,Service,73250-00-20,1004.0,
FMLAB-9394,"Bordetella Pertussis Abs(Whooping Cough) IgA, IgG",Service,73100-19-50,1004.0,
FMLAB-9593,Methyl Malonic Acid,Service,73300-03-70,1004.0,
FMLAB-9620,Bone Alkaline Phosphatase (BAP),Service,73100-07-70,1004.0,
FMDER-4051,Mesotherapy For Hair - 5 Sessions,Service,90676-00-00,1000.0,
FMDER-4066,Botox Injection - Full Face,Service,90676-00-00,1000.0,
fmdntp0011,Procelain Crown (Type I),Service,97615-10-00,1000.0,
FMDNTP0033,Partial Denture Acrylic 2 Teeth,Service,97765-00-00,1000.0,
FMDNTX0009,Moderate Use of Microscope during dental procedure,Service,97052-00-00,1000.0,
FMLAB-8213,ACTH (AM),Service,73050-00-50,1000.0,
FMLABM0042,QUANTITATIVE IMMUNOGLOBULINS (IMMUNONEPHLOMETRIC),Service,73100-21-60,1000.0,
FMNUM-0039,IMMUNO STAINING THREE ANTIBODY,Service,73100-10-80,1000.0,
FMOPTH0014,Removal Of Mole Cyst,Service,90110-00-02,1000.0,
FMORT-0569,Hammock Pelvic Traction,Service,47480-00-01,1000.0,
FMORT-9938,B.K.C FIBERGLASS (BELOW KNEE CAST),Service,47561-00-01,1000.0,
FMRMB-9918,NEWBORN ISOLATION,Service,83610-00-90,1000.0,
FMRMB-9923,PRIVATE ROOM,Service,83610-01-40,1000.0,
FMXRAY-1501,CT PELVIMETRY,Service,57201-00-00,1000.0,
FMXRAY1734,General anesthesia for radiology cases,PKG,92514-99-00,1000.0,(1day)
MTVAS-0017,RF ABLATION OF SUPERFICIAL V.V. VEINWAVE PER SESS,Service,32520-00-00,1000.0,
OPT-0040,INCISION STEY UNDER G.A,PKG,90064-00-01,1000.0,(1day)
FMLAB-1654,MRSA SCREENING,Service,73050-58-30,998.4000000000001,
FMOBG-0143,ENDOMETRIAL PREMESTRUAL CURR. (WITH OR W/THOUT ANAESTHESIA),Service,35640-01-00,995.61,
FMDNTS3078,Service Charges For Invasalign System Vivera Retainers Dual Arch,Service,97989-00-10,992.0,
FMLAB-9013,Amino Acid Screen,Service,73050-02-20,992.0,
FMLAB-9138,"Vitamin D (1,25 Dihydroxycholicalciferol)",Service,73050-05-30,992.0,
FMPSD-0004,REMOVAL OF MULTIPLE NAVI MORE THAN 6 UNDER L.A.,Service,48406-16-01,992.0,
FMENDE0064,HOME MADE RUBBER BAND SET,Service,43837-02-00,991.2,
FMLAB-1051,Osmotic Fragility,Service,73100-08-00,988.0,
FMLAB-5041,Herpes Virus IGG (TOTAL),Service,73100-23-10,988.0,
FMPSYB0065,Alpha Stim Aid Brain Stimulation 12 Sessions,Service,96155-00-00,988.0,
SMA2040,"DIAGNOSTIC GUIDEWIRES, J TIP 0.035",Consumables,44839,11.0,
SMH1226,TUBE ENDOTRACH REINFORCE 6.5 CUFF PORTEX#100/110/065 / 5-12613,Consumables,47121,11.0,
FMPSYB0053,PORTAGE PROGRAM FOR 2 MONTHS (5SESSIONS),Service,95550-05-00,980.0,
FMPSYB0060,STIMULATION 5 SESSIONS,Service,96101-00-00,980.0,
MTOPT-0003,Excision Of Chalazion - Medium,Service,42575-00-01,980.0,
SMI0145,BANDAGE GAUZE COTTON 10CM X 4M #1-008-044,Consumables,58964,11.0,
FMPSYA0071,E.C.T. WITH ANESTHESIA X 1 SESSION,Service,14224-02-00,975.0,
FMLAB-9089,Long Acting Thyroid Stimulator Abs (Thyroid Receptor Abs),Service,73050-35-60,972.0,
FMNUR-0014,SPECIAL CARE - IST TO 3RD WK,Service,83700-00-00,972.0,
MS-C-001707,"SPONGELAPPREWASHEDDETECTABLERING18X18""X4-PLYSTER#6022",Consumables,99999,12.0,
MS-D-001205,DRESSING BACTIGRAS WITH CHLORHXDINE 10X10 STERILE SMITH & NEPHEW # WO-50768323,Consumables,99999,12.0,
SMA3445,CATHETER CENTRAL VENOUS TRIPLE LUMEN 7.5FRX20/15CM #HJ-7020 /BIO,Consumables,61629,12.0,
FMDNTS0005,Simple Extraction (Permanent Teeth),Service,97311-01-00,968.0,
SMC1084,CATHETER FOLEY BALLOON 2WAY 14CH 30ML LATEX STERILE,Consumables,64444,12.0,
FMLAB-1064,Protein S Activity,Service,73100-04-30,964.0,
FMORW-0153,Orthosis 1X1,Service,96092-00-00,964.0,
MTDER-0003,Electrocautery - Large Area Under Ga,Service,30195-07-10,964.0,
PKINT-0005,Peripheral Angiography unilateral ,Service,59970-00-00,963.2,
FMDER-0280,Legs and arms hair removal session ,Service,45669-00-10,960.0,
FMDER-4064,Stem Cells Injection - Face - 1 Session,Service,90676-00-00,960.0,
FMDNT-3000,INCISION & DRAINAGE UNDER LA (MINOR),PKG,30223-02-10,960.0,DAY CASE
FMERD-9938,EMERGENCY ECHOCARDIOGRAM STUDY,Service,11700-00-00,960.0,
FMLAB-1201 ,Total & Specific IgE (against 295 allergens) Alex2 ,Service,73100-10-20,960.0,
FMLAB-1228,Cerebro spinal fluid examination ,Service,73400-00-70,960.0,
FMLAB-9005,ACTH,Service,73050-00-50,960.0,
FMLAB-9086,Islet Cell Abs,Service,73100-16-00,960.0,
FMLAB-9453,Cystine (U),Service,73050-10-70,960.0,
FMLAB-9502,Galactose (B&U),Service,73050-13-80,960.0,
FMLAB-9607,Myeloperoxidase Abs (MPO),Service,73050-25-20,960.0,
FMLAB-9632,Parathyroid Abs,Service,73050-36-30,960.0,
FMLABM0133,SERUM IMMUNOELECTROPHORESIS (IMMUNOFIXATION),Service,73100-15-50,960.0,
FMLABP7123  ,  LHRH STIMULATION TEST (MALE)  ,Service,73050-23-90,960.0,
FMOBG-0073,EPISIOTOMY - LOCAL ANAESTHESIA,Service,90472-00-00,960.0,
FMOPTI0006,LACRIMAL DUCT PROBING,Service,42615-01-00,960.0,
FMPTD-0048,EMG NECK AREA & 1 ARM,Service,11012-00-00,960.0,
FMRHE-1002,ULTRASOUND TENDON & JOINT (TWO),Service,90908-01-00,960.0,
FMSUR-3086,Thoracentesis,PKG,38800-00-00,960.0,DAY CASE
FMXRAY1333,DOPPLER. PENILE (With injection),Service,55282-00-00,960.0,
FMXRAY1525,W.H. US. Obstetric + 3D/4D anamoly SCAN,Service,55700-02-00,960.0,
FMXRAY1608,MPR-MPD ANY ORGAN AREA,Service,90901-08-10,960.0,
FMXRAY1650,CTA HEAD & NECK WITH CONTRAST - Excluding contrast charges,Service,56007-00-00,960.0,
FMPSYB0050,Ld 5 Sessions,Service,96110-00-00,957.0,
FMORW-0007,Orthosis,Service,96092-00-00,956.8000000000001,
FMLAB-7018,"OR PROFILE III-MAJOR (UP TO 40 YRS): (CBC, ABO&RH, PT, ESR, K, NA, RBS,HIV, HCV, Cross matching )",Service,73000-00-20,956.0,
FMLAB-9204,17 Hydroxy Corticosteroids,Service,73050-08-90,956.0,
FMLAB-9228,Amylase Isoenzyme,Service,73050-03-00,956.0,
FMLAB-9252,Soluble Liver Ag,Service,73050-45-90,956.0,
FMLAB-9275,Vitamin B1 (Thiamine),Service,73050-34-70,956.0,
FMLAB-9286,Tetanus Abs.,Service,73100-26-40,956.0,
FMLAB-9291,B-Hydroxylase Dopamine,Service,73050-39-70,956.0,
FMNUM-0052,BOTOX INJECTION 4 LIMBS,Service,18360-01-02,956.0,
FMPTD-0069,Swimming Lessons 12 Times,Service,96129-00-00,954.0,
FMPTD-0081,Exercise For Sgh Staff Per Yr.,Service,96129-00-00,954.0,
FMDER-4112,Pulsed Dye Laser ( Large ),Service,90676-00-00,952.0,
FMXRAY-1506,GLOMOERUALR FILTERATION RATG,Service,73050-00-72,950.0,
FMXRAY-1508,I.V.P.+M.C.U. (COMPLETE STUDY),Service,58706-00-00,950.0,
FMDER-0210,Age Jeunesse Face Wrinkle - One Session,Service,90676-00-00,948.0,
FMDNL-0015,Full Denture Chrome Cobalt,Service,97727-00-00,948.0,
FMDNL-0038,Chrome Cobalt Five Teeth,Service,97727-00-00,948.0,
FMDNTM0021,Bleaching (One Tooth),Service,97118-00-00,948.0,
FMLAB-1052,FILTERED PACKED RBCs,Service,73100-01-10,948.0,
FMORW-0106,Above Knee Ort. 3-10Yrs W/ Cover,Service,96092-00-00,948.0,
FMORW-0112,Exercise Hand Splint,Service,96092-00-00,948.0,
FMPSDF0023,FINGER TIO RECONSTRUCTION (GA),Service,30026-00-10,948.0,
FMPSDJ0027,RESUFACING ERBIAN LAZER SMALL LESSION,Service,30195-03-10,948.0,
FMPSDJ0031,AGE JUENESSE SKIN OF THE FACE,Service,83700-00-00,948.0,
FMPTD-0060,EMG FACE/FACIAL NRV. - 2 SIDES,Service,11015-01-00,948.0,
MTPSD-0013,SCAR REVOSION MEDIUM (L.A.),Service,45515-00-00,948.0,
MTPSD-0015,SCAR REVISION SMALL (G.A.),Service,45515-00-00,948.0,
MTPSD-0018,SMALL DRESSING UNDER G.A.,Service,30055-00-10,948.0,
MTPSD-0019,DESSIN OF BURNS (UNDER G.A. UPTO 5%),Service,30010-00-10,948.0,
MTPSD-0022,REMOVAL OF STITCHES (G.A.),Service,92200-00-00,948.0,
MTPSD-0032,REMOVAL OF MULTIPLE NAVI UPTO 6 (L.A.),Service,31205-00-10,948.0,
SMI7216,SCALPEL BLADE #12 W/HANDLE STERILE DISP..,Consumables,37445,12.0,
FMPDT-0204,One Year (Oral Polio-Priorex-Menectra-Prevenar Vaccines),Service,92157-00-00,945.0,
FMPSDE0039,EXCISION OF SMALL KELOID OF FACE,Service,45506-00-00,944.0,
SME1125,DRESSING SURGICAL MEPORE STERILE 9X15CM,Consumables,99999,12.0,
19273,BANDAGE DELTA ROLL ORTHO UNDERCAST 15CMX2.75M HARTMANN #9320501,Consumables,58963,13.0,
FMLAB-9328,Paroxysmal Noctural Hemoglobinuria( PNH Screening),Service,73050-19-30,940.0,
19587,TUBE STOMACH CH16 W/MANDRIN #15-5712/ST-2416,Consumables,59038,13.0,
FMLAB-8224,PTH RELATED PROTEIN,Service,73050-39-70,937.0,
SMB1024,DRESSING SURGICAL 10X30CM MEPORE STER. CURA#30515,Consumables,62934,13.0,
SMI6824,BLADE SCALPEL #15 W/HANDLE STERILE DISP..,Consumables,99999,13.0,
SMI6967,BLADE SCALPEL #11 W/HANDLE STERILE DISP..,Consumables,99999,13.0,
FMNEU-3631,BIOPSY OF MUSCLE OR NERVE WITH LOCAL ANAESTHESIA,PKG,30075-01-01,934.4000000000001,DAY CASE
FMLABM0075,QUANTIFERON (INTERFERON GAMMA PRODUCTION),Service,73100-17-90,932.8000000000001,
SMY7220,SUTURE SILK ETHICON W333 GS-823 (D&G #1123-51).,Consumables,99999,13.0,
MTNEU-0008,EPIDURAL INFILTRATION NE00378011,Service,90018-00-00,930.0,
FMPDT-2003,Peripherally inserted central catheter (PICC) removal,Service,34530-05-00,924.0,
FMPSYA0068,TMS 1 SESSIONS,Service,96155-00-00,924.0,
FMXRAY1347,W.H. Mammography 3D (Tomosynthesis) + US,Service,99999-99-92,924.0,
fmvas-0093,TPN ADMINISTRATION,Service,96098-00-00,921.6,
FMERDA0023,HOME VISIT - CONSULTANT ON DUTY,Service,83620-00-70,920.0,
MS-C-003495,BAG URINE DRAINAGE STERILE 2000ML DISP.,Consumables,58917,14.0,
FMDNTS0197,I.M.Z. Implant Titanium 2Nd Stage,Service,97661-00-00,916.0,
FMPSYB0014,E.C.T. WITH ANAESTHESIA,Service,14224-02-00,916.0,
FMLAB-5012,ASMA,Service,73100-13-30,912.0,
FMLAB-5293,Listeria DNA BY PCR,Service,73100-24-60,912.0,
FMLAB-9991,Sexually Transmitted Diseases (Stds) Panel,Service,73100-20-30,912.0,
FMLABM0165,HLA INITIAL CROSS MATCH DONOR,Service,73100-28-80,912.0,
FMOPT-4029,ELECTROLYSIS FOR EYE LASHES IN O.R.,PKG,42587-04-01,912.0,DAY CASE
FMORW-0154,Orthosis 1X11,Service,96092-00-00,912.0,
20218,BLOOD ADMINISTRATION TRANSFU.SET W/O AIRVENT#7007,Consumables,38569,14.0,
FMLAB-2052,"Immunoglobulin IgG, IgA & IgM",Service,73100-10-60,908.0,
FMLAB-6038,Respiratory Syncytial Virus Screen,Service,73050-60-00,908.0,
FMLAB-9377,Aspergillus Fumigatus Metabolic Abs,Service,73100-19-10,908.0,
FMLAB-9540,IgA Secretor (Saliva Or Lacrimal Fluid),Service,73100-09-80,908.0,
FMLAB-9786,Zinc ( Urine ),Service,73050-39-10,908.0,
FMENTN2064,NASAL SINUSCOPY WITH BIOPSY,Service,41764-01-00,906.4000000000001,
FMLAB-2036,Fructosamine,Service,73050-16-80,904.0,
18514,BEDPAN PLASTIC DISPOSABLE,Consumables,10335,14.0,
FMENDE0142,Use of papilla dilatation balloon,Service,41832-00-00,900.0,
FMLAB-8233,INHIBIN B SERUM LEVEL,Service,73050-39-70,900.0,
FMLABM0116,INTERLEUKIN 2 RECEPTOR (sCD25) (SERUM),Service,73100-09-80,900.0,
FMOBG-0071,Induction Of Labour,Service,90465-02-00,900.0,
FMPN-0086,"5 Sessions of Spinal Alignment (Choose 5 Sessions from the Following) - Migraine Headaches (Cluster Headaches) - Neck Pain - Upper Back Pain (Thoracic Pain) - Lower Back and Hip Pain - Lower Back Pain in Pregnant Women - Lower Back, Hip, and Disc Pain",Service,90016-01-00,900.0,
22196,MASK OXYGEN ADULT NON-REBREATHING INTERSURGICAL #1102,Consumables,35177,14.0,
22848,PLATE SCOTCH ADULT 3M DISPOSABLE #1149/83-122-67/400-2700/1201,Consumables,99999,14.0,
EXDER-0009,Erbium Small Area,Service,30190-00-10,896.0,
FMENTE6037,INTRATYMPANIC INFUSSION OF CORTICOSTIROID OR GENTAMICYN,Service,96199-02-00,896.0,
FMONC-0062,One Fraction Half Body,Service,15600-02-00,896.0,
FMORT-0720,Application Of Skull Traction ( Halo Traction ),Service,47717-00-00,896.0,
FMPDT-0004,Endotracheal intubation for Child,Service,22007-00-00,896.0,
FMPSDA0030,MICRODERMABRATION TEST DOSE OF 1% MAXIAL SURFACE AREA (PACKAGE OF 5 SESSION),Service,45021-01-00,896.0,
FMPSDJ0013,EXCISION OF LIPOMA (SMALL,Service,31205-00-10,896.0,
FMPSYB0057,AUTISM 6 SESSIONS,Service,96180-00-20,896.0,
FMPSYB0059,LANGUAGE 6 SESSION,Service,96014-00-00,896.0,
MTPSD-0039,FINGER TIP RECONSTRUCTION FOR ONE FINGER (L.A.),Service,30026-00-10,896.0,
MS-M-000264,MASK N95 SMALL VFLEX 3M # 1805S,Consumables,64847,14.0,
FMDER-0240,Botox Injection -Test Dose,Service,18360-01-01,892.0,
ROOMDIFF2,Room Different Shared To Suite,Service,83610-01-10,892.0,
SMA0657,"CATHETER SUCTION 8CHX14"" W/CONTROL BD #3071 (JM-C2408R0",Consumables,34923,14.0,
FMHC-0011,Home Visit - Consultant (Transportation + Consultation + Nursing + providing service),Service,83620-00-00,884.0,
FMLAB-1060,"Hemostatic Profile (PT,PTT,Fibrinogin)",Service,73100-04-80,884.0,
FMLAB-9703,Reverse T3,Service,73050-36-60,884.0,
FMANA-0069,Patient Controlled Analegesia ,Service,18286-02-01,880.0,
FMANA-0070,Postoperative Pain Management,Service,18286-02-01,880.0,
FMANA-0071,"I.V Medication under monitoring for chronic pain management (neuropathic pain ,headache ,fibromyalgia ....)",Service,18286-02-01,880.0,
FMDER-0177,Bleaching - Whole Body,Service,90675-00-00,880.0,
FMDER-502,Cold peeling meladeep + cream  ,Service,45019-00-00,880.0,
FMDER-504,Cold peeling Dermamelan + mask ,Service,45019-00-00,880.0,
FMDNTF0008,Composite Core,Service,97625-10-00,880.0,
FMDNTM0004,Gum Treatment Quad. (Mild),Service,97281-00-10,880.0,
FMDNTM0010,Sliding Flap Operation 1/4 Jaw,Service,97232-00-10,880.0,
FMDNTM0016,Occlussal Adjustment,Service,97961-00-00,880.0,
FMDNTP0005,Isosit Jacket Crown,Service,97615-10-00,880.0,
FMDNTP0048,Relining Of Upper/Lower Denture,Service,97743-00-20,880.0,
FMDNTP0051,Repair Of Broken Denture,Service,97764-00-00,880.0,
FMDNTP0065,Three Surfaces Ceramic Filling,Service,97521-02-00,880.0,
FMENTE0020,CALORIC TEST FOR VERTIGO,Service,11333-00-00,880.0,
FMLAB00516,Voriconazole - Serum {Q},Service,73300-03-70,880.0,
FMLAB-9542,IGF 1,Service,73050-17-10,880.0,
FMLABM0166,HLA INITIAL CROSS MATCH RECIPIENT,Service,73100-28-80,880.0,
FMONC-0016,Profile Stronium Beta Irradiation Complete Pkg (3 Session),Service,16015-00-00,880.0,
FMORW-0075,Hip Spica - Medium Orthosis,Service,47540-00-01,880.0,
FMURO-0007,Cystofix Suprapubic Catheter Puncture,Service,37011-00-00,880.0,
FMXRAY1267,FLUROSCOPY. BA. STUDY (ENEMA SINGLE CONTRAST PROTOCOL),Service,58916-00-00,880.0,
FMXRAY1269,FLUROSCOPY. BA. STUDY (Bariatric Surgery Protocol),Service,58916-00-00,880.0,
FMXRAY1270,FLUROSCOPY. Pediatric. UPPER G.I. (TOF Protocol),Service,58909-00-00,880.0,
FMXRAY1271,FLUROSCOPY. Pediatric. UPPER G.I. (Bowel Rotation Protocol),Service,58909-00-00,880.0,
FMXRAY1272,FLUROSCOPY. Pediatric. LOWER G.I. (Hirschsprung Protocol),Service,60503-00-00,880.0,
FMXRAY1315,DOPPLER. VERTEBRO-BASILAR WITH DYNAMIC,Service,55274-00-00,880.0,
FMXRAY1319,DOPPLER. AORTA & IVC,Service,55276-00-00,880.0,
FMXRAY1338,DOPPLER. Portable IN I.P.,Service,99999-99-92,880.0,
FMXRAY1339,DOPPLER. Portable IN HOME VISIT,Service,99999-99-92,880.0,
FMXRAY1351,W.H. Breast Tru-Cut Biopsy,Service,90908-00-11,880.0,
FMXRAY1352,W.H. Breast FNA,Service,73200-02-60,880.0,
FMXRAY1429,IR. FLOURO guided INJECTION,PKG,60503-00-11,880.0,DAY CASE
FMXRAY1430,IR. US guided INJECTION,PKG,90908-00-11,880.0,DAY CASE
FMNEP-0019,Femoral Catheter Double Lumen,Service,13815-01-00,878.4000000000001,
FMDERP0014,Dermal Filler 1Ml,Service,90676-00-00,876.0,
18616,GOWN SURGEON XXL BARRIER #JM-G2070/580/2652,Consumables,35091,14.0,
20254,GOWN SURGEON X-LARGE STERILE DISP,Consumables,35091,14.0,
FMONC-0076,Bone Marrow Biopsy Under G.A,Service,30081-00-00,872.0,
36290,GOWN SURGEON LARGE DISP QUALIMED,Consumables,35091,14.0,
SMI0140,MASK FACE SILICON DISP.SIZE 4,Consumables,57824,14.0,
FMXRAY1693,Transectal U/S,Service,55600-00-00,870.0,
18503,URINAL MALE PLASTIC DISPOSABLE #JM-U3015/13554-0030,Consumables,40955,14.0,
18738,MASK OXYGEN N/REBREATHER ADULT SALTER LAB #8130/1102/64060,Consumables,57813,14.0,
FMERDA0145,JOINT IMMOBILIZER,Service,50130-00-01,864.0,
FMLAB-9197,Carboxy Haemoglobin,Service,73400-00-20,864.0,
FMLAB-9678,Proinsulin,Service,73050-31-50,864.0,
FMOPT-4143,RETROBULBAR ALCOHOLIC INJ.,PKG,42824-00-01,864.0,DAY CASE
18511,NEBULIZER MISTY PEDIATRIC #64095/1484/8906,Consumables,31309,15.0,
FMDER-0042,Electro-Cautery Per/Unit,Service,30195-06-00,860.0,
FMPTD-2194,CHIRO 33 3 AREA ADJUSTMENT WITH 3 MODALITY,Service,95550-11-00,860.0,
19031,"SPONGE LAP PREWASHED DETECTABLE RING 18X18""X4-PLY STER #6022",Consumables,99999,15.0,
22195,MASK OXYGEN PEDIA NON-REBREATHING AIRLIFE INTERSURGICAL#1102,Consumables,35177,15.0,
FMDER-0045,Keratolytic Application - Legs,Service,90675-00-00,856.0,
FMLAB-4007,Carbamazepin (Tegretol),Service,73300-00-20,856.0,
FMLAB-9717,Shigella Abs,Service,73100-26-30,856.0,
FMOPTA0007,Perimetry (Visual Field),Service,96041-00-00,856.0,
FMPTD-0046,EMG LUMBAR AREA & 1 LEG,Service,11012-00-00,852.0,
FMPTD-0058,FACIAL NERVE CONDUCT. 2 SIDES,Service,11015-00-00,852.0,
MS-G-000064,CANNULA IV VENFLON 26GX19MM DELTA.,Consumables,64574,15.0,
FMLAB-7043,"Diabetic Panel (2) (Cr, HbA1C, Microalb, Urea, TSH, T4 )",Service,73000-00-40,848.0,
FMPTD-0076,PACKAGE DEAL THERAPEUTIC EXERCISES  8 SESSIONS,Service,96129-00-00,848.0,
FMLAB-9033,Catecholamines In Urine (Adrenalin & Noradrenalin),Service,73050-07-20,844.0,
FMLAB-9263,Parvo Virus B19,Service,73100-25-30,844.0,
SMC1036,"CATHETER SUCTION 14CHX22"" W/CONTROL BD #3073 (JM-C2408R)",Consumables,34923,15.0,
SMH1350,"FEEDING TUBE 8 FR X 15"" LONG STERILE DISP.",Consumables,14221,15.0,
SML04,URINAL MALE PLASTIC DISP. BAXTER,Consumables,58917,15.0,
FMDERMU02,Carbon peel laser. 1 session+ Platelet Rich Plasma (PRP) 1 Session+ Mesotherapy for Face - 1 Sessi,Service,45019-00-00,840.0,
FMDNTP0098,Crown Lengthening For Extra Teeth,Service,97238-00-00,840.0,
