S/No,ItemCode,Name,price of 1/2/2021,GMDN 1,GMDN 2,GMDN 3
123.0,MS-B-001211,BLADE SHAVER 4.0MM X 13CM EXCALIBUR ARTHREX # AR-8400EX,655.0,41499,,
1802.0,MS-S-002808,SCREW 1.8 X 5MM SELF TAPPING SYNTHES #04.503.235.01C / 04.503.115.01C,655.0,56642,,
1868.0,MS-S-004418,SCREW MATNEU DIA 1.5 SELF DRILL SYNTHES #04.503.103.01C,655.0,61837,,
2077.0,MS-S-005262,SCREW MATRIX 1.8x4MM SELF TAPPING TITANIUM SYNTHES #04.503.114.01C,655.0,56642,,
2242.0,MS-S-008274,SCREW LOCKING 2.8MM OSTEONIC#S1H.37450,655.0,56642,,
2271.0,MS-S-008417,SCREW LOCKING 2.8MM OSTEONIC#S1B.28220,655.0,56642,,
2273.0,MS-S-008427,SCREW LOCKING 2.8MM X 12MM.OSTEONIC#C6.24120,655.0,16101,,
2274.0,MS-S-008428,SCREW LOCKING 2.8MMX14MM.OSTEONIC#C6.28140,655.0,16101,,
2282.0,MS-S-008458,SCREW LOCKING 2.8MM X 20MM.OSTEONIC#S1H.28200,655.0,16101,,
2283.0,MS-S-008459,SCREW LOCKING 2.8MM X 24MM.OSTEONIC#S1H.28240,655.0,16101,,
2284.0,MS-S-008460,SCREW LOCKING 2.8MM X 54MM . OSTEONIC#S1H.28540,655.0,16101,,
2352.0,MS-S-008553,SCREW CORTICAL 2.8MMX24 . OSTEONIC  # C6.28240,655.0,56642,,
2725.0,MS-S-009657,SCREW  EMERGENCY MAT.NEU SELF-TAPP 1.8X3 SYNTHES # 04.503.113.01C SYNTHES # 04.503.113.01C,655.0,61030,,
2749.0,MS-S-009707,SCREW LOCKING 2.8X24MM OSTEONIC # S1B.28240 OSTEONIC  # S1B.28240,655.0,16101,,
2751.0,MS-S-009709,SCREW LOCKING 2.8X38MM OSTEONIC # S1B.28380 OSTEONIC  # S1B.28380,655.0,16101,,
2752.0,MS-S-009710,SCREW LOCKING 2.8X44MM OSTEONIC # S1B.28440 OSTEONIC  # S1B.28440,655.0,16101,,
2753.0,MS-S-009711,SCREW LOCKING 2.8X46MM OSTEONIC # S1B.28460 OSTEONIC  # S1B.28460,655.0,56642,,
1737.0,MS-S-001748,SAW WIRE OLIVE  PIN SIZE 1.8X350MM IRENE#E06074,651.0,41397,,
1738.0,MS-S-001749,SAW WIRE OLIVE PIN SIZE 200-150MM IRENE#E06075,651.0,35685,,
1739.0,MS-S-001750,SAW WIRE OLIVE PIN SIZE 250-150MM IRENE#E06076,651.0,35685,,
1740.0,MS-S-001751,SAW WIRE OLIVE PIN SIZE 2.0 X350MM,651.0,41397,,
1741.0,MS-S-001752,SAW WIRE OLIVE PIN SIZE 2.0X350MM IRENE#E06078,651.0,35685,,
1742.0,MS-S-001753,SAW WIRE OLIVE PIN SIZE 2.0X400MM IRENE#E06079,651.0,35685,,
2241.0,MS-S-008273,SCREW LOCKING 3.5MM OSTEONIC#S1B.35280,645.0,56642,,
2280.0,MS-S-008456,SCREW LOCKING 3.5MM X 30MM . OSTEONIC#S1B.35300,645.0,56642,,
2281.0,MS-S-008457,SCREW LOCKING 3.5MM X 40MM.OSTEONIC#S1B.35400,645.0,56642,,
2745.0,MS-S-009703,SCREW LOCKING 3.5X28MM OSTEONIC # S1B.35280 OSTEONIC  # S1B.35280,645.0,16101,,
2789.0,MS-S-010313,SCREW LOCKING 3.5X38. OSTEONIC  # S1B.35380,645.0,16101,,
2790.0,MS-S-010314,SCREW LOCKING 3.5X42. OSTEONIC  # S1B.35420,645.0,16101,,
2791.0,MS-S-010315,SCREW LOCKING 3.5X44. OSTEONIC  # S1B.35440,645.0,56642,,
2792.0,MS-S-010316,SCREW LOCKING 3.5X46. OSTEONIC  # S1B.35460,645.0,16101,,
1175.0,MS-P-000514,PLATE PHALANGEAL 7HOLESX40LENGTH X L/R A77050746,640.0,61573,,
1176.0,MS-P-000534,PLATE METACARPAL 9HOLES X 72 LENGTH X L/R A78051072,640.0,61573,,
1177.0,MS-P-000535,PLATE METACARPAL 10HOLES X 72LENGTH X L/R A78051172,640.0,61573,,
1178.0,MS-P-000568,PLATE METACARPAL 4HOLES X 12L X L/R IRENE ##A78040412,640.0,61573,,
1179.0,MS-P-000569,PLATE METACARPAL 8HOLES X 26L X L/R IRENE #A78040826,640.0,61573,,
463.0,MS-D-000518,DRILL BIT 4.3MM IRENE # C48010,639.0,43390,32390.0,
1579.0,MS-R-000451,ROD CANNULATED 11X300MM STRAIGHT IRINE # F02014,639.0,64253,,
1722.0,MS-S-001429,SCREW SELF DRILLING 1.5 X 6MM SYNTHES #04.503.226.01C,639.0,61029,,
2086.0,MS-S-005315,SCREW PRE-DRILLING 2x8MM OSTEONIC #O19008,639.0,46536,,
2087.0,MS-S-005316,SCREW PRE-DRILLING 2x10MM OSTEONIC #O19010,639.0,46536,,
1747.0,MS-S-001978,SCREW MATNEU 1.5x4MM SELF DRILLING SYNTHES #04.503.104.01C,638.0,63980,,
1843.0,MS-S-003909,SCREW MATNEU 1.5x5MM SELF DRILLING SYNTHES #04.503.105.01C,638.0,63980,,
1463.0,MS-P-004029,PLATE TWISTED LENGTH 65MM HOLES 2 HIPOKRAT # D140000265,636.0,61573,,
1464.0,MS-P-004030,PLATE TWISTED LENGTH 65MM HOLES 3 HIPOKRAT # D140000365,636.0,61573,,
1547.0,MS-R-000230,ROD CUBES (SQUARE SOCKET) 4 HOLES TIPMED #041962,636.0,64713,,
,20509,TRANSDUCERDOUBLEKITDISPOSABLEBD#682032,635.6418,45275,,
,18584,"DRAPE STERILE 48x118"""" F/ZEISS OPMI MD #326071-0000/326070/4862UK",634.317,62934,,
,MS-C-000828,CATHETER DIAGNOSTIC TIG FR5 100CM #RH*TIG110M,634.317,10688,,
87.0,MS-B-000922,BURR OVAL 12 FLUTE 5.5MM X 13CM #AR-8550OBT,624.0,43555,,
1718.0,MS-S-001408,SCREW SET CDH LEGACY 5.5MM MEDTRONIC SOFAMOR #7540020,624.0,56642,,
2192.0,MS-S-005827,SCREW 2.8MM LOCKING OSTEONIC # C1B.28280,623.0,56642,,
2076.0,MS-S-005255,SUTURE V-LOC 90 2-0/27MM 15CM COVIDIEN # VLOCM2105,620.0,16584,,
2191.0,MS-S-005826,SCREW 2.8MM CONICAL OSTEONIC # S1D.28240,616.0,61030,,
2221.0,MS-S-005897,SCREW 2.0MM X 12MM PREDRILLING. OSTEONIC,616.0,56642,,
2244.0,MS-S-008276,SCREW CORTICAL 2.8MM OSTEONIC#S1D.35140,616.0,56642,,
2272.0,MS-S-008418,SCREW CONICAL 2.8MM OSTEONIC#S1D.28200,616.0,56642,,
2697.0,MS-S-009589,SCREW LOCKING PRE-DRILLING 2.0 OSTEONIC  # M20L12,616.0,61837,,
3018.0,MS-W-000434,WIRE CERCLAGE 1.5MM X 10 MTR HIPOKRAT #300030111019 /ORTHOSELECT #6900-0-6015,616.0,35685,,
1864.0,MS-S-004347,SUTURE STRATAFIX KNOTLESS TISSUE CONTROL ETHICON #SXPP1A405,613.0,64234,,
2119.0,MS-S-005519,SUTURE LASSO SD WIRE LOOP ARTHREX #AR-4068-05SD,609.0,37839,,
2747.0,MS-S-009705,SCREW LOCKING 2.8X20MM OSTEONIC # S1B.28200 OSTEONIC  # S1B.28200,609.0,16101,,
2748.0,MS-S-009706,SCREW LOCKING 2.8X22MM OSTEONIC # S1B.28220 OSTEONIC  # S1B.28220,609.0,16101,,
2750.0,MS-S-009708,SCREW LOCKING 2.8X28MM OSTEONIC # S1B.28280 OSTEONIC  # S1B.28280,609.0,16101,,
2794.0,MS-S-010318,SCREW CORTICAL 2.8X30. OSTEONIC  # S1B.28300,609.0,56642,,
2795.0,MS-S-010319,SCREW CORTICAL 2.8X50. OSTEONIC  # S1B.2500,609.0,56642,,
2796.0,MS-S-010320,SCREW LOCKING 2.8X14MM. OSTEONIC  # S1B.28140,609.0,16101,,
,MS-N-001383,NASAL CANNULA PEDIATRIC OPTIFLOW F&P #OPT318,605.7924,35201,,
,SML0110,"SYRINGE TUBERCULIN W/NEEDLE 1ML 27GX 0.5"" (SML1528)",605.682,59040,,
1546.0,MS-R-000229,ROD CUBES (SQUARE SOCKET) 3 HOLES TIPMED #041955,605.0,63191,63367.0,
805.0,MS-K-000151,"KNIFE ELECTRODE MONOPOLAR BENT 2.4x12MM,LENGTH 115MM ERBE# 21191-111",597.0,35141,,
906.0,MS-N-000868,NEEDLE ELECTRODE MONOPOLAR BENT 0.8x10MM LENGTH 120MM ERBE# 21191-121,597.0,61874,,
1777.0,MS-S-002491,SUTURE STRATAFIX KNOTLESS TISSUE CONTROL SIZE 3-0 REVERSE CUTTING ETHICON #,595.0,45025,,
,SMH4607,LIGACLIP MEDIUM / LARGE TITANIUM CLIPS # LT300,594.6696,56711,,
2494.0,MS-S-008996,SCREW SET JOH. & JOH. # 1797-70-2000,594.0,61325,,
,SMT1014,CANNULA IV VENFLON 18G # BROSCO/DELTA/BD,588.4044,64574,,
1710.0,MS-S-001131,SUTURE ETHIBOND 2-0 4 X 90CM ETHICON #W4B37,586.0,17471,,
1578.0,MS-R-000450,ROD CANNULATED 11X250MM STRAIGHT IRINE # F02013,581.0,64253,,
300.0,MS-C-002052,CANNULA TWIST-IN 8.25MM X 9CM ARTHREX # AR-6540,578.0,61510,,
623.0,MS-G-000389,GEL DIANATAL OBSTETRIC 5ML STERILE HCB WOMEN'S HEALTH GmbH # 6401411,578.0,No codes,,
1162.0,MS-O-000122,ORTHO PACK  DISPOSABLE KIMBARLY CLARK # 88438-23,578.0,12535,,
1852.0,MS-S-003986,SHEATH INTRODUCER PEEL AWAY LI- 10 FR BIOTRONICK #370704,578.0,61594,63723.0,
1866.0,MS-S-004399,STYLETS  F/ PACEMAKER LEADS BIOTRONIK#130091,578.0,46717,,
2155.0,MS-S-005737,"SUTURE # 2 FIBER WIRE W/TAPERED NEEDLE 26.5 MM, BLUE 97 CM ARTHREX # AR-7200",578.0,35685,,
2240.0,MS-S-008272,SCREW CORTICAL 1.3 OSTEONIC#A5.13060,578.0,47875,,
2374.0,MS-S-008642,SCREW LAG 6.5X100MM. IRENE # T40066500,578.0,56642,,
2375.0,MS-S-008643,SCREW LAG 6.5X105MM. IRENE # T40066505,578.0,56642,,
2376.0,MS-S-008644,SCREW LAG 6.5X110MM. IRENE # T40066510,578.0,56642,,
2377.0,MS-S-008645,SCREW LAG 6.5X70MM. IRENE # T40066570,578.0,56642,,
2378.0,MS-S-008646,SCREW LAG 6.5X75MM. IRENE # T40066575,578.0,56642,,
2379.0,MS-S-008647,SCREW LAG 6.5X80MM. IRENE # T40066580,578.0,56642,,
2380.0,MS-S-008648,SCREW LAG 6.5X85MM. IRENE # T40066585,578.0,56642,,
2381.0,MS-S-008649,SCREW LAG 6.5X90MM. IRENE # T40066590,578.0,56642,,
2382.0,MS-S-008650,SCREW LAG 6.5X95MM. IRENE # T40066595,578.0,56642,,
2597.0,MS-S-009358,SCREW LAG NAVIGATOR 6.4X100MM IRENE # T40266400,578.0,56642,,
2598.0,MS-S-009359,SCREW LAG NAVIGATOR 6.4X105MM IRENE # T40266405,578.0,56642,,
2599.0,MS-S-009360,SCREW LAG NAVIGATOR 6.4X110 IRENE # T40266410,578.0,56642,,
2600.0,MS-S-009361,SCREW LAG NAVIGATOR 6.4X115 IRENE # T40266415,578.0,56642,,
2601.0,MS-S-009363,SCREW LAG NAVIGATOR 6.4X65MM IRENE # T40266465,578.0,56642,,
2602.0,MS-S-009364,SCREW LAG NAVIGATOR 6.4X70MM IRENE # T40266470,578.0,56642,,
2603.0,MS-S-009365,SCREW LAG NAVIGATOR 6.4X75MM IRENE # T40266475,578.0,56642,,
2604.0,MS-S-009366,SCREW LAG NAVIGATOR 6.4X80MM IRENE # T40266480,578.0,56642,,
2605.0,MS-S-009367,SCREW LAG NAVIGATOR 6.4X85MM IRENE # T40266485,578.0,56642,,
2606.0,MS-S-009368,SCREW LAG NAVIGATOR 6.4X90MM IRENE # T40266490,578.0,56642,,
2607.0,MS-S-009369,SCREW LAG NAVIGATOR 6.4X95MM IRENE # T40266495,578.0,56642,,
2694.0,MS-S-009586,SCREW MANDIBLE PRE-DRILLING 2.0 #O19010 OSTEONIC  # O19010,578.0,61837,,
2695.0,MS-S-009587,SCREW MANDIBLE PRE-DRILLING 2.0 #O19012 OSTEONIC  # O19012,578.0,61837,,
2696.0,MS-S-009588,SCREW MANDIBLE PRE-DRILLING 2.0 #O19014 OSTEONIC  # O19014,578.0,61837,,
2845.0,MS-S-010587,SCREW LOCKING 4.5X62MM .HIPO KRAT #1-01-86-62,578.0,45040,,
2846.0,MS-S-010588,SCREW LOCKING 4.5X52 MM. HIPO KRAT  #1-01-85-52,578.0,45040,,
1562.0,MS-R-000423,ROD TITANIUM (NS3).SIZE 6.35x40MM IRINE #T04816040,575.0,64253,,
1563.0,MS-R-000428,ROD TITANIUM (NS3).SIZE 6.35x65MM IRINE #T04815065,575.0,64253,,
1564.0,MS-R-000429,ROD TITANIUM (NS3).SIZE 6.35x70MM IRINE #T04815080,575.0,63191,,
1565.0,MS-R-000430,ROD TITANIUM (NS3).SIZE 6.35x80MM IRINE #T04815080,575.0,63191,,
1566.0,MS-R-000431,ROD TITANIUM (NS3).SIZE 6.35x90MM IRINE #T04815090,575.0,64253,,
2173.0,MS-S-005808,SCREW CANCELLOUS 4.0X13T FIXED ANGLE SELF TAPPING IRENE # 60611413,575.0,56642,,
2174.0,MS-S-005809,SCREW CANCELLOUS 4.0X15T FIXED ANGLE SELF TAPPING IRENE # 60611415,575.0,56642,,
2175.0,MS-S-005810,SCREW CANCELLOUS 4.0X17T FIXED ANGLE SELF TAPPING IRENE # 60611417,575.0,56642,,
2176.0,MS-S-005811,SCREW CANCELLOUS 4.5X13T FIXED ANGLE SELF TAPPING IRENE # 60611513,575.0,56642,,
2177.0,MS-S-005812,SCREW CANCELLOUS 4.5X15T FIXED ANGLE SELF TAPPING IRENE # 60611515,575.0,56642,,
2178.0,MS-S-005813,SCREW CANCELLOUS 4.5X17T FIXED ANGLE SELF TAPPING IRENE # 60611517,575.0,56642,,
2396.0,MS-S-008677,SCREW LOCKING 5X38 L SELF TAPPING SYNTHES # 213.338,575.0,35642,,
2397.0,MS-S-008678,SCREW LOCKING 5X32 L SELF TAPPING SYNTHES # 213.332,575.0,35642,,
2398.0,MS-S-008679,SCREW LOCKING 5X18 L SELF TAPPING SYNTHES # 213.318,575.0,56642,,
1793.0,MS-S-002707,SCREW F/BONE LOCKING 3.5x14MM SELF TAPPING SYNTHES #213.014,574.0,56642,,
1826.0,MS-S-003631,SUTURE STRATAFIX SPIRAL PDO PGA PCL 4/0 ETHICON # SXMD2B413,574.0,16584,,
1544.0,MS-R-000227,ROD CUBES (SQUARE SOCKET) 2 HOLES TIPMED #041948,572.0,63191,63367.0,
1798.0,MS-S-002776,SCREW F/BONE LOCKING 3.5x26MM SELF TAPPING SYNTHES #213.026,572.0,56642,,
1804.0,MS-S-002909,SCREW F/BONE LOCKING 3.5x18MM SELF TAPPING SYNTHES #213.018,572.0,56642,,
1805.0,MS-S-002910,SCREW F/BONE LOCKING 3.5x20MM SELF TAPPING SYNTHES #213.020,572.0,56642,,
649.0,MS-H-000100,HINGE HALF DOUBLE FEMALE TIPMED #041863,566.0,46453,,
,MS-C-001957,CATHETERDUALLUMEN5FR8CM#623-0508,557.6718,61494,,
237.0,MS-C-001083,COVER MICROSCOPE DYRTILR 265CM MOLLER WEDEL #190303,553.0,12535,58976.0,
1545.0,MS-R-000228,ROD CUBES (SQUARE SOCKET) 1 HOLE TIPMED #041931,553.0,63191,63367.0,
,17670,INFLATION DEVICE KIT #1003326/91600012/AC2205P,552.0,47489,,
,MS-N-000760,NASAL INFANT HIGH FLOW SYSTEM F&P #RT330,552.0,99999,,
1769.0,MS-S-002353,SUTURE PROLINE 10/0 ETHICON #W1713,551.0,13909,,
2835.0,MS-S-010573,SCREW LOCKING 3.5X14MM SELF TAPPING (STAR DRIVE) AUSTOFIX  #1061-00-35014,551.0,56642,,
2836.0,MS-S-010574,SCREW LOCKING 3.5X16MM SELF TAPPING (STAR DRIVE) AUSTOFIX  #1061-00-35016,551.0,56642,,
2837.0,MS-S-010575,SCREW LOCKING 3.5X18MM SELF TAPPING (STAR DRIVE) AUSTOFIX  #1061-00-35018,551.0,56642,,
2838.0,MS-S-010576,SCREW LOCKING 3.5X26MM SELF TAPPING (STAR DRIVE) AUSTOFIX  #1061-00-35026,551.0,56642,,
157.0,MS-B-001711,"BONE LEVER HOHMANN 8MM,SHRT NROW . ORTHOSELECT # 6900-1-0033",550.0,35048,,
254.0,MS-C-001195,CATHETER HEMODIALYSIS SET 2 LUMEN 12FR X 16CM AXEL MEDICAL #62817,550.0,46979,,
255.0,MS-C-001196,CATHETER HEMODIALYSIS  SET 2 LUMEN 12FRX20CM AXEL MEDICAL #62821,550.0,46979,,
624.0,MS-G-000672,GLIDE CATHETER 4F&5F DIFFERENT SIZES TERUMO # RF*YA35110M,550.0,13895,,
1518.0,MS-R-000106,RING HALF ALUMINIUM 140MM TIPMED #040606,550.0,46537,,
2547.0,MS-S-009185,SCREW LOCKING VARIABLE ANGLED 2.4MMX26MM.. OSTEONIC # B1G.24260,550.0,47875,,
1807.0,MS-S-002953,SCREW CORTEX 1.5X6MM TITA. #400.706 SYNTHES#,546.0,56642,,
2915.0,MS-T-000949,TUBE TRACHEOSTOMY 3.0MM UNCUFFED BIVONA PORTEX/TRACOE #60P030/355-3.0,543.0,35404,,
2916.0,MS-T-000950,TUBE TRACHEOSTOMY 3.5MM UNCUFFED BIVONA PORTEX/TRACOE #60P035/355-3.5,543.0,35404,38792.0,
216.0,MS-C-000891,CANNULA VENOUS SINGLE STAGE 34FR,539.0,34905,64574.0,
758.0,MS-I-000244,ICE STERILE F/LIVER & CARDIAC SURGERY BAXTER # 2B7231,539.0,35913,,
1748.0,MS-S-001996,SHEET INTRODUCER COAT RADIFOCUS RADIAL KIT 6FR TERUMO # RM*AF6J10SQW,539.0,64145,,
2983.0,MS-U-000098,URETERAL DILATOR TEFLON 8/10 FR-48 CM . COLOPLAST # RBD010,539.0,64677,,
2984.0,MS-U-000099,URETERAL DILATOR TEFLON 12/14 FR-48 CM COLOPLAST # RBD014,539.0,64677,,
,MS-S-000705,"SENSOR ADHESIVE NEONATAL LNCS 18"" FOR RADICAL-7 MASIMO #2329",532.0728,62743,,
,MS-M-000032,MASK LARYNGEAL DISPOSABLE SIZE 2.5,532.0728,45036,,
28.0,MS-B-000410,BREAST PUMP KIT,529.0,61733,61734.0,
820.0,MS-L-000032,LINER FOR LIPO SUCTION 2000ML.,528.0,44942,,
,SML1517,ADAPTOR MALE LUER LOCK MEDINORM #15-00-310/4074-1,525.8076,60538,,
,SMG0030,STOPCOCK 3 WAY DISCOFIX #4624-3/4614-4/401-0000.,523.089,35375,,
464.0,MS-D-000519,DRILL BIT 2.8MM IRENE # C47001,523.0,43390,32390.0,
,20252,SOLUTION MULTIBIC 2KMMOL 5000ML #9670201,522.3024,99999,,
2715.0,MS-S-009640,SCREW CORTEX 2.0X6MM TITANIUM SYNTHES #401.106 AMICO MEDICAL INSTRUMENT CO. # 401.106,518.0,56642,,
7.0,MS-A-000471,ADAPTER IAB CATHETER F/ARROW PUMP MAQUET # 068400-0510-01,516.0,34919,,
65.0,MS-B-000499,BOLT WITH HOLE ROD RETAINING TIPMED #043928,513.0,16077,,
214.0,MS-C-000725,CLAMP PIN-ROD 4.0-5.0-6.0/11 F/LOWER LIMBS TYPE 2 IRINE #F03003,513.0,44759,,
1404.0,MS-P-003745,PLATE RECONSTRUCTION STRAIGHT 4 HOLES X46 L. IRENE # S72000404,513.0,58772,,
1405.0,MS-P-003746,PLATE RECONSTRUCTION STRAIGHT 5 HOLES X58 L. IRENE # S72000505,513.0,61573,,
1406.0,MS-P-003747,PLATE RECONSTRUCTION STRAIGHT 6 HOLES X70 L. IRENE # S72000607,513.0,64557,,
1407.0,MS-P-003748,PLATE RECONSTRUCTION STRAIGHT 7 HOLES X 82 L. IRENE # S72000708,513.0,61573,,
1416.0,MS-P-003775,PLATE CURVED RECONSTRUCTION 5 HOLES X 60 LENGTH. IRENE # S72100506,513.0,61325,,
1417.0,MS-P-003776,PLATE CURVED RECONSTRUCTION 6 HOLES X 72 LENGTH. IRENE # S72100607,513.0,61573,,
1792.0,MS-S-002706,SCREW LOCKING 3.5x16MM SELF TAPPING SYNTHES #213.016,509.0,56642,,
109.0,MS-B-001106,BOTTLE AGAINST OVERFLOW VICTORIA CHEIRON# 0-52-0002,502.0,42446,,
59.0,MS-B-000493,BOLT RETAINING UNIVERSAL HALF PIN TIPMED #041900,501.0,16077,,
243.0,MS-C-001147,CATHETER ANGIOGRAPHIC TIGER RIGHT 100CM TERUMO #RH*6TR4000M,501.0,10688,,
280.0,MS-C-001822,CANNULA TWIST-IN 6MMX7CM ARTHREX# AR-6535,501.0,61510,,
878.0,MS-N-000510,NEEDLE BONE ACCESS 11GA SOFAMOR #A02A,501.0,46350,,
1765.0,MS-S-002345,SCREW SCHANZ 4.0 X 180MM TIPMED #054627,497.0,56642,,
666.0,MS-H-000329,HEAD POSITIONER  UNIVERSAL ARTHREX # AR-1627-06,495.0,40898,,
484.0,MS-D-001080,DRESSING BURN FREE STERILE 30X30 EUROMED # #1212,489.0,62744,,
,SML1527,TUBING MICROBORE EXTENSION 200CM#JM-X2625-200,484.5456,35104,,
,MS-B-000421,BLADE F/LARYNGOSCOPE DISPOSABLE CURVED MACINTOSH SIZE 4 #7044000,484.5456,46828,,
,31368,BREATHING CIRCUIT VENTSTAR MRI 3M #MP00327,484.1471,37704,,
229.0,MS-C-000998,CLAMP SUPPORT MALE 4 HOLES TIPMED #041788,482.0,35595,,
813.0,MS-K-000223,KNEE PROST SYSTEM ENDO MODEL MODULAR. LINK # 15-2975/16,482.0,33692,,
816.0,MS-K-000256,KNEE PROST SYSTEM ENDO MODULAR D 14MM.LINK #15-2975/14,482.0,33692,,
1196.0,MS-P-000915,PLATE 1/3 TUBULAR 7 HOLESx88MM IRENE #S80800708,482.0,61573,,
526.0,MS-E-000271,ELECTRODE PACING PAD QUICK COMBO PEDIA F/LIFEPAK DEFIBR.PHYSIOCONTROL#11996-000093,481.0,11130,,
2185.0,MS-S-005820,SCREW 4.0X13T CANCELLOUS VARIABLE ANGLE SELF TAPPING IRENE # 60614013,479.0,56642,,
2186.0,MS-S-005821,SCREW 4.0X15T CANCELLOUS VARIABLE ANGLE SELF TAPPING IRENE # 60614015,479.0,56642,,
2187.0,MS-S-005822,SCREW 4.0X17T CANCELLOUS VARIABLE ANGLE SELF TAPPING IRENE # 60614017,479.0,56642,,
,SMY7220,MULTIBIC K2 MMOL #9682591,478.17,9999,,
582.0,MS-F-000573,FIBER WIRE # 5 BLUE 96.0CM W/ CONVENTIONAL CUTTING NEEDLE ARTHREX # AR-7211,478.0,44829,,
,MS-M-000159,MASK NEONATAL LARGE F/CPAP DRAGER #8418619,475.7412,61197,,
,MS-M-000263,MASK NEONATAL SMALL F/CPAP DRAGER #8418491,475.7412,61197,,
,MS-M-000264,MASK NEONATAL MEDIUM F/CPAP DRAGER #8418490,475.7412,61197,,
,MS-N-000507,NASALPRONGMEDIUMF/CPAPDRAGER#8418416,475.7412,35201,,
,MS-N-000508,NASALPRONGLARGEF/CPAPDRAGER#8418531,475.7412,35202,,
,MS-N-000792,NASAL PRONG X-LARGE F/CPAP DRAGER #8418417,475.7412,35202,,
1577.0,MS-R-000449,ROD CANNULATED 11X200MM STRAIGHT IRINE # F02012,465.0,64253,,
2126.0,MS-S-005543,SOLUTION SPRAY POWDER FARMACTIVE SILVER 125ML F/ WOUND CARE FARMAC ZABBAN # 1701360010A,465.0,16529,,
1346.0,MS-P-003270,PIN GUIDE 1.6MM PEDIATRIC TIP THREADED. SMITH&NEPHEW # 71123268,462.0,62729,,
2124.0,MS-S-005535,SUTURE WIRE FLEXON TEMPERORY CARDIAC PACING LEAD 2-0 60CM W/NDL ETHICON # TPW30,462.0,45025,,
2867.0,MS-T-000273,TROCAR ENDOPATH XCEL BLADELESS 12MM J&J #B12LT,462.0,62746,,
,MS-S-001730,SPLINT NASAL INTERNAL/SEPTAL SILLICON.,456.435,64402,,
2362.0,MS-S-008599,SCREW MULTI - AXIAL 7.0X35 SANYO # 61115735,456.0,46651,,
2363.0,MS-S-008600,SCREW MULTI - AXIAL 7.0X40 SANYO # 61115740,456.0,46651,,
2364.0,MS-S-008601,SCREW MULTI - AXIAL 7.0X45 SANYO # 61115745,456.0,56642,,
2365.0,MS-S-008602,SCREW MULTI - AXIAL 7.0X50 SANYO # 61115750,456.0,46651,,
1587.0,MS-R-000536,ROD CANNULATED 11 X 400 MM STRAIGHT IRENE # T20311400,451.0,32854,,
320.0,MS-C-003413,CANNULA THREADED NO-SQUIRT CAP 8.25MM X 9CM LONG. ARTHREX # AR-6575-09,447.0,61510,,
911.0,MS-N-001229,NEEDLESURGIN 150MM LONG INSTUMENT. COVIDIEN # 172016,443.0,12750,,
1155.0,MS-N-001648,NEEDLE CHIBA FNA 20G MEDA X#CH20160-00,443.0,64327,64328.0,
1156.0,MS-N-001649,NEEDLE CHIBA FNA  22G MEDAX #CH22160-00,443.0,64327,64328.0,
,MS-T-000778,TUBING WATER SUPPLY F/CALEO INCUBATOR DRAGER #MX17018,440.496,36025,,
1414.0,MS-P-003768,PLATE RECONST 45MMX14 HOLES S/STEEL TIPMED # 022251,440.0,61573,,
,SML1521,"NEEDLE HYPO 23GX1"" STERILE DISP. BD #5145 / TERUMO",438.1776,17180,,
2483.0,MS-S-008971,SLEEVE SEQUENTIAL COMPRESSION SIZE LARGE THIGH LEG. LABTEK # LBTK500-L,438.0,58148,,
2484.0,MS-S-008972,SLEEVE SEQUENTIAL COMPRESSION SIZE MEDIUM THIGH LEG. LABTEK # LBTK500-M,438.0,58148,,
2485.0,MS-S-008973,SLEEVE SEQUENTIAL COMPRESSION SIZE MEDIUM LEG. LABTEK # LBTK502-M,438.0,58148,,
2486.0,MS-S-008974,SLEEVE SEQUENTIAL COMPRESSION SIZE LARGE LEG. LABTEK # LBTK502-L,438.0,58148,,
2487.0,MS-S-008975,SLEEVE SEQUENTIAL COMPRESSION SIZE X LARGE LEG. LABTEK # LBTK502-XL,438.0,58148,,
2488.0,MS-S-008976,SLEEVE SEQUENTIAL COMPRESSION FOOT . LABTEK # LBTK501,438.0,58148,,
,SMI8922,STOPCOCK 3 WAY WITH 10CM EXT. # JM-V5534-10,436.0938,35375,,
2154.0,MS-S-005735,SUTURE 0 FIBERWIRE W/TAPERED NEEDLE 22.2 MM ROUND ARTHREX # AR-7250,436.0,13907,,
,SMI5322,"BREATHING SYSTEM ADULT#INTER2010/2154,ARM1780/7(SMI9719)",434.7,61833,,
2820.0,MS-S-010493,Suit Protective Coveralls  Extra-large ( XL) Size 3M  Barrier # 4570,434.0,35334,36027.0,
2821.0,MS-S-010494,Suit Protective Coveralls Double Extra-large ( XXL) Size 3M  Barrier # 4570,434.0,35334,36027.0,
2914.0,MS-T-000947,"TISSUE ADHESIVE TOPICAL 0.75 G , CONNEXICON MED # CM001 LOCAL # CM001",424.0,33492,,
2067.0,MS-S-005217,SOLUTION FIB-TEM S F/THROBOELASTOMETER TEM INNOVATION # 503-16-20,422.0,30590,,
2068.0,MS-S-005218,SOLUTION HEP-TEM S F/THROBOELASTOMETER TEM INNOVATION # 503-19-20,422.0,30590,,
1898.0,MS-S-004689,SCREW LOCKING 2.7×22MM SELF TAPPING IRENE #T50092722,416.0,56642,,
1899.0,MS-S-004690,SCREW LOCKING 2.7×24MM SELF TAPPING IRENE #T50092724,416.0,56642,,
