Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,PACKAGES ,Admission Days (LOS),Unnamed: 6,Unnamed: 7,A+ / A / B+ / B
828.0,8011019,OPHTHALMOLOGY ,ORBIT,THYROID ORBITAL DECOMPRESSION (ONE EYE),0,2,,15372.9
829.0,8012001,OPHTHALMOLOGY ,LIDS,BILATERAL PTOSIS REPAIR WITH FRESH FASC.,0,2,,19695.0
415.0,8012002,OPHTHALMOLOGY ,LIDS,BILATERAL LEVATOR MUS. RECESSION,0,2,,22500.0
830.0,8012003,OPHTHALMOLOGY ,LIDS,BILATERAL  BLEPHAROPLASTY UPPER LID,0,2,,23250.0
831.0,8012004,OPHTHALMOLOGY ,LIDS,BILATERAL  MYECTOMY LOWER LID,0,2,,27000.0
416.0,8012005,OPHTHALMOLOGY ,LIDS,BILATERAL BLEPHAROPLASTY LOWER LID ,0,2,,19500.0
832.0,8012006,OPHTHALMOLOGY ,LIDS,BILATERAL EYE BROW PLASTY,0,2,,19500.0
833.0,8012007,OPHTHALMOLOGY ,LIDS,BILATERAL FULL  MYECTOMY UPPER LID,0,2,,36000.0
417.0,8012008,OPHTHALMOLOGY ,LIDS,BILATERAL LIMITED MYECTOMY UPPER LID,0,2,,23775.0
834.0,8012009,OPHTHALMOLOGY ,LIDS,BILATERAL REPAIR ENTR. ECTROPIN ,0,2,,17775.0
835.0,8012010,OPHTHALMOLOGY ,LIDS,BILATERAL SIM. PTOSIS REPAIR,0,2,,22500.0
418.0,8012011,OPHTHALMOLOGY ,LIDS,BILATERAL TARSAL STRIP,0,2,,11925.0
836.0,8012012,OPHTHALMOLOGY ,LIDS,BILATERAL TARSAL STRIP WITH GRAFT,0,2,,15225.0
837.0,8012013,OPHTHALMOLOGY ,LIDS,BOTULIUM TOXIN INJECTION,0,2,,8775.0
419.0,8012014,OPHTHALMOLOGY ,LIDS,COMPLEX LID RECONSTRUCTION,0,2,,12000.0
838.0,8012015,OPHTHALMOLOGY ,LIDS,ELECTROLYSIS FOR EYE LASHES IN O.R.,0,2,,1425.0
839.0,8012016,OPHTHALMOLOGY ,LIDS,EXCISION OF LID TUMOR WITH RECONSTRUCTION WITH FLAP,0,2,,17250.0
420.0,8012017,OPHTHALMOLOGY ,LIDS,EXCISION OF LID TUMOUR,0,2,,10875.0
840.0,8012018,OPHTHALMOLOGY ,LIDS,EXCISION OF MULTI CHALAZION IN OR,0,2,,3375.0
841.0,8012019,OPHTHALMOLOGY ,LIDS,EXCI.MULTIPLE SMALL LID GROW,0,2,,3225.0
421.0,8012020,OPHTHALMOLOGY ,LIDS,EXCISION OF CHALAZION U.G.A.,0,2,,2325.0
842.0,8012021,OPHTHALMOLOGY ,LIDS,EXCISION OF LID TUMOUR WITH HISTOPATHOLOGY ANALYSIS,0,2,,7500.0
843.0,8012022,OPHTHALMOLOGY ,LIDS,EXCISION OF SMALL LID GROWTH IN O.R. ,0,2,,3225.0
422.0,8012023,OPHTHALMOLOGY ,LIDS,EYE PLASTIC SURGERY,0,2,,16275.0
844.0,8012024,OPHTHALMOLOGY ,LIDS,GOLD WEIGHT LID IMPLANTATION,0,2,,14625.0
845.0,8012025,OPHTHALMOLOGY ,LIDS,LID RECONSTRUCTION USING FLAPES OR GRAFT,0,2,,17250.0
423.0,8012026,OPHTHALMOLOGY ,LIDS,PTOSIS REPAIR (ONE EYE),0,2,,10875.0
846.0,8012027,OPHTHALMOLOGY ,LIDS,RECONSTRUCTION OF LID LACERATION,0,2,,7500.0
847.0,8012028,OPHTHALMOLOGY ,LIDS,REPAIR OF ENTROPION OR ECTROPION (BOTH EYES),0,2,,10875.0
424.0,8012029,OPHTHALMOLOGY ,LIDS,REPAIR OF ENTROPION OR ECTROPION (ONE EYE),0,2,,7500.0
848.0,8012030,OPHTHALMOLOGY ,LIDS,REPAIR OF SIMPLE LID WITH EXPLORATION,0,2,,6675.0
849.0,8012031,OPHTHALMOLOGY ,LIDS,REPAIR OF SMALL WOUND OF LID,0,2,,1875.0
425.0,8012032,OPHTHALMOLOGY ,LIDS,SIMPLE LID RECONSTRUCTION,0,2,,6225.0
850.0,8012033,OPHTHALMOLOGY ,LIDS,TARSORRHAPHY (ONE EYE),0,2,,9375.0
851.0,8012034,OPHTHALMOLOGY ,LIDS,TRICHIASIS REPAIR (BOTH EYES),0,2,,8775.0
426.0,8012035,OPHTHALMOLOGY ,LIDS,TRICHIASIS REPAIR (ONE EYE),0,2,,5775.0
852.0,8012036,OPHTHALMOLOGY ,LIDS,UNILATERAL LEVATOR MUS. RECESSION,0,2,,14775.0
853.0,8012037,OPHTHALMOLOGY ,LIDS,UNILATERAL PTOSIS REPAIR WITH FRESH,0,2,,18750.0
427.0,8012038,OPHTHALMOLOGY ,LIDS,UNILATERAL BLEPHAROPLASTY LOWER LID,0,2,,12750.0
854.0,8012039,OPHTHALMOLOGY ,LIDS,UNILATERAL BLEPHAROPLASTY UPPER LID,0,2,,13500.0
855.0,8012040,OPHTHALMOLOGY ,LIDS,UNILATERAL EYE BROW PLASTY,0,2,,13125.0
428.0,8012041,OPHTHALMOLOGY ,LIDS,UNILATERAL FULL  MYECTOMY LOWER LID,0,2,,35250.0
856.0,8012042,OPHTHALMOLOGY ,LIDS,UNILATERAL FULL  MYECTOMY UPPER LID,0,2,,23250.0
857.0,8012043,OPHTHALMOLOGY ,LIDS,UNILATERAL LIMITED MYECTOMY UPPER LID,0,2,,14250.0
429.0,8012044,OPHTHALMOLOGY ,LIDS,UNILATERAL REPAIR ENTR. ECTROPIN,0,2,,10875.0
858.0,8012045,OPHTHALMOLOGY ,LIDS,UNILATERAL TARSAL STRIP,0,2,,8775.0
859.0,8012046,OPHTHALMOLOGY ,LIDS,UNILATERAL TARSAL STRIP WITH GRAFT,0,2,,10875.0
430.0,8013001,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BALLOON DACRYOPLASTY ,0,D/C,,7964.609999999999
860.0,8013002,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BILATERAL MEDIAL SPINDLE SURGERY,0,D/C,,6341.25
861.0,8013003,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BILATERAL PROBING WITH SYRINGINGWITHINTUBATION  ,0,D/C,,7964.609999999999
431.0,8013004,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BILATERAL PUNCTAL OCCLUSION,0,D/C,,5935.41
862.0,8013005,OPHTHALMOLOGY ,LACRIMAL SYSTEM,BIOPSY OF LACRIMAL GLAND TUMORWITHHISTOPATH. ANALYSIS,0,D/C,,5935.41
863.0,8013006,OPHTHALMOLOGY ,LACRIMAL SYSTEM,COLLAGEN PLUG,0,0,,1586.8799999999999
432.0,8013007,OPHTHALMOLOGY ,LACRIMAL SYSTEM,D.C.R. / DACRYOCYSTORHINOSTOMY,0,1,,11471.249999999998
864.0,8013008,OPHTHALMOLOGY ,LACRIMAL SYSTEM,DACRYOCYSTECTOMY,0,D/C,,4976.099999999999
865.0,8013009,OPHTHALMOLOGY ,LACRIMAL SYSTEM,DCRWITHCANALICULAR RECONSTRUCTION,0,D/C,,11787.599999999999
433.0,8013010,OPHTHALMOLOGY ,LACRIMAL SYSTEM,DCRWITHLESTER JONES TUBE,0,D/C,,13736.429999999998
866.0,8013011,OPHTHALMOLOGY ,LACRIMAL SYSTEM,EXCISION OF LACRIMAL GLAND,0,D/C,,8878.32
867.0,8013012,OPHTHALMOLOGY ,LACRIMAL SYSTEM,PROBING WITH SYRINGING U.G.A. (BOTH EYES),0,D/C,,4001.3999999999996
434.0,8013013,OPHTHALMOLOGY ,LACRIMAL SYSTEM,PROBING WITH SYRINGING U.G.A. (ONE EYE),0,D/C,,2411.1
868.0,8013014,OPHTHALMOLOGY ,LACRIMAL SYSTEM,RECONSTRUCTION OF LACRIMAL DUCTS WITH TUBE,0,D/C,,7863.15
869.0,8013015,OPHTHALMOLOGY ,LACRIMAL SYSTEM,SILICONE INTUBATION ONE EYE,0,D/C,,4976.099999999999
435.0,8013016,OPHTHALMOLOGY ,LACRIMAL SYSTEM,TEMPRORY ARTERY BIOPSY,0,D/C,,4976.099999999999
870.0,8013017,OPHTHALMOLOGY ,LACRIMAL SYSTEM,THREE SNIP OPERATION (BOTH EYES),0,D/C,,5899.5
871.0,8013018,OPHTHALMOLOGY ,LACRIMAL SYSTEM,THREE SNIP OPERATION (ONE EYE),0,D/C,,4001.3999999999996
436.0,8013019,OPHTHALMOLOGY ,LACRIMAL SYSTEM,UNILATERAL MEDIA SPINDLE SURGERY,0,D/C,,4976.099999999999
872.0,8013020,OPHTHALMOLOGY ,LACRIMAL SYSTEM,UNILATERAL PROBING WITH SYRINGING WITH INTUBATION ,0,D/C,,4976.099999999999
873.0,8013021,OPHTHALMOLOGY ,LACRIMAL SYSTEM,UNILATERAL PUNCTAL OCCLUSION ,0,D/C,,3847.5
437.0,8014001,OPHTHALMOLOGY ,ANT. CHAMBER,AMNIOTIC MEMBRANE GRAFT ,0,1,,12540.0
874.0,8014002,OPHTHALMOLOGY ,ANT. CHAMBER,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (INSIDE HOSPITAL),0,D/C,,2411.1
875.0,8014003,OPHTHALMOLOGY ,ANT. CHAMBER,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (OTHER HOSPITAL),0,D/C,,4976.099999999999
438.0,8014004,OPHTHALMOLOGY ,ANT. CHAMBER,ANTERIOR CHAMBER WASH  ,0,D/C,,7609.5
876.0,8014005,OPHTHALMOLOGY ,ANT. CHAMBER,ANTERIOR STROMAL PUNCTURE,0,D/C,,2089.62
877.0,8014006,OPHTHALMOLOGY ,ANT. CHAMBER,BALLOON DACYOPLASTY ,0,D/C,,7812.42
439.0,8014007,OPHTHALMOLOGY ,ANT. CHAMBER,BILATERAL PUNCTAL OCCLUSION ,0,D/C,,5386.5
878.0,8014008,OPHTHALMOLOGY ,ANT. CHAMBER,BIOPSY OF CONJ. TUMOURWITHHISTOPATHOLOGY ANALYSIS ,0,D/C,,5935.41
879.0,8014009,OPHTHALMOLOGY ,ANT. CHAMBER,CHAMBER DRANIAGE ( OUTSIDE HOSPITAL),0,D/C,,4976.099999999999
440.0,8014010,OPHTHALMOLOGY ,ANT. CHAMBER,CHAMBER DRAINAGE ( INSIDE  HOSPITAL ),0,D/C,,1749.33
880.0,8014011,OPHTHALMOLOGY ,ANT. CHAMBER,COLLAGEN PLUG ,0,D/C,,1425.0
881.0,8014012,OPHTHALMOLOGY ,ANT. CHAMBER,CONJUNCTIVAL REVISION ,0,D/C,,4976.099999999999
441.0,8014013,OPHTHALMOLOGY ,ANT. CHAMBER,CONJUNCTIVAL REVISION (INSIDE  HOSPITAL) ,0,D/C,,2625.4199999999996
882.0,8014014,OPHTHALMOLOGY ,ANT. CHAMBER,CORNEAL IMPLANTATION SECOND STAGE,0,D/C,,7609.5
883.0,8014015,OPHTHALMOLOGY ,ANT. CHAMBER,CORNEAL TRANSPLANT (KERATOPLASTY (PKP)),0,3,,24034.999999999996
442.0,8014016,OPHTHALMOLOGY ,ANT. CHAMBER,CORNEAL WOUND SUTURING,0,D/C,,6848.549999999999
884.0,8014017,OPHTHALMOLOGY ,ANT. CHAMBER,CORNIAL RING,0,D/C,,7609.5
885.0,8014018,OPHTHALMOLOGY ,ANT. CHAMBER,EXCISION OF CONJUNCTIVAL TUMOUR ,0,D/C,,7355.849999999999
443.0,8014019,OPHTHALMOLOGY ,ANT. CHAMBER,EXCISION OF CORNEAL TUMOUR WITH ,0,D/C,,8276.4
886.0,8014020,OPHTHALMOLOGY ,ANT. CHAMBER,GRAFT REPLACMENT (IN-HOSPITAL),0,D/C,,7609.5
887.0,8014021,OPHTHALMOLOGY ,ANT. CHAMBER,IOL REPOSITIONING ( INSIDE HOSPITAL),0,D/C,,2411.1
444.0,8014022,OPHTHALMOLOGY ,ANT. CHAMBER,IOL REPOSITIONING ( OTHER HOSPITAL ),0,D/C,,6341.25
888.0,8014023,OPHTHALMOLOGY ,ANT. CHAMBER,KERATOPLASTY WITH CATARACT WITH EXT. IOL,0,2,,22942.499999999996
889.0,8014024,OPHTHALMOLOGY ,ANT. CHAMBER,KERATOPLASTY WITH SECONDARY IOL,0,2,,19380.0
445.0,8014025,OPHTHALMOLOGY ,ANT. CHAMBER,KERATOPROSTHESIS,0,2,,22287.0
890.0,8014026,OPHTHALMOLOGY ,ANT. CHAMBER,LAMELLAR KERATOPLASTYWITHSCLEROPLASTY,0,2,,19060.8
891.0,8014027,OPHTHALMOLOGY ,ANT. CHAMBER,LENS INTRAOCULAR LENS,0,0,,855.0
446.0,8014028,OPHTHALMOLOGY ,ANT. CHAMBER,PHOTOTHERAPETUCI KERATECTOMY (P.T.K.) ONE EYE,0,D/C,,8878.32
892.0,8014029,OPHTHALMOLOGY ,ANT. CHAMBER,PTERYGIUM EXCISION,0,D/C,,4052.7
893.0,8014030,OPHTHALMOLOGY ,ANT. CHAMBER,PTERYGIUM EXCISIONWITHCONJ. GRAFT,0,D/C,,6594.9
447.0,8014031,OPHTHALMOLOGY ,ANT. CHAMBER,PTERYGIUM EXCISION WITH LAMELLAR KERATOPLASTY,0,D/C,,9229.44
894.0,8014032,OPHTHALMOLOGY ,ANT. CHAMBER,REMOVAL OF DEEP CORNEAL F.B.,0,D/C,,6341.25
895.0,8014033,OPHTHALMOLOGY ,ANT. CHAMBER,REMOVAL OF FOREIGN BODY (G.A.),0,D/C,,2915.5499999999997
448.0,8014034,OPHTHALMOLOGY ,ANT. CHAMBER,REMOVAL OF P.K.P. SUTURES (OPERATION OTHER HOSPITAL),0,0,,1311.0
896.0,8014035,OPHTHALMOLOGY ,ANT. CHAMBER,REPAIR OF CONJUNCTIVAL LACERATION,0,0,,2089.62
897.0,8014036,OPHTHALMOLOGY ,ANT. CHAMBER,CORNEAL TATTOING,0,0,,6036.87
449.0,8015001,OPHTHALMOLOGY ,REFRACTIVE SURGERY,ANT CHAMBER PHAKIC LENS ,0,D/C,,7567.224999999999
898.0,8015002,OPHTHALMOLOGY ,REFRACTIVE SURGERY,ANTERIOR CHAMBER – PHAKO IOL,0,D/C,,12891.119999999999
899.0,8015003,OPHTHALMOLOGY ,REFRACTIVE SURGERY,ARTISAN PHAKIC LENS,0,D/C,,7102.2
450.0,8015004,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CORNEAL RING REMOVAL (DONE OUTSIDE),0,D/C,,2622.0
900.0,8015005,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CROSSLINKING  (  ONE EYE ),0,D/C,,4061.25
901.0,8015006,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CROSSLINKING  (  TWO EYES ),0,D/C,,6024.1875
451.0,8015007,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CXL AVEDRO  (ONE EYE),0,D/C,,5130.0
902.0,8015008,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CXL AVEDRO  (TWO EYES),0,D/C,,7609.5
903.0,8015009,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EPILASIK ( ONE EYE ),0,D/C,,2622.0
452.0,8015010,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EPILASIK (TWO EYES),0,D/C,,3847.5
904.0,8015011,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EXTRACAPSULAR C. LENSWITHIOL HYPE,0,D/C,,10533.6
905.0,8015012,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EXTRACAPSULAR CL. LENSWITHIOL H.M.,0,D/C,,10533.6
453.0,8015013,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EXTRACAPSULAR CLEAR LENS H.M.,0,D/C,,9530.4
906.0,8015014,OPHTHALMOLOGY ,REFRACTIVE SURGERY,FERRARA ICRS (ONE RING),0,D/C,,5918.5
907.0,8015015,OPHTHALMOLOGY ,REFRACTIVE SURGERY,FERRARA ICRS (TWO RINGS),0,D/C,,7186.75
454.0,8015016,OPHTHALMOLOGY ,REFRACTIVE SURGERY,FLAP RESPOSITION - CLEANING,0,D/C,,4275.0
908.0,8015017,OPHTHALMOLOGY ,REFRACTIVE SURGERY,HOLMIUM THERMOKERATOPLASTY LTK ,0,D/C,,5918.5
909.0,8015018,OPHTHALMOLOGY ,REFRACTIVE SURGERY,HYPEROPIC KERATOMIL. HKM - HALK,0,D/C,,8778.0
455.0,8015019,OPHTHALMOLOGY ,REFRACTIVE SURGERY,ICL PHAKIC LENS ,0,D/C,,5557.5
910.0,8015020,OPHTHALMOLOGY ,REFRACTIVE SURGERY,IDESIGN CUSTOMIZED LASIK (ONE EYE),0,D/C,,4702.5
911.0,8015021,OPHTHALMOLOGY ,REFRACTIVE SURGERY,IDESIGN CUSTOMIZED LASIK (TWO EYES),0,D/C,,6975.375
456.0,8015022,OPHTHALMOLOGY ,REFRACTIVE SURGERY,INTACS ICRS (ONE RING)   ,0,D/C,,6764.0
912.0,8015023,OPHTHALMOLOGY ,REFRACTIVE SURGERY,INTACS ICRS (TWO RINGS)   ,0,D/C,,8360.0
913.0,8015024,OPHTHALMOLOGY ,REFRACTIVE SURGERY,INTACS SK (TWO RING)   ,0,D/C,,8360.0
457.0,8015025,OPHTHALMOLOGY ,REFRACTIVE SURGERY,INTACS SK CORNEAL RING   ,0,D/C,,6764.0
914.0,8015026,OPHTHALMOLOGY ,REFRACTIVE SURGERY,IRS CLAW PHAKIC (IOL)   ,0,D/C,,13389.3
915.0,8015027,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK - 2ND STAGE (OUTSIDE)   ,0,D/C,,3003.8999999999996
458.0,8015028,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK ENHANCMENT (> 3 YEARS),0,D/C,,2753.1
916.0,8015029,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK ENHANCEMENT (FROM 1-3 YEARS)   ,0,D/C,,1875.3
917.0,8015030,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK ON PSEUDOPHAKIC (DONE INSIDE)  ,0,D/C,,1875.3
459.0,8015031,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK ON PSEUDOPHAKIC (DONE OUTSIDE)  ,0,D/C,,3847.5
918.0,8015032,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK OVER PKP  ,0,D/C,,2622.0
919.0,8015033,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK OVER PKP (DONE OUTSIDE)  ,0,D/C,,3847.5
460.0,8015034,OPHTHALMOLOGY ,REFRACTIVE SURGERY,MYOPIC REPAIR SECOND STAGE  ,0,D/C,,2089.62
920.0,8015035,OPHTHALMOLOGY ,REFRACTIVE SURGERY,MYORING CORNEAL RING,0,D/C,,7989.974999999999
921.0,8015036,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PHOTO. KERA. ASTIGM.-PAK VISX,0,D/C,,8360.0
461.0,8015037,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PHOTOREFRACTIVE KERATECTOMY [P.R.K.] (ONE EYE),0,D/C,,6341.25
922.0,8015038,OPHTHALMOLOGY ,REFRACTIVE SURGERY,POSTERIOR  CHAMBER – PHAKO IOL,0,D/C,,11536.8
923.0,8015039,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PRESBYOPIC LASIK ( ONE EYE )  ,0,D/C,,4488.75
462.0,8015040,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PRESBYOPIC LASIK ( TWO EYES )  ,0,D/C,,6658.3125
924.0,8015041,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PRK WITH MKM (DISK FLAP)  ,0,D/C,,7964.609999999999
925.0,8015042,OPHTHALMOLOGY ,REFRACTIVE SURGERY,"RADIAL KERATOTOMY (R.K., ARK, RKT) ONE EYE  ",0,D/C,,6552.625
463.0,8015043,OPHTHALMOLOGY ,REFRACTIVE SURGERY,REFRACTIVE LENS EXCHANGE  ,0,D/C,,8360.0
926.0,8015044,OPHTHALMOLOGY ,REFRACTIVE SURGERY,TORIC ICL PHAKIC LENS,0,D/C,,7186.75
927.0,8016001,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION,0,D/C,,12563.749999999998
464.0,8016002,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION WITH IOL WITH KERATOPLASTY,0,D/C,,22942.499999999996
928.0,8016003,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION WITH IOL WITH TRABECULECTOMY,0,D/C,,16933.75
929.0,8016004,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION WITH TRABECULECTOMY,0,D/C,,13389.3
465.0,8016005,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION-I.O.L.,0,D/C,,13656.249999999998
930.0,8016006,OPHTHALMOLOGY ,CATARACT,REMOVAL OF I.O.L. (IMPLANTED INSIDE),0,D/C,,5386.5
931.0,8016007,OPHTHALMOLOGY ,CATARACT,REMOVAL OF I.O.L. (IMPLANTED OUTSIDE),0,D/C,,9881.52
466.0,8016008,OPHTHALMOLOGY ,CATARACT,SECONDRY I.O.L. IMPLANTATION,0,D/C,,11536.8
932.0,8016009,OPHTHALMOLOGY ,CATARACT,SECONDRY IOL WITH KERATOPLASTY ,0,D/C,,19380.0
933.0,8016010,OPHTHALMOLOGY ,CATARACT,SURGICAL POST. CAPSULOTOMY (DONE INSIDE),0,D/C,,3950.1
467.0,8016011,OPHTHALMOLOGY ,CATARACT,SURGICAL POST. CAPSULOTOMY (DONE OUTSIDE),0,D/C,,6950.01
934.0,8017001,OPHTHALMOLOGY ,GLAUCOMA,CYCLOCRYOPEXY,0,D/C,,7964.609999999999
935.0,8017002,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXT.WITH MOLTENO TUBE,0,1,,11035.199999999999
468.0,8017003,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXT.WITH OPTOMIDE,0,1,,14877.0
936.0,8017004,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXTRACTION,0,1,,9881.52
937.0,8017005,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXTRACTION WITH CATARACT EXTRACTION WITH IOL,0,1,,14877.0
469.0,8017006,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXTRACTION SURGERY WITH SECANRY (IOL),0,1,,12038.4
938.0,8017007,OPHTHALMOLOGY ,GLAUCOMA,GLUOCOMA CYCLO PHOTO – COAGULATION ( CBC),0,D/C,,4976.099999999999
939.0,8017008,OPHTHALMOLOGY ,GLAUCOMA,GLUOCOMA EXTWITH DRANG IMPLANT ,0,1,,12038.4
470.0,8017009,OPHTHALMOLOGY ,GLAUCOMA,HOLMIUM LASER FOR GLAUCOMA (ONE EYE),0,1,,5643.0
940.0,8017010,OPHTHALMOLOGY ,GLAUCOMA,RETROBULBAR ALCOHOLIC INJ.,0,0,,1026.0
941.0,8017011,OPHTHALMOLOGY ,GLAUCOMA,SURGICAL P.I. OR S.I.,0,D/C,,7609.5
471.0,8018001,OPHTHALMOLOGY ,RETINA,LOCALIZED RETINAL DETACHMENT ,0,2,,16051.199999999999
942.0,8018002,OPHTHALMOLOGY ,RETINA,OUTOLOGUS  BLOOD INJECTION ( INSIDE HOSPITAL ) ,0,0,,912.0
943.0,8018003,OPHTHALMOLOGY ,RETINA,OUTOLOGUS GAS BLOOD INJECTION (OTHER HOSPITAL) ,0,0,,2411.1
472.0,8018004,OPHTHALMOLOGY ,RETINA,PARSPLANA  VITRECTOMY WITH ERM,0,1,,18057.6
944.0,8018005,OPHTHALMOLOGY ,RETINA,PARSPLANA LEN. WITH VITRECTOMY WITH IOL,0,1,,18895.5
945.0,8018006,OPHTHALMOLOGY ,RETINA,PARSPLANA LEN. WITH VITRECTOMY WITH SCL. BUCK WITH IOL,0,1,,19380.0
473.0,8018007,OPHTHALMOLOGY ,RETINA,PARSPLANA LENS WITH VITRECTOMYWITH IOL WITH ERM,0,1,,19864.5
946.0,8018008,OPHTHALMOLOGY ,RETINA,PARSPLANA LENSECTOMY  VITRECTOMY WITH RETINAL DETACHMENT WITH SCLERAL BUCKLE,0,1,,18895.5
947.0,8018009,OPHTHALMOLOGY ,RETINA,PARSPLANA LENSECTOMY WITH VITRECTOMY,0,1,,18057.6
474.0,8018010,OPHTHALMOLOGY ,RETINA,PARSPLANA VITRECTOMY,0,1,,17054.399999999998
948.0,8018011,OPHTHALMOLOGY ,RETINA,PARSPLANA VITRECTOMY (PPLV) WITH IOL,0,1,,18895.5
949.0,8018012,OPHTHALMOLOGY ,RETINA,PARSPLANA VITRECTOMYWITHRETINAL DETACHMENT,0,1,,18057.6
475.0,8018013,OPHTHALMOLOGY ,RETINA,PARSPLANA VITRECTOMYWITHSCLERAL BUCKLE,0,1,,18057.6
950.0,8018014,OPHTHALMOLOGY ,RETINA,PARSPLANAVITRECTOMYWITHIOFBWITHRETINAL DETACHMENT WITH SCLERAL BUCKLE,0,1,,18895.5
951.0,8018015,OPHTHALMOLOGY ,RETINA,PNEUMATIC RETINOPEXY,0,1,,11536.8
476.0,8018016,OPHTHALMOLOGY ,RETINA,REMOVAL OF EPIRETINAL MEMBRANCE (ERM REMOVAL),0,1,,16051.199999999999
952.0,8018017,OPHTHALMOLOGY ,RETINA,RETINAL CRYOPEXY ,0,1,,6087.599999999999
953.0,8018018,OPHTHALMOLOGY ,RETINA,RETINAL PHOTOCOAGULATION ONE SETTING,0,0,,2622.0
477.0,8018019,OPHTHALMOLOGY ,RETINA,RETINAL PHOTOCOAGULATION THREE SETTING OR MORE ,0,0,,4873.5
954.0,8018020,OPHTHALMOLOGY ,RETINA,RETINAL PHOTOCOAGULATION TWO SETTING,0,0,,3950.1
955.0,8018021,OPHTHALMOLOGY ,RETINA,SILICON OIL,0,D/C,,11536.8
478.0,8018022,OPHTHALMOLOGY ,RETINA,SIMPLE RETINAL DETACHMENT ,0,0,,9279.6
956.0,8018023,OPHTHALMOLOGY ,RETINA,TOTAL RETINAL DETACHMENT ,0,1,,18057.6
957.0,8018024,OPHTHALMOLOGY ,RETINA,UNILATERAL PUNCTURAL OCCLUSION,0,1,,3950.1
479.0,8018025,OPHTHALMOLOGY ,RETINA,VITEROUS WASH OUT ,0,1,,9279.6
958.0,8019001,OPHTHALMOLOGY ,LASER TREAT,INDIRECT LASER TREATMENT FOR RETINAL ABNORMALITIES - ONE EYE,0,1,,7102.2
959.0,8019002,OPHTHALMOLOGY ,LASER TREAT,LASER PERIPHERAL IREDECTOMY,0,1,,4360.5
480.0,8019003,OPHTHALMOLOGY ,LASER TREAT,LASER TRABECULOPLASTY,0,1,,5935.41
960.0,8019004,OPHTHALMOLOGY ,LASER TREAT,PHOTO. KERA. ASTIGM - PAK VIZX,0,1,,7609.5
961.0,8019005,OPHTHALMOLOGY ,LASER TREAT,PHOTOTHERAPEUTIC KERATECTOMY (P.T.K.) ONE EYE,0,1,,7609.5
481.0,8019006,OPHTHALMOLOGY ,LASER TREAT,YAG LASER POST. CAPSULOTOMY (DONE INSIDE),0,0,,2036.0399999999997
962.0,8019007,OPHTHALMOLOGY ,LASER TREAT,YAG LASER POST. CAPSULOTOMY (DONE OUTSIDE),0,0,,3950.1
963.0,9011001,HEMATO-ONCOLOGY,ONCOLOGY,BONE MARROW ASPIRATION WITH BIOPSY WITHOUT HISTOPATHOLOGY UNDER GA,0,D/C,,8527.199999999999
482.0,9011002,HEMATO-ONCOLOGY,ONCOLOGY,BONE MARROW ASPIRATION WITHOUT BIOPSY UNDER GA,0,D/C,,5130.0
964.0,9011003,HEMATO-ONCOLOGY,ONCOLOGY,LUMBAR PUNCTURE WITH INTRATHECAL CHEMOTHERAPY WITHOUT MEDICATION UNDER GA ,0,D/C,,5130.0
