Department,Service Code,Service Description,Final Price,Type,NPHIES Code (Hyphenated )
Orthopedics,FMORT-0152,CORRECTIN OF METATARSUS VARUS,16800.0,PKG,48400-02-01
Orthopedics,FMORT-0153,RELEASE OF ADHERENT JNT CAPSUL CARTILAGE-UNSPEC. SITE.,10500.0,PKG,90570-00-01
Orthopedics,FMORT-0154,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-SHOULDER",15750.0,PKG,90600-01-01
Orthopedics,FMORT-0155,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-ELBOW",15750.0,PKG,49100-02-01
Orthopedics,FMORT-0156,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-WRIST",12600.0,PKG,49221-02-01
Orthopedics,FMORT-0157,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-HAND*FINGER",9450.0,PKG,90544-00-01
Orthopedics,FMORT-0158,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-HIP",15750.0,PKG,90570-00-01
Orthopedics,FMORT-0159,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-KNEE",15750.0,PKG,49500-04-01
Orthopedics,FMORT-0160,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-ANKLE",10500.0,PKG,90570-00-01
Orthopedics,FMORT-0161,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-FOOT & TOE",9450.0,PKG,90570-00-01
Orthopedics,FMORT-0162,"RELEASE OF ADHERENT JNT CAPSUL LIGAMENT,CARTILAGE-SPINE",15750.0,PKG,90570-00-01
Orthopedics,FMORT-0163,EXCISION OF DESTRUCTION INTER- VERTEBRAL DISC,42000.0,PKG,40300-00-00
Orthopedics,FMORT-0165,COMPLETE OR PARTL.RESEC OF SYNOVIAL MEMB.UNSPEC.SITE,11550.0,PKG,50104-00-01
Orthopedics,FMORT-0166,COMPLETE OR PARTL.RESECTION OF SYNOVIAL MEMBR.-SHOULDER,11550.0,PKG,48936-00-01
Orthopedics,FMORT-0167,COMPLETE OR PARTL.RESECTION OF SYNOVIAL MEMB.-ELBOW,11550.0,PKG,48936-00-01
Orthopedics,FMORT-0168,COMPLETE OR PARTL.RESECTION OF SYNOVIAL MEMB.-WRIST,11550.0,PKG,46342-00-01
Orthopedics,FMORT-0169,COMPLETE OR PARTL.RESECTION OF SYNOVIAL MEMB.-HAND & FINGER,9450.0,PKG,46336-00-01
Orthopedics,FMORT-0170,COMPLETE OR PARTL. RESECTION OF HIP,21000.0,PKG,49312-00-00
Orthopedics,FMORT-0171,COMPLETE OF PARTL RESECTION OF KNEE,21000.0,PKG,90574-01-01
Orthopedics,FMORT-0173,COMPLETE OR PARTL. RESECTION OF ANKLE,18900.0,PKG,90574-01-01
Orthopedics,FMORT-0174,OTHER LOCAL EXCISN OR DESTRCTNOF LESION OF JNT.-UNSPEC.SITE,14700.0,PKG,90574-00-01
Orthopedics,FMORT-0175,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-SHOULDER,16800.0,PKG,31205-00-10
Orthopedics,FMORT-0176,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - ELBOW,16800.0,PKG,31205-00-10
Orthopedics,FMORT-0177,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-WRIST,14700.0,PKG,90574-00-01
Orthopedics,FMORT-0178,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-HAND & FINGER,12600.0,PKG,90574-00-01
Orthopedics,FMORT-0179,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - HIP,16800.0,PKG,90574-00-01
Orthopedics,FMORT-0180,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-KNEE,16800.0,PKG,90574-00-01
Orthopedics,FMORT-0181,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - ANKLE,12600.0,PKG,90574-00-01
Orthopedics,FMORT-0191,ATLAS AXIS SPINAL FUSION,72450.0,PKG,48660-00-00
Orthopedics,FMORT-0193,DORSAL SPINAL FUSION (POSTERIOR SCOLOSIS CORRECTION),126000.0,PKG,48642-00-00
Orthopedics,FMORT-0194,DORSO-LUMBAR SPINAL FUSION W/ HARRINGTON ROD LONG SEGMENT,126000.0,PKG,48681-00-00
Orthopedics,FMORT-0196,LUMBAR SPINAL FUSION ( MULTIPLE LEVEL ),52500.0,PKG,48642-00-00
Orthopedics,FMORT-0197,LUMBO-SACRAL SPINAL FUSION,52500.0,PKG,48642-00-00
Orthopedics,FMORT-0198,REFUSION OF SPINE (CORRECTION OF PSEUDO-ARTHROSIS OF SPINE),73500.0,PKG,48642-00-00
Orthopedics,FMORT-0199,ARTHRODESIS OF FOOT & ANKLE W/ BONE GRAFT,29400.0,PKG,49712-00-00
Orthopedics,FMORT-0200,ANKLE FUSION(TIBUTALAR FUSION),21000.0,PKG,49712-00-00
Orthopedics,FMORT-0201,TRIPLE ARTHRODESIS (TALUS TO CALCANEUS TO CABOID &NAVICULAR,21000.0,PKG,49815-00-00
Orthopedics,FMORT-0202,SUBTALAR FUSION,15750.0,PKG,50118-00-00
Orthopedics,FMORT-0203,MIDTARSAL FUSION,21000.0,PKG,44364-00-01
Orthopedics,FMORT-0204,TARSOMETATARSAL FUSION,21000.0,PKG,49815-00-00
Orthopedics,FMORT-0206,OTHER FUSION OF FOOT,21000.0,PKG,49845-00-00
Orthopedics,FMORT-0207,OTHER FUSION OF TOE,15750.0,PKG,90559-00-00
Orthopedics,FMORT-0208,ARTHRODESIS OF UNSPECIFIED JNT,25200.0,PKG,50109-00-01
Orthopedics,FMORT-0209,ARTHRODESIS OF HIP,47250.0,PKG,49306-00-00
Orthopedics,FMORT-0210,ARTHRODESIS OF KNEE,42000.0,PKG,49509-01-00
Orthopedics,FMORT-0211,ARTHRODESIS OF SHOULDER,42000.0,PKG,48939-00-01
Orthopedics,FMORT-0212,ARTHRODESIS OF ELBOW,31500.0,PKG,49106-00-01
Orthopedics,FMORT-0214,METACARPO-CARPAL FUSION,21000.0,PKG,46303-00-01
Orthopedics,FMORT-0215,METACARPO PHALANGEAL FUSION,21000.0,PKG,46300-01-01
Orthopedics,FMORT-0216,INTRPHALANGEAL FUSION,15750.0,PKG,46300-00-01
Orthopedics,FMORT-0218,TOTAL KNEE REPLACEMENT,52500.0,PKG,49518-00-00
Orthopedics,FMORT-0219,MEDIAL COLLATERAL LIGAMENT REPAIR,18900.0,PKG,49539-01-01
Orthopedics,FMORT-0220,VASTUS MEDIALIS ADVANCEMENT,14700.0,PKG,47954-00-01
Orthopedics,FMORT-0221,SEMITENDINOSUS ADVANCEMENT,15750.0,PKG,47954-00-01
Orthopedics,FMORT-0222,PES ASERINUS TRANSFER,18900.0,PKG,46300-01-01
Orthopedics,FMORT-0223,TOTAL HIP REPLACEMENT W/USE OF METHYL METHACRYLATE,50400.0,PKG,49318-00-00
Orthopedics,FMORT-0224,REVISN OF TOTAL HIP REPLACEMNT (INCLUDE IMPLANT),126000.0,PKG,49324-00-00
Orthopedics,FMORT-0229,ARTHROPLASTY OF HAND & FINGER W/ SYNTHETIC PROSTHESIS,26250.0,PKG,46309-00-01
Orthopedics,FMORT-0230,OTHER REPAIR OF HAND FINGER,13650.0,PKG,90548-00-01
Orthopedics,FMORT-0231,ARTHROPLASTY OF HAND & FINGER W/O TRACTION FIXATION,26250.0,PKG,46309-00-01
Orthopedics,FMORT-0232,ARTHROPLASTY OF HAND & FINGER W/ INT. FIX. DEV.OR PROSTHESIS,26250.0,PKG,46309-00-01
Orthopedics,FMORT-0233,ARTHROPLASTY OF SHOULDER W/ SYNTHETIC PROSTHESIS,47250.0,PKG,48918-00-01
Orthopedics,FMORT-0235,OTHER REPAIR OF SHOULDER,29400.0,PKG,90533-00-01
Orthopedics,FMORT-0237,OTHER REPAIR OF ELBOW,15750.0,PKG,90536-00-01
Orthopedics,FMORT-0238,ARTHROPLASTY OF CARPALS WITH SYNTHETIC PROSTHESIS,26250.0,PKG,46324-00-01
Orthopedics,FMORT-0240,ARTHOCENTESIS (JNT ASPIRATION),7350.0,PKG,50124-00-01
Orthopedics,FMORT-0241,INJ. OF THERAPEUTIC SUBSTANCE INTO JOINT OR LIGAMENT,1260.0,PKG,39013-01-00
Orthopedics,FMORT-0242,SUTURE OF CAPSULE OR LIGAMENT OF UPPER EXTREMITY,17850.0,PKG,90582-00-01
Orthopedics,FMORT-0243,SUTURE OF CAPSULE OF LIGAMENT OF ANKLE & FOOT,17850.0,PKG,90582-00-01
Orthopedics,FMORT-0244,SUTURE OF DIAGNOSTIC PROCEDUREON JNT STRUCTURE-LOWER EXTR.,5250.0,PKG,99999-99-99
Orthopedics,FMORT-0245,EXPLORATION OF TENDON SHEAT OF HAND,10500.0,PKG,47954-00-01
Orthopedics,FMORT-0246,MYOTOMY OF HAND,10500.0,PKG,90545-00-01
Orthopedics,FMORT-0248,INCISION & DAINAGE OF PALMAR OR THENAR SPACE,10500.0,PKG,46519-00-01
Orthopedics,FMORT-0250,TENOTOMY OF HAND,15750.0,PKG,46456-00-01
Orthopedics,FMORT-0253,EXCISION OF LESION OF MUSCLE OF HAND,11550.0,PKG,31350-00-01
Orthopedics,FMORT-0254,EXCISION OF LESION OF OTHER LESION OF SOFT TISSUE-HAND,11550.0,PKG,90575-00-01
Orthopedics,FMORT-0255,SKIN GRAFT OF HAND,12600.0,PKG,45448-05-01
Orthopedics,FMORT-0256,BURSECTOMY OF HAND,13650.0,PKG,30107-01-01
Orthopedics,FMORT-0257,EXCISION OF TENDON OF HAND FOR GRAFT,8820.0,PKG,90578-00-01
Orthopedics,FMORT-0259,TENOSYNOVECTOMY OF HAND,18900.0,PKG,47969-00-01
Orthopedics,FMORT-0260,EXCISION OF MUSCLE OR FACIA OF HAND FOR GRAFT,10500.0,PKG,90577-00-01
Orthopedics,FMORT-0261,OTHER FACIECTOMY OF HAND,10500.0,PKG,46369-00-01
Orthopedics,FMORT-0263,OTHER MYECTOMY OF HAND,10500.0,PKG,30229-00-01
Orthopedics,FMORT-0265,SUTURE OF TENDON SHEATH OF HAND,15750.0,PKG,47972-00-01
Orthopedics,FMORT-0268,OTHER SUTURE OF FLEXOR TENDON OF HAND,18900.0,PKG,46432-00-01
Orthopedics,FMORT-0269,OTHER SUTURE OF OTHER TENDON OF HAND,15750.0,PKG,47963-02-01
Orthopedics,FMORT-0270,TRANSPLANT OF MUSCLE & TENDON OF HAND,15750.0,PKG,47966-01-00
Orthopedics,FMORT-0271,ADVANCEMENT OF TENDON OF HAND,12600.0,PKG,47963-02-01
Orthopedics,FMORT-0272,RECESSION OF TENDON OF HAND,18900.0,PKG,47963-02-01
Orthopedics,FMORT-0273,REATTACHEMNT OF TENDON OF HAND,18900.0,PKG,90584-01-01
Orthopedics,FMORT-0274,REATTACHEMNT OF MUSCLE OF HAND,18900.0,PKG,90585-00-00
Orthopedics,FMORT-0275,OTHER HAND TENDON TRANSFER OF TRANSPLANT,23100.0,PKG,46417-00-01
Orthopedics,FMORT-0276,RECONSTRUCTION OF THUMB,29400.0,PKG,45451-06-01
Orthopedics,FMORT-0277,RECONSTRUCTION OF THUMB INCL. DIGITAL TRANSFR TO ACT AS THUM,44100.0,PKG,46507-00-01
Orthopedics,FMORT-0279,GRAFT RECONSTRUCTION OF THUMB,15750.0,PKG,45451-06-01
Orthopedics,FMORT-0280,BONE RECONSTRUCTION OF THUMB,15750.0,PKG,99999-99-99
Orthopedics,FMORT-0281,RECONSTRUCTION OF OPPONEUSPLA- STY,28350.0,PKG,46507-00-01
Orthopedics,FMORT-0282,PLASTIC OPERATION ON HAND WITHGRAFT OF MUSCLE OR FASCIA,15750.0,PKG,90547-00-01
Orthopedics,FMORT-0283,PLASTIC OPERATION ON HAND W/ OTHER GRAFT OR IMPLANT,21000.0,PKG,90547-00-01
Orthopedics,FMORT-0284,TRANSFER OF FINGER EXCPT THUMB,21000.0,PKG,46507-00-01
Orthopedics,FMORT-0288,TENDESIS OF HAND,15750.0,PKG,47963-01-01
Orthopedics,FMORT-0289,PLICATION OF FASCIA,21000.0,PKG,30238-00-00
Orthopedics,FMORT-0291,LYSIS OF ADHESIONS OF HAND,13650.0,PKG,90544-00-01
Orthopedics,FMORT-0292,ASPIRATION OF BURSA OF HAND,5250.0,PKG,50124-00-01
Orthopedics,FMORT-0295,ACHILLOOTENOTOMY,13650.0,PKG,49718-01-00
Orthopedics,FMORT-0296,ADDUCTIONTENOTOMY OF HIP,10500.0,PKG,50375-01-00
Orthopedics,FMORT-0298,STRIP OF TENDON,11340.0,PKG,47954-00-01
Orthopedics,FMORT-0299,TENDON RELEASE,12600.0,PKG,46363-00-01
Orthopedics,FMORT-0300,STRIP OF ILIO-TIBIAL BOND,12600.0,PKG,90579-00-01
Orthopedics,FMORT-0302,BIOPSY OF SOFT TISSUE OF HAND,11550.0,PKG,30075-01-01
Orthopedics,FMORT-0303,"OTHER DIAGN.PROC.ON MUSCLE TENDON FACIA,BURSA,INCL. HAND",12600.0,PKG,90593-00-00
Orthopedics,FMORT-0304,EXCISON OF LESION (GANGLION) OF TENDON EXCEPT HAND,10500.0,PKG,30107-00-01
Orthopedics,FMORT-0305,EXCISION OF HETEROPTIC BONE,12600.0,PKG,90572-00-01
Orthopedics,FMORT-0306,EXCISION OF MUSCLE SCAR OF VOLMANN'S CONTRACTURE,13860.0,PKG,50112-00-01
Orthopedics,FMORT-0307,EXCISN OF MYOSITIS OSSIFICANS,14700.0,PKG,31350-00-01
Orthopedics,FMORT-0308,EXCISION OF BAKER'S CYST,15750.0,PKG,30114-00-00
Orthopedics,FMORT-0309,ACHILLORAPHY,10500.0,PKG,49721-00-01
Orthopedics,FMORT-0311,HAM STRING LENGHTENING,15750.0,PKG,47957-00-01
Orthopedics,FMORT-0312,HEEL CORD SHORTENING,15750.0,PKG,49718-01-00
Orthopedics,FMORT-0314,QUADRICEPS PLASTY,15750.0,PKG,49569-00-01
Orthopedics,FMORT-0315,INSERTION OR REPLACE OF SKELE- TAL MUSCLE STIMULATOR,31500.0,PKG,90561-00-01
Orthopedics,FMORT-0316,REMOVAL OF SKELETAL MUSCLE - STIMULATOR,8400.0,PKG,90566-00-01
Orthopedics,FMORT-0317,AMPUTATION OF UPPER LIMB,31500.0,PKG,44328-01-00
Orthopedics,FMORT-0318,REVISION OF CURRENT TRAUMATIC AMPUTATION,16800.0,PKG,44376-00-01
Orthopedics,FMORT-0319,AMPUTATION & DISARTICULATION OF THUMB,15750.0,PKG,46465-00-01
Orthopedics,FMORT-0320,AMPUTATION THROUGH CARPALS,18900.0,PKG,44325-00-01
Orthopedics,FMORT-0321,DISARTICULATION OF WRIST,27300.0,PKG,44328-02-01
Orthopedics,FMORT-0322,AMPUTATION THROUGH FOREARM,18900.0,PKG,44328-00-01
Orthopedics,FMORT-0323,AMPUTATION THROUGH HUMERUS,23100.0,PKG,44328-01-00
Orthopedics,FMORT-0324,DISARTICULATION OF SHOULDER,29400.0,PKG,44331-00-01
Orthopedics,FMORT-0325,INTERTHORACOSCAPULAR AMPUTATN,63000.0,PKG,44334-00-01
Orthopedics,FMORT-0326,LOWER LIMB AMPUTATION,31500.0,PKG,44367-00-00
Orthopedics,FMORT-0327,AMPUTATION OF TOE,24442.0,PKG,44338-00-01
Orthopedics,FMORT-0328,AMPUTATION OF FOREFOOT,18900.0,PKG,44364-00-01
Orthopedics,FMORT-0329,AMPUTATION THRU MIDDLE OF FOOT,24442.0,PKG,44364-01-01
Orthopedics,FMORT-0330,CHOPART ARTHRODESIS,26250.0,PKG,50118-00-00
Orthopedics,FMORT-0331,MIDTARSALS AMPUTATION,15750.0,PKG,44364-00-01
Orthopedics,FMORT-0333,DISARTICULATION OF ANKLE,27300.0,PKG,44361-00-01
Orthopedics,FMORT-0334,DISARTICULATION OF KNEE,29400.0,PKG,44367-01-00
Orthopedics,FMORT-0335,AMPUTATION OF LEG THRU FEMUR,31500.0,PKG,44367-00-00
Orthopedics,FMORT-0336,AMPUTATION OF THIGH,31500.0,PKG,99999-99-99
Orthopedics,FMORT-0337,CONVERSION OF BELOW KNEE AMPUTATN TO ABOVE KNEE AMPUTATION,31500.0,PKG,44367-00-00
Orthopedics,FMORT-0338,DISARTICULATION OF HIP,29400.0,PKG,44370-00-00
Orthopedics,FMORT-0339,HEMIPELVECTOMY,63000.0,PKG,44373-00-00
Orthopedics,FMORT-0340,THUMB REATTACHEMENT,22050.0,PKG,46483-00-01
Orthopedics,FMORT-0341,FINGER REATTACHEMENT,39900.0,PKG,46483-00-01
Orthopedics,FMORT-0343,TOE REATTACHEMENT,2100.0,PKG,99999-99-99
Orthopedics,FMORT-0345,REVISN OF AMPUTATN STUMP - (REAMPUTATION),18900.0,PKG,44376-00-01
Orthopedics,FMORT-0346,REVISION OF AMPUTAITON STUMP -(2ND CLOSE),15750.0,PKG,44376-00-01
Orthopedics,FMORT-0347,REVISION OF AMPUTATION STUMP - (TRIMMING),11550.0,PKG,44376-00-01
Orthopedics,FMORT-0352,VERTEBROTOMY - TRANSTHORACIC,73500.0,PKG,48639-00-00
Orthopedics,FMORT-0353,VERTEBROTOMY RETROPERITONEAL,73500.0,PKG,48639-00-00
Orthopedics,FMORT-0361,FOREARM SLAB,2100.0,PKG,96092-00-00
Orthopedics,FMORT-0362,ABOVE ELBOW SLAB,2940.0,PKG,96092-00-00
Orthopedics,FMORT-0363,BELOW KNEE SLAB,2100.0,PKG,96092-00-00
Orthopedics,FMORT-0364,ABOVE KNEE SLAB,2940.0,PKG,96092-00-00
Orthopedics,FMORT-0365,FOREARM CIRCULAR CAST,2940.0,PKG,96092-00-00
Orthopedics,FMORT-0366,ABOVE ELBOW CIRCULAR CAST,3150.0,PKG,96092-00-00
Orthopedics,FMORT-0367,BELOW KNEE,2940.0,PKG,96092-00-00
Orthopedics,FMORT-0368,ABOVE KNEE CAST,3150.0,PKG,96092-00-00
Orthopedics,FMORT-0370,SPICA PELVIC,8400.0,PKG,96092-00-00
Orthopedics,FMORT-0378,HIGH TIBIAL OSTEOTOMY W\O GRFT,23100.0,PKG,48418-00-01
Orthopedics,FMORT-0379,HIGH TIBIAL OSTEOTOMY W/ GRAFT,26250.0,PKG,48418-00-01
Orthopedics,FMORT-0380,THREE DIMENSIONAL OSTEOTOMY OF HIP (SCHNEIDER),31500.0,PKG,48424-01-00
Orthopedics,FMORT-0381,VALGUS OSTEOTOMY OF HIP,19950.0,PKG,48424-00-00
Orthopedics,FMORT-0382,VARUS OSTEOTOMY OF HIP,19950.0,PKG,99999-99-99
Orthopedics,FMORT-0383,OSTEOTOMY OF SHOULDER,23100.0,PKG,48412-00-01
Orthopedics,FMORT-0384,OSTEOTOMY OF WRIST,21000.0,PKG,48406-13-01
Orthopedics,FMORT-0385,OSTEOTOMY OF HUMERUS,23100.0,PKG,48412-00-01
Orthopedics,FMORT-0386,OSTEOTOMY OF ELBOW,21000.0,PKG,48412-00-01
Orthopedics,FMORT-0387,OSTEOTOMY OF HAND & FINGER,21000.0,PKG,46396-00-01
Orthopedics,FMORT-0388,OSTEOTOMY OF KNEE,21000.0,PKG,48424-06-01
Orthopedics,FMORT-0389,OSTEOTOMY OF ANKLE,21000.0,PKG,48400-02-01
Orthopedics,FMORT-0390,OSTEOTOMY OF TIBIA CHILDREN,15750.0,PKG,48418-00-01
Orthopedics,FMORT-0393,INFILTRATION IN SOFT TISSUE ORPERITICULAR,1260.0,PKG,92513-99-00
Orthopedics,FMORT-0397,LEUCOPTAB BANDAGE,3150.0,PKG,96092-00-00
Orthopedics,FMORT-0401,OPEN REDUCTION OF CDH & CAST,29400.0,PKG,47051-00-01
Orthopedics,FMORT-0402,SALTER DV OSTEOTOMY & CAST,21000.0,PKG,48424-00-00
Orthopedics,FMORT-0403,CARPAL TUNNEL DECOMPRESSION1,12600.0,PKG,16983809
Orthopedics,FMORT-0404,SECOND REVISN OF CARPAL TUNNEL SYNDROME,15750.0,PKG,39331-01-01
Orthopedics,FMORT-0405,BULLET WOUND TREATMENT - DEEP,13860.0,PKG,99999-99-99
Orthopedics,FMORT-0406,BULLET WOUND TREATMNT-SUPERFIC(SUPERFICIAL),10080.0,PKG,99999-99-99
Orthopedics,FMORT-0407,PEMBERTON ACETABULAR OSTEOTOMY,21000.0,PKG,48424-00-00
Orthopedics,FMORT-0408,CHIARI ACETABULAR OSTEOTOMY,40950.0,PKG,50394-00-00
Orthopedics,FMORT-0409,REMOVAL OF SIMPLE BENIGN BONE OR SOFT TISSUE,12221.0,PKG,30241-00-01
Orthopedics,FMORT-0410,REMOVAL OF MEDIUM BONE OR SOFT TISSUE,12600.0,PKG,30241-00-01
Orthopedics,FMORT-0411,REMOVAL OF LARGE BENIGN BONE OR SOFT TISSUE,16800.0,PKG,30241-00-01
Orthopedics,FMORT-0412,REMOVAL OF MALIGNANT BONE OR SOFT TISSUE,25200.0,PKG,30241-00-01
Orthopedics,FMORT-0413,SUPERFICIAL CUT WOUND-SMALL (3-5 STITCHES),6930.0,PKG,30026-00-10
Orthopedics,FMORT-0414,SUPERFICIAL CUT WOUND-MEDIUM (5-10 STITCHES),8190.0,PKG,30026-00-20
Orthopedics,FMORT-0415,SUPERCIAL CUT WOUND - LARGE (10-20 STITCHES),8820.0,PKG,30026-00-30
Orthopedics,FMORT-0417,DEEP CUT WOUND - MEDIUM (5-10 STITCHES),4200.0,PKG,30026-00-10
Orthopedics,FMORT-0418,DEEP CUT WOUND-LARGE (10-20 STICHES),5250.0,PKG,99999-99-99
Orthopedics,FMORT-0419,EXCISION OF SINGLE LIPOMA,6300.0,PKG,31205-00-10
Orthopedics,FMORT-0420,EXCISION OF MULTIPLE LIPOMA,14700.0,PKG,31205-00-10
Orthopedics,FMORT-0421,REMOVAL OF INGROWN TOE NAIL,8400.0,PKG,47915-00-01
Orthopedics,FMORT-0422,DRESSING OF WOUND - SMALL,4200.0,PKG,30055-00-00
Orthopedics,FMORT-0423,DRESSING OF WOUND - MEDIUM,6300.0,PKG,30055-00-20
Orthopedics,FMORT-0424,DRESSING OF WOUND - LARGE,7560.0,PKG,30055-00-30
Orthopedics,FMORT-0425,SUNCTION IRRIGATION OF JOINT,12600.0,PKG,50103-00-01
Orthopedics,FMORT-0426,REMOVAL OF CAST,2100.0,PKG,96094-00-00
Orthopedics,FMORT-0428,REPAIR OF RECURR DISLOC OF SHOULDER,25200.0,PKG,47009-00-01
Orthopedics,FMORT-0429,ARTHROSCOPY OF KNEE-DIAGNOSTIC,10500.0,PKG,49557-00-01
Orthopedics,FMORT-0430,ARTHROSCOPY OF KNEE - SURGICAL,12600.0,PKG,49557-00-01
Orthopedics,FMORT-0433,PARTIAL KNEE REPLACEMENT,39900.0,PKG,49517-00-01
Orthopedics,FMORT-0434,TOTAL KNEE REPLACEMENT (UNILATERALL)/hinged,59850.0,PKG,49518-00-00
Orthopedics,FMORT-0435,MANIPULATION UNGER G.A. SHOULDER,9450.0,PKG,50115-00-00
Orthopedics,FMORT-0436,MANIPULATION UNDER G.A. KNEE,9450.0,PKG,50115-00-00
Orthopedics,FMORT-0437,MANIPULATION UNDER G.A. ELBOW,9450.0,PKG,50115-00-00
Orthopedics,FMORT-0438,MANIPULATION UNDER G.A. UNSPECSITE (SINGLE JOINT),9450.0,PKG,99999-99-99
Orthopedics,FMORT-0440,P.O.P. TO SIMPLE FRACTURE 2ND VISIT,2100.0,PKG,96092-00-00
Orthopedics,FMORT-0441,REMOVAL OF K WIRE,6435.0,PKG,47927-00-01
Orthopedics,FMORT-0443,CHANGED OF P.O.P. ( IN O.R.),3150.0,PKG,96092-00-00
Orthopedics,FMORT-0444,P.O.P. TO SIMPLE FRACTURE W/O DISPLACEMENT,2100.0,PKG,96092-00-00
Orthopedics,FMORT-0446,INCISION & DRAINAGE OF SUPER- FICIAL ABSCESS,5250.0,PKG,30223-01-00
Orthopedics,FMORT-0447,RECONS.OF AMP.FINGER W/O GRAFT,28350.0,PKG,46444-00-01
Orthopedics,FMORT-0449,REMOVL OF IMPLANT & SMALL BONE,11550.0,PKG,90606-01-00
Orthopedics,FMORT-0450,INCISN & DRAIN PERICHONDRI.,5250.0,PKG,30223-03-01
Orthopedics,FMORT-0451,CORRECTION OF HALUX VALGUS,16800.0,PKG,49821-00-00
Orthopedics,FMORT-0452,ARTHRODESIS OF THE BIG TOE,12600.0,PKG,90559-00-00
Orthopedics,FMORT-0453,REDUCTION OF DISLOCATION & POP,13650.0,PKG,47048-00-01
Orthopedics,FMORT-0455,EXCISION OF OLEACRANON BURSE,10080.0,PKG,30111-00-01
Orthopedics,FMORT-0456,BIOPSY OF SWELLING OF BONE,11550.0,PKG,51
Orthopedics,FMORT-0460,INCISION & DRAINAGE OF ABSCESS,9450.0,PKG,30223-01-00
Orthopedics,FMORT-0461,CLOSED REDUCTION OF P.O.P. OF FRACTURE OF THE CALCANEUM,14700.0,PKG,47609-00-01
Orthopedics,FMORT-0462,ARTHROTOMY IN INFECTIVE SPINES,29400.0,PKG,50103-00-01
Orthopedics,FMORT-0463,SYNOVECTOMY OF JOINT REUMOHOD,16800.0,PKG,50104-00-01
Orthopedics,FMORT-0464,CORRECTN OF DEFORM.&TENDON DISPL.FM RHEUMATOID ARTHRITIS,18900.0,PKG,47957-00-01
Orthopedics,FMORT-0465,EXCISION OF HEAD OF RADIUS,18900.0,PKG,48406-03-01
Orthopedics,FMORT-0466,EXCISION OF LOWER END ULNA,13860.0,PKG,48406-05-01
Orthopedics,FMORT-0467,ARTHRODESIS OF THE WRIST,39900.0,PKG,50109-00-01
Orthopedics,FMORT-0468,DRAINAGE OF COLD ABSCESS OR T.B. OF JOINT,14700.0,PKG,30216-00-00
Orthopedics,FMORT-0469,EXCISION OF SIMPLE TUMOUR OF BONE,14700.0,PKG,30241-00-01
Orthopedics,FMORT-0470,CORRECTION OF FOOT DEFORMITIES,16800.0,PKG,90604-00-00
Orthopedics,FMORT-0471,EXCISION OF CALCIFICATION OF THESUPRASPINATUS TENDON,12600.0,PKG,48900-01-01
Orthopedics,FMORT-0472,EXCISION OF THE ACROMION,12600.0,PKG,48406-09-01
Orthopedics,FMORT-0474,RAD. HEAD EXC.AFTER FRACTURE,12600.0,PKG,48406-03-01
Orthopedics,FMORT-0475,DISLOC.OR VALGUS DEFORM OF THE ELBOW,21000.0,PKG,47018-00-01
Orthopedics,FMORT-0476,DRAINAGE OF HAND INFECTN SEPT- ICE TENOSYNOVITIS OF HAND,12600.0,PKG,30223-03-01
Orthopedics,FMORT-0477,EXCISN OF STERNOMASTOID TUMOUR,12600.0,PKG,30241-00-01
Orthopedics,FMORT-0479,ARTHROSCOPIC EXAMINATION-KNEE,10500.0,PKG,49557-00-01
Orthopedics,FMORT-0480,SYNEVECTOMY DUE TO LOOSE BODY,14700.0,PKG,50104-00-01
Orthopedics,FMORT-0482,SEQUESTROMY OF SMALL SHORT - BONES,16800.0,PKG,90573-00-01
Orthopedics,FMORT-0483,GRADUAL SKIN TRACTN OF CON.HIP DEFORMITY,5250.0,PKG,90531-00-00
Orthopedics,FMORT-0485,FUSION OF THE SPINE AFTER FRAC OR FRACTURE DISLOCATION,63000.0,PKG,48642-00-00
Orthopedics,FMORT-0486,OPEN REDUCTION OF INT. FIX OF FRACT. & DISLOC. SPINE,52500.0,PKG,47699-01-00
Orthopedics,FMORT-0487,OPEN REDUCTION & INT. FIX. OF FRACTURED PELVIS,50400.0,PKG,47486-00-01
Orthopedics,FMORT-0489,CORRECTION OF BONE DEFORMITIES AFTER PATHOLOGICAL FRACTURE.,73500.0,PKG,90604-00-00
Orthopedics,FMORT-0490,CORRECTIVE OSTEOTOMY FOR DEF. OF HIP JOIN AFTER T.B.,42000.0,PKG,48424-00-00
