HCP Name,S. Type,Code,Provider Service Description,Price,Discount 
,,23-371-12,DEFLAT 40 MG/ML ORAL DROPS,11.4,
,,2812211518,DEFLAT,6.85,
,,15-371-09,DEFLAT,10.25,
,,7-539-08,DEFADOL 160MG-5ML SUGAR FREE SYRUP,5.45,
,,19-539-09,DEFADOL 160MG-5ML SUGAR FREE SYRUP,3.65,
,,1-539-07,DEFADOL 160MG-5ML SUGAR FREE SYRUP,7.25,
,,38-290-13,DECOZAL NASAL SPRAY,7.55,
,,9-539-08,DEFONASE SYRUP,16.05,
,,4-290-98,DECOZAL 0.1% NASAL DROPS,5.6,
,,4-232-98,DECAPEPTYL DEPOT NOVUM 3.75MG VIAL+SOLVT,699.65,
,,3-367-01,DECAPEPTYL CR 3.75MG SYRINGE,742.95,
,,4-367-02,DECAPEPTYL 0.1MG S.C. Injection*,244.15,
,,15-216-12,DECAL B12,5.0,
,,3-290-98,DECOZAL 0.05% NASAL DROPS,5.5,
,,115-212-00,CECLOR 125MG-5ML SUSP,20.85,
,,59-539-14,DEFONEX 0.05% NASAL SPRAY,37.45,
,,10-539-08,DEFORAX 5% CREAM,25.35,
,,277-277-14,DEPRALEX 10MG FILM COATED TABLET,63.2,
,,4-216-93,DEPOVIT B12 1000 AMP 1ML,7.85,
,,28-44-89,DEPO-PROVERA VIAL I-M 150MG-ML,42.55,
,,2-44-83,DEPO MEDROL VIAL 40MG-ML SAS,10.75,
,,0803210588,DEPO MEDROL VIAL 40MG-ML SAS,19.55,
,,30-883-20,DEPAKINE 400MG-4ML Powder for injection,128.35,
,,5-539-08,DEFOPAN 5MG-5ML SYRUP,6.05,
,,269-277-13,DEMENTILE 10MG TABLET,355.5,
,,16-539-08,DEFOSALIC OINTMENT,11.6,
,,20-539-09,DEFOSALIC OINTMENT,5.8,
,,8-539-08,DEFOSALIC LOTION,13.1,
,,6-539-08,DEFORAX 5% CREAM,12.65,
,,268-277-13,DEMENTILE 5MG TABLET,177.75,
,,42-762-13,DEXTROSE 5% SOLUTION FOR IV INFUSION IN VIAFLEX,5.3,
,,0202221673,CAVERJECT 20MCG VIAL,44.55,
,,2802210559,CARVIDOL 6.25MG TABLET,17.7,
,,2-461-07,ANTACID JEDECO 480MG CHEWABLE TABLETS,4.45,
,,101-10-08,ANGELIQ F-C TABLETS,46.95,
,,3-5444-20,ANEXATE 0.5MG AMP 5ML,270.65,
,,8-114-06,ANDROGEL 1% GEL,232.65,
,,106-10-13,ANDROCUR 50MG TAB,63.55,
,,11-238-94,ANDREWS LIVER SALT SACHET 5GM,3.85,
,,11-334-99,ANAZOL 500 MG F.C. TAB,14.85,
,,10-334-99,ANAZOL 250 MG F.C. TAB,6.45,
,,52-334-00,ANAZOL 200MG-5ML SUSPENSION,10.05,
,,51-334-00,ANAZOL   125MG-5ML SUSP.,6.9,
,,1-97-83,ANAFLEX POWDER,16.8,
,,83-119-97,ANTIPLATE 75MG TAB,20.1,
,,36-237-98,ANZATAX 6MG-ML VIAL,168.95,
,,37-237-98,ANZATAX 6MG-ML VIAL,796.15,
,,9-290-98,APIMOL 0.5% EYE DROPS,9.95,
,,10-290-98,APIMOL 0.25% EYE DROPS,9.15,
,,2-290-98,APILLERG EYE DROPS,4.25,
,,30-290-04,APIHIST EYE\NOSE DROP,1.7,
,,19-290-03,APIGEN 0.3% EYE OINTEMENT,3.25,
,,14-290-00,APIGEN 0.3% E-E DROPS,3.4,
,,56-368-04,AMVASC 5MG CAPSULE,48.0,
,,0912211451,APIFLOX 0.3% EYE DROPS,13.85,
,,0603221809,APICROM 2% EYE DROPS,10.6,
,,17-290-01,APICORT FORTE 10MG-ML EYE SUSP.,10.6,
,,1-290-98,APICORT 0.12% EYE DROPS,7.75,
,,7-290-98,APICARPINE 4% EYE DROPS,7.75,
,,6-290-98,APICARPINE 2% EYE DROPS,4.05,
,,50-23-07,APIDRA SOLOSTAR 100 U- ML DISPOSABLE PEN,169.1,
,,12-290-98,APISAL 0.9% EYE-NOSE DROPS,3.8,
,,2111211346,AMVASC 2.5MG CAPSULE,27.45,
,,3-216-93,AMRIZOLE SUSP 125MG-5ML,3.9,
,,1-892-13,AMLOR CAPS 5MG,63.85,
,,2-892-13,AMLOR 10MG CAPSULES,67.8,
,,199-212-04,AMLOPINE 5MG CAPSULE,38.85,
,,0711211264,AMLOPINE 10MG CAPSULES,51.05,
,,16-590-10,AMLOCARD 5MG TABLETS,26.45,
,,11-539-08,AMISTOP 5MG-5ML SUSPENSION,9.35,
,,1-706-10,AMINOVEN 15% SOLUTION FOR INFUSION,54.8,
,,68-188-12,AMINOPLASMAL B BRAUN 10%,84.4,
,,67-188-12,AMINOPLASMAL B BRAUN 10%,42.2,
,,56-188-04,AMINOPLASMAL 15 % I.V INFUSION SOLN,87.4,
,,57-188-04,AMINOPLASMAL 15 % I.V INFUSION SOLN,54.8,
,,12-549-89,AMINOPHYLLINE INJ 250MG,4.15,
,,136-172-02,AMOCLAN 1.2 GM VIAL,14.6,
,,2-216-93,AMRIZOLE INJ 500MG-100ML BOTTLE,6.85,
,,6-216-98,AMRIZOLE 500MG VAGINAL SUPPOSITORIES,4.9,
,,7-216-98,AMRIZOLE 250 Mg TABLET,7.1,
,,5-724-11,AMPIPLUS 1.5GM POWDER FOR INGECTION,752.5,
,,3-724-11,AMPICILLIN 500MG POWDER FOR IV AND IM INJECTION,147.4,
,,2-724-11,AMPICILLIN 1GM POWDER FOR IV AND IM INJECTION,198.85,
,,0811211271,AMVASC 10MG CAPSULE,70.0,
,,1-724-11,AMOXIPLUS 1.2GM Powder for injection,299.7,
,,7-212-90,AMOXIL POWDER FOR ORAL SUSPENSION 125MG-5ML,16.8,
,,6-212-90,AMOXIL 500MG CAP.,44.9,
,,5-212-90,AMOXIL 250MG CAP.,22.45,
,,0911211292,AMOCLAN FORTE 312MG-5ML SUSP,16.95,
,,8-212-90,AMOXIL POWDER FOR ORAL SUSPENSION FORTE 250MG-5ML,27.85,
,,0902221703,APO-DICLO 50 mg enteric-coated tablet,19.8,
,,3-5513-21,ATACAND 8 MG TAB,55.1,
,,2-5513-21,ATACAND 4 MG TAB,50.2,
,,5-5513-21,ATACAND 32MG TABLETS,94.85,
,,4-5513-21,ATACAND 16 MG TAB,67.35,
,,1111211302,ASTATIN 40MG F.C TABLETS,86.9,
,,0912211440,ASTATIN 20MG F.C TABLETS,43.45,
,,0912211439,ASTATIN 10MG F.C TABLETS,43.45,
,,3-404-09,ASPICOT 100 MG E.C. TABLETS,2.0,
,,2-404-09,ASPICOT 100 MG E.C. TABLETS,0.7,
,,0902221712,ASPICARD 81MG TAB,17.0,
,,69-119-90,ASMADIL TABS 2MG,3.4,
,,68-119-90,ASMADIL SYRUP,4.4,
,,137-172-03,ATACURE 10MG-ML INJ.,46.9,
,,144-172-04,ATACURE 10MG-ML INJ.,26.95,
,,55-539-13,ATAPINA 100MG FILM COATED TABLET,93.75,
,,108-334-07,ATORVA 10MG F.C. TABLETS,43.45,
,,111-334-07,ATORVA 80MG F.C. TABLETS,86.9,
,,110-334-07,ATORVA 40MG F.C. TABLETS,86.9,
,,109-334-07,ATORVA 20MG F.C. TABLETS,43.45,
,,3-366-07,ASACOL 800MG GASTRO-RESISTANT TABLETS,129.6,
,,1-432-83,ATARAX TABLETS 25 MG,10.5,
,,2-432-83,ATARAX TABLETS 10 MG,7.8,
,,3-432-83,ATARAX SYRUP,13.35,
,,57-539-13,ATAPINA 300MG FILM COATED TABLET,140.65,
,,54-539-13,ATAPINA 25MG FILM COATED TABLET,27.4,
,,56-539-13,ATAPINA 200MG FILM COATED TABLET,187.55,
,,4-366-07,ASACOL 500MG SUPPOSITORIES,58.7,
,,137-277-02,ARTIZ 10 MG F.C TABLET,9.25,
,,11-475-06,ARANESP 300MCG-0.6ML PRE-FILLED SYRINGE,2160.35,
,,3-475-06,ARANESP 20MCG-0.5ML PRE-FILLED SYRINGE,630.55,
,,10-475-06,ARANESP 150MCG-0.3ML PRE-FILLED SYRINGE,5496.6,
,,1-475-06,ARANESP 10MCG-0.4ML PRE-FILLED SYRINGE,373.55,
,,9-475-06,ARANESP 100MCG-0.5ML PRE-FILLED SYRINGE,3096.3,
,,12-539-08,APPI- D 0.5MG-10ML SYRUP,11.4,
,,1-249-97,APO-DOXY 100MG CAPS,28.85,
,,4-475-06,ARANESP 30MCG-0.3ML PRE-FILLED SYRINGE,936.8,
,,5-475-06,ARANESP 40MCG-0.4ML PRE-FILLED SYRINGE,1292.45,
,,12-475-06,ARANESP 500MCG-1ML PRE-FILLED SYRINGE,3600.55,
,,6-475-06,ARANESP 50MCG-0.5ML PRE-FILLED SYRINGE,1552.95,
,,48-92-03,AROMASIN 25MG COATED TAB,432.85,
,,49-7-00,ARIMIDEX 1MG TAB,184.45,
,,127-368-12,ARENA 300MG TABLET,58.9,
,,126-368-12,ARENA 150MG TABLET,45.95,
,,11-535-12,ARBITEN PLUS 80MG/12.5MG FILM COATED TABLET,29.8,
,,1-366-01,ASACOL 400MG F.C TAB,68.2,
,,13-535-12,ARBITEN PLUS 160MG/25MG FILM COATED TABLET,32.5,
,,14-535-12,ARBITEN 80MG FILM COATED TABLETS,29.65,
,,15-535-12,ARBITEN 160MG FILM COATED TABLETS,32.5,
,,52-23-09,ARAVA 20MG FILM COATED TABLETS,160.6,
,,51-23-08,ARAVA 10MG FILM COATED TABLETS,111.4,
,,3-800-12,ARAPENTA Injection*,80.75,
,,8-475-06,ARANESP 80MCG-0.4ML PRE-FILLED SYRINGE,2573.4,
,,7-475-06,ARANESP 60MCG-0.3ML PRE-FILLED SYRINGE,1909.35,
,,12-535-12,ARBITEN PLUS 160MG/12.5MG FILM COATED TABLET,32.5,
,,3-158-86,AMINOFUSIN PAED 900,38.4,
,,2-158-86,AMINOFUSIN L  600,52.8,
,,273-24-14,ACTEMRA 20 MG/ML Solution for injection/infusion ,3604.85,
,,272-24-14,ACTEMRA 20 MG/ML Solution for injection/infusion ,1822.35,
,,271-24-14,ACTEMRA 20 MG/ML Solution for injection/infusion ,739.55,
,,8-368-00,ACRETIN,17.65,
,,9-368-00,ACRETIN,17.1,
,,36-368-02,ACNEZOYL 5% GEL,6.55,
,,35-368-02,ACNEZOYL 2.5 % GEL,4.1,
,,9-371-03,ACNELIN,15.8,
,,247-11-06,ACLASTA 5MG-100ML SOLUTION FOR Infusion*,1626.85,
,,102-368-08,ACILOC,120.3,
,,64-368-04,ACILOC,30.5,
,,59-68-89,ACTILYSE SET(2VLS+2SOLV&INFSET),5617.9,
,,6-58-88,ADIATIN TAB 200MG,30.05,
,,11-178-13,ADENOHARDT 6MG/2ML SOLUTION FOR INFUSION,156.15,
,,12-178-13,ADENOHARDT 30MG/10ML SOLUTION FOR INFUSION,339.4,
,,63-368-04,ACILOC,61.0,
,,44-4-01,ADALAT 30MG LA TAB,46.4,
,,22-100-95,ACTRAPID PENFILL,103.35,
,,9-100-89,ACTRAPID,65.0,
,,114-119-02,ACTOS 30MG TAB,87.75,
,,117-119-04,ACTOS 15MG TABLET,51.7,
,,1-555-09,ACULAR LS 0.4% OPHTHALMIC SOLUTION,19.2,
,,12-437-10,ADOLIN 0.1% W-W CREAM,16.25,
,,101-368-08,ACILOC,73.35,
,,61-368-04,ACILOC,37.2,
,,7-349-09,ACC LONG 600MG EFFERVESCENT TABLETS,12.55,
,,6-349-09,ACC 200MG POWDER FOR ORAL SOLUTION,11.4,
,,218-325-09,ACAROSE 50MG TABLETS,15.0,
,,219-325-09,ACAROSE 100MG TABLETS,19.05,
,,260-149-02,2% W-V LIDOCAINE HCL INJECTION USP,6.6,
,,248-149-02,2% W-V LIDOCAINE HCL INJECTION USP,5.4,
,,247-149-02,2% W-V LIDOCAINE HCL INJECTION USP,4.55,
,,246-149-02,2% W-V LIDOCAINE HCL INJECTION USP,4.15,
,,133-149-96,15% W-V POTASSIUM CHLORIDE FOR INJ. USP,0.7,
,,134-149-96,15% W-V POTASSIUM CHLORIDE FOR INJ. USP,1.1,
,,145-149-98,15% W-V POTASSIUM CHLORIDE FOR INJ. USP,3.3,
,,220-149-00,1% W-V LIDOCAINE HCL INJECTION USP,6.2,
,,219-149-00,1% W-V LIDOCAINE HCL INJECTION USP,5.8,
,,92-149-95,0.9% W/V SODIUM CHLORIDE INJECTION B.P,1.4,
,,91-149-95,0.9% W/V SODIUM CHLORIDE INJECTION B.P,0.75,
,,50-352-04,ACETAB 25 MG TABLETS,20.25,
,,51-352-04,ACETAB 50 MG TABLETS,34.2,
,,60-368-04,ACILOC,9.3,
,,59-368-04,ACILOC,18.6,
,,15-353-03,ACID HEMODIALYSIS CAT.NO.3-086-005,25.85,
,,61-352-05,ACID CONC. HAEMODIALYSIS KSP-06 (1+34),25.25,
,,62-352-05,ACID CONC. HAEMODIALYSIS KSP-05 (1+44),25.25,
,,63-352-05,ACID CONC. HAEMODIALYSIS KSP-04 (1+44),25.25,
,,64-352-05,ACID CONC. HAEMODIALYSIS KSP-03 (1+44),25.25,
,,62-368-04,ACILOC,18.6,
,,11-251-02,ACICONE 720 MG CHEWABLE TAB,5.55,
,,10-251-02,ACICONE - S 720 MG CHEWABLE TAB,4.95,
,,8-251-02,ACICONE - S 540MG-5ML SUSP,4.95,
,,1702221732,ACICAL PLUS CHEWABLE TABLETS,7.0,
,,2-590-08,ACICAL CHEWABLE TABLETS,6.0,
,,17-353-03,ACETATE HEMODIALYSIS CAT.NO.3-012-005,27.7,
,,16-353-03,ACETATE HEMODIALYSIS CAT.NO 3-085-005,25.85,
,,9-251-02,ACICONE 540MG-5ML SUSP,4.95,
,,1-158-86,"AMINOFUSIN L,10% W-O CARBOHYDRATE",68.65,
,,14-437-10,ADOLIN 0.1% W-W GEL,16.25,
,,67-119-90,ALLERFIN AMP 10MG-ML,6.05,
,,8-8-82,ALKERAN TABLETS 5 MG,57.45,
,,29-390-08,ALKA-UR EFFERVES. 4GM GRANULES SUGARFREE,6.5,
,,30-390-08,ALKA-UR EFFERVES. 4GM GRANULES SUGARFREE,17.25,
,,34-4-99,ALKA-SELTZER,3.25,
,,35-4-99,ALKA-SELTZER,5.75,
,,4-528-84,ALGEX BALSAM,6.95,
,,2-735-10,ALGESAL BAUME CREAM,10.8,
,,1-735-10,ALGESAL BAUME,4.4,
,,41-355-07,ALEXAN 2000MG- 40ML VIAL,132.2,
,,32-355-05,ALEXAN 1000MG- 20ML VIAL,79.2,
,,31-355-05,ALEXAN 500MG- 10ML,39.6,
,,37-355-06,ALEXAN 20MG-1ML VIAL,19.75,
,,3-119-82,ALLERFIN TABLETS 4MG,2.55,
,,33-352-04,ALLERGETIN SYRUP,2.55,
,,43-16-97,ALLERGODIL NASAL SPRAY WITH SPRAYER,35.0,
,,29-368-02,AMBROSIA,5.2,
,,46-124-96,AMBOLAR,7.15,
,,1-861-13,AMBISOME 50 MG VIAL,4645.9,
,,42-23-99,AMARYL 3MG TAB,47.15,
,,41-23-99,AMARYL 2MG TAB,33.9,
,,84-116-12,ALENDRONATE SANDOZ 70MG F/C TABLET,28.5,
,,40-23-99,AMARYL 1MG TAB,20.8,
,,16-95-08,ALVESCO 160MCG-PUFF INHALER,52.7,
,,15-95-08,ALVESCO 160MCG-PUFF INHALER,105.45,
,,27-93-06,ALPHAGAN-P 0.15% OPHTHALMIC SOLUTION,38.5,
,,140-172-03,ALPAX AMP. 2MG-ML,13.4,
,,17-95-08,ALVESCO 80MCG-PUFF INHALER,63.0,
,,1-239-86,ADRENALINE 1:1000 INJ,12.45,
,,103-368-08,ALENDRO,39.05,
,,4-313-10,ALDOMET 250MG TABLETS,18.35,
,,10-313-10,AGGRASTAT 0.25MG/ML I.V. VIAL,980.15,
,,288-11-10,AFINITOR 5 MG TABLET,14730.15,
,,1108210927,AERIUS 5MG TABLETS,23.3,
,,1108210928,AERIUS 2.5 MG-5ML SYRUP,23.95,
,,2610211236,ADVIL COLD AND SINUS CAPLET,11.75,
,,42-31-01,ADVIL COLD AND SINUS CAPLET,6.7,
,,2-5603-21,ADVATE 500 IU  ,1236.45,
,,1-5603-21,ADVATE 250 IU  ,618.2,
,,170-334-13,ADVAGRAF 5MG PROLONGED RELEASE CAPSULE,4638.35,
,,169-334-13,ADVAGRAF 3MG PROLONGED RELEASE CAPSULE,2783.0,
,,168-334-13,ADVAGRAF 1MG PROLONGED RELEASE CAPSULE,927.65,
,,167-334-13,ADVAGRAF 0.5MG PROLONGED RELEASE CAPSULE,463.85,
,,9-813-21,AGIOLAX GRANULES,18.7,
,,295-212-14,AGOUT 120 mg film-coated tablets,106.0,
,,1-813-11,ALDARA 5% CREAM,242.85,
,,1-161-00,ALBUTEIN 20% SOLN. FOR INJ,146.4,
,,32-5083-21,ALBOTHYL VAGINAL OVULE 90MG,14.25,
,,21-249-10,ALENDOCAN 70 MG TABLETS,18.7,
,,281-277-14,AIRFAST 4MG GRANULES,95.15,
,,266-277-13,AIRFAST 4MG CHEWABLE TABLETS,100.1,
,,225-277-11,AIRFAST 10MG FILM COATED TABLET,100.1,
,,3-476-08,AIMAFIX 500I.U. POW. FOR SOLU. FOR INFU,554.6,
,,293-212-14,AGOUT 80 mg film-coated tablets,106.0,
,,294-212-14,AGOUT 40 mg film-coated tablets,106.0,
,,267-277-13,AIRFAST 5MG CHEWABLE TABLETS,100.1,
,,37-549-90,ATROPINE SULF. E.S 50MCG-ML,12.95,
,,4-378-02,BRONCHOBOS 375 MG CAPSULES,12.15,
,,125-368-11,BRIMO-P OPHTHALMIC SOLUTION 0.1%,20.65,
,,199-325-07,BRIMODIN,31.9,
,,91-368-06,BRIMO,35.45,
,,88-15-13,BRILINTA 90 MG FILM COATED TABLET,260.8,
,,50-15-96,BRICANYL TURBUHALER 0.5MG-DOSE,46.95,
,,6-15-80,BRICANYL SYP,10.5,
,,59-15-98,BRICANYL 2.5MG-ML SOLN.FOR NEBULISATION,20.65,
,,68-15-00,BRICANYL AMP.,20.6,
,,30-150-98,BOTOX 100UNITS,671.05,
,,36-490-08,BRONCLYN 1.5MG-5ML SYRUP,5.6,
,,15-138-81,BRUFEN 400 MG TAB,13.6,
,,16-138-87,BRUFEN TAB 600MG,19.55,
,,23-892-13,CADUET 10-40,154.6,
,,22-892-13,CADUET 10-20,111.25,
,,21-892-13,CADUET 10-10,111.25,
,,70-212-97,BUSPAR 10MG TAB,70.4,
,,205-325-08,BUDINIDE,30.8,
,,4-340-07,BUDIAIR 200 MCG PRESSURISED INH SOLUTION,83.45,
,,118-172-98,BUCAINE 0.5% solution for injection,16.95,
,,117-172-98,BUCAINE 0.25% VIAL,16.5,
,,24-892-13,CADUET 5-10,107.3,
,,118-119-09,BLOPRESS 8 PLUS TABLETS,47.7,
,,1-528-84,BILICANTE 200MG CAPS,13.9,
,,163-334-12,BILAXTEN 20MG TABLET,31.95,
,,6-597-09,BI PRETERAX ARGININE 5MG-1.25MG F.C. TAB,47.7,
,,2411211359,BEVASON 0.1% OINTMENT,4.0,
,,2411211362,BEVASON 0.1% CREAM,4.0,
,,42-171-04,BEVACOL 135MG TABLET,14.45,
,,23-49-81,BETOLVEX INJ 1MG,16.7,
,,13-276-97,BETNOVATE-N OINTMENT,10.7,
,,14-276-97,BETNOVATE-N 0.1% CREAM,10.7,
,,51-276-98,BETNOVATE-C OINT.,13.1,
,,49-276-98,BETNOVATE-C CREAM,13.1,
,,15-276-97,BETNOVATE OINTMENT 0.1%,10.1,
,,22-276-97,BETNOVATE CREAM 0.1%,10.1,
,,2410211225,BETNOVATE 0.1% SCALP APPLICATION,13.65,
,,20-368-01,BETAZOL,13.6,
,,15-4-84,BILTRICIDE 600MG TABS,63.5,
,,119-119-09,BLOPRESS 16 PLUS TABLETS,54.65,
,,115-119-02,BLOPRESS 16 MG TABLETS,54.65,
,,1-202-91,BLEOCIN 15MG VIAL,97.0,
,,21-76-95,BI-TILDIEM 90MG TAB,26.35,
,,22-76-95,BI-TILDIEM 120MG TAB,38.85,
,,46-68-84,BISOLVON ELIXIR 4MG-5ML,11.45,
,,52-68-87,BISOLVON 8MG TABLETS,11.9,
,,107-119-01,BLOPRESS 8MG TAB.,47.7,
,,40-399-09,BISCOR 5MG F.C. TABLETS,22.3,
,,17-251-10,BIOVIT 12 DEPOT,4.05,
,,36-334-00,BIOCEF 500MG CAPSULE,48.1,
,,41-399-09,BISCOR 10MG F.C. TABLETS,31.6,
,,25-892-13,CADUET 5-20,107.3,
,,2-355-01,"CARBOPLATIN ""EBEWE"" 50MG-5ML",141.4,
,,91-212-98,CAPRIL 50MG TAB,31.55,
,,90-212-98,CAPRIL 25MG TAB,18.65,
,,20-212-94,CAPOTEN 50MG TAB,31.55,
,,19-212-94,CAPOTEN 25MG TAB,18.65,
,,82-149-95,CAPD4 PERITONEAL DIALYSIS SOLN,30.35,
,,115-149-95,CAPD4 PERITONEAL DIALYSIS SOLN,19.5,
,,114-149-95,CAPD4 PERITONEAL DIALYSIS SOLN,17.45,
,,113-149-95,CAPD4 PERITONEAL DIALYSIS SOLN,15.4,
,,112-149-95,CAPD3 PERITONEAL DIALYSIS SOLN,19.5,
,,111-149-95,CAPD3 PERITONEAL DIALYSIS SOLN,17.45,
,,81-149-95,CAPD3 PERITONEAL DIALYSIS SOLN,30.35,
,,110-149-95,CAPD3 PERITONEAL DIALYSIS SOLN,15.4,
,,109-149-95,CAPD2 PERITONEAL DIALYSIS SOLN,19.5,
,,80-149-95,CAPD2 PERITONEAL DIALYSIS SOLN,30.35,
,,3-355-01,"CARBOPLATIN ""EBEWE"" 50MG-5ML",281.35,
,,2802210560,CARVIDOL 25 MG TAB,47.25,
,,186-212-03,CARVIDOL 12.5 MG TAB,27.9,
,,7-312-07,CARTEOL LP 2% PRLONGED RELEASE EYE DROPS,21.25,
,,6-312-07,CARTEOL LP 1% PRLONGED RELEASE EYE DROPS,21.25,
,,2-799-13,CARDURA XL 4 mg tablet,34.0,
,,9-141-97,CARDURA 4 mg tablet,30.75,
,,108-149-95,CAPD2 PERITONEAL DIALYSIS SOLN,17.45,
,,78-171-11,CARDIOPROL 5MG TABLETS,16.25,
,,79-171-11,CARDIOPROL 10MG TABLETS,23.05,
,,0501221563,CARDICOR PLUS 5/12.5MG FILM COATED TABLET,22.7,
,,0501221562,CARDICOR 5MG FILM COATED TABLET,18.05,
,,0501221565,CARDICOR 2.5MG FILM COATED TABLET,12.0,
,,0501221560,CARDICOR 10MG FILM COATED TABLET,25.6,
,,57-212-97,CARDOL 100MG TAB,27.5,
,,26-892-13,CADUET 5-40,150.75,
,,107-149-95,CAPD2 PERITONEAL DIALYSIS SOLN,15.4,
,,28-106-87,CANDRIL SACHETS,5.8,
,,5-237-97,CALCIUM FOLINATE 50MG-5ML VIAL,82.15,
,,47-355-10,CALCIUM FOLINATE (EBEWE) 10MG-ML VIAL,53.8,
,,46-355-10,CALCIUM FOLINATE (EBEWE) 10MG-ML VIAL,161.4,
,,299-149-04,CALCIUM CHLORIDE 7.35% INJECTION,0.8,
,,298-149-04,CALCIUM CHLORIDE 7.35% INJECTION,0.7,
,,297-149-04,CALCIUM CHLORIDE 7.35% INJECTION,0.55,
,,357-149-08,CALCIUM CHLORIDE 10% INJECTION,1.0,
,,47-549-91,CALCIUM CHLORIDE 10% EMERGENCY SYRINGE,20.05,
,,174-325-06,CALCINATE,30.0,
,,1-120-85,CALAZOL CREAM,4.0,
,,7-849-13,CAFERGOT 1 MG TAB,16.3,
,,55-188-03,CALCIUM GLUCONATE 10% AMP,17.3,
,,25-490-06,CANDIZOLE 2% VAGINAL CREAM,17.65,
,,3101221659,CANDIVAST 50MG CAP,47.25,
,,3101221660,CANDIVAST 150MG CAP,20.95,
,,176-277-06,CANDEUR 50MG CAPSULES,42.7,
,,178-277-06,CANDEUR 200MG CAPSULES,253.35,
,,177-277-06,CANDEUR 150MG CAPSULES,17.8,
,,27-106-87,CANDRIL SACHETS,13.15,
,,67-46-88,CALTRATE 600 MG TAB.,20.3,
,,3011211403,CALCIUM SANDOZ +VIT.C EFFV.TAB,11.65,
,,197-11-80,CALCIUM SANDOZ EFF TAB FORTE,11.0,
,,18-72-00,CALCIUM RESONIUM POWDER,242.9,
,,302-149-06,CALCIUM GLUCONATE 10% W-V INJECTION,3.7,
,,304-149-06,CALCIUM GLUCONATE 10% W-V INJECTION,4.4,
,,303-149-06,CALCIUM GLUCONATE 10% W-V INJECTION,4.0,
,,42-352-04,CALSYR  SYRUP,7.1,
,,0912211442,AZI-ONCE,12.3,
,,85-368-06,AZI-ONCE,16.85,
,,83-368-06,AZI-ONCE,21.8,
,,39-368-02,AZI-ONCE,40.2,
,,187-325-07,AZIMAC 500 mg,29.35,
,,186-325-07,AZIMAC 250 mg,29.35,
,,9-437-08,AVOTIN- A,15.9,
,,18-437-12,AVORAL 2% SHAMPOO,18.3,
,,3-437-06,AVOQUIN,33.65,
,,19-437-14,AVOMACK Cutaneous solution,15.0,
,,20-437-14,AVOMACK Cutaneous solution,20.0,
,,22-437-14,Avocom-M Cream,37.25,
,,21-437-14,Avocom-M Cream,23.0,
,,6-437-07,AVOGAIN,66.0,
,,30-399-06,AZONIT-D CREAM,8.75,
,,25-325-01,BALAD,9.15,
,,172-276-20,BACTROBAN OINT 2%,27.7,
,,156-276-20,BACTROBAN NASAL OINTMENT 2%,35.05,
,,72-212-97,BACTRIM SUSP(200+40MG-5ML),19.0,
,,5-437-07,AVOGAIN,55.5,
,,44-171-04,BACTALL 500MG TABLET,23.4,
,,43-171-04,BACTALL 250MG TABLET,12.05,
,,53-149-92,BABYLYTE ORAL SOLUTION,7.0,
,,149-149-98,BABYLYTE,7.35,
,,150-149-98,BABYLYTE,4.05,
,,148-149-98,BABYLYTE,12.15,
,,82-212-98,BACTRIM FORTE TAB,23.3,
,,21-325-00,BALAD OINTMINT 2%,9.1,
,,2306210821,AVODART 0.5MG CAPSULE,111.9,
,,4-437-06,AVOCOM,14.35,
,,0809211026,AUGMENTIN 457MG-5ML SUSPENSION,33.05,
,,0809211029,AUGMENTIN 312 MG-5ML SUSPENSION,32.55,
,,0809211024,AUGMENTIN 228 MG-5ML SUSPENSION,19.2,
,,0809211027,AUGMENTIN 156 Mg-5 ML SUSPENSION,17.35,
,,114-276-13,AUGMENTIN 1.2GM VIAL,81.45,
,,0809211030,AUGMENTIN 1 G TAB,78.3,
,,1101221582,AUGMENTIN ES SUSPENSION,58.25,
,,2-526-84,ATROPINE SULPHATE INJ 1MG-1 ML,33.65,
,,290-149-04,ATROPINE SULPHATE 0.6MG\ML AMPOULE,1.55,
,,289-149-04,ATROPINE SULPHATE 0.6MG\ML AMPOULE,1.05,
,,287-149-04,ATROPINE SULPHATE 0.5MG\ML AMPOULE,0.9,
,,288-149-04,ATROPINE SULPHATE 0.5MG\ML AMPOULE,0.95,
,,39-549-90,ATROPINE SULF.E.S 100MCG-ML,18.1,
,,38-549-90,ATROPINE SULF.E.S 100MCG-ML,14.75,
,,113-276-13,AUGMENTIN 600MG VIAL,81.45,
,,0809211028,AUGMENTIN 625 MG TAB,63.8,
,,2306210825,AUGMENTIN INFANT DROP,19.1,
,,111-276-13,AUGMENTIN SR TABLET,89.1,
,,7-437-08,AVOCOM,14.35,
,,10-437-08,AVOCIN,40.45,
,,11-437-08,AVOCIN,15.05,
,,15-437-10,AVOBAN 2% W-W OINTMENT,19.4,
,,21-191-06,AVAXIM 80U-0.5ML PEDIATRIC VACCINE,66.25,
,,16-191-00,AVAXIM 160 UNITS VACCINE S.D SYRINGE,99.1,
,,270-24-14,AVASTIN 400 solution for infusion,4271.4,
,,16-437-11,AVOCOM 0.05% AQUEOUS NASAL SPRAY,41.6,
,,269-24-14,AVASTIN 100 solution for infusion,1235.55,
,,49-4-06,AVALOX 400MG SOLUTION FOR I.V. INFUSION,558.15,
