Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12
,,,,Orthopedics,FMORT-0341,Finger Reattachement,46483-00-01,PKG,1 DAY,31800,31800,Current Price
,,,,LABORATORY,FMLAB-5042,Hsv Ii Igm,73100-23-10,Service,,367,367,Current Price
,,,,LABORATORY,FMLAB-2090,Phosphorus In Urine,73050-28-30,Service,,163,163,Current Price
,,,,LABORATORY,FMLAB-7043,"Diabetic Panel (2) (Cr, Hba1C, Microalb, Urea, Tsh, T4 )",73000-00-40,Service,,743,743,Current Price
,,,,Orthopedics,FMORT-0525,Open Reduct.Of Fix Radius Head Or Excision,47408-01-01,PKG,3 Days,16200,16200,Current Price
,,,,LABORATORY,FMLAB-6025,Wet Smear Test,73050-44-70,Service,,413,413,Current Price
,,,,Emergency,FMERDA0061,Fleet Enema - Single,90335-01-00,Service,,84,84,Current Price
,,,,OB & GYNE,FMOBG-0003,Cryocautery,35608-00-00,Service,,680,680,Current Price
,,,,LABORATORY,FMLAB-2097,Lactic Acid,73050-21-70,Service,,749,749,Current Price
,,,,SURGERY,FMSUR-3278,Laparascopic Ovarian Drilling + Adhesiolysis,35637-08-02,PKG,5 Days,11880,11880,Current Price
,,,,NEPHROLOGY,FMNEP-0012,Hemodialysis Follow Up,13100-00-00,Service,,708,708,Current Price
,,,,LABORATORY,FMLAB-9291,B-Hydroxylase Dopamine,73050-39-70,Service,,751,751,Current Price
,,,,Physiotherapy,FMPTD-2074,Cerebral Palsy Package (Op),95550-03-00,Service,,257,257,Current Price
,,,,Ophthalmology,FMOPTH0012,Yag Laser Iridotomy - One Eye,42764-00-01,Service,,4793,4793,Current Price
,,,,Dermatology ,FMDER-4050,Botox Injection - One Session,90676-00-00,Service,,2835,2835,Current Price
,,,,LABORATORY,FMLAB9995,Sars Cov2 (Covid-19) Antigen - Poct,73100-26-20,Service,,70,70,Current Price
,,,,Orthopedics,FMORT-0210,Arthrodesis Of Knee,49509-01-00,PKG,2 DAYS,33120,33120,Current Price
,,,,Orthopedics,FMORT-0330,Chopart Arthrodesis,50118-00-00,PKG,1 DAY,21690,21690,Current Price
,,,,Orthopedics,FMORT-0792,Himiarthoplasty Hip,47522-00-01,PKG,2 DAYS,33000,33000,Current Price
,,,,NEUROSURGERY,FMNEU-3618,Brachial Plexus Exploration And Repair,39300-00-00,PKG,2 DAYS,97200,97200,Current Price
,,,,Orthopedics,FMORT-0181,Other Local Excisn Or Destrctnof Lesion - Ankle,90574-00-01,PKG,DAY CASE,9540,9540,Current Price
,,,,Dermatology ,FMDER-0314,"Laser Hair Removal ( Axilla, Face, Sensitive Area )",90676-00-00,Service,,300,300,Current Price
,,,,Emergency,FMERDA0039,Emergency Defibrillation,83700-00-00,Service,,405,405,Current Price
,,,,LABORATORY,FMLAB-9145,Zinc(Serum),73050-39-10,Service,,350,350,Current Price
,,,,Pediatrics,FMPDT-0090,Nasogastric Tube Insertion Up To 3 Yrs Max. 34 Hrs,92036-00-00,Service,,92,92,Current Price
,,,,LABORATORY,FMLAB-8234,Creatinine ( URINE ),73050-09-90,Service,,152,152,Current Price
,,,,LABORATORY,FMLAB-3011,Estriol (E3),73050-12-20,Service,,682,682,Current Price
,,,,LABORATORY,FMLAB-9203,11-Deoxycortisol,73050-11-10,Service,,944,944,Current Price
,,,,Radiology ,FMXRAY1307,Us. Abdomenal Wall,55812-00-00,Service,,450,450,Current Price
,,,,LABORATORY,FMLAB-2023,Creatinine ( Serum ),73050-09-80,Service,,111,111,Current Price
,,,,Anaesthia ,FMANA-0014,Oxygen (O2) Per Hour,92044-00-00,Service,,121,121,Current Price
,,,,Pediatrics,FMPDT-0004,Endotracheal Intubation For Child,22007-00-00,Service,,825,825,Current Price
,,,,Cardiology,FMCAR-9910,Cardiac Monitoring / Day,92056-00-00,Service,,628,628,Current Price
,,,,LABORATORY,FMLAB-1064,Protein S Activity,73100-04-30,Service,,962,962,Current Price
,,,,LABORATORY,Fmlab-9912,Neonatal Metabolic Screen Test,92204-00-00,Service,,725,725,Current Price
,,,,LABORATORY,FMLAB-1030,Factor Xi,73100-03-30,Service,,591,591,Current Price
,,,,Orthopedics,FMORT-0209,Arthrodesis Of Hip,49306-00-00,PKG,2 DAYS,38250,38250,Current Price
,,,,LABORATORY,FMLAB-2075,Uric Acid In Serum,73050-37-70,Service,,137,137,Current Price
,,,,neurology,FMNEU-0006,CARPAL TUNNEL LIGAMENT INCISIO,39331-01-01,Service,,4531,4531,Current Price
,,,,LABORATORY,FMLAB-9528,Histopathology (Per Ah No. On),73200-06-70,Service,,875,875,Current Price
,,,,Pediatrics,FMPDT-0085,T-Vaccine(Tetanus)& T-Antitox,92149-00-00,Service,,271,271,Current Price
,,,,OB & GYNE,FMOBG-3027,Myomectomy,35649-01-00,PKG,5 Days,11966.204249999999,11966.204249999999,Current Price
,,,,LABORATORY,FMLAB-9711,Rubella Abs,73100-25-90,Service,,332,332,Current Price
,,,,LABORATORY,FMLAB-2086,Sodium Urine,73050-33-20,Service,,144,144,Current Price
,,,,LABORATORY,FMLAB10096,Allergens (Inhalant) 20 Pannel,12000-00-00,Service,,909,909,Current Price
,,,,PAEDIATRICS/SUG,FMPDS-1009,Echo Fetal,55113-00-00,Service,,1769,1769,Current Price
,,,,UROLOGY,FMURO-3039,Spermatocelectomy,37601-00-00,PKG,4 Days,6443.34075,6443.34075,Current Price
,,,,LABORATORY,FMLAB-2089,Uric Acid In Urine,73050-37-80,Service,,157,157,Current Price
,,,,ENT,FMENT-2032,SEPARATION OF NASAL ADHESION,41683-00-00,Service, ,3110,3110,Current Price
,,,,Ophthalmology,FMOPT-4134,Removal Of I.O.L. (Implanted Inside),42704-00-01,PKG,1,7498,7498,Current Price
,,,,LABORATORY,FMLAB-1046,Iron Stain,73100-07-60,Service,,674,674,Current Price
,,,,Surgery,FMSUR-0048,HERNIORRHAPHY,30403-01-00,PKG, ,5501,5501,Current Price
,,,,LABORATORY,FMLAB-9297,Adenosine Deaminase,73050-00-60,Service, ,3218,3218,Current Price
,,,,Consultation,FMANA-9902,Anaesthetic Doctor,83600-00-10,Service,,590,590,Current Price
,,,,Physiotherapy,FMPTD-2167,Brace Parts Medium,99999-99-99,Service,,1813,1813,Current Price
,,,,Medical Supervision,FMSUP-00012,Normal Baby Crib - Medical Supervision,83600-03-20,Service,,451,451,Current Price
,,,,Medical Supervision,FMSUP-0006,Pshyicatric Ward - Medical Supervision,83600-03-20,Service,,451,451,Current Price
,,,,LABORATORY,FMLAB-7014,Neonatal Profile Blood Group (O),73250-00-80,Service, ,405,405,Current Price
,,,,Ophthalmology,FMOPT-4022,Tarsorrhaphy (One Eye),42584-00-01,PKG,Day Case,3313.7180999999996,3313.7180999999996,Current Price
,,,,SURGERY,FMSUR-3130,Bowel Anastomosis Resection,30566-00-00,PKG,4 Days,10125.24975,10125.24975,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0167,Medical Shoes Ii,96092-00-00,Service,,862,862,Current Price
,,,,LABORATORY,FMLAB-7042,Diabetic Profile (Hba1C & Creatinine Urine),73000-00-40,Service,,462,462,Current Price
,,,,LABORATORY,FMLAB-9119,Reducing Substance Faeces,73050-33-90,Service, ,925,925,Current Price
,,,,LABORATORY,FMLAB-7023,Rheumatology Profile (Crp),73100-11-40,Service,,579,579,Current Price
,,,,Orthopedics,FMORT-0714,Proximal Raw Carpectomy,49206-00-01,PKG,2 days,24000,24000,Current Price
,,,,NEUROSURGERY,FMNEU-3392,Craniotomy Excision Of Brainstem Tumour,39903-00-00,PKG,4 INCLUDING ICU ,30000,30000,Current Price
,,,,Dermatology ,FMDER-0307,Fractional Laser For Scars - Small Area,90676-00-00,Service,,957,957,Current Price
,,,,Medical Supervision,FMSUP-00018,Newborn Isolation - Medical Supervision,83600-03-20,Service,,451,451,Current Price
,,,,LABORATORY,FMLAB-1034,Indirect Coombs Test,73250-00-30,Service,,172,172,Current Price
,,,,Orthopedics,FMORT-0343,Toe Reattachement,99999-99-99,PKG,2 days,2400,2400,Current Price
,,,,Anaesthia ,FMANA-9917,Anasthesia In Mri In The Mri Room,83670-00-60,Service,,1061,1061,Current Price
,,,,LABORATORY,FMLAB-9125,Sperm Abs. (Serum),73400-03-80,Service,,1045,1045,Current Price
,,,,LABORATORY,FMLAB-9448,Cryptococcus Ag,73050-39-70,Service,,761,761,Current Price
,,,,LABORATORY,FMLAB-4001,Acetaminophen (Paracetamol),73300-03-60,Service,,976,976,Current Price
,,,,LABORATORY,FMLAB-9314,Manganese In Plasma,73050-24-20,Service,,1108,1108,Current Price
,,,,LABORATORY,FMLAB-7032,"Systemic Lupus Erythematosus (Sle) Profile (Dna, Ana, Igm, C3 & C4)",73100-08-80,Service,,1904,1904,Current Price
,,,,Orthopedics,FMORT-0508,Partial Arthroplasty,49315-00-00,PKG,2 DAYS,30000,30000,Current Price
,,,,SURGERY,FMPSD-1055,DEBRIDEMENT OF DEVITALISED TISSUES (SMALL),90665-00-10,Service,,10049,10049,Current Price
,,,,Cardiology,FMCAT-0047,"Permanent Pacemaker Implantation, Single",38353-00-00,PKG,6 Days,45614.3175,45614.3175,Current Price
,,,,Radiology ,FMXRAY1427,Ir. Ivc Filter Removal Or Retrieval,35331-00-01,PKG,1 Day,20904,20904,Current Price
,,,,Medical Supervision,FMSUP-00016,Intermediate Class - Medical Supervision,83600-03-20,Service,,451,451,Current Price
,,,,LABORATORY,FMLAB-1651,Automated Groin C/S,73200-03-80,Service,,472.5,472.5,Current Price
,,,,SURGERY,FMSUR-3108,Partial Mastectomy With Histopathology,31500-00-01,PKG,3 Days,7260,7260,Current Price
,,,,Emergency,FMERDA0018,Emergency Central Catheter Insertion,13815-00-00,Service,,235,235,Current Price
,,,,LABORATORY,FMLAB-5035,Hepatitis B Markers (Hbsag & Hbs Ab),73100-23-80,Service,,916,916,Current Price
,,,,Orthopedics,FMORT-0203,Midtarsal Fusion,44364-00-01,PKG,1 DAY,16560,16560,Current Price
,,,,Orthopedics,FMORT-0571,Fusion At Finger,46300-01-01,PKG,2 days,13200,13200,Current Price
,,,,LABORATORY,FMLAB-3009,Cortisol In Serum,73050-09-00,Service,,448,448,Current Price
,,,,Dermatology ,FMDER-4076,Mesotherapy For Face - 1 Session,90676-00-00,Service,,350,350,Current Price
,,,,Emergency,FMERDA0033,External Ear Laceration Suturing,90110-00-01,Service,,306,306,Current Price
,,,,Radiology ,FMXRAY1333,Doppler. Penile (With Injection),55282-00-00,Service,,1320,1320,Current Price
,,,,Dermatology ,FMDER-4033,Rf Rejuvenation Machine(Scarlet) - Large Area,90675-00-00,Service,,1500,1500,Current Price
,,,,LABORATORY,FMLAB-9233,Anti Endomysium Antibodies Iga,73050-14-21,Service, ,584,584,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0166,Medical Shoes I,96092-00-00,Service,,761,761,Current Price
,,,,LABORATORY,FMLAB-9164,Total Acetone,73050-00-10,Service, ,498,498,Current Price
,,,,SURGERY,FMSUR-3081,Excision Of Simple Or Small Lipoma Under G.A.,31350-00-01,PKG,Day Case,3313.7180999999996,3313.7180999999996,Current Price
,,,,LABORATORY,FMLAB-9154,Ionized Calcium,73050-05-40,Service,,523,523,Current Price
,,,,Orthopedics,ORT-0093,Arthroscopy Minisectomy,49560-03-01,PKG,Day Case,12000,12000,Current Price
,,,,LABORATORY,FMLAB-3048,Procalcitonin( So ) La99900943,73050-29-80,Service,,1174,1174,Current Price
,,,,SURGERY,FMSUR-3079,Excision Of Simple Or Small Lipoma Under L.A.,31205-00-10,PKG,Day Case,2761.43175,2761.43175,Current Price
,,,,Dermatology ,FMDER-0150,I.M. Injection With Medicine,96197-19-00,Service,,20,20,Current Price
,,,,LABORATORY,FMLAB-1016,Bleeding Time,73100-00-00,Service,,73,73,Current Price
,,,,LABORATORY,FMLAB10285,Anti-Beta 2 Glycoprotein Igm,73100-11-60,Service,,1404,1404,Current Price
,,,,LABORATORY,FMLAB10284,Anti-Beta 2 Glycoprotein Igg,73100-11-60,Service,,1404,1404,Current Price
,,,,SURGERY,FMSUR-1009,Incision With Drainage Large Or Deep Absess Under G.A.,30223-01-20,Service,Day Case,2393.24085,2393.24085,Current Price
,,,,Orthopedics,FMORT-0677,"Bima. Malleolar Fracture, Ankle",47603-01-01,PKG,2 DAYS,21600,21600,Current Price
,,,,OB & GYNE,FMOBG-3029,Vaginal Hysterectomy,35657-00-00,PKG,5 Days,12000,12000,Current Price
,,,,Ophthalmology,FMOPTA0018,Corneal Topography (Pentacam) - One Eye,90067-00-31,Service,,597,597,Current Price
,,,,Dermatology ,FMDERT-0012,Laser Hair Removal - Face - One Session,90676-00-00,Service,,150,150,Current Price
,,,,NEPHROLOGY,FMNEP-0047,Renal Dialysis One Session,13100-00-00,Service,,867,867,Current Price
,,,,LABORATORY,fmlab-1340,Ribosomal Abs,73100-09-80,Service,,876,876,Current Price
,,,,OB & GYNE,FMOBG-3024,Hysterectomy,35653-01-00,PKG,5 Days,12000,12000,Current Price
,,,,Emergency,FMERDA0031,Epistaxix - Unilateral Packing,90132-00-00,Service,,1460,1460,Current Price
,,,,LABORATORY,FMLAB-1051,Osmotic Fragility,73100-08-00,Service,,863,863,Current Price
,,,,NEUROSURGERY,FMNEU-0063,Intrathecal Injection Of Medications (Antibiotc/Chemotherapy),96198-00-00,Service,,628,628,Current Price
,,,,LABORATORY,fmlab-1335,Influenza A,73050-52-60,Service,,160,160,Current Price
,,,,ORTHOPAEDIC WORKSHOP,FMORW-0146,Taylor Brace Orthosis Ii,90595-00-81,Service,,6008,6008,Current Price
,,,,Ophthalmology,FMOPT-4210,Removal Of Intraocular Foreign Body,42569-00-01,PKG,3 Days,6627.436199999999,6627.436199999999,Current Price
,,,,OB & GYNE,OBG-0036,Caesarian Delivery -  Iufd Delivery,16520-05-00,PKG,4 Days,12540,12540,Current Price
,,,,Radiology,FMXRAY1709,X-RAY CALCANEUS AP & LAT. & AXIAL (BOTH SIDES),57518-04-22,Service, ,297,297,Current Price
,,,,INTERNAL MEDICINE,FMINTR0019,Suctioning,13400-00-00,Service,,49,49,Current Price
,,,,Emergency,FMERDA0138,Full Cast - Below Knee,96092-00-00,Service,,782,782,Current Price
,,,,Emergency,FMERDA0136,Full Cast - Above Knee,96092-00-00,Service,,807,807,Current Price
,,,,Orthopedics,FMORT-0202,Subtalar Fusion,50118-00-00,PKG,1 DAY,13200,13200,Current Price
,,,,Cardiology,FMCARS0014,Coronary Angiography,38215-00-00,Service,1 Day,10000,10000,Current Price
,,,,UROLOGY,FMURO-3049,Cystourethroscopy + Turp,37224-03-00,PKG,5-7 Days,17820,17820,Current Price
,,,,Home Care ,FMHC-0001,Home Visit- Complete Nursing Care,73100-15-10,Service,,576,576,Current Price
,,,,Vascular Surgery,MTVAS-0028,Injection Sclerotherapy Foam G.A.,90223-01-00,Service,1,1103,1103,Current Price
,,,,Plastic Surgery,FMPSDJ0053,Piercing (Any Part Of The Body),90661-00-00,Service, ,268,268,Current Price
,,,,Radiology ,FMXRAY1614,Spine (1 Segment ) Flex/Ext.,58108-00-00,Service,,396,396,Current Price
,,,,Emergency,FMERDA0017,Iv Cannula Insertion,90220-00-00,Service,,85,85,Current Price
,,,,NEUROLOGY,FMNUM-0065,Video Eeg Over 24Hrs,92011-00-00,Service,,2636,2636,Current Price
,,,,LABORATORY,FMLAB-2020,Cholinesterase Serum,73050-08-20,Service,,277,277,Current Price
,,,,LABORATORY,FMLAB-9093,Anti Thyroid Peroxidase Abs (Tpo),73100-17-20,Service,,801,801,Current Price
,,,,LABORATORY,FMLAB-9750,Thyroid Microsomal Abs,73100-17-20,Service, ,801,801,Current Price
,,,,ENT,FMENT-3253,Middle turbinectomy,41689-00-00,PKG,1,3612,3612,Current Price
,,,,Orthopedics,FMORT-9004,"Revision Of Orif Unspec, Site",47921-00-01,PKG,2 DAYS,31680,31680,Current Price
,,,,Orthopedics,FMORT-0678,"Tri.Malleolar Fracture, Ankle",47597-00-01,PKG,2 DAYS,21600,21600,Current Price
,,,,LABORATORY,FMLAB-9075,Hexosaminidase A enzyme in the blood,73050-39-70,Service,,1212,1212,Current Price
,,,,NEUROLOGY,FMNUM-0034,Emg 2 Units,30075-01-01,Service,,692,692,Current Price
,,,,LABORATORY,FMLAB-2053,Iron (Fe),73050-21-10,Service,,151,151,Current Price
,,,,LABORATORY,FMLAB-5001,Anti Nuclear Ab (A.N.A) By Immunofluorescence,73100-10-70,Service,,402,402,Current Price
,,,,LABORATORY,FMLAB-1318,"Cell Count, Body Fluid, Csf",73400-00-70,Service,,478,478,Current Price
,,,,Dental,FMDNL-0050,Retainer,97731-00-00,Service,,120,120,Current Price
,,,,Orthopedics,FMORT-0507,Major Joint Disarticulation,50109-00-01,PKG,2 DAYS,31140,31140,Current Price
,,,,Medication,fmph-00014,Chemotherapy - Preparation,40336-00-00,Service,,355,355,Current Price
,,,,LABORATORY,fmlab-1342,Brca I & Ii (Breast Cancer I & Ii),73350-00-50,Service,,14175,14175,Current Price
,,,,UROLOGY,FMURO-0141,Transurethral Microwave Hyperthermic Treatment For Prostate,92178-00-90,Service,,6055,6055,Current Price
,,,,LABORATORY,FMLAB-7024,"Synovial Fluid Profile (C/S, Wbcs, Rbcs, Crystals)",73400-00-90,Service,,698,698,Current Price
,,,,Emergency,FMERDA0135,Full Cast - Above Elbow,50130-00-01,Service,,854,854,Current Price
,,,,Plastic Surgery,FMPSDJ0023,RELEASE SCAR FINGER W/SKIN GFT,45515-00-00,Service,,9256,9256,Current Price
,,,,LABORATORY,FMLAB-2088,Amylase In Urine,73050-03-00,Service,,175,175,Current Price
,,,,LABORATORY,FMLAB-9480,Estrone,73050-12-30,Service,,782,782,Current Price
,,,,Room & Board,fmrmb-9929,Room Difference (Semi Pvt - Pvt),83610-01-10,Service,,359,359,Current Price
,,,,LABORATORY,FMLAB-2082,Calcium In Urine,73050-05-80,Service,,144,144,Current Price
,,,,Ophthalmology,FMOPT-4020,Excision Of Chalazion Under G.A.,30052-01-01,PKG,DAY CASE,1500,1500,Current Price
,,,,Orthopedics,FMORT-0775,Intra-Operative Monitoring (Iom),83700-00-00,Service,,4109,4109,Current Price
,,,,,FMNUR-0023,DINAMAP,11600-03-00,Service,,179,179,Current Price
,,,,ENT,FMENT-3137,Pan-Endoscopy (Triple Procedure),30473-00-00,PKG,DAY CASE,8748,8748,Current Price
,,,,LABORATORY,fmlab-1306,Gestational Diabetes Screening (Ogtt / 50 Grs) One Test,66542-00-20,Service,,190,190,Current Price
,,,,ENT,ENT-0007,Bil.Linear Caute Inferior Turbinate,41674-00-00,Service,Day Case,3561,3561,Current Price
,,,,Laboratory,FMLAB-8073,ESTROGEN RECEPTORS,73050-32-00,Service,,2194,2194,Current Price
,,,,LABORATORY,FMLAB-1624,Free Light Chains Structure,99999-99-99,Service,,609,609,Current Price
,,,,UROLOGY,FMURO-3017,Cystoscopy + Anaestesia,36812-00-00,PKG,Day Case,2500,2500,Current Price
,,,,Emergency,FMERDA0064,Im Inj/Subcut Inj,96197-19-00,Service,,20,20,Current Price
,,,,Plastic Surgery,MTPSD-0047,I.M.Injection,96197-19-00,Service,,20,20,Current Price
,,,,LABORATORY,FMLAB-8130,Anti-Xa (Anti Active Factor X),73100-06-20,Service,,614,614,Current Price
,,,,Emergency,FMERDA0035,Nose Laceration Suturing,90132-00-00,Service,,285,285,Current Price
,,,,Emergency,FMERDD0006,Thomas Splint,90595-00-00,Service,,834,834,Current Price
,,,,ENT,FMENT-3159,Tympanoplasty + Mastoidectomy,41560-00-01,PKG,4 Days,14727.635999999999,14727.635999999999,Current Price
,,,,Vascular Surgery,VAS-0033,Venous Thrombectomy And Vein Ligature,33551-00-00,PKG,3 Days,19140,19140,Current Price
,,,,LABORATORY,FMLAB-9095,Mumps Abs,73100-24-90,Service,,1258,1258,Current Price
,,,,LABORATORY,FMLAB-9688,"Protein S-100 (Csf,S)",73050-30-60,Service,,962,962,Current Price
,,,,Laboratory,FMLAB-9312,COBALT,73100-09-80,Service,,710,710,Current Price
,,,,LABORATORY,FMLAB-9377,Aspergillus Fumigatus Metabolic Abs,73100-19-10,Service,,849,849,Current Price
,,,,LABORATORY,FMLAB-8233,INHIBIN B SERUM LEVEL,73050-39-70,Service,,1024,1024,Current Price
,,,,UROLOGY,FMURO-3035,Excision Of Hydrocele,30631-00-01,PKG,3 DAYS,5522.8635,5522.8635,Current Price
,,,,Emergency,FMERDA0038,External Consultatnt Fee - With Permession,83600-00-20,Service,,771,771,Current Price
,,,,LABORATORY,FMLAB-8217,Vigabatrin DRUG LEVEL,73300-03-70,Service, ,1249,1249,Current Price
,,,,Dermatology ,FMDER-0121,Deep Heat+ Body Wrap - Weight Reduction - 10 Sessions,92178-00-90,Service,,3882,3882,Current Price
,,,,Pediatrics,FMPDT-0013,Urine Bag,11900-00-00,Service,,49,49,Current Price
,,,,LABORATORY,FMLAB-9318,Factor V Mutation Gene (Leiden Mutation),73350-01-40,Service,,1773,1773,Current Price
,,,,Emergency,FMERDA0129,Dressing Change - Small (< 10 Cm),30055-00-10,Service,,78,78,Current Price
,,,,Dental,FMDNTS0079,EXCISIONAL BIOPSY (MEDIUM),50200-00-01,Service,,2739,2739,Current Price
,,,,Pediatrics,FMPDTC0004,Stress Echo,55118-00-00,Service,,2384,2384,Current Price
,,,,LABORATORY,FMLAB-2081,Bence Jones Protein,73100-10-60,Service,,114,114,Current Price
,,,,NEUROSURGERY,FMNEU-3422,Endoscopic Management Of Hydrocephalus,90007-01-00,PKG,4 DAYS,26400,26400,Current Price
,,,,Emergency,FMERDD0004,Fracture Splint,96092-00-31,Service,,181,181,Current Price
,,,,Orthopedics,FMORT-0575,Patelloplasty,49534-01-01,PKG,1 DAY,19080,19080,Current Price
,,,,Ophthalmology,MTOPT-0005,Photo Dynamic Therapy - One Eye,42810-00-01,Service,,430,430,Current Price
,,,,LABORATORY,FMLAB-0046,LIPID PROFILE NON FASTING SERUM,73000-00-60,Service,,662,662,Current Price
,,,,Orthopedics,FMORT-0900,Acromioplasty,48903-00-01,PKG,2 days,16800,16800,Current Price
,,,,SURGERY,FMORDZ0001,Operationtheatre Charges,83670-00-30,Service, ,452,452,Current Price
,,,,Orthopedics,FMORT-0091,Open Reduction Internal Fixation Humerus,47429-00-01,PKG,1 DAY,21600,21600,Current Price
,,,,Dental & Maxillofacial,FMDNTC106,Chin Bone Harvest,48239-00-00,PKG,1,13216,13216,Current Price
,,,,Physiotherapy,fmptd-1029,Physiotherapy Ultrasound,90908-00-00,Service,,157,157,Current Price
,,,,Emergency,FMERDA0072,Superfecial Wound Suturing (1-3 Stitches),30026-00-10,Service,,122,122,Current Price
,,,,LABORATORY,FMLABM0075,Quantiferon (Interferon Gamma Production),73100-17-90,Service,,945,945,Current Price
,,,,LABORATORY,FMLAB-2108,Ogtt 100G 3 Hrs (Pregnant),66542-00-20,Service,,637,637,Current Price
,,,,Radiology,FMXRAY1722,MRI ABDOMEN ANGIOGRAPHY (MRA) WITHOUT CONTRAST,90902-04-00,Service,,1584,1584,Current Price
,,,,Orthopedic,FMORT-0564,DYNACAST SHOULDER SPICA UNILATERAL,47540-01-01,Service,,1280,1280,Current Price
,,,,LABORATORY,FMLAB-4012,Digoxin (Lanoxin),73300-00-60,Service,,466,466,Current Price
,,,,Dental,FMDNT-3002,Incision & Drainage Under Ga,96215-00-20,PKG,1,7110,7110,Current Price
,,,,Dermatology ,FMDERP0014,Dermal Filler 1Ml,90676-00-00,Service,,1350,1350,Current Price
,,,,Emergency,FMERDA0054,Lose Nail Removal,46516-01-00,Service,,422,422,Current Price
,,,,Dental,FMDNTS0013,Impacted 3Rd Molar Lower Surface Tissue,97989-00-10,Service,,1915,1915,Current Price
,,,,NEUROSURGERY,FMNEU-3675,Spinal Angiography,90902-03-00,PKG,1 DAY,28800,28800,Current Price
,,,,Dermatology ,FMDER-0090,Subcutaneous Injection,90660-00-00,Service,,80,80,Current Price
,,,,Dermatology ,FMDER-0092,Wound Dressing - Small,30055-00-10,Service,,68,68,Current Price
,,,,LABORATORY,FMLAB-2087,Potassium (K) In Urine,73050-29-10,Service,,144,144,Current Price
,,,,LABORATORY,FMLAB-7036,Mbd Rheumatology Profile,73350-06-10,Service,,579,579,Current Price
,,,,OB & GYNE,FMOBG-1026,Implanon Removal,35608-00-00,Service,,325,325,Current Price
,,,,LABORATORY,FMLAB-2030,Potassium In Serum,73050-07-70,Service,,149,149,Current Price
,,,,LABORATORY,FMLAB-2041,Fasting Blood Glucose (Fbs),73050-15-50,Service,,88,88,Current Price
,,,,SURGERY,FMSUR-3142,Liver Abscess/Operative Drainage,30431-00-00,PKG,6 Days,11045.727,11045.727,Current Price
