PACKAGE CODE ,CATEGORY,SUB-CATEGORY,PACKAGES,Admission Days (LOS) ICU,Admission Days (LOS) WORD,NEW PRICE,3
8014003,OPHTHALMOLOGY ,ANT. CHAMBER,ANTERIOR CHAMBER REFORMATION POST OPERATIVE (OTHER HOSPITAL),0,D/C,4898.5,1315
8014004,OPHTHALMOLOGY ,ANT. CHAMBER,ANTERIOR CHAMBER WASH  ,0,D/C,7575.0,1316
8014005,OPHTHALMOLOGY ,ANT. CHAMBER,ANTERIOR STROMAL PUNCTURE,0,D/C,1989.0,1317
8014006,OPHTHALMOLOGY ,ANT. CHAMBER,BALLOON DACYOPLASTY ,0,D/C,7777.0,1318
8014007,OPHTHALMOLOGY ,ANT. CHAMBER,BILATERAL PUNCTAL OCCLUSION ,0,D/C,5302.5,1319
8014008,OPHTHALMOLOGY ,ANT. CHAMBER,BIOPSY OF CONJ. TUMOURWITHHISTOPATHOLOGY ANALYSIS ,0,D/C,5908.5,1320
8014009,OPHTHALMOLOGY ,ANT. CHAMBER,CHAMBER DRANIAGE ( OUTSIDE HOSPITAL),0,D/C,4898.5,1321
8014010,OPHTHALMOLOGY ,ANT. CHAMBER,CHAMBER DRAINAGE ( INSIDE  HOSPITAL ),0,D/C,1683.0,1322
8014011,OPHTHALMOLOGY ,ANT. CHAMBER,COLLAGEN PLUG ,0,D/C,1275.0,1323
8014012,OPHTHALMOLOGY ,ANT. CHAMBER,CONJUNCTIVAL REVISION ,0,D/C,4898.5,1324
8014013,OPHTHALMOLOGY ,ANT. CHAMBER,CONJUNCTIVAL REVISION (INSIDE  HOSPITAL) ,0,D/C,2499.0,1325
8014014,OPHTHALMOLOGY ,ANT. CHAMBER,CORNEAL IMPLANTATION SECOND STAGE,0,D/C,7575.0,1326
8014015,OPHTHALMOLOGY ,ANT. CHAMBER,CORNEAL TRANSPLANT (KERATOPLASTY (PKP)),0,3,22440.0,1327
8014016,OPHTHALMOLOGY ,ANT. CHAMBER,CORNEAL WOUND SUTURING,0,D/C,6817.5,1328
8014017,OPHTHALMOLOGY ,ANT. CHAMBER,CORNIAL RING,0,D/C,7575.0,1329
8014018,OPHTHALMOLOGY ,ANT. CHAMBER,EXCISION OF CONJUNCTIVAL TUMOUR ,0,D/C,7322.5,1330
8014019,OPHTHALMOLOGY ,ANT. CHAMBER,EXCISION OF CORNEAL TUMOUR WITH ,0,D/C,8332.5,1331
8014020,OPHTHALMOLOGY ,ANT. CHAMBER,GRAFT REPLACMENT (IN-HOSPITAL),0,D/C,7575.0,1332
8014021,OPHTHALMOLOGY ,ANT. CHAMBER,IOL REPOSITIONING ( INSIDE HOSPITAL),0,D/C,2295.0,1333
8014022,OPHTHALMOLOGY ,ANT. CHAMBER,IOL REPOSITIONING ( OTHER HOSPITAL ),0,D/C,6312.5,1334
8014023,OPHTHALMOLOGY ,ANT. CHAMBER,KERATOPLASTY WITH CATARACT WITH EXT. IOL,0,2,21420.0,1335
8014024,OPHTHALMOLOGY ,ANT. CHAMBER,KERATOPLASTY WITH SECONDARY IOL,0,2,20200.0,1336
8014025,OPHTHALMOLOGY ,ANT. CHAMBER,KERATOPROSTHESIS,0,2,23230.0,1337
8014026,OPHTHALMOLOGY ,ANT. CHAMBER,LAMELLAR KERATOPLASTYWITHSCLEROPLASTY,0,2,19190.0,1338
8014027,OPHTHALMOLOGY ,ANT. CHAMBER,LENS INTRAOCULAR LENS,0,0,765.0,1339
8014028,OPHTHALMOLOGY ,ANT. CHAMBER,PHOTOTHERAPETUCI KERATECTOMY (P.T.K.) ONE EYE,0,D/C,8938.5,1340
8014029,OPHTHALMOLOGY ,ANT. CHAMBER,PTERYGIUM EXCISION,0,D/C,3989.5,1341
8014030,OPHTHALMOLOGY ,ANT. CHAMBER,PTERYGIUM EXCISIONWITHCONJ. GRAFT,0,D/C,6565.0,1342
8014031,OPHTHALMOLOGY ,ANT. CHAMBER,PTERYGIUM EXCISION WITH LAMELLAR KERATOPLASTY,0,D/C,9292.0,1343
8014032,OPHTHALMOLOGY ,ANT. CHAMBER,REMOVAL OF DEEP CORNEAL F.B.,0,D/C,6312.5,1344
8014033,OPHTHALMOLOGY ,ANT. CHAMBER,REMOVAL OF FOREIGN BODY (G.A.),0,D/C,2805.0,1345
8014034,OPHTHALMOLOGY ,ANT. CHAMBER,REMOVAL OF P.K.P. SUTURES (OPERATION OTHER HOSPITAL),0,0,1173.0,1346
8014035,OPHTHALMOLOGY ,ANT. CHAMBER,REPAIR OF CONJUNCTIVAL LACERATION,0,0,1989.0,1347
8014036,OPHTHALMOLOGY ,ANT. CHAMBER,CORNEAL TATTOING,0,0,6009.5,1348
8015001,OPHTHALMOLOGY ,REFRACTIVE SURGERY,ANT CHAMBER PHAKIC LENS ,0,D/C,7965.5,1349
8015002,OPHTHALMOLOGY ,REFRACTIVE SURGERY,ANTERIOR CHAMBER – PHAKO IOL,0,D/C,12978.5,1350
8015003,OPHTHALMOLOGY ,REFRACTIVE SURGERY,ARTISAN PHAKIC LENS,0,D/C,7476.0,1351
8015004,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CORNEAL RING REMOVAL (DONE OUTSIDE),0,D/C,2760.0,1352
8015005,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CROSSLINKING  (  ONE EYE ),0,D/C,4275.0,1353
8015006,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CROSSLINKING  (  TWO EYES ),0,D/C,6341.25,1354
8015007,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CXL AVEDRO  (ONE EYE),0,D/C,5400.0,1355
8015008,OPHTHALMOLOGY ,REFRACTIVE SURGERY,CXL AVEDRO  (TWO EYES),0,D/C,8010.0,1356
8015009,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EPILASIK ( ONE EYE ),0,D/C,2760.0,1357
8015010,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EPILASIK (TWO EYES),0,D/C,4050.0,1358
8015011,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EXTRACAPSULAR C. LENSWITHIOL HYPE,0,D/C,10605.0,1359
8015012,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EXTRACAPSULAR CL. LENSWITHIOL H.M.,0,D/C,10605.0,1360
8015013,OPHTHALMOLOGY ,REFRACTIVE SURGERY,EXTRACAPSULAR CLEAR LENS H.M.,0,D/C,9595.0,1361
8015014,OPHTHALMOLOGY ,REFRACTIVE SURGERY,FERRARA ICRS (ONE RING),0,D/C,6230.0,1362
8015015,OPHTHALMOLOGY ,REFRACTIVE SURGERY,FERRARA ICRS (TWO RINGS),0,D/C,7565.0,1363
8015016,OPHTHALMOLOGY ,REFRACTIVE SURGERY,FLAP RESPOSITION - CLEANING,0,D/C,4500.0,1364
8015017,OPHTHALMOLOGY ,REFRACTIVE SURGERY,HOLMIUM THERMOKERATOPLASTY LTK ,0,D/C,6230.0,1365
8015018,OPHTHALMOLOGY ,REFRACTIVE SURGERY,HYPEROPIC KERATOMIL. HKM - HALK,0,D/C,9240.0,1366
8015019,OPHTHALMOLOGY ,REFRACTIVE SURGERY,ICL PHAKIC LENS ,0,D/C,5850.0,1367
8015020,OPHTHALMOLOGY ,REFRACTIVE SURGERY,IDESIGN CUSTOMIZED LASIK (ONE EYE),0,D/C,4950.0,1368
8015021,OPHTHALMOLOGY ,REFRACTIVE SURGERY,IDESIGN CUSTOMIZED LASIK (TWO EYES),0,D/C,7342.5,1369
8015022,OPHTHALMOLOGY ,REFRACTIVE SURGERY,INTACS ICRS (ONE RING)   ,0,D/C,7120.0,1370
8015023,OPHTHALMOLOGY ,REFRACTIVE SURGERY,INTACS ICRS (TWO RINGS)   ,0,D/C,8800.0,1371
8015024,OPHTHALMOLOGY ,REFRACTIVE SURGERY,INTACS SK (TWO RING)   ,0,D/C,8800.0,1372
8015025,OPHTHALMOLOGY ,REFRACTIVE SURGERY,INTACS SK CORNEAL RING   ,0,D/C,7120.0,1373
8015026,OPHTHALMOLOGY ,REFRACTIVE SURGERY,IRS CLAW PHAKIC (IOL)   ,0,D/C,13635.0,1374
8015027,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK - 2ND STAGE (OUTSIDE)   ,0,D/C,3162.0,1375
8015028,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK ENHANCMENT (> 3 YEARS),0,D/C,2898.0,1376
8015029,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK ENHANCEMENT (FROM 1-3 YEARS)   ,0,D/C,1974.0,1377
8015030,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK ON PSEUDOPHAKIC (DONE INSIDE)  ,0,D/C,1974.0,1378
8015031,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK ON PSEUDOPHAKIC (DONE OUTSIDE)  ,0,D/C,4050.0,1379
8015032,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK OVER PKP  ,0,D/C,2760.0,1380
8015033,OPHTHALMOLOGY ,REFRACTIVE SURGERY,LASIK OVER PKP (DONE OUTSIDE)  ,0,D/C,4050.0,1381
8015034,OPHTHALMOLOGY ,REFRACTIVE SURGERY,MYOPIC REPAIR SECOND STAGE  ,0,D/C,1989.0,1382
8015035,OPHTHALMOLOGY ,REFRACTIVE SURGERY,MYORING CORNEAL RING,0,D/C,8410.5,1383
8015036,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PHOTO. KERA. ASTIGM.-PAK VISX,0,D/C,8800.0,1384
8015037,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PHOTOREFRACTIVE KERATECTOMY [P.R.K.] (ONE EYE),0,D/C,6675.0,1385
8015038,OPHTHALMOLOGY ,REFRACTIVE SURGERY,POSTERIOR  CHAMBER – PHAKO IOL,0,D/C,12144.0,1386
8015039,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PRESBYOPIC LASIK ( ONE EYE )  ,0,D/C,4725.0,1387
8015040,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PRESBYOPIC LASIK ( TWO EYES )  ,0,D/C,7008.75,1388
8015041,OPHTHALMOLOGY ,REFRACTIVE SURGERY,PRK WITH MKM (DISK FLAP)  ,0,D/C,7928.5,1389
8015042,OPHTHALMOLOGY ,REFRACTIVE SURGERY,"RADIAL KERATOTOMY (R.K., ARK, RKT) ONE EYE  ",0,D/C,6897.5,1390
8015043,OPHTHALMOLOGY ,REFRACTIVE SURGERY,REFRACTIVE LENS EXCHANGE  ,0,D/C,8800.0,1391
8015044,OPHTHALMOLOGY ,REFRACTIVE SURGERY,TORIC ICL PHAKIC LENS,0,D/C,7565.0,1392
8016001,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION,0,D/C,11730.0,1393
8016002,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION WITH IOL WITH KERATOPLASTY,0,D/C,21420.0,1394
8016003,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION WITH IOL WITH TRABECULECTOMY,0,D/C,15810.0,1395
8016004,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION WITH TRABECULECTOMY,0,D/C,13635.0,1396
8016005,OPHTHALMOLOGY ,CATARACT,CATARACT EXTRACTION-I.O.L.,0,D/C,12750.0,1397
8016006,OPHTHALMOLOGY ,CATARACT,REMOVAL OF I.O.L. (IMPLANTED INSIDE),0,D/C,5302.5,1398
8016007,OPHTHALMOLOGY ,CATARACT,REMOVAL OF I.O.L. (IMPLANTED OUTSIDE),0,D/C,9948.5,1399
8016008,OPHTHALMOLOGY ,CATARACT,SECONDRY I.O.L. IMPLANTATION,0,D/C,11615.0,1400
8016009,OPHTHALMOLOGY ,CATARACT,SECONDRY IOL WITH KERATOPLASTY ,0,D/C,20200.0,1401
8016010,OPHTHALMOLOGY ,CATARACT,SURGICAL POST. CAPSULOTOMY (DONE INSIDE),0,D/C,3888.5,1402
8016011,OPHTHALMOLOGY ,CATARACT,SURGICAL POST. CAPSULOTOMY (DONE OUTSIDE),0,D/C,6918.5,1403
8017001,OPHTHALMOLOGY ,GLAUCOMA,CYCLOCRYOPEXY,0,D/C,7928.5,1404
8017002,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXT.WITH MOLTENO TUBE,0,1,11110.0,1405
8017003,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXT.WITH OPTOMIDE,0,1,15150.0,1406
8017004,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXTRACTION,0,1,9948.5,1407
8017005,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXTRACTION WITH CATARACT EXTRACTION WITH IOL,0,1,15150.0,1408
8017006,OPHTHALMOLOGY ,GLAUCOMA,GLAUCOMA EXTRACTION SURGERY WITH SECANRY (IOL),0,1,12120.0,1409
8017007,OPHTHALMOLOGY ,GLAUCOMA,GLUOCOMA CYCLO PHOTO – COAGULATION ( CBC),0,D/C,4898.5,1410
8017008,OPHTHALMOLOGY ,GLAUCOMA,GLUOCOMA EXTWITH DRANG IMPLANT ,0,1,12120.0,1411
8017009,OPHTHALMOLOGY ,GLAUCOMA,HOLMIUM LASER FOR GLAUCOMA (ONE EYE),0,1,5555.0,1412
8017010,OPHTHALMOLOGY ,GLAUCOMA,RETROBULBAR ALCOHOLIC INJ.,0,0,918.0,1413
8017011,OPHTHALMOLOGY ,GLAUCOMA,SURGICAL P.I. OR S.I.,0,D/C,7575.0,1414
8018001,OPHTHALMOLOGY ,RETINA,LOCALIZED RETINAL DETACHMENT ,0,2,16160.0,1415
8018002,OPHTHALMOLOGY ,RETINA,OUTOLOGUS  BLOOD INJECTION ( INSIDE HOSPITAL ) ,0,0,816.0,1416
8018003,OPHTHALMOLOGY ,RETINA,OUTOLOGUS GAS BLOOD INJECTION (OTHER HOSPITAL) ,0,0,2295.0,1417
8018004,OPHTHALMOLOGY ,RETINA,PARSPLANA  VITRECTOMY WITH ERM,0,1,18180.0,1418
8018005,OPHTHALMOLOGY ,RETINA,PARSPLANA LEN. WITH VITRECTOMY WITH IOL,0,1,19695.0,1419
8018006,OPHTHALMOLOGY ,RETINA,PARSPLANA LEN. WITH VITRECTOMY WITH SCL. BUCK WITH IOL,0,1,20200.0,1420
8018007,OPHTHALMOLOGY ,RETINA,PARSPLANA LENS WITH VITRECTOMYWITH IOL WITH ERM,0,1,20705.0,1421
8018008,OPHTHALMOLOGY ,RETINA,PARSPLANA LENSECTOMY  VITRECTOMY WITH RETINAL DETACHMENT WITH SCLERAL BUCKLE,0,1,19695.0,1422
8018009,OPHTHALMOLOGY ,RETINA,PARSPLANA LENSECTOMY WITH VITRECTOMY,0,1,18180.0,1423
8018010,OPHTHALMOLOGY ,RETINA,PARSPLANA VITRECTOMY,0,1,17170.0,1424
8018011,OPHTHALMOLOGY ,RETINA,PARSPLANA VITRECTOMY (PPLV) WITH IOL,0,1,19695.0,1425
8018012,OPHTHALMOLOGY ,RETINA,PARSPLANA VITRECTOMYWITHRETINAL DETACHMENT,0,1,18180.0,1426
8018013,OPHTHALMOLOGY ,RETINA,PARSPLANA VITRECTOMYWITHSCLERAL BUCKLE,0,1,18180.0,1427
8018014,OPHTHALMOLOGY ,RETINA,PARSPLANAVITRECTOMYWITHIOFBWITHRETINAL DETACHMENT WITH SCLERAL BUCKLE,0,1,19695.0,1428
8018015,OPHTHALMOLOGY ,RETINA,PNEUMATIC RETINOPEXY,0,1,11615.0,1429
8018016,OPHTHALMOLOGY ,RETINA,REMOVAL OF EPIRETINAL MEMBRANCE (ERM REMOVAL),0,1,16160.0,1430
8018017,OPHTHALMOLOGY ,RETINA,RETINAL CRYOPEXY ,0,1,6060.0,1431
8018018,OPHTHALMOLOGY ,RETINA,RETINAL PHOTOCOAGULATION ONE SETTING,0,0,2525.0,1432
8018019,OPHTHALMOLOGY ,RETINA,RETINAL PHOTOCOAGULATION THREE SETTING OR MORE ,0,0,4797.5,1433
8018020,OPHTHALMOLOGY ,RETINA,RETINAL PHOTOCOAGULATION TWO SETTING,0,0,3888.5,1434
8018021,OPHTHALMOLOGY ,RETINA,SILICON OIL,0,D/C,11615.0,1435
8018022,OPHTHALMOLOGY ,RETINA,SIMPLE RETINAL DETACHMENT ,0,0,9342.5,1436
8018023,OPHTHALMOLOGY ,RETINA,TOTAL RETINAL DETACHMENT ,0,1,18180.0,1437
8018024,OPHTHALMOLOGY ,RETINA,UNILATERAL PUNCTURAL OCCLUSION,0,1,3888.5,1438
8018025,OPHTHALMOLOGY ,RETINA,VITEROUS WASH OUT ,0,1,9342.5,1439
8019001,OPHTHALMOLOGY ,LASER TREAT,INDIRECT LASER TREATMENT FOR RETINAL ABNORMALITIES - ONE EYE,0,1,7476.0,1440
8019002,OPHTHALMOLOGY ,LASER TREAT,LASER PERIPHERAL IREDECTOMY,0,1,4292.5,1441
8019003,OPHTHALMOLOGY ,LASER TREAT,LASER TRABECULOPLASTY,0,1,5908.5,1442
8019004,OPHTHALMOLOGY ,LASER TREAT,PHOTO. KERA. ASTIGM - PAK VIZX,0,1,7575.0,1443
8019005,OPHTHALMOLOGY ,LASER TREAT,PHOTOTHERAPEUTIC KERATECTOMY (P.T.K.) ONE EYE,0,1,7575.0,1444
8019006,OPHTHALMOLOGY ,LASER TREAT,YAG LASER POST. CAPSULOTOMY (DONE INSIDE),0,0,1938.0,1445
8019007,OPHTHALMOLOGY ,LASER TREAT,YAG LASER POST. CAPSULOTOMY (DONE OUTSIDE),0,0,3888.5,1446
9011001,HEMATO-ONCOLOGY,ONCOLOGY,BONE MARROW ASPIRATION WITH BIOPSY WITHOUT HISTOPATHOLOGY UNDER GA,0,D/C,8976.0,1447
9011002,HEMATO-ONCOLOGY,ONCOLOGY,BONE MARROW ASPIRATION WITHOUT BIOPSY UNDER GA,0,D/C,5400.0,1448
9011003,HEMATO-ONCOLOGY,ONCOLOGY,LUMBAR PUNCTURE WITH INTRATHECAL CHEMOTHERAPY WITHOUT MEDICATION UNDER GA ,0,D/C,5400.0,1449
9021001,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH BRONCHIAL BIOPSY – EXCLUDED THE HISTOPATHOLOGY TEST,0,D/C,5610.0,1450
9021002,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH BRONCHOALVEOLAR LAVAGE AND BRUSH,0,D/C,6120.0,1451
9021003,PULMONOLOGY,BRONCHIAL,"BRONCHOSCOPY WITH CONVENTIONAL (BLIND) TRANSBRONCHIAL NEEDLE ASPIRATION (C-TBNA) OF MEDIASTINAL LYMPH NODES, HILAR LYMPH NODES, AND TUMORS AROUND THE AIRWAYS",0,D/C,13200.0,1452
9021004,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH TRANSBRONCHIAL LUNG BIOPSY UNDER FLUOROSCOPY WITHOUT HISTOPATHOLOGY  TEST,0,D/C,7120.0,1453
9021005,PULMONOLOGY,BRONCHIAL,BRONCHOSCOPY WITH TRANSBRONCHIAL NEEDLE ASPIRATE OF PERIPHERAL PULMONARY MASSES GUIDED BY FLOROSCOPY,0,D/C,8800.0,1454
9021006,PULMONOLOGY,BRONCHIAL,THERAPEUTIC BRONCHOSCOPY,0,D/C,7120.0,1455
9021007,PULMONOLOGY,BRONCHIAL,THORACOSCOPY,0,1,21250.0,1456
9021008,PULMONOLOGY,BRONCHIAL,VIDEO ASSISTED THORASCOPY (VATS) THERAPEUTIC - ,0,1,25500.0,1457
9021009,PULMONOLOGY,PLEURAL,PLEURAL BIOPSY (ABRAM’S NEEDLE) WITHOUT HISTOPATHOLOGY  TEST,0,0,1880.0,1458
9021010,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (DIAGNOSTIC AND TITRATION BY CPAP OR BIPAP) SPLIT NIGHT,0,1,5400.0,1459
9021011,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST AND MULTIPLE SLEEP LATENCY TEST),0,1,6230.0,1460
9021012,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (OVERNIGHT DIAGNOSTIC TEST ONLY),0,1,4500.0,1461
9021013,PULMONOLOGY,SLEEP LAB,POLYSOMNOGRAPHY (TITRATION TEST ONLY BY CPAP OR BIPAP),0,1,5850.0,1462
9031001,RADIOLOGY,INTERVEN'L RADIOLOGY,A.V FISTULA DILATION ,0,D/C,10208.0,1463
9031002,RADIOLOGY,INTERVEN'L RADIOLOGY,ABDOMINAL ANGIOGRAPHY,0,D/C,2256.0,1464
9031003,RADIOLOGY,INTERVEN'L RADIOLOGY,ABDOMINAL/PELVIC ABSCESS DRAINAGE,0,D/C,1440.0,1465
9031004,RADIOLOGY,INTERVEN'L RADIOLOGY,ADRENAL ANGIOGRAPHY,0,D/C,3571.2000000000003,1466
9031005,RADIOLOGY,INTERVEN'L RADIOLOGY,AMNIOCENTESIS/ CORDOCENTESIS,0,D/C,960.0,1467
9031006,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - CEREBRAL/ SPINAL  3-4 VESSELS,0,D/C,4080.0,1468
9031007,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - SUBCLAVIAN ARTERY (BILATERAL),0,D/C,2944.0,1469
9031008,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOGRAM - SUBCLAVIAN ARTERY (UNILATERAL),0,D/C,2632.0,1470
9031009,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOPLASTY- BILATERAL SUPERFICIAL FEMORAL/ POPLITEAL ARTERY,0,D/C,11264.0,1471
9031010,RADIOLOGY,INTERVEN'L RADIOLOGY,ANGIOPLASTY- UNILATERAL SUPERFICIAL FEMORAL / POPLITEAL ARTERY,0,D/C,7120.0,1472
9031011,RADIOLOGY,INTERVEN'L RADIOLOGY,AORTOGRAPHY,0,D/C,3720.0,1473
9031012,RADIOLOGY,INTERVEN'L RADIOLOGY,ARCH ANGIOGRAPHY,0,D/C,1785.6000000000001,1474
9031013,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL ANEURYSM COILING ,0,D/C,2826.2400000000002,1475
9031014,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL GRAFT STENT FOR ARTERY ( LEFT / RIGHT HEPATIC ARTERY),0,D/C,5760.0,1476
9031015,RADIOLOGY,INTERVEN'L RADIOLOGY,ARTERIAL THROMBOLYSIS,0,D/C,2256.0,1477
9031016,RADIOLOGY,INTERVEN'L RADIOLOGY,"BALLOON OCCLUSION TEST (WITHOUT BALLOONS, MICRO WIRE)",0,D/C,17600.0,1478
9031017,RADIOLOGY,INTERVEN'L RADIOLOGY,"BASILAR ARTERY ANGIOPLASTY (IMPLANTS, STENTS, BALLOONS, CATHETERS, AND WIRES NOT INCLUDED)",0,D/C,15312.0,1479
9031018,RADIOLOGY,INTERVEN'L RADIOLOGY,BILATERAL CAROTID ANGIOGRAPHY,0,D/C,9856.0,1480
9031019,RADIOLOGY,INTERVEN'L RADIOLOGY,BILATERAL SFA STENT GRAFT,0,D/C,19712.0,1481
9031020,RADIOLOGY,INTERVEN'L RADIOLOGY,BONE BIOPSY (EXCLUDING LABORATORY),0,D/C,5760.0,1482
9031021,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID ARTERY STENTING (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,19712.0,1483
9031022,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID CAVERNOUS FISTULAE EMBOLIZATION (WITHOUT STENTS, COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,46280.0,1484
9031023,RADIOLOGY,INTERVEN'L RADIOLOGY,"CAROTID OR CEREBRAL ARTERY OCCLUSION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,20400.0,1485
9031024,RADIOLOGY,INTERVEN'L RADIOLOGY,CATHETER REMOVAL,0,D/C,1536.0,1486
9031025,RADIOLOGY,INTERVEN'L RADIOLOGY,CATHETEROGRAM,0,D/C,2406.3999999999996,1487
9031026,RADIOLOGY,INTERVEN'L RADIOLOGY,CECOSTOMY TUBE INSERTION I ,0,D/C,2256.0,1488
9031027,RADIOLOGY,INTERVEN'L RADIOLOGY,CECOSTOMY TUBE INSERTION II,0,D/C,2256.0,1489
9031028,RADIOLOGY,INTERVEN'L RADIOLOGY,CEREBRAL ANGIOGRAPHY USING MICRO CATHETER UNDER GENERAL ANAESTHESIA (WITHOUT MICRO CATHETER COST),0,D/C,13920.0,1490
9031029,RADIOLOGY,INTERVEN'L RADIOLOGY,"CEREBRAL ARTERIOVENOUS MALFORMATIONS EMBOLIZATION (WITHOUT COILS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,32400.0,1491
9031030,RADIOLOGY,INTERVEN'L RADIOLOGY,"CERVICAL CAROTID ANGIOPLASTY (WITHOUT STENTS, BALLOONS, INTERMEDIATE CATHETERS, MICRO CATHETERS, MICRO WIRES)",0,D/C,14616.0,1492
9031031,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (1 SESSION),0,D/C,480.0,1493
9031032,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (10 SESSIONS),0,D/C,3816.0,1494
9031033,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (3 SESSIONS),0,D/C,1360.0,1495
9031034,RADIOLOGY,INTERVEN'L RADIOLOGY,CHEMICAL ABLATION FOR VARICOSE VEINS (5 SESSIONS),0,D/C,2030.3999999999999,1496
9031035,RADIOLOGY,INTERVEN'L RADIOLOGY,CHOLANGIOGRAM-MULTIPLE PROJECTION,0,D/C,960.0,1497
9031036,RADIOLOGY,INTERVEN'L RADIOLOGY,"CHOLANGIOSCOPE  WITH MATERIAL COST (INCLUDES/TUBE CHOLANGOGRAM, EMBOLIZATION GELFOAM, CATHETER CHANGE, PTC AND CHOLANGIOSCOPY)",0,D/C,42720.0,1498
9031037,RADIOLOGY,INTERVEN'L RADIOLOGY,CHOLECYSTOSTOMY,0,D/C,14790.0,1499
9031038,RADIOLOGY,INTERVEN'L RADIOLOGY,ADDITIONAL COIL / EACH INTERVEN'L RADIOLOGY,0,D/C,9345.6,1500
9031039,RADIOLOGY,INTERVEN'L RADIOLOGY,COLONIC STENTING,0,D/C,9292.8,1501
9031040,RADIOLOGY,INTERVEN'L RADIOLOGY,CT  LIVER - ANGIOGRAPHY,0,D/C,3720.0,1502
9031041,RADIOLOGY,INTERVEN'L RADIOLOGY,CT - VENOGRAPHY,0,D/C,2256.0,1503
9031042,RADIOLOGY,INTERVEN'L RADIOLOGY,CT ANGIOGRAPHY,0,D/C,2256.0,1504
9031043,RADIOLOGY,INTERVEN'L RADIOLOGY,CT GUIDED EPIDURAL INJECTION,0,D/C,11264.0,1505
9031044,RADIOLOGY,INTERVEN'L RADIOLOGY,CT SCAN- GUIDED BIOPSIES,0,D/C,6528.0,1506
9031045,RADIOLOGY,INTERVEN'L RADIOLOGY,CUTANOUS LASER THERAPY FOR SPIDER VEINS / SESSION,0,D/C,2944.0,1507
9031046,RADIOLOGY,INTERVEN'L RADIOLOGY,DIAGNOSTIC EXTRA CRANIAL HEAD AND NECK ANGIOGRAPHY,0,D/C,8448.0,1508
9031047,RADIOLOGY,INTERVEN'L RADIOLOGY,DIALYSIS LINE INSERTION,0,D/C,10208.0,1509
9031048,RADIOLOGY,INTERVEN'L RADIOLOGY,DIRECT CT PORTOGRAM WITH WITH W/OUT CONTRAST,0,D/C,1880.0,1510
