TARIFF,SERVICE_NAMEE,CODE,NAME,DEPARTMENT_NAME,OP_PRICE,IP_PRICE
MALATH,OTHER PROCEDURES,FMOBG-0013,VENTOUSE DELIVERY W/ VACUUM,OBSTETRICS & GYNE,2100.0,2100
MALATH,OTHER PROCEDURES,FMOBG-0014,NEW BORN (Saesarean Section),NEWBORN,1.0,1
MALATH,OTHER PROCEDURES,FMOBG-0016,ANTENATAL (CTG)MONITORING/HR,OBSTETRICS & GYNE,116.0,116
MALATH,OTHER PROCEDURES,FMOBG-0017,MANUAL REMOVAL OF PLACENTA,OBSTETRICS & GYNE,583.0,583
MALATH,OTHER PROCEDURES,FMOBG-0018,TWIN DELIVERY,OBSTETRICS & GYNE,2315.0,2315
MALATH,OTHER PROCEDURES,FMOBG-0019,TRIPLETS DELIVERY,OBSTETRICS & GYNE,2898.0,2898
MALATH,OTHER PROCEDURES,FMOBG-0065,A.I.H.,I.V.F.,314.0,314
MALATH,OTHER PROCEDURES,FMOBG-0066,SEMEN WASH & SWIM UP,I.V.F.,249.0,249
MALATH,OTHER PROCEDURES,FMOBG-0067,PRE & POST-NATAL PROGRAM TEN   EXAM W/OUT PROCEDURE,OBSTETRICS & GYNE,467.0,467
MALATH,OTHER PROCEDURES,FMOBG-0068,PRE-NATAL PROGRAM 6 SESSION,OBSTETRICS & GYNE,294.0,294
MALATH,OTHER PROCEDURES,FMOBG-0069,POST-NATAL PROGRAM 4 SESSION,OBSTETRICS & GYNE,173.0,173
MALATH,OTHER PROCEDURES,FMOBG-0070,HIGH VAGINAL SWAB,OBSTETRICS & GYNE,116.0,116
MALATH,OTHER PROCEDURES,FMOBG-0071,INDUCTION OF LABOUR,OBSTETRICS & GYNE,583.0,583
MALATH,OTHER PROCEDURES,FMOBG-0073,EPISIOTOMY - LOCAL ANAESTHESIA,OBSTETRICS & GYNE,1.0,1
MALATH,OTHER PROCEDURES,FMOBG-0074,AMNIOTOMY (ARM),OBSTETRICS & GYNE,231.0,231
MALATH,OTHER PROCEDURES,FMOBG-0075,BREECH DELIVERY,OBSTETRICS & GYNE,2315.0,2315
MALATH,OTHER PROCEDURES,FMOBG-0090,CRYOCAUTERY OF CERVIX,OBSTETRICS & GYNE,347.0,347
MALATH,OTHER PROCEDURES,FMOBG-0091,THERMO-CAUTERY OF CERVIX,OBSTETRICS & GYNE,347.0,347
MALATH,OTHER PROCEDURES,FMOBG-0122,INTRAUTERINE DEVICE REMOVAL,OBSTETRICS & GYNE,273.0,273
MALATH,OTHER PROCEDURES,FMOBG-0123,ASPIRATION OF VULVAL CYST,OBSTETRICS & GYNE,95.0,95
MALATH,OTHER PROCEDURES,FMOBG-0124,EXAM.UNDER GENERAL ANAESTHESIA,OBSTETRICS & GYNE,173.0,173
MALATH,OTHER PROCEDURES,FMOBG-0137,ULTRASOUND SCAN W\O PHOTO,OBSTETRICS & GYNE,173.0,173
MALATH,OTHER PROCEDURES,FMOBG-0138,PUDENDAL BLOCK ANAESTHESIA,OBSTETRICS & GYNE,294.0,294
MALATH,OTHER PROCEDURES,FMOBG-0140,ULTRASOUND SCAN W/O PHOTO,OBSTETRICS & GYNE,58.0,58
MALATH,OTHER PROCEDURES,FMOBG-0141,OXYTOCIN CHALLENGE TEST(LESS   THAN 4 HRS.) INC. CTG MON.500,OBSTETRICS & GYNE,347.0,347
MALATH,OTHER PROCEDURES,FMOBG-0142,OXYTOCIN CHALL. TEST MORE 4HRS,OBSTETRICS & GYNE,583.0,583
MALATH,OTHER PROCEDURES,FMOBG-0143,ENDOMETRIAL PREMESTRUAL CURR.  (WITH OR W/THOUT ANAESTHESIA),OBSTETRICS & GYNE,347.0,347
MALATH,OTHER PROCEDURES,FMOBG-0144,SUCTION CURRETAGE,OBSTETRICS & GYNE,583.0,583
MALATH,OTHER PROCEDURES,FMOBG-0152,CERLAGE SUTURE REMOV.W/O ANAES THESIA,OBSTETRICS & GYNE,231.0,231
MALATH,OTHER PROCEDURES,FMOBG-0172,"VESTIBULE HEMATOMA, SMALL",OBSTETRICS & GYNE,347.0,347
MALATH,OTHER PROCEDURES,FMOBG-0173,VAGINAL ULTRASOUND,OBSTETRICS & GYNE,231.0,231
MALATH,OTHER PROCEDURES,FMOBG-0176,Normal Delivery(Baby),NEWBORN,1.0,1
MALATH,OTHER PROCEDURES,FMOBG-0177,REMOVAL OF INTRAUTERINE DEVICE UNDER G.A,OBSTETRICS & GYNE,525.0,525
MALATH,OTHER PROCEDURES,FMOBG-0500,SECOND OPINION CONSULTATION,OBSTETRICS & GYNE,105.0,105
MALATH,OTHER PROCEDURES,FMOBG-1000,DAY CARE SUPERVISION,OBSTETRICS & GYNE,194.0,194
MALATH,OTHER PROCEDURES,FMOBG-1001,DOCTOR'S DAYCARE SUPERVISION,OBSTETRICS & GYNE,58.0,58
MALATH,OTHER PROCEDURES,FMOBG-1002,TERMINATION OF PREGNANCY,OBSTETRICS & GYNE,1160.0,1160
MALATH,OTHER PROCEDURES,FMOBG-1003,UNDER G.A EXTENDED REPAIR EPISIOTOMY,OBSTETRICS & GYNE,525.0,525
MALATH,OTHER PROCEDURES,FMOBG-1004,CERVICAL TEAR SUTURE,OBSTETRICS & GYNE,525.0,525
MALATH,OTHER PROCEDURES,FMOBG-1005,POLYPECTOMY,OBSTETRICS & GYNE,578.0,578
MALATH,OTHER PROCEDURES,FMOBG-1006,AMNIOCENTISIS,OBSTETRICS & GYNE,646.0,646
MALATH,OTHER PROCEDURES,FMOBG-1007,COLPOSCOPY WITH DIRECTED CERVICAL BIOPSY,OBSTETRICS & GYNE,525.0,525
MALATH,OTHER PROCEDURES,FMOBG-1008,TRANSVAGINAL U/S GUIDED OVARIAN CYST ASPIRATION,OBSTETRICS & GYNE,557.0,557
MALATH,OTHER PROCEDURES,FMOBG-1009,EXCISION OR MARSUPIALIZATION OF BARTHOLIN CYST I,OBSTETRICS & GYNE,1575.0,1575
MALATH,OTHER PROCEDURES,FMOBG-1012,EPIDURAL-INSERTION,OBSTETRICS & GYNE,221.0,221
MALATH,OTHER PROCEDURES,FMOBG-1013,TERM OF PREG BY EXTRA AMNIOTIC INS OF CATH,OBSTETRICS & GYNE,6300.0,6300
MALATH,OTHER PROCEDURES,FMOBG-1014,REPAIR OF CERVICAL TEAR,OBSTETRICS & GYNE,4200.0,4200
MALATH,OTHER PROCEDURES,FMOBG-1015,VAGINAL EXPLORATION WITHOUT ANAESTHESIA,OBSTETRICS & GYNE,525.0,525
MALATH,OTHER PROCEDURES,FMOBG-1016,REMOVAL OF CONTRACEPTIVE IMPLANTS UNDER ORAL ANAES,OBSTETRICS & GYNE,630.0,630
MALATH,OTHER PROCEDURES,FMOBG-1017,AMNIO INFUSION,OBSTETRICS & GYNE,420.0,420
MALATH,OTHER PROCEDURES,FMOBG-1019,"TUBAL LIGATION, LAPARASCOPIC",OBSTETRICS & GYNE,3150.0,3150
MALATH,OTHER PROCEDURES,FMOBG-1020,ANTERIOR REPAIR (ANT. COLPORRHAPHY),OBSTETRICS & GYNE,2625.0,2625
MALATH,OTHER PROCEDURES,FMOBG-1021,NVD(Normal Vaginal Delivery) w/epidural Anesthesia,OBSTETRICS & GYNE,1187.0,1187
MALATH,OTHER PROCEDURES,FMOBG-1023,FETOCIDE WITH KCL UNDER ULTRASOUND GUIDANCE,OBSTETRICS & GYNE,1800.0,1800
MALATH,OTHER PROCEDURES,FMOBG-1024,CHORIONIC VILLI SAMPLING(CVS),OBSTETRICS & GYNE,2000.0,2000
MALATH,OTHER PROCEDURES,FMOBG-1025,IMPLANON IMPLANT INSERTION,OBSTETRICS & GYNE,1200.0,1200
MALATH,OTHER PROCEDURES,FMOBG-1026,IMPLANON IMPLANT REMOVAL,OBSTETRICS & GYNE,600.0,600
MALATH,OTHER PROCEDURES,FMOBG-1027,CLITOREAL HOOD REDUCTION(BASED ON NIGHT STAY AND SINGLE ROOM),OBSTETRICS & GYNE,2000.0,2000
MALATH,OTHER PROCEDURES,FMOBG-1028,AUGMENTATION OF LABIA PLUS THE COST OF SYRINGES(BASED ON DAYCASE OR OPD PROCEDURE),OBSTETRICS & GYNE,2000.0,2000
MALATH,OTHER PROCEDURES,FMOBG-1029,WHITENING/LIGHTENING OF PERINIUMSKIN PLUS NUMBER OF SYRINGESCOST(BASEDONDAYCASEPROCEDURESINGLEROOM),OBSTETRICS & GYNE,1000.0,1000
MALATH,OTHER PROCEDURES,FMOBG-1030,"LABIOPLASTY/LOBIAL REDUCTION UNILATERAL(BASED ON ONE NIGHT STAY,SINGLEROOM)",OBSTETRICS & GYNE,2000.0,2000
MALATH,OTHER PROCEDURES,FMOBGZ9999,USE OF DELIVERY ROOMS,OBSTETRICS & GYNE,347.0,347
MALATH,OTHER PROCEDURES,FMODT-0030,RETAINER UPER OR LOWER,ORTHODONTICS,525.0,525
MALATH,OTHER PROCEDURES,FMODT-0031,RETAINERS UPPER & LOWER,ORTHODONTICS,945.0,945
MALATH,OTHER PROCEDURES,FMODT-0034,SPACE MAINTINER SIMPLE,ORTHODONTICS,525.0,525
MALATH,OTHER PROCEDURES,FMODT-0035,SPACE MAINTAINER COMPOUND,ORTHODONTICS,840.0,840
MALATH,OTHER PROCEDURES,FMODT-0036,BITE PLANE,ORTHODONTICS,1050.0,1050
MALATH,OTHER PROCEDURES,FMODT-0037,HABIT BREAKING APPLIANCE,ORTHODONTICS,1050.0,1050
MALATH,OTHER PROCEDURES,FMODT-0038,REMOVAL OF FIXED APPLIANCE,ORTHODONTICS,315.0,315
MALATH,OTHER PROCEDURES,FMODT-0039,"BRACKET, BAND OR ARCH WIRE",ORTHODONTICS,158.0,158
MALATH,OTHER PROCEDURES,FMODT-0040,ORTHODONTIC DIAGNOSTIC RECORDS,ORTHODONTICS,914.0,914
MALATH,OTHER PROCEDURES,FMODT-0041,ORTHODONTIC STUDY MODELS,ORTHODONTICS,263.0,263
MALATH,OTHER PROCEDURES,FMODT-0042,PHOTOCCLUSSION ANALYSIS,ORTHODONTICS,263.0,263
MALATH,OTHER PROCEDURES,FMODT-0043,CEPHALOMETRIC COMPUTER ANALYS.,ORTHODONTICS,263.0,263
MALATH,OTHER PROCEDURES,FMODT-0044,APPOINTMENT CANCELL.W/O NOTICE,ORTHODONTICS,158.0,158
MALATH,OTHER PROCEDURES,FMODT-0045,ORTHODONTIC DEPOSIT,ORTHODONTICS,1050.0,1050
MALATH,OTHER PROCEDURES,FMODT-0046,ORTHODONTIC DEPOSIT,ORTHODONTICS,1575.0,1575
MALATH,OTHER PROCEDURES,FMODT-0047,ORTHODONTIC DEPOSIT,ORTHODONTICS,2100.0,2100
MALATH,OTHER PROCEDURES,FMODT-0048,ORTHODONTIC DEPOSIT,ORTHODONTICS,2625.0,2625
MALATH,OTHER PROCEDURES,FMODT-0049,ORTHODONTIC DEPOSIT,ORTHODONTICS,3150.0,3150
MALATH,OTHER PROCEDURES,FMODT-0050,ORTHODONTIC DEPOSIT,ORTHODONTICS,3675.0,3675
MALATH,OTHER PROCEDURES,FMODT-0051,ORTHODONTIC DEPOSIT,ORTHODONTICS,4200.0,4200
MALATH,OTHER PROCEDURES,FMODT-0052,ORTHODONTIC FOLLOWUP TYPE I,ORTHODONTICS,315.0,315
MALATH,OTHER PROCEDURES,FMODT-0053,ORTHODONTIC FOLLOWUP TYPE II,ORTHODONTICS,420.0,420
MALATH,OTHER PROCEDURES,FMODT-0054,ORTHODONTIC FOLLOWUP TYPE III,ORTHODONTICS,525.0,525
MALATH,OTHER PROCEDURES,FMODT-0500,SECOND OPINION CONSULTATION,ORTHODONTICS,105.0,105
MALATH,OTHER PROCEDURES,FMOHU-0001,E.C.G. PORTABLE,OPEN HEART UNIT,110.0,110
MALATH,OTHER PROCEDURES,FMOHU-0002,PORTABLE VENTALATOR,OPEN HEART UNIT,58.0,58
MALATH,OTHER PROCEDURES,FMOHU-0003,AIR MATTRESS PER 24 HOURS,OPEN HEART UNIT,58.0,58
MALATH,OTHER PROCEDURES,FMOHU-0004,EPIDURAL CATHETER INSERTION,OPEN HEART UNIT,221.0,221
MALATH,OTHER PROCEDURES,FMOHU-0005,INTER COSTAL TUBE INSERTION,OPEN HEART UNIT,331.0,331
MALATH,OTHER PROCEDURES,FMOHU-0006,PACE MAKER,OPEN HEART UNIT,551.0,551
MALATH,OTHER PROCEDURES,FMOHU-0007,DEFEBRILATOR SHOCK,OPEN HEART UNIT,221.0,221
MALATH,OTHER PROCEDURES,FMOHU-0008,MULTI PARAMETER,OPEN HEART UNIT,210.0,210
MALATH,OTHER PROCEDURES,FMOHU-0010,OHU DAILY ROOM RATE,OPEN HEART UNIT,1260.0,1260
MALATH,OTHER PROCEDURES,FMONC-0002,CHEMOTHERAPHY 1 DAY TREATMENT  IN CLINIC OR  WARD,ONCOLOGY/NUCLEAR MED,5000.0,5000
MALATH,OTHER PROCEDURES,FMONC-0005,CHEMOTHERAPY ONE MO.TREATMENT  (INJ 3DAYS/WK+FLLOW UP)CLINIC,ONCOLOGY/NUCLEAR MED,1575.0,1575
MALATH,OTHER PROCEDURES,FMONC-0008,CHEMO. INTRA CAVIT.ISTILLATION IN ER OR IN WARD,ONCOLOGY/NUCLEAR MED,814.0,814
MALATH,OTHER PROCEDURES,FMONC-0009,THYROTOXICOSIS (EACH DOSE),ONCOLOGY/NUCLEAR MED,1276.0,1276
MALATH,OTHER PROCEDURES,FMONC-0010,CANCER THYROID (ABLATIVE DOSE),ONCOLOGY/NUCLEAR MED,3192.0,3192
MALATH,OTHER PROCEDURES,FMONC-0012,POLYCYTHEMIA(THERAP.DOSE),ONCOLOGY/NUCLEAR MED,3192.0,3192
MALATH,OTHER PROCEDURES,FMONC-0015,STRONIUM BETA IRRADIATION      AFTER OPERATION (EACH SESSION),ONCOLOGY/NUCLEAR MED,194.0,194
MALATH,OTHER PROCEDURES,FMONC-0016,PROFILE STRONIUM BETA IRRADIA- TION COMPLETE PKG (3 SESSION),ONCOLOGY/NUCLEAR MED,515.0,515
MALATH,OTHER PROCEDURES,FMONC-0017,PROFILE STRONIUM BETA IRRADIA- TION COMPLETE PACKAGE,ONCOLOGY/NUCLEAR MED,641.0,641
MALATH,OTHER PROCEDURES,FMONC-0018,RADIATION (FULL COST),ONCOLOGY/NUCLEAR MED,9555.0,9555
MALATH,OTHER PROCEDURES,FMONC-0019,RADIATION (HALF COST),ONCOLOGY/NUCLEAR MED,5098.0,5098
MALATH,OTHER PROCEDURES,FMONC-0021,RADIOTHERAPY ONE SESSION,ONCOLOGY/NUCLEAR MED,641.0,641
MALATH,OTHER PROCEDURES,FMONC-0022,TAPPING OF ASCITIS,ONCOLOGY/NUCLEAR MED,383.0,383
MALATH,OTHER PROCEDURES,FMONC-0023,TAPPING OF PLEURAL EFFUSION,ONCOLOGY/NUCLEAR MED,452.0,452
MALATH,OTHER PROCEDURES,FMONC-0024,INTRATHECAL CHEMOTHERAPY,ONCOLOGY/NUCLEAR MED,473.0,473
MALATH,OTHER PROCEDURES,FMONC-0026,INTRACAVITARY INADIATION 1 SES,ONCOLOGY/NUCLEAR MED,1680.0,1680
MALATH,OTHER PROCEDURES,FMONC-0027,INTRA ARTERIAL CHEMOTHERAPY,ONCOLOGY/NUCLEAR MED,525.0,525
MALATH,OTHER PROCEDURES,FMONC-0028,METASTRON C RADIOACTIVE STRON- TIUM,ONCOLOGY/NUCLEAR MED,10500.0,10500
MALATH,OTHER PROCEDURES,FMONC-0030,RADICAL TREATMENT START PAYMEN T,ONCOLOGY/NUCLEAR MED,6300.0,6300
MALATH,OTHER PROCEDURES,FMONC-0031,RADICAL TREATMENT REST PAYMENT,ONCOLOGY/NUCLEAR MED,3255.0,3255
MALATH,OTHER PROCEDURES,FMONC-0032,RADICAL - PLANNING,ONCOLOGY/NUCLEAR MED,1433.0,1433
MALATH,OTHER PROCEDURES,FMONC-0033,TREATMENT-CT-SIMULATION,ONCOLOGY/NUCLEAR MED,956.0,956
MALATH,OTHER PROCEDURES,FMONC-0035,TREATMET - CALCULATION,ONCOLOGY/NUCLEAR MED,1911.0,1911
MALATH,OTHER PROCEDURES,FMONC-0037,PALLIATIVE TREATMENT - START   PAYMENT,ONCOLOGY/NUCLEAR MED,2100.0,2100
MALATH,OTHER PROCEDURES,FMONC-0038,PALLIATIVE TREATMENT-REST PAYM ENT,ONCOLOGY/NUCLEAR MED,1050.0,1050
MALATH,OTHER PROCEDURES,FMONC-0044,TWO WEEKS 10 FRACTIONS,ONCOLOGY/NUCLEAR MED,2100.0,2100
MALATH,OTHER PROCEDURES,FMONC-0050,ONE WEEK 5 FRACTIONS,ONCOLOGY/NUCLEAR MED,1050.0,1050
MALATH,OTHER PROCEDURES,FMONC-0056,ONE FRACTION,ONCOLOGY/NUCLEAR MED,315.0,315
MALATH,OTHER PROCEDURES,FMONC-0062,ONE FRACTION HALF BODY,ONCOLOGY/NUCLEAR MED,525.0,525
MALATH,OTHER PROCEDURES,FMONC-0068,HALF BODY 6-8-FRACTION,ONCOLOGY/NUCLEAR MED,1365.0,1365
MALATH,OTHER PROCEDURES,FMONC-0073,HALF BODY 6-8-FOLLOW UP,ONCOLOGY/NUCLEAR MED,273.0,273
MALATH,OTHER PROCEDURES,FMONC-0074,C.T.PLANNING,ONCOLOGY/NUCLEAR MED,525.0,525
MALATH,OTHER PROCEDURES,FMONC-0075,X-RAY CHECK FILM,ONCOLOGY/NUCLEAR MED,263.0,263
MALATH,OTHER PROCEDURES,FMONC-0076,GONE MARROW UNDER G.A.,ONCOLOGY/NUCLEAR MED,525.0,525
MALATH,OTHER PROCEDURES,FMONC-0077,I. TH. CHEMO UNDER G.A.,ONCOLOGY/NUCLEAR MED,525.0,525
MALATH,OTHER PROCEDURES,FMONC-0500,SECOND OPINION CONSULTATION,ONCOLOGY/NUCLEAR MED,110.0,110
MALATH,OTHER PROCEDURES,FMONC-1000,DAY CARE ONCOLOGY SUPERVISION,ONCOLOGY/NUCLEAR MED,173.0,173
MALATH,OTHER PROCEDURES,FMONC-1001,DOCTOR'S DAYCARE SUPERVISION,ONCOLOGY/NUCLEAR MED,58.0,58
MALATH,OTHER PROCEDURES,FMONC-1002,CHEMOTHERAPY ONE MO.TREATMENT  (INJ 5 DAYS/WK+FLLOW UP)CLINIC,ONCOLOGY/NUCLEAR MED,2205.0,2205
MALATH,OTHER PROCEDURES,FMONC-1003,INTRATHECAL INJECTION OF MEDICATION,ONCOLOGY/NUCLEAR MED,173.0,173
MALATH,OTHER PROCEDURES,FMONC-1004,CHEMOTHERAPY SINGLE INJECTION,ONCOLOGY/NUCLEAR MED,158.0,158
MALATH,OTHER PROCEDURES,FMONC-1005,CHEMOTHERAPY MULTIPLE AGENTS INJECTIONS,ONCOLOGY/NUCLEAR MED,315.0,315
MALATH,OTHER PROCEDURES,FMONC-1007,3 DAYS CARE ONCOLOGY SUPERVISION,ONCOLOGY/NUCLEAR MED,525.0,525
MALATH,OTHER PROCEDURES,FMONC-1008,ONE WEEK ONCOLOGY CARE SUPERVISION,ONCOLOGY/NUCLEAR MED,1050.0,1050
MALATH,OTHER PROCEDURES,FMONC-1009,ONE WEEK ADVANCED 3-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,15750.0,15750
MALATH,OTHER PROCEDURES,FMONC-1010,TWO WEEKS ADVANCED 3-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,31500.0,31500
MALATH,OTHER PROCEDURES,FMONC-1011,THREE WEEKS ADVANCED 3-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,47250.0,47250
MALATH,OTHER PROCEDURES,FMONC-1012,FOUR WEEKS ADVANCED 3-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,63000.0,63000
MALATH,OTHER PROCEDURES,FMONC-1013,FIVE WEEKS ADVANCED 3-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,78750.0,78750
MALATH,OTHER PROCEDURES,FMONC-1014,SIX WEEKS ADVANCED 3-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,94500.0,94500
MALATH,OTHER PROCEDURES,FMONC-1015,SEVEN WEEKS ADVANCED 3-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,110250.0,110250
MALATH,OTHER PROCEDURES,FMONC-1016,EIGHT WEEKS ADVANCED 3-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,126000.0,126000
MALATH,OTHER PROCEDURES,FMONC-1017,ONE WEEK CONVENTIONAL 2-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,11550.0,11550
MALATH,OTHER PROCEDURES,FMONC-1018,TWO WEEKS CONVENTIONAL 2-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,23100.0,23100
MALATH,OTHER PROCEDURES,FMONC-1019,THREE WEEKS CONVENTIONAL 2-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,34650.0,34650
MALATH,OTHER PROCEDURES,FMONC-1020,FOUR WEEKS CONVENTIONAL 2-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,46200.0,46200
MALATH,OTHER PROCEDURES,FMONC-1021,FIVE WEEKS CONVENTIONAL 2-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,57750.0,57750
MALATH,OTHER PROCEDURES,FMONC-1022,SIX WEEKS CONVENTIONAL 2-D RADIOTHERAPY,ONCOLOGY/NUCLEAR MED,69300.0,69300
MALATH,OTHER PROCEDURES,FMONC-1023,PORTA-CATH NEEDLE INSERTION,ONCOLOGY/NUCLEAR MED,360.0,360
MALATH,OTHER PROCEDURES,FMONC-1024,PORTA-CATH FLUSHING,ONCOLOGY/NUCLEAR MED,120.0,120
MALATH,OTHER PROCEDURES,FMONC-1025,SCREENING FOR A BREAST CANCER(BILATERAL MAMMOGRAPHY U/S BREAST CA 15.3),ONCOLOGY/NUCLEAR MED,3000.0,3000
MALATH,OTHER PROCEDURES,FMONC-1026,LOCAL DOUBLE PROCEDURE FOR CANCER PATIENT,ONCOLOGY/NUCLEAR MED,1000.0,1000
MALATH,OTHER PROCEDURES,FMONC-1027,LOCAL SINGLE PROCEDURE FOR CANCER PATIENT,ONCOLOGY/NUCLEAR MED,500.0,500
MALATH,OTHER PROCEDURES,FMONC-1028,SUPPORTIVE TREATMENT ADMINISTRATION FOR CANCER PAT,ONCOLOGY/NUCLEAR MED,2000.0,2000
MALATH,OTHER PROCEDURES,FMONC-1029,CHEMOTHERAPY ADMINISTRATION IN THE TRATMENT ROOM LESS THAN 12 HOURS,ONCOLOGY/NUCLEAR MED,2000.0,2000
MALATH,OTHER PROCEDURES,FMOPP-0001,SKIN TEST (OPD PRO. ROOM),OPD PROCEDURE ROOM,10.0,10
MALATH,OTHER PROCEDURES,FMOPP-0002,NABULIZATION (OPD PRO. ROOM),OPD PROCEDURE ROOM,70.0,70
MALATH,OTHER PROCEDURES,FMOPP-0003,RANDOM BLOOD SUGAR (OPD PRO. ROOM),OPD PROCEDURE ROOM,20.0,20
MALATH,OTHER PROCEDURES,FMOPP-0004,IV FLUID INSERTION (OPD PRO. ROOM),OPD PROCEDURE ROOM,80.0,80
MALATH,OTHER PROCEDURES,FMOPP-0005,IV INJECTION (OPD PRO. ROOM),OPD PROCEDURE ROOM,20.0,20
MALATH,OTHER PROCEDURES,FMOPP-0006,IM/SC INJECTION (OPD PRO. ROOM),OPD PROCEDURE ROOM,10.0,10
MALATH,OTHER PROCEDURES,FMOPP-0007,REMOVAL OF STICHES (OPD PRO. ROOM),OPD PROCEDURE ROOM,40.0,40
MALATH,OTHER PROCEDURES,FMOPT-0000,OPHTHALMOLOGY CONSULTATION(IP),OPTHALMOLOGY,105.0,105
MALATH,OTHER PROCEDURES,FMOPT-0022,REMOVAL OF SUPERFICIAL CONJUNC TIVA FOREIGN BODY,OPTHALMOLOGY,121.0,121
MALATH,OTHER PROCEDURES,FMOPT-1004,LASIC PROCEDURE I (OUTSIDE),OPTHALMOLOGY,8400.0,8400
MALATH,OTHER PROCEDURES,FMOPT-1009,LASER CAPSULECTOMY(One Eye),OPTHALMOLOGY,2100.0,2100
MALATH,OTHER PROCEDURES,FMOPTA0004,FUNDUS,OPTHALMOLOGY,58.0,58
MALATH,OTHER PROCEDURES,FMOPTA0005,PRESCRIPTION FOR GLASSES,OPTHALMOLOGY,105.0,105
MALATH,OTHER PROCEDURES,FMOPTA0007,PERIMETRY,OPTHALMOLOGY,494.0,494
MALATH,OTHER PROCEDURES,FMOPTA0008,FUORESCINE ANGIOGRAPHY,OPTHALMOLOGY,735.0,735
MALATH,OTHER PROCEDURES,FMOPTA0009,ULTRASONOGRAPHY,OPTHALMOLOGY,441.0,441
MALATH,OTHER PROCEDURES,FMOPTA0010,FUNDUS PHOTOGRAPHY,OPTHALMOLOGY,147.0,147
MALATH,OTHER PROCEDURES,FMOPTA0012,SUTURE REMOVAL (EYE),OPTHALMOLOGY,121.0,121
MALATH,OTHER PROCEDURES,FMOPTC0002,EXCISN OF LARGE CHALAZION,OPTHALMOLOGY,441.0,441
MALATH,OTHER PROCEDURES,FMOPTC0003,EXCISN OF MULTIPLE CHALAZIA,OPTHALMOLOGY,614.0,614
MALATH,OTHER PROCEDURES,FMOPTC0004,INCISN OF STYE OF EYELID,OPTHALMOLOGY,147.0,147
MALATH,OTHER PROCEDURES,FMOPTC0017,EYE LASHES ELECTROLYSIS,OPTHALMOLOGY,147.0,147
MALATH,OTHER PROCEDURES,FMOPTC0018,ELECTROLYSIS (BOTH EYELIDS),OPTHALMOLOGY,221.0,221
MALATH,OTHER PROCEDURES,FMOPTC0019,EPILAITON OF THE EYELASHES,OPTHALMOLOGY,68.0,68
MALATH,OTHER PROCEDURES,FMOPTD0001,REMVL OF SUPERFICIAL CONJ.F.B.,OPTHALMOLOGY,121.0,121
MALATH,OTHER PROCEDURES,FMOPTD0002,REMVL OF MULTIPLE CONJ. F.B.,OPTHALMOLOGY,189.0,189
MALATH,OTHER PROCEDURES,FMOPTD0003,REMVL OF EMBEDED F.B. OF CONJ. BY INCISION,OPTHALMOLOGY,368.0,368
MALATH,OTHER PROCEDURES,FMOPTD0004,REPAIR OF MILD CONJ. LACERATN,OPTHALMOLOGY,247.0,247
MALATH,OTHER PROCEDURES,FMOPTD0008,PICKING OF P.T.D.,OPTHALMOLOGY,247.0,247
MALATH,OTHER PROCEDURES,FMOPTD0009,REMVL OF SMALL CONJ. CYST.,OPTHALMOLOGY,368.0,368
MALATH,OTHER PROCEDURES,FMOPTD0010,REMVL OF LARGE CONJ. CYST,OPTHALMOLOGY,614.0,614
MALATH,OTHER PROCEDURES,FMOPTE0001,SUPERFICIAL CORNEAL F.B.,OPTHALMOLOGY,147.0,147
MALATH,OTHER PROCEDURES,FMOPTE0002,SUPERFICIAL MULTI.CORNEAL F.B.,OPTHALMOLOGY,221.0,221
MALATH,OTHER PROCEDURES,FMOPTE0003,NEGLECTED CORNEAL F.B.,OPTHALMOLOGY,247.0,247
MALATH,OTHER PROCEDURES,FMOPTE0007,EXCISN OF PRIMARY PTERYGIUM,OPTHALMOLOGY,1176.0,1176
MALATH,OTHER PROCEDURES,FMOPTE0008,EXCISN OF RECURRENT PTERYGIUM,OPTHALMOLOGY,1827.0,1827
MALATH,OTHER PROCEDURES,FMOPTE0011,CORNEAL GRAFT SUTURE REMOVAL,OPTHALMOLOGY,614.0,614
MALATH,OTHER PROCEDURES,FMOPTH0007,SCLERAL BUCKLE W/ VITRECTOMY,OPTHALMOLOGY,4258.0,4258
MALATH,OTHER PROCEDURES,FMOPTH0008,LASER FOR RETINOPATHY 1 SETTNG,OPTHALMOLOGY,1470.0,1470
MALATH,OTHER PROCEDURES,FMOPTH0009, LASER FOR RETINOPATHY 2 SETTNG,OPTHALMOLOGY,1827.0,1827
