Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,Discount 3 years contract,2026 Price,2027 Price
ORT-0071,Nerve Suture,PKG,39300-00-00,1,8883,0.0,9771.0,10846.0
FMORT-9915,Nerve Suture And Neurolysis,PKG,39300-00-00,1,16425,0.0,18068.0,20055.0
FMNEU-3623,NERVE TRANSPOSITION,PKG,39321-00-00,1,28393.695,0.0,31233.0,34669.0
FMURO-3076,Nesbit Operation,PKG,37417-00-00,1,9595.189999999999,0.0,10555.0,11716.0
FMORT-1020,Neurolysis,PKG,39330-00-00,day case,15324.925,0.0,16857.0,18712.0
FMNEU-3625,Neuroma Excision,PKG,39324-02-00,1,23993.2,0.0,26393.0,29296.0
FMNEU-3803,Neuronavigation Guided Brain biopsy,PKG,40903-01-00,5days (3icu +2 days ward),38000,0.0,41800.0,46398.0
NEU-0041,Neurovascaular depressive procedure ,PKG,90024-00-00,day case,44298,0.0,48728.0,54088.0
FMOBG-3042,Normal Delivery (with normal baby),PKG,90467-00-00,2,4854.849999999999,0.0,5340.0,5928.0
FMOBG-3046,Normal Delivery For Twins (Uncomplicated),PKG,90467-00-00,1,5510.285,0.0,6061.0,6728.0
FMORT-0601,O.R. AND I.F.OF FRACTURE SCAPL  including implant,PKG,47468-01-01,1,19800,0.0,21780.0,24176.0
FMORT-0682,O.R.& I.F.-FRACT.MED.MALLEOLUS  including implant,PKG,47600-01-01,1,16000,0.0,17600.0,19536.0
FMORT-0782,O.R.I.F FEMUR HEAD FRACTURE GRADE 1  including implant,PKG,47528-01-01,1,20100,0.0,22110.0,24542.0
ORT-0113,O.R.I.F. & Partial Or Total Excision Of Patella,PKG,47060-00-01,1,9366,0.0,10303.0,11436.0
FMORT-0783,O.R.I.F. FEMUR HEAD FRACTURE GRADE 2  including implant,PKG,47528-01-01,1,20000,0.0,22000.0,24420.0
ORT-0114,"O.R.I.F. For Commuted Or Mal-United Fracture Of The Femur, Tibia, Humerus",PKG,47528-01-01,2,19058,0.0,20964.0,23270.0
FMORT-0701,O.R.I.F. OF STERNO CLAVICULAR JOIN  including implant,PKG,47006-00-01,2,18000,0.0,19800.0,21978.0
FMORT-0885,O.R.I.F. RADIUS  ,PKG,47393-01-01,2,8883,0.0,9771.0,10846.0
FMSUR-6995,OBLIQUE WEDGE OSTEOTOMY OF PROXIMAL TIBIA ,PKG,48418-00-01,3,21840.5,0.0,24025.0,26667.0
FMSUR-3351,"Obliteration Of Cerebral Aneurysms By Coils – Medium Aneurysms (5 To 10 Mm) Including The Basic Microcatheter, Microguide Wire And The First Coil",PKG,35412-00-00,3,72105,0.0,79316.0,88040.0
FMSUR-3349,"Obliteration Of Cerebral Aneurysms By Coils – Small Aneurysms (<5 Mm) Including The Basic Microcatheter, Microguide Wire And The First",PKG,35412-00-00,2,61654.99999999999,0.0,67821.0,75281.0
FMENTD0002,OESOPHAGEAL DILATATION OT00352256,PKG,41819-00-00,1,5707.79,0.0,6279.0,6969.0
FMSUR-3379,Oesophagojeunostomy,PKG,30554-00-00,3,14000,0.0,15400.0,17094.0
FMNEU-3802,Old Perineural Nerve Repair,PKG,39303-00-00,1,21266.795,0.0,23393.0,25967.0
ORT-0115,One Repair Of Flexor Tendon Of Finger (Direct),PKG,46432-00-01,1,18290.635,0.0,20120.0,22333.0
FMOBG-3023,Oophorectomy ,PKG,35713-07-00,1,9529,0.0,10482.0,11635.0
FMORT-0761,OPEN ANTERIOR SPINAL RELEASE FOR SCOLIOSIS,PKG,90011-02-00,2,27750,0.0,30525.0,33883.0
FMURO-3038,Open Cystolithotomy,PKG,37008-03-00,1,7670.299999999999,0.0,8437.0,9365.0
ORT-0054,Open Of Recurrent Dislocation Shoulder,PKG,47012-00-01,1,12269.25,0.0,13496.0,14981.0
URO-0023,Open Prostatectomy,PKG,37200-05-00,5-7 Days,12403,0.0,13643.0,15144.0
FMORT-0497,OPEN RED. & INT. FIX -PATELLA  including implant,PKG,47585-00-01,1,14469,0.0,15916.0,17667.0
FMORT-0499,OPEN RED. FOR HIP IN C.D.H.  including implant,PKG,47051-00-01,1,21000,0.0,23100.0,25641.0
FMORT-0528,OPEN RED.& INT.FIX OF SYMPH. PUBIS DISATASIS W/ OR W/O FRAC  including implant,PKG,47486-00-01,1,22000,0.0,24200.0,26862.0
FMORT-0493,OPEN RED.& INT.FIX.OF FRACTURE OF CALCANEUS  including implant,PKG,47615-01-01,1,20000,0.0,22000.0,24420.0
FMORT-0679,OPEN REDUC. & INT. FIX. SACRAL FRACTURE  including implant,PKG,47489-00-01,1,21450,0.0,23595.0,26190.0
FMORT-0128,OPEN REDUCT OF DILOCATION AT WRIST,PKG,47357-00-01,1,19050,0.0,20955.0,23260.0
FMORT-0132,OPEN REDUCT OF DISLOCATION AT ANKLE,PKG,47066-00-01,1,17335.5,0.0,19069.0,21167.0
FMORT-0133,OPEN REDUCT OF DISLOCATION AT FOOT & TOE,PKG,47072-00-01,1,13800,0.0,15180.0,16850.0
FMORT-0129,OPEN REDUCT OF DISLOCATION AT HAND & FINGER,PKG,47039-00-01,1,13800,0.0,15180.0,16850.0
FMORT-0130,OPEN REDUCT OF DISLOCATION AT HIP,PKG,47051-00-01,1,19050,0.0,20955.0,23260.0
FMORT-0131,OPEN REDUCT OF DISLOCATION AT KNEE,PKG,47060-00-01,1,19050,0.0,20955.0,23260.0
FMORT-0127,OPEN REDUCT OF DISLOCATN AT ELBOW,PKG,47021-00-01,1,19050,0.0,20955.0,23260.0
FMORT-0126,OPEN REDUCT OF DISLOCATN AT SHOULDER,PKG,47012-00-01,1,19050,0.0,20955.0,23260.0
FMORT-0093,OPEN REDUCT OF FRACT W/ INT FIX AT CARPALS & METAC  including implant,PKG,47351-01-01,2,16800,0.0,18480.0,20513.0
FMORT-0095,OPEN REDUCT OF FRACT W/ INT FIX AT FEMUR  including implant,PKG,47528-01-01,1,18669.105,0.0,20536.0,22795.0
FMORT-0092,OPEN REDUCT OF FRACT W/ INT FIX AT RADIUS & ULNA  including implant,PKG,47393-01-01,1,16380,0.0,18018.0,20000.0
FMORT-0098,OPEN REDUCT OF FRACT W/INT FIX AT PHALANGES-FOT  including implant,PKG,47672-03-01,1,13500,0.0,14850.0,16484.0
FMORT-0094,OPEN REDUCT OF FRACT W/INT FIX AT PHALANGES-HAND  including implant,PKG,47306-01-01,1,14500,0.0,15950.0,17705.0
FMORT-0097,OPEN REDUCT OF FRACT W/INT FIX AT TARSALS & METATARSALS  including implant,PKG,47624-01-01,1,13500,0.0,14850.0,16484.0
FMORT-0096,Open Reduct Of Fract W/Int Fixat Tibia & Fibula  including implant,PKG,47566-01-01,1,27150,0.0,29865.0,33150.0
FMORT-0084,Open Reduct Of Fract W/O Int. Fix At Carpals & Metacarpals,PKG,47342-00-01,1,8732.5007,0.0,9606.0,10662.0
FMORT-0081,Open Reduct Of Fract W/O Int. Fix At Unspec Site  including implant,PKG,90530-03-00,day case,18000,0.0,19800.0,21978.0
FMORT-0101,OPEN REDUCT OF SEPARATED - EPIPHYSIS AT FEMUR,PKG,47525-01-01,1,15600,0.0,17160.0,19048.0
FMORT-0102,OPEN REDUCT OF SEPARATED - EPIPHYSIS AT TIBIA & FIBULA,PKG,90581-00-01,1,15600,0.0,17160.0,19048.0
FMORT-0099,OPEN REDUCT OF SEPARATED - EPIPHYSIS AT UNSPEC SITE.,PKG,90581-00-01,1,15600,0.0,17160.0,19048.0
FMORT-0100,OPEN REDUCT OF SEPARATED EPIPHYSIS AT RADIUS & ULNA  including implant,PKG,90541-00-01,1,12000,0.0,13200.0,14652.0
FMORT-0525,OPEN REDUCT.OF FIX RADIUS HEAD OR EXCISION  including implant,PKG,47408-00-01,4,13500,0.0,14850.0,16484.0
FMORT-0487,Open Reduction & Int. Fix. Of Fractured Pelvis  including implant,PKG,47486-00-01,1,33150,0.0,36465.0,40476.0
FMORT-0566,OPEN REDUCTION & INTERNAL FIXA TION (PINNIG)OF COLES FRACTURE  including implant,PKG,47366-02-01,2,15600,0.0,17160.0,19048.0
FMORT-0091,Open Reduction Internal Fixation Humerus  including implant,PKG,47429-00-01,1,19246.5,0.0,21171.0,23500.0
FMORT-0401,OPEN REDUCTION OF CDH & CAST,PKG,47051-00-01,2,24000,0.0,26400.0,29304.0
FMENT-3130,OPEN REDUCTION OF FRACTURED NOSE,PKG,47738-00-00,1-2 Days,9653.71,0.0,10619.0,11787.0
FMORT-0821,Open Reduction Of Int. Fix. Supracondyle  including implant,PKG,47459-01-01,1,18000,0.0,19800.0,21978.0
FMORT-0613,Open reduction W/Internal Fixation Sub-Chondral Fracture  including implant,PKG,47588-00-01,1,21150,0.0,23265.0,25824.0
ORT-0035,Open Reduction/Internal Fixation-Fracture Screw Plates,PKG,48406-03-01,1,6117.9734,0.0,6730.0,7470.0
FMORT-0815,OPEN ROTATOR CUFF. REPAIR  including implant,PKG,48906-00-01,day case,17400,0.0,19140.0,21245.0
FMORT-0547,OPEN.REDUC. W/ INT/FIX. FRAC. ACHRONIC CLAVICULAR JOINT  including implant,PKG,47465-01-01,1,16650,0.0,18315.0,20330.0
FMORT-0504,"OPERATION OF RECURR,DIS SHLDR  including implant",PKG,47009-00-01,1,19800,0.0,21780.0,24176.0
ENT-0045,Operation on vocal cords e.g woodman,PKG,41867-00-00,4,13289,0.0,14618.0,16226.0
FMOPT-4009,Optic Nerve Sheath Fenes – Onsf,PKG,42548-00-00,1,11707.135,0.0,12878.0,14294.0
FMOPT-4000,Orbital Exploration,PKG,90082-00-01,1,8384.74,0.0,9223.0,10238.0
FMOPT-4002,Orbital Tumour Excision+Histopathology Analysis,PKG,42574-00-01,4,8860,0.0,9746.0,10818.0
FMSUR-3096,Orchidectomy,PKG,30641-00-00,2,4837.56,0.0,5321.0,5907.0
FMURO-476,ORCHIDECTOMY+HISTOPATHOLOGY (RADICAL) UNILATERAL,PKG,30641-00-00,2,7088,0.0,7797.0,8654.0
DNT-0016,ORIF - MANDIBULAR CONDYLE FRACTURE,PKG,90530-01-00,2,22000,0.0,24200.0,26862.0
DNT-0032,ORIF - MANDIBULAR FRACTURE  - BILATERAL,PKG,90530-01-00,2,20000,0.0,22000.0,24420.0
DNT-0026,ORIF - MANDIBULAR FRACTURE  - UNILATERAL,PKG,90530-01-00,2,29600,0.0,32560.0,36142.0
DNT-0015,Orif - Midface Fractures  - Unilateral,PKG,90530-02-00,1,26327.73,0.0,28961.0,32146.0
FMORT-0823,ORIF ELBOW / OLECRANON  including implant,PKG,47399-01-01,1,18000,0.0,19800.0,21978.0
ORT-0117,Orif For Recent & Old Neglected Fracture Dislocation Of Shoulder & Hip Joint,PKG,47012-01-01,day case,14946.75,0.0,16441.0,18250.0
FMORT-0824,ORIF HUMERAL CONDYLE  including implant,PKG,47459-01-01,1,21150,0.0,23265.0,25824.0
DNT-0025,ORIF ORBITAL FLOOR FRACTURE ( BLOW OUT ),PKG,90530-01-00,2,23000,0.0,25300.0,28083.0
ORT-0860,ORIF TIBIA PLATEAU GRADE 1,PKG,40331-00-00,2,11435,0.0,12579.0,13962.0
ORT-0859,ORIF TIBIA PLATEAU GRADE 2,PKG,40333-00-00,2,13976,0.0,15374.0,17065.0
FMENT-3120,Oro-Antral Fistula Repair,PKG,41722-00-01,1,6660.83,0.0,7327.0,8133.0
FMENT-3166,OSSICULOPLASTY,PKG,41539-00-01,4,16388.19,0.0,18027.0,20010.0
FMORT-0389,OSTEOTOMY OF ANKLE,PKG,90569-00-01,2,13200,0.0,14520.0,16117.0
FMORT-0386,OSTEOTOMY OF ELBOW,PKG,90569-00-01,2,13200,0.0,14520.0,16117.0
FMORT-0609,OSTEOTOMY OF FEMUR,PKG,48424-06-01,day case,14325,0.0,15758.0,17491.0
FMORT-0387,OSTEOTOMY OF HAND & FINGER,PKG,46396-01-01,2,12012,0.0,13213.0,14667.0
FMORT-0385,OSTEOTOMY OF HUMERUS,PKG,48412-00-01,2,14850,0.0,16335.0,18132.0
FMORT-0388,OSTEOTOMY OF KNEE,PKG,90569-00-01,2,13800,0.0,15180.0,16850.0
FMORT-0383,OSTEOTOMY OF SHOULDER,PKG,90569-00-01,1,14850,0.0,16335.0,18132.0
FMORT-0390,OSTEOTOMY OF TIBIA CHILDREN,PKG,48418-00-01,1,10575,0.0,11633.0,12912.0
FMORT-0384,OSTEOTOMY OF WRIST,PKG,90569-00-01,1,13200,0.0,14520.0,16117.0
FMORT-0515,OSTEOTOMY W/O FIXATION   LENTGHING ,PKG,50300-00-00,1,12150,0.0,13365.0,14835.0
ORT-0076,OSTEOTOMY W/O FIXATION   SHORTING ,PKG,90569-00-01,2,28779.3,0.0,31657.0,35140.0
FMORT-0261,OTHER FACIECTOMY OF HAND,PKG,46369-00-01,1,8000,0.0,8800.0,9768.0
FMORT-0206,OTHER FUSION OF FOOT  including implant,PKG,49845-00-00,1,13800,0.0,15180.0,16850.0
FMORT-0207,OTHER FUSION OF TOE  including implant,PKG,90559-00-00,1,11000,0.0,12100.0,13431.0
FMORT-0275,OTHER HAND TENDON TRANSFER OF TRANSPLANT,PKG,46417-00-01,day case,18000,0.0,19800.0,21978.0
FMORT-0181,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - ANKLE,PKG,31235-04-11,1,7950,0.0,8745.0,9707.0
FMORT-0176,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - ELBOW,PKG,31205-00-10,1,10050,0.0,11055.0,12271.0
FMORT-0179,OTHER LOCAL EXCISN OR DESTRCTNOF LESION - HIP,PKG,31235-03-11,1,10050,0.0,11055.0,12271.0
FMORT-0178,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-HAND & FINGER,PKG,31235-02-11,1,7950,0.0,8745.0,9707.0
FMORT-0180,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-KNEE,PKG,31235-03-11,1,10050,0.0,11055.0,12271.0
FMORT-0175,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-SHOULDER,PKG,31205-00-10,1,10050,0.0,11055.0,12271.0
FMORT-0177,OTHER LOCAL EXCISN OR DESTRCTNOF LESION-WRIST,PKG,31235-02-11,1,9000,0.0,9900.0,10989.0
FMORT-0263,OTHER MYECTOMY OF HAND,PKG,30229-00-01,1,6900,0.0,7590.0,8425.0
FMORT-0230,Other Repair Of Hand Finger  including implant,PKG,90548-00-01,1,13000,0.0,14300.0,15873.0
FMORT-0268,OTHER SUTURE OF FLEXOR TENDON OF HAND,PKG,46432-00-01,1,12150,0.0,13365.0,14835.0
FMORT-0269,OTHER SUTURE OF OTHER TENDON OF HAND,PKG,90582-01-01,1,10575,0.0,11633.0,12912.0
FMOBG-3018,Ovarian Cystectomy,PKG,35713-04-00,4,6875.36,0.0,7563.0,8395.0
FMCAR-3083,Pacemaker Endocarditis – Surgical Removal,PKG,38353-02-00,3,45980,0.0,50578.0,56142.0
FMENT-3137,Pan-Endoscopy (Triple Procedure),PKG,30473-00-00,DAY CASE,4180,0.0,4598.0,5104.0
FMOPT-4211,Pars Plana Vitrectomy+ Band insertion,PKG,42725-00-01,day case,13650,0.0,15015.0,16667.0
FMOPT-4156,Parsplana Len+Vit+Iol,PKG,42725-00-02,1,14630,0.0,16093.0,17863.0
FMOPT-4157,Parsplana Len+Vit+Scl. Buck +Iol,PKG,42725-00-02,DAY CASE,17046.04,0.0,18751.0,20813.0
FMOPT-4166,Parsplana Lens+Vit.+Iol+Erm,PKG,42725-00-01,1,16551.755,0.0,18207.0,20210.0
FMOPT-4153,Parsplana Lensectomy Vitrectomy+Retinal Detachment + Scleral Buckle,PKG,42725-00-02,2,15745.015,0.0,17320.0,19225.0
FMOPT-4154,Parsplana Lensectomy+Vit,PKG,42725-00-01,1,14533.86,0.0,15987.0,17746.0
FMOPT-4150,Parsplana Vitrectomy,PKG,42725-00-01,1,12540,0.0,13794.0,15311.0
FMOPT-4165,Parsplana Vitrectomy+Erm,PKG,42725-00-01,1,15340.6,0.0,16875.0,18731.0
FMOPT-4152,Parsplana Vitrectomy+Retinal Detachment,PKG,42725-00-01,1,14533.86,0.0,15987.0,17746.0
FMOPT-4151,Parsplana Vitrectomy+Scleral Buckle,PKG,42725-00-01,1,14533.86,0.0,15987.0,17746.0
FMOPT-4155,Parsplanavitrectomy+Iofb+Retinal Detachment + Scleral Buckle,PKG,42725-00-02,2,14630,0.0,16093.0,17863.0
FMORT-0508,PARTIAL ARTHROPLASTY  including implant,PKG,49315-00-00,2,25000,0.0,27500.0,30525.0
FMURO-3058,Partial cystectomy,PKG,37000-01-00,8,12718.16,0.0,13990.0,15529.0
FMURO-3051,Partial Excision Of Tumours Of Kidney And Bladder,PKG,36558-01-00,1,11477.235,0.0,12625.0,14014.0
FMSUR-3135,Partial Gastrectomy,PKG,30518-01-00,7,10299.52,0.0,11329.0,12576.0
FMORT-0433,PARTIAL KNEE REPLACEMENT  including implant,PKG,49517-00-01,1,34568.6,0.0,38025.0,42208.0
FMENT-3181,PARTIAL LARYNGECTOMY,PKG,41837-00-00,2,20020,0.0,22022.0,24444.0
FMSUR-3363,PARTIAL LIVER RESECTION,PKG,30415-00-00,3 DAY ICU+5 DAY WARD,40000,0.0,44000.0,48840.0
FMSUR-3108,Partial Mastectomy ,PKG,31500-00-01,4,5323.2718,0.0,5856.0,6500.0
URO-0138,Partial Nephrectomy + Vascular clamping + Calyceal repair + DJ stent insertion,PKG,36522-01-00,5,27951,0.0,30746.0,34128.0
FMSUR-3128,Partial Thyroidectomy (sub-total),PKG,30310-00-00,4,8868.86,0.0,9756.0,10829.0
PKORT-0018,Patellar Tendon Repair,PKG,47582-00-01,1,13062.5,0.0,14369.0,15949.0
FMORT-0575,PATELLOPLASTY  including implant,PKG,49534-01-01,1,15900,0.0,17490.0,19414.0
FMURO-3077,PCNL,PKG,36540-00-02,1,12594.34,0.0,13854.0,15378.0
URO-0129,PCNL for 2 cm Stone + DJ insertion ,PKG,36540-00-01,4,17500,0.0,19250.0,21368.0
URO-0131,PCNL for complete staghorn stone + DJ insertion (one session) ,PKG,30450-01-01,6,23000,0.0,25300.0,28083.0
URO-0133,PCNL for complete Staghorn stone + DJ insertion (two sessions) ,PKG,36821-01-00,4,26300,0.0,28930.0,32112.0
URO-0134,PCNL for complete Staghorn stone + DJ insertion + ESWL (two sessions) ,PKG,36540-00-01,4,28500,0.0,31350.0,34799.0
URO-0130,PCNL for Partial Staghorn stone + DJ insertion (one session) ,PKG,36543-00-01,4,19700,0.0,21670.0,24054.0
FMCAR-3036,"Pda Stenting (Patent Ductus Arteriosus) Consumable (Sheath, Wire, Catheter, Delivery Catheter And Stent)",PKG,38700-00-00,1,31350,0.0,34485.0,38278.0
FMORT-0691,PDN PROSTHETIC DISC NUCLEUS REPLACEMENT  including implant,PKG,48691-00-00,2,29025,0.0,31928.0,35440.0
FMSUR-3122,Pediatric Colonoscopy,PKG,32090-00-00,1,6007.705,0.0,6608.0,7335.0
FMSUR-3151,Peg Tube Insertion Or Exchange,PKG,30481-00-00,1,8910.715,0.0,9802.0,10880.0
fmort-1054,Pelvic Osteotomies Chiari Medial Displacement Pelvic Osteotomy,PKG,48424-00-00,3,28779.3,0.0,31657.0,35140.0
fmort-1056,Pelvic Osteotomies Innominate Salter Osteotomy,PKG,48424-00-00,3,28779.3,0.0,31657.0,35140.0
FMORT-0407,PEMBERTON ACETABULAR OSTEOTOMY  including implant,PKG,48424-00-00,2,18000,0.0,19800.0,21978.0
FMSUR3170,Per Cutaneous Endoscopic Gastrostomy W/ Tube Placement (Peg),PKG,30481-00-00,1,7280,0.0,8008.0,8889.0
FMORT-1053,Percutaenous Facet Neurotomy,PKG,39118-00-00,day case,7234.5,0.0,7958.0,8833.0
FMORT-0651,PERCUTANEOUS ENDOSCOPIC LASER DISCECTOMY,PKG,48636-00-00,2,22275,0.0,24503.0,27198.0
FMNEU-3572,Percutaneous Fixation Without Screw With Out Implant - One Level,PKG,90011-02-00,2,47079.34,0.0,51787.0,57484.0
FMSUR-0426,PERCUTANEOUS FLUID DRAINAGE,PKG,30406-00-00,DAY case,4466.1001,0.0,4913.0,5453.0
FMORT-0641,PERCUTANEOUS LAZER DISCECTOMY,PKG,48636-00-00,day case,23325,0.0,25658.0,28480.0
FMSUR-3073,Percutaneous Liver Biopsy - LA without Histopath,PKG,30409-00-00,day case,2682.515,0.0,2951.0,3275.0
FMORT-0740,PERCUTANEOUS THERMO-LASER,PKG,40303-00-00,2,17850,0.0,19635.0,21795.0
FMSUR-0443,PERCUTANEOUS THROMBECTOMY,PKG,90230-00-00,2,17713.8577,0.0,19485.0,21629.0
FMSUR-0439,PERCUTANEOUS THROMBOLYSIS,PKG,35317-01-00,2,15428.0665,0.0,16971.0,18838.0
FMSUR-3344,Percutaneous Transluminal Angioplasty (Pta) For Extracranial Cerebrovascular Stenosis With Balloon,PKG,35307-00-00,4,24035,0.0,26439.0,29347.0
FMSUR-3345,Percutaneous Transluminal Angioplasty (Pta) For Extracranial Cerebrovascular Stenosis With Stent,PKG,35309-06-00,4,31350,0.0,34485.0,38278.0
FMSUR-3343,Percutaneous Transluminal Angioplasty (Pta) For Extracranial Cerebrovascular Stenosis Without Stent And Balloon,PKG,35303-06-00,4,19855,0.0,21841.0,24243.0
FMSUR-3347,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis With Balloon,PKG,35307-00-00,4,39710,0.0,43681.0,48486.0
FMSUR-3348,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis With Stent,PKG,35303-06-00,4 including ICU ,43890,0.0,48279.0,53590.0
FMSUR-3346,Percutaneous Transluminal Angioplasty (Pta) For Intracranial Cerebrovascular Stenosis Without Stent And Balloon,PKG,35303-06-00,4 including ICU ,31350,0.0,34485.0,38278.0
CAR-0023,PERCUTANEOUS TRANSTHORACIC NEEDLE ASPIRATION,PKG,30216-02-00,DAY CASE,1003.2,0.0,1104.0,1225.0
FMCAR-3095,Percutaneous Ventricular Assist Device (Impella),PKG,90218-02-00,5,190000,0.0,209000.0,231990.0
FMORT-9920,Percutaneus Spinal Fixation (Miss)  including implant,PKG,48678-00-00,2,42273,0.0,46500.0,51615.0
fmsur-0422,Perianal Abscess (U.G.A.),PKG,32174-02-00,day case,5000,0.0,5500.0,6105.0
FMSUR-3067,Perianl Abscess (Under G.A.),PKG,32174-01-00,1,3758.447,0.0,4134.0,4589.0
FMCTSS0019,PERICARDIAL WINDOW,PKG,38450-00-00,day case,20465.28,0.0,22512.0,24988.0
FMCAR-3092,Pericardiectomy,PKG,38447-00-00,4,31350,0.0,34485.0,38278.0
PKINT-0005,Peripheral Angiography Unilateral ,PKG,59970-00-00,1,1865.9102,0.0,2053.0,2278.0
FMPDT-0188,Peripherally Inserted Catheter (Picc),PKG,35317-02-00,1,6313.576499999999,0.0,6945.0,7709.0
FMCAR-3067,Permanent Pacemaker Biventricular Plus Icd (Crtd),PKG,38393-00-00,3,104650,0.0,115115.0,127778.0
FMCAR-3066,Permanent Pacemaker Dual Chamber,PKG,38353-00-00,3,47025,0.0,51728.0,57418.0
FMCAT-0047,"Permanent Pacemaker Implantation, Single",PKG,38353-00-00,6,66000,0.0,72600.0,80586.0
FMCAR-3065,Permanent Pacemaket Biventricular,PKG,90223-01-00,3,55384.99999999999,0.0,60924.0,67625.0
FMSUR-9219,PERNASAL REMOVAL OF ALLERGIC POLYP - BILATERAL,PKG,31230-01-00,1,4845.75,0.0,5330.0,5917.0
FMORT-0222,PES ASERINUS TRANSFER,PKG,49503-03-00,1,15500,0.0,17050.0,18926.0
FMOPT-3001,PHACOEMULSIFICATION WITH IOL -Unilateral ,PKG,42698-07-01,day case,10000,0.0,11000.0,12210.0
FMOPT-4175,Photo. Kera. Astigm - Pak Vizx,PKG,42810-00-01,1,6392.264999999999,0.0,7031.0,7805.0
FMOPT-4100,Phototherapetuci Keratectomy (P.T.K.) One Eye,PKG,90063-00-01,1,6055.775,0.0,6661.0,7394.0
FMSUR-3215,Pilonidal Sinsus Excision With Closure,PKG,30676-01-00,2,5593.6342,0.0,6153.0,6830.0
FMSUR-3168,Pilonidal Sinus And Reconstruction Flap,PKG,30676-01-00,1,9522.0818,0.0,10474.0,11626.0
FMSUR-3100,Pilonidal Sinus Excision,PKG,30676-01-00,4,5004.909,0.0,5505.0,6111.0
FMORT-0781,PISSANI OPERATION,PKG,49833-00-00,2,17500,0.0,19250.0,21368.0
NEU-0023,Pituitary Tumour,PKG,39712-04-00,4,40656,0.0,44722.0,49641.0
FMENT-3189,Pk-Burn Scar - Large Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,PKG,30014-00-00,1,8523.019999999999,0.0,9375.0,10407.0
FMENT-3188,Pk-Burn Scar - Medium Area (Skincare)Incl O.R. -Anesthesia One Night In Hospital,PKG,30010-00-20,1,6459.145,0.0,7105.0,7887.0
FMENT-3210,Pk-Complete Cleft Lip (Skincare) Including O.R. Anaeasthesia One Night In Hospital,PKG,45695-00-00,1,9029.845,0.0,9933.0,11025.0
FMENT-3193,Pk-Punch Graft - Large Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,PKG,45451-25-00,1,8074.714999999999,0.0,8882.0,9859.0
FMENT-3192,Pk-Punch Graft - Medium Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,PKG,45451-25-00,1,6459.145,0.0,7105.0,7887.0
FMENT-3191,Pk-Punch Graft - Small Area (Skincare) Incl O.R. Anesthesia One Night In Hospital,PKG,45439-00-00,1,4844.62,0.0,5329.0,5915.0
FMENT-3198,"Pk-Septo Rhinoplasty(Small) Incl O.R. Lab, Anesthesia One Night In Hospital",PKG,45641-00-00,1,8737.244999999999,0.0,9611.0,10668.0
FMENT-3207,Pk-Upper Bleparoplasty (Skincare) Including O.R. Anaeasthesia One Night In Hospital,PKG,42584-00-01,1,5831.099999999999,0.0,6414.0,7120.0
FMORT-0282,Plastic Operation On Hand Withgraft Of Muscle Or Fascia,PKG,90547-00-01,1,4388.2685,0.0,4827.0,5358.0
FMORT-0289,Plication Of Fascia,PKG,30238-00-00,day case,11450,0.0,12595.0,13980.0
FMOPT-4159,PNEUMATIC RETINOPEXY,PKG,42773-01-01,day case,10972.5,0.0,12070.0,13397.0
FMOBG-3006,Polypectomy fract. Curretage,PKG,35633-01-00,day case,3089.45,0.0,3398.0,3772.0
FMOBG-3012,Polypectomy With D & C,PKG,35633-01-00,DAY CASE,3278.165,0.0,3606.0,4003.0
FMSUR-3224,Polysomnography (Diagnostic And Titration By Cpap Or Bipap) Split Night,PKG,12203-00-00,1,4557.245,0.0,5013.0,5564.0
FMSUR-3226,Polysomnography (Overnight Diagnostic Test And Multiple Sleep Latency Test),PKG,12203-00-00,1,4980.469999999999,0.0,5479.0,6081.0
FMSUR-3225,Polysomnography (Titration Test Only By Cpap Or Bipap),PKG,12203-00-00,1,4676.375,0.0,5144.0,5710.0
ORT-0007,Pop Foot Deformity Correction,PKG,90604-00-00,DAY CASE,2184.05,0.0,2402.0,2667.0
FMSUR-3101,Post Haemorrhoidectomy Stricture Anus,PKG,32153-00-00,1,5225,0.0,5748.0,6380.0
FMORT-0758,POST.HEMI-EPIPHYSIODESIS FOR CONG.  including implant,PKG,48509-00-01,2,38700,0.0,42570.0,47253.0
FMNEU-3501,Posterior Cervical Nerve Root Decompression – 2 Nerve Roots,PKG,40334-00-00,2,31918.48,0.0,35110.0,38972.0
FMNEU-3503,Posterior Cervical Nerve Root Decompression – More Than 3 Nerve Roots,PKG,40334-00-00,2,40554.36,0.0,44610.0,49517.0
FMNEU-3500,Posterior Cervical Nerve Root Decompression – One Nerve Root,PKG,40331-00-00,1,27719.67,0.0,30492.0,33846.0
FMOPT-4110,Posterior Chamber – Phakik Iol,PKG,42703-00-01,1,9708.05,0.0,10679.0,11854.0
