Department,ServiceCode,Service Description (Unified),Type,NPHIES Code (Hyphenated )2,LOS,Class B,Class A & VIP,Comment
Dental & Maxillofacial,FMDNTS0135,Excision Of Large Keloid Face,PKG,31205-00-10,1,6000,6000,Service to PKG
UROLOGY,FMURO-3092,Diverticulectomy,PKG,37020-01-00,1,14400,14400,Service to PKG
ENT,FMENT-3137,Pan-Endoscopy (Triple Procedure),PKG,30473-00-00,DAY CASE,4980,4980,Service to PKG
ENT,FMENT-3163,Labyrinthectomy,PKG,41572-00-01,1,15600,15600,Service to PKG
NEUROSURGERY,FMNEU-3605,Theco Peritoneal Shunt,PKG,40006-00-00,1,58125,58125,Service to PKG
NEUROSURGERY,FMNEU-3619,Repair Of Nerve Injury W/Out Graft,PKG,39300-00-00,5 Days,37500,37500,Service to PKG
Surgery,FMSUR-0088,CHOLESYSTO-DUODENEOSTOMY,PKG,30460-00-00, ,12721.17,12721.17,Service to PKG
UROLOGY,FMURO-3053,Nephropexy,PKG,90350-00-00,1,13800,13800,Service to PKG
UROLOGY,FMURO-3072,Excision Of Urethral Fistula,PKG,37333-00-00,1,13800,13800,Service to PKG
NEUROSURGERY,FMNEU-3431,Stereotatic Implant. Of Shunt,PKG,99999-99-99,2,40000,40000,Service to PKG
Ophthalmology,FMOPT-4036,Exci. Of Lid Tumour With Com. Re,PKG,31230-00-01,1,8700,8700,Service to PKG
UROLOGY,FMURO-3062,Bilateral Orchidopexy,PKG,37604-12-00,2 Days,11100,11100,Service to PKG
ENT,FMENT-3128,Limited Rhinoplasty,PKG,90133-00-00,1,7000,7000,Service to PKG
Surgery,FMSUR-0137,EXPLORATION-FEMORAL EMBOLISM WOUND,PKG,34103-00-01, ,8917.755,8917.755,Service to PKG
Ophthalmology,FMOPT-4057,Unilateral Blepharoplasty Lower Lid,PKG,45625-00-01,1,10200,10200,Service to PKG
Endoscopy,FMENDE0036,Extraction of 5 or more bile duct stones,PKG,90349-00-00,1,4000,4000,Service to PKG
PLASTIC SURGERY,FMPSDB0011,PART. RECONST. OF NOSE BY COMPOSITE GRAFT,PKG,90676-00-00,DAY CASE,5500,5500,Service to PKG
Dental & Maxillofacial,FMDNTC0056,Rotation Flap (Moderate),PKG,45200-00-00,1,3000,3000,Service to PKG
Dental & Maxillofacial,FMDNTC0021,Remov. Of Tores Palatinus Lrge,PKG,45825-00-00,1,5000,5000,Service to PKG
Dental & Maxillofacial,FMDNTC0005,Plastic Closure Of Chronic     Skin  Fistula,PKG,41722-00-02,1,3000,3000,Service to PKG
Dental & Maxillofacial,FMDNTC0007,Closure Of Accidental Opening  Of Max. Sinus (Large),PKG,41716-04-00,1,4000,4000,Service to PKG
Ophthalmology,FMOPT-4009,Optic Nerve Sheath Fenes – Onsf,PKG,42548-00-00,1,17400,17400,Service to PKG
UROLOGY,FMORT-0262,RELEASE OF DUPUYTREN`S CONTRACTURE,PKG,46381-00-01,1,5500,5500,Service to PKG
Dental & Maxillofacial,FMDNTS0067,Mursupilalization Of Ranula Large,PKG,97379-00-00,2,4000,4000,Service to PKG
UROLOGY,FMURO-3073,Fulgration Of Posterior Urethral Valve,PKG,37854-00-00,2,13800,13800,Service to PKG
SURGERY,FMSUR-3222,Pleural Biopsy (Abram’S Needle) Without Histopathology Test,PKG,38418-01-01,DAY CASE,2000,2000,Service to PKG
Surgery,FMSUR-0048,HERNIORRHAPHY,PKG,30403-01-00, ,3974.355,3974.355,Service to PKG
Surgery,FMSUR-0295,FEMURO CREPAIR OF ILIAC VEIN,PKG,33833-00-00, ,6458.76,6458.76,Service to PKG
Radiology ,FMXRAY1365,Ir. Angiography Spleeno Portography,PKG,58900-00-10,1,13200,13200,Service to PKG
Endoscopy,FMENDE0043,Endoscopic stent exchange,PKG,30451-02-00,1,4326,4326,Service to PKG
Endoscopy,FMENDE0035,Extraction of 2 - 4  bile duct stones,PKG,90349-00-00,1,2704,2704,Service to PKG
UROLOGY,FMURO-3059,Repair Of Hypospadias,PKG,37821-00-00,1,17400,17400,Service to PKG
Dental & Maxillofacial,FMDNTC104,Dento - Alveolar Fracture Fixation - I,PKG,90530-00-00,1,3000,3000,Service to PKG
Radiology ,FMXRAY1431,Ir. Myelogram,PKG,59724-00-00,1,22000,22000,Service to PKG
Surgery,FMSUR-0278,RVL. OF PERMA CATH. & REPAIR OF JAGULAR LINE,PKG,34530-04-00, ,3000,3000,Service to PKG
SURGERY,FMSUR-3086,Thoracentesis,PKG,38800-00-00,DAY CASE,1200,1200,Service to PKG
NEUROSURGERY,FMNEU-3427,Revision Of Ventriculo-Peritoneal Shunt,PKG,40003-02-00,2,40000,40000,Service to PKG
Radiology ,FMXRAY1364,Ir. Angiography Renal / Mesentric Arteriogram,PKG,59970-04-00,1,16500,16500,Service to PKG
Orthopedics,FMORT-0779,Lumbar Cocktail Inject + Facet Block,PKG,39013-00-00,DAY CASE,5250,5250,Service to PKG
Dental & Maxillofacial,FMDNTC0006,Closure Of Accidental Opening  Of Max. Sinus (Small),PKG,41722-00-01,1,2500,2500,Service to PKG
NEUROSURGERY,FMNEU-3632,Biopsy Of Muscle Or Nerve With General Anaethesia,PKG,90013-00-00,1,9000,9000,Service to PKG
UROLOGY,FMURO-3024,Cystodistention,PKG,36827-00-00,1,3750,3750,Service to PKG
ENT,FMENT-3139,Esophagoscopy,PKG,30473-03-00,1,3480,3480,Service to PKG
Ophthalmology,FMOPT-4005,Enucleation Or Evisceration Of Eye Ball,PKG,42506-00-00,1 Day,5820,5820,Service to PKG
Endoscopy,FMENDE0029,Bougie dilatation of GI stricture,PKG,90335-01-00,1,2310,2310,Service to PKG
Radiology ,FMXRAY1360,Ir. Angiography Superior/Inferior Cavograhpy,PKG,60024-00-00,1,13200,13200,Service to PKG
Endoscopy,FMENDE0052,Biliary / pancreatic stricture dilatation,PKG,32094-00-00,1,2163,2163,Service to PKG
ENT,FMENT-3125,Examination Under General Anesthesia,PKG,96037-00-00,1,1500,1500,Service to PKG
Radiology ,FMXRAY1415,Ir. Ct Guided Biopsy,PKG,90908-00-11,DAY CASE,7180.8,7180.8,Service to PKG
Endoscopy,FMENDE0037,Endoscopic Mechanical crushing of large bile duct stone,PKG,90335-01-00,1,5000,5000,Service to PKG
Endoscopy,FMENDE0040,Insertion of nasobiliary catheter,PKG,90323-00-00,1,3150,3150,Service to PKG
ENT,ENT-0050,Turbinectomy Bilateral (2000 For Unilateral Turbinectomy) (1-2 Days).,PKG,41689-03-00,2,3461.535,3461.535,Service to PKG
UROLOGY,FMURO-3010,Recircumcision Under La,PKG,30653-00-00,DAY CASE,2400,2400,Service to PKG
Orthopedics,FMORT-0438,Manipulation Under G.A. Unspecsite (Single Joint),PKG,99999-99-99,1 day,9450,9450,Service to PKG
Orthopedics,FMORT-0673,Removal Of Foreign Bodies Unsp Site,PKG,92201-00-00,1,11550,11550,Service to PKG
Ophthalmology,FMOPT-4179,Lens Intraocular Lens,PKG,42701-00-01,DAY CASE,900,900,Service to PKG
Orthopedics,FMORT-0370,Spica Pelvic,PKG,96092-00-00,2,8400,8400,Service to PKG
ENT,FMENT-3152,Hypopharyngoscopy,PKG,90149-00-00,DAY CASE,3450,3450,Service to PKG
Ophthalmology,FMOPT-4035,Exci. Of Multi Chalaz. In Or,PKG,42575-00-01,DAY CASE,3712.5,3712.5,Service to PKG
ONCOLOGY/NUCLEAR MED,FMONC-3001,Bone Marrow Aspiration Without Biopsy Under Ga,PKG,99999-99-99,1,6000,6000,Service to PKG
OB & GYNE,FMOBG-3011,Removal Of Circulage / Shirodkar Suture,PKG,16511-00-00,Day Case,1800,1800,Service to PKG
NEUROSURGERY,FMNEU-3428,Removal Of Ventriculo-Peritoneal Or V-Atrial Shunt,PKG,40003-02-00,3 Days,30000,30000,Service to PKG
NEUROSURGERY,FMNEU-3429,Removal Of Ventriculo-Pleural Shunt,PKG,40009-03-00,2,30000,30000,Service to PKG
NEUROSURGERY,FMNEU-3417,Use Of Cortical Stmltr. For Mapping Of Epileptic Cortex,PKG,96050-00-00,1,55000,55000,Service to PKG
Orthopedics,FMORT-0441,Removal Of K Wire,PKG,47927-00-01,DAY CASE,6435,6435,Service to PKG
Surgery,MTSUR-0040,LYMPH NODES BIOPSY (DEEP),PKG,30075-00-00, ,2814.735,2814.735,Service to PKG
NEUROSURGERY,FMNEU-3464,Adjustment Of Dbs Electrodes,PKG,39131-02-00,1,37500,37500,Service to PKG
ENT,FMENT-3141,Plastic Surgery Of Ear Lobule,PKG,90111-00-01,1,12000,12000,Service to PKG
Ophthalmology,FMOPT-4019,Excision Of Small Lid Growth In O.R.,PKG,90086-00-01,DAY CASE,2580,2580,Service to PKG
General surgery,PKSUR-0011,Central Lymph Node Discection ,PKG,31423-00-00,1,15000,15000,Service to PKG
Orthopedics,FMORT-0397,Leucoptab Bandage,PKG,96092-00-00,DAY CASE,3150,3150,Service to PKG
Surgery,FMSUR-0100,FINE NEEDLE BIOPSY OR ASPIRATNOF THYROID CYST,PKG,90047-00-00, ,471.393,471.393,Service to PKG
Internal medicine,FMENDE0066,ABDOMINAL PARACENTESIS,PKG,30406-00-00, ,1200,1200,Service to PKG
SURGERY,FMSUR-3201,Excision Of Thrombotic Hemorrhoid,PKG,32138-00-00,1,4750,4750,Service to PKG
Orthopedics,FMORT-0393,Infiltration In Soft Tissue Orperiticular,PKG,92513-99-00,DAY CASE,1260,1260,Service to PKG
Ophthalmology,FMOPT-4029,Electrolysis For Eye Lashes In O.R.,PKG,42587-04-01,DAY CASE,1140,1140,Service to PKG
Ophthalmology,FMOPT-4143,Retrobulbar Alcoholic Inj.,PKG,42824-00-01,DAY CASE,1080,1080,Service to PKG
ENT,FMENT-3168,Implantable Hearing Aid,PKG,96092-00-41,1,11820,11820,Service to PKG
Endoscopy,PKEND-0002,Endoscopic Ultasound Linear (Diagnostic),PKG,30688-00-00,1,12100,12100,Service to PKG
Cardiology,FMCAR-3007,CABG & Mitral Valve Repair (No Ring),PKG,38497-04-00,7,59850,59850,Service to PKG
Cardiology,FMCAR-3020,Ligation Patent Ductus (Pediatric),PKG,38700-01-00,2,15850,15850,Service to PKG
Cardiology,FMCAR-3087,Rigid Oesphagoscopy + Procedure In Pediatric Age Group (Removal Of Ingested F.B Or Biopsy),PKG,30473-04-00,1,15000,15000,Service to PKG
Dental & Maxillofacial,FMDNTC106,Chin Bone Harvest,PKG,48239-00-00,1,7000,7000,Service to PKG
Dental & Maxillofacial,FMDNTC105,Dento - Alveolar Fracture Fixation - Ii,PKG,90530-00-00,1,4000,4000,Service to PKG
Dental & Maxillofacial,DNT-0039,Mandibular Condylectomy,PKG,45611-00-00,4 Days,50000,50000,Service to PKG
Dental & Maxillofacial,FMDNTC90,Ramus Bone Harvest,PKG,48239-00-00,1,7000,7000,Service to PKG
Dental & Maxillofacial,DNT-0038,Revision Of Cleft Lip Or Palate Repair,PKG,45695-00-00,4 Days,50000,50000,Service to PKG
Endoscopy,ENT-0034,Functional Endoscopy Sinus Surgery Grade 1 (F.E.S.S.),PKG,41764-01-00,3 Days,8000,8000,Service to PKG
ENT,FMENT-3115,Cryoturbinectomy,PKG,41695-00-00,1,5820,5820,Service to PKG
ENT,FMENT-3253,Middle turbinectomy,PKG,41689-00-00,1,3600,3600,Service to PKG
ENT,FMENT-0093,Palatopharyngoplasty With Coblation (Including Tonsillectomy),PKG,41787-01-00,1,20000,20000,Service to PKG
ENT,FMENT-3177,Pre Auriclar Fistula Excision,PKG,30104-00-01,1,11400,11400,Service to PKG
General Surgery,FMORT-4224,Evacuation Of Hematoma Under General Anesthesia - 1 Day,PKG,46519-00-01,1,9000,9000,Service to PKG
Neurology,FMNEU-3803,Neuronavigation Guided Brain Biopsy,PKG,40903-01-00,2 Days,42000,42000,Service to PKG
NEUROSURGERY,FMNEU-3348,Burr Hole And Evacuation Of Subdural Collection – Unilateral,PKG,39600-00-00,4 Days,28000,28000,Service to PKG
NEUROSURGERY,FMNEU-3440,Micrvascular Decompression For Hemifacial Spasm,PKG,41569-00-00,2,95000,95000,Service to PKG
NEUROSURGERY,FMNEU-3682,Removal Of External Ventricular Drain - Unilateral,PKG,90001-00-00,1,5000,5000,Service to PKG
NEUROSURGERY,FMNEU-3430,Removal Of Ventriculo-Peritoneal Shunt,PKG,40003-02-00,2,30000,30000,Service to PKG
NEUROSURGERY,FMNEU-3334,Repair Of Compound Skull Fracture,PKG,39609-02-00,7 Days,35000,35000,Service to PKG
NEUROSURGERY,FMNEU-3375,Repair Skull Base For Csf Fistula,PKG,90007-00-00,2,58000,58000,Service to PKG
NEUROSURGERY,FMNEU-3410,Temporal Lobectomy For Epilepsy Surgery,PKG,40703-02-00,3 days including ICU ,95000,95000,Service to PKG
NEUROSURGERY,FMNEU-3454,Trigeminal Nerve Chemical Rhizotomy,PKG,40330-00-00,1,48000,48000,Service to PKG
NEUROSURGERY,FMNEU-3452,Trigeminal Nerve Radiofrequency Rhizotomy,PKG,90016-01-00,1,48000,48000,Service to PKG
Ophthalmology,FMOPT-4085,Biopsy Of Conj. Tumour+Histopathology Analysis,PKG,42676-00-01,DAY CASE,7020,7020,Service to PKG
Ophthalmology,FMOPT-4183,Gluocoma Cyclo Photo – Coagulation ( Cbc),PKG,42770-00-01,DAY CASE,5820,5820,Service to PKG
Ophthalmology,FMOPT-4055,Unilateral Blepharoplasty Upper Lid,PKG,45625-00-01,2,10800,10800,Service to PKG
Plastic Surgery,FMENT-3221,Pk-Breast Augmentation (Gel Implant) Including O.R. Implant One Night In Hospital,PKG,90723-00-00,1,19200,19200,Service to PKG
Plastic Surgery,FMENT-3223,"Pk-Breast Lift - Small (No Implant) Including O.R, Lab , Two Night In Hospital",PKG,45556-00-01,1,19200,19200,Service to PKG
SURGERY,FMSUR-3199,Closure Of Small Intestinal Stoma,PKG,30562-04-00,2 Days,10000,10000,Service to PKG
Surgery,FMSUR-0261,EXPLORATION AND/OR EXCISION OFPARA THYROID GLAND OR ADENOMA,PKG,30253-00-00, ,8200,8200,Service to PKG
SURGERY,FMSUR-3235,Laparascopic Hernia Repair Bilateral,PKG,30405-03-00,2,27150,27150,Service to PKG
SURGERY,FMSUR-3176,Laparascopic Mulitple Segmental Resection Of Small Intestine,PKG,30566-00-00,3,25000,25000,Service to PKG
SURGERY,FMSUR-3281,Laparascopic Salpingo-Oophorectomy (Unilateral),PKG,35638-02-00,1,11100,11100,Service to PKG
SURGERY,FMSUR-3253,Laparascopic Tubal Ligation On Cauterization Bilateral,PKG,35688-00-00,1,9900,9900,Service to PKG
SURGERY,FMSUR-3239,Laprascopic Repair Of Paraumbilical Hernia,PKG,30617-00-00,1,24900,24900,Service to PKG
SURGERY,FMSUR-3238,Laprascopic Repair Of Ventral Hernia,PKG,30403-01-00,1,24900,24900,Service to PKG
SURGERY,FMSUR-3073,Percutaneous Liver Biopsy With Us,PKG,30409-00-00,DAY CASE,3450,3450,Service to PKG
UROLOGY,FMURO-3124,Penile Prosthesis With Implant (Inflatable),PKG,37426-01-00,1,47700,47700,Service to PKG
UROLOGY,FMURO-3123,Penile Prosthesis With Implant (Malleable),PKG,37426-00-00,2,29400,29400,Service to PKG
UROLOGY,FMURO-3110,Repair Of Hypospadias Two Stages,PKG,37827-00-00,2 Days,24900,24900,Service to PKG
UROLOGY,FMURO-3057,Urethral Fistula Two Stages,PKG,90364-00-00,1,17400,17400,Service to PKG
Dental & Maxillofacial, FMDNTC108, Arthrocentesis (Two Side),PKG,96215-00-10,2,9000,9000,New 
Home Care ,FMHC-0062,"""Home Visit - Physiotherapist, Physiotherapy / Visit + Evaluation (Transportation + Providing Servi",service,83620-00-00,,195,195,New 
LABORATORY,FMLAB-1192,(Anti-neuronal nuclear autoantibody type 3 )ANNA 3 - SERUM/CSF,service,73050-20-50, ,650,650,New 
Cardiology,FMCAT -0085 ,"(Transcatheter aortic valve implantation (including TAVI valve kit, vascular closure devices, temporary pacemaker )",PKG,38488-08-00,5,225000,225000,New 
Physiotherapy,FMPTD-2206,1 SESSION FOR PEDIA 1 HR,service,96037-00-00,,155,155,New 
Physiotherapy,FMPTD-2207,1 SESSION FOR PEDIA 2 HR,service,95550-03-00,,295,295,New 
Physiotherapy,FMPTD-2178,10 Visit Plan Chiropractic Adjustments,service,95550-11-00,,4670,4670,New 
LABORATORY,FMLAB-9203,11-Deoxycortisol,service,73050-11-10,,1450,1450,New 
Home Care ,FMHC-0007,12Home Visit - Specialist (Transportation + Consultation + Nursing + Providing Service),service,83620-00-00,,8970,8970,New 
LABORATORY,FMLAB-9204,17 Hydroxy Corticosteroids,service,73050-08-90,,1195,1195,New 
LABORATORY,FMLAB-9001,17-Hydroxy-Progesterone,service,73050-29-60,,1555,1555,New 
Pediatrics,FMPDT-0205,18 Months (Oral Polio Priorex Tetra Infanrex Hib A Vaccine),service,92157-00-40,,840,840,New 
Pediatrics,FMPDT-0200,2 Months (Infanrex Hexa Prevenar Rota Vaccine),service,92157-00-10,,1155,1155,New 
Dermatology ,FMDER-2001,2 SESSION COLD PEEL,service,90675-00-00, ,924,924,New 
LABORATORY,Fmlab-7099,2. ANC Partial Lab Profile ( CBC – RBS – Urine Analysis ) ,service,73050-40-83, ,300,300,New 
LABORATORY,FMLAB-9335,21- Desoxycortisol,service,73050-11-00,,2025,2025,New 
LABORATORY,FMLAB-1001,24 Hr Life Platelete Conc. (Cytopheresis),service,73100-01-60, ,5140,5140,New 
Accommodation,FMADM-1011,24-hour Security Escort/ Companion For Patients With Psychaitric Needs,service,83610-04-50, ,1000,1000,New 
ONCOLOGY/NUCLEAR MED,FMONC-0007,3 Months Chemotherapy (Clinic),service,96199-00-00,,1260,1260,New 
Dermatology ,FMDERMU06,3 Sessions Laser Facial Hair Removal+3 Eye Brow Definition Laser,service,45669-00-10,,450,450,New 
New code to be added to unified list,FMONC-0206,3D CONFORMAL FULL COURSE,service,15550-00-00, ,38000,38000,New 
Home Care ,FMHC-0008,4 Home Visit - Consultant (Transportation + Consultation + Nursing + Providing Service),service,83620-00-00,,4160,4160,New 
Home Care ,FMHC-0006,4 Home Visit - Specialist (Transportation + Consultation + Nursing + Providing Service),service,83620-00-00,,3120,3120,New 
Pediatrics,FMPDT-0201,4 Months (Infanrex Hexa Prevenar Rota Vaccine),service,92157-00-10,,1155,1155,New 
LABORATORY,fmlab-7098,4. Recurrent Abortion Lab Profile ( TSH - Cardiolipin Abs – Lupus anticoagulant – Beta 2 Glycoprotein IgM & IgG – Protein S – Protein C – HBA1C ) ,service,73400-05-10, ,3000,3000,New 
Laboratory,FMLAB-0872,4-GLASS TEST (STAMEY TEST),service,73150-00-90, ,489.258,489.258,New 
Pain Management,FMPN-0086,"5 Sessions of Spinal Alignment (Choose 5 Sessions from the Following) - Migraine Headaches (Cluster Headaches) - Neck Pain - Upper Back Pain (Thoracic Pain) - Lower Back and Hip Pain - Lower Back Pain in Pregnant Women - Lower Back, Hip, and Disc Pain",service,90016-01-00, ,1200,1200,New 
Pediatrics,FMPDT-0202,6 Months (Infanrex Hexa Prevenar Oral Polio Vaccine),service,92150-00-00,,840,840,New 
Cardiology,FMCARS0035,72 Hours Ecg Monitoring (Holter ),service,11709-00-00,,2330,2330,New 
Home Care ,FMHC-0002,8 Home Visit- Complete Nursing Care,service,83620-00-00,,3120,3120,New 
ENT,FMENTS0030,A Non-Instrumental Swallowing Assessment,service,96010-00-00,,400,400,New 
LABORATORY,FMLAB-2001,A/G Ratio,service,73050-00-80, ,250,250,New 
Plastic Surgery,FMPSD-2092,Abdominal FLAP,PKG,45206-08-00,2,30000,30000,New 
SURGERY,FMSUR-3196,Abdominal Proctopexy With Resection,PKG,30075-14-00,1,20000,20000,New 
SURGERY,FMSUR-3194,Abdominal Proctopexy Without Resection,PKG,32117-00-00,1,15000,15000,New 
OB & GYNE,FMOBG-3036,Abdominal Sling For Congenital Prolapse,PKG,35571-00-00,6 Days,17250,17250,New 
Physiotherapy,FMPTD-0116,Abg Heparinized Syringe,service,13842-00-00,,1120,1120,New 
Cardiology,FMCAT-0054,Ablation Using 3D Mapping System (Add-On To Fmcat-0042 ),PKG,38287-01-00,2,24500,24500,New 
Orthopedic,fmort-1062,Above elbow open cast,service,90595-00-61, ,1000,1000,New 
ENT,FMENTE0050,ABR NUEROTOLOGY,PKG,11300-00-00, ,2417.26065,2417.26065,New 
Emergency,FMERDA0111,Ac Bandage,service,90676-00-00, ,405,405,New 
Orthopedics,ORT-0081,Acl Reconstruction Grade Ii ( Complete Tear ),PKG,49542-01-01,3,35000,35000,New 
LABORATORY,FMLAB-9005,Acth,service,73050-00-50,,1200,1200,New 
LABORATORY,FMLAB-8213,ACTH (AM),service,73050-00-50, ,1450,1450,New 
LABORATORY,FMLAB-7063,Acth Stimulation/ Synacthen Test,service,30097-00-00,,2700,2700,New 
LABORATORY,fmlab-1320,Activated Protien C Resistance,service,73100-04-20,,600,600,New 
Physiotherapy,FMPTD-2181,Active Therapeutic Movements,service,96129-00-00, ,275,275,New 
Dermatology ,FMACUA0017,Acupuncture Therapy - 10 Sessions,service,93173-00-00,,2670,2670,New 
Dermatology ,FMACUA0018,Acupuncture Therapy -7 Sessions,service,93173-00-00,,2170,2170,New 
LABORATORY,FMLABM3072,"Acute Leukemia ,Follow Up Panel - Mrd",service,73200-03-20,,4500,4500,New 
Laboratory,FMLABM0318,Acute Lymphocytic Leukemia (ALL) PANEL by FISH,service,73200-05-30,,9856,9856,New 
Pain Management,FMPN-0075,Acute Pain Service One Day,service,18230-00-00,,525,525,New 
SURGERY,FMSUR-3133,Acute Peritonitis/Laparotomy,PKG,30373-00-00,4 Days,15000,15000,New 
Radiology ,FMXRAY1536,Additional Cd Printing,service,99999-99-92,,50,50,New 
NEUROLOGY,NEU-0045,"Additional Interbody Cages, 1 Day Icu",PKG,48648-00-00,,37123,37123,New 
ONCOLOGY/NUCLEAR MED,FMONC-1056,Additional Nuclear Scan,service,83700-00-00,,3052,3052,New 
LABORATORY,fmlab-1301,Adeno Virus ( Stool),service,73050-45-50,,78,78,New 
LABORATORY,FMLAB-9277,Adeno Virus Abs (Csf/Serum),service,73100-19-00,,1330,1330,New 
ENT,FMENT-0090,Adenoidectomy By Coblation,PKG,41801-00-00,1,6000,6000,New 
LABORATORY,FMLAB-9297,Adenosine Deaminase,service,73050-00-60, ,2185,2185,New 
ENT,FMENT-0091,Adenotonsillectomy By Coblation,PKG,41789-01-00,1,9000,9000,New 
LABORATORY,FMLAB-9340,Adh (Vasopressin),service,73050-38-50,,1335,1335,New 
Dental,FMDNTN0065,Adhesive Restoration Four Surfaces Anterior Tooth Direct,service,97521-01-00, ,750,750,New 
Dental,FMDNTN0062,Adhesive Restoration One Surface Anterior Tooth Direct,service,97521-01-00, ,360,360,New 
Dental,FMDNTN0067,Adhesive Restoration One Surface Posterior Tooth Direct,service,97521-01-00, ,360,360,New 
Dental,FMDNTN0069,Adhesive Restoration Three Surfaces Posterior Tooth Direct,service,97521-01-00, ,720,720,New 
Dental,FMDNTN0063,Adhesive Restoration Two Surfaces Anterior Tooth Direct,service,97521-01-00,,540,540,New 
Dental,FMDNTN0068,Adhesive Restoration Two Surfaces Posterior Tooth Direct,service,97521-01-00, ,540,540,New 
Dental,FMDNTN0066,Adhesive Restoration Veneer Anterior Tooth Direct,service,97582-01-00,,360,360,New 
Dental,FMDNT-1012,Adhesive restoration   four surfaces   posterior tooth   direct,service,97521-01-00,534,1500,1500,New 
Dental,FMDNT-1013,Adhesive restoration   three surfaces   anterior tooth   direct,service,97521-01-00,523,1400,1400,New 
Home Care ,FMHC-0033,Administering Nasal Gastric Tube Feeding,service,83620-00-00,,104,104,New 
Ophthalmology,FMOPT-4216,Admission For Medical Treatment For Emergencies Excluding Medication,PKG,90061-00-01,1,2000,2000,New 
LABORATORY,FMLAB-6077,Admission Screening Profile,service,73000-00-20, ,345.6,345.6,New 
LABORATORY,FMLAB-9341,Adrenal Cortex Abs,service,73250-00-20,,1255,1255,New 
Physiotherapy,FMPTD-0123,Adult Abg Extraction,service,13842-00-00,,165,165,New 
Physiotherapy,FMPTD-0127,Adult Mechanical Ventilator Icu (24 Hours),service,13882-01-00,,870,870,New 
Physiotherapy,FMPTD-0122,Adult Tracheostomy Mask,service,90179-06-00,,80,80,New 
Opthalmology,FMOPT-4268,ADVANCEMENT OF EXT. MUS. ( 1 MUS.) ,PKG,90089-00-01,DAY CASE,4800,4800,New 
Physiotherapy,FMPTD-0114,Aerodyne Heater For Mechanical Nebulization 24 Hrs,service,92043-00-00,,235,235,New 
Dermatology ,FMDER-0211,Age Jeunesse Face Wrinkle - Six Sessions,service,90676-00-00,,4410,4410,New 
Dermatology ,FMDER-4001,Aha Peeling Application - Large Area,service,90676-00-00,,315,315,New 
Dermatology ,FMDER-4002,Aha Peeling Application - Med Area,service,90676-00-00,,265,265,New 
Opthalmology,FMOPT-4237,AHMED  VALVE IMPLANTATION ,PKG,90089-00-01,DAY CASE,9600,9600,New 
LABORATORY,FMLAB-1622,Albumin-Creatinine Ratio,service,73050-00-70, ,528,528,New 
LABORATORY,FMLAB-9007,Aldolase,service,73050-01-30,,850,850,New 
LABORATORY,FMLAB-9342,Aldosterone,service,73050-01-40,,1330,1330,New 
LABORATORY,FMLAB-9008,Aldosterone (Serum Or Urine),service,73050-01-40, ,1570,1570,New 
LABORATORY,FMLAB-8208,ALDOSTERONE (URINE),service,73050-01-40, ,1850,1850,New 
LABORATORY,FMLAB-9009,Alkaline Leukocyte Phosphatase (Alp),service,73100-07-70, ,450,450,New 
LABORATORY,FMLAB-9270,Alkaline Prosphatase Isoenzymes,service,73050-27-80,,2760,2760,New 
