Service Code,Service Name, Price,NPHIES ID,2022 Prices,2023 prices
FMLAB-2019,LIPID PROFILE,450,73000-00-60,545.688,583.88616
FMLAB-9573,LIPOPROTEIN  X,176,73050-23-10,213.42463999999998,228.3643648
FMLAB-2035,LIPOPROTEIN ELECTROPHORESIS,270,73050-23-30,327.4128,350.331696
FMLAB-9572,LIPOPROTEIN Lp(a),264,73050-23-10,320.13696,342.5465472
FMPSDD0007,LIPOSUCTION OF ABDOMEN,1915,30165-00-00,2322.2056,2484.759992
MTPSD-0042,LIPOSUCTION OF ABDOMIN LARGE AREA,6696,99999-99-99,8119.837439999999,8688.2260608
MTPSD-0041,LIPOSUCTION OF ABDOMIN SMALL AREA,4984,99999-99-99,6043.7977599999995,6466.8636031999995
FMPSDD0012,LIPOSUCTION OF BREAST,1280,45584-00-00,1552.1792,1660.831744
MTPSD-0045,LIPOSUCTION OF BUTTOCKS ONE BUTTOCK,3352,99999-99-99,4064.76928,4349.3031296
FMPSDD0023,LIPOSUCTION OF GYNECOMASTEA,1595,99999-99-99,1934.1607999999999,2069.552056
FMPSDD0013,LIPOSUCTION OF ONE ARM,1915,30168-00-00,2322.2056,2484.759992
FMPSDD0010,LIPOSUCTION OF ONE BUTTOCK,1280,45584-00-00,1552.1792,1660.831744
FMPSDD0008,LIPOSUCTION OF ONE THIGH,1915,30168-00-00,2322.2056,2484.759992
FMPSDD0011,LIPOSUCTION OF SUBMENTAL PAD   OF FAT,1280,30168-00-00,1552.1792,1660.831744
MTPSD-0043,LIPOSUCTION OF THIGH SMALL AREA,4984,99999-99-99,6043.7977599999995,6466.8636031999995
MTPSD-0044,LIPOSUCTION OF THIGHT LARE AREA,6696,99999-99-99,8119.837439999999,8688.2260608
FMPSDD0009,LIPOSUNCTION OF TROCHANTRIC    PAD OF FAT,1280,45584-00-00,1552.1792,1660.831744
FMDER-0138,LIQUID NIRTOGEN APPL. SMALL,90,99999-99-99,109.13759999999999,116.777232
FMDER-0140,LIQUID NITROGEN APPL. LARGE,290,99999-99-99,351.6656,376.282192
FMDER-0139,LIQUID NITROGEN APPL. MEDIUM,155,30192-00-10,187.95919999999998,201.116344
FMLAB-9574,LISTERIA ABS,335,73100-24-60,406.2344,434.670808
FMLAB-5293,LISTERIA DNA BY PCR,425,99999-99-99,515.372,551.44804
FMLAB-4013,LITHIUM,345,73300-01-80,418.3608,447.646056
URO-0033,Lithopaxy End.Blader Stone,4200,36863-00-00,5093.088,5449.60416
FMURO-0023,LITHOTHERAPY - PACKAGE DEAL,9060,92199-00-00,10986.518399999999,11755.574687999999
FMURO-0117,LITHOTRIPSY (GRADE A),5300,36546-00-00,6426.991999999999,6876.881439999999
FMURO-0118,LITHOTRIPSY (GRADE B),5876,92199-00-00,7125.47264,7624.2557248
FMURO-0119,LITHOTRIPSY (GRADE C),6468,92199-00-00,7843.355519999999,8392.3904064
FMXRY-0414,LIVER  SPLEEN SCAN,1250,99999-99-99,1515.8,1621.906
FMSUR-0061,LIVER BIOPSY - TROCHAR,975,99999-99-99,1182.3239999999998,1265.08668
FMLAB-9088,LIVER KIDNEY MICROSOMAL ABS. (LKM),612,73250-00-20,742.13568,794.0851776000001
FMLAB-9087,LIVER MEMBRANE ABS. (B),612,73250-00-20,742.13568,794.0851776000001
FMCTS-0003,LOBECTOMY,4200,99999-99-99,5093.088,5449.60416
FMSUR-0080,LOBECTOMY,4632,99999-99-99,5616.94848,6010.1348736
FMSUR-0133,LOBECTOMY,2780,99999-99-99,3371.1391999999996,3607.118944
FMSUR-0272,LOBECTOMY AND BRONCHOPLASTY,7836,99999-99-99,9502.24704,10167.4043328
FMDER-0037,LOC. SEROFAL VARICOCELECTOMY,760,30635-00-01,921.6064,986.1188480000001
FMDNTM0013,LOC.TREAT.OF ORAL LESION SMALL,140,90141-01-00,169.7696,181.653472
FMOPTA0013,LOCAL ANAESTHESIA,155,92513-99-00,187.95919999999998,201.116344
FMANA-0032,LOCAL ANAESTHESIA ASSISTANT/HR,120,83670-00-60,145.5168,155.702976
FMSUR-0130,LOCAL EXCISION OF LESSION OR  TISSUE OF LARGE INTESTINE,3244,99999-99-99,3933.8041599999997,4209.1704512
FMSUR-0011,LOCAL EXCISN OR DESTRUCTION OFLESION OR TISSUE OF RECTUM,2952,99999-99-99,3579.71328,3830.2932096
FMNEU-0087,LOCAL INJ. - PAINFUL POINT,90,92513-99-00,109.13759999999999,116.777232
FMPTD-0082,LOCAL INJECTION,170,99999-99-99,206.1488,220.579216
FMRHE-0003,LOCAL INJECTION,170,99999-99-99,206.1488,220.579216
FMORT-0800,LOCAL INJECTION FACET JOINT,415,99999-99-99,503.24559999999997,538.472792
FMURO-0140,LOCAL INSTILLATION OF B.C.G.   VACCINE,905,92145-00-00,1097.4392,1174.2599440000001
FMENTE6041,LOCAL SPINAL INFELTRATION,595,96092-00-41,721.5208,772.0272560000001
FMDNTM0015,LOCAL TREAT. ORAL LESION LARGE,320,97377-00-00,388.0448,415.207936
FMDNTM0014,LOCAL TREAT. ORAL LESION MED.,280,90141-01-00,339.5392,363.306944
FMPTD-0078,LOCOMOTION THERAPHY(1 SESSION),260,99999-99-99,315.28639999999996,337.356448
FMPTD-0087,LOCOMOTION THERAPY - 6S/1W/1M,5556,96162-00-00,6737.427839999999,7209.0477888
FMPTD-0088,LOCOMOTION THERAPY - 6S/1W/2M,8616,95550-03-00,10448.10624,11179.4736768
FMPTD-0089,LOCOMOTION THERAPY - 6S/1W/3M,11076,96129-00-00,13431.20064,14371.3846848
HCPTD-0200,LOCOMOTION THERAPY 12 SESSION,6540,99999-99-99,7930.665599999999,8485.812192
HCPTD-0201,LOCOMOTION THERAPY 6S/1W/1M,7370,99999-99-99,8937.156799999999,9562.757775999999
HCPTD-0202,LOCOMOTION THERAPY 6S/1W/2M,11430,99999-99-99,13860.475199999999,14830.708464
FMPTD-0079,LOCOMOTION THERAPY(12 SESSION),4928,92178-00-90,5975.88992,6394.2022144
FMLAB-9089,LONG ACTING THYROID STIMULATOR ABS (THYROID RECEPTOR ABS),860,73050-35-60,1042.8704,1115.8713280000002
FMPDT-0097,LOOSENING OF ABDOMINAL INVAGI- NATION W/O OPERATION,290,90331-00-00,351.6656,376.282192
FMLAB-9576,LORAZEPAM,400,73300-06-70,485.056,519.00992
FMOPTB0010,LOST OF C.L. (DAILY) 24H,335,96092-00-20,406.2344,434.670808
FMOPTB0011,LOST OF C.L. (EXTENDED) 24H,500,96092-00-20,606.3199999999999,648.7624
FMPDS-0036,LOW ANAL FISTULA,1925,32159-02-00,2334.332,2497.73524
SUR-0038,Low Anal Fistula,4700,32159-02-00,5699.407999999999,6098.3665599999995
FMPDS-0034,LOW IMPERFORATE ANUS(ANOPLAST),3200,32123-00-00,3880.448,4152.07936
SUR-0034,Low Imperforated Anus,4200,32123-00-00,5093.088,5449.60416
FMDER-0253,LOWER ABDOMEN/UPPER ABDOMEN,1020,99999-99-99,1236.8927999999999,1323.4752959999998
FMOPTC0015,LOWER EYELID BLEPHAROPLASTY,2320,45614-00-01,2813.3248,3010.257536
FMORT-0326,LOWER LIMB AMPUTATION,2780,44367-00-00,3371.1391999999996,3607.118944
FMPSDA0006,LOWER MACROCHELIA,2555,99999-99-99,3098.2952,3315.1758640000003
FMOBG-0014,LOWER SEG. CAESAREAN SECTION,2760,16520-02-00,3346.8864,3581.168448
FMOBG-0015,LOWER SEG. CAESAREAN SECTION - ON RUPTURED UTERUS,2483,16520-03-00,3010.98512,3221.7540784
FMOBG-0020,LOWER SEG. CAESARIAN SECTION-  TWIN DELIVERY,3308,16520-02-00,4011.4131199999997,4292.2120384
FMOBG-0134,LOWER SEG. UTERINE CAESARIAN   SECTION - REPEATED,2483,16520-02-00,3010.98512,3221.7540784
FMDNTC0026,LOWERING OF THE FLOOR OF MOUTH,1819,99999-99-91,2205.79216,2360.1976112
FMSUR-0016,LT. LAT. ANAL SPHINCTEROTOMY,930,99999-99-99,1127.7551999999998,1206.698064
NEU-0006,Lumbar - Two Disc,16800,90024-01-00,20372.352,21798.41664
ORT-0063,Lumbar / Cervical Disectomy One Level,14300,40300-00-00,17340.752,18554.60464
FMORT-0779,LUMBAR COCKTAIL INJECT + FACET BLOCK,1800,99999-99-99,2182.752,2335.54464
ORT-0067,Lumbar Disc Prolapse- Recurrent,18900,40300-00-00,22918.896,24523.21872
FMORT-0742,LUMBAR DISCECTOMY W/PDN INSERTION,3200,50130-00-01,3880.448,4152.07936
MTNEU-0002,LUMBAR FUNCTURE,310,99999-99-99,375.91839999999996,402.232688
ORT-0076,Lumbar Laminectormy one Level,16800,90024-00-00,20372.352,21798.41664
FMORT-0738,LUMBAR LAMINOTOMY / LAMINECTOMY ( MULTIPLE LEVEL ),3200,40300-01-00,3880.448,4152.07936
FMORT-0737,LUMBAR LAMINOTOMY OR LAMINECTOMY ( ONE LEVEL ),2500,40351-00-00,3031.6,3243.812
NEU-0019,Lumbar Meningocele,10500,40100-00-00,12732.72,13624.0104
FMXRY-0225,LUMBAR MYELOGRAM,1800,99999-99-99,2182.752,2335.54464
FMNEU-0168,LUMBAR PERCUTANEOUS RHIZOTOMY,1105,90007-01-00,1339.9671999999998,1433.764904
FMORT-0593,LUMBAR PERCUTANEOUS RHIZOTOMY  LEVEL II,2800,40330-00-00,3395.392,3633.06944
FMORT-0592,LUMBAR PERCUTANEOUS RHIZOTOMY  LEVEL ONE,2805,40330-00-00,3401.4552,3639.557064
FMANA-0002,LUMBAR PUNCTURE,325,39000-00-00,394.108,421.69556000000006
FMICU-0009,LUMBAR PUNCTURE,325,39000-00-00,394.108,421.69556000000006
FMNEU-0062,LUMBAR PUNCTURE,325,39000-00-00,394.108,421.69556000000006
FMOHU-0009,LUMBAR PUNCTURE,325,39000-00-00,394.108,421.69556000000006
FMORT-0348,LUMBAR PUNCTURE,400,39000-00-00,485.056,519.00992
FMORT-0719,LUMBAR PUNCTURE,325,47711-00-00,394.108,421.69556000000006
FMPDT-0007,LUMBAR PUNCTURE,325,39000-00-00,394.108,421.69556000000006
FMORT-0196,LUMBAR SPINAL FUSION,4172,48642-00-00,5059.13408,5413.2734656
FMXRY-0028,LUMBAR SPINE AP LAT OBL.,463,58106-00-00,561.45232,600.7539824
FMXRY-0027,LUMBAR SPINE AP LATERAL,344,58106-00-00,417.14815999999996,446.34853119999997
FMORW-0031,LUMBAR SPINE BRACE,6160,96092-00-00,7469.8624,7992.752768
FMNEU-0043,LUMBAR/CERVICAL DISC,3244,40300-00-00,3933.8041599999997,4209.1704512
FMSUR-0198,LUMBAR/VERTICAL DISC,4128,99999-99-99,5005.7779199999995,5356.182374399999
FMVAS-0030,LUMBER SYMPATHECTOMY,3676,99999-99-99,4457.66464,4769.7011648
FMORT-0197,LUMBO-SACRAL SPINAL FUSION,4632,48642-00-00,5616.94848,6010.1348736
SUR-0058,Lumpectomy with Axillary Mass,11050,31500-00-01,13399.671999999999,14337.64904
MTSUR-0042,LUMPH NODE BIOPSY (L.A),1610,99999-99-99,1952.3503999999998,2089.014928
FMXRY-1034,LUNG PERF  VENTILATION,1350,99999-99-99,1637.0639999999999,1751.65848
FMXRY-0411,LUNG PERFUSION,1250,61328-00-00,1515.8,1621.906
FMXRY-0413,LUNG PERFUSION VENTILLATION,2400,99999-99-99,2910.336,3114.05952
FMXRY-0412,LUNG VENMTILLATION,640,61340-00-00,776.0896,830.415872
FMLAB-9244,LUPUS ANTICOAGULANT ABS.,975,73100-08-80,1182.3239999999998,1265.08668
FMDER-0005,LYMPH NODE BIOPSY,350,30075-00-00,424.424,454.13368
FMPDS-0008,LYMPH NODE BIOPSY,775,30075-00-00,939.7959999999999,1005.58172
FMSUR-0219,LYMPH NODES BIOPSY (DEEP),930,99999-99-99,1127.7551999999998,1206.698064
MTSUR-0040,LYMPH NODES BIOPSY (DEEP),2015,99999-99-99,2443.4696,2614.512472
FMSUR-0218,LYMPH NODES BIOPSY (SUPERFI-  CIAL),470,99999-99-99,569.9408,609.836656
MTOBG-0041,LYMPH NODES BIOPSY (SUPERFICIAL),825,99999-99-99,1000.428,1070.45796
MTSUR-0041,LYMPH NODES BIOPSY (SUPERFICIAL),2015,99999-99-99,2443.4696,2614.512472
FMLAB-9577,LYMPH. CHORIO. MENINGITIS IGG (CSF),180,73100-24-70,218.27519999999998,233.554464
FMXRY-0247,LYMPHANGIOGRAPHY BIPEDAL,3500,99999-99-99,4244.24,4541.3368
FMPTD-0072,LYMPHATIC MASSAGE,235,99999-99-99,284.9704,304.918328
FMXRY-0465,LYMPHOSCINTIGRAPHY,1800,61469-00-00,2182.752,2335.54464
FMORT-0291,LYSIS OF ADHESIONS OF HAND,1740,90544-00-01,2109.9936,2257.693152
FMSUR-0174,LYSIS OF PERITONEAL ADHESION,2900,99999-99-99,3516.656,3762.8219200000003
FMLAB-9579,LYSOZYME (S.U),120,73100-07-90,145.5168,155.702976
FMINT-0053,M V V,85,11506-00-00,103.0744,110.289608
FMPSYC0027,M. SCALE,300,99999-99-99,363.792,389.25744
FMPSYA0033,M.M.P.I.,400,92204-00-00,485.056,519.00992
FMXRY-0600,M.R.I.,1600,90901-08-10,1940.224,2076.03968
FMPDT-0040,M/M VACCINATION INCLUDING      CONSULTATION AND VACCINE,145,92153-00-00,175.8328,188.141096
FMOPTE0004,MAG.REMVL OF EMBEDED F.B. OF   THE CORNEA,350,42644-04-01,424.424,454.13368
FMLAB-2056,MAGNESIUM (S  U),150,73050-24-00,181.896,194.62872
FMPTD-0108,MAGNETIC CUPPING,240,96155-00-00,291.0336,311.405952
FMORW-0123,MAILWAIKEE BRACE ORTHOP.MEDIUM,9530,96092-00-00,11556.4592,12365.411344
MTENTA0007,MAINTENANCE TREATMENT,1405,99999-99-99,1703.7592,1823.022344
FMINT-0064,MAJOR DRESSING,65,99999-99-99,78.82159999999999,84.339112
FMORT-0507,MAJOR JOINT DISARTICULATION,2320,50109-00-01,2813.3248,3010.257536
ORT-0069,Major Joints Disarticulation,17850,46327-00-01,21645.624,23160.81768
FMOPTC0013,MAJOR LID LACERATION,1185,30052-01-01,1436.9784,1537.566888
FMORT-0562,MAJOR SKIN GRAFT,2555,45451-09-00,3098.2952,3315.1758640000003
FMDER-0278,MAKE UP EYE ART ONLY,120,99999-99-99,145.5168,155.702976
FMDER-0277,MAKE UP FACE,170,99999-99-99,206.1488,220.579216
FMLAB-9090,MALARIAL ABS.,548,73050-44-50,664.52672,711.0435904
FMXRY-0811,MALFORMATION,58800,99999-99-99,71303.232,76294.45824
FMORT-0540,MALLET SPLINT,400,96092-00-00,485.056,519.00992
FMXRY-1052,MAMMOGRAPHY,600,99999-99-99,727.584,778.51488
FMXRY-0255,MAMMOGRAPHY BILATERAL,800,59300-00-00,970.112,1038.01984
FMXRY-0256,MAMMOGRAPHY SPECIAL VIEW,290,99999-99-99,351.6656,376.282192
FMXRY-0254,MAMMOGRAPHY UNILATERAL,500,59303-00-00,606.3199999999999,648.7624
FMPDT-0153,MANAGEMENT OF DISEASE(CLINICAL EXAM. FOR ONE YEAR ONLY),1410,96037-00-00,1709.8224,1829.509968
MTURO-0007,MANAGEMENT OF PIAPISM,5328,99999-99-99,6460.94592,6913.212134400001
FMOBG-0040,MANCHESTER REPAIR,2483,35577-00-00,3010.98512,3221.7540784
OBG-0021,Manchester Repair,6000,35577-00-00,7275.839999999999,7785.1488
FMXRY-0007,MANDIBLE PA OBL.,290,57915-00-00,351.6656,376.282192
DNT-0039,MANDIBULAR CONDYLECTOMY,33000,45611-00-00,40017.119999999995,42818.3184
DNT-0036,MANDIBULAR OSTEOTOMY,33000,45720-00-00,40017.119999999995,42818.3184
FMLAB-9314,MANGANESE,470,73050-24-20,569.9408,609.836656
FMDER-0271,MANICURE,125,99999-99-99,151.57999999999998,162.1906
FMDNTS0070,MANIPULATION OF DISLOCATED TMJ,950,50115-00-00,1152.008,1232.64856
FMDNTS0351,MANIPULATION OF DISLOCATED TMJ (MILD),475,97531-00-00,576.004,616.32428
FMDNTS0352,MANIPULATION OF DISLOCATED TMJ (MODERATE),715,97531-00-00,867.0376,927.730232
FMDNTS0353,MANIPULATION OF DISLOCATED TMJ (SEVERE),950,97532-00-00,1152.008,1232.64856
FMDNTS0354,MANIPULATION OF DISLOCATED TMJ UNDER G.A.,2370,97531-00-00,2873.9568,3075.133776
FMDNTS0355,MANIPULATION OF LUXATED TMJ (MILD),595,97531-00-00,721.5208,772.0272560000001
FMDNTS0356,MANIPULATION OF LUXATED TMJ (MODERATE),830,97532-00-00,1006.4911999999999,1076.945584
FMDNTS0357,MANIPULATION OF LUXATED TMJ (SEVERE),1185,97531-00-00,1436.9784,1537.566888
FMDNTS0071,MANIPULATION OF LUXATED TMJPD,1654,47000-00-01,2005.7065599999999,2146.1060192
FMORT-0448,MANIPULATION OF STEEL JOINT   UNDER G.A.,400,50115-00-00,485.056,519.00992
FMORT-0437,MANIPULATION UNDER G.A. ELBOW,965,50115-00-00,1170.1976,1252.1114320000001
FMORT-0436,MANIPULATION UNDER G.A. KNEE,975,50115-00-00,1182.3239999999998,1265.08668
FMORT-0435,MANIPULATION UNDER G.A. SHLDER,975,50115-00-00,1182.3239999999998,1265.08668
FMORT-0438,MANIPULATION UNDER G.A. UNSPECSITE (SINGLE JOINT),975,50115-00-00,1182.3239999999998,1265.08668
FMENDE0067,MANOMETRY,2195,99999-99-99,2661.7448,2848.066936
FMORT-0616,MANUAL KYROPRACTIC MANIPULA-  TION,400,50115-00-00,485.056,519.00992
FMORT-0551,MANUAL MANIP. - CERVICAL SPINE,590,48600-00-00,715.4576,765.539632
FMORT-0550,MANUAL MANIPULAT'N SACRO-ILIAC,590,50115-00-00,715.4576,765.539632
FMPTD-0017,MANUAL MASSAGE - PART - IP,170,95550-03-00,206.1488,220.579216
FMPTD-0015,MANUAL MASSAGE - PARTL. - OP,95,90531-00-00,115.2008,123.26485600000001
FMPTD-0018,MANUAL MASSAGE - TOTAL - IP,155,99999-99-99,187.95919999999998,201.116344
FMPTD-0016,MANUAL MASSAGE - TOTAL - OP,155,95550-03-00,187.95919999999998,201.116344
FMOBG-0017,MANUAL REMOVAL OF PLACENTA,473,90482-00-00,573.57872,613.7292304
FMPSYC0023,MANY CDI,300,99999-99-99,363.792,389.25744
FMLAB-9583,MAPROTILINE  DESMETHYLMAPROTILINE,752,73300-03-00,911.90528,975.7386496
FMERDA0049,MARITAL COUNSELLING,180,96081-00-00,218.27519999999998,233.554464
FMPSYB0009,MARITAL THERAPY,400,96178-00-00,485.056,519.00992
FMLAB-8065,MARKER FOR HER2-NEU BREAST CANER,640,73050-06-70,776.0896,830.415872
FMLAB-7040,MARRIAGE CHECK-UP:CBCGRP+RH HB ELECTSICKLE G6PDBTCT PTFACT VIIIIX VDRLTPHA HIVHBsAgHCV,2164,73100-14-80,2624.15296,2807.8436672000003
FMDNTS0031,MARSUPIALIZATION LARGE CYST,2483,97379-00-00,3010.98512,3221.7540784
FMDNTS0030,MARSUPIALIZATION MODERATE CYST,1819,97379-00-00,2205.79216,2360.1976112
FMDNTC0004,MARSUPIALIZATION OF CYST,1819,97379-00-00,2205.79216,2360.1976112
FMDNTC0031,MARSUPIALIZATION OF RANULA,610,97379-00-00,739.7103999999999,791.490128
FMDNTS0066,MARSUPIALIZATION OF RANULA SML,1820,97379-00-00,2207.0047999999997,2361.495136
FMENTO0013,MARSUPIALIZATION OF SALIVARY,1740,97379-00-00,2109.9936,2257.693152
FMANA-0031,MASK G. ANAESTHESIA,450,92514-99-00,545.688,583.88616
FMSUR-0081,MASTECTOMY - SIMPLE,2420,99999-99-99,2934.5888,3140.010016
FMSUR-0043,MASTECTOMY IN MALES,1160,99999-99-99,1406.6624,1505.128768
SUR-0037,Mastectomy Male,5000,31518-00-00,6063.2,6487.624
FMENTE4015,MASTOID - TYMPANOPLASTY,4500,41560-00-01,5456.88,5838.8616
FMXRY-0005,MASTOID SCHULLERS AND STENVERS,290,57906-00-01,351.6656,376.282192
FMENTE4011,MASTOIDECTOMY - OTHERS,3700,41545-00-01,4486.768,4800.84176
FMENTE4013,MASTOIDECTOMY - RADICAL,4500,41557-01-01,5456.88,5838.8616
FMENTE4014,MASTOIDECTOMY - REVISION,4500,41566-02-01,5456.88,5838.8616
FMENTE4010,MASTOIDECTOMY - SIMPLE,2200,99999-99-99,2667.808,2854.55456
FMPSDG0003,MASTOPEXY,2780,45556-00-01,3371.1391999999996,3607.118944
FMNEU-0012,MATERIAL FOR SHUNT - MINOR,585,83700-00-00,709.3944,759.0520080000001
FMNEU-0011,MATERIAL FOR VA SHUNT,2136,83700-00-00,2590.19904,2771.5129728
FMINT-0062,MAX RESPIRATORY PRESSURE,140,11503-14-00,169.7696,181.653472
FMDNTC0012,MAX. TUBEROSITY REDUCTION SOFTTISSUE,245,45829-00-00,297.0968,317.893576
FMDNTS0045,MAX. TUBEROSITY REDUCTION SOFTTISSUE,490,45829-00-00,594.1936,635.787152
FMDNTC0013,MAX.TUBEROSITY PLASTIC REDUC- TION (BONY),365,45829-00-00,442.61359999999996,473.596552
FMDNTS0046,MAX.TUBEROSITY REDUCTION(BONY),1215,45829-00-00,1473.3575999999998,1576.492632
OBG-0014,Mcdonal Suture,2400,16511-00-00,2910.336,3114.05952
FMPTD-2136,MCKENCZIE FOLLOW-UP TREATMENT,95,99999-99-99,115.2008,123.26485600000001
FMPTD-2135,MCKENZIE EVALUATION  TREATME,210,99999-99-99,254.65439999999998,272.480208
FMLAB-9193,MEASLES ANTIBODY (IGG IGM),516,73100-25-90,625.7222399999999,669.5227967999999
FMPDT-0038,MEASLES VACCINATION INCLUDING  CONSULTATION  VACCINE,145,92153-00-00,175.8328,188.141096
FMPDT-0121,MEASURING OF CENTRAL VENOUS    PRES.INFANT TO 2 YRS-24HRS,225,11600-02-00,272.844,291.94308
FMPDT-0122,MEASURING OF CENTRAL VENOUS    PRESS.-CHILD OVER 2YRS. 24HRS,290,11600-02-00,351.6656,376.282192
FMURO-0157,MEATOL ADVANCEMENT GLANULAR    PLASTY (MAGPI),1505,37818-00-00,1825.0231999999999,1952.7748239999999
FMURO-0190,MEATOPLASTY,2125,90363-01-00,2576.8599999999997,2757.2401999999997
URO-0016,Meatoplasty,3500,37342-00-00,4244.24,4541.3368
FMURO-0020,MEATOTOMY,585,37321-00-00,709.3944,759.0520080000001
URO-0004,Meatotomy,2550,37321-00-00,3092.232,3308.68824
MTURO-0006,MEATOTOMY AND METOPLASTY,2015,99999-99-99,2443.4696,2614.512472
FMPTD-0118,MECHANICAL VENTILATOR 24 HOURS,745,95550-03-00,903.4168,966.655976
FMPDT-0134,MECONIUM TEST OF N.B.,65,96037-00-00,78.82159999999999,84.339112
FMORT-0219,MEDIAL COLLATERAL LIGAMENT     REPAIR,2780,49539-01-01,3371.1391999999996,3607.118944
FMCTS-0019,MEDIASTINOSCOPY DIAGNOSTIC,2100,38448-01-00,2546.544,2724.80208
FMCTS-0020,MEDIASTINOSCOPY OPERATIVE,3500,38448-01-00,4244.24,4541.3368
FMPTD-2061,MEDICAL BATH,155,99999-99-99,187.95919999999998,201.116344
FMPTD-2062,MEDICAL BATH + MASSAGE,270,99999-99-99,327.4128,350.331696
FMPTD-2111,MEDICAL BATH + MASSAGE,200,99999-99-99,242.528,259.50496
FMPTD-2065,MEDICAL BATH + MASSAGE (1X),335,99999-99-99,406.2344,434.670808
FMPTD-2099,MEDICAL BATH W/EXERCISE UNDER,180,99999-99-99,218.27519999999998,233.554464
FMPTD-2100,MEDICAL BATH W/EXERCISE UNDER,180,99999-99-99,218.27519999999998,233.554464
FMPTD-2101,MEDICAL BATH W/GALVANIC,180,99999-99-99,218.27519999999998,233.554464
FMPTD-2102,MEDICAL BATH W/GALVANIC,180,99999-99-99,218.27519999999998,233.554464
FMPSDE0013,MEDICAL CANTHOPEXY,1915,42590-00-01,2322.2056,2484.759992
FMORW-0139,"MEDICAL SHOES ""ANTI VARUS""LARG E",560,97823-00-00,679.0784,726.613888
FMORW-0138,"MEDICAL SHOES ""ANTI VARUS""SML",515,96092-00-32,624.5096,668.225272
FMORW-0137,"MEDICAL SHOES ""FLAT FOOT""LARGE",515,96092-00-00,624.5096,668.225272
FMORW-0136,"MEDICAL SHOES ""FLAT FOOT""SMALL",485,96092-00-31,588.1304,629.299528
FMORW-0140,"MEDICAL SHOES ""STRAIGHT"" SMALL",515,96092-00-00,624.5096,668.225272
FMORW-0141,"MEDICAL SHOES ""STRAINGT"" LARGE",560,96092-00-00,679.0784,726.613888
FM39099999,MEDICAL SUPERVISION,200,99999-99-99,242.528,259.50496
FMNUR-5555,MEDICAL SUPERVISION,200,83600-02-10,242.528,259.50496
FMNUR99999,MEDICAL SUPERVISION,200,83600-02-10,242.528,259.50496
FMPDT-9998,MEDICAL SUPERVISION,200,83600-02-10,242.528,259.50496
FMNUR-0038,MEDICATED SHAMPOO TREATMENT,80,96164-00-00,97.0112,103.801984
FMNUR-9001,MEDICINE SERVICES,0,99999-99-99,0.0,0.0
MTPSD-0054,MEDIUM AREA FOR HAIR REMOVAL,1485,99999-99-99,1800.7703999999999,1926.824328
FMERDA0066,MEDIUM DRESSING,85,30055-00-20,103.0744,110.289608
FMNUR-0005,MEDIUM DRESSING,80,30055-00-20,97.0112,103.801984
HCPTD-0303,MEDIUM PHYSIOTHERAPY - 12 SESSIONS,6000,99999-99-99,7275.839999999999,7785.1488
HCPTD-0304,MEDIUM PHYSIOTHERAPY - 6 SESSIONS,3200,99999-99-99,3880.448,4152.07936
MTDER-0017,MELANOCYTE CULTURE - SMALL,450,99999-99-99,545.688,583.88616
FMLAB-9304,MELANOCYTE CULTURE (EXTRA LARGE),16065,99999-99-99,19481.061599999997,20844.735912
FMLAB-9303,MELANOCYTE CULTURE (LARGE),14175,99999-99-99,17189.172,18392.41404
FMLAB-9302,MELANOCYTE CULTURE (MEDIUM),11642,99999-99-99,14117.55488,15105.7837216
FMLAB-9301,MELANOCYTE CULTURE (SMALL),7767,99999-99-99,9418.57488,10077.8751216
FMDER-0187,MELANOCYTE CULTURE LARGE,1620,99999-99-99,1964.4768,2101.9901760000002
FMDER-0214,MELANOCYTE CULTURE LARGE,755,99999-99-99,915.5432,979.631224
MTDER-0019,MELANOCYTE CULTURE LARGE,1100,99999-99-99,1333.904,1427.27728
MTDER-0018,MELANOCYTE CULTURE MEDIUM,700,99999-99-99,848.848,908.26736
FMDER-0185,MELANOCYTE CULTURE SMALL,525,99999-99-99,636.636,681.20052
FMDER-0212,MELANOCYTE CULTURE SMALL,6340,99999-99-99,7688.1376,8226.307232000001
FMERDV0002,MEMINGITIS VACCINE (ARAMCO),50,92166-00-00,60.632,64.87624
FMPSYA0021,MEMORY TEST,250,92204-00-00,303.15999999999997,324.3812
FMORT-0707,MENERVA CAST,1660,96092-00-00,2012.9823999999999,2153.891168
FMLAB-9586,MENINGITIS SCREEN,425,73100-25-10,515.372,551.44804
FMERDV0001,MENINGITIS VACCINE,70,92166-00-00,84.8848,90.826736
FMORT-9918,MENISCECTOMY,2100,99999-99-99,2546.544,2724.80208
FMLAB-9587,MEPHENYTOIN (MESANTOIN),344,73300-02-20,417.14815999999996,446.34853119999997
FMLAB-9588,MERCURY (BREAST MILK B F U),420,73050-24-40,509.30879999999996,544.960416
FMLAB-7036,METABOLIC BONE DISEASE:[CA PHOSPH ALK.PHOS,550,73050-26-30,666.952,713.63864
FMLAB-7075,METABOLIC SYNDROME (PEDIATRIC SCREENING),556,99999-99-99,674.22784,721.4237888
FMORT-0215,METACARPO PHALANGEAL FUSION,2320,46300-01-01,2813.3248,3010.257536
FMORT-0214,METACARPO-CARPAL FUSION,2320,46303-00-01,2813.3248,3010.257536
FMDNTP0085,METAL POST,713,97965-00-00,864.61232,925.1351824
