Unified Code,Unified Description,Type,SBS V2,LOS,2025 Price,Discount 3 years contract,2026 Price,2027 Price
FMLABM0108,BCR-ABL FUSION GENE (BY PCR) (QUANTITATIVE),Lab,73350-00-20,-,2060.0,0.15,2266.0,2470.0
FMPDT-0234,PIC LINE INSERTION,Service,13815-01-00,-,2060.0,0.15,2266.0,2470.0
FMNEP-0009,Arterio-Venous Fistula Creation,Service,34512-00-00,-,2056.91,0.15,2263.0,2466.0
FMURO-3045,Permicath Insertion For Hemodialysis,Service,13815-01-00,-,2056.91,0.15,2263.0,2466.0
FMXRAY-0223,CERVICAL MYELOGRAM,Radiology,59724-00-00,-,2047.0,0.15,2252.0,2454.0
FMONC-0007,3 Months Chemotherapy (Clinic)  ( Without medication ),Service,96199-00-00,-,2039.0,0.15,2243.0,2445.0
FMERDC0004,"Ambulance Service - Local Airport With Physician (Gp, Registrar) And Nurse Or Emt/ Paramedic, 40 -",Service,83520-00-10,-,2039.0,0.15,2243.0,2445.0
FMOPT-4182,Conjunctival Revision (Inside Hospital),PKG,90093-00-01,DAY CASE,2018.0,0.0,2220.0,2420.0
FMLAB-9499,Fungus Serology (Aspergillus And Candida),Lab,73100-19-10,-,2009.71,0.15,2211.0,2410.0
FMLABM0166,HLA INITIAL CROSS MATCH RECIPIENT,Lab,73100-28-80,-,2000.0,0.15,2200.0,2398.0
FMLAB-1201 ,Total & Specific Ige (Against 295 Allergens) Alex2 ,Lab,73050-14-20,-,2000.0,0.15,2200.0,2398.0
FMXRAY1008,MRI BRAIN ANGIOGRAPHY (MRA & MRV) WITHOUT CONTRAST,MRI,90902-00-00,-,2000.0,0.0,2200.0,2398.0
FMXRAY1538,Mri Brain Angiography (Mra) With Contrast,MRI,90902-00-00,-,2000.0,0.0,2200.0,2398.0
FMXRAY1540,Mri Neck Angiography (Mra) With Contrast,MRI,90901-02-20,-,2000.0,0.0,2200.0,2398.0
FMXRAY1539,Mri Neck Angiography (Mrv) Without Contrast,MRI,90902-00-00,-,2000.0,0.0,2200.0,2398.0
FMSUR-0436,ARTERIAL THROMBOLYSIS,PKG,35317-01-00,3,2000.0,0.0,2200.0,2398.0
FMOPT-4035,Exci. Of Multi Chalaz. In Or,PKG,42575-00-01,DAY CASE,2000.0,0.0,2200.0,2398.0
FMOBG-3014,External Cephalic Version (Ecv),PKG,16501-00-00,DAY CASE,2000.0,0.0,2200.0,2398.0
FMDNT-2000,GENERAL ANESTHESIA FOR DENTAL OR  LESS THAN  2 HOURS ,PKG,92514-99-00,-,2000.0,0.0,2200.0,2398.0
FMOPT-4185,Iol Repositioning ( Inside Hospital),PKG,42704-01-01,DAY CASE,2000.0,0.0,2200.0,2398.0
FMOPT-4186,Iol Repositioning ( Outside Hospital ),PKG,42704-01-01,1,2000.0,0.0,2200.0,2398.0
FMPDT-2001,Porta Cath Removal,Service,34530-04-00,-,2000.0,0.15,2200.0,2398.0
FMOPT-4093,Removal Of Deep Corneal F.B.,Service,42644-04-01,-,2000.0,0.15,2200.0,2398.0
ORT-0008,Skin and / or Skeletal Traction on Thoma Splint or Bobler Spine,Service,90531-00-00,-,2000.0,0.15,2200.0,2398.0
FMORT-0009,TRANSPLANT OF BONE GRAFT TO - CARPALS & METACARPALS,PKG,46402-00-01,2,2000.0,0.0,2200.0,2398.0
FMXRY-0436,FIRST PASS UNDER STRESS,Radiology,61320-01-00,-,1999.95,0.15,2200.0,2398.0
FMXRY-0438,GATED ERNA UNDER STRESS,Radiology,61316-00-00,-,1999.95,0.15,2200.0,2398.0
FMXRAY-0458,WBS WITH GA-67 CITRATE,Radiology,61429-00-00,-,1999.95,0.15,2200.0,2398.0
719,Complete maxillary and mandibular dentures,Dental,97719-00-00,-,2000.0,0.15,2200.0,2398.0
MTPSD-0006,EXCISION OF SEBACEOUS (BIG),Service,31205-00-30,-,1998.83,0.15,2199.0,2397.0
FMXRAY1131,Ct. Chest Angiography (Thoracic Aorta Protocol),CT,57350-02-00,-,1997.0,0.0,2197.0,2394.0
FMXRAY1542,MRI PELVIS ANGIOGRAPHY (MRA) WITHOUT CONTRAST,Radiology,90902-05-00,-,1997.0,0.15,2197.0,2394.0
FMONC-0037,Palliative Treatment,Service,15254-00-00,-,1997.0,0.15,2197.0,2394.0
FMNEU-3446,Steriotactic Insertion Of Deep Brain Stimulator For Motor Disorder (Stimulator Electrodes + Battery + Implants Not Included),Service,90007-01-00,-,1997.0,0.15,2197.0,2394.0
FMONC-0044,Two Weeks 10 Fractions,Service,83700-00-00,-,1997.0,0.15,2197.0,2394.0
FMENT-3101,Nasal Cautery Under G.A.,Service,41677-00-00,-,1977.63,0.15,2175.0,2371.0
FMLAB-9806,ANGELMAN SYNDROME CHROMOSOME 15 MICRODELETION BY MULTI-FISH,Lab,73350-05-40,-,1977.0,0.15,2175.0,2370.0
FMLAB-9192,HCV-PCR IN LIVER BIOPSY NEEDLE ASPIRATE,Lab,73050-53-90,-,1977.0,0.15,2175.0,2370.0
FMPSDF0003,CONTRACTED FINGERS(ONE FINGER),Service,46492-00-01,-,1968.33,0.15,2165.0,2360.0
FMORW-0086,Hip Ortho Bilateral Fixation W/O Tab W/O Cover,Service,96092-00-00,-,1961.0,0.15,2157.0,2351.0
FMLAB-9995,CELIAC DISEASE SCREENING,Lab,73200-01-90,-,1950.0,0.15,2145.0,2338.0
FMXRAY1722,MRI ABDOMEN ANGIOGRAPHY (MRA) WITHOUT CONTRAST,Radiology,90902-04-00,-,1945.0,0.15,2140.0,2332.0
FMORT-0725,Rhizotomy ( Multiple Levels ),Service,40330-00-00,-,1945.0,0.15,2140.0,2332.0
FMORW-0059,Otto Beck Pereneural Splint,Service,96092-00-00,-,1943.0,0.15,2137.0,2330.0
ENT-0007,Bil.Linear Caute Inferior Turbinate,PKG,41674-00-00,1,1937.25,0.0,2131.0,2323.0
FMSUR-3364,Incision  Drainage Deep Abscess/Hematoma Soft Tissues Neck/Thorax,PKG,30223-01-00,1,1937.25,0.0,2131.0,2323.0
ORT-0022,Terminalization Of Finger,PKG,46465-00-01,DAY CASE,1937.25,0.0,2131.0,2323.0
392,Drainage of abscess,Dental,96215-00-10,-,1937.25,0.15,2131.0,2323.0
FMLAB-1507,ISOCHROMOSOME X TURNER SYNDROME FISH,Lab,73200-04-70,-,1935.79,0.15,2129.0,2321.0
SUR-10014,"use of portable vaccum machine in Post-surgical wounds, diabetic ulcers, skin grafts",service,,30026-00-30,2125.0,0.15,2125.0,
FMSUR-3111,Endoscopic Sphincterotomy,Service,30485-00-00,-,1929.19,0.15,2122.0,2313.0
FMENDE0043,Endoscopic stent exchange,Service,30451-03-00,-,1929.19,0.15,2122.0,2313.0
FMXRAY1275,FLUROSCOPY. CAVERNOSOGRAM,Radiology,57715-00-00,-,1922.0,0.15,2114.0,2304.0
FMXRAY1365,IR. Angiography SPLEENO PORTOGRAPHY,Radiology,58900-00-10,-,1922.0,0.15,2114.0,2304.0
FMXRAY1486,Nm. Thyroid (Diagnostic Tc99M Scan And Uptake),Radiology,61473-00-00,-,1919.92,0.15,2112.0,2302.0
FMXRAY-1502,D.S.A.,Radiology,59970-01-00,-,1911.0,0.15,2102.0,2291.0
FMPSDE0010,Repair Of Lacerations Of,Service,30052-01-01,-,1911.0,0.15,2102.0,2291.0
MTPSD-0009,Repair Of Moderate Laceration Of Hand,Service,30026-00-20,-,1911.0,0.15,2102.0,2291.0
MTPSD-0010,Repair Of Soft Tissue Laceration Of Nose,Service,30029-00-10,-,1911.0,0.15,2102.0,2291.0
MTPSD-0011,Suture Of Laceration Of External Ear,Service,30052-00-01,-,1911.0,0.15,2102.0,2291.0
FMDNTS0111,INTER MAX. ELASTIC TRACTION,Service,97399-00-10,-,1911.0,0.15,2102.0,2291.0
FMRMB-9906,NICU,Accomodation,83610-03-40,-,1900.0,0.15,2090.0,2278.0
FMOBG-8113,Trans Abdominal Chorionic Villus Sampling,Service,16603-00-00,-,1900.0,0.15,2090.0,2278.0
FMOBG-8127,Trans Cervical Chorionic Villus Sampling,Service,16603-00-00,-,1900.0,0.15,2090.0,2278.0
FMONC-0205,"IMRT ONE SESSION - Inclusive package (including simulation, planning, dosiometry, fitting,…)",PKG,15506-02-00,DAY CASE,2090.0,0.15,2090.0,
FMLAB-9226,HBV DNA by PCR (Liver Aspirate),Lab,73050-53-50,-,1897.0,0.15,2087.0,2275.0
FMLAB-2306,GENE XPERT MTB/RIF,Lab,73050-56-40,-,1895.0,0.15,2085.0,2272.0
FMXRAY1512,Nm. Cardiac (Stress & Rest Myocardial Perfusion Scan),Radiology,61310-00-00,-,1893.95,0.15,2083.0,2271.0
FMXRAY1724,CT ANGIOGRAPHY (CTA) FOR LOWER LIMB,CT,57350-07-01,-,1890.0,0.0,2079.0,2266.0
FMXRAY1553,Ct Angiography (Ctv) For Lower Limb,CT,57350-07-01,-,1890.0,0.0,2079.0,2266.0
FMXRAY1552,Ct Angiography (Ctv) For Upper Limb,CT,57350-01-00,-,1890.0,0.0,2079.0,2266.0
FMXRAY1706,CT BRAIN ANGIOGRAPHY (CTA),CT,59970-02-00,-,1890.0,0.0,2079.0,2266.0
FMXRAY1547,Ct Brain Angiography (Ctv),CT,59970-02-00,-,1890.0,0.0,2079.0,2266.0
FMXRAY1551,"CT CHEST, ABDOMEN, PELVIS WITH CONTRAST (CAP Protocol)",CT,56807-00-00,-,1890.0,0.0,2079.0,2266.0
FMXRAY1548,Ct Neck Angiography (Ctv),CT,57350-00-00,-,1890.0,0.0,2079.0,2266.0
FMXRAY1162,Ct. Angiography (Cta & Ctv) For Lower Limb,CT,57350-07-02,-,1890.0,0.0,2079.0,2266.0
FMXRAY1161,Ct. Angiography (Cta & Ctv) For Upper Limb,CT,57350-01-00,-,1890.0,0.0,2079.0,2266.0
FMXRAY1124,Ct. Brain Angiography (Cta & Ctv),CT,59970-02-00,-,1890.0,0.0,2079.0,2266.0
FMXRAY1127,Ct. Neck Angiography (Cta & Ctv),CT,57350-00-00,-,1890.0,0.0,2079.0,2266.0
FMXRAY1642,Vct- Ct Angio Lower Limbs Ra00422029,CT,57350-07-01,-,1890.0,0.0,2079.0,2266.0
FMXRAY1650,Cta Head & Neck With Contrast (CT angiography for brain and carotid vessels) - Excluding Contrast Charges,CT,57350-00-00,-,1890.0,0.0,2079.0,2266.0
FMSUR-3330,Frozen Embryo Replacement Cycle,PKG,73400-02-20,DAY CASE,1890.0,0.0,2079.0,2266.0
MTURO-0027,DORSAL VEIN LIGATION,Service,34106-19-00,-,1874.25,0.15,2062.0,2247.0
FMENDE0022,ENDOSCOPIC LIGATION O.V.,Service,30476-02-00,-,1874.25,0.15,2062.0,2247.0
FMEND-0234,OESOPHAGEAL PH MONITORING (48 HRS),Service,11810-00-00,-,1874.25,0.15,2062.0,2247.0
FMOBG-0138,PUDENDAL BLOCK ANAESTHESIA,Service,92510-99-00,-,1874.25,0.15,2062.0,2247.0
FMENTE0019,FM SYSTEM FOR HEARING AID,Service,96092-00-41,-,1868.85,0.15,2056.0,2241.0
FMPDTC0008,FULL 2D & COLOR DOPPLER ECHO STUDY,Service,55113-00-00,-,1854.9,0.15,2040.0,2224.0
FMOPT-4200,Anterior Chamber Reformation Post Operative (Inside Hospital),PKG,42743-00-01,DAY CASE,1853.0,0.0,2038.0,2222.0
FMSUR-3287,E S W L Second Session,PKG,92199-00-00,DAY CASE,1853.0,0.0,2038.0,2222.0
FMSUR-3288,E S W L Third Session,PKG,90957-00-00,DAY CASE,1853.0,0.0,2038.0,2222.0
FMOPT-4063,Probing & Syringing Under G.A. (One Eye),PKG,42614-01-00,DAY CASE,1853.0,0.0,2038.0,2222.0
FMXRAY1082,MRI WHOLE SPINE WITH CONTRAST,MRI,90901-08-20,-,1850.0,0.0,2035.0,2218.0
FMLAB-9264,Hepatitis C Genotyping,Lab,73050-60-90,-,1845.14,0.15,2030.0,2212.0
FMXRAY1461,Nm. Cerebral Perfusion (Tc99M),Radiology,61405-00-00,-,1845.14,0.15,2030.0,2212.0
FMXRAY1509,Nm. Labeled Wbc Scan ,Radiology,61433-00-00,-,1845.14,0.15,2030.0,2212.0
FMXRAY-0457,WBS WITH THALLIUM 201(OR T0-99,Radiology,61437-00-00,-,1845.14,0.15,2030.0,2212.0
FMLAB-2316,FIBROMAX TEST,lab,73350-07-03,-,1839.0,0.15,2023.0,2205.0
FMDNTS0110,Arch Bar Maxilla Or Mandible,Dental,97719-00-00,-,1831.0,0.15,2014.0,2195.0
PKINT-0005,Peripheral Angiography Unilateral ,PKG,59970-00-00,1,1822.0,0.0,2004.0,2185.0
FMSUR-0431,VENOGRAPHY- NECK,PKG,59718-00-00,1,1822.0,0.0,2004.0,2185.0
FMPN-0081,Botox Injection For Migraine,Service,90660-00-00,-,1821.75,0.15,2004.0,2184.0
FMORW-0018,Bel.Knee Orth.Upto Age 10 Yrs,Service,96092-00-00,-,1817.0,0.15,1999.0,2179.0
FMORW-0073,Cash Brace - Small Orthosis,Service,96092-00-00,-,1817.0,0.15,1999.0,2179.0
FMORW-0065,Knee Orthosis Synchron 600,Service,96092-00-00,-,1817.0,0.15,1999.0,2179.0
FMONC-0035,Treatmet -Calculation,Service,90762-00-00,-,1817.0,0.15,1999.0,2179.0
FMOBG-3451,Bartholin Abcess Drainage W/O Histopathology - Day Case,PKG,35520-00-00,DAY CASE,1995.0,0.0,1995.0,
FMLAB-3039,LHRH (LH+FSHx6 + TEST),Lab,73050-17-00,-,1811.0,0.15,1992.0,2171.0
FMENT-3170,Mastoid Abscess Drainage Under G.A.,PKG,92514-99-00,DAY CASE,1800.0,0.0,1980.0,2158.0
FMXRAY-1518,XRAY- ABDOMINAL ANGIOGRAM,Radiology,58500-00-10,-,1800.0,0.15,1980.0,2158.0
FMLAB-9445,Coxsackie B1-B6 & A9,Lab,73100-21-40,-,1798.0,0.15,1978.0,2156.0
FMERDA0150,Oxygen Service - Cpap,Service,92209-00-00,-,1798.0,0.15,1978.0,2156.0
FMURO-7211,PERITONEAL DRAINAGE,Service,30394-00-00,-,1790.14,0.15,1969.0,2146.0
FMXRAY1145,CT. SPINE (WHOLE),CT,61425-00-00,-,1785.0,0.0,1964.0,2140.0
FMXRY-0424,RADIONUCLIDE PHLEBOGRAPHY,Radiology,61465-00-00,-,1783.77,0.15,1962.0,2139.0
FMNUM-0004,BRAIN MAPPER,Service,90007-02-00,-,1783.77,0.15,1962.0,2139.0
FMNUM-0015,DIGITAL EEG W/BRAIN MAPPING,Service,11000-00-00,-,1783.77,0.15,1962.0,2139.0
FMORT-0643,USAGE OF LASER,Service,99999-99-99,-,1783.77,0.15,1962.0,2139.0
FMSUR-0197,VASECTOMY,Service,37623-02-00,-,1783.77,0.15,1962.0,2139.0
FMENT-3171,EAR FOREIGN BODY REMOVAL UNDER G.A.,PKG,41500-00-01,day case,1779.0,0.0,1957.0,2133.0
FMSUR-3073,Percutaneous Liver Biopsy - LA without Histopath,PKG,30409-00-00,day case,1779.0,0.0,1957.0,2133.0
FMXRAY1699,Tunneled Dialysis Catheter Removal,Service,34530-04-00,-,1955.0,0.15,1955.0,
MTPSD-0034,SLIM FRAFT OF BURN UPTO 5% (G.A.),Service,45439-00-00,-,1764.0,0.15,1940.0,2115.0
FMACC-013,Nicu Admission 1 Day,Accomodation,83610-03-40,-,1763.0,0.15,1939.0,2114.0
FMLAB-9289,CD4 AND CD8 (T4&T8),Lab,73100-16-90,-,1757.0,0.15,1933.0,2107.0
FMXRAY1493,NM. Thyroid (Theraputic I-131 - 30 MCI),Radiology,61426-00-00,-,1757.0,0.15,1933.0,2107.0
FMSUR-3079,Excision Of Simple Or Small Lipoma Under L.A.,Service,31205-00-10,-,1754.0,0.15,1929.0,2103.0
FMURO-0136,Pudendal Arteriography,Radiology,59970-03-00,-,1738.0,0.15,1912.0,2084.0
FMENT-3175,Bat Ear Surgery,Service,45659-00-01,-,1738.0,0.15,1912.0,2084.0
FMENTP2012,Control of Haemorrhage after tonsillectomy.,Service,30058-01-00,-,1738.0,0.15,1912.0,2084.0
FMURO-0004,CYSTOSCOPY & CAUTERY - BLADDER,Service,36840-02-00,-,1738.0,0.15,1912.0,2084.0
FMENT-3139,ESOPHAGOSCOPY,Service,30473-03-00,-,1738.0,0.15,1912.0,2084.0
FMENT-3138,HYPOPHARYNGOSCOPY & FOREIGN BODY REMOVAL,Service,92201-00-00,-,1738.0,0.15,1912.0,2084.0
FMOPTL0006,Intense Pulsed Light Session (Ipl) - Both Eyes,Service,90111-00-01,-,1738.0,0.15,1912.0,2084.0
FMOPTH0009,Laser For Retinopathy 2 Setting,Service,42809-00-01,-,1738.0,0.15,1912.0,2084.0
FMNEU-3564,Post-Discectomy/Laminectomy Re-Explor - One Level,Service,48654-01-00,-,1738.0,0.15,1912.0,2084.0
FMURO-0145,Tran.Mic.Hyperthermia Treatment 15 Min,Service,92178-00-90,-,1738.0,0.15,1912.0,2084.0
FMORW-0085,Hip Ortho Bilateral Fixation W/O Tab W/Cover,Service,96092-00-00,-,1732.0,0.15,1905.0,2077.0
FMURO-3081,Repair Of Fracture Penis,Service,90404-00-00,-,1732.0,0.15,1905.0,2077.0
FMXRAY1417,Ir. Ct Guided Aspiration,Radiology,99999-99-92,-,1718.0,0.15,1890.0,2060.0
PKURO-0002,Cystoscopy +Bulking Agent Injection For Incontinence,Service,37339-01-00,-,1718.0,0.15,1890.0,2060.0
FMLABM0168,HLA FINAL CROSS MATCH DONOR,Lab,73100-28-80,-,1708.88,0.15,1880.0,2049.0
FMLABM0169,HLA FINAL CROSS MATCH RECIPIENT,Lab,73100-28-70,-,1708.88,0.15,1880.0,2049.0
MTPSD-0007,Exccision Of Small Keloid Of Face,Service,45515-00-00,-,1708.88,0.15,1880.0,2049.0
FMPDT-0149,ASSESS.OF GROWTH CLINICAL EXAM MONTHLY FOR 1 YEAR,Service,96037-00-00,-,1701.49,0.15,1872.0,2040.0
FMENDE0046,GUM LIGATURE - HAEMORRHOIDS,Service,32135-00-00,-,1701.49,0.15,1872.0,2040.0
FMPDS-0040,PENILE FISTULA,Service,90405-01-00,-,1701.49,0.15,1872.0,2040.0
FMONC-0006,CHEMOTHERAPY 2 MONTHS         INJECTION 3 DAYS/WK + FLW-UP,Service,96206-00-00,-,1701.49,0.15,1872.0,2040.0
FMOBG-3040,Vaginal Colposcopy,Service,35614-00-00,-,1700.0,0.15,1870.0,2038.0
613,Full crown   non-metallic   indirect,Dental,97613-07-00,-,1700.0,0.15,1870.0,2038.0
FMXRAY1056,Mri Abdomen (Mrcp: Cholangiopancreatography Protocol),MRI,90901-05-10,-,1698.0,0.0,1868.0,2036.0
FMXRAY1720,MRI BRAIN ANGIOGRAPHY (MRA) WITHOUT CONTRAST,MRI,90902-00-00,-,1698.0,0.0,1868.0,2036.0
FMXRAY1537,Mri Brain Angiography (Mrv) Without Contrast,MRI,90902-00-00,-,1698.0,0.0,1868.0,2036.0
FMXRAY-1513,RESTRICTED STUDY,Radiology,99999-99-92,-,1698.0,0.15,1868.0,2036.0
FMLAB-9288,HIV-1 QUANTITATIVE PCR,Lab,73050-55-20,-,1696.41,0.15,1866.0,2034.0
FMORW-0092,Brace Large,Service,96092-00-00,-,1691.73,0.15,1861.0,2028.0
FMLAB-1077,FILTERED FRESH WHOLE BLOOD UNIT,Service,13706-01-00,-,1691.73,0.15,1861.0,2028.0
FMXRAY-1517,CT WHOLE BODY W/CONTRAST,CT,61425-00-00,-,1680.0,0.0,1848.0,2014.0
FMOPTL0068,Punctum Plug Implant - One Eye,PKG,42620-00-01,day case,1680.0,0.0,1848.0,2014.0
FMENT-3125,EXAMINATION UNDER GENERAL ANESTHESIA,Service,35500-00-00,-,1665.0,0.15,1832.0,1996.0
FMCTS-0063,REEXPLORATION AFTER OPEN HEART SURGERY,Service,99999-99-99,-,1665.0,0.15,1832.0,1996.0
MTPSD-0026,Excnl Bpsy Of Mass From Breast Or Under Axilla (Sm,Service,31500-00-01,-,1657.0,0.15,1823.0,1987.0
FMORT-0557,RELEASE OF TENNIS ELBOW,Service,90595-00-00,-,1657.0,0.15,1823.0,1987.0
MTSUR-0077,HERNIOTOMY IN CHILDREN,Service,99999-99-99,-,1653.75,0.15,1819.0,1983.0
FMNUM-0042,Muscle Biopsy Package Biopsy & Hist,Service,30075-01-01,-,1653.75,0.15,1819.0,1983.0
FMORW-0170,Sinovial One,Service,50124-01-10,-,1653.75,0.15,1819.0,1983.0
FMNUR-0135,Sympathetic Stellate Ganglion Injection ,Service,92509-99-00,-,1653.75,0.15,1819.0,1983.0
FMDNTS0080,Biopsy Of Bone (Deep),Service,50200-00-01,-,1652.0,0.15,1817.0,1981.0
FMOBG-0099,CYSTOCELE REPIR,Service,35570-00-00,-,1652.0,0.15,1817.0,1981.0
FMENDE0035,Extraction of 2 - 4  bile duct stones,Service,30485-01-00,-,1652.0,0.15,1817.0,1981.0
FMNEP-0005,Hemodialysis + Femoral Vein Subclavian Vein Cath. Vas,Service,13100-00-00,-,1652.0,0.15,1817.0,1981.0
FMENDE0030,IMPLANTATION OF PLASTIC STENT,Service,30491-00-00,-,1652.0,0.15,1817.0,1981.0
FMLAB-09691,Prothrombin Mutation,Lab,73350-04-50,-,1651.0,0.15,1816.0,1980.0
FMOPT-4102,Anterior Stromal Puncture,PKG,42692-01-01,DAY CASE,1650.0,0.0,1815.0,1978.0
FMOPT-4106,Myopic Repair Second Stage,PKG,90064-00-01,DAY CASE,1648.0,0.0,1813.0,1976.0
FMXRY-0318,MODE EAST/DYNAMIC STUSY,Radiology,61417-00-00,-,1647.0,0.15,1812.0,1975.0
FMLAB-9207,HCV RNA(Quantitative By PCR),Lab,73050-54-00,-,1645.94,0.15,1811.0,1973.0
FMLAB-9569,LEGIONELLA PNEUMOPHILA PCR,Lab,73050-55-80,-,1633.15,0.15,1796.0,1958.0
FMLAB-8226,BRUCELLA BY P.C.R,Lab,73100-19-90,-,1630.0,0.15,1793.0,1954.0
FMENDE0054,Variceal Ligation > 5 Band,Service,30476-02-00,-,1619.16,0.15,1781.0,1941.0
FMSUR-7202,EXC.BNIGN SK.LESN.INCLUD. MARGN ANY BODY PARTDIAM. <0.5 CM,PKG,31205-00-10,1,1618.0,0.0,1780.0,1940.0
MTDER-0004,Electrocautery - Extra Large Area Under Ga,Service,30192-00-10,-,1616.41,0.15,1778.0,1938.0
FMNEP-0006,Peritoneal Dialysis,Service,13100-07-00,-,1616.41,0.15,1778.0,1938.0
FMLAB-2103,Growth Hormone (Glucose Load Test),Lab,73050-17-10,-,1612.0,0.15,1773.0,1933.0
FMLAB-1009,Rhesus (Rh) Factor 500Ml,Lab,73250-00-60,-,1608.05,0.15,1769.0,1928.0
FMENT-3100,Nasal Foreign Body Removal G.A.,PKG,41659-00-00,DAY CASE,1606.0,0.0,1767.0,1926.0
FMOPT-4084,Repair Of Conjunctiva Laceration,PKG,42632-02-01,DAY CASE,1606.0,0.0,1767.0,1926.0
FMXRAY1705,CT NECK ANGIOGRAPHY (CTA),CT,57350-00-00,-,1602.0,0.0,1762.0,1921.0
fmneu-3804,Ncv Study For 8 Units,Service,11018-00-00,-,1600.0,0.15,1760.0,1918.0
712,Complete mandibular denture,Dental,97712-00-00,-,1600.0,0.15,1760.0,1918.0
711,Complete maxillary denture,Dental,97711-00-00,-,1600.0,0.15,1760.0,1918.0
824,Functional orthopaedic appliance   prefabricated,Dental,97823-00-10,-,1599.15,0.15,1759.0,1917.0
716,Metal palate or plate,Dental,97716-00-00,-,1599.15,0.15,1759.0,1917.0
FMLAB-7002,ANTI-NATAL CARE (CBC  URINE  RBS  BL. GR. & RH),Lab,73100-00-90,-,1598.0,0.15,1758.0,1916.0
FMLAB-9593,Methyl Malonic Acid,Lab,73050-26-00,-,1598.0,0.15,1758.0,1916.0
FMLAB-9625,P53  (TUMOUR SUPRESSOR GENE ),Lab,73350-05-80,-,1598.0,0.15,1758.0,1916.0
FMONC-0026,Intracavitary Irradiation 1 Session,Service,96201-00-00,-,1598.0,0.15,1758.0,1916.0
FMSUR-0278,RVL. OF PERMA CATH. & REPAIR OF JAGULAR LINE,Service,34530-04-00,-,1572.0,0.15,1729.0,1885.0
FMSUR-3086,Thoracentesis,Service,38800-00-00,-,1572.0,0.15,1729.0,1885.0
FMNEU-3613,Ulnar Nerve Transposition,Service,39321-00-00,-,1572.0,0.15,1729.0,1885.0
FMORT-3008,Distal Clavicle Excision (Excluding Implants),Service,90595-00-00,-,1571.0,0.15,1728.0,1884.0
663,Removal of implant and/or retention device,Dental,97663-00-00,-,1559.25,0.15,1715.0,1870.0
FMXRAY1466,Nm. V/Q Lung Scan (Ventillation Only),Radiology,61340-00-00,-,1558.0,0.15,1714.0,1868.0
FMORT-3000,Pulsed Signal Therapy One Session,Service,96155-00-00,-,1558.0,0.15,1714.0,1868.0
FMONC-0207,"ONE SESSION CONFORMAL (3DCRT) - Inclusive package (including simulation, planning, dosiometry, fitting,…)",PKG,15550-00-00,Day case ,1710.0,0.0,1710.0,
FMXRAY-1522,VCT- WHOLE BODY SCAN 64 SLICE (TRAUMA CASES),Radiology,,97083-00-20,1700.0,0.15,1700.0,
FMORT-0806,Sequestrectomy Small Bone,PKG,90573-00-01,1,1543.5,0.0,1698.0,1851.0
FMPSYB0067,ALPHA STIM AID BRAIN STIMULATION 24 SESSIONS,Service,11024-00-00,-,1543.5,0.15,1698.0,1851.0
FMONC-1002,Chemotherapy One Mo.Treatment (Inj 3Days/Wk+Fllow Up)Clinic ( ( Without medication ),Service,96206-00-00,-,1541.91,0.15,1696.0,1849.0
FMLAB-1052,FILTERED PACKED RBCs,Lab,73100-01-10,-,1538.31,0.15,1692.0,1844.0
FMCARS0004,ATRIAL PACING,Service,38256-00-00,-,1538.31,0.15,1692.0,1844.0
FMHC-0034,Foleys Catheter Removal,Service,83700-00-00,-,1536.0,0.15,1690.0,1842.0
FMOPT-4170,Yag Laser Post. Capsulotomy (Done Inside),PKG,42734-01-01,DAY CASE,1532.0,0.0,1685.0,1837.0
FMXRAY1414,Ir. Us Guided Fna,US,90908-00-11,-,1518.79,0.15,1671.0,1821.0
FMLAB-1010,WHOLE BLOOD 500 ML  RH.NEGATIVE UNIT,Service,13706-01-00,-,1516.0,0.15,1668.0,1818.0
FMLAB-2123,FOOD PANEL 20 IGE,Lab,73100-10-10,-,1508.95,0.15,1660.0,1809.0
FMICU-0091,Cpr,Service,92052-00-00,-,1507.0,0.15,1658.0,1807.0
ORT-0025,"O.R.I.F. with Screw/ Plates of Tibia, Fibula or Ulna",Service,47566-01-01,-,1507.0,0.15,1658.0,1807.0
FMORT-0481,RELEASE OF THE T.E.V. DEFORM,Service,50321-00-00,-,1507.0,0.15,1658.0,1807.0
FMORT-0482,Sequestromy Of Small Short - Bones,Service,90573-00-01,-,1507.0,0.15,1658.0,1807.0
FMORT-0457,SKULL CALIPER TRACTN FOR DISL-SPINE,Service,90531-00-00,-,1507.0,0.15,1658.0,1807.0
FMORT-0722,Colchicine Injection ( 3 Doses ),Service,50124-01-10,-,1507.0,0.15,1658.0,1807.0
FMPSYB0001,BEHAVIORAL THERAPY X 8 SESSION,Service,96101-00-00,-,1502.77,0.15,1653.0,1802.0
FMXRAY1132,Ct. Chest Angiography (Pulmonary Angiography Protocol),CT,57350-02-00,-,1500.0,0.0,1650.0,1799.0
FMLABM0165,Hla Initial Cross Match Donor,Lab,73100-28-80,-,1500.0,0.15,1650.0,1799.0
FMDNTS0003,GENERAL ANESTHESIA FOR DENTAL OR  2 HOURS  AND MORE,PKG,97245-00-00,-,1500.0,0.0,1650.0,1799.0
FMORT-1047,Prf Injection,PKG,50124-01-10,1,1500.0,0.0,1650.0,1799.0
