WIPRO CODE,NAME,price 
MS-S-009336,"SCREW COMPERSSION 5.0X46MM POLAND, CHM # 3.1471.046",2079
MS-S-009337,"SCREW COMPERSSION 5.0X48MM POLAND, CHM # 3.1471.048",2079
MS-S-009350,"SCREW COMPERSSION 5X38MM POLAND, CHM # 3.1471.038",742
MS-S-009349,"SCREW COMPERSSION 5X40MM POLAND, CHM # 3.1471.040",2079
MS-S-009323,"SCREW COMPERSSION 6.0X34MM POLAND, CHM # 3.1471.034",705
MS-S-009461,"SCREW COMPERSSION FULLY THREADED 14MM, CHM # 803019014",2079
MS-S-008500,SCREW COMPRESSION 3.5 X 14MM CHM # 3.1306.014,539
MS-S-009158,"SCREW COMPRESSION 3.5 X 20 MM, CHM # 3.1306.020",539
MS-S-009157,"SCREW COMPRESSION 3.5 X 22 MM , CHM # .01306.022",492
MS-S-009159,"SCREW COMPRESSION 3.5 X 28 MM, CHM # 3.1306.028",539
MS-S-009001,SCREW COMPRESSION 3.5 X22MM CHM # 3.1306.022,539
MS-S-009003,SCREW COMPRESSION 3.5 X24MM CHM # 3.1306.024,539
MS-S-008998,SCREW COMPRESSION 3.5 X34MM CHM # 3.1306.034,539
MS-S-008999,SCREW COMPRESSION 3.5 X38MM CHM # 3.1306.038,539
MS-S-009004,SCREW COMPRESSION 3.5 X50MM CHM # 3.1306.050,2079
MS-S-009251,"SCREW COMPRESSION 3.5X16MM, CHM # 3.1306.016",539
MS-S-009250,"SCREW COMPRESSION 3.5X18MM, CHM # 3.1306.018",539
MS-S-008826,"SCREW COMPRESSION 4.5 X 18 MM , WRIGHT # VDV118",2538
MS-S-008825,"SCREW COMPRESSION 4.5 X 32 MM , WRIGHT # VDV118",2538
SMO1937,SCREW COMPRESSION HIP 85 MM AESCULAP #KO585S,5896
MS-S-002163,SCREW COMPRESSION TREU # 2-440 / JINDAL # 4168.001,405
MS-S-009476,"SCREW COMPRESSION, CHM # 3.5808.000",2599
MS-S-009839,"SCREW CONICAL 2.0X9MM,OSTEONIC#A5.20090",1040
MS-S-008942,SCREW CONICAL 2.3 X 10MM OSTEONIC  # A5.23100,726
MS-S-010289,"SCREW CONICAL 2.3X20MM, OSTEONIC  # A5.23200",1155
MS-S-009148,"SCREW CONICAL 2.8 X 12 MM , OSTEONIC  # S1D.28120",1155
MS-S-009198,SCREW CONICAL 2.8 X 18MM OSTEONIC#S1D.28180,1155
MS-S-008418,SCREW CONICAL 2.8MM OSTEONIC  # S1D.28200,1232
MS-S-010674,SCREW CONICAL 2.8MM X 18 OSTEONIC IRENE # SID.28180,1650
MS-S-009258,"SCREW CONICAL 2.8X14MM, OSTEONIC  # S1D28140",1155
MS-S-009078,SCREW CONICAL 2.8x16MM OSTEONIC #S1D.28160,1155
MS-S-009687,"SCREW CONICAL 3.0MM, OSTEONIC  # A5.20100",347
MS-S-009126,"SCREW CONICAL 3.5 X 26 MM, OSTEONIC  # S1D.35260",1617
MS-S-009127,"SCREW CONICAL 3.5 X 40 MM, OSTEONIC  # S1D.35400",1617
MS-S-009128,"SCREW CONICAL 3.5 X 42 MM, OSTEONIC  # S1D.35420",1617
MS-S-010290,"SCREW CONICAL 3.5X20MM, OSTEONIC  # S1F.35200",1040
MS-S-008963,SCREW CONICAL OSTEONIC #A5.20120 OSTEONIC#A5.20120,1040
SMO9311,SCREW CONNECTING 16MM # 500100200160 TE,119
SMO11478,SCREW CONNECTION HIPO#500 100200 120,135
MS-S-005422,SCREW CORT MINI STAINLESS-S 1.5X7MM AESCULAP# LB007S,539
MS-S-004374,SCREW CORTEX 1.3 MM X ALL LENGTH # SYNTHES,1815
MS-S-002710,SCREW CORTEX 1.3X3MM SELF TAPPING # 400.233,1179
MS-S-002711,SCREW CORTEX 1.3X5MM SELF TAPPING # 400.235,1518
MS-S-002712,SCREW CORTEX 1.3X6MM SELF TAPPING # 400.236,1518
SMO9424,SCREW CORTEX 1.5X10MM PURE TITANIUM # 400.710,924
MS-S-002551,SCREW CORTEX 1.5X12MM TITAN SYNTHES# 400.712,1749
SMO3002,SCREW CORTEX 1.5X8MM SELF CUTTING SYNTHES # 400.708,1309
MS-S-009098,"SCREW CORTEX 2.0 X 13 MM, SYNTHES # 201.364",1657
MS-S-009097,"SCREW CORTEX 2.0 X 16 MM , SYNTHES # 201.363",1657
MS-S-009305,"SCREW CORTEX 2.0 X 18 MM, SYNTHES # 201.368",1657
SMO9427,SCREW CORTEX 2.0X10MM PURE TITANIUM # 401.110,445
MS-S-002052,SCREW CORTEX 2.0X12MM PURE TITANIUM # 401.112,539
SMO3012,SCREW CORTEX 2.0X4MM PURE TITANIUM # 401.104,1232
SMO3013,SCREW CORTEX 2.0X6MM PURE TITANIUM # 401.106,1040
MS-S-004300,SCREW CORTEX 2.7 MM SELF TAP ALL LENGTH # SYNTHES,1386
MS-S-004299,SCREW CORTEX 2.7 MM STAR DRIVE S/S ALL LENGTH # SYNTHES,2062
MS-S-004291,SCREW CORTEX 2.7MM SELF TAP ALL LENGTH # SYNTHES,593
MS-S-009278,"SCREW CORTEX 26X2.7MM, SYNTHES # 202.886",2270
MS-S-004676,SCREW CORTEX 3.5 X 18 SYNTHES # 02.206.218,442
MS-S-008956,SCREW CORTEX 3.5 X 34MM SELF-TAPPING SYNTHES # 204.834,1213
MS-S-004409,SCREW CORTEX 3.5 X 38MM SYNTHES #204.838,1213
MS-S-003947,SCREW CORTEX 3.5MM ALL LENTHES # SYNTHES,1040
MS-S-004116,SCREW CORTEX 3.5MM S/S SELF TAPPING ALL LENGTH # SYNTHES,1329
MS-S-003705,SCREW CORTEX 3.5MM X 36MM SYNTHES #204.836,878
MS-S-003704,SCREW CORTEX 3.5MM X 40MM SYNTHES #204.640,1505
MS-S-003703,SCREW CORTEX 3.5MM X 45MM SYNTHES #204.645,1505
MS-S-004532,SCREW CORTEX 3.5x12MM SELF TAPPING SYNTHES #204.812,971
SMO1584,SCREW CORTEX 3.5X16MM LONG 40003218,445
MS-C-001490,SCREW CORTEX 3.5x16MM SELF TAPPING SYNTHES #204.816,971
SMO1585,SCREW CORTEX 3.5X18MM LONG 40003218,445
MS-C-001491,SCREW CORTEX 3.5x18MM SELF TAPPING SYNTHES #204.818,786
MS-S-003916,SCREW CORTEX 3.5x20MM SELF TAPPING SYNTHES #204.820,763
MS-S-003917,SCREW CORTEX 3.5x22MM SELF TAPPING SYNTHES #204.822,1086
MS-S-003918,SCREW CORTEX 3.5x24MM SELF TAPPING SYNTHES #204.824,786
MS-S-003919,SCREW CORTEX 3.5x26MM SELF TAPPING SYNTHES #204.826,1213
MS-S-002535,SCREW CORTEX 3.5X26MM#ORTHOMED,1386
MS-S-004417,SCREW CORTEX 3.5x28MM SELF TAPPING SYNTHES #204.828,910
MS-S-004436,SCREW CORTEX 3.5x30MM SELF TAPPING SYNTHES #204.830,910
MS-S-004437,SCREW CORTEX 3.5x32MM SELF TAPPING SYNTHES #204.832,1213
SMO1583,SCREW CORTEX 3.5X38MM LONG 400032180380,122
MS-S-004438,SCREW CORTEX 3.5x40MM SELF TAPPING SYNTHES #204.840,1452
MS-S-004558,SCREW CORTEX 3.5x48MM SELF TAPPING SYNTHES #204.848,1386
MS-S-004559,SCREW CORTEX 3.5x50MM SELF TAPPING SYNTHES #204.850,1213
MS-S-009279,"SCREW CORTEX 30X2.7MM, SYNTHES # 202.890",2270
MS-S-004301,SCREW CORTEX 4.0 MM SELF TAP S/S ALL LENGTH # SYNTHES,2053
SMO9598,SCREW CORTEX 4.5 X 14 MM HIPO # 400032220140,257
SMO3750,SCREW CORTEX 4.5 X 16 MM HIPO # 400032220160,257
MS-S-004435,SCREW CORTEX 4.5MM SELF TAPP ALL LENGTH SYNTHES #1-10,1386
SMO3747,SCREW CORTEX 4.5X24 MM # 400032220240,257
SMO1635,SCREW CORTEX 4.5X28MM #LA128 / (#40003222-0280) / (#3-214),445
SMO1636,SCREW CORTEX 4.5X30MM #LA130/ (#153-351796),1086
MS-S-002526,SCREW CORTEX 4.5X30MM#ORTHOMED,763
MS-S-002528,SCREW CORTEX 4.5X34MM#ORTHOMED,742
MS-S-003957,SCREW CORTEX 4.5X46MM #ORTHOMED,742
MS-S-003953,SCREW CORTEX 4.5X64MM #ORTHOMED,1213
MS-S-001831,SCREW CORTEX EMERGENCY 2.4X12MM #419.54/#401.312 SYNTHES,1802
MS-S-001827,SCREW CORTEX EMERGENCY 2.4X6MM #419.51/401.306 SYNTHES,1452
MS-S-004246,SCREW CORTEX LOW PROFLE 3.5 MM ALL LENGTH # SYNTHES,1594
MS-S-003948,SCREW CORTEX MINI 2.0 MM ALL LENTHES # SYNTHES,924
MS-S-004408,SCREW CORTEX PELVIC 3.5 X 70MM SYNTHES #204.670,1822
MS-S-004114,SCREW CORTEX PELVIC 3.5MM X 40/45/50MM # SYNTHES,1510
MS-S-004115,SCREW CORTEX PELVIC 3.5MM X 55/60/80MM # SYNTHES,2112
SMO4186,SCREW CORTEX PURE TITANIUM 3.5X45MM # 404.045,1211
MS-S-005085,SCREW CORTEX SIZE 2.7 X 16 # 202.876,1946
MS-S-004354,SCREW CORTEX STARDRIVE 2.4 MM ALL LENGTH # SYNTHES,1155
MS-S-008890,SCREW CORTEX STARDRIVE 2.4 X 22 MM SELF TAP # SYNTHES # 201.772,1796
MS-S-008891,SCREW CORTEX STARDRIVE 2.4 X 24 MM SELF TAP # SYNTHES # 201.774,1347
MS-S-003931,SCREW CORTEX STARDRIVE 2.4MM SELFTAP L16 #201.766,1179
MS-S-004555,SCREW CORTEX STARDRIVE 2.4x18MM SELF TAPPING SYNTHES #201.768,1796
MS-S-004663,SCREW CORTEX STARDRIVE 2.7x12MM SELF TAPPING SYNTHES #202.872,1946
MS-S-004664,SCREW CORTEX STARDRIVE 2.7x18MM SELF TAPPING SYNTHES #202.878,1946
MS-S-001829,SCREW CORTEX TITANIUM EMERGENCY 2.4X8MM SYNTHES #401.308/419.52,1232
MS-S-008272,SCREW CORTICAL 1.3 OSTEONIC  # A5.13060,924
MS-S-009675,"SCREW CORTICAL 1.3X10MM, OSTEONIC  # A5.13100",578
MS-S-010747,SCREW CORTICAL 1.3X8 OSTEONIC #A5.13080,1386
MS-S-009674,"SCREW CORTICAL 1.3X9MM, OSTEONIC  # A5.13090",924
MS-S-010746,SCREW CORTICAL 1.8X8 OSTEONIC #A518080,924
MS-S-009104,SCREW CORTICAL 2.0MMX16 . OSTEONIC  # A5.20160,539
MS-S-008429,SCREW CORTICAL 2.0x14MM FULLY THREADED IMPLANTCAST #803019143,539
MS-S-005714,SCREW CORTICAL 2.4 X 16 MM TIT S/TAPPING IRENE # T50022416,593
MS-S-005715,SCREW CORTICAL 2.4 X 18 MM TIT S/TAPPING IRENE # T50022418,593
MS-S-005716,SCREW CORTICAL 2.4 X 20 MM TIT S/TAPPING IRENE # T50022420,1796
MS-S-005699,SCREW CORTICAL 2.4X26MM TIT IRENE # T50022426,1347
MS-S-005704,SCREW CORTICAL 2.7 X 26 MM TIT IRENE # T50022726,1386
MS-S-009447,SCREW CORTICAL 2.7MM X 160MM BIJ27160 LOCAL . # BIJ27160,1386
MS-S-009581,SCREW CORTICAL 2.7MM X12 IRENE IRENE # B1J.27120,1386
MS-S-008983,SCREW CORTICAL 2.7MMX14MM SYNTHES #402.874,2126
MS-S-009186,SCREW CORTICAL 2.7MMX16MM. OSTEONIC  # B1J.27160,1386
MS-S-008807,SCREW CORTICAL 2.7MMX18MM. OSTEONIC  # C5.28180,1386
MS-S-009101,"SCREW CORTICAL 2.8 X 14 MM,OSTEONIC# S1F.28140",1386
MS-S-009102,"SCREW CORTICAL 2.8 X 16 MM,OSTEONIC# S1F.28160",1386
MS-S-009154,"SCREW CORTICAL 2.8 X 30 MM, OSTEONIC  # S1D.28300",1155
MS-S-009155,"SCREW CORTICAL 2.8 X 32 MM, OSTEONIC  # S1D.28320",1232
MS-S-010719,"SCREW CORTICAL 3.5 * 18 MM, SYNTHES #212.105",1500
MS-S-010720,"SCREW CORTICAL 3.5 * 20 MM, SYNTHES #212.106",1500
MS-S-010721,"SCREW CORTICAL 3.5 * 22 MM, SYNTHES #212.107",1500
MS-S-010722,"SCREW CORTICAL 3.5 * 24 MM, SYNTHES #212.108",1500
MS-S-010723,"SCREW CORTICAL 3.5 * 26 MM, SYNTHES #212.109",1500
MS-S-010724,"SCREW CORTICAL 3.5 * 34 MM, SYNTHES #212.113",1500
MS-S-004280,SCREW CORTICAL 3.5 MM ALL LENGTH # ZIMMER,445
MS-S-009099,"SCREW CORTICAL 3.5 X 12 MM,OSTEONIC# S1F.35120",1040
MS-S-009622,"SCREW CORTICAL 3.5 X 14 MM, OSTEONIC  # S1F.35140",1040
MS-S-009100,"SCREW CORTICAL 3.5 X 16 MM,OSTEONIC# S1F.35160",1040
MS-S-008917,SCREW CORTICAL 3.5 X 24MM #OSTEONIC S1F.35240,1040
MS-S-008898,SCREW CORTICAL 3.5 X 30MM OSTEONIC # SIF.35300,1040
MS-S-008899,SCREW CORTICAL 3.5 X 34MM OSTEONIC#SIF.35340,1040
MS-S-009137,SCREW CORTICAL 3.5 X 36MM OSTEONIC  # SIF.35360,910
MS-S-004278,"SCREW CORTICAL 3.5 X 37.5 MM , ZIMMER # 47-2848-037-50",2686
MS-S-009778,"SCREW CORTICAL 3.5 X 38 MM, IRENE # T500035038",445
MS-S-009109,"SCREW CORTICAL 3.5 X 40 MM, OSTEONIC #S1F.35400",1040
MS-S-008961,SCREW CORTICAL 3.5 X 45MM SELF-TAPP SYNTHES # 02.200.045,2651
MS-S-009149,"SCREW CORTICAL 3.5 X 50 MM , OSTEONIC  # S1F.35500",1540
MS-S-004279,"SCREW CORTICAL 3.5 X 65 MM , ZIMMER # 47-2484-065-50",2686
MS-S-008275,SCREW CORTICAL 3.5MM OSTEONIC # S1F.35220,1040
MS-S-009061,SCREW CORTICAL 3.5MM X 18 OSTEONIC#SIF.35180,1040
MS-S-009025,SCREW CORTICAL 3.5MM X 30MM OSTEONIC#S1F.35160,1040
MS-S-004281,"SCREW CORTICAL 3.5MM X 45 MM , ZIMMER # 47-2484-045-50",2686
MS-S-004282,"SCREW CORTICAL 3.5MM X 70 MM , ZIMMER # 47-2884-070-50",2686
MS-S-004515,SCREW CORTICAL 3.5MM X ALL LENGTH S/S JINDAL #123-1,1617
MS-S-009883,SCREW CORTICAL 3.5MM X60MM LENGTH TITANIUM ORTHOMED # 1001103560,2871
MS-S-009885,SCREW CORTICAL 3.5MM X70MM LENGTH TITANIUM ORTHOMED # 1001103570,2836
MS-S-009886,SCREW CORTICAL 3.5MM X75MM LENGTH TITANIUM ORTHOMED # 1001103575,2836
MS-S-003850,"SCREW CORTICAL 3.5MM,SMALL HEAD,L 55 #SK3512-55-2",1518
MS-S-000514,SCREW CORTICAL 3.5X14MM,1040
MS-S-009704,SCREW CORTICAL 3.5X18MM OSTEONIC # S1F.35180 OSTEONIC  # S1F.35180,1040
MS-S-009764,"SCREW CORTICAL 3.5X18MM, IRENE # T500035018",445
MS-S-000515,SCREW CORTICAL 3.5X20MM,442
MS-S-000516,SCREW CORTICAL 3.5X22MM,203
MS-S-009765,"SCREW CORTICAL 3.5X24MM, IRENE # T500035024",445
MS-S-000518,SCREW CORTICAL 3.5X26MM,1329
MS-S-010297,"SCREW CORTICAL 3.5X28MM, OSTEONIC  # S1F.35280",1040
MS-S-009425,"SCREW CORTICAL 3.5X30MM, OSTEONIC #S1F.35300",1040
MS-S-009068,SCREW CORTICAL 3.5X32MM OSTEONIC  # S1F.35320,1040
SMO1593,SCREW CORTICAL 3.5X40 MM # 400032180400,210
MS-S-010357,"SCREW CORTICAL 3.5X42MM, OSTEONIC  # S1F.35420",1040
MS-S-002729,SCREW CORTICAL 4.2 X 37.5MM ZIMMER #2253-37-42,1348
MS-S-002829,"SCREW CORTICAL 4.2X45MM,ZIMMER#2253-45-42",1540
MS-S-002828,"SCREW CORTICAL 4.2X55MM,ZIMMER#2253-55-42",1540
MS-S-010691,"SCREW CORTICAL 4.5 * 30 MM,OSTEONIC #S1C.45300",1386
MS-S-010692,"SCREW CORTICAL 4.5 * 36 MM, OSTEONIC #S1C.45360",1386
MS-S-009171,"SCREW CORTICAL 4.5 X 32MM,OSTEONIC#S1C.45320",1386
MS-S-009172,"SCREW CORTICAL 4.5 X 34MM,OSTEONIC#S1C.45340",1386
MS-S-002730,SCREW CORTICAL 4.5 X 40MM ZIMMER #2253-40-45,1202
MS-S-002621,SCREW CORTICAL 4.5 X 47.5MM ZIMMER #2253-47-45,1348
MS-S-002620,SCREW CORTICAL 4.5 X 50MM ZIMMER #2253-50-45,1650
MS-S-009170,"SCREW CORTICAL 4.5 X 60,OSTEONIC#S1C.45600",1386
MS-S-010455,SCREW CORTICAL 4.5 X 66 MM SYNTHES #214.866,1928
MS-S-000890,SCREW CORTICAL 4.5MM X 32MM LONG -ORTHOMED,742
MS-S-004516,SCREW CORTICAL 4.5MM X ALL LENGTH S/S JINDAL #123¿2,122
MS-S-010285,"SCREW CORTICAL 4.5X22MM, OSTEONIC  # S1C.45220",1386
SMO1634,SCREW CORTICAL 4.5X26MM LONG AESCULAP LA126S,257
MS-S-010281,"SCREW CORTICAL 4.5X26MM, OSTEONIC  # S1C.45260",1386
MS-S-010284,"SCREW CORTICAL 4.5X28MM, OSTEONIC  # S1C.45280",763
MS-S-009083,SCREW CORTICAL 4.5X32 L SELF-TAPPING. SYNTHES #214.832,1086
MS-S-009084,SCREW CORTICAL 4.5X36 L SELF-TAPPING. SYNTHES #214.836,763
MS-S-001231,SCREW CORTICAL 4.5X36MM #3-222,1386
SMO1639,SCREW CORTICAL 4.5X36MM LONG AESCULAP LA136S/400032220360,257
MS-S-008675,SCREW CORTICAL 4.5X38 L SELF-TAPPING. SYNTHES # 214.838,1086
SMO1640,SCREW CORTICAL 4.5X38MM # 400032220380,257
MS-S-008674,SCREW CORTICAL 4.5X40 L SELF-TAPPING. SYNTHES # 214.840,1086
SMO1641,SCREW CORTICAL 4.5X40MM # 400032220400,257
MS-S-009085,SCREW CORTICAL 4.5X42 L SELF-TAPPING. SYNTHES #214.842,1086
SMO2311,SCREW CORTICAL 4.5X42 MM # 400032220420,257
MS-S-001806,SCREW CORTICAL 4.5X42MM #3-228,742
MS-S-009081,SCREW CORTICAL 4.5X44 L SELF-TAPPING SYNTHES #214.844,362
MS-S-009082,SCREW CORTICAL 4.5X46 L SELF-TAPPING. SYNTHES #214.846,1086
SMO1643,SCREW CORTICAL 4.5X46 MM # 400032220460,445
SMO1645,SCREW CORTICAL 4.5X52 MM # 400032220520,257
SMO1646,SCREW CORTICAL 4.5X56 MM # 400032220560,265
MS-S-002717,SCREW CORTICAL 5.5X55MM ZIMMER #2253-055-55,1540
MS-S-002805,"SCREW CORTICAL 5.5X67.5MM,ZIMMER#2253-67-55",1540
MS-S-009683,"SCREW CORTICAL CANNULATED 4.0X44MM, MEDTRONIC # 873-144",2322
MS-S-002906,SCREW CORTICAL MDN DEFF SIZES ZIMMER,1386
MS-S-008718,SCREW CORTICAL MINI 2.7MM X 34MM S/STEEL. TIPMED # 062080,1822
MS-S-001561,SCREW CORTICAL S/STEEL 3.5X20MM IRINE #S50003520,924
MS-S-001562,SCREW CORTICAL S/STEEL 3.5X22MM IRINE #S50003522,442
MS-S-001564,SCREW CORTICAL S/STEEL 3.5X26MM IRINE #S50003526,1213
MS-S-001565,SCREW CORTICAL S/STEEL 3.5X28MM IRINE #S50003528,1862
MS-S-001566,SCREW CORTICAL S/STEEL 3.5X30MM IRINE #S50003530,442
MS-S-001576,SCREW CORTICAL S/STEEL 3.5x50MM IRINE #S50003550,2651
MS-S-001581,SCREW CORTICAL S/STEEL 4.5X32MM IRINE #S50004532,445
MS-S-010518,"SCREW CORTICAL SELF-TAP 4.5 X 26MM ,SYNTHES #214.826",1086
MS-S-009241,SCREW CORTICAL SELF-TAP3.5X 30MM SYNTHES # 02.206.230,855
MS-S-009095,"SCREW CORTICAL SELF-TAPP 4.5 X 40 MM , SYNTHES # 414.840",1571
MS-S-009096,"SCREW CORTICAL SELF-TAPP 4.5 X 44 MM , SYNTHES # 414.842",1571
MS-S-010476,SCREW CORTICAL SELF-TAPPING 1.5 X 54 MM SYNTHES #214.854,1213
MS-S-009668,SCREW CORTICAL SELF-TAPPING 2.0X12MM IRENE #T500020012 IRENE # T500020012,445
MS-S-009671,SCREW CORTICAL SELF-TAPPING 2.0X18MM IRENE #T500020018 IRENE # T500020018,445
MS-S-009680,SCREW CORTICAL SELF-TAPPING 2.0X28MM #T500020028 IRENE # T500020028,445
MS-S-009681,SCREW CORTICAL SELF-TAPPING 2.0X30MM #T500020030 IRENE # T500020030,445
MS-S-010478,"SCREW CORTICAL SELF-TAPPING 4.5 X 34MM, SYNTHES #214.834",763
MS-S-010477,"SCREW CORTICAL SELF-TAPPING 4.5 X 48MM, SYNTHES #214.848",1571
MS-S-010474,"SCREW CORTICAL SELF-TAPPING 4.5 X 50MM, SYNTHES #214.850",1086
MS-S-010475,"SCREW CORTICAL SELF-TAPPING 4.5 X 60 MM, SYNTHES #214.860",1213
MS-S-010449,"SCREW CORTICAL SELFTAPPING 3.5X14MM, SYNTHES #02.200.014",1657
MS-S-010450,"SCREW CORTICAL SELFTAPPING 3.5X24MM, SYNTHES #02.200.024",1796
MS-S-008764,SCREW CORTICAL SELFTAPPING 3.5X28MM SYNTHES#02.200.028 SYNTHES # 02.200.028,1862
MS-S-008765,SCREW CORTICAL SELFTAPPING 3.5X30MM SYNTHES#02.200.030 SYNTHES # 02.200.030,1862
MS-S-008767,SCREW CORTICAL SELFTAPPING 3.5X34MM SYNTHES#02.200.034 SYNTHES # 02.200.034,2000
MS-S-008768,SCREW CORTICAL SELFTAPPING 3.5X36MM SYNTHES#02.200.036 SYNTHES # 02.200.036,2066
MS-S-008769,SCREW CORTICAL SELFTAPPING 3.5X40MM SYNTHES#02.200.040 SYNTHES # 02.200.040,1929
MS-S-008770,SCREW CORTICAL SELFTAPPING 3.5X55MM SYNTHES#02.200.055 SYNTHES # 02.200.055,2651
MS-S-005086,SCREW CORTICAL SIZE 3.5 X 65MM #204.665,2172
MS-S-005084,SCREW CORTICAL SIZE 4.5 X 44MM # AR-13380-44,442
MS-S-005081,SCREW CORTICAL SIZE 4.5 X 52MM #AR-13380-52,1213
MS-S-001162,SCREW CORTICAL TITANIUM 1.5X10MM IRINE #T50001510,442
MS-S-001163,SCREW CORTICAL TITANIUM 1.5X12MM IRINE #T50001512,528
MS-S-001160,SCREW CORTICAL TITANIUM 1.5X6MM IRINE #T50001506,443
MS-S-001161,SCREW CORTICAL TITANIUM 1.5X8MM IRINE #T50001508,442
MS-S-001164,SCREW CORTICAL TITANIUM 2.0X10MM IRINE #T50002010,539
MS-S-001187,SCREW CORTICAL TITANIUM 3.5X34MM IRINE#T50003534,2000
MS-S-001193,SCREW CORTICAL TITANIUM 3.5X46MM IRINE# T50003546,445
MS-S-001196,SCREW CORTICAL TITANIUM 4.5X24MM IRINE# T50004524,442
MS-S-001246,SCREW CORTICAL TITANIUM 4.5X38MM IRINE# T50004538,2310
MS-S-001247,SCREW CORTICAL TITANIUM 4.5X40MM IRINE# T50004540,442
MS-S-001248,SCREW CORTICAL TITANIUM 4.5X42MM IRINE# T50004542,442
MS-S-001250,SCREW CORTICAL TITANIUM 4.5X46MM IRINE# T50004546,442
MS-S-002757,SCREW CORTICALE 2.0X20 IRENE #T50002020,1155
SMO1556,SCREW CORTICALS SZ 3.5X20MM #400032180200,203
MS-S-004375,SCREW CORTIX 1.5MM SELF TAP ALL LENGTH # SYNTHES,1452
MS-S-003344,SCREW CORTIX SELF-TAPPING 1.3MM SYNTHES #400.238,924
MS-S-002772,SCREW DHS 100MM IRENE # S67011200 / JINDAL # 4168.1,1155
MS-S-001786,SCREW DHS 105MM HIPOKRAT / JINDAL # 4168.105,1155
MS-S-004501,SCREW DHS 12.5 X 80MM SYNTHES #280.800,2126
MS-S-004373,"SCREW DHS 12.5 X 85MM S/S , SYNTHES # 280.850",1941
MS-S-002775,SCREW DHS 120MM IRENE # S67011220 / JINDAL # 4168.12,1155
MS-S-000600,SCREW DHS 70MM.,1155
MS-S-000601,SCREW DHS 75MM,1155
MS-S-000602,SCREW DHS 80MM,1155
MS-S-002769,SCREW DHS 85MM IRENE # S67011285 / JINDAL # 4168.085,1155
MS-S-000603,SCREW DHS 90MM,1155
MS-S-000604,SCREW DHS 95MM,1155
MS-S-001868,SCREW DHS LEG SIZE65 ORTHOMED / JINDAL # 4168.065,1155
MS-S-002670,SCREW DHS LOG 110MM TREU # 2-424 / JINDAL # 4168.11,1155
MS-S-002681,SCREW DHS LOG 115MM TREU # 2-426 / JINDAL # 4168.115,1155
MS-S-004531,SCREW DHS SIZE 95MM SYNTHES # 280.950,1941
MS-S-003066,SCREW DHS-LOG 50MM TREU #2-400/SYNTHES # 280.50 / JINDAL # 4168.05,1155
MS-S-003067,SCREW DHS-LOG 55MM TREU # 2-402 / JINDAL # 4168.055,1155
MS-S-003068,SCREW DHS-LOG 60MM TREU # 2-404 / JINDAL # 4168.06,1155
MS-S-005240,SCREW DISTAL 5.0x40MM MICROMED #3.5159.040,2888
MS-S-005903,SCREW DISTAL 5.0x45MM MICROMED #3.5159.045,2599
MS-S-002594,SCREW DISTAL 5.0x50MM TITANIUM MICROMED #3.5159.050,2599
MS-S-002622,SCREW DISTAL 5.0x55MM TITANIUM MICROMED #3.5159.055,2599
MS-S-005253,SCREW DISTAL 5.0x60MM MICROMED #3.5159.060,2599
MS-S-005801,SCREW DISTAL 5.0x65MM MICROMED #3.5159.065,2888
MS-S-008435,SCREW DISTAL 5.0x75MM TITANIUM MICROMED #3.5159.075,2888
MS-S-009441,"SCREW DOUBLE HEAD 1.8X8MM, OSTEONIC  # D11808",3850
MS-S-004442,SCREW DRIVE SHAFT 1.5 X 66MM W/HOLD SYNTHES #03.114.009,32381
MS-S-003632,SCREW DRIVER CANNULATED 6.5 X 7.3MM SYNTHES,4350
MS-S-003343,SCREW DRIVER SHAFT 2.4MM SYNTHES #314.453,3119
MS-S-005298,SCREW E/M 2.3x6MM OSTEONIC #O23006,1463
MS-S-002713,SCREW EMERGENCY 1.7X4MM SELF TAPPING # 400.884,1815
MS-S-002714,SCREW EMERGENCY 1.7X6MM SELF TAPPING # 400.886,1386
MS-S-009244,"SCREW EMERGENCY 1.8 X 6MM,OSTEONIC#F18006",1540
MS-S-009744,"SCREW EMERGENCY 1.8X8MM, OSTEONIC  # F18008",1386
SMO3010,SCREW EMERGENCY 2.4X10MM PURE TITANIUM # 401.310,1232
MS-S-008964,SCREW EMERGENCY OCTEONIC #A5.25100 OSTEONIC#A5.25100,1485
MS-S-005465,SCREW EMERGENCY SELF-TAPPING 1.8MM X 6MM IRENE # T51081806 / F18006,1386
MS-S-003584,SCREW F/BONE LOCKING 2.7x14MM (LCP 2.4) SYNTHES #202.214,2172
MS-S-003586,SCREW F/BONE LOCKING 2.7X16MM (LCP 2.4) #202.216,2172
MS-S-003474,SCREW F/BONE LOCKING 2.7x20MM (LCP 2.4) SYNTHES #202.220,2172
MS-S-003551,SCREW F/BONE LOCKING 2.7x22MM (LCP 2.4) SYNTHES #202.222,2270
MS-S-003475,SCREW F/BONE LOCKING 2.7x24MM (LCP 2.4) SYNTHES #202.224,2172
MS-S-003552,SCREW F/BONE LOCKING 2.7X26MM (LCP 2.4) #202.226,2172
MS-S-003553,SCREW F/BONE LOCKING 2.7X28MM (LCP 2.4) #202.228,2172
MS-S-003750,SCREW F/BONE LOCKING 2.7x30MM SYNTHES #202.230,2172
MS-S-004533,SCREW F/BONE LOCKING 3.5x12MM SELF TAPPING SYNTHES #213.012,1525
