Department,ServiceCode,Service Description,LOS,Type,NPHIES Code (Hyphenated )2, price vip & A,Price 2022 ( B-C-Referral)
OB & GYNE,FMOBG-3035,Recurrent Ovarian Tumour,1,PKG,35638-04-00,17968.5,16335
OB & GYNE,FMOBG-3034,Recurrent Myomectomy,1,PKG,35649-03-00,14374.8,13068
OB & GYNE,FMOBG-3033,Abdominal Panhysterectomy,2,PKG,35653-01-00,15572.7,14157
OB & GYNE,FMOBG-3032,Radical Vulvectomy,1,PKG,35548-00-00,7298.719999999999,6635.2
OB & GYNE,FMOBG-3031,Repair Of Recto-Vaginal Fistula,1,PKG,35596-00-00,16770.6,15246
OB & GYNE,FMOBG-3030,Repair Of Vesico-Vaginal Fistula,1,PKG,35596-01-00,16770.6,15246
OB & GYNE,FMOBG-3029,Vaginal Hysterectomy,2,PKG,35657-00-00,5108.62,4644.2
OB & GYNE,FMOBG-3028,C.S. With Abdominal Hysterectomy,1,PKG,35653-01-00,20000,18000
OB & GYNE,FMOBG-3027,Myomectomy,1,PKG,35649-01-00,4628.25,4207.5
OB & GYNE,FMOBG-3026,Excision Of Tubal (Ectopic Pregnancy),1,PKG,35678-00-00,11513.15,10466.5
OB & GYNE,FMOBG-3025,Fothergills Operation,1,PKG,35595-01-00,4628.25,4207.5
OB & GYNE,FMOBG-3024,Hysterectomy,2,PKG,35653-01-00,19206.055,17285.449500000002
OB & GYNE,FMOBG-3023,Oophrectomy,1,PKG,35713-07-00,13500,12150
OB & GYNE,FMOBG-3022,Classical Repair,1,PKG,35573-00-00,4628.25,4207.5
OB & GYNE,FMOBG-3021,Simple Vulvectomy,1,PKG,35536-01-00,8760,7884
OB & GYNE,FMOBG-3020,Amputation Of Cervix,1,PKG,35618-03-00,4628.25,4207.5
OB & GYNE,FMOBG-3019,Anterior Colpoperineorrhaphy,1,PKG,35570-00-00,6655,6050
OB & GYNE,FMOBG-3018,Ovarian Cystectomy,1,PKG,35638-04-00,9583.2,8712
OB & GYNE,FMOBG-3017,Cervical Tear Repair,1,PKG,35618-02-00,7200,6480
OB & GYNE,FMOBG-3016,Salpingectomy / Salpingostomy,1,PKG,35694-07-00,7187.4,6534
OB & GYNE,FMOBG-3015,Posterior Colpoperineorrhaphy,1,PKG,35571-00-00,6655,6050
OB & GYNE,FMOBG-3014,External Cephalic Version (Ecv),DAY CASE,PKG,16501-00-00,2500,2250
OB & GYNE,FMOBG-3013,Hymenotomy,DAY CASE,PKG,35509-00-00,1464.1,1331
OB & GYNE,FMOBG-3012,Polypectomy With D & C,DAY CASE,PKG,35633-01-00,4800,4320
OB & GYNE,FMOBG-3011,Removal Of Circulage / Shirodkar Suture,DAY CASE,PKG,16511-00-00,1800,1620
OB & GYNE,FMOBG-3009,Removal Of Iud Under Ga,DAY CASE,PKG,35506-02-00,1800,1620
OB & GYNE,FMOBG-3008,Cervical Polypectomy,1,PKG,35611-01-00,1854.9299999999998,1686.3
OB & GYNE,FMOBG-3007,Douglas Pouch Abscess Drainage,1,PKG,30394-00-00,738.1,671
OB & GYNE,FMOBG-3006,Polypectomy Fract. Curretage,1,PKG,35633-01-00,3720,3348
OB & GYNE,FMOBG-3005,Laparascopy (Not For Infertility Investigations) Diagnostic,1,PKG,35630-00-00,3593.7,3267
OB & GYNE,FMOBG-3004,Shirodkar Suture,DAY CASE,PKG,16511-00-00,3720,3348
OB & GYNE,FMOBG-3003,Vaginal Perineal Repair,1,PKG,90481-00-00,5057.8,4598
OB & GYNE,FMOBG-3002,Excision Of Bartholin'S Cyst,1,PKG,35520-00-00,3993,3630
OB & GYNE,FMOBG-3001,D & C + Biopsy,1,PKG,35640-00-00,4500,4050
OB & GYNE,FMOBG-3000,Surgical Evacuation + Biopsy,1,PKG,35643-03-00,4500,4050
Neurology,FMNUR-0105,Cerebral Endovascular Embolization,4,PKG,35412-00-00,150000,135000
Neurology,FMNEU-3803,Neuronavigation Guided Brain Biopsy,4,PKG,40903-01-00,42000,37800
NEUROSURGERY,FMNEU-3802,Old Perineural Nerve Repair,1,PKG,39303-00-00,32850,29565
NEUROSURGERY,FMNEU-3795,Release Of Carpal Tunnel Syndrom General Anaesthesia,1,PKG,39331-01-01,16850,15165
NEUROSURGERY,FMNEU-3793,Release Of Carpal Tunnel Syndrome Local Anaesthesia,1,PKG,39331-01-01,9850,8865
NEUROSURGERY,FMNEU-3790,Removal Vns – Extension Electrodes,1,PKG,47930-00-01,25000,22500
NEUROSURGERY,FMNEU-3784,Removal Scs Extension Electrodes,1,PKG,47930-00-01,25000,22500
NEUROSURGERY,FMNEU-3780,Removal Neuro-Stimulator,1,PKG,39135-00-00,35000,31500
NEUROSURGERY,FMNEU-3778,Refill Of Intrathecal Pump (Excluding The Medication),1,PKG,96198-19-00,10000,9000
NEUROSURGERY,FMNEU-3776,Intrathecal Baclofen Injection – Screening Procedure,2,PKG,90020-00-00,20000,18000
NEUROSURGERY,FMNEU-3774,Subcutaneous Field Stimulation,1,PKG,39134-01-00,40000,36000
NEUROSURGERY,FMNEU-3773,Vagal Nerve Stimulator ( Excluding The Implants ),1,PKG,39134-01-00,70000,63000
NEUROSURGERY,FMNEU-3767,Stereotactic Biopsy Brain,2,PKG,40801-00-00,80000,72000
NEUROSURGERY,FMNEU-3764,Bilateral Carpal Tunnel Neurolysis,1,PKG,39312-00-00,20250,18225
NEUROSURGERY,FMNEU-3762,Intraoperative Neuro Physiological Monitoring,3,PKG,39603-01-00,15000,13500
NEUROSURGERY,FMNEU-3756,Repair Of Meningomyelocele Major Defect,3,PKG,40103-00-00,47500,42750
NEUROSURGERY,FMNEU-3755,"Repair Of Meningomyelocele, Minor Defect",2,PKG,40103-00-00,35000,31500
NEUROSURGERY,FMNEU-3754,Posterior Fusion And Stabilization With Out Implant - 6 To 8 Levels,3,PKG,48642-00-00,115000,103500
NEUROSURGERY,FMNEU-3739,Cervical Discectomy Anterior Approach – 1 Level With Fusion,3,PKG,40300-00-00,54000,48600
NEUROSURGERY,FMNEU-3738,Cervical Discectomy Anterior Approach – 1 Level Without Fusion,2,PKG,40300-00-00,44000,39600
NEUROSURGERY,FMNEU-3734,Re-Laminectomy For Lumbar Canal Stenosis – More Than Two Levels,2,PKG,90011-02-00,38000,34200
NEUROSURGERY,FMNEU-3697,Insertion Of Intracranial Pressure Monitoring Catheter,1,PKG,90007-01-00,25000,22500
NEUROSURGERY,FMNEU-3693,Laparoscopic Assisted Insertion Of Peritoneal Catheter,1,PKG,13109-00-00,15000,13500
NEUROSURGERY,FMNEU-3692,Insertion Of Lumbar Drain,1,PKG,40018-00-00,15000,13500
NEUROSURGERY,FMNEU-3691,Removal Of Halo Vest ,DAY CASE,PKG,90011-01-00,3000,2700
NEUROSURGERY,FMNEU-3690,Insertion Of Halo Vest Under Local Anesthesia & C-Arm Guide W/Out Implant,1,PKG,90011-01-00,10000,9000
NEUROSURGERY,FMNEU-3689,Removal Of Cervical Traction Device,DAY CASE,PKG,47684-00-00,3000,2700
NEUROSURGERY,FMNEU-3688,Insertion Of Cervical Traction Device,1,PKG,47684-00-00,10000,9000
NEUROSURGERY,FMNEU-3687,Intraventricular Injection Of Medications ( Antibiotic/Rtpa/Etc),1,PKG,90007-01-00,6000,5400
NEUROSURGERY,FMNEU-3686,Ventricular Taping,1,PKG,39600-00-00,12000,10800
NEUROSURGERY,FMNEU-3685,Removal Of Ventricular Reservoir,1,PKG,90001-01-00,10000,9000
NEUROSURGERY,FMNEU-3684,Removal Of Intracranial Pressure Monitor,1,PKG,90001-02-00,5000,4500
NEUROSURGERY,FMNEU-3683,Removal Of External Ventricular Drain - Bilateral,1,PKG,90001-00-00,5000,4500
NEUROSURGERY,FMNEU-3682,Removal Of External Ventricular Drain - Unilateral,1,PKG,90001-00-00,5000,4500
NEUROSURGERY,FMNEU-3681,Insertion Of Ventricular Reservoir,2,PKG,39015-01-00,25000,22500
NEUROSURGERY,FMNEU-3679,Insertion Of External Ventricular Drain - Bilateral,1,PKG,39015-00-00,30000,27000
NEUROSURGERY,FMNEU-3678,Insertion Of External Ventricular Drain - Unilateral,1,PKG,39015-00-00,25000,22500
NEUROSURGERY,FMNEU-3677,Removal Of Subdural Electrodes For Epilepsy,2,PKG,39136-01-00,494.89,449.9
NEUROSURGERY,FMNEU-3676,Intraoperative Eeg,DAY CASE,PKG,92011-00-00,1393.92,1267.2
NEUROSURGERY,FMNEU-3675,Spinal Angiography,1,PKG,90902-03-00,15000,13500
NEUROSURGERY,FMNEU-3674,Cerebral Angiography,1,PKG,59970-02-00,1983.19,1802.9
NEUROSURGERY,FMNEU-3673,Ligation Of Cervical Vessel For Intracranial Aneurysm,1,PKG,39812-00-00,20000,18000
NEUROSURGERY,FMNEU-3672,Removal Of The Skull Bone Flap From The Abdominal Wall,1,PKG,90007-01-00,15000,13500
NEUROSURGERY,FMNEU-3671,Craniectomy - Decompressive- And Evacuation Of Hematoma + Putting The Skull Bone Flap In The Abdominal Wall,4 including ICU ,PKG,39906-00-00,85000,76500
NEUROSURGERY,FMNEU-3670,Craniectomy - Decompressive- And Putting The Skull Bone Flap In The Abdominal Wall,4,PKG,39906-00-00,75000,67500
NEUROSURGERY,FMNEU-3669,Craniectomy - Decompressive - And Evacuation Of Hematoma,3 including ICU ,PKG,30223-00-00,65000,58500
NEUROSURGERY,FMNEU-3668,Craniectomy - Decompressive - Fronto Temporo Parietal,4,PKG,18216-31-00,50000,45000
NEUROSURGERY,FMNEU-3667,Craniectomy - Posterior Fossa Decompression,3,PKG,40106-01-00,4595.58,4177.8
NEUROSURGERY,FMNEU-3666,Intra Discal Injections For Pain - One Level,DAY CASE,PKG,18216-31-00,5000,4500
NEUROSURGERY,FMNEU-3665,Discography (One Level),DAY CASE,PKG,59700-00-00,13200,12000
NEUROSURGERY,FMNEU-3664,Peripheral Nerve Injection - More Than 3 Nerves,DAY CASE,PKG,18216-31-00,4500,4050
NEUROSURGERY,FMNEU-3663,Peripheral Nerve Injection - 3 Nerves,DAY CASE,PKG,18216-31-00,4000,3600
NEUROSURGERY,FMNEU-3662,Peripheral Nerve Injection - 2 Nerves,DAY CASE,PKG,18216-31-00,3500,3150
NEUROSURGERY,FMNEU-3661,Peripheral Nerve Injection - One Nerve,DAY CASE,PKG,18216-31-00,3000,2700
NEUROSURGERY,FMNEU-3660,Spinal Nerve Diagnostic Block - More Than Three Nerves,DAY CASE,PKG,18216-31-00,8000,7200
NEUROSURGERY,FMNEU-3659,Spinal Nerve Diagnostic Block - Three Nerves,1,PKG,18216-31-00,7000,6300
NEUROSURGERY,FMNEU-3658,Spinal Nerve Diagnostic Block - Two Nerves,DAY CASE,PKG,18216-31-00,6000,5400
NEUROSURGERY,FMNEU-3657,Spinal Nerve Diagnostic Block - One Nerve,DAY CASE,PKG,18216-31-00,5000,4500
NEUROSURGERY,FMNEU-3656,Peripheral Nerve Radiofrequency - More Than Two Nerves,1,PKG,39323-00-00,12000,10800
NEUROSURGERY,FMNEU-3655,Peripheral Nerve Radiofrequency - Two Nerves,1,PKG,39323-00-00,10000,9000
NEUROSURGERY,FMNEU-3654,Peripheral Nerve Radiofrequency - One Nerve,DAY CASE,PKG,39323-00-00,8000,7200
NEUROSURGERY,FMNEU-3653,Spinal Nerves Pulse Radiofrequency - More Than Two Nerves,1,PKG,39323-00-00,14000,12600
NEUROSURGERY,FMNEU-3652,Spinal Nerves Pulse Radiofrequency - Two Nerves,1,PKG,39323-00-00,12000,10800
NEUROSURGERY,FMNEU-3651,Spinal Nerves Pulse Radiofrequency - One Nerve,1,PKG,39323-00-00,10000,9000
NEUROSURGERY,FMNEU-3650,Radiofrequency- Coccygeal Nerves For Coccydynia,1,PKG,39323-00-00,16000,14400
NEUROSURGERY,FMNEU-3649,Radiofrequency- Sacroiliac Joint - Two Sides,DAY CASE,PKG,39323-00-00,20000,18000
NEUROSURGERY,FMNEU-3648,Radiofrequency- Sacroiliac Joint - One Side,1,PKG,39323-00-00,16000,14400
NEUROSURGERY,FMNEU-3647,"Radiofrequency- Lumbar, Thoracic Or Cervical Facet Medial Branch Nerve",1,PKG,39323-00-00,16000,14400
NEUROSURGERY,FMNEU-3646,Sacroiliac Joint Injection - Two Sides,DAY CASE,PKG,18230-01-00,8000,7200
NEUROSURGERY,FMNEU-3645,Sacroiliac Joint Injection - One Side,DAY CASE,PKG,18230-01-00,6000,5400
NEUROSURGERY,FMNEU-3644,Epidural Injetcion For Pain Treatment,DAY CASE,PKG,18230-00-00,5000,4500
NEUROSURGERY,FMNEU-3643,Lumbar Facets Joint Injection Or Medical Branch Injection,DAY CASE,PKG,18230-01-00,6000,5400
NEUROSURGERY,FMNEU-3642,Thoracic Facets Joint Injection Or Medical Branch Injection,DAY CASE,PKG,18230-01-00,6000,5400
NEUROSURGERY,FMNEU-3641,Cervical Facets Joint Injection Or Medical Branch Injection,DAY CASE,PKG,18230-01-00,6000,5400
NEUROSURGERY,FMNEU-3640,Cervical/Lumbar Intra Discal Chemonucleolysis - Four Levels,2,PKG,40336-00-00,29000,26100
NEUROSURGERY,FMNEU-3639,Cervical/Lumbar Intra Discal Chemonucleolysis - Three Levels,1,PKG,40336-00-00,24000,21600
NEUROSURGERY,FMNEU-3638,Cervical/Lumbar Intra Discal Chemonucleolysis - Two Levels,1,PKG,40336-00-00,20000,18000
NEUROSURGERY,FMNEU-3637,Cervical/Lumbar Intra Discal Chemonucleolysis - One Level,1,PKG,40336-00-00,16000,14400
NEUROSURGERY,FMNEU-3636,Disc Nucleoplasty - More Than 3 Levels - W/Out Implant,1,PKG,90011-02-00,25000,22500
NEUROSURGERY,FMNEU-3635,Disc Nucleoplasty - 3 Levels - W/Out Implant,1,PKG,90011-02-00,22000,19800
NEUROSURGERY,FMNEU-3634,Disc Nucleoplasty - 2 Levels - W/Out Implant,1,PKG,90011-02-00,19000,17100
NEUROSURGERY,FMNEU-3633,Disc Nucleoplasty - One Level - W/Out Implant,1,PKG,90011-02-00,16000,14400
NEUROSURGERY,FMNEU-3632,Biopsy Of Muscle Or Nerve With General Anaethesia,1,PKG,90013-00-00,9000,8100
NEUROSURGERY,FMNEU-3631,Biopsy Of Muscle Or Nerve With Local Anaesthesia,DAY CASE,PKG,30075-01-01,3000,2700
NEUROSURGERY,FMNEU-3630,Endoscopic Thoracic Sympathectomy,2,PKG,35003-01-00,45000,40500
NEUROSURGERY,FMNEU-3629,Resection Of Lumbosacral Plexus Tumor,2,PKG,90011-02-00,60000,54000
NEUROSURGERY,FMNEU-3628,Resection Of Brachial Plexus Tumor,1,PKG,90016-01-00,60000,54000
NEUROSURGERY,FMNEU-3627,Resection Of Peripheral Nerve Tumor,1,PKG,90016-01-00,48750,43875
NEUROSURGERY,FMNEU-3626,Selective Peripheral Neurectomy (One Limb),1,PKG,39324-00-00,30500,27450
NEUROSURGERY,FMNEU-3625,Neuroma Excision,1,PKG,39324-02-00,43750,39375
NEUROSURGERY,FMNEU-3623,Nerve Transposition,1,PKG,39321-00-00,43750,39375
NEUROSURGERY,FMNEU-3621,Nerve Exploration And Neurolysis/Decompression,1,PKG,90011-01-00,42000,37800
NEUROSURGERY,FMNEU-3620,Repair Of Nerve Injury W/Graft,1,PKG,39318-00-00,6123.81,5567.1
NEUROSURGERY,FMNEU-3619,Repair Of Nerve Injury W/Out Graft,1,PKG,39300-00-00,4595.58,4177.8
NEUROSURGERY,FMNEU-3618,Brachial Plexus Exploration And Repair,1,PKG,39300-00-00,46500,41850
NEUROSURGERY,FMNEU-3617,Other Peripheral Nerve Decompression In The Lower Limbs,DAY CASE,PKG,90016-01-00,42000,37800
NEUROSURGERY,FMNEU-3616,Other Peripheral Nerve Decompression In The Upper Limbs,DAY CASE,PKG,90016-01-00,42000,37800
NEUROSURGERY,FMNEU-3615,Tarsal Tunnel Release,1,PKG,39330-01-01,21500,19350
NEUROSURGERY,FMNEU-3614,Release Of Ulnar Nerve Entrapment At Wrist,DAY CASE,PKG,90016-01-00,21500,19350
NEUROSURGERY,FMNEU-3613,Ulnar Nerve Transposition,1,PKG,39321-00-00,2087.25,1897.5
NEUROSURGERY,FMNEU-3612,Release Of Cubital Tunnel Syndrome,DAY CASE,PKG,39331-01-01,25000,22500
NEUROSURGERY,FMNEU-3611,Common Peroneal Nerve Decompression,1,PKG,90016-01-00,21000,18900
NEUROSURGERY,FMNEU-3610,Redo Carpal Tunnel Neurolysis - Bilateral,1,PKG,39331-01-01,19000,17100
NEUROSURGERY,FMNEU-3609,Redo Carpal Tunnel Neurolysis - Unilateral,1,PKG,39331-01-01,13500,12150
NEUROSURGERY,FMNEU-3608,Carpal Tunnel Syndrome Decompression Unilateral,1,PKG,39331-01-01,6600,5940
NEUROSURGERY,FMNEU-3607,Carpal Tunnel Syndrome Decompression Bilateral,1,PKG,39331-01-02,9500,8550
NEUROSURGERY,FMNEU-3606,Lumbo Peritoneal Shunt Insertion,2,PKG,40006-00-00,30000,27000
NEUROSURGERY,FMNEU-3605,Theco Peritoneal Shunt,1,PKG,40006-00-00,4595.58,4177.8
NEUROSURGERY,FMNEU-3604,Remvl Of Foreign B.& Repairing The Intraspinal Dura,2,PKG,90011-01-00,7658.09,6961.9
NEUROSURGERY,FMNEU-3603,Percutaneous Vertebral Body/ Intervertebral Disc Biopsy,2,PKG,90010-00-00,25000,22500
NEUROSURGERY,FMNEU-3602,Open Vertebral Body/ Intervertebral Disc Biopsy,2,PKG,90010-00-00,35000,31500
NEUROSURGERY,FMNEU-3601,Posterior Rhizotomy - Lumbar Or Cervical Or Thoracic,1,PKG,90011-02-00,62500,56250
NEUROSURGERY,FMNEU-3600,Vertebroplasty,3,PKG,35400-00-00,38720,35200
NEUROSURGERY,FMNEU-3599,Percutaneous Balloon Kyphoplasty,2,PKG,90011-02-00,87500,78750
NEUROSURGERY,FMNEU-3598,Removal Of Posterior Spinal Instrumentaton - More Than Three Level,2,PKG,90011-02-00,50000,45000
NEUROSURGERY,FMNEU-3597,Removal Of Posterior Spinal Instrumentaton - Three Level,2,PKG,90011-02-00,40000,36000
NEUROSURGERY,FMNEU-3596,Removal Of Posterior Spinal Instrumentaton - Two Level,2,PKG,90011-02-00,35000,31500
NEUROSURGERY,FMNEU-3595,Removal Of Posterior Spinal Instrumentaton - One Level,1,PKG,50616-01-00,30000,27000
NEUROSURGERY,FMNEU-3594,Revision Spinal Fixation + Adjustment Of Spinal Implant (Cer/Th/Lum)- 4 To 6 Levels,3,PKG,90011-02-00,105500,94950
NEUROSURGERY,FMNEU-3593,Revision Spinal Fixation + Adjustment Of Spinal Implant (Cer/Th/Lum)-Three Level,3,PKG,90011-02-00,92500,83250
NEUROSURGERY,FMNEU-3592,Revision Spinal Fixation + Adjustment Of Spinal Implant (Cer/Th/Lum) - Two Level,3,PKG,90011-02-00,79500,71550
NEUROSURGERY,FMNEU-3591,Revision Spinal Fixation + Adjustment Of Spinal Implant (Cer/Th/Lum) - One Level,3,PKG,90011-02-00,66500,59850
NEUROSURGERY,FMNEU-3590,Revision Of Failed Scoliosis Or Kyphosis Surgery - W/Out Implant,4,PKG,90011-02-00,190000,171000
NEUROSURGERY,FMNEU-3589,Re-Exploration & Adjust. Of Spinal Fixation For Scoliosis/Kyphosis-W/Out Implant,4,PKG,90011-02-00,190000,171000
NEUROSURGERY,FMNEU-3588,Posterior Spinal Fusion And Fixation For Scoliosis Or Kyphosis - W/Out Implant,3,PKG,90011-02-00,170000,153000
NEUROSURGERY,FMNEU-3587,Lumbar Discectomy Anterior/Lateral Approach + Fusion - 4 To 6 Levels - W/Out Implant,3,PKG,40300-01-00,145000,130500
NEUROSURGERY,FMNEU-3586,Lumbar Discectomy Anterior/Lateral Approach + Fusion - Three Levels-W/Out Implant,3,PKG,40300-01-00,125000,112500
NEUROSURGERY,FMNEU-3585,Lumbar Discectomy Anterior/Lateral Approach + Fusion - Two Levels-W/Out Implant,2,PKG,40300-01-00,105000,94500
NEUROSURGERY,FMNEU-3584,Lumbar Discectomy Anterior/Lateral Approach + Fusion - One Level-W/Out Implant,3,PKG,40300-00-00,85000,76500
NEUROSURGERY,FMNEU-3583,Posterior Or Transforaminal Lumbar Interbody Fusion - 4 To 6 Levels - W/Out Implant,3,PKG,90011-02-00,147500,132750
NEUROSURGERY,FMNEU-3582,Posterior Or Transforaminal Lumbar Interbody Fusion - Three Levels - W/Out Implant,3,PKG,90011-02-00,127500,114750
NEUROSURGERY,FMNEU-3581,Posterior Or Transforaminal Lumbar Interbody Fusion - Two Levels - W/Out Implant,2,PKG,90011-02-00,107500,96750
NEUROSURGERY,FMNEU-3580,Posterior Or Transforaminal Lumbar Interbody Fusion - One Level - W/Out Implant,2,PKG,90011-02-00,87500,78750
NEUROSURGERY,FMNEU-3579,Posterior Fusion And Stabilization With Out Implant - 4 To 6 Levels,3,PKG,90011-02-00,105500,94950
NEUROSURGERY,FMNEU-3578,Posterior Fusion And Stabilization With Out Implant - Three Levels,3,PKG,90011-02-00,92500,83250
NEUROSURGERY,FMNEU-3577,Posterior Fusion And Stabilization With Out Implant - Two Levels,3,PKG,90011-02-00,79500,71550
NEUROSURGERY,FMNEU-3576,Posterior Fusion And Stabilization With Out Implant - One Level,3,PKG,90011-02-00,66500,59850
NEUROSURGERY,FMNEU-3575,Percutaneous Fixation Without Screw With Out Implant - 4 To 6 Levels,2,PKG,90011-02-00,123500,111150
NEUROSURGERY,FMNEU-3574,Percutaneous Fixation Without Screw With Out Implant - Three Levels,2,PKG,90011-02-00,110500,99450
NEUROSURGERY,FMNEU-3573,Percutaneous Fixation Without Screw With Out Implant - Two Levels,2,PKG,90011-02-00,99500,89550
NEUROSURGERY,FMNEU-3572,Percutaneous Fixation Without Screw With Out Implant - One Level,2,PKG,90011-02-00,87500,78750
NEUROSURGERY,FMNEU-3571,Tethered Cord Release,3,PKG,40112-00-00,9198.42,8362.2
NEUROSURGERY,FMNEU-3570,Repair Of Occult Spinal Dysraphism,2,PKG,90011-02-00,48375,43537.5
NEUROSURGERY,FMNEU-3567,Post-Discectomy/Laminectomy Re-Explor - More Than 3 Levels,3,PKG,90011-00-00,62500,56250
NEUROSURGERY,FMNEU-3566,Post-Discectomy/Laminectomy Re-Explor - Three Levels,3,PKG,90011-00-00,52500,47250
NEUROSURGERY,FMNEU-3565,Post-Discectomy/Laminectomy Re-Explor - Two Levels,3,PKG,48657-00-00,47500,42750
NEUROSURGERY,FMNEU-3564,Post-Discectomy/Laminectomy Re-Explor - One Level,2,PKG,48654-01-00,42500,38250
NEUROSURGERY,FMNEU-3563,Surgical Exploration & Drainage Of Paravertebral Collection,2,PKG,90031-00-00,40000,36000
NEUROSURGERY,FMNEU-3562,Laminectomy Drainage Spinal Extradural Empyema - More Than 3 Levels,3,PKG,90031-00-00,75000,67500
NEUROSURGERY,FMNEU-3561,Laminectomy Drainage Spinal Extradural Empyema - Three Levels,3,PKG,90031-00-00,65000,58500
NEUROSURGERY,FMNEU-3560,Laminectomy Drainage Spinal Extradural Empyema - Two Levels,3,PKG,90031-00-00,55000,49500
NEUROSURGERY,FMNEU-3559,Laminectomy Drainage Spinal Extradural Empyema - One Level,3,PKG,90031-00-00,45000,40500
NEUROSURGERY,FMNEU-3558,Re-Laminectomy For Lumbar Canal Stenosis – More Than 2 Levels,2,PKG,90011-06-00,55500,49950
NEUROSURGERY,FMNEU-3557,Re-Laminectomy For Lumbar Canal Stenosis – Two Levels,2,PKG,90011-06-00,47500,42750
NEUROSURGERY,FMNEU-3556,Re-Laminectomy For Lumbar Canal Stenosis – One Level,2,PKG,90011-06-00,42500,38250
NEUROSURGERY,FMNEU-3555,Re-Fenestration/Laminectomy And Microdiscectomy - More Than Three Levels,3,PKG,90011-06-00,60000,54000
NEUROSURGERY,FMNEU-3554,Re-Fenestration/Laminectomy And Microdiscectomy - Three Levels,3,PKG,90011-06-00,50000,45000
NEUROSURGERY,FMNEU-3553,Re-Fenestration/Laminectomy And Microdiscectomy - Two Levels,3,PKG,90011-06-00,45000,40500
NEUROSURGERY,FMNEU-3552,Re-Fenestration/Laminectomy And Microdiscectomy - One Level,3,PKG,90011-06-00,40000,36000
NEUROSURGERY,FMNEU-3551,Endoscopic Lumbar Discectomy - One Level,2,PKG,40300-00-00,40000,36000
NEUROSURGERY,FMNEU-3550,Lumbar Fenestration Microdiscectomy – Three Levels Unilateral,3,PKG,40300-01-00,47000,42300
NEUROSURGERY,FMNEU-3549,Lumbar Fenestration Microdiscectomy – Three Levels Bilateral,3,PKG,40300-01-00,55000,49500
NEUROSURGERY,FMNEU-3548,Lumbar Fenestration Microdiscectomy – Two Levels Unilateral,3,PKG,40300-01-00,36000,32400
NEUROSURGERY,FMNEU-3547,Lumbar Fenestration Microdiscectomy – Two Levels Bilateral,3,PKG,40300-01-00,47000,42300
NEUROSURGERY,FMNEU-3546,Lumbar Fenestration Microdiscectomy – One Level Unilateral,2,PKG,40300-00-00,31000,27900
NEUROSURGERY,FMNEU-3545,Lumbar Fenestration Microdiscectomy – One Level Bilateral,3,PKG,40300-00-00,36000,32400
NEUROSURGERY,FMNEU-3544,Lumbar Decompressive Laminectomy And Discectomy – More Than Three Levels,3,PKG,40300-01-00,55000,49500
NEUROSURGERY,FMNEU-3543,Lumbar Decompressive Laminectomy And Discectomy – Three Levels,3,PKG,40300-01-00,45000,40500
NEUROSURGERY,FMNEU-3542,Lumbar Decompressive Laminectomy And Discectomy – Two Levels,3,PKG,40300-01-00,40000,36000
NEUROSURGERY,FMNEU-3541,Lumbar Decompressive Laminectomy And Discectomy – One Level,2,PKG,90024-00-00,35000,31500
NEUROSURGERY,FMNEU-3540,Lumbar Decompressive Laminectomy For Canal Stenosis - More Than Three Levels,3,PKG,90024-01-00,45000,40500
NEUROSURGERY,FMNEU-3539,Lumbar Decompressive Laminectomy For Canal Stenosis - Three Levels,2,PKG,90024-01-00,38000,34200
NEUROSURGERY,FMNEU-3538,Lumbar Decompressive Laminectomy For Canal Stenosis - Two Levels,2,PKG,90024-01-00,34000,30600
NEUROSURGERY,FMNEU-3537,Lumbar Decompressive Laminectomy For Canal Stenosis - One Level,2,PKG,90024-00-00,30000,27000
NEUROSURGERY,FMNEU-3536,Excision Of Spinal Cord Tumour,2,PKG,99999-99-99,85000,76500
NEUROSURGERY,FMNEU-3535,Excision Of Lesions Intraspinal Intradural/Sacral,2,PKG,40312-00-00,52500,47250
NEUROSURGERY,FMNEU-3534,Excision Of Lesions Intraspinal Intradural/Lumbar,3,PKG,40312-00-00,52500,47250
NEUROSURGERY,FMNEU-3533,Excision Of Lesions Intraspinal Intradural/Dorsal,3,PKG,40312-00-00,65000,58500
NEUROSURGERY,FMNEU-3532,Excision Of Lesions Intraspinal Intradural/Cervical,2,PKG,40312-00-00,70000,63000
NEUROSURGERY,FMNEU-3531,Excision Of Lesions Intraspinal Extradural/Sacral,2,PKG,40309-00-00,45000,40500
NEUROSURGERY,FMNEU-3530,Excision Of Lesions Intraspinal Extradural/Lumbar,2,PKG,40309-00-00,45000,40500
NEUROSURGERY,FMNEU-3529,Excision Of Lesions Intraspinal Extradural/Dorsal,3,PKG,40309-00-00,60000,54000
NEUROSURGERY,FMNEU-3528,Excision Of Lesions Intraspinal Extradural/Cervical,2,PKG,40309-00-00,60000,54000
NEUROSURGERY,FMNEU-3527,Thoracic Disc Excision Transpedicular - 3 Levels,2,PKG,48691-01-00,95000,85500
NEUROSURGERY,FMNEU-3526,Thoracic Disc Excision Transpedicular - 2 Levels,2,PKG,48691-01-00,90000,81000
NEUROSURGERY,FMNEU-3525,Thoracic Disc Excision Transpedicular - 1 Level,3,PKG,48691-01-00,85000,76500
NEUROSURGERY,FMNEU-3524,Lateral Or Posterolateral Approach And Thoracic Discectomy - 3 Levels,2,PKG,40300-01-00,95000,85500
