S/No,ItemCode,Name,price of 1/2/2021,GMDN 1,GMDN 2,GMDN 3
2896.0,MS-T-000869,TAPE LABRAL 1.5MM WHITE ARTHREX #AR-7276,1053.0,15321,,
2489.0,MS-S-008984,SCREW LOCKING 2.7MMX12MM SYNTHES # #02.211.012,1027.0,56642,,
2490.0,MS-S-008986,SCREW LOCKING 2.7MMX14MM SYNTHES # #02.211.014,1027.0,56642,,
2491.0,MS-S-008988,SCREW LOCKING 2.7MMX16MM SYNTHES SYNTHES # 02.211.016,1025.0,56642,,
1260.0,MS-P-002487,PLATE T-BUTTRESS 6 HOLES LARGES ORTHO SELECT# 6016-0-6006,1023.0,61573,,
1527.0,MS-R-000177,RING HALF ALUMINIUM 120MM TIPMED #040590,1023.0,46537,,
1638.0,MS-R-000767,ROD TITANIUM (NS1) 5.5X200MM. IRENE # T04415520,1014.0,64253,,
1639.0,MS-R-000768,ROD TITANIUM (NS1) 5.5X250MM. IRENE # T04415525,1014.0,64253,,
1640.0,MS-R-000769,ROD TITANIUM (NS1) 5.5X300MM. IRENE # T04415530,1014.0,64253,,
1641.0,MS-R-000770,ROD TITANIUM (NS1) 5.5X400MM. IRENE # T04415540,1014.0,64253,,
2256.0,MS-S-008322,SCREW CANNULATED CANCELLOUS 4.5X30MM PARTIALLY THREADED. IRENE # S56034530,1014.0,58959,,
2257.0,MS-S-008323,SCREW CANNULATED CANCELLOUS 4.5X35MM PARTIALLY THREADED IRENE # S56034535,1014.0,56642,,
2258.0,MS-S-008324,SCREW CANNULATED CANCELLOUS 4.5X40MM PARTIALLY THREADED IRENE # S56034540,1014.0,56642,,
2259.0,MS-S-008325,SCREW CANNULATED CANCELLOUS 4.5X45MM PARTIALLY THREADED IRENE # S56034545,1014.0,56642,,
2260.0,MS-S-008326,SCREW CANNULATED CANCELLOUS 4.5X50MM PARTIALLY THREADED IRENE # S56034550,1014.0,56642,,
2261.0,MS-S-008327,SCREW CANNULATED CANCELLOUS 4.5X55MM PARTIALLY THREADED IRENE # S56034555,1014.0,61688,,
2262.0,MS-S-008328,SCREW CANNULATED CANCELLOUS 4.5X60MM PARTIALLY THREADED IRENE # S56034560,1014.0,56642,,
2263.0,MS-S-008329,SCREW CANNULATED CANCELLOUS 4.5X70MM PARTIALLY THREADED IRENE # S56034570,1014.0,56642,,
2264.0,MS-S-008330,SCREW CANNULATED CANCELLOUS 7.3X105MM PARTIALLY THREADED IRENE # T56037305,1014.0,61688,,
2265.0,MS-S-008331,SCREW CANNULATED CANCELLOUS 4.5X65MM PARTIALLY THREADED. IRENE # T56034565,1014.0,56642,,
2266.0,MS-S-008332,SCREW CANNULATED CANCELLOUS 7.3X110MM PARTIALLY THREADED. IRENE # T56037310,1014.0,61688,,
2622.0,MS-S-009393,SCREW LAG LOCKING 7.0X100MM IRENE # T56037000,1014.0,56642,,
2623.0,MS-S-009394,SCREW LAG LOCKING 7.0X105MM IRENE # T56037005,1014.0,45039,,
2624.0,MS-S-009395,SCREW LAG LOCKING 7.0X110MM IRENE # T56037010,1014.0,56642,,
2625.0,MS-S-009396,SCREW LAG LOCKING 7.0X65MM IRENE # T56037065,1014.0,56642,,
2626.0,MS-S-009397,SCREW LAG LOCKING 7.0X70MM IRENE # T56037070,1014.0,56642,,
2627.0,MS-S-009398,SCREW LAG LOCKING 7.0X75MM IRENE # T56037075,1014.0,56642,,
2628.0,MS-S-009399,SCREW LAG LOCKING 7.0X80MM IRENE # T56037080,1014.0,56642,,
2629.0,MS-S-009400,SCREW LAG LOCKING 7.0X85MM IRENE # T56037085,1014.0,56642,,
1206.0,MS-P-001066,PLATE COMPRESSION BROAD 14HOLES #LM434/400021610014,1013.0,61689,,
2354.0,MS-S-008562,SCREW TROCHANTER 9X110MM. SANATMETAL # 254313110,1010.0,62708,,
2536.0,MS-S-009139,SCREW TROCHANTERIC FOR FI-NAIL 9X105 . SANATMETAL # 254313105,1010.0,62708,,
2537.0,MS-S-009140,SCREW TROCHANTERIC FOR FI-NAIL 9X115 . SANATMETAL # 254313115,1010.0,62708,,
2538.0,MS-S-009141,SCREW TROCHANTERIC FOR FI-NAIL 9X120. . SANATMETAL # 254313120,1010.0,62708,,
2539.0,MS-S-009142,SCREW TROCHANTERIC FOR FI-NAIL 9X125. . SANATMETAL # 254313125,1010.0,62708,,
1535.0,MS-R-000217,RING C 5/8 ALUMINIUM 100MM TIPMED #040804,1007.0,46537,,
1686.0,MS-S-000374,SUTURE ETHIBOND EXCEL 2-0 GR/WH 10x75CM W/PLEDGET NEEDLE 26MM ETHICON/COVIDIEN #W10B77/88862851-56,1007.0,13906,,
231.0,MS-C-001002,CONNECTOR OBLIQUE SUPPORT 58MM TIPMED #041849,994.0,60538,,
2409.0,MS-S-008721,"SUTURE WHITE / BLACK TIGER LINK 2/5 METRIC 26"" BRAIDED LOOP ON ONE END. ARTHREX # AR-7235T",994.0,45025,,
2427.0,MS-S-008758,SHAVER TIP 4.2MM DISSECTOR . ARTHREX # AR-6420DS,994.0,53617,,
2401.0,MS-S-008682,SCREW LOCKING VA 3.5X32 L SELF TAPPING. SYNTHES # 02.127.132,993.0,56642,,
2402.0,MS-S-008683,SCREW LOCKING VA 3.5X36 L SELF TAPPING. SYNTHES # 02.127.136,993.0,56642,,
2403.0,MS-S-008684,SCREW LOCKING VA 3.5X38 L SELF TAPPING. SYNTHES # 02.127.138,993.0,35642,,
2404.0,MS-S-008685,SCREW LOCKING VA 3.5X42 L SELF TAPPING. SYNTHES # 02.127.142,993.0,35642,,
95.0,MS-B-001004,BLADE OSCIL 12.7 X 90 X 0.89MM # 5071-583,990.0,43665,,
250.0,MS-C-001178,CLIP ENDO II AUTOSUTURE 10MM MEDIUM/LARGE COVIDIEN #176657,990.0,10904,,
267.0,MS-C-001551,CANISTER INFOVAC W/ GEL 500ML KCI #M8275063/10,990.0,42446,,
750.0,MS-I-000192,INTRA OCCULAR LENS TECNIS PRELOADED POWER AMO ALL SIZES,990.0,47724,,
1533.0,MS-R-000214,RING C 5/8 ALUMINIUM 160MM TIPMED #040842,990.0,46537,,
1656.0,MS-R-000804,RING HALF ALUMINIUM INTERNAL DIA 200MM HIPOKRAT # D229000200,990.0,46453,,
1657.0,MS-R-000805,RING 2/3 ALUMINIUM INTERNAL DIA 180MM HIPOKRAT # D230000180,990.0,61573,,
1670.0,MS-R-000829,RING ALUMLNIUM 2/3 INTERNAL DIA 100MM. HIPOKRAT # 11002.06101,990.0,61573,,
1682.0,MS-S-000210,STAPLER ENDO GIA RELOAD 80-3.8MM.,990.0,35884,,
2078.0,MS-S-005264,SCREW 6.5MMX20MM CANCELLOUS BONE J&J # 1217-20-500,990.0,56642,,
2232.0,MS-S-007894,SCREW CAN BONE 6.5MMX35MM PINN JOH. & JOH. # 1217-35-500,990.0,56642,,
2497.0,MS-S-009021,"SCREW CANCELLOUS BONE 6.5 X 40 MM , JOH. & JOH. # 1217-40-500",990.0,56642,,
2498.0,MS-S-009022,"SCREW CANCELLOUS BONE 6.5 X 35 MM , JOH. & JOH. # 1217-35-500",990.0,45039,,
2684.0,MS-S-009563,SCREW PINN CAN BONE 6.5MMX20MM JOH. & JOH. # JOLOP121720500,990.0,16101,,
2685.0,MS-S-009564,SCREW PINN CAN BONE 6.5MMX30MM JOH. & JOH. # JOLOP121730500,990.0,16101,,
2800.0,MS-S-010349,SCREW CANCELLOUS BONE 6.5MM X30GLT. JOH. & JOH. # 1172-30-000,990.0,45039,,
2825.0,MS-S-010533,"SCREW CANCELLOUS BONE 6.5MMX45 LGT DEPUY. JOH,JOH # 1172-45-000",990.0,56642,,
2873.0,MS-T-000427,"TUBE BRONCHIAL DOUBLE LUMEN SIZE-26, 28 FRENCH LEFT AND RIGHT",990.0,31328,,
2913.0,MS-T-000943,TAPE FIBER 2MM X 76CM BRAIDED POLYBEND BLUE ARTHREX # AR-7237-7,990.0,44829,,
3027.0,MS-W-000615,WIRE EXTRA SUPPORT STABILIZER 0.14#527300E#CORDIS CORDIS # 527300E,990.0,36656,,
1865.0,MS-S-004381,SCRAPER DIAMOND DUSTED 23 GA/0 6MM EYE TECHNOLOGY #20.0206,974.0,63815,,
1201.0,MS-P-000954,PLATE CRANIAL MATRIX NEURO STR 9MM 2HOLES #04.503.061,963.0,46642,,
1281.0,MS-P-002561,PLATE CRANIAL STR. CENTRE 12 MM / 4 H. TIT. SYNTHES # 04.503.063,963.0,46642,,
2413.0,MS-S-008742,"STAPES PROSTHESES,PLATINUM/PTES,STERILE SHAFT  0.6MMX4.25MM. SPIGGLE & THEIS # 10560425",962.0,35674,,
2975.0,MS-U-000027,URETERAL STENT MULTI-LENGTH 22-30CM 60ML BIOTEC#BT-DJ-60ML-211,959.0,47053,,
480.0,MS-D-001075,DRESSING SENSTRACT MEDIUM GRANUFOAM KCI # M8275052/10,957.0,61145,,
844.0,MS-M-000243,MATTRESS AIR INFLATABLE WITH PUMP 110/220V APEX,957.0,47476,,
1207.0,MS-P-001430,PIN DRILL ACL TIGHTROPE # AR-1595T,957.0,44759,,
1550.0,MS-R-000330,"ROD CDH PREBENT 5.5X40MM,SOFAMOR # 8690040",946.0,63875,,
2325.0,MS-S-008517,SCREW 5.5X30 FIXED ANGLE SANYO # 61113530,946.0,46646,,
2326.0,MS-S-008518,SCREW 5.5X35 FIXED ANGLE SANYO # 61113535,946.0,46646,,
2327.0,MS-S-008519,SCREW 5.5X40 FIXED ANGLE SANYO # 61113540,946.0,46646,,
2328.0,MS-S-008520,SCREW 5.5X45 FIXED ANGLE SANYO # 61113545,946.0,46646,,
2330.0,MS-S-008528,SCREW 5.5X50 FIXED ANGLE SANYO # 61113550,946.0,46646,,
2331.0,MS-S-008529,SCREW 6.5X30 FIXED ANGLE SANYO # 61113630,946.0,46646,,
2332.0,MS-S-008530,SCREW 6.5X35 FIXED ANGLE SANYO # 61113635,946.0,46646,,
2333.0,MS-S-008531,SCREW 6.5X40 FIXED ANGLE SANYO # 61113640,946.0,46646,,
2334.0,MS-S-008532,SCREW 6.5X45 FIXED ANGLE SANYO # 61113645,946.0,46646,,
2335.0,MS-S-008533,SCREW 6.5X50 FIXED ANGLE SANYO # 61113650,946.0,46646,,
3014.0,MS-W-000323,WIRE HEATER ADAPTOR F/HEATED BREATHING CIRCUITS FISHER & PAYKEL #900MR806,938.0,64902,,
437.0,MS-D-000346,DISSECTOR 4.0MM X 13CM #AR-8400DS,937.0,11289,,
2879.0,MS-T-000647,TISSUE PATCH DURAL SURGICAL SEALANT 25X50MM TISSUEMED #TD-01,935.0,31744,,
2917.0,MS-T-000951,TUBE TRACHEOSTOMY 4.5MM UNCUFFED BIVONA PORTEX #60P045,935.0,35404,,
89.0,MS-B-000997,BLADE ST OSCIL 8.5 X 38 X 0.4MM #5071127,931.0,43665,,
90.0,MS-B-000998,BLADE ST OSCIL 5 X 30 X.6MM #5071135,931.0,43665,,
91.0,MS-B-000999,BLADE OSCIL FINE 5.5 X 25.5 X 0.6MM #5071246,931.0,46476,,
92.0,MS-B-001001,BLADE ST OSCIL 9 X 41 X 0.4MM #5071134,931.0,43665,,
96.0,MS-B-001005,BLADE OSCIL X RIBBED 19.5 X 80 X 0.9MM COATED #5071-195,931.0,43665,,
97.0,MS-B-001006,BLADE OSCIL 25 X 90 X 0.9MM #5071-146,931.0,43665,,
98.0,MS-B-001007,BLADE OSCIL 25.4 X 90 X 0.9MM #5071-196,931.0,43665,,
99.0,MS-B-001008,BLADE OSCIL 25.4 X 95 X 0.9MM #5071-121,931.0,46476,,
100.0,MS-B-001009,BLADE OSCIL 19.5 X 95 X 0.9MM #5071-120,931.0,43665,,
1920.0,MS-S-004720,SCREW LOCKING 2.7×14MM SELF TAPPING IRENE #T50092714,931.0,56642,,
289.0,MS-C-002009,CATHETER GUIDING ALL SIZES,924.0,17846,,
1195.0,MS-P-000876,POUCH ENDO BIG SPECIMEN RETRIEVAL 4¿ X 6¿ ETHICON #POUCH,924.0,58982,,
413.0,MS-C-003958,CONTACT LENS TORIC CLEAR SANTEX SANTEX #SANTR,908.0,16581,,
2784.0,MS-S-010306,SCREW CORTICAL 2.7X6L .SST. SYNTHES # 202.806,907.0,56642,,
486.0,MS-D-001104,DRESSING ALTRAZEAL  TRANSFORMING POWDER 0.75GM#MAWAZEEN COMPANY#11075 . # 11075,891.0,62744,,
1791.0,MS-S-002700,STENT URETERAL SET SILICONE DOUBLE PIGTAIL 6FR X 28CM GEOTEK #SDJ628-BEO,891.0,58005,,
1938.0,MS-S-004846,SCREW PEDICLE POLYAXIAL (NS3) SIZE 5.0 X 35MM  IRINE # T04855035,891.0,46651,,
1948.0,MS-S-004862,SCREW REDUCTION MONOAXIAL (NS3) SIZE 5.5x30MM IRINE #T04875530,891.0,46651,,
1954.0,MS-S-004868,SCREW REDUCTION POLYAXIAL (NS3) SIZE 6.0x35MM IRINE #T04876035,891.0,32859,,
1955.0,MS-S-004870,SCREW REDUCTION POLYAXIAL (NS3) SIZE 6.0x45MM IRINE #T04876045,891.0,32859,,
1958.0,MS-S-004875,SCREW REDUCTION POLYAXIAL (NS3) SIZE 6.5x45MM IRINE #T04876545,891.0,32859,,
1964.0,MS-S-004882,SCREW PEDICLE MONOAXIAL (NS3).SIZE 5.5x30MM IRINE #T04865530,891.0,46651,,
1965.0,MS-S-004883,SCREW PEDICLE MONOAXIAL (NS3).SIZE 5.5x35MM IRINE #T04865535,891.0,46651,,
1972.0,MS-S-004891,SCREW PEDICLE POLYAXIAL (NS3) SIZE 6.0x50MM IRINE #T04866055,891.0,46651,,
1978.0,MS-S-004900,SCREW PEDICLE POLYAXIAL (NS3) SIZE 7.0x45 IRINE #T04867045,891.0,46651,,
1981.0,MS-S-004903,SCREW PEDICLE MONOAXIAL (NS3).SIZE 6.0x50MM IRINE #T04846050,891.0,46651,,
1987.0,MS-S-004909,SCREW PEDICLE MONOAXIAL (NS3).SIZE 7.0x30MM IRINE #T04847030,891.0,46651,,
1993.0,MS-S-004915,SCREW PEDICLE MONOAXIAL (NS3).SIZE 4.5x30MM IRINE #T04864530,891.0,46651,,
1994.0,MS-S-004916,SCREW PEDICLE MONOAXIAL (NS3).SIZE 4.5x35MM IRINE #T04864535,891.0,46651,,
2002.0,MS-S-004924,SCREW REDUCTION MONOAXIAL (NS3) SIZE 6.0x45MM IRINE # T04856045,891.0,46651,,
2037.0,MS-S-004959,SCREW PEDICLE MONOAXIAL (NS3).SIZE 5.5 x 45MM IRINE #T04845545,891.0,46651,,
2040.0,MS-S-004962,SCREW PEDICLE MONOAXIAL (NS3).SIZE 6.0x 35MM IRINE #T04846035,891.0,46651,,
2479.0,MS-S-008965,SCREW PANTA 5MMX30MM. INTEGRA LIFE SCIENCES # 501030,891.0,62708,,
2480.0,MS-S-008966,SCREW PANTA 5MMX65MM. INTEGRA LIFE SCIENCES # 501065,891.0,62708,,
2481.0,MS-S-008967,SCREW PANTA 5MMX40MM. INTEGRA LIFE SCIENCES # 501040,891.0,62708,,
2897.0,MS-T-000873,"TAPE DURAPORE SILKPLAST 1""X5YDS PHARMAPLAST # 2545",891.0,63434,,
1400.0,MS-P-003738,PLATE LOCKING 3.5 BAND-PIN . SYNTHES # 329.916,885.0,61573,,
1246.0,MS-P-002152,PLATE X MATRIXNEURO 4 HOLES 0.4MM TITANIUM SYNTHES # 04.503.064,882.0,61573,,
316.0,MS-C-003404,CANNULA WITH DISPOSABLE OBTURATOR 7.0 X 85MM. CONMED # C7360,880.0,12789,,
525.0,MS-E-000265,ELECTORDE COAGULATION RICHARD WOLF # 86782201,880.0,33596,,
3026.0,MS-W-000614,"WIRE ATW 0.14,#595014#CORDIS CORDIS # 595014",880.0,61600,44841.0,
479.0,MS-D-001056,DRILL BIT CANNULATED 4.5DIAM / 2.1MM. ORTHOSELECT # 6970-0-0009,867.0,63681,11332.0,
1850.0,MS-S-003932,SCREW LOCKING VA STARDRIVE 2.4x20MM SELF TAPPING SYNTHES #02.210.120,867.0,56642,,
1888.0,MS-S-004539,SCREW LOCKING VA STARDRIVE 2.4x16MM SELF TAPPING SYNTHES #02.210.116,867.0,56642,,
1889.0,MS-S-004540,"SCREW LOCKING VA STARDRIVE 2.4MM,L24MMSELF TAPPING #02.210.124",867.0,56642,,
1891.0,MS-S-004553,SCREW LOCKING VA STARDRIVE 2.4x22MM SELF TAPPING SYNTHES #02.210.122,867.0,56642,,
1892.0,MS-S-004561,SCREW LOCKING VA STARDRIVE 2.4x14MM SELF TAPPING SYNTHES #02.210.114,867.0,56642,,
3030.0,MS-W-000647,WASHER LATERAL OC 3 HOLES X 40MM LENGTH IRENE # A03120001B,865.0,62475,,
131.0,MS-B-001618,BURR SHEAT 4.0MM HOODLES ARTHREX # AR-8400HSO,858.0,45115,,
2101.0,MS-S-005486,SAW BLADE SYNTHES/A/SODEM 90.0/13.0/0.89 ORTHO SELECT# 6999-9-0101,858.0,44982,,
2102.0,MS-S-005487,SAW BLADE SYNTHES/A/SODEM 90.0/19.05/1.27 ORTHO SELECT# 6999-9-0102,858.0,44982,,
2103.0,MS-S-005488,SAW BLADE SYNTHES/A/SODEM 90.0/25.4/1.47` ORTHO SELECT# 6999-9-0103,858.0,44982,,
2104.0,MS-S-005489,SAW BLADE SYNTHES/A/SODEM 90.0/25.4/1.19 ORTHO SELECT# 6999-9-0104,858.0,44982,,
2105.0,MS-S-005490,SAW BLADE SAGGITAL FOR HIP 48.0/14.0/0.4/0.66MM ORTHO SELECT# 6999-9-0112,858.0,43376,,
2106.0,MS-S-005491,SAW BLADE SYNTHES/A/SODEM 90.0/13.0/1.27 ORTHO SELECT# 6999-9-0100,858.0,44982,,
2392.0,MS-S-008673,SHAVER TIP DISSECTOR 3.8MMX 13CM ARTHREX # AR-8380DS-PC,858.0,53617,,
2459.0,MS-S-008907,SCREW CAPTURED 5.0X3 INTERNAL . SMITH&NEPHEW # 71642230,858.0,56642,,
2460.0,MS-S-008908,SCREW CAPTURED 5.0X4 INTERNAL . SMITH&NEPHEW # 71642245,858.0,56642,,
2461.0,MS-S-008909,SCREW CAPTURED 5.0X7 INTERNAL . SMITH&NEPHEW # 71642275,858.0,56642,,
2462.0,MS-S-008910,SCREW CAPTURED 5.0X9 INTERNAL . SMITH&NEPHEW # 71642295,858.0,56642,,
1217.0,MS-P-001677,PLATE MATRIX NEURO DOUBLE Y 6 HOLES LENGTH 21 MM SYNTHES #04.503.069,849.0,63917,,
1245.0,MS-P-002130,PLATE-Y MATRIX NEURO 5 HOLE 0.4 MM SYNTHES # 04.503.067,849.0,61573,,
1532.0,MS-R-000213,RING HALF ALUMINIUM 200MM TIPMED #040644,847.0,46537,,
1261.0,MS-P-002488,PLATE T-BUTTRESS 4 HOLES LARGES ORTHO SELECT# 6016-0-6004,842.0,46536,,
436.0,MS-D-000329,DRESSING SENSATRACT LARGE GRANUFOAM KCI#M8275053/10,836.0,62934,,
71.0,MS-B-000658,BONE CEMENT DEPUY CMN 1GM 40G 1/BOX #3315040#,825.0,35217,46059.0,
139.0,MS-B-001660,BONE CEMENT SMARTSTGMV ENDURANCE GENT 40G. JOH. & JOH. # 3105-040,825.0,33982,,
505.0,MS-E-000163,ELECTRODE PACING PAD 2.5M CABLE F/ DEFIBRILLATOR H331 NIHON KHODEN #P721,825.0,11130,,
759.0,MS-I-000245,INTRA OCCULAR LENS FOCUS ONE PIECE HYDROPHOBIC ACRYLIC  BAUSCH & LOMB #AS60130,825.0,47726,,
1530.0,MS-R-000211,RING HALF ALUMINIUM 80MM TIPMED #040576,825.0,46537,,
1649.0,MS-R-000791,ROD STRAIGHT 5.5MMX40MM. NUVASIVE # 7292095,825.0,63191,,
1650.0,MS-R-000793,ROD BALL SINGLE 5.5MMX70MM. IMAS # 7291070,825.0,64253,,
1653.0,MS-R-000800,ROD BALL 5.5MMX90MM SINGLE . IMAS # 7291090,825.0,64253,,
1654.0,MS-R-000802,"ROD SINGLE BALL 5.5MM,40MM NUVASIVE # 7291040",825.0,63191,,
1665.0,MS-R-000821,ROD BALL SINGLE 5.5MMX45MM. IMAS # 7291045,825.0,64253,,
1666.0,MS-R-000822,ROD BALL SINGLE 5.5MMX110MM. IMAS # 7291110,825.0,64253,,
1668.0,MS-R-000824,ROD PREBENT 5.5MMX70MM. NUVASIVE # 7292110,825.0,64253,,
1669.0,MS-R-000826,ROD BALL SINGLE 5.5MMX35MM. NUVASIVE # 7291035,825.0,64253,,
1671.0,MS-R-000831,ROD SINGLE BALL 5.5MMX55MM. NUVASIVE # 7291055,825.0,63191,,
1672.0,MS-R-000833,ROD PERBENT 5.5MMX4.5MM. NUVASIVE # 7292045,825.0,64253,,
1673.0,MS-R-000834,ROD BALL SINGLE 5.5MMX80MM. NUVASIVE # 7291080,825.0,64253,,
1674.0,MS-R-000835,ROD PREBENT 5.5MMX50MM. NUVASIVE # 7291050,825.0,64253,,
1678.0,MS-R-000858,ROD PREBENT 5.5MMX25MM. NUVASIVE # 7292025,825.0,64253,,
2079.0,MS-S-005265,SCREW 6.5MMX25MM CANCELLOUS BONE J&J # 1217-25-500,825.0,56642,,
2233.0,MS-S-007895,SCREW CAN BONE 6.5MMX30MM PINN JOH. & JOH. # 1217-30-500,825.0,44686,57993.0,
2633.0,MS-S-009409,SCREW CANCELLOUS 6.5X50MM FULL THREAD LINK # 64-9046/50,825.0,56642,,
2620.0,MS-S-009391,SCREW LAG LOCKING FULLY THREADED 7.0X105MM IRENE # T560070105,822.0,56642,,
2621.0,MS-S-009392,SCREW LAG LOCKING FULLY THREADED 7.0X110MM IRENE # T560070100,822.0,56642,,
2720.0,MS-S-009650,"SCREW LAG LOCKING, FULLY THREADED 7.0X110MM #T560070110 IRENE # T560070110",822.0,56642,,
2721.0,MS-S-009651,"SCREW CONICAL CANNULATED 7.0X90MM (TREAD LENGTH 22MM), HEX #T560370090 IRENE # T560370090",822.0,56642,,
2722.0,MS-S-009652,"SCREW CONICAL CANNULATED 7.0X95MM (TREAD LENGTH 22MM), HEX #T560370095 IRENE # T560370095",822.0,56642,,
2723.0,MS-S-009653,"SCREW CONICAL CANNULATED 7.0X105MM (TREAD LENGTH 22MM), HEX #T560370105 IRENE # T560370105",822.0,56642,,
2724.0,MS-S-009654,"SCREW CONICAL CANNULATED 7.0X110MM (TREAD LENGTH 22MM), HEX #T560370110 IRENE # T560370110",822.0,56642,,
2786.0,MS-S-010308,SCREW LOCKING 5X16L SELF TAP. SYNTHES # 213.316,819.0,35642,,
2787.0,MS-S-010309,SCREW LOCKING 5X42L SELF TAP. SYNTHES # 213.342,819.0,35642,,
2788.0,MS-S-010310,SCREW LOCKING 5X44L SELF TAP. SYNTHES # 213.344,819.0,35642,,
1190.0,MS-P-000864,PUTTY 0.5CC C43105 GRAFTON DBM OSTEOTECH # X13101 / MEDTRONIC # T43101INT,814.0,46543,,
2412.0,MS-S-008737,SCREW LOCKING ALL SIZE SYNAPSE. SYNTHES # 04.614.508S,810.0,63359,,
449.0,MS-D-000399,DRILL BIT 1.1MM WITH STOP L 52 4MM FOR HEXAGONAL SYNTHES # 03.503.264,804.0,11337,,
1263.0,MS-P-002490,PLATE  RECON 4.5x10MM HOLES STRAIGHT   ORTHO SELECT# 6024-0-6010,803.0,61689,,
1519.0,MS-R-000107,RING C 5/8 ALUMINIUM 140MM TIPMED #040828,803.0,46537,,
2612.0,MS-S-009380,SCREW LAG LOCKING FULLY THREADED 7.0X65MM IRENE # T560070065,796.0,56642,,
2613.0,MS-S-009381,SCREW LAG LOCKING FULLY THREADED 7.0X70MM IRENE # T560070070,796.0,56642,,
2614.0,MS-S-009382,SCREW LAG LOCKING FULLY THREADED 7.0X75MM IRENE # T560070075,796.0,56642,,
2615.0,MS-S-009383,SCREW LAG LOCKING FULLY THREADED 7.0X80MM IRENE # T560070080,796.0,56642,,
2616.0,MS-S-009384,SCREW LAG LOCKING FULLY THREADED 7.0X85MM IRENE # T560070085,796.0,56642,,
2617.0,MS-S-009385,SCREW LAG LOCKING FULLY THREADED 7.0X90MM IRENE # T560070090,796.0,46536,,
2618.0,MS-S-009386,SCREW LAG LOCKING FULLY THREADED 7.0X95MM IRENE # T560070095,796.0,56642,,
2619.0,MS-S-009387,SCREW LAG LOCKING FULLY THREADED 7.0X100MM IRENE # T560070100,796.0,56642,,
82.0,MS-B-000866,BLADE SHAVER 4.2MM GREAT WHITE LINVATEC/CONMED #9299A,792.0,41499,,
290.0,MS-C-002024,CANNULA VENOUS SINGLE STAGE STRAIGHT TIP 26FR MEDTRONIC# 66126,792.0,34905,,
1522.0,MS-R-000159,RING HALF ALUMINIUM 180MM TIPMED #040637,792.0,46453,,
2810.0,MS-S-010413,SUTURE LASSEO STRAIGHT MICRO ARTHREX #AR-8703,783.0,45025,,
2977.0,MS-U-000029,URETERAL STENT SET PEDIATRIC 14CM BIOTEC#BT-DJ-4014-210-CL,781.0,47053,,
2978.0,MS-U-000030,URETERAL STENT SET PEDIATRIC 16CM BIOTEC#BT-DJ-4016-210-CL,781.0,47053,,
912.0,MS-N-001233,NAIL ELASTIC 2.0X300MM TITANIUM TIPMED # 123262,776.0,61154,,
913.0,MS-N-001234,NAIL ELASTIC 2.0X450MM TITANIUM TIPMED # 123279,776.0,61154,,
914.0,MS-N-001235,NAIL ELASTIC 2.5X300MM TITANIUM TIPMED # 123286,776.0,61154,,
915.0,MS-N-001236,NAIL ELASTIC 2.5X450MM TITANIUM TIPMED # 123293,776.0,61154,,
916.0,MS-N-001237,NAIL ELASTIC 3.0X300MM TITANIUM TIPMED # 123309,776.0,61154,,
917.0,MS-N-001238,NAIL ELASTIC 3.0X450MM TITANIUM TIPMED # 123316,776.0,61154,,
918.0,MS-N-001239,NAIL ELASTIC 3.5X300MM TITANIUM TIPMED # 123323,776.0,55851,,
919.0,MS-N-001240,NAIL ELASTIC 3.5X450MM TITA TIPMED # 123330,776.0,61154,,
920.0,MS-N-001241,NAIL ELASTIC 4.0X300MM TITA TIPMED # 122347,776.0,61154,,
535.0,MS-E-000532,"ENDO PATH ECHELON RELOAD 60MM BLUE W/GRIPPING SURFACE , ETHICON # GST60B",770.0,35884,,
2217.0,MS-S-005886,SCREW LOCKING 2.4MMX18MM VARIABLE ANGLE OSTEONIC#B1G.24180,770.0,56642,,
2230.0,MS-S-007871,SCREW SET SINGLE INNIE EXPEDIUM JOH. & JOH. # 179702000,770.0,61325,,
2237.0,MS-S-007905,SCREW LOCKING 2.4X14MM ANGLED VARIABLE.OSTEONIC#B1G.24140,770.0,47875,,
2245.0,MS-S-008282,SCREW LOCKING 1.5X6 OSTEONIC#A6.10060,770.0,56642,,
2246.0,MS-S-008283,SCREW LOCKING 1.5X12 OSTEONIC#A6.15120,770.0,56642,,
2247.0,MS-S-008284,SCREW LOCKING 1.5X10 OSTEONIC#A6.15100,770.0,56642,,
2250.0,MS-S-008287,SCREW EMERGENCY 2.5X20MM OSTEONIC#A5.25200,770.0,56642,,
2251.0,MS-S-008288,SCREW EMERGENCY 2.5X18MM OSTEONIC#A5.25180,770.0,56642,,
2252.0,MS-S-008289,SCREW EMERGENCY 2.5X14MM OSTEONIC#A5.25140,770.0,56642,,
2285.0,MS-S-008462,SCREW LOCKING 2.4MM X 20MM VARIABLE ANGLED. OSTEONIC#B1G.24200,770.0,56642,,
2286.0,MS-S-008463,SCREW LOCKING 2.4MM X 22MM VARIABLE ANGLED OSTEONIC#B1G.24220,770.0,56642,,
2287.0,MS-S-008464,SCREW LOCKING 2.4MM X 24MM VARIABLE ANGLED OSTEONIC#B1G.24240,770.0,56642,,
2368.0,MS-S-008622,SCREW LOCKING 2.4MMX16 ANGLED VARIABLE. OSTEONIC  # B1G.24160,770.0,56642,,
